Date,Season,Mandi,Solan,Kangra,Hamirpur,Una,Kullu,Sirmaur,Mandi_Trend,Mandi_SMA,Mandi_EWMA,Mandi_DES,Mandi_TES,Mandi_ARIMA,Solan_Trend,Solan_SMA,Solan_EWMA,Solan_DES,Solan_TES,Solan_ARIMA,Kangra_Trend,Kangra_SMA,Kangra_EWMA,Kangra_DES,Kangra_TES,Kangra_ARIMA,Hamirpur_Trend,Hamirpur_SMA,Hamirpur_EWMA,Hamirpur_DES,Hamirpur_TES,Hamirpur_ARIMA,Una_Trend,Una_SMA,Una_EWMA,Una_DES,Una_TES,Una_ARIMA,Kullu_Trend,Kullu_SMA,Kullu_EWMA,Kullu_DES,Kullu_TES,Kullu_ARIMA,Sirmaur_Trend,Sirmaur_SMA,Sirmaur_EWMA,Sirmaur_DES,Sirmaur_TES,Sirmaur_ARIMA
2004-08-31,MONSOON,6.478,14.222,3.532962962962963,4.18,8.725000000000001,3.4000000000000004,10.753636363636362,6.9893888888888895,6.728555555555555,6.798839589742389,6.7875417172149,6.106267447373605,6.472992134223316,13.191636363636363,14.359098484848488,14.162862817071987,15.33678147404687,12.839935642042784,12.553697020059445,4.92662037037037,4.908888888888892,4.708399200349287,4.928853074515842,3.4580513796166112,3.9399028803462595,5.655,5.7225,5.561072903465209,5.776166629984043,5.267624225417746,5.043694692207099,8.284016544117646,7.244825367647056,7.860399218208027,8.196454258662772,8.323432244276823,7.193125,3.6829166666666664,4.027500000000001,3.8046620000366764,4.0542803850735325,3.5260716997614354,3.6042900059756198,13.441238636363634,13.121113636363631,12.924332158564496,13.395640701026865,11.115530666299826,11.885083557170177
2004-11-30,POMKH,6.585000000000001,11.393333333333334,4.5955555555555545,4.5,9.095,3.233333333333333,13.140909090909087,7.065277777777778,6.87425,6.713303753845434,6.760636045580465,6.830248407406893,6.592936623373427,12.574382575757575,13.747886363636367,13.055051023576526,14.491351515260279,13.677034482560055,13.395961426456113,4.7928240740740735,4.971481481481485,4.663261742431795,4.821387119040191,4.312151994348895,4.233371128567195,5.770625,5.5225,5.1366437420791256,5.477500513380699,5.5510996873683265,5.635350458860863,8.78818474264706,7.879457720588233,8.354239530924817,8.462782961537643,5.756498918050996,8.725000000000001,3.5275,3.845833333333334,3.5761305333553386,3.91970671889418,3.666899545831168,3.826508445091557,13.648030303030302,13.157704545454541,13.010962931502332,13.14130449461851,12.958680414255559,12.671175338171917
2005-02-28,POMRB,7.271111111111113,10.124545454545457,4.808518518518519,7.24,9.741176470588234,3.543333333333333,15.417272727272728,6.939472222222224,7.104527777777777,6.936426696751705,6.8719535588157035,7.134856157644205,7.009490998331118,12.39369696969697,12.635386363636368,11.882848795964097,13.239468069704799,14.095599889002028,12.954951996288857,4.788796296296296,4.881759259259262,4.721364452866484,4.781124374001375,5.5074226335968355,5.50746752109564,5.89875,5.7875,5.977986245247475,5.868999392663961,5.5815886517733775,5.66722857683223,9.006960784313726,8.688575367647058,8.909014306790183,8.896699294816047,6.226501961445932,9.095,3.4904166666666665,3.5200000000000005,3.5630116533465364,3.8625908991077913,4.088808413897005,3.9359296388389797,13.48125,13.724772727272722,13.973486849810492,13.58656990564583,15.061848189878818,14.791181458123093
2005-05-31,PREMON,7.77,14.313636363636364,5.8785185185185185,7.0950000000000015,7.9899999999999975,3.963333333333333,14.973333333333334,6.903166666666667,7.026027777777778,7.269856018051023,7.072234345319328,7.291380676151099,7.3654240153577,12.535577651515153,12.513378787878793,12.855163823033005,13.493426192562607,14.566237616392232,12.740253035510081,4.840231481481481,4.7038888888888915,5.184226079127297,5.023699760929554,6.397721245265346,6.080619244746442,6.36125,5.75375,6.424791747148486,6.13811618563962,6.760892524463856,6.694910109643975,8.79154411764706,8.887794117647056,8.541408584074109,8.759794185862987,8.040882908866468,9.741176470588234,3.4195833333333328,3.5350000000000006,3.723140325341255,3.8971107323808765,4.113593423888819,3.685704795945775,13.349848484848485,13.571287878787873,14.37342544321963,13.900671063516501,16.666951642129526,16.47756964374608
2005-08-31,MONSOON,5.7855555555555584,13.264545454545456,4.212222222222222,5.34,9.678333333333336,3.043333333333333,10.033333333333333,6.967402777777778,6.852916666666667,6.676135833052836,6.85534045756419,6.382380354667881,6.740354322231547,13.210842803030303,12.274015151515156,13.018916475637985,13.388919381317242,13.316403352660055,12.237267913473055,4.857268518518518,4.873703703703706,4.795424536365267,4.829196313848015,3.360062286110588,3.5260478211412547,6.7875,6.04375,5.990875048289092,5.947390710825463,5.20941674541298,5.341382082435955,8.532916666666667,9.12612745098039,8.9961784837778,9.112597492699011,9.680915958893955,7.989999999999998,3.39375,3.445833333333334,3.4512175285380864,3.7379287755307455,3.4994497130511286,3.6410047430835255,13.236638257575759,13.391212121212117,12.63738859926511,12.81710722761039,10.903389646948337,11.549642201680571
2005-11-30,POMKH,6.986999999999999,13.485833333333332,4.327777777777778,7.04,6.418333333333332,3.023333333333333,12.81,6.872013888888889,6.9534166666666675,6.800481499831701,6.894431614227001,6.7808250377781505,6.549821030891431,13.312272727272727,12.797140151515155,13.205683218716125,13.376911998136315,12.000534461781506,13.19274086133934,4.998287037037037,4.8067592592592625,4.6083658329302715,4.67896769813121,4.433587815582962,4.511476330739858,6.925625,6.67875,6.410525028973455,6.1861088337588725,5.977887520948013,5.981246873051196,9.014497549019609,8.456960784313722,7.965040423600013,8.456467934168131,9.69289828349764,9.678333333333336,3.299583333333333,3.393333333333334,3.280063850456185,3.593732737894778,3.5699632823660674,3.476750465400192,13.383333333333333,13.308484848484845,12.706433159559065,12.622897593126705,12.662895326879134,12.458402006405903
2006-02-28,POMRB,7.382999999999999,13.434166666666668,5.212592592592592,8.11,10.348823529411764,3.5466666666666664,14.8425,6.821319444444445,6.98138888888889,7.03348889989902,7.0078178915974405,7.237725138860626,7.132387408832587,12.940473484848486,13.624545454545459,13.297076597896343,13.358489092962735,11.896839529555367,12.549181475870165,4.930046296296296,4.907777777777781,4.8500565367952,4.770005207497349,5.090338786465045,5.128926403087833,7.029999999999999,6.89625,7.090315017384073,6.613134265416562,6.849692948456167,7.458905618632514,9.363803104575164,8.608872549019603,8.918553665924712,9.000919691059652,9.271742751427926,6.418333333333333,3.1520833333333336,3.394166666666667,3.386704976940378,3.5745649799894137,3.9635466712801444,3.469941369392417,13.652291666666667,13.164791666666662,13.56085989573544,13.05547086273524,14.756310999301425,14.5720961189446
2006-05-31,PREMON,6.894999999999999,11.815454545454545,6.602592592592592,7.33,11.235,3.206666666666667,16.721666666666668,6.879249999999999,6.7626388888888895,6.978093339939411,7.011529400081316,7.398388805381834,7.503086883335272,12.80907196969697,13.000000000000004,12.704427776919623,12.816685610686953,14.93450571033583,13.289011656058724,4.756944444444445,5.0887962962963,5.551070959114157,5.220310116860199,6.2041264499690225,6.227154698895501,6.94,6.954999999999999,7.186189010430444,6.7655298936553505,7.870502700175326,7.691791557198783,9.72310866013072,9.420122549019604,9.845132199554826,9.76801377219911,7.642547950620851,10.348823529411764,3.1700000000000004,3.2050000000000005,3.314689652830894,3.489361002175804,4.053153494151738,3.6417334392257756,13.688645833333334,13.601874999999994,14.82518260410793,14.020590549820023,16.188412924677618,15.870251799626596
2006-08-31,MONSOON,6.254999999999999,12.788333333333336,2.9422222222222225,5.94,9.227777777777778,2.62,10.436666666666666,6.836875,6.88,6.688856003963647,6.884415346497669,6.156847234852616,6.450262565257863,12.990217803030305,12.880946969696975,12.737989999485109,12.673041749562964,13.486951248553083,12.754160540700113,4.72324074074074,4.771296296296301,4.507531464357383,4.707131031360918,3.9925444147101854,3.84015243696441,6.673749999999999,7.1049999999999995,6.687713406258267,6.567603636204009,5.9708252854112605,6.189696018641351,10.200755718954248,9.307483660130716,9.598190430844006,9.848123211328872,9.933231543611557,11.235,3.266666666666667,3.099166666666667,3.0368137916985365,3.297143402782145,3.34779585078008,3.3789615519224188,13.674895833333334,13.702708333333327,13.069776229131424,13.134421176270608,10.906614349327665,11.42829053939181
2006-11-30,POMKH,6.981,12.910833333333334,4.212962962962963,5.72,9.743333333333332,3.59,12.697500000000005,6.53009375,6.8785,6.805713602378187,6.9116235847074545,6.787837947293833,6.5936290748863,13.229147727272728,12.737196969696974,12.8071273330244,12.616591230468272,12.903222893134018,12.87739206580845,4.618276353276354,4.7425925925925965,4.3897040637996145,4.549237078805939,4.29606147491987,4.376858283668485,6.44625,6.775,6.30062804375496,6.364975911001301,6.675035758135943,7.394619211700995,9.854946895424836,10.138733660130717,9.656247591839737,10.029592518683524,7.096070780478931,9.227777777777778,3.2333333333333334,3.2408333333333337,3.258088275019122,3.3284026594431397,3.3826889878705138,3.3277733988192097,13.536041666666668,13.674583333333327,12.920865737478856,12.949187180438155,12.799661288515516,12.673955035656837
2007-02-28,POMRB,7.0500000000000025,15.458333333333336,5.057777777777779,7.3,10.845000000000002,3.753333333333333,14.845,5.996673611111112,6.79525,6.9034281614269135,6.949246446128806,7.240058893502958,7.154024528140711,12.930640151515153,13.243238636363643,13.867609733147974,13.446027119768312,12.646182487372542,12.76752112126576,4.661664886039886,4.703888888888893,4.65693354939088,4.624628829514946,5.049153629969833,4.95007476905258,6.04,6.5725,6.700376826252976,6.5672749345225565,6.743769905245834,7.097773125119233,9.112687908496735,10.262777777777778,10.131748555103844,10.485846385864559,11.439310105912138,9.743333333333332,3.2141666666666664,3.2925000000000004,3.4561862983448064,3.391143812888862,3.8314988959625143,3.4796051822382554,13.377746212121213,13.675208333333327,13.690519442487314,13.400281617204687,14.840980737396825,14.703115881569891
2007-05-31,PREMON,4.77375,11.702727272727275,5.917692307692307,6.32,7.972352941176473,2.733333333333333,15.608333333333334,5.495784722222223,6.2649375,6.051556896856148,6.530189153107551,7.286465438748922,7.349804844561735,12.295778409090913,13.215056818181825,13.001656748979695,12.949249829176152,13.356258065332854,12.980227751671578,4.875249287749288,4.532663817663821,5.161237052711451,4.92383127744229,6.25772923056656,6.089837310698579,5.5975,6.32,6.548226095751786,6.500906919227526,7.4842710580583995,7.18417095392154,8.48137254901961,9.447116013071897,9.267990309532895,10.005859099817732,11.787575534181222,10.845000000000002,3.2987499999999996,3.174166666666667,3.167045112340217,3.2404301705925933,3.86709698826695,3.3750253702523967,14.293825757575759,13.396874999999994,14.457644998825723,14.04478563132801,16.279898674067002,16.05923671909915
2007-08-31,MONSOON,4.10888888888889,10.513000000000002,3.9742307692307697,3.7,6.552352941176473,2.94,10.283636363636363,5.137881944444445,5.728409722222223,5.274489693669245,6.022415922671662,5.360283922700987,5.679000917363072,11.358950757575759,12.646223484848493,12.006194049387817,12.112212259273518,13.34206244536592,13.457821015948083,4.947370014245014,4.7906659544159576,4.686434539319178,4.709314785667374,3.206753895160773,3.7999162625261076,5.115000000000001,5.76,5.408935657451072,5.855033541475352,5.336257679931196,5.544269742890862,8.083639705882353,8.778259803921571,8.181735362190327,9.113445753262807,9.2278149785634,7.972352941176473,3.418333333333333,3.2541666666666664,3.07622706740413,3.152972021140983,3.160561261500412,3.2176064846242145,15.19784090909091,13.358617424242418,12.78804154474998,13.122762832846174,10.701036986704052,11.12525217401054
2007-11-30,POMKH,5.119999999999999,10.107272727272726,4.889629629629629,4.42,7.368235294117646,3.9466666666666654,20.17916666666667,5.141718750000001,5.263159722222223,5.212693816201546,5.770554827550594,5.52118082701381,5.419187756306413,11.294310606060606,11.94533333333334,11.24662552054178,11.26951039328577,12.887351174647193,12.538897109733181,4.984084757834758,4.959832621082624,4.767712575443358,4.740646146272202,4.264250142207119,4.39128286871787,4.7925,5.4350000000000005,5.013361394470643,5.520185707644098,5.401310042016081,5.125821277614399,8.512291666666666,8.18448529411765,7.856335334961255,8.537374156686404,8.792304353246932,6.552352941176473,3.6804166666666664,3.343333333333333,3.424402907109144,3.2838036596556965,3.366405559020833,3.4370473079318256,15.178939393939393,15.229034090909085,15.744491593516656,15.095400999462386,12.616762762460793,12.511856756670358
2008-02-29,POMRB,6.047777777777778,10.767272727272728,4.958076923076923,4.74,10.038235294117646,4.3533333333333335,14.595454545454546,5.252222222222223,5.012604166666668,5.546727400832038,5.73563236166193,5.7534387371753954,5.721580814945058,12.182761363636365,10.772568181818187,11.054884403234158,10.800982934095066,13.763630480822936,12.549242248559459,4.8843678774928785,4.93490740740741,4.843858314496784,4.789454256235816,5.199117402692684,5.173465627069664,4.8975,4.795000000000001,4.904016836682386,5.334493774846452,5.459583821390883,5.950730027917274,9.262588848039215,7.982794117647061,8.729095318623811,8.815100911719957,9.550819123813115,7.368235294117646,3.8745833333333333,3.493333333333333,3.7959750775988197,3.483857803839375,3.7874084246811135,3.4960744004497015,15.10598484848485,15.166647727272721,15.284876774291813,15.311035536589952,16.213630431368873,16.172656795993543
2008-05-31,PREMON,5.806666666666668,15.876666666666667,6.311111111111113,6.3,12.208333333333332,4.23,15.706666666666667,5.4846111111111115,5.270833333333335,5.65070310716589,5.666414115037523,5.943560250113639,5.877577281607007,12.460719696969695,11.816053030303035,12.983597308607163,12.153189851831643,11.39825188741313,11.814713385746204,4.697539173789173,5.033262108262112,5.430759433142516,5.185059077301498,6.223355285231835,6.185336465205177,5.00375,4.790000000000001,5.462410102009431,5.545318699810466,5.692155259818816,5.376838913942403,9.314312193627451,9.041789215686276,10.120790524507619,9.742766325373347,7.172367000822498,10.038235294117646,3.895833333333333,3.8675,3.969585046559292,3.6355205626392344,3.68965607042837,3.3481094694241444,14.08250946969697,15.191231060606054,15.453592731241756,15.763163007137962,17.325081656830932,17.071172761797484
2008-08-31,MONSOON,3.96,13.446666666666667,2.7830769230769232,4.56,8.31875,2.9966666666666666,9.601666666666668,5.664361111111111,5.233611111111113,4.974421864299535,5.252201781919034,4.806067798699,5.028742802298923,12.324289772727274,12.549469696969702,13.168825051830964,12.602774386693877,11.365093891374267,12.193339929661981,4.709659900284899,4.7354736467236505,4.371686429116279,4.6507580409370775,3.7954414216438384,3.5435745526409885,5.01125,5.005000000000001,5.1014460612056585,5.313027646315347,4.249660333337482,3.837750557125837,8.59373774509804,9.483388480392158,9.399974314704572,9.44517334742199,7.005458634453703,12.208333333333332,3.871666666666667,3.8816666666666673,3.580417694602242,3.515920569832266,3.21948197583818,3.5121144426559563,12.830416666666668,15.020738636363632,13.11282230541172,14.381366915475052,11.594948513748692,11.904756010464993
2008-11-30,POMKH,7.127999999999999,9.397272727272727,4.586153846153844,4.41,6.015625,4.06,12.673333333333336,5.641861111111111,5.735611111111114,5.8358531185797204,5.513589836772542,5.097519219632801,4.984997802513927,11.847964015151515,12.371969696969703,11.66020412200767,11.653059328533288,11.461754652284007,12.972001249311125,4.80545584045584,4.659604700854705,4.457473395931305,4.605979532418885,4.491131468299736,4.340342113346029,5.05625,5.002500000000001,4.824867636723395,5.099776852056017,5.089696110421718,5.236243418826403,7.901336805555555,9.145235906862746,8.046234588822742,8.490497917866477,8.38849607739377,8.31875,3.8570833333333336,3.910000000000001,3.7722506167613448,3.6282433408047354,3.555707887686256,3.6598022324748785,12.681401515151517,13.144280303030296,12.937026716580366,13.933898135032901,13.627722380550308,14.177270747763334
2009-02-28,POMRB,5.477777777777778,10.385833333333332,5.358518518518519,4.81,5.62625,4.046666666666667,12.084545454545456,5.8795,5.593111111111114,5.692622982258944,5.434094999564623,6.150765652750567,6.110327530379074,11.031984848484848,12.276609848484854,11.150455806537934,11.132908876941993,12.316139751203098,12.424088298381568,5.033543447293447,4.759715099715104,4.8178914449661905,4.766655599889239,4.905157148234092,5.047840628615077,5.25125,5.020000000000001,4.818920582034037,5.026050844691763,5.268049060868831,5.12495544281248,7.878784722222221,8.042239583333334,7.078240753293645,7.537260272533462,10.71815771728271,6.015625,4.277083333333334,3.8333333333333344,3.882017036723474,3.7240876923641566,3.9742929455554576,3.8018472004081163,13.266458333333336,12.516553030303022,12.596034211766401,13.361611384509514,15.030887351437904,14.771969951413706
2009-05-31,PREMON,6.196666666666667,12.447499999999998,6.677037037037038,6.59,11.08111111111111,4.420000000000001,17.025454545454547,5.810201388888888,5.690611111111113,5.894240456022033,5.5123766009266015,6.018646424257393,5.93614255001172,10.909651515151515,11.419318181818188,11.669273483922758,11.381876537412017,14.025491154566776,11.915034176540585,5.340271082621083,4.851196581196585,5.56154968179453,5.263156130527618,6.185403477762219,6.074223066502246,5.460000000000001,5.092500000000001,5.527352349220422,5.373188022547504,5.604743270499448,5.848973369504539,7.782932291666666,7.760434027777779,8.679388896420631,8.300345153830412,11.261306973374278,5.62625,4.641666666666667,3.8808333333333342,4.097210222034085,3.884613983041576,3.849002103997873,3.853608560009513,13.649886363636364,12.846249999999994,14.36780234524166,14.251519849959179,15.837080920222935,15.408846984210292
2009-08-31,MONSOON,5.47111111111111,10.348,4.241851851851852,5.83,9.265555555555554,6.166666666666668,12.963333333333333,5.647708333333333,6.06838888888889,5.724988718057664,5.447009974362666,4.989947561092156,5.12628790501015,11.351195075757575,10.644651515151521,11.140764090353656,10.946648069006574,12.054637221889662,11.877487226831175,5.498827421652423,5.215890313390317,5.033670549817458,5.0960161611680705,3.3008395604425456,3.715987965098133,5.5275,5.410000000000001,5.648411409532253,5.4684920666306995,4.312504394667779,4.7979791113145005,7.408614583333333,7.9971354166666675,8.9138555600746,8.505022694233594,6.978056267166487,11.08111111111111,4.653333333333333,4.673333333333335,4.924992799887118,4.388822839494338,3.2625044558732665,3.567469854031576,13.672196969696971,13.686666666666662,13.806014740478329,13.936212927107649,10.614500981347145,10.732988776036146
2009-11-30,POMKH,5.0625,11.517272727272726,5.581200000000001,4.81,4.302000000000001,3.806666666666666,12.37909090909091,5.576498015873015,5.55201388888889,5.459993230834598,5.313865483646604,5.735658760616992,5.730051168801367,11.637551136363637,11.17465151515152,11.291367545121284,10.973318278123624,9.489746625935226,12.004072976535523,5.638862492258145,5.464651851851856,5.252682329890475,5.26961449351696,4.878897749165044,4.798498451359083,5.50125,5.510000000000001,5.313046845719351,5.310502091316304,5.633135619024415,5.3538609233923635,6.548361111111111,7.568729166666667,7.069113336044761,7.276692154259159,5.2772133517445114,9.265555555555554,4.660833333333334,4.610000000000001,4.477662346598938,4.3435499318297,3.8893384614726267,4.044596849986055,13.336161616161617,13.613106060606057,13.235245207923361,13.4796989337272,13.556258701844492,13.99363469884846
2010-02-28,POMRB,6.243333333333332,11.79818181818182,5.631923076923077,4.95,4.3453333333333335,4.3933333333333335,12.557272727272727,5.288704365079364,5.743402777777779,5.773329271834092,5.433813950103217,5.879947553019596,5.811968472973179,11.795,11.527738636363642,11.494093254345499,11.123457291573462,10.810170551962866,11.447478567079425,5.592952050043355,5.533002991452995,5.404378628703515,5.435889594625768,5.62307773855016,5.211099288004319,5.385,5.545000000000001,5.167828107431611,5.220394603631829,5.754382132636318,5.918801555648222,5.185117063492063,7.248500000000002,5.97960133496019,6.233885789641181,5.439121509776548,4.302000000000001,4.176666666666667,4.696666666666668,4.4439307412926965,4.419242262823946,4.2184309971791745,3.9912162494429304,12.145391414141415,13.731287878787876,12.964056215663106,13.123684596017279,14.808561322127836,14.346597550570122
2010-05-31,PREMON,4.861428571428571,13.325999999999999,7.523913043478262,6.24,5.480000000000001,4.133333333333334,13.864444444444445,5.146002976190476,5.409593253968255,5.408568991671883,5.275311301610572,6.096667337287391,6.025792436988452,11.706045454545455,11.747363636363643,12.226855952607298,11.792595880636805,13.00916075861557,11.871364585403516,5.353532107023413,5.744721993063301,6.252192394613415,6.0761270355750865,6.904712631672272,6.346797316042936,5.39,5.4575000000000005,5.596696864458967,5.443676611129882,5.953193499305692,5.9955525066914745,4.656011904761906,5.848222222222225,5.779760800976114,5.69678315339873,10.750686097821678,4.3453333333333335,3.63625,4.625000000000001,4.319691778108951,4.427243830584346,4.187148499950514,4.119991726837126,10.884179292929293,12.941035353535348,13.324211507175642,13.188621942508094,15.967463516207948,15.696877888917989
2010-08-31,MONSOON,4.504,10.72909090909091,3.0276923076923077,5.25,3.9607142857142854,2.58,6.598181818181818,4.997398809523808,5.167815476190477,5.04674139500313,5.067826337719653,4.589456878692732,4.768029744548861,11.50518181818182,11.84263636363637,11.627749935200743,11.528340152569063,11.188067933425996,11.604732413516794,5.177891722408027,5.441182107023415,4.962392359844972,5.494912475732473,4.309781169812661,3.6820483069368373,5.47171875,5.3125,5.45801811867538,5.3912265110879005,4.3828861573163245,4.779290815467173,4.786488095238095,4.522011904761908,5.052142194871383,4.886551434724712,7.615778015804638,5.480000000000001,3.3741666666666665,3.7283333333333344,3.6238150668653706,4.1091083153776475,3.9443115037341094,4.66408627671326,10.176338383838385,11.349747474747469,10.633799631578112,11.276827420707225,10.137266469809386,10.457968583222318
2010-11-30,POMKH,4.888,10.424545454545452,4.880000000000001,5.43,5.374,3.0700000000000003,8.654545454545454,4.841123015873016,5.124190476190478,4.983244837001878,4.963615389892891,5.13754856573429,5.118238071665731,11.346977272727273,11.569454545454551,11.146468142938627,11.178493968869326,10.751697329877812,12.22899643037082,4.999219899665554,5.265882107023415,4.929435415906983,5.398363455626654,5.424953346237756,4.8343736118486405,5.5096875,5.4675,5.446810871205228,5.39161842005267,5.444586024066261,5.334919721018993,4.7357321428571435,4.790011904761908,5.180885316922829,4.6516412965565195,1.9549808154551513,3.9607142857142854,3.037916666666667,3.544166666666668,3.4022890401192223,3.9258227492530287,3.871210786274773,3.789876488367421,9.918964646464646,10.418611111111105,9.842097960765049,10.184157722704855,11.681555241906858,11.930299660852393
2011-02-28,POMRB,5.229,11.284,4.928000000000001,4.9837500000000015,4.317142857142858,3.033333333333333,10.61909090909091,4.614888888888889,4.8706071428571445,5.081546902201127,4.944739286367346,5.417955401490273,5.39398640137984,11.241681818181819,11.440909090909095,11.201480885763175,11.154337782784175,11.282894952985135,11.316827855459561,4.8678894230769245,5.0899013377926465,4.928861249544191,5.311249501751055,5.613826772775874,5.349108960730298,5.490937499999999,5.475937500000001,5.261586522723137,5.290633475383825,5.887733995983766,5.63721845274822,4.687339285714286,4.782964285714289,4.83538833301084,4.234442836797482,2.5463068086168104,5.374,2.7641666666666667,3.2041666666666675,3.2547067574048665,3.7557665333176455,4.197491824768987,3.880476968677445,9.90381313131313,9.93406565656565,10.152895140095392,9.83383366189827,12.450271816845671,11.850649565116036
2011-05-31,PREMON,4.6255555555555565,12.574545454545454,6.798461538461543,6.51,5.102142857142857,2.8033333333333332,13.743636363636364,4.193076388888889,4.811638888888891,4.899150363542899,4.816651132274691,5.441222087673313,5.327251917815987,11.367458333333335,11.25304545454546,11.750706713276088,11.575841447339737,13.019564219212944,11.71626356122,4.7594519230769246,4.908538461538467,5.676701365111132,5.706971121491641,7.027681583065915,6.634311532001256,5.4471875,5.5434375,5.760951913633882,5.55914657726977,6.046891663953043,6.028842631061313,4.519785714285715,4.688500000000004,4.9420901426636465,4.159993305215203,4.699654115140127,4.317142857142858,2.7474999999999996,2.871666666666667,3.0741573877762534,3.5598174231179356,4.050246587013361,3.7073842912629056,9.98705808080808,9.90386363636363,11.589191629511781,10.47745823766461,13.63958526151121,13.248611306492464
2011-08-31,MONSOON,2.93,10.63818181818182,2.702500000000001,4.83,3.951428571428572,1.7199999999999998,6.597777777777778,3.7289201388888893,4.41813888888889,4.11149021812574,4.378602673337227,4.068140834769119,4.251020034376523,11.54864393939394,11.230318181818188,11.30569675523838,11.312215214577195,10.696322182981927,11.347963727880316,4.715763461538463,4.82724038461539,4.48702081906668,5.028800919707464,3.3298159575264132,3.823960974235527,5.57671875,5.438437499999999,5.388571148180329,5.384978449112882,4.546773979910729,4.859820808776695,4.4200961538461545,4.6861785714285755,4.545825514169617,3.839909212389293,3.8693324261013773,5.102142857142857,3.052083333333333,2.6566666666666667,2.532494432665752,3.1715987347868317,3.5250169345504645,3.074729097907526,10.276603535353535,9.903762626262619,9.592626088818179,9.175980160782728,8.122837610467265,8.19529670134626
2011-11-30,POMKH,3.0875,11.521666666666668,4.337692307692309,5.5,4.042857142857144,3.796666666666667,9.32090909090909,3.483350694444445,3.96801388888889,3.701894130875444,4.029378075074433,4.252140737829968,4.257727403009435,11.610075757575759,11.504598484848492,11.392084719809695,11.364957270685961,10.362338691737637,11.915435585285344,4.749382692307693,4.691663461538466,4.427289414516931,4.809915379652557,4.845504432254775,5.0466028939275835,5.69625,5.455937499999999,5.433142688908198,5.40268645497204,5.376015200753554,5.443604269264154,4.562877747252748,4.353392857142862,4.344638165644628,3.64301332292859,4.897203591490141,3.951428571428572,3.378333333333333,2.8383333333333334,3.038163326266118,3.257061771967917,3.5037334975446757,3.2454970645875187,10.4927398989899,10.070353535353528,9.483939289654543,8.822513823908038,10.055270864954693,10.09904936191663
2012-02-29,POMRB,3.31625,11.636363636363635,5.1208,5.95,4.850769230769231,4.743333333333333,12.26909090909091,3.36859375,3.48982638888889,3.5476364785252668,3.77634519885378,4.210161394393992,4.2276448114340175,11.612314393939394,11.5926893939394,11.489796286431272,11.45289843448678,11.230057492478789,11.1542892832948,4.730985256410256,4.739863461538466,4.704693648710158,4.815862465258998,4.922400350765887,5.224381225156934,5.5925,5.697499999999999,5.639885613344919,5.5184860219699186,5.874331276026079,5.783956546295058,4.752081043956045,4.486799450549455,4.547090591694469,3.7509426467252505,3.460773783943085,4.042857142857144,3.674583333333333,3.2658333333333336,3.720231329093004,3.5282232696782256,3.8194260608251067,3.2477072904387816,10.648529040404041,10.482853535353529,10.59799993742909,9.400372496398957,11.315812816596429,10.734574658125805
2012-05-31,PREMON,4.57375,12.713636363636367,6.874615384615384,6.5,5.710769230769231,3.703333333333333,13.82272727272727,3.2618750000000003,3.4768750000000006,3.9580818871151604,3.8091152126446013,3.978055373789391,3.886063553615216,11.660604166666669,11.62746212121213,11.97933231731331,11.891660755980311,12.786350075656172,11.807925704327438,4.679222435897436,4.758901923076927,5.572662343072249,5.283489237505041,6.663089289240869,6.952667127525496,5.4353125,5.6949999999999985,5.983931368006951,5.732657323647961,6.423510341433436,6.4833191829777945,4.923536401098902,4.638956043956048,5.012562047324375,4.142991372221924,4.427131089052897,4.850769230769231,3.8674999999999997,3.4908333333333332,3.7134721307891354,3.555207714679181,3.7639291286661694,3.356590013007147,10.909734848484849,10.502626262626256,11.887890871548363,10.43738543940576,13.148425643122154,12.914060260129201
2012-08-31,MONSOON,2.06375,10.517,2.4791666666666665,4.01,4.856428571428571,3.19,7.7650000000000015,3.2789062500000004,3.260312500000001,3.2003491322690962,3.367266260821767,3.0652888130335794,3.209713837553303,11.883558712121213,11.597166666666674,11.394399390387985,11.541444092459633,10.721816095224021,11.33295424667352,4.617255448717948,4.7030685897435935,4.335264072510016,4.6125093049295725,2.828163574592795,3.237767258208082,5.165,5.489999999999998,5.194358820804171,5.332717147973274,4.769471219126661,4.951657097067193,5.309351249556895,4.865206043956048,4.950108656966053,4.27850823450039,3.5135368680513874,5.710769230769231,3.8374999999999995,3.8583333333333334,3.5040832784734812,3.474745626277617,3.2112184501942096,3.250247173673563,10.822339015151513,10.794431818181812,10.238734522929018,9.710394004337548,7.6559455382168595,7.703869083525396
2012-11-30,POMKH,3.1,12.029166666666667,4.146923076923076,5.0625,4.509500000000001,3.87,10.243333333333334,3.2096875000000002,3.2634375000000007,3.160209479361458,3.1905705638751503,3.283238835858447,3.2567367665545865,12.324996212121212,11.724041666666674,11.648306300899458,11.715653844887749,11.027438487743469,12.013690724065707,4.466161858974359,4.655376282051286,4.25992767427524,4.417131789795924,4.433263106587448,4.716801582346583,4.802499999999999,5.380624999999998,5.141615292482502,5.263067374922025,5.183591630629964,5.2539361354981615,5.948135420359211,4.981866758241763,4.773865194179632,4.312372802739047,4.030733262898686,4.856428571428571,3.7512499999999998,3.876666666666667,3.650449967084089,3.5438399544598487,3.618218540357955,3.705772985536352,10.392424242424243,11.025037878787872,10.240574047090746,9.747772857945364,9.957773344966855,10.011541261005235
