Date,Season,Kupwara,Pulwama,Bandipore,Leh (ladakh),Jammu,Srinagar,Kathua,Baramula,Rajouri,Badgam,Reasi,Anantnag,Udhampur,Samba,Data Not Available,Kupwara_SMA,Kupwara_EWMA,Kupwara_TES,Kupwara_ARIMA,Pulwama_SMA,Pulwama_EWMA,Pulwama_TES,Pulwama_ARIMA,Bandipore_SMA,Bandipore_EWMA,Bandipore_TES,Bandipore_ARIMA,Leh (ladakh)_Trend,Leh (ladakh)_SMA,Leh (ladakh)_EWMA,Leh (ladakh)_TES,Leh (ladakh)_ARIMA,Jammu_Trend,Jammu_SMA,Jammu_EWMA,Jammu_DES,Jammu_TES,Jammu_ARIMA,Srinagar_SMA,Srinagar_EWMA,Srinagar_TES,Srinagar_ARIMA,Kathua_Trend,Kathua_SMA,Kathua_EWMA,Kathua_DES,Kathua_TES,Kathua_ARIMA,Baramula_SMA,Baramula_EWMA,Baramula_TES,Baramula_ARIMA,Rajouri_Trend,Rajouri_SMA,Rajouri_EWMA,Rajouri_DES,Rajouri_TES,Rajouri_ARIMA,Badgam_SMA,Badgam_EWMA,Badgam_TES,Badgam_ARIMA,Reasi_Trend,Reasi_SMA,Reasi_EWMA,Reasi_DES,Reasi_TES,Reasi_ARIMA,Anantnag_SMA,Anantnag_EWMA,Anantnag_TES,Anantnag_ARIMA,Udhampur_Trend,Udhampur_SMA,Udhampur_EWMA,Udhampur_DES,Udhampur_TES,Udhampur_ARIMA,Samba_Trend,Samba_SMA,Samba_EWMA,Samba_DES,Samba_TES,Samba_ARIMA,Data Not Available_Trend,Data Not Available_SMA,Data Not Available_EWMA,Data Not Available_DES,Data Not Available_TES,Data Not Available_ARIMA
2001-02-28,POMRB,,,,,7.129117647058825,,4.84111111111111,,3.1316514041514045,,14.225,,5.8533333333333335,7.440714285714287,1.5,,,,,,,,,,,,,,,,,,7.0179199704960356,6.937343053698754,6.9045962019053615,7.395852818040111,7.318834632543918,7.058512941256225,,,,,4.3489468413229275,4.506918518518518,4.4642719185323685,4.618988954900147,5.065466850562157,4.861822706847716,,,,,2.637448206664659,2.6374482066646587,2.7033862430554936,2.530624294515371,3.1316514041514045,3.097113333958239,,,,,12.961458333333333,14.581249999999995,14.040650062241077,12.842980869050203,14.333897899832852,15.113110851347606,,,,,4.204208333333333,4.457083333333334,4.5075701174766145,5.332045096369687,4.280690800916168,3.953115707314978,7.195170959249085,7.112499084249084,7.015439983159551,7.30677695118484,6.984959859340857,7.057713274620708,1.69625,1.7425,1.6277754848110713,1.955183939728688,2.1339296435422606,1.6932383436208822
2001-05-31,PREMON,2.808713131313131,8.185,1.0759999999999998,,7.897241379310343,6.611833333333334,5.654615384615385,1.5719285714285711,3.4567282949579328,4.11125,11.146666666666668,16.3875,5.386000000000001,8.886666666666667,2.38,3.492913383838384,3.5004067401531067,3.7129142290309574,2.9843055482014385,7.57416666666666,7.795183372143985,7.753989193621056,6.610711454981795,1.4873750000000014,1.5034213873250137,1.6036533849087085,1.4703699195660767,,,,,,6.879356054020354,7.03970027352634,7.301654272867355,7.709093616530471,8.294220072266059,7.505416924152985,6.457843750000001,6.399287907848025,6.473945185778612,5.670631114735117,4.259262058714232,4.412331623931623,4.940409304965575,5.016045969758625,5.940186793127634,5.913865656660096,2.237859126984127,2.258656550763301,2.433267340949112,2.7492418624576307,2.6374482066646587,2.6374482066646587,3.0047230638164693,2.7555963046377183,3.4567282949579328,3.42046919362722,4.659062500000001,4.696663393442325,4.791406115228497,4.12946007101138,11.791041666666667,13.700416666666662,12.883056704011313,12.321451496268072,14.332540927702155,13.463623939624773,14.524375,14.678762984095826,14.788252010197748,17.555654273434584,4.225458333333334,4.1881666666666675,4.858942070485969,5.861121277747271,6.440478158695026,6.130026112208041,7.144408768315018,7.272499084249084,7.763930656562398,8.389620034707777,8.474635480599844,8.563563873129729,1.675,1.71,1.9286652908866426,1.9695817137236857,2.413987079263952,1.9363349237920229
2001-08-31,MONSOON,3.9992272727272726,5.261666666666666,1.6974999999999998,20.74,5.92878787878788,6.808541666666668,2.596521739130435,2.62031746031746,1.5525758361328217,4.80625,8.813333333333334,11.7175,1.495,5.399374999999999,1.07,3.790541919191919,3.699934953182773,3.528349005974583,3.8404166542800215,6.843333333333325,6.781776689953057,7.873872785182744,5.628672856884551,1.6427500000000015,1.5810528323950082,1.4927742575572862,1.8414350044737429,20.74,20.74,20.74,20.74,0.0,6.8303166632640515,6.9961396674657355,6.752507715235565,7.436922489601048,5.635964718473311,6.30841351276278,6.507020833333335,6.562989411375482,6.295185358742827,6.697192864400403,4.253832785209959,4.285562058714231,4.002854278631519,4.229486614930571,2.922517974291699,2.9408159313945736,2.4999563492063492,2.4033209145849646,2.2537364441438665,2.1811195795983553,2.6374482066646587,2.6374482066646587,2.42386417274301,2.48092208734447,1.5525758361328217,1.5504122085908862,4.832812500000001,4.740498036065395,4.643880018819316,4.823796029677695,11.267291666666667,12.222499999999995,11.255167355740122,11.382875110299706,11.44709765685162,10.987173930245142,13.356874999999999,13.494257790457496,15.217640012411263,8.303803822450362,4.07,4.220250000000001,3.5133652422915818,4.186255502493942,2.1638374752667455,2.4671482672889544,7.182423878205127,7.117842834249084,6.818108393937438,7.029943426942962,6.52407492668809,6.500195295445133,1.68125,1.6825,1.5851991745319856,1.9840855013349,0.8783032801288622,1.355421492534298
2001-11-30,POMKH,4.355,8.665,2.1,,6.095142857142857,5.799166666666667,3.8396,3.1872619047619053,2.408837291416477,5.6075,11.253333333333332,13.605,4.1883333333333335,6.957142857142857,1.72,3.879485101010101,3.9619609719096642,4.307557241102225,4.2944548677193195,7.694166666666658,7.535066013971834,5.694949830756022,3.964025551987413,1.7433750000000017,1.7886316994370048,1.8882796707636058,1.4317055728080859,,,,,,6.987210061365421,6.762572440574978,6.489561771998481,7.1953141580360915,6.50556249137665,6.9887656298857905,6.254677083333335,6.257460313491956,6.603168586507856,6.571176742303149,4.378314088628763,4.232962058714232,3.937552567178911,4.001345183103071,3.795898950762434,3.6293033446032155,2.6416924603174605,2.7168973106557406,2.9267287251247307,2.0082196325566297,2.6374482066646587,2.6374482066646587,2.4178534202123965,2.4415043573829682,2.408837291416477,2.3820009843850714,5.033125000000002,5.087298821639237,5.067894221855504,5.545416822639671,12.006041666666667,11.359583333333328,11.254433746777405,11.240779563880547,11.871005964832346,10.341949629977922,13.82875,13.538554674274497,11.921441199666706,6.914669648874168,3.9194166666666677,4.230666666666668,3.7833524787082826,4.122025490381531,3.7878165858489714,4.042544765134642,7.48141472069597,7.170974702380951,6.873722179219605,6.887848232509324,6.503040055646524,6.612526926325886,1.6949999999999998,1.6675000000000002,1.6391195047191913,1.9986960981684656,1.605713003776818,1.6506664605174088
2002-02-28,POMRB,,,,,7.671071428571428,,5.008076923076923,,3.1316514041514045,,13.486666666666665,,4.5680000000000005,7.5323076923076915,1.61,,,,,,,,,,,,,,,,,,7.088408900077378,6.898060885953129,6.9621656346276595,7.374455234894181,7.143011892575245,6.917367898345103,,,,,4.6422031981605345,4.2747035117056855,4.365762309538116,4.257635257419183,4.853701272708859,4.7593406297587935,,,,,2.637448206664659,2.6374482066646587,2.703372613788,2.5934562835254464,3.1316514041514045,3.1025321385467377,,,,,13.044583333333332,11.174999999999994,12.147326914733108,11.653587553663293,12.056161370046869,12.40965688433297,,,,,3.9828333333333337,3.909333333333335,4.097211487224969,4.2817644727729425,4.753003990558698,4.579850186381522,8.164927369505493,7.193873054029302,7.13715638445484,7.162074680305072,7.084144924335685,7.225287444107099,1.74,1.6950000000000003,1.6274717028315149,2.0134142849649233,2.051428912292237,1.6307509789366086
2002-05-31,PREMON,2.808713131313131,8.185,1.0759999999999998,,8.610434782608698,6.611833333333334,6.483499999999999,1.5719285714285711,3.4567282949579328,4.11125,17.795,16.3875,5.466666666666668,11.186999999999998,2.38,3.492913383838384,3.5006618356710506,4.606677258303842,2.984305548201439,7.574166666666658,7.795039608383101,8.07213377762693,7.549364462396259,1.487375000000002,1.5035790196622028,2.204153608221206,1.4409526758079458,,,,,,7.141690706234185,7.0763592367777175,7.621473293820075,7.784596247667474,8.3651906035711,8.068415308571256,6.457843750000001,6.399209521428507,6.243727315479873,5.746509425990911,4.852724038461538,4.481924665551839,5.21285738572287,5.070680345689913,5.831863992188068,5.891060817787955,2.237859126984127,2.2589098149648725,3.3770283936181325,2.749128995850357,2.6374482066646587,2.6374482066646587,3.0047148862559734,2.82338844533956,3.4567282949579328,3.426295681994091,4.659062500000001,4.696879292983542,5.679856364196751,4.129435012981451,13.150416666666667,12.837083333333327,14.406396148839866,12.97004624829676,12.59043575838054,13.459898012586667,14.524375,14.678132804564697,13.1037971224982,17.87842994195686,3.999083333333334,3.9295000000000013,4.644993559001648,4.8903198370425365,5.610127845244789,4.992839856588889,8.735630494505495,7.768956387362635,8.757093830672904,9.743095579831135,8.570001970068635,8.711746609267031,1.7887499999999998,1.695,1.9284830216989088,2.028240860709664,2.4264238720280527,2.076027178707325
2002-08-31,MONSOON,3.9992272727272726,5.261666666666666,1.6974999999999998,20.74,6.025185185185188,6.808541666666668,3.878749999999999,2.62031746031746,1.5525758361328217,4.80625,10.473333333333334,11.7175,1.9216666666666664,8.567142857142859,1.43,3.790541919191919,3.7000880104935394,3.458624400615751,3.8404166542800215,6.843333333333323,6.781690431696527,7.894398013186388,5.593046219532495,1.642750000000002,1.5811474117973217,1.454772591958549,1.9005153246231234,20.74,20.74,20.74,20.74,0.0,7.169708563377043,7.100458563377044,6.98295805036612,7.455741655107106,5.927750892050865,6.41373691001128,6.507020833333335,6.562942379523771,6.624601715649345,6.6502148602388065,4.947011078595317,4.80248173076923,4.679214431433722,4.797480904176119,3.0701743199978786,3.1835765325852545,2.4999563492063492,2.4034728731059074,2.1904606910103963,2.179068555844773,2.658179281145733,2.6374482066646587,2.423859266206713,2.548358386984835,1.5525758361328217,1.5506311014056184,4.832812500000001,4.740627575790126,4.598788451764604,4.823821036265489,12.95125,13.252083333333328,12.833171022637252,12.260764087373426,12.624423862253531,15.00258283499727,13.356874999999999,13.493879682738818,15.276665704661287,8.278612339689282,3.9560000000000004,4.036166666666667,3.5556628020676557,3.610782764591615,1.7749713391110031,1.3929581133174942,9.184717032967033,8.56089835164835,8.681113441260885,9.955731946282386,7.7285314168027135,7.531958354826145,1.82625,1.7850000000000001,1.7290898130193453,2.0431766104616766,0.8846064949300723,1.3139080017402427
2002-11-30,POMKH,4.355,8.665,2.1,,6.425,5.799166666666667,4.241538461538462,3.1872619047619053,2.408837291416477,5.6075,10.44,13.605,3.891666666666667,8.355,1.75,3.879485101010101,3.962052806296124,3.6350727889483507,4.2944548677193195,7.694166666666656,7.535014259017915,7.187318583078157,4.548511442947877,1.7433750000000021,1.788688447078393,1.5354285335188564,1.511270407543099,,,,,,7.060652892799633,7.182922849091329,6.759774830219672,7.236673491764695,6.730168064343599,6.514500480692224,6.254677083333335,6.257432094380929,6.464995600712583,6.577990332572708,4.985409977703455,4.902966346153845,4.504144043475618,4.661146395113405,4.253440542850932,4.28507827523203,2.6416924603174605,2.7169884857683066,2.3324376690852837,2.008546564444237,2.572444318757066,2.6374482066646587,2.417850476290618,2.5055084295779895,2.408837291416477,2.3860160023115475,5.033125000000002,5.087376545474076,4.670422417628018,5.545391815513364,11.992291666666667,13.048749999999995,11.875902613582351,11.715960292774293,13.216277268605833,12.182470781720522,13.82875,13.53832780964329,14.334715721631767,8.35429610672272,3.81875,3.9620000000000006,3.69006434790726,3.5697722729361825,3.9675523947412286,3.715297097357303,9.256177197802199,8.910362637362635,8.550668064756533,9.70727642006712,8.6950347537809,8.850795847498247,1.84375,1.7925000000000002,1.7374538878116073,2.058222347842583,1.7864524220827773,1.8523772193176917
2003-02-28,POMRB,,,,,7.565357142857143,,5.360434782608693,,3.2975,,12.706666666666665,,4.5200000000000005,9.727142857142855,1.88,,,,,,,,,,,,,,,,,,6.996952777994446,7.156494277662758,7.0820077552746605,7.330046004981622,7.403806137934964,7.527271195064716,,,,,4.885314781350019,4.991055811036787,4.846660339128848,4.9484144993620305,5.296056001232346,5.0333898077411,,,,,2.455864635704055,2.6789103556268072,2.7697102857743707,2.6951842126308083,3.1316514041514045,3.1064487554145206,,,,,10.914444444444445,12.853749999999994,12.208208234816077,11.831622743792124,12.650351773674611,12.103110058593959,,,,,3.666486111111111,3.95,4.0220386087443565,3.903481597689959,4.609960011446737,4.46381039907723,8.8411218321986,9.459071428571425,9.021257981711061,10.164757731393,8.876691429326623,9.087157302701742,1.8512777777777778,1.86,1.7944723326869643,2.0733788813413243,2.157826653685234,1.654084812972701
2003-05-31,PREMON,2.808713131313131,8.185,1.0759999999999998,,7.843703703703705,6.611833333333334,6.438333333333333,1.5719285714285711,2.605,4.11125,10.903333333333334,16.3875,4.416666666666667,9.563846153846157,2.25,3.492913383838384,3.5007169363029265,4.368209198025886,2.984305548201439,7.574166666666656,7.7950085554107496,6.341680394848221,7.396768428171131,1.4873750000000023,1.5036130682470357,1.968707606954681,1.3511087352587547,,,,,,7.061722863681197,6.96481150793651,7.386686134646277,7.489056371831546,8.499968133859305,8.542918494087697,6.457843750000001,6.399192589961891,6.282536068422286,5.744374454476864,4.775008180943646,4.979764144370121,5.483329536810642,5.6089270561560625,6.249637906890502,6.271896661507228,2.237859126984127,2.2589645200324124,3.0371999586762986,2.751801999781713,2.527250494760393,2.465978281887324,2.7038261714646223,2.695169728041696,3.4659165828165803,3.495318356064599,4.659062500000001,4.696925927284445,5.236828541579516,4.129460085079954,10.577944444444444,11.130833333333328,11.686258274222979,11.498996517702642,12.70648016547607,12.681053032793843,14.524375,14.677996685785974,12.15613595703743,17.59024028907724,3.6126597222222223,3.6875,4.179889831913281,4.1481793084712555,5.513456396176486,5.455233006201102,8.495828829232362,9.053282967032965,9.2382932505651,10.261240755761854,10.564898152835443,11.055551730446528,1.9688055555555555,1.8275000000000003,1.9766833996121784,2.08864702867674,2.6135069865376575,2.2757906535953705
2003-08-31,MONSOON,3.9992272727272726,5.261666666666666,1.6974999999999998,20.74,6.28231534564868,6.808541666666668,3.1231550958391767,2.62031746031746,1.471666666666667,4.80625,8.742222222222223,11.7175,1.7535555555555555,6.869853778467911,1.6202222222222222,3.790541919191919,3.700121070872665,4.1835630426208406,3.8404166542800215,6.843333333333321,6.781671799913116,8.158003669100191,5.2115125082501494,1.6427500000000024,1.5811678409482213,1.9433202552905162,1.8923612859275045,20.74,20.74,20.74,20.74,0.0,7.16386131276866,7.029094048052384,6.944937819047238,7.2156314202868055,5.752562503772837,5.668393994160094,6.507020833333335,6.562932220643802,6.394452782573299,6.626131241414869,4.748926980473359,4.790865418329915,4.5392597604220555,4.915643733070845,3.361505429931958,3.424128205405607,2.4999563492063492,2.403505696146431,2.9576813017858643,2.178957679954907,2.699375,2.4457509895207856,2.2109623695454403,2.405477884994437,1.5145273288100762,1.2167973218193475,4.832812500000001,4.740655556370667,5.323461932220933,4.823795962847717,10.159791666666669,10.69805555555555,10.508643853422676,10.743579202303243,10.302153327017038,9.402318359623893,13.356874999999999,13.493798011471583,13.89508344107447,8.440546720331685,3.5063784722222224,3.645472222222222,3.209356121370191,3.0509600662965206,1.3824161874531837,1.7229804174518688,8.114655523371557,8.628960697364228,8.290917461726224,8.608934904922764,7.903562089756777,7.860813285026041,2.160909722222222,1.875055555555556,1.834098928656196,2.1040276041430874,0.9153105391348408,1.2873444856021394
2003-11-30,POMKH,4.355,8.665,2.1,,6.686030525030524,5.799166666666667,4.114680562448304,3.1872619047619053,3.060833333333333,5.6075,9.479111111111113,13.605,3.6291666666666655,7.289945054945055,2.5,3.879485101010101,3.962072642523599,3.569258078297697,4.2944548677193195,7.694166666666654,7.53500307994787,7.205528144889404,4.7822006952031995,1.7433750000000026,1.788700704568933,1.49960120409004,1.5580148241106173,,,,,,7.350569362243657,7.094351679310015,6.8413749014405525,7.065347409210805,6.703623864947421,6.1749340262328465,6.254677083333335,6.257425999052948,6.7944522211962175,6.592499494080647,4.732409693525707,4.759150943557375,4.369428081232555,4.6435503011467265,4.2588251026902615,3.9287692234938634,2.6416924603174605,2.7170081795926206,2.27276090136035,2.0064984525157463,2.8746875000000003,2.6087499999999997,2.550910755060597,2.54024827830574,2.3664888360886454,2.3563767405715663,5.033125000000002,5.0873933338223996,4.627978103032391,5.545416838653518,9.90971875,10.45783333333333,10.09683075649805,10.343315957925363,11.099699125930789,10.502658307145289,13.82875,13.53827880688295,14.387861185046935,8.045333752897127,3.424368055555555,3.5798472222222215,3.377280339488781,3.1275586196240543,3.6077188095564834,3.308824104582879,7.830474662565695,8.362696961100493,7.890528499013756,7.63582446711757,7.928295657887579,8.030149630390419,2.378013888888889,2.062555555555556,2.1004593571937176,2.1195214471502233,1.895827650942118,1.9439972920178308
2004-02-29,POMRB,,,,,8.121434210526315,,5.2786430779365565,,4.0225,,10.322333333333333,,3.93225,7.742811355311356,2.666833333333333,,,,,,,,,,,,,,,,,,7.487526616643846,7.233370946227308,7.353398625074858,7.311673362064518,7.476138824221774,8.016245442728328,,,,,4.7332236627897,4.738703017389342,4.733114079914156,4.8382365089626544,5.265321222681037,5.098836047412643,,,,,2.9280776515151516,2.79,3.139546453036358,2.9223864509898605,3.1257266643243558,3.3833155099154286,,,,,9.807465277777778,9.861749999999997,10.187031787232163,10.236736550354632,10.935892717607837,11.71667705325177,,,,,3.403349537037037,3.432909722222221,3.599268203693269,3.3954892519806448,4.284059205708579,3.9357871973085414,7.83924910166826,7.866614085642618,7.8314416415327965,7.300546994108514,7.9599005872371755,8.249181413713865,2.5109861111111114,2.2592638888888894,2.327008947649564,2.135129386355551,2.583145248666105,2.096658336184903
2004-05-31,PREMON,2.808713131313131,8.185,1.0759999999999998,,8.781291031834511,6.611833333333334,6.387986742424243,1.5719285714285711,3.2825000000000006,4.11125,11.287083333333335,16.3875,4.348333333333334,9.274730769230768,3.2,3.492913383838384,3.5007288380394117,3.797186024493531,2.984305548201439,7.574166666666654,7.795001847968722,7.599096339925561,7.29824120557058,1.4873750000000028,1.5036204227413597,1.669017238920845,1.4026302179650267,,,,,,7.541685752646732,7.46776777826001,7.92455558777872,7.722101284552928,8.738626765152258,8.413008124706973,6.457843750000001,6.399188932765103,6.144386601172626,5.7391265097708315,4.759253872583996,4.726116369662069,5.395063144918191,5.438004542671365,6.204957967192976,6.297432252694988,2.237859126984127,2.2589763363270006,2.5324841024826155,2.752124198136303,2.8388436043123546,2.959375,3.196727871821815,3.088647067935472,3.500365556686691,3.664017391925093,4.659062500000001,4.69693600029344,4.899118005792663,4.129435176193761,9.448687499999998,9.957687499999997,10.627052405672632,10.380838979068976,10.7589400872962,12.755036435462753,14.524375,14.67796728412977,14.190905760352223,17.07590095173787,3.321608796296297,3.4158263888888873,3.898894255549295,3.856830233451282,4.846122359372458,4.581903910761545,7.86349867813346,7.79433523948877,8.408757292611984,8.09967089455479,9.111138387764694,9.42056706197308,2.5313333333333334,2.4967638888888892,2.6762053685897387,2.1508522647418977,3.217117443671102,2.705022938821748
2004-08-31,MONSOON,3.9992272727272726,5.261666666666666,1.6974999999999998,20.74,6.440386052719387,6.808541666666668,3.1800134408602148,2.62031746031746,1.2212878787878791,4.80625,7.540444444444443,11.7175,1.6537407407407407,7.229164675903807,1.734,3.790541919191919,3.700128211914556,3.9690133420870595,3.8404166542800215,6.8433333333333195,6.7816677754478984,6.728314812195676,5.12742893256055,1.6427500000000028,1.5811722536448158,1.7378146968105705,1.8188703676922464,20.74,20.74,20.74,20.74,0.0,7.673978202521418,7.507285455027687,7.330887773754986,7.470597029508628,6.231533954624994,6.44300139633143,6.507020833333335,6.562930026325729,6.433275271830112,6.618792214743824,4.831603980266169,4.740330955917329,4.509043263295,4.756694363085655,3.3152777596044007,3.288752524819093,2.4999563492063492,2.4035127859231844,2.659338800195715,2.1816290066056268,2.690281905594406,2.8967803030303028,2.4065518746082404,2.7024265421412026,1.5865063888590178,1.513430227512611,4.832812500000001,4.740661600176065,4.942189288342515,4.82382082082669,8.872840277777778,9.65724305555555,9.392409221181357,9.61693018704293,9.165779601544898,9.021517024249057,13.356874999999999,13.493780370477861,13.142108211094326,8.316870715796245,3.2131886574074073,3.3908726851851836,3.000832849625873,2.891757869983017,1.2961355951351945,1.4442631061934494,7.676649639671923,7.884162963847744,7.936920245928714,7.555842337890725,7.0356140525751,6.8711372485082,2.6281875,2.5252083333333335,2.299323221153843,2.166690913476394,1.6897534150980857,1.880313564507391
2004-11-30,POMKH,4.355,8.665,2.1,,6.9612329059829055,5.799166666666667,4.266063895781637,3.1872619047619053,2.5973397435897434,5.6075,7.810666666666665,13.605,3.075055555555556,7.1246307692307695,2.549,3.879485101010101,3.9620769271487335,4.16488160655786,4.2944548677193195,7.694166666666653,7.535000665268738,7.422173710576891,4.718086365816649,1.743375000000003,1.7887033521868896,1.90120434251451,1.5533481991103568,,,,,,7.813375642464411,7.576086050265783,7.183025826646154,7.363309390226959,7.072259936974703,6.797099975082834,6.254677083333335,6.257424682462104,6.56431131199765,6.6564390836462275,4.9110782830241,4.778176789250662,4.411851516289655,4.546759132868075,4.2407532810214565,4.023938915494282,2.6416924603174605,2.717012433458673,2.903361619963078,2.0063893387496936,2.514969405594406,2.780906905594405,2.4828670222008418,2.6825404418157395,2.424294030917464,2.344949933294653,5.033125000000002,5.087396960105639,5.223939573828504,5.545391980218913,8.014913194444443,9.240131944444439,8.75971219937548,9.101498036198358,9.94056822962938,8.934265066218837,13.82875,13.538268222286716,13.249502269550911,8.21508408856287,3.094990740740741,3.252344907407406,3.0305219319977463,2.834385159754324,3.432519386616863,3.334315584770444,7.3205466176939,7.8428343924191735,7.6120044552495365,7.132307798397119,7.67765423305681,7.684780865347045,2.656833333333333,2.5374583333333334,2.399193932692306,2.1826462024584368,2.3444436705390768,2.1458726165662725
2005-02-28,POMRB,,,,,8.904571428571428,,5.706060606060606,,3.2975,,7.383999999999999,,3.6189999999999998,6.413333333333334,3.3926666666666665,,,,,,,,,,,,,,,,,,7.9114542951834625,7.771870354777061,7.8716440674162635,7.780286406101735,7.812649568266268,8.033999277852265,,,,,4.901397908207384,4.885031171281675,4.929535152198035,4.909837479734069,5.293532630543764,5.23420387231972,,,,,2.461579254079254,2.599656905594405,2.808720213320505,2.8429480899908732,3.157443377365679,3.2761537719126093,,,,,7.449222222222222,8.505548611111106,8.209427319625288,8.611816888397112,9.599547489593903,10.019959459822879,,,,,3.039731481481482,3.174032407407406,3.2659131591986474,3.104028336290449,3.874268512516687,3.868496082038663,7.057363198757764,7.510464886924667,7.132536006483056,6.487434497032068,7.752178391372915,7.9779317931513996,2.6730833333333335,2.718916666666667,2.7965830262820504,2.198718990832181,2.8346786129352908,2.2702009495570503
2005-05-31,PREMON,2.808713131313131,8.185,1.0759999999999998,,9.113333333333333,6.611833333333334,6.5963636363636375,1.5719285714285711,2.605,4.11125,7.362,16.3875,3.716,7.7553846153846155,2.7033333333333336,3.492913383838384,3.5007314088144925,3.7433580606229127,2.984305548201439,7.5741666666666525,7.795000399161243,7.613342298850546,7.326701767053964,1.4873750000000032,1.5036220113121337,1.6397383125732348,1.4327865914335347,,,,,,8.040117136710887,7.854880930151765,8.368319773783092,8.222223700587996,9.22870119536556,8.667286694553162,6.457843750000001,6.399188142810596,6.4738479067617325,5.6955359313645735,4.8652753379013465,4.9371253947665235,5.596266545864276,5.5821378175711756,6.3422044086460145,6.52356916833953,2.237859126984127,2.258978888646632,2.4837033542323415,2.750081522700582,2.5508133012820515,2.430281905594405,2.727232127992303,2.813111143513781,3.4915072024725116,3.3355174913124146,4.659062500000001,4.696938176063383,4.864467595051805,4.129460098752926,7.240833333333334,7.5242777777777725,7.870456391775173,8.235925962745457,8.865187241655757,8.632874553343505,14.524375,14.67796093337203,14.23295797310035,17.07513088016571,3.0300694444444445,3.015949074074073,3.4459478955191885,3.397329530665504,4.438376451770681,4.4400961679071935,6.91323074136009,7.130628348463129,7.38167545004368,6.900655367763334,8.339177244985445,8.627864333268441,2.842791666666667,2.5947500000000003,2.7592831491025636,2.214910132169703,3.702566097511836,3.2139505184422066
2005-08-31,MONSOON,3.9992272727272726,5.261666666666666,1.6974999999999998,20.74,6.892972972972974,6.808541666666668,2.8941935483870966,2.62031746031746,1.471666666666667,4.80625,6.94,11.7175,1.844,6.643043478260871,2.3606666666666665,3.790541919191919,3.7001297543796046,3.491186043438124,3.8404166542800215,6.843333333333318,6.781666906163412,7.785870696249273,5.265955126048508,1.6427500000000033,1.5811732067872801,1.4871182740771862,1.8688924265069289,20.74,20.74,20.74,20.74,0.0,8.042227289898342,7.968027660215161,7.778181053459045,8.018596007623069,6.667272160642787,6.801837447413317,6.507020833333335,6.562929552353024,6.295128542332624,6.624342911498664,4.7816226783968725,4.865670421648244,4.515437346873404,4.775221281286913,3.4719520378912616,3.3417831153592292,2.4999563492063492,2.403514317314963,2.2370927386911146,2.181953233644914,2.79,2.4928766025641025,2.2250059434620484,2.495183822552884,1.5398563043202746,1.2140504210418235,4.832812500000001,4.74066290563803,4.659820287268765,4.823795897039586,7.1485,7.374166666666661,7.498273835065104,7.85298657622165,6.5652305668457895,7.09101725049192,13.356874999999999,13.493776560023218,14.85200915340613,8.894181127201387,2.9219999999999997,3.0635138888888878,2.805168737311513,2.7037142129431166,1.0071371015635031,1.1905692620728212,6.953004459308808,6.9840980490523945,7.086222661330556,6.631291048730778,5.8877210699169,5.762125400406219,2.9831666666666665,2.751416666666667,2.5998365561282046,2.2312205006503287,1.6908423711562846,1.6714241750080971
2005-11-30,POMKH,4.355,8.665,2.1,,7.537948717948713,5.799166666666667,4.262903225806451,3.1872619047619053,3.060833333333333,5.6075,6.744,13.605,2.8075,6.5576923076923075,3.28,3.879485101010101,3.962077852627763,3.9791008959564853,4.2944548677193195,7.694166666666651,7.535000143698047,6.239507401581658,4.751268540264572,1.7433750000000034,1.7887039240723681,1.7255935797797721,1.4927283646095573,,,,,,8.027792838384944,8.112206613206613,7.682088119254912,7.977081695011797,7.51379124032948,7.1319972011115285,6.254677083333335,6.257424398078481,6.6031353998531035,6.6549984844109105,4.628038398093842,4.864880254154447,4.4144236984466225,4.555795849027174,4.276569275337181,3.9859457157298817,2.6416924603174605,2.71701335229374,2.6477602176614092,2.009051231034579,3.140625,2.6087499999999997,2.559336899410562,2.603475320905987,2.391499774830559,2.471702295023807,5.033125000000002,5.087397743382818,4.90019512444632,5.545416854249286,7.405250000000001,7.107499999999994,7.1965643010390625,7.517371416947682,8.03595041374155,7.995405382712249,13.82875,13.53826593601393,12.64756955689905,8.125431467886887,2.857125,2.9966249999999985,2.806101242386908,2.637857065587495,3.155975261358319,2.8408412320707974,7.168308946488294,6.84236343366778,6.874810519875256,6.431272044356192,6.812330338033097,6.75693354601091,3.275083333333333,2.934166666666667,2.8719019336769227,2.247650983864894,2.6540550829661997,2.588776262723908
2006-02-28,POMRB,,,,,8.344736842105265,,5.039999999999998,,4.7475000000000005,,7.7120000000000015,,3.022,7.29846153846154,3.7846666666666655,,,,,,,,,,,,,,,,,,8.022091088558193,7.972247966590071,7.947147608395053,8.139592509650079,8.300661393476938,9.092954092460678,,,,,4.541824596774193,4.698365102639295,4.664654219067973,4.663178219152239,5.3187029416881435,5.40928810213072,,,,,3.2474053030303036,2.97125,3.4346021396463375,3.1532781599468165,3.150367022696476,3.458012678640988,,,,,7.4045000000000005,7.189499999999994,7.4027385806234385,7.48881552587534,7.986492608675971,7.919340541349488,,,,,2.7858194444444444,2.8473749999999987,2.8924607454321447,2.726721434542715,3.625639386235029,3.614927860003134,7.25225543478261,7.063645484949831,7.0442709273097694,6.780660082035468,7.036941243206341,7.092655746453719,3.399333333333333,3.032166666666667,3.2370078268728197,2.264202463165419,3.352110476975457,2.8904937643634754
