,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
3,UK,Nainital,Kotabagh,,,2014,POMKH,56.64,64.1125,64.11249999999998,62.4403731283137,62.98493462610745,56.64153151617404,56.58133480672728
0,UK,Nainital,Kotabagh,,,2015,POMRB,59.59,64.1125,64.11249999999998,61.30022387698821,60.98654983354018,59.5915179098231,59.53206085943891
1,UK,Nainital,Kotabagh,,,2015,PREMON,74.05499999999998,64.1125,64.11249999999998,66.40213432619292,66.26839160940582,74.05649649889068,73.99776918483055
2,UK,Nainital,Kotabagh,,,2015,MONSOON,66.16499999999999,64.1125,64.11249999999998,66.30728059571575,67.00114900909476,66.16648452027573,66.10846042461299
3,UK,Nainital,Kotabagh,,,2015,POMKH,56.64,63.928125,64.11249999999998,62.440368357429456,62.980505668620246,56.641469041338816,56.58413518989383
0,UK,Nainital,Kotabagh,,,2016,POMRB,59.59,63.74374999999999,64.11249999999998,61.300221014457684,60.98330014913625,59.59145436546682,59.534794062980396
1,UK,Nainital,Kotabagh,,,2016,PREMON,74.05499999999998,63.9675,63.743749999999984,65.8121326086746,65.56672287405613,74.05643910037362,74.00043759905664
2,UK,Nainital,Kotabagh,,,2016,MONSOON,66.16499999999999,64.19125,63.743749999999984,65.95327956520475,66.43395958400478,66.08470721216588,66.39279770278223
3,UK,Nainital,Kotabagh,,,2016,POMKH,56.64,64.19125,64.19124999999998,62.94396773912285,63.38929966750649,56.56013411226323,56.865202570455025
0,UK,Nainital,Kotabagh,,,2017,POMRB,59.59,64.19125,64.19124999999997,61.60238064347371,61.36171224858543,59.60993209336858,59.470304919434966
1,UK,Nainital,Kotabagh,,,2017,PREMON,74.05499999999998,64.19125,64.19124999999997,65.99342838608422,65.88322749529533,72.75547816145212,72.46163824143677
2,UK,Nainital,Kotabagh,,,2017,MONSOON,66.16499999999999,64.19125,64.19124999999997,66.06205703165054,66.67216294864998,66.24994407421764,66.04794223633165
3,UK,Nainital,Kotabagh,,,2017,POMKH,56.64,64.19125,64.19124999999997,63.009234218990315,63.54798063701857,58.322274360598314,58.314217861736175
0,UK,Nainital,Kotabagh,29.38611111,79.28694444,2018,POMRB,59.59,64.19125,64.19124999999997,61.64154053139418,61.450395975234564,59.58797804445981,59.47546603402362
1,UK,Nainital,Kotabagh,29.38611111,79.28694444,2018,PREMON,74.05499999999998,64.19125,64.19124999999997,66.01692431883653,65.91371327208124,72.5950894097665,72.46668763052092
2,UK,Nainital,Kotabagh,29.38611111,79.28694444,2018,MONSOON,66.16499999999999,,64.19124999999997,66.0761545913019,66.66015921081446,66.17902792798832,66.05288349156628
3,UK,Nainital,Kotabagh,29.38611111,79.28694444,2018,POMKH,56.64,,64.19124999999997,63.017692754781145,,58.42770268676395,58.319054422438285
0,UK,Nainital,Haldwani,,,1996,POMRB,26.43375,,,26.43375,37.965713125989474,25.15293966977163,0.0
1,UK,Nainital,Haldwani,,,1996,PREMON,33.46130952380953,,,29.244773809523807,43.929250148788995,34.17635473992473,-3.464871724946085e-12
2,UK,Nainital,Haldwani,,,1996,MONSOON,33.81263888888889,30.416941964285716,,31.07191984126985,47.1226146014088,34.08438174562734,-2.811195322228397e-12
3,UK,Nainital,Haldwani,,,1996,POMKH,27.96006944444445,30.416941964285716,30.416941964285716,29.827179682539693,44.36728398116803,28.655005894671998,3.945198769699758e-12
0,UK,Nainital,Haldwani,,,1997,POMRB,26.43375,30.416941964285716,30.416941964285712,28.469807809523807,39.5230594455481,25.12022774943253,25.528483688263535
1,UK,Nainital,Haldwani,,,1997,PREMON,33.46130952380953,30.416941964285716,30.416941964285712,30.466408495238102,38.21815273834883,34.14631189379489,32.31537312589054
2,UK,Nainital,Haldwani,,,1997,MONSOON,33.81263888888889,30.416941964285716,30.4169419642857,31.80490065269841,36.91930469378632,34.05679019507865,32.654670651426514
3,UK,Nainital,Haldwani,,,1997,POMKH,27.96006944444445,30.416941964285716,30.416941964285712,30.26696816939683,32.79923576322413,28.6296656303578,27.002531866845068
0,UK,Nainital,Haldwani,,,1998,POMRB,26.43375,30.416941964285716,30.4169419642857,28.73368090163809,28.929193761967074,25.09695508143294,25.528483688263535
1,UK,Nainital,Haldwani,,,1998,PREMON,33.46130952380953,30.416941964285716,30.416941964285712,30.624732350506672,29.68489285058971,34.12493812006059,32.31537312589054
2,UK,Nainital,Haldwani,,,1998,MONSOON,33.81263888888889,30.416941964285716,30.4169419642857,31.89989496585956,30.844875141449965,34.03716037852074,32.654670651426514
3,UK,Nainital,Haldwani,,,1998,POMKH,27.96006944444445,30.416941964285716,30.416941964285712,30.323964757293517,29.064040444366032,28.61163747571897,27.002531866845068
0,UK,Nainital,Haldwani,,,1999,POMRB,26.43375,30.416941964285716,30.4169419642857,28.76787885437611,27.08085187870543,25.08039790379847,25.528483688263535
1,UK,Nainital,Haldwani,,,1999,PREMON,33.46130952380953,30.416941964285716,30.416941964285712,30.64525112214948,29.276413094028698,34.109731897531915,32.31537312589054
2,UK,Nainital,Haldwani,,,1999,MONSOON,33.81263888888889,30.416941964285716,30.4169419642857,31.91220622884525,31.43196707246138,34.023194882184555,32.654670651426514
3,UK,Nainital,Haldwani,,,1999,POMKH,27.96006944444445,30.416941964285716,30.416941964285712,30.33135151508492,30.16556962512153,28.598811470605078,27.002531866845068
0,UK,Nainital,Haldwani,,,2000,POMRB,26.43375,30.416941964285716,30.4169419642857,28.77231090905095,28.31918439525113,25.068618415034045,25.528483688263535
1,UK,Nainital,Haldwani,,,2000,PREMON,33.46130952380953,30.416941964285716,30.416941964285712,30.647910354954387,30.451301332163464,34.09891353637276,32.31537312589054
2,UK,Nainital,Haldwani,,,2000,MONSOON,33.81263888888889,30.416941964285716,30.4169419642857,31.913801768528188,32.4174858862322,34.01325922703769,32.654670651426514
3,UK,Nainital,Haldwani,,,2000,POMKH,27.96006944444445,30.416941964285716,30.416941964285712,30.33230883889469,30.894510929210487,28.58968649855567,27.002531866845068
0,UK,Nainital,Haldwani,,,2001,POMRB,26.43375,30.416941964285716,30.4169419642857,28.772885303336807,28.78890885785427,25.06023797975609,25.528483688263535
1,UK,Nainital,Haldwani,,,2001,PREMON,33.46130952380953,30.416941964285716,30.416941964285712,30.6482549915259,30.689766022470497,34.09121688863864,32.31537312589054
2,UK,Nainital,Haldwani,,,2001,MONSOON,33.81263888888889,30.416941964285716,30.4169419642857,31.91400855047109,32.46992444884433,34.006190574350995,32.654670651426514
3,UK,Nainital,Haldwani,,,2001,POMKH,27.96006944444445,30.416941964285716,30.416941964285712,30.33243290806044,30.825317579589328,28.58319460071507,27.002531866845068
0,UK,Nainital,Haldwani,,,2002,POMRB,26.43375,30.416941964285716,30.4169419642857,28.772959744836264,28.658302629034985,25.054275777418408,25.528483688263535
1,UK,Nainital,Haldwani,,,2002,PREMON,33.46130952380953,30.416941964285716,30.416941964285712,30.64829965642557,30.534992390901106,34.0857411621888,32.31537312589054
2,UK,Nainital,Haldwani,,,2002,MONSOON,33.81263888888889,28.175223214285715,30.4169419642857,31.914035349410895,32.31844832079761,34.00116163060584,32.654670651426514
3,UK,Nainital,Haldwani,,,2002,POMKH,27.96006944444445,26.719903273809525,30.416941964285712,30.33244898742432,30.69755988804039,28.578575985190053,27.002531866845068
0,UK,Nainital,Haldwani,,,2003,POMRB,26.43375,27.344409722222228,25.93350446428571,21.599469392454587,20.29919037354386,25.05003401007144,25.528483688263535
1,UK,Nainital,Haldwani,,,2003,PREMON,33.46130952380953,27.716258680555548,27.50630208333333,28.86068163547275,27.978647366510014,32.61857127834787,32.31537312589054
2,UK,Nainital,Haldwani,,,2003,MONSOON,33.81263888888889,29.7053125,27.182517361111106,30.32340898128365,30.86914407184944,33.16702213227831,32.654670651426514
3,UK,Nainital,Haldwani,,,2003,POMKH,27.96006944444445,31.0365625,28.24999999999999,31.086045388770188,32.85488409838956,27.706822015713183,27.002531866845068
0,UK,Nainital,Haldwani,,,2004,POMRB,26.43375,31.035,31.16062499999999,26.708627233262114,27.954832955708127,24.59780715534907,8.208903819936259
1,UK,Nainital,Haldwani,,,2004,PREMON,33.46130952380953,31.275625,30.91249999999999,31.52917633995727,33.352811109108195,33.15319335152105,38.39111165906072
2,UK,Nainital,Haldwani,,,2004,MONSOON,33.81263888888889,29.9384375,31.15749999999999,32.31650580397437,34.90903777414449,33.57704124427853,31.403885878209092
3,UK,Nainital,Haldwani,,,2004,POMKH,27.96006944444445,28.6071875,31.39374999999999,32.65990348238462,35.570519782143776,28.16334776114134,31.12623177841713
0,UK,Nainital,Haldwani,29.136666665,79.554375,2005,POMRB,26.43375,28.60875,28.48312499999999,22.99594208943077,23.82393611192613,25.094189137318892,19.45268766977248
1,UK,Nainital,Haldwani,29.136666665,79.554375,2005,PREMON,33.46130952380953,28.368125,28.731249999999992,29.69856525365846,30.143373759573173,32.659123642134126,37.432601418909336
2,UK,Nainital,Haldwani,29.136666665,79.554375,2005,MONSOON,33.81263888888889,31.160625,28.486249999999984,30.826139152195076,31.82584578988935,33.204265694038135,32.350324200978214
3,UK,Nainital,Haldwani,29.136666665,79.554375,2005,POMKH,27.96006944444445,33.823125,28.249999999999986,31.38768349131705,32.86400299200347,27.741026751591694,32.03886873251592
0,UK,Nainital,Haldwani,29.136666664999996,79.554375,2006,POMRB,26.43375,33.82,34.071249999999985,31.546610094790225,33.22069971746003,24.62922101324115,8.208903819936259
1,UK,Nainital,Haldwani,29.136666664999996,79.554375,2006,PREMON,33.46130952380953,34.30125,33.57499999999999,34.034966056874126,36.369832432304634,34.13199428550638,38.39111165906072
2,UK,Nainital,Haldwani,29.136666664999996,79.554375,2006,MONSOON,33.81263888888889,36.0296875,34.06499999999998,34.211979634124475,36.91689405579939,34.39499718882093,31.403885878209092
3,UK,Nainital,Haldwani,29.136666664999996,79.554375,2006,POMKH,27.96006944444445,37.6159375,34.53749999999999,34.175187780474694,36.75624426381328,28.994525418279732,31.12623177841713
0,UK,Nainital,Haldwani,29.155055554,79.526,2007,POMRB,26.43375,37.3240625,37.52187499999999,37.994112668284814,41.31193043926886,25.93465393738932,30.69647151960871
1,UK,Nainital,Haldwani,29.155055554,79.526,2007,PREMON,33.46130952380953,36.43484375,37.71,38.204467600970894,41.932869067189,36.30493286903381,36.474091178757966
2,UK,Nainital,Haldwani,29.155055554,79.526,2007,MONSOON,33.81263888888889,35.02875,36.93812499999999,35.47868056058253,38.25505014534862,36.45203747136703,33.29676252374733
3,UK,Nainital,Haldwani,29.155055554,79.526,2007,POMKH,27.96006944444445,34.341875,35.93156249999999,33.324708336349524,34.41322614278946,30.63180557533249,32.951505686614716
0,UK,Nainital,Haldwani,29.136666664999996,79.554375,2008,POMRB,26.43375,33.8971875,34.12593749999999,34.59482500180971,34.63129125063489,27.109827861641172,42.22515261966624
1,UK,Nainital,Haldwani,29.136666664999996,79.554375,2008,PREMON,33.46130952380953,32.58171875,34.55781249999999,36.85589500108583,36.92111604426778,36.79491269105353,37.200820605169966
2,UK,Nainital,Haldwani,29.136666664999996,79.554375,2008,MONSOON,33.81263888888889,30.459375,33.23656249999999,32.5555370006515,31.816752992969924,37.042990674229344,30.314998930329317
3,UK,Nainital,Haldwani,29.136666664999996,79.554375,2008,POMKH,27.96006944444445,27.819687500000004,31.926874999999992,29.475322200390895,27.418403462759557,30.74332024367799,29.06314109778903
0,UK,Nainital,Haldwani,29.136666665,79.554375,2009,POMRB,26.43375,27.425937500000003,28.991874999999986,27.589193320234546,24.455672449311997,26.78479666869237,35.249998756196874
1,UK,Nainital,Haldwani,29.136666665,79.554375,2009,PREMON,33.46130952380953,28.74375000000001,26.64749999999999,28.901515992140727,25.69018330700347,35.538496286639514,38.86915958739819
2,UK,Nainital,Haldwani,29.136666665,79.554375,2009,MONSOON,33.81263888888889,29.8034375,28.20437499999999,30.273909595284444,27.899115128601608,35.1239480909922,25.21099226111012
3,UK,Nainital,Haldwani,29.136666665,79.554375,2009,POMKH,27.96006944444445,30.886875,29.28312499999999,29.832345757170664,28.30106347102755,29.488981122609914,24.003800522884198
0,UK,Nainital,Haldwani,29.136666664999996,79.554375,2010,POMRB,26.43375,32.80427083333333,30.323749999999986,29.468407454302397,28.54819515217057,25.98487842101233,23.912053950779036
1,UK,Nainital,Haldwani,29.136666664999996,79.554375,2010,PREMON,33.46130952380953,33.548229166666665,31.449999999999992,31.831044472581443,32.09203962574155,35.143478222842525,29.81280716722733
2,UK,Nainital,Haldwani,29.136666664999996,79.554375,2010,MONSOON,33.81263888888889,32.720729166666665,34.15854166666665,36.365293350215524,39.12048607029524,35.12873877285852,31.225221500951662
3,UK,Nainital,Haldwani,29.136666664999996,79.554375,2010,POMKH,27.96006944444445,32.13104166666666,32.93791666666665,31.53417601012932,34.525635202319464,30.377376552954296,28.17102640324008
0,UK,Nainital,Haldwani,29.136666665,79.554375,2011,POMRB,26.43375,30.69083333333333,32.50354166666665,29.794505606077585,31.70164188038187,26.402407329372462,27.932002439071347
1,UK,Nainital,Haldwani,29.136666665,79.554375,2011,PREMON,33.46130952380953,30.7840625,31.758541666666652,30.834703363646554,31.931544524277765,35.385171166211954,34.163526191793544
2,UK,Nainital,Haldwani,29.136666665,79.554375,2011,MONSOON,33.81263888888889,31.585208333333334,29.62312499999999,32.35082201818793,33.27420612797596,35.10756309047378,41.68835469340178
3,UK,Nainital,Haldwani,29.136666665,79.554375,2011,POMKH,27.96006944444445,31.75541666666667,31.944999999999986,32.84049321091276,33.781667716341325,29.66098571656225,23.45573547372963
0,UK,Nainital,Haldwani,29.155055554,79.526,2012,POMRB,26.43375,32.357109375,31.22541666666665,29.426962593214327,29.483873870396646,26.50226716695268,26.254005922937317
1,UK,Nainital,Haldwani,29.155055554,79.526,2012,PREMON,33.46130952380953,33.25109375000001,32.285416666666656,32.310177555928604,32.292020556220876,35.24203033307968,31.285581087862955
