,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1997,MONSOON,12.306363636363635,13.465875,13.348375,13.32333565090909,13.000860860043252,12.004813439928267,13.362187992905655
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1997,POMKH,13.633333333333333,13.523479166666668,13.325458333333332,13.410668057212119,12.998997630550427,13.343147592626613,13.543579351433776
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1998,POMRB,14.183333333333332,13.34207575757576,13.606291666666667,13.473400834327274,12.999585406779499,13.860508056191122,13.331511565319767
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1998,PREMON,13.456666666666667,13.210401515151515,13.440666666666667,13.547040500596365,13.00806053061991,14.238714411185931,13.734206705581775
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1998,MONSOON,12.306363636363635,13.019562500000005,13.243484848484847,13.011133391266911,12.887789803387019,12.091159700156345,13.045059240499947
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,1998,POMKH,13.633333333333333,12.787573863636364,13.177318181818185,13.117480034760144,12.872981257308485,13.18999033900006,13.22846262833308
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1999,POMRB,14.183333333333332,12.762659090909093,12.861806818181815,12.792669839037904,12.773808278825381,13.67683120021652,13.247294617185238
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1999,PREMON,13.456666666666667,12.496796717171714,12.71334090909091,12.90105644887729,12.750665122740367,13.759893137215052,13.170413330240564
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1999,MONSOON,12.306363636363635,12.018309343434346,12.811977272727272,12.78136114205365,12.68890225946576,11.580851872201855,12.539696479377925
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333333,1999,POMKH,13.633333333333333,11.559825757575755,12.181616161616164,11.97103890745441,12.469913590720255,12.92733660241027,13.26852288444123
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2000,POMRB,14.183333333333332,11.087671717171716,11.855002525252528,11.582223344472649,12.292564453459056,12.795957061318136,11.985934625382495
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2000,PREMON,13.456666666666667,11.00825,11.264648989898992,11.230222895572476,12.105353506295351,12.76253964091519,12.400221412492266
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2000,MONSOON,12.306363636363635,11.04039484126984,10.910694444444447,11.212533737343485,11.978063504014086,10.210161387281582,11.345790409750489
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2000,POMKH,13.633333333333333,11.456511904761904,11.10580555555556,11.34192024240609,11.8933742579656,11.544294878910383,11.873835119428088
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2001,POMRB,14.183333333333332,11.742428571428572,10.97498412698413,10.995437859729366,11.722922955625211,12.005051335404673,11.70007746441883
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2001,PREMON,13.456666666666667,11.432067460317462,11.938039682539685,12.419040493615398,11.928062590564362,12.044880254593297,11.550108483038185
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2001,MONSOON,12.306363636363635,11.308547619047621,11.546817460317463,11.299868740613684,11.679009355786018,10.743257122588398,12.516941719005835
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2001,POMKH,13.633333333333333,10.967472222222225,11.317317460317463,11.02712124436821,11.540845875111566,11.503182081351873,11.076577006074709
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2002,POMRB,14.183333333333332,10.870166666666668,11.299777777777779,10.778494968843148,11.396654894767469,11.723938631175663,10.956439778274856
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2002,PREMON,13.456666666666667,11.275277777777774,10.63516666666667,11.22549698130589,11.397251406947223,11.821504661760912,11.73405700104024
