Date,Season,Dhamtari,Janjgir-champa,Narayanpur,Kabeerdham,Rajnandgaon,Surguja,Uttar Bastar Kanker,Korba,Raigarh,Koriya,Mahasamund,Dakshin Bastar Dantewada,Bilaspur,Bijapur,Jashpur,Bastar,Raipur,Durg,Dhamtari_Trend,Dhamtari_SMA,Dhamtari_EWMA,Dhamtari_DES,Dhamtari_TES,Dhamtari_ARIMA,Janjgir-champa_Trend,Janjgir-champa_SMA,Janjgir-champa_EWMA,Janjgir-champa_DES,Janjgir-champa_TES,Janjgir-champa_ARIMA,Narayanpur_Trend,Narayanpur_SMA,Narayanpur_EWMA,Narayanpur_DES,Narayanpur_TES,Narayanpur_ARIMA,Kabeerdham_Trend,Kabeerdham_SMA,Kabeerdham_EWMA,Kabeerdham_DES,Kabeerdham_TES,Kabeerdham_ARIMA,Rajnandgaon_Trend,Rajnandgaon_SMA,Rajnandgaon_EWMA,Rajnandgaon_DES,Rajnandgaon_TES,Rajnandgaon_ARIMA,Surguja_Trend,Surguja_SMA,Surguja_EWMA,Surguja_DES,Surguja_TES,Surguja_ARIMA,Uttar Bastar Kanker_Trend,Uttar Bastar Kanker_SMA,Uttar Bastar Kanker_EWMA,Uttar Bastar Kanker_DES,Uttar Bastar Kanker_TES,Uttar Bastar Kanker_ARIMA,Korba_Trend,Korba_SMA,Korba_EWMA,Korba_DES,Korba_TES,Korba_ARIMA,Raigarh_Trend,Raigarh_SMA,Raigarh_EWMA,Raigarh_DES,Raigarh_TES,Raigarh_ARIMA,Koriya_Trend,Koriya_SMA,Koriya_EWMA,Koriya_DES,Koriya_TES,Koriya_ARIMA,Mahasamund_Trend,Mahasamund_SMA,Mahasamund_EWMA,Mahasamund_DES,Mahasamund_TES,Mahasamund_ARIMA,Dakshin Bastar Dantewada_Trend,Dakshin Bastar Dantewada_SMA,Dakshin Bastar Dantewada_EWMA,Dakshin Bastar Dantewada_DES,Dakshin Bastar Dantewada_TES,Dakshin Bastar Dantewada_ARIMA,Bilaspur_Trend,Bilaspur_SMA,Bilaspur_EWMA,Bilaspur_DES,Bilaspur_TES,Bilaspur_ARIMA,Bijapur_Trend,Bijapur_SMA,Bijapur_EWMA,Bijapur_DES,Bijapur_TES,Bijapur_ARIMA,Jashpur_Trend,Jashpur_SMA,Jashpur_EWMA,Jashpur_DES,Jashpur_TES,Jashpur_ARIMA,Bastar_Trend,Bastar_SMA,Bastar_EWMA,Bastar_DES,Bastar_TES,Bastar_ARIMA,Raipur_Trend,Raipur_SMA,Raipur_EWMA,Raipur_DES,Raipur_TES,Raipur_ARIMA,Durg_Trend,Durg_SMA,Durg_EWMA,Durg_DES,Durg_TES,Durg_ARIMA
2001-08-31,MONSOON,0.6826666666666665,1.9863157894736845,0.29000000000000004,3.347,1.4957142857142849,2.9155263157894744,1.0005263157894737,1.566428571428571,2.5152173913043474,3.019375,2.0647619047619052,1.3328571428571432,2.394444444444445,1.0387499999999998,2.3572222222222226,1.6362962962962966,1.3121621621621622,2.8322727272727275,4.0226987179487175,4.341499999999999,3.6862188051009226,4.246876702682118,2.4125529348995913,3.123978716620222,4.757450710108605,5.092790309106096,4.614318142083612,5.274684055603416,2.7741722052433984,2.697307513574386,2.55,2.774999999999999,2.362918349192508,2.90911912634359,0.9638258310797969,0.9354807252426567,5.1806874999999994,5.684625,5.183969584504169,5.338624341720482,4.468914638945829,4.387181691435277,4.950351966873706,5.298858695652175,4.548849341346019,5.191443925082221,3.2431100146938774,3.3472104916154373,5.312764460451883,5.668924724602204,5.254454250365407,5.723279295686702,3.6806259539210053,3.7581778490831868,4.4579406067251455,4.744895285087718,4.041638689331491,4.330664598783022,2.6201093138239337,2.65873697591597,4.765004578754579,5.289166666666665,4.593921079597896,4.78935558783883,3.5556167489895807,3.430422381374134,5.326885471563459,5.6152140700483075,5.130862945104365,5.6438761663326265,3.684082222004129,3.946586964202195,4.459218137254902,5.1998897058823506,4.860797870833443,4.478866174474526,2.963763325481886,3.356842135960053,5.463877976190476,5.935107142857142,5.226098252284284,6.014640007423991,3.526745166613739,3.0162856052505664,4.278700761554623,4.528407738095239,4.011269798366055,4.666622778834388,2.656448486690678,2.455890192015784,5.281467521367523,5.631530982905985,4.994444710959875,5.350538999016928,3.977230952516177,3.5346481835029406,3.95782638888889,4.044453914141416,3.5708404455645386,4.049077503119135,1.7153513450898168,2.0820452625846824,4.411310881370092,4.625959690893901,4.247827152041255,5.119621455051522,2.7636358221960218,2.820506201427222,4.738345056750298,4.985135715352446,4.372042430704003,4.9669204799618445,2.74437504270057,3.0434624879724863,4.520894677317202,5.076087288508019,4.362893866502681,5.482509740510696,1.7123318009169095,2.6291154265215346,4.969086678347228,5.428362299465238,4.908902873730188,5.437142476019483,3.377097002047528,3.909963590178605
2001-11-30,POMKH,2.8761538461538465,3.4489473684210528,1.635,4.4662500000000005,3.743043478260869,4.04891891891892,3.7827777777777785,3.5684615384615386,4.207727272727272,2.663125,4.245,2.855714285714286,4.6804000000000014,3.0775,3.7545,3.804,3.014,3.458571428571428,3.7906025641025636,4.1287051282051275,3.3621928215220924,3.4057388125974977,3.244465114753,2.4921009087992054,4.520502923976608,4.886474519632412,4.1481698326185885,4.191996918335162,3.697722639328992,3.1138003792383397,2.4475000000000002,2.593749999999999,2.0717510095155047,2.37096497366144,2.1344836980153006,2.0108136776563135,5.003972222222222,5.303687499999999,4.8968817507025015,4.694004797711187,4.0646282941930165,3.870172011439877,4.735620147515528,5.072010869565219,4.226526996111959,4.3080988703946375,3.655614687868055,3.3380431814866562,5.218562749779855,5.3841544543319335,4.7722401177868115,5.575572397819705,4.505029948438192,3.816512701174548,4.307393118980047,4.606773940058479,3.938094324710006,3.83637890183923,3.4941091191769784,3.0832003155590275,4.58691163003663,4.906639194139192,4.183737263143353,3.8630615919536337,3.389772787659828,3.2750477919061756,5.212513943785683,5.363270888230126,4.761608676153528,5.322302942440365,4.582990771879506,4.2190753611689935,4.300017156862745,4.7848897058823505,3.9817287225000664,4.297266473954756,3.801176268029091,3.657337785950717,5.331544642857143,5.660940476190476,4.8336589513705706,5.226624116311578,4.889914190944403,3.859708893601236,4.183486462019018,4.269955357142858,3.549047593305347,3.6994786835531825,3.62562756799343,3.5552812895051686,5.300273262727611,5.394255982905985,4.868826826575925,4.861971414376541,4.271402125209103,4.1157491414224285,3.9389861111111113,4.00496527777778,3.373504267338723,3.4988699178481615,2.94253335439092,2.921811498464275,4.3544072091460535,4.429584690893901,4.0504962912247535,4.843164949918264,3.8471625567437764,3.468521798450913,4.632874999999999,4.851916965352446,4.144825458422401,4.296979722720464,3.928257999900834,3.3694735807481213,4.199718761829056,4.700136068995824,3.8233363199016086,5.283915302816781,2.9920722434856897,3.463824586008765,4.715274764451236,5.144418200086356,4.3287702956666845,5.063269947177181,4.200437846074401,3.6158557703908674
2002-02-28,POMRB,4.444615384615385,4.614,2.47,4.870000000000001,5.474347826086956,5.472368421052631,4.989999999999998,5.156923076923077,5.6035,3.669333333333334,5.6999999999999975,4.930588235294118,5.64653846153846,4.574,4.580952380952381,5.099166666666668,4.604117647058824,4.813,3.9838223443223444,3.9166923076923075,3.795161846759409,3.7595746891791944,4.628815330164845,4.244700427930547,4.5991758373205744,4.628426900584794,4.334501899571153,4.137773649782265,5.207007108821553,4.772089180479011,2.42875,2.506249999999999,2.231050605709303,2.352883257825086,2.9249754282116456,2.8061871231433604,5.012437500000001,5.057687499999999,4.886129050421501,4.532064748792901,5.340657233869065,5.536468025720838,4.887648162525879,4.828693064182195,4.725655328101958,4.7292487633981715,5.2526002380481485,5.187014153614509,5.394435243514191,5.241374466571836,5.052291439093139,5.6658445431648765,5.909702669751172,5.389197231877686,4.606348469212245,4.309107273391811,4.358856594826003,4.203073755327705,5.189017619933194,5.5046855839322495,4.916524725274725,4.623369963369962,4.573011588655243,4.219325608487313,4.966211159738897,5.337542487093952,5.428938158761528,5.290500054896793,5.098365205692117,5.368974425239942,5.790493102127219,5.463325396390378,4.798992340686275,4.133546568627449,3.856770566833373,4.230860923553845,5.665565692632407,4.805641522629866,5.797803571428571,5.266815476190474,5.180195370822341,5.2685022194205775,5.609367323290202,5.3976909017185895,4.288778990214507,4.2874461659663865,4.101663850100856,4.1425927545643,4.65850275725722,4.746382448829085,5.917061910070606,5.168679059829062,5.179911480560939,5.01458576053113,5.802435623927432,5.921378054754292,4.0086909722222215,3.910687500000001,3.853702560403234,3.846085914967538,4.9421830443424115,4.681789081293823,4.453505521048998,4.3930370718462814,4.262678727115805,4.817395314892862,4.859190703942066,4.44292619350793,4.8439398148148145,4.6247731481481456,4.526561941720107,4.526956286964072,5.367024528151779,5.266285043785444,4.275277125643998,4.341653285638579,4.135648850764495,5.364181653056004,4.792688794462545,4.829097713090915,4.646396645021644,4.793755156608095,4.52246217740001,5.0449296345809245,5.4046976730495295,5.009466954699174
2002-05-31,PREMON,6.654615384615385,7.6010526315789475,5.16,7.1177777777777775,7.8570833333333345,8.346190476190474,7.449411764705879,7.91,8.211666666666666,8.514117647058825,9.575333333333333,7.198947368421052,9.006086956521738,7.178888888888888,6.570434782608695,8.024444444444441,7.300857142857143,7.443333333333332,4.454326923076923,3.664512820512821,4.9389432619018,5.535136022998,6.615143645009069,6.472765230928108,4.826870215311005,4.412578947368419,5.6411221923742705,6.085303527181075,7.59432917680504,7.3146479016086685,2.663125,2.388749999999999,3.4026303634255815,3.846376503253299,4.835874318187294,4.75685342929711,5.050211805555556,4.950256944444444,5.778788541364012,5.882917212742075,7.507228726087423,7.191812843355075,5.251289113965744,4.642547230848862,5.978226530194508,6.656778426044729,7.867334437301219,8.019035201159978,5.710843874889926,5.195751032987875,6.369851053932073,6.2561925169030355,7.941016276041969,7.886249247037592,5.125281862745096,4.305678964568282,5.595078662777953,6.045013768344146,7.344114804540727,7.196036252770255,5.501538461538462,4.550453296703296,5.907806953193146,6.383365058233002,7.33836584952449,7.418073160113124,5.7465673583662715,5.1345278326745705,6.343685790081937,6.081111050890511,7.939063269407539,8.23208278680958,5.483459252450982,4.466487745098038,5.719709398923554,4.717356917473804,6.663201279816501,6.202638550681257,6.389168859649122,5.396273809523807,6.9382505558267376,7.18298218732893,8.453330225738753,8.65404346567688,4.708723186643078,4.079526758071649,5.340577257428935,5.927162943888581,7.288069370284353,7.368742776261423,6.560764046822742,5.431867465626163,6.710381670945258,6.9954696217971755,8.156754006423716,7.640744742176057,4.059969381313131,3.9672847222222227,5.183777091797496,5.599585789543907,7.028191528594206,6.990921417174341,4.655508152173913,4.315777346445824,5.185781149312961,5.393127535641059,6.767015505886328,6.6913381215919925,5.345106481481481,4.640976851851849,5.925714942809841,6.4973382323985005,7.3917219331389745,7.361256342317951,4.593776423524876,4.057784238019532,5.401732167601555,5.950255145225454,7.604991291828371,6.91490173390647,4.793677489177489,4.63679437229437,5.690810639773339,5.712378421223737,6.948943544976151,6.7648933302711125
2002-08-31,MONSOON,3.2371428571428567,3.4790909090909086,0.61,3.844444444444445,3.4565217391304337,4.505,3.4058823529411764,4.495,4.8705,5.679411764705884,5.277000000000001,3.006875,6.276,1.37,3.4590476190476185,3.26,3.0521052631578933,2.9090909090909087,4.7264629120879125,4.303131868131868,4.258223099998222,4.704440147170656,1.8562693072269685,2.0918301679232254,5.010027227158806,4.785772727272725,4.776309679060926,5.012252338167507,2.5321868083863115,3.1995074710533538,2.925625,2.468749999999999,2.285578218055349,2.669703250946281,0.8780828198942716,0.9742722336211542,5.149833333333333,5.074618055555555,5.005050902596185,4.935880885678364,3.6956570601652174,3.9490038217665857,5.466615200922266,5.132749094202899,4.969544613768878,5.347226205233105,3.041636243377214,2.3994801596130415,5.899790100250626,5.593119454040506,5.623910632359244,6.1311371544074955,3.6014927678724984,3.908294555211457,5.534170751633986,4.907017973856207,4.719400138843243,5.099506452189275,2.166176306369981,2.678342450880786,5.976490384615385,5.282596153846153,5.342684171915888,5.854732963954045,2.9301178640281496,2.9434645701843936,5.836327898550724,5.723348484848484,5.754411474049162,5.898892178232111,3.3542481132142727,3.368077629583281,6.127926776960785,5.13149693627451,5.703590345236487,4.875299965728929,2.8742938224530508,4.170327753507877,6.744351608187134,6.199333333333331,6.273750333496043,6.728604476911853,3.4195500472313647,3.5652768659587233,5.0430916215170285,4.498031222357364,4.4070963544573605,4.8442948567187285,1.7230505156102103,1.8268720612455556,6.917540969899665,6.4022563545150515,6.536629002567155,7.158683141151321,3.9305938118618604,3.8574405245211367,4.24496654040404,4.050097222222223,3.6582662550784977,4.002708835399932,1.7173171297851337,1.9081602587177076,4.809890833803877,4.591233695652172,4.495087737206823,4.9645821622890605,2.5685931007444722,2.574848424802713,5.844122685185185,5.046902777777775,4.859428965685905,5.290735713987989,2.579598429979799,2.8062044960553325,4.843674377898932,4.492770013268465,4.461881405824091,5.6575282865271825,1.7439769893718386,2.7643405105709897,5.133719155844155,4.655998917748915,4.578122747500367,5.146867392473334,2.5813832404915016,3.230779871932893
2002-11-30,POMKH,4.085714285714285,3.777727272727273,3.19,4.270999999999999,4.691363636363637,4.990714285714286,5.528888888888887,5.319999999999999,4.393478260869566,5.478823529411764,5.763684210526316,4.54125,5.9484615384615385,3.1564772727272734,4.268695652173913,6.1896296296296285,3.8220512820512815,4.5600000000000005,5.010743589743589,4.605521978021978,4.189219574284648,4.470377213328819,3.572303375122139,3.677085739411697,5.250330172020961,4.86796770334928,4.376876716527465,4.317218214821578,3.7556083534540745,3.9948066332470593,3.08875,2.857499999999999,2.6473469308332094,2.9544321366047095,2.0754165907628668,2.1053495278157954,5.328763888888888,5.025805555555554,4.711430541557711,4.464485139647746,4.0001489735262785,4.3652837908431374,5.7142263777650655,5.369829133728591,4.858272222806782,4.996238607286653,3.763061929782117,4.015645248194971,5.973494674185463,5.828568295739348,5.370632093701261,6.071920905108217,4.622360863630851,4.613680465331212,5.78501633986928,5.343545751633984,5.043195638861501,5.4600757709472285,3.9937508713376397,4.218743089203609,6.447152777777778,5.720480769230769,5.333610503149533,5.802520197654179,5.05143417062615,4.994607895504274,5.938554089026915,5.769786231884058,5.2100381887773235,5.590605178173131,4.860377868719912,5.26338809978448,6.310932904411766,5.835421568627451,5.613683618906598,5.004483916759578,3.8604136676843845,4.181857592883544,6.871865497076024,6.57900438596491,6.069723884308152,6.497252664751701,5.007147644889336,4.827421849633335,5.156566337719298,4.919415150928792,4.460757812674416,4.759202380586059,3.4644458424263056,3.5489880306241113,7.102340997770345,6.719271739130435,6.301362016924909,6.9761349975294715,5.6460930600995525,6.2670598153311285,4.405942234848485,4.069841540404041,3.457550662138008,3.5507741244826354,2.944506265756266,2.947759949168934,4.937965544419349,4.719782608695651,4.40453090319366,4.7942726214022935,3.982049192373087,3.9949082605936597,6.162079629629629,5.643310185185182,5.391509231263395,5.8767183330693715,4.190935577555782,3.948475251279673,5.062111556937214,4.694782833781285,4.205949356314967,5.48690588376349,3.0310730519386455,4.072011479808282,5.342415584415584,4.931356060606059,4.57087364850022,5.0253245802416355,3.9435978880637723,3.6169656887314625
2003-02-28,POMRB,5.412142857142858,5.7504761904761885,3.015,5.862222222222222,6.248636363636364,6.042142857142856,6.5150000000000015,7.205,6.135833333333332,6.009375,7.022777777777778,5.919999999999999,7.232692307692307,5.975,5.301818181818182,6.705666666666668,5.795249999999999,6.431904761904763,4.986393601190476,4.847403846153846,4.678388887427932,5.078734327702024,5.207251490524186,4.811887779224666,5.108103896103896,5.152086750968327,4.9263165061069545,5.007074229557681,5.311719656365505,5.134448115890307,3.18625,2.993749999999999,2.794408158499926,3.0820906440337965,2.972026474341135,2.9853002009223157,5.39986111111111,5.273861111111109,5.171747213823515,5.114164318601361,5.103017451199078,5.168043500414191,5.760051487414188,5.5634012681159435,5.414417879138615,5.683895104139043,5.422749373049576,5.638009426174982,5.968608257562511,5.971011904761904,5.639236399077899,6.1827842431459885,6.124107179914868,5.813541986802911,5.606014791881665,5.724795751633985,5.631917383316901,6.281026899874547,6.104357715487671,5.769774430814705,6.660445261437909,6.2325,6.082166301889719,6.871787210352515,6.685711376949174,6.29826221570589,5.8768323628364385,5.902869565217391,5.580356246599727,5.731703143165265,6.047157305238375,5.572216427756764,5.926429227941178,6.420431985294117,5.7719601713439594,5.188059242563569,5.881563754186644,5.425616657041405,6.485753317588845,6.909698830409356,6.4509454416960015,6.846686745034901,5.849674398185791,5.9081053917235264,4.983864583333333,5.166768092105262,5.044454687604649,5.468491964951097,5.323852625654893,5.260727074472898,6.910865697310819,7.115810200668896,6.673894133231868,7.384696138355056,7.138545112650446,6.528543927187867,4.371089804292929,4.420091540404041,4.464530397282805,4.671328321359951,4.944157622188402,4.666390331914909,5.018551077545642,4.899999058912101,4.763445814643468,4.944438153831129,5.090575339780416,4.687472297195387,6.155474074074074,6.0449351851851825,5.917172205424705,6.600153987568944,6.137096424349096,6.085068139488348,4.931136681021936,4.992565922016579,4.84166961378898,5.681256325250426,4.828051632059488,5.612969009737508,5.248922077922078,5.33608225108225,5.315286093862037,5.39428274910646,5.986721362716326,5.6026368254578385
2003-05-31,PREMON,7.961333333333332,8.386999999999999,5.92,7.556999999999999,9.063684210526317,8.366052631578947,7.931176470588236,9.627222222222224,8.497142857142856,7.638124999999999,9.272666666666668,7.117333333333335,8.898333333333332,7.0656944444444445,6.8741666666666665,8.961599999999997,7.857222222222222,7.4940000000000015,4.5562708333333335,5.174083333333332,5.991566665790092,7.2270593474329035,7.304165053297916,6.931411564275548,4.646668290043289,5.348573593073589,6.310589903664172,7.3261073221737885,7.877392630406364,8.188681742790036,3.0514583333333336,3.183749999999999,4.044644895099955,4.807839002157514,4.915663422868232,5.0930776197745935,5.178430555555555,5.383666666666664,6.125848328294109,6.743550075083487,7.760418593424246,7.70120978999848,5.478304945912211,5.865051487414188,6.874124411693696,8.08420789219966,8.050839587374975,8.01567973647366,5.723527834582201,5.975977443609024,6.729962892078318,6.692338153233905,8.197262537159535,8.248947528287708,5.074223211214311,5.845236928104574,6.551621018225435,7.7233872076519665,8.46277687551434,7.802011049581299,6.4740849673202625,6.6618055555555555,7.500188670022721,9.24718327339188,9.269315903459212,8.658713463602442,5.555841330227743,5.974238612836439,6.747070890816978,6.467770070025113,8.25806820450469,8.461218511780308,5.4413511029411765,6.20143382352941,6.518426102806375,5.552432775429774,7.009328423209666,7.228509936640734,5.770168707023971,6.834032163742689,7.579633931684268,8.177174149938233,8.818490692731753,8.885550768655847,4.664652070203081,5.146364583333333,5.873606145896123,6.724635334304171,7.8643735354646935,7.962952319563425,6.457955753595997,7.088871794871795,7.563669813272454,8.525888970409756,9.583336416354639,8.727406038591681,4.34051452020202,4.39179292929293,5.5049960161474605,6.243805426320654,7.03019638677241,7.017774452320179,4.84958316864295,4.975932029926595,5.607734155452747,5.563949722899127,7.122926455389718,6.959164554541024,5.7315186921296295,6.279224074074072,7.134943323254822,8.46189888771506,8.361703605273728,8.184562365663666,4.472710950405803,5.131657191857848,6.047890657162277,6.259174177705839,7.63837059247893,8.099728633506622,4.8312380952380956,5.348748917748918,6.186771656317223,6.020968857503146,8.171342697730516,7.910597607891883
2003-08-31,MONSOON,1.7356250000000002,1.5553333333333337,0.63,3.9739999999999993,2.6165217391304347,4.446046511627908,1.4921052631578948,4.484117647058823,4.0912500000000005,3.479375000000001,2.49076923076923,1.706875,4.8519512195121965,1.204375,3.799999999999999,2.27,1.447941176470588,2.1104761904761897,4.061304315476191,4.798703869047618,4.289189999474055,4.884452413410824,2.7208487991823147,2.954554882976062,4.132871118012422,4.867634199134196,4.4084872755318365,4.799475776866676,2.9021788938527338,2.43918443700211,2.793541666666667,3.1887499999999993,2.6787869370599733,3.3582198947920823,1.0025929425534512,0.7764312925532293,4.74025,5.416055555555553,5.2651089969764655,5.677139749992705,4.096761747442405,4.085749326071616,5.136674511129604,5.655051487414188,5.171083342668392,5.788454075372754,3.332553937552743,3.5549488450310642,5.372609551316357,5.961239071516001,5.816396339898154,6.474153975882333,3.8299068345364042,3.755534325015484,4.524264060887512,5.366792655658754,4.527814716198419,5.0694788538015025,3.072432691159224,2.739891024838985,5.9916630923202625,6.659084967320261,6.2937602608371614,7.575990040047765,4.723527081681282,4.153804656256629,5.099127380952381,5.77942611283644,5.684742534490187,6.031883319702037,3.6656707467635146,3.787298217508975,5.133267463235295,5.6514246323529385,5.302805661683825,5.429680063695039,3.1706094728683323,3.8922775713065727,5.162277625152626,6.137474471434997,5.544088051318252,6.108748877151752,3.8000181053343525,3.057157820345765,4.284903842787115,4.821364583333333,4.206913687537674,4.560142574154055,2.7553370831733,2.60099423272606,5.927377531142774,6.732859599749845,6.478982375768351,7.248964333064414,4.802011278600668,4.247775955581757,4.243079861111111,4.35038667929293,3.784747609688476,4.3921657385656365,1.719319495080231,1.831278678039824,4.487583754208754,5.06117012516469,4.8846404932716485,5.187335402409884,2.911229450299358,2.9154967972470756,5.0650246197089945,6.031724074074072,5.188965993952893,5.983920353905293,3.5417345254083994,3.483423242399703,3.916836980625583,4.730616170186022,4.207910864885601,5.551735651337048,1.805340114075122,1.8279572357520448,4.187666666666667,5.149095238095238,4.55625346998081,5.195175263481018,3.080122994502212,3.169430038762699
2003-11-30,POMKH,2.14625,2.01,2.091666666666667,2.37,3.2773913043478258,3.0890243902439023,3.188333333333333,3.84,2.6048,3.798235294117648,2.825238095238096,3.287549894957983,3.7492307692307683,3.0775,2.576,3.7879865740740737,1.7588095238095238,2.017142857142857,3.4744635416666667,4.313837797619047,3.432013999684433,3.3398629149113557,3.7644045731311517,3.1504347710715153,3.650523550724637,4.4257023809523774,3.4490923653191015,3.18714515930913,3.729102332861947,3.292060188155307,2.4904166666666665,2.914166666666666,2.4439388289026507,2.8187621370271727,2.1930556104942447,2.01736680763276,4.427694444444445,4.940805555555553,4.107065398185879,3.9108531806230853,4.312489164230311,4.363716245833765,4.887525743707094,5.301558404410236,4.413606527340165,4.372159850420215,4.05418289527077,3.9042113789548583,5.223704065571827,5.485816597648405,4.725447560036454,6.002151571100109,4.816939873378531,4.656386147208795,4.094819401444788,4.781653766769866,3.9920221630523844,3.9353614003335364,3.9595242548329965,3.496200469911228,5.461116217320262,6.289084967320261,5.312256156502297,5.731025002078506,5.683722862362049,5.027541808567213,4.775480357142858,5.332256547619048,4.452765520694112,5.240572547797824,4.9251521732431796,4.743226128330624,4.935565257352941,5.231277573529409,4.700977514657354,5.334000061150748,4.03260236933887,3.7872899429230835,4.698680402930403,5.402862942612941,4.45654806888619,4.615734299799957,5.165981173822675,4.092909107965333,3.95916574754902,4.507939557072829,3.839168170505798,3.7408097380879433,3.9300143772812013,3.773452020351139,5.573482000997245,6.183051907442152,5.387081733153318,5.628551419671959,5.686947752175969,5.455177313012881,4.169666666666666,4.330642361111112,3.501848565813086,3.7533148583105405,2.9465050033616556,2.9775773083850474,4.333085648148148,4.6379962121212115,3.9611842959629886,4.466061375685244,4.324257132359512,4.200844271018814,4.417285929232804,5.431313310185184,4.628574226001366,4.798069542758678,4.686503075427645,4.216932941738042,3.509764233335611,4.214805730625583,3.2282703284551704,4.911201517082261,3.0834321153234905,3.2535416667657238,3.806518170426065,4.5133809523809525,3.5406092248456287,4.3996069504760795,3.641094381536761,3.4074511472279516
2004-02-29,POMRB,3.3918750000000006,3.407826086956522,2.05,4.257777777777778,4.929565217391305,5.1364864864864845,4.455882352941176,4.8256250000000005,4.2708,5.22529411764706,5.098095238095239,4.135714285714285,5.187297297297297,5.2745,4.098518518518518,3.775357142857143,3.411500000000001,3.826190476190476,3.061453125,3.808770833333333,3.41595839981066,3.017218215848922,4.793531664138057,4.134992102025546,3.4483167701863353,3.840039855072461,3.4325858539740697,2.919305825761551,4.984225720558012,4.352191927285629,2.319166666666667,2.6729166666666657,2.28636329734159,2.3801712282546945,3.009720403753218,2.887665253671968,4.09825,4.539694444444442,4.167350350022639,3.7612237658518493,4.620902663239667,4.32889954689695,4.761304347826088,4.971790617848971,4.619990003360622,4.353508151019584,5.614306283036867,5.10029168073119,5.097696240777281,5.259402504984312,4.889863130616465,5.892504351680521,6.071868563675228,5.125383706746764,3.92860423116615,4.266874355005159,4.177566239007901,3.857088166133269,5.300968894923662,5.1731344789394145,4.862991217320261,5.694241217320261,5.117603693901378,4.964422952278855,5.958673341139165,5.5822142786304845,4.48850625,4.865998214285716,4.379979312416467,4.923733944797211,5.6927856955708185,4.882502701789452,4.872863051470588,5.035257352941175,4.910704155853237,5.394084509279924,5.958312220786224,5.118422972041103,4.445759844322345,4.921692307692307,4.7131669365698095,4.49384834668343,5.861814696164316,5.250239279252835,3.8485504201680674,4.061868128501401,3.9577866165891926,3.660678574532952,5.2305130038713,5.229786029614129,5.192645149840272,5.6717031548434,5.3071679588109095,5.107432445513508,6.368875321326904,5.5015439312501915,4.204519097222222,4.155517361111112,4.2109091394878515,4.371126996467492,4.946154607506974,4.829970963687949,4.143861111111111,4.337171296296296,4.0161179849852005,4.26906806520627,4.915094222260738,4.137509798136554,4.035054679232805,4.698735929232802,4.287287392743677,3.9835866623375784,5.940218621095525,5.559472330021697,3.3911556842249095,3.6188682306255835,3.3015621970731024,4.609851346252752,4.883428767226998,4.9572212625098055,3.6857268170426063,3.861952380952381,3.6548417253835677,4.138952901870875,4.300580392197925,4.332712332794384
2004-05-31,PREMON,5.286874999999998,6.870869565217391,4.46,6.6610000000000005,8.389565217391306,8.08046511627907,6.554736842105262,7.762222222222222,7.7730000000000015,6.840588235294117,7.488571428571429,6.295714285714285,8.112564102564106,7.178888888888888,6.841481481481483,6.710000000000003,6.984390243902439,7.050526315789473,3.1043906249999997,3.1401562499999995,4.164325039886395,4.041208221373248,6.4338415799663915,6.3049030823282735,3.5935067287784674,3.4610072463768087,4.807899338471398,5.057908502069875,7.201558325417528,7.263486190800688,2.3589583333333333,2.307916666666666,3.1558179784049543,3.303948861741139,4.887434425210943,5.046808829741427,4.028555555555556,4.315694444444443,5.164810210013584,5.25037361197226,6.705934864482001,6.941234323335964,4.877060276679843,4.803260869565218,6.127820088972895,6.66016055083559,8.179343136523483,7.958880777673219,5.252203928565953,5.1880056261593435,6.166103924881508,6.301473943275349,8.044541323674741,7.979117838700185,3.9607356811145507,3.922764447884416,5.128434480246845,5.108874997765061,7.240601673008099,7.159811660376857,4.530256842320261,5.227991217320261,6.175451105229715,6.269462306410547,7.478945091400936,7.431852703452256,4.5028500000000005,4.684962500000003,5.737187587449881,5.522259398701808,7.562070539206083,7.632218623752365,5.03125,4.835873161764704,5.682657787629589,5.632360768915531,7.040776461109693,7.1411809978298875,4.679258928571429,4.475668498168497,5.823328733370458,5.5660922515593345,8.679886419906044,8.673701821058499,3.806568736869748,3.856463366596639,4.89295768423923,4.935888284958815,6.846814738674203,6.825045717070907,5.007726957726959,5.475260847151093,6.429326416312188,6.2706917100558535,8.352074179902866,7.682216550062372,4.209004614598365,4.183815972222224,5.3981010392482665,5.955030833288317,7.032178167570182,7.023764613311208,4.087587606837607,4.329,5.1462633835837135,4.935689807209439,6.685963459152116,6.44213598638713,3.7845751074735454,4.135835929232803,5.256372435646207,5.079011341178999,7.511524318477732,7.292680237654211,3.5444218931475033,3.4006602360456375,4.774693415804837,5.00917864968145,7.680717774349869,7.465788034499361,3.8140393170426066,3.751083959899749,5.013115561545931,4.748354630886074,5.917275276075384,6.256397732805204
