Date,Season,Tarn Taran,Firozpur,Faridkot,Gurdaspur,Shahid Bhagat Singh Nagar,Amritsar,Sangrur,Rupnagar,Kapurthala,Jalandhar,Bathinda,Patiala,Mansa,Fatehgarh Sahib,Sahibzada Ajit Singh Nagar,Ludhiana,Muktsar,Hoshiarpur,Moga,Barnala,Tarn Taran_Trend,Tarn Taran_SMA,Tarn Taran_EWMA,Tarn Taran_DES,Tarn Taran_TES,Tarn Taran_ARIMA,Firozpur_Trend,Firozpur_SMA,Firozpur_EWMA,Firozpur_DES,Firozpur_TES,Firozpur_ARIMA,Faridkot_Trend,Faridkot_SMA,Faridkot_EWMA,Faridkot_DES,Faridkot_TES,Faridkot_ARIMA,Gurdaspur_Trend,Gurdaspur_SMA,Gurdaspur_EWMA,Gurdaspur_DES,Gurdaspur_TES,Gurdaspur_ARIMA,Shahid Bhagat Singh Nagar_Trend,Shahid Bhagat Singh Nagar_SMA,Shahid Bhagat Singh Nagar_EWMA,Shahid Bhagat Singh Nagar_DES,Shahid Bhagat Singh Nagar_TES,Shahid Bhagat Singh Nagar_ARIMA,Amritsar_Trend,Amritsar_SMA,Amritsar_EWMA,Amritsar_DES,Amritsar_TES,Amritsar_ARIMA,Sangrur_Trend,Sangrur_SMA,Sangrur_EWMA,Sangrur_DES,Sangrur_TES,Sangrur_ARIMA,Rupnagar_Trend,Rupnagar_SMA,Rupnagar_EWMA,Rupnagar_DES,Rupnagar_TES,Rupnagar_ARIMA,Kapurthala_Trend,Kapurthala_SMA,Kapurthala_EWMA,Kapurthala_DES,Kapurthala_TES,Kapurthala_ARIMA,Jalandhar_Trend,Jalandhar_SMA,Jalandhar_EWMA,Jalandhar_DES,Jalandhar_TES,Jalandhar_ARIMA,Bathinda_Trend,Bathinda_SMA,Bathinda_EWMA,Bathinda_DES,Bathinda_TES,Bathinda_ARIMA,Patiala_Trend,Patiala_SMA,Patiala_EWMA,Patiala_DES,Patiala_TES,Patiala_ARIMA,Mansa_Trend,Mansa_SMA,Mansa_EWMA,Mansa_DES,Mansa_TES,Mansa_ARIMA,Fatehgarh Sahib_Trend,Fatehgarh Sahib_SMA,Fatehgarh Sahib_EWMA,Fatehgarh Sahib_DES,Fatehgarh Sahib_TES,Fatehgarh Sahib_ARIMA,Sahibzada Ajit Singh Nagar_Trend,Sahibzada Ajit Singh Nagar_SMA,Sahibzada Ajit Singh Nagar_EWMA,Sahibzada Ajit Singh Nagar_DES,Sahibzada Ajit Singh Nagar_TES,Sahibzada Ajit Singh Nagar_ARIMA,Ludhiana_Trend,Ludhiana_SMA,Ludhiana_EWMA,Ludhiana_DES,Ludhiana_TES,Ludhiana_ARIMA,Muktsar_Trend,Muktsar_SMA,Muktsar_EWMA,Muktsar_DES,Muktsar_TES,Muktsar_ARIMA,Hoshiarpur_Trend,Hoshiarpur_SMA,Hoshiarpur_EWMA,Hoshiarpur_DES,Hoshiarpur_TES,Hoshiarpur_ARIMA,Moga_Trend,Moga_SMA,Moga_EWMA,Moga_DES,Moga_TES,Moga_ARIMA,Barnala_Trend,Barnala_SMA,Barnala_EWMA,Barnala_DES,Barnala_TES,Barnala_ARIMA
2000-11-30,POMKH,12.320000000000002,4.995,5.102,6.967037037037038,10.639,7.9414285714285695,10.196666666666667,6.7336842105263175,7.778571428571428,9.305454545454543,7.70521739130435,7.902142857142858,4.953571428571427,9.311428571428571,6.820833333333333,9.79,2.1823076923076914,7.7965384615384625,12.53,12.425999999999998,11.428416666666667,11.370000000000001,11.356156258717244,11.553161255218711,10.798900022959003,10.762729667898531,4.614603435672515,4.515207236842108,4.638724377778536,4.8341750274906925,4.4425626802253,4.305005499654491,5.1953611111111115,4.999215277777778,5.042892043832546,5.004102573518668,4.6866120177577,4.846815433996303,6.422815211640212,6.204913425925925,6.272630531334287,6.0861279403465804,5.448911979752434,5.418584042701375,10.860624999999999,10.8195,10.756120847815671,10.931384992027581,10.253879672128589,10.810061258446959,8.161391233766233,8.436676587301585,8.080677554590832,8.243901949526537,8.127725159803733,8.443762643216507,10.078828463203461,9.779285714285718,9.92190103384338,7.677545431703983,9.002221949443493,10.146749576530038,6.917962719298246,6.758024227234753,6.593852288325982,6.443354791148843,5.990474075546395,6.224285729188668,8.130434523809523,7.4851666666666645,7.67715632623148,7.774511036461455,7.952144239229073,7.8750202458889795,9.599457070707071,9.292095959595958,9.439255867612083,10.056355380419282,8.817264940902753,9.539938609427406,7.800822282608696,7.669852717391306,7.638502968784405,7.573113044731142,7.613507234069433,7.427962877526577,9.382407225449988,8.720721918432446,8.697547827412599,8.789731959090178,9.7814302840883,9.28758129630457,4.990597527472527,4.6759569597069595,4.717577959175268,5.045935658377634,4.849115555769526,4.981579156073727,10.518808531746032,9.750232142857143,9.961343666189101,10.429284154936708,10.738105880064502,9.928906493929027,6.962629419191919,6.600914918414917,6.448942450529641,6.7902712547428585,5.99766499353151,5.0605672582547285,9.888570906432749,9.354285714285709,9.55305889664094,9.411346235275708,8.63499120713896,9.324089968156034,2.2433083166833163,2.2166695804195817,2.2323803982825785,2.2215575852279,2.1924179109710105,2.2972679031850958,8.450859561634019,8.243413461538463,8.140350745123111,8.161731193822158,7.899607046271037,8.22393524388354,11.926864583333334,11.491095238095241,11.75822633242273,11.84011927222717,11.404228220527054,11.233248004786725,12.284416666666667,12.238687499999996,12.08002549656441,12.46816042088474,12.287456419064538,11.93093123922111
2001-02-28,POMRB,11.655,4.725263157894737,5.013333333333333,6.404166666666665,10.667999999999996,7.993636363636362,9.16090909090909,6.785,8.066666666666666,10.000714285714286,8.0204,10.696666666666664,4.774285714285715,11.415555555555557,7.70909090909091,10.057894736842108,2.144,8.526923076923076,11.54,12.505,11.317333333333334,11.599250000000001,11.475693755230346,11.67880665026027,11.268706266064271,11.474215810087268,4.653939359735121,4.588273026315791,4.673339889825017,4.868312036659493,4.419389986785357,4.399510538717155,5.291611111111111,5.094111111111111,5.03106855963286,5.0613469145185785,4.8601924209504475,4.649538961315522,6.350091618566617,6.377934259259258,6.325244985467238,6.191401498706124,6.674134176112631,6.673650474585508,10.708138888888888,10.925,10.7208725086894,10.906042888796186,10.622411547568321,10.75218357987869,8.13079401154401,8.260710678210677,8.045861078209043,8.224822119198105,8.725508514068444,8.672305301749311,10.228560606060606,9.990346320346326,9.617504256669664,7.7979488552559415,7.145150382881848,10.486290330351984,6.977423976608186,6.8743932748538,6.67031137299559,6.543995697948304,7.15558352380485,6.339155048589136,8.413,7.9189761904761875,7.832960462405555,7.940416595287138,6.607092352308494,6.859550137243518,9.317037337662338,9.65977453102453,9.663839234852965,10.208753461842225,9.151394437428241,9.420507988267033,8.049329347826088,7.690265217391306,7.791261781270643,7.6745772893342075,7.474197625849385,7.340593904033154,9.625635395306446,9.330055251765778,9.497195363114225,9.794878075290525,8.810280067034274,8.539703203422762,5.175750000000001,4.861195054945055,4.740261061219447,5.249805929898332,4.598035535337612,4.713952448602858,10.662871031746032,10.420371031746033,10.543028421935684,10.72349381091993,10.044411922379968,9.942092183908716,7.042228535353535,6.9228030303030295,6.953001833954149,7.027672560710253,6.599397411631037,7.282280048539691,9.767945906432749,9.805307017543855,9.754993232721407,9.73100587565315,8.960512717622903,9.494454426343273,2.217672702297702,2.238919580419582,2.1970282389695472,2.183641662556045,1.9663300254144713,2.235080019486629,8.360043299092213,8.443990384615386,8.294979677843097,8.275762913291686,8.75798681336569,8.029875735760955,12.0171875,11.84216666666667,11.670935799453638,11.846291932394633,11.626270960758017,11.574785475406264,12.564052083333333,12.153374999999997,12.250015297938646,12.6366447239391,12.272900783017937,12.155093442905105
2001-05-31,PREMON,10.733333333333334,4.5522222222222215,5.5200000000000005,6.572380952380952,11.162,8.831,10.755,7.782999999999999,8.508333333333335,9.348571428571429,8.3775,9.6725,5.5321428571428575,10.29,7.9944444444444445,9.485,2.3735714285714287,9.261739130434783,11.74625,12.323333333333334,11.174583333333334,11.257583333333335,11.178749586471541,11.385286623448978,11.987898926171027,11.556812545694605,4.654722652218782,4.640933845029241,4.624892822783899,4.839142561803329,4.684947619183298,4.839950573522278,5.317486111111112,5.296611111111111,5.226641135779716,5.226001541670755,5.298506203577368,5.298919403757661,6.05888017075517,6.467696164021162,6.424099372232723,6.313255320830453,7.439627695337064,7.333189171348834,10.648107323232322,10.79625,10.89732350521364,11.04114636714041,11.674481463599523,10.723700510356602,8.241087662337662,8.062071789321786,8.359916646925425,8.493431238172935,9.238045750425837,8.873852369550713,10.381060606060606,10.167310606060614,10.072502554001797,8.266729717914393,9.164035810424721,9.994186601411124,7.046407894736842,6.961532163742688,7.115386823797353,6.824133597565641,7.025763971392352,6.439689695622588,8.61125,8.341892857142854,8.103109610776666,8.180678587005362,8.709375336041205,8.522473173398778,9.402169913419913,9.539139610389608,9.53773211234035,10.142223198715557,10.010868731631948,9.716026572051492,8.299415635451505,7.91137934782609,8.025757068762385,7.8481859060252726,7.614557379832431,7.7419951189874565,10.297368734335837,9.434759199134199,9.567317217868535,9.828971459698737,9.849407607988985,9.70406076396703,5.30326510989011,5.12,5.057013779588811,5.639743964260879,5.130110690150651,4.891700594533336,10.95047655122655,10.617246031746033,10.44181705316141,10.723682190962029,10.649047981025454,10.186450612919096,6.878397095959596,7.002455808080808,7.369578878150268,7.275837511862826,7.959391544546951,7.6687779840909585,9.522133940620783,9.971834795321634,9.646995939632845,9.8512755635174,10.168168058649826,9.700481759578857,2.21610989010989,2.2476970529470544,2.2676455148103,2.2619877467744973,2.38665728040137,2.2086703201598126,8.44087090898232,8.457728738652653,8.681683458879771,8.575213931204042,9.26236741520231,8.30643228535182,12.098645833333334,12.011562500000002,11.701061479672182,11.91838280935147,12.27830755364359,12.03896117185901,12.831739583333333,12.415458333333332,12.279342512096521,12.76037298557899,12.942900996008204,12.31352764664871
2001-08-31,MONSOON,10.8,4.395294117647058,5.511111111111113,4.986363636363635,10.01111111111111,8.032,11.046666666666665,6.67157894736842,9.582857142857145,7.725,8.646,10.994736842105262,5.666,11.817,5.803636363636364,8.923333333333334,2.0507142857142857,7.464230769230768,12.275,13.59625,11.258333333333333,11.377083333333335,11.027249751882925,11.234086826738967,11.78503999321755,11.180581112988154,4.555748785259717,4.666944874441006,4.533053340729163,4.770231448335536,4.356978418306237,4.691728924500648,5.390694444444446,5.286611111111111,5.340429125912275,5.359360420777865,5.114069989702875,5.277182734472289,5.9440024350649345,6.232487073112071,5.849005077885088,5.99673631216028,5.740849666736944,5.901496081695882,10.611777777777778,10.620027777777777,10.542838547572629,10.7793265529586,11.765859289131406,10.871996821073441,8.376093434343435,8.199516233766232,8.228749988155256,8.405349777116218,7.791321527068754,7.841684944610826,10.752732683982686,10.289810606060614,10.462168199067744,8.780560021097672,9.295429798108145,9.472537640726756,7.223217105263157,6.993315789473683,6.937863673225779,6.82812056142992,6.397225157398585,6.742589891069081,8.810595238095239,8.484107142857141,8.695008623608858,8.642891403559902,9.377353781219327,8.193025713494306,9.619871031746031,9.094935064935063,8.81263926740421,9.645968960824273,9.785767886874826,9.52886930732805,8.482126923076923,8.18727934782609,8.273854241257432,8.058751674375287,8.080894564875162,8.20327813775337,10.617104082321188,9.816511591478696,10.138285067563224,10.485855819268581,10.198760685154717,9.687023843885733,5.48643894993895,5.2315000000000005,5.300608267753287,5.983342965195312,5.9210894504192115,5.7246106286630205,10.940095959595961,10.708496031746034,10.991890231896846,11.053207058356364,11.882911762708513,10.711573148129062,6.577747474747476,7.082001262626262,6.743201872344706,7.14783781359628,7.171103473462758,6.91908529310085,9.50566632928475,9.564057017543856,9.35753089711304,9.783407240568753,10.284936133696458,9.621688795853945,2.237904761904762,2.187648351648353,2.1808730231718942,2.1659120422488662,2.4274358665488562,2.3329451871708695,8.667068573817486,8.262357859531773,8.19470238302017,8.24875254598763,7.087534963667833,8.674318623924387,12.314479166666665,12.0228125,11.93063688780331,12.141440503255936,12.780298551877292,12.391708465914238,12.9775,12.712645833333331,12.806105507257913,13.039865715687526,14.087729701748282,12.317967563908692
2001-11-30,POMKH,10.7,4.897222222222221,5.349000000000001,5.578181818181819,10.863636363636363,8.274000000000001,10.926666666666668,7.15842105263158,8.795714285714286,11.763333333333332,8.602307692307694,11.749,5.527692307692307,11.247272727272728,5.192,9.454615384615384,2.41,9.224642857142856,13.136666666666667,13.37875,11.954666666666666,10.972083333333336,10.896349851129756,11.10231403189785,11.098727655084836,11.006701098470275,4.501063112745098,4.642500429996561,4.678720893326386,4.876101250251888,4.714524448543518,4.732780227949048,5.4412222222222235,5.348361111111111,5.343857475547365,5.429174240669787,5.232539568613321,5.087830347160001,6.091845747389865,5.885273268398266,5.74067577400378,5.912393339531997,5.623034230439337,5.707428730323721,10.463823232323232,10.67618686868687,10.671157673998124,10.86070808303719,10.038390920384723,10.580720706356196,8.489402777777777,8.28265909090909,8.246849992893154,8.427509560715215,8.134773819029276,8.12657289709531,11.101404761904762,10.472310606060615,10.647967586107313,9.240952166751143,9.788519138565025,10.812017865069766,7.3895739164086685,7.099499999999998,7.0260866249881,6.928439097357179,6.483293543193108,6.726577976122666,9.244434523809526,8.738392857142856,8.73529088845103,8.782145343847372,9.006476290388832,8.927326016640906,9.921311327561327,9.709404761904759,9.99291689377586,10.389696785718762,8.393740282248912,8.61009799205755,8.630133988294315,8.411551923076926,8.405235621677537,8.220747826334653,8.342560074535825,8.427653198191345,10.939489231893837,10.778225877192982,10.782571040537935,11.196048674222004,10.808448677461964,10.392944710161782,5.695175976800978,5.3750302197802196,5.391441883728895,6.180284131313918,5.783697774817813,5.95676816303958,11.004234848484849,11.192457070707073,11.094043230047198,11.205462057497622,11.203195361134334,11.123199335615993,6.444729797979799,6.674792929292929,6.122721123406823,6.942783079560646,6.813742616693487,6.545744163961685,9.436621794871796,9.480210863697701,9.396364692113977,9.829156973545595,9.358346533739642,9.366328450908156,2.2196309523809523,2.24457142857143,2.2725238139031365,2.2678168339128146,2.0578124016454584,2.1538347289896578,8.937285797897754,8.619383958432872,8.606678572669244,8.54517565239207,8.134707520666435,7.996317683321365,12.630364583333334,12.174479166666668,12.413048799348653,12.576699516844068,12.262535339314212,12.166034580995923,13.163035714285716,12.950833333333332,13.035163304354747,13.25636248451937,13.171313764435537,12.896761118472623
2002-02-28,POMRB,13.945,4.03125,5.352,6.874,10.152727272727274,8.74111111111111,11.404285714285715,7.774736842105262,8.644285714285715,9.284444444444443,8.584999999999999,9.407692307692308,5.6655555555555575,9.396666666666668,6.9327272727272735,10.261538461538462,2.0906666666666665,8.9084,12.66,12.718333333333332,12.965583333333335,11.544583333333335,12.115809910677854,12.32403230587798,10.780632211297075,10.866575407429162,4.608092320261438,4.468997140522877,4.4197325359958315,4.684249865278633,4.521477266970992,4.52444802515534,5.551916666666668,5.433027777777778,5.347114485328419,5.483889621797336,5.339655354004536,5.373749246517018,6.517323529411765,6.0027316017315995,6.194005464402268,6.1823619547577415,5.986956221807134,5.988305947095078,10.681284722222223,10.54736868686869,10.463785513489785,10.697538518206906,10.549428920192222,10.676443717946166,8.60331349206349,8.469527777777778,8.444554440180337,8.599386476746648,8.591332136824619,8.203232104507846,11.350852678571428,11.033154761904772,10.950494837378674,9.771029360892086,8.603241619681928,11.023207887895104,7.445922503869969,7.346934210526313,7.325546711834965,7.13218563716753,7.6347329603910055,6.823951485364875,10.20092261904762,8.882797619047619,8.698888818784903,8.846621377754023,7.649014231709555,8.178306022118882,11.090827020202019,9.530337301587297,9.709527914043292,10.25872248654152,9.639191545236026,10.216146817264654,8.821016053511705,8.552701923076926,8.477141373006521,8.34830562985667,8.520542941251865,8.636039742217626,11.961668776957476,10.455982287449393,10.232619547399683,10.438432029756724,11.188229243885385,11.124961388304577,6.167587606837606,5.59784768009768,5.50108735245956,6.334731905912207,5.474070469790456,5.523508087066096,11.685693181818182,10.687734848484851,10.415092604694987,10.921806202703355,10.808417944314005,10.56792730036187,6.558178030303031,6.480702020202019,6.446723583135003,7.037729465534271,6.792144004254649,6.557693003365749,9.906705128205127,9.53112179487179,9.742434199883771,10.059956040953306,9.4171866790935,9.39861141141698,2.34260119047619,2.2312380952380964,2.1997809550085483,2.186552350610611,2.051152150755598,2.3479635268409758,9.586664560439559,8.714753189202103,8.727367143601548,8.658854599126913,9.29224241026326,8.668830068336908,13.003303571428571,12.454479166666667,12.511829279609191,12.715620367020827,12.184523412276395,12.22584121586528,13.614337797619047,13.004166666666665,12.908431315946181,13.358077920884666,13.173293371428686,13.115000883115371
2002-05-31,PREMON,14.014000000000001,4.808750000000002,5.585555555555557,7.285294117647059,10.493636363636364,8.989999999999998,11.300999999999998,8.124117647058824,11.401428571428573,12.476363636363635,8.996956521739131,13.540555555555553,6.31076923076923,12.822,7.706666666666668,8.729,2.2807142857142852,11.041999999999998,13.15333333333333,13.594285714285714,13.810166666666667,12.364750000000003,12.875085946406713,13.09235049864481,12.639952868866612,12.273046970470372,4.746564542483661,4.533129084967323,4.575339521597499,4.788149313341135,4.4171874944129055,4.408877084656146,5.728604166666668,5.449416666666668,5.442490913419274,5.580488682416774,5.785162452872731,5.474516760797902,7.01059922111137,6.180959893048126,6.630520925700184,6.489689458460662,7.149600903697275,7.038369635814201,11.222670454545455,10.380277777777781,10.475725853548418,10.689387965757168,11.458291721291197,10.499247037975847,8.814170634920634,8.509277777777775,8.662732664108201,8.798501943763782,9.472975231622936,8.789888840702856,11.732217261904763,11.169654761904772,11.090696902427204,10.235303136543585,10.65936158369214,11.020036329793157,7.525844378869969,7.4322136222910204,7.644975085924509,7.3660082898520916,7.607432158350456,7.038337014599099,11.229880952380952,9.606071428571429,9.77990471984237,9.619314406400212,9.596357640751833,9.367654369707815,12.05881313131313,10.312285353535348,10.81626220297143,11.040273181135536,9.933162215178072,9.741599458961499,9.019327591973244,8.707566053511709,8.685067432499565,8.554765633906332,8.657315512090982,8.776225148496911,12.679878142282554,11.42299617633828,11.55579395066203,12.036819062895256,10.470603890332965,10.197956702516953,6.734792735042735,5.792504273504273,5.824960103783429,6.6301922347328555,6.090332987184198,5.8484768406630465,12.298804924242424,11.320734848484852,11.377855562816993,11.423517450458723,10.847457758664412,10.366750413740059,6.96780303030303,6.408757575757575,6.950700816547669,7.239677685993095,7.628747626540488,7.50278403645273,10.733489316239316,9.34212179487179,9.337060519930262,9.852665082692099,10.335208766477924,9.714148928661828,2.602178571428571,2.2080238095238105,2.232154287290843,2.223293728016972,2.3878048040648765,2.1728970086716832,10.167767313664596,9.159818406593407,9.653220286160927,9.375697225634,9.82455204202762,8.638651851635387,13.314680059523807,12.806249999999999,12.768430901098847,12.97244192907332,12.971334181154836,12.812559249282303,14.164248511904761,13.321904761904758,13.182773075281993,13.564976552876548,13.67838933116319,12.935393767632707
2002-08-31,MONSOON,15.606666666666666,4.995,6.331111111111111,7.677272727272728,12.419166666666666,8.784285714285714,12.49625,6.78125,14.341666666666667,13.953333333333333,9.553600000000003,15.304117647058822,8.666666666666666,14.736666666666665,6.9990000000000006,13.44,3.127333333333333,10.878999999999998,13.85142857142857,15.935714285714285,14.137354166666665,13.566416666666669,13.967718234510695,14.196962560272162,13.5158826587276,13.06845411948194,4.947614647832818,4.683055555555558,4.7432037129585,4.918856572811682,4.30428813022429,4.162153261443299,5.830510416666668,5.654416666666668,5.797938992496009,5.834606237850511,5.57008804424552,5.439277151882081,7.282844609780671,6.8536871657753995,7.049221646329201,6.8199577078780225,5.874005860388453,5.975568245617543,11.832708333333333,10.982291666666672,11.253102178795718,11.279071261876375,11.403262202795474,10.49734869609081,8.867936507936507,8.697349206349205,8.711353884179207,8.863130122187794,8.276218539978967,8.481161740893512,12.025459325396826,11.532050595238104,11.652918141456322,10.910813317056578,10.899955011171473,11.38409440827162,7.611267898606811,7.4596313854489145,7.299485051554705,7.286519676578544,6.930594188354796,7.283160991151592,12.09488095238095,10.79577380952381,11.604609498572088,10.970373226274242,10.933783402101872,10.078800578701495,12.567702020202018,11.86936868686868,12.07109065511619,12.026289598963668,10.48823374302234,11.134506844224449,9.231553260869566,8.93446605351171,9.032480459499741,8.862903717709775,8.952135725327466,8.884024196118641,13.206508924082453,12.500341377576671,13.055123429220748,13.73023704891781,12.375465112280704,12.002336012933673,7.087001335470085,6.542670940170939,6.961642728936724,7.667514979099171,6.6114533757123395,6.415759216717035,13.03628125,12.050651515151518,12.721380004356861,12.275822632809751,12.555600989549102,11.733097760436394,7.140583333333334,6.707598484848484,6.970020489928601,7.302856016492723,6.526404583036856,6.03597851951524,11.15341452991453,10.471288461538457,10.978236311958156,10.879105775434278,10.096390501036005,9.353919814323504,2.8438809523809523,2.4771785714285723,2.5902259057078387,2.611755958611171,2.371648954784733,2.273096756310728,10.68055724637681,10.013510714285715,10.143532171696556,9.83028123650792,8.02796739004518,9.633837158429035,13.697752976190475,13.200357142857142,13.201629969230737,13.376803306277349,13.745389583992516,13.415200389903458,14.755863095238096,13.90677083333333,14.28394955945491,14.060895220592538,14.951737226422072,13.233733478098385
2002-11-30,POMKH,12.65,5.405294117647059,5.942500000000001,6.833478260869566,12.786666666666667,9.20857142857143,12.528000000000002,7.6881249999999985,12.268571428571427,13.278888888888883,9.281200000000002,13.185294117647054,7.064666666666668,13.2325,7.2736363636363635,11.552222222222225,3.4100000000000006,10.458695652173912,14.05125,15.438571428571427,14.285291666666666,14.05391666666667,13.440630940706416,13.680661550310479,14.09189558276329,14.228113439117383,5.11914014125387,4.810073529411768,5.008039874833923,5.137470468696783,4.9265689615124835,5.246556107958696,5.928090277777779,5.802791666666669,5.855763395497606,5.95249369289575,5.71893397435324,5.570161759880366,7.419516178408123,7.167511276447337,6.962924292145347,6.849823881941664,6.888243273209126,6.990892721916257,12.601444128787879,11.463049242424248,11.866527973944098,11.803083541919587,10.572890946141175,11.147585606271358,8.724130952380952,8.930992063492063,8.910240901936096,9.04914431166474,8.648231191590448,8.702679165034125,12.285597222222224,11.932383928571438,12.002950884873794,11.52950798209815,11.135368463580132,11.5346592110559,7.632880385706914,7.592057372291018,7.454941030932822,7.403372674706052,6.931589995383373,7.169989278651277,12.81017857142857,11.663988095238096,11.870194270571824,11.43725311938835,11.631551945931532,11.715034992581973,12.96260101010101,12.248257575757567,12.554209948625267,12.57166701868791,11.64799291177178,12.570229992457438,9.394558242753623,9.104189130434786,9.131968275699846,9.045514252555447,9.14448937812909,9.131861068575576,13.377561274509803,12.859414906988434,13.10719170459127,13.597593063548874,14.006877545577481,13.784681645797603,7.349158653846153,6.92691452991453,7.002852304028702,7.990516735883474,7.1556292255960265,7.035527564313966,13.742139880952381,12.546958333333336,12.925828002614118,12.67295246577298,12.332560834008802,11.849069329622022,6.98829797979798,7.228007575757575,7.091466839411706,7.3998250107936006,6.629184175432833,6.9110143259449455,11.777375,10.995690170940168,11.207830676063784,11.325332299566586,10.43252555301505,10.848034057753853,3.079160714285714,2.7271785714285723,2.918135543424704,2.9535241168321416,2.6878732911173175,2.7519097685640697,10.823182684973302,10.32202391304348,10.269597563887498,10.023925332097894,9.845211160537435,9.839169850173153,14.279419642857142,13.429002976190475,13.541477981538442,13.717417022996903,13.690860112918966,13.614719382678485,15.34142857142857,14.421726190476186,14.745798307101516,14.43011865631706,14.389452455507309,14.45716347435613
2003-02-28,POMRB,14.6125,5.131578947368421,5.57375,7.796666666666666,13.11,8.236666666666666,12.14888888888889,7.9284210526315775,12.09142857142857,11.840000000000002,9.60391304347826,12.184444444444445,6.946249999999999,13.311249999999998,6.2333333333333325,11.523333333333332,3.0242857142857145,11.776666666666666,14.81,15.391428571428573,14.379375,14.220791666666669,13.90937856442385,14.15484358059483,13.34568161644226,13.507104491642023,5.1773606273649815,5.085155766253873,5.057455503847722,5.207570055367597,4.706245192615683,5.092528106527461,5.973281249999999,5.858229166666669,5.742958037298564,5.958334271476395,5.846399789318529,5.501353595908178,7.353297595520422,7.398177943114004,7.296421241953874,7.119626547798418,7.364763988457028,7.43182282892675,13.058125,12.202367424242428,12.36391678436646,12.267736757023767,11.533514896549564,11.702159983373981,8.645761904761905,8.804880952380952,8.640811207828325,8.847464424948445,9.220795060960675,9.102380945816776,12.414378472222221,12.118534722222233,12.061326086479832,11.996065355800427,11.200874968714041,12.502456801883309,7.734032346491227,7.630478424922597,7.644333039612325,7.545437245875143,8.099374889548278,7.286819260871416,12.813958333333334,12.52577380952381,11.958687990914523,11.740274265364823,10.55699770962482,11.36473120540963,12.971138888888888,12.887146464646456,12.268525969175162,12.579921165905905,11.967966019334137,12.931173805685727,9.40003318511199,9.35891739130435,9.320746182811211,9.272948693729663,9.243826451313321,9.500149479182069,13.180826330532213,13.553602941176468,12.73809280053254,13.044145595385258,13.542453073865289,13.461124287506312,7.285645833333334,7.247088141025641,6.98021138241722,8.136313450573114,7.172694058674773,8.096106187891229,14.099925595238094,13.52560416666667,13.07999680156847,13.021597641589244,12.111728979325864,12.635150717764413,6.656954725829726,7.05315909090909,6.748213436980357,7.321131065262909,7.656936656781059,7.39525981249564,12.225575396825397,11.311138888888886,11.334031738971603,11.688920629106507,10.949622907618302,11.10552718537522,3.1307500000000004,2.960583333333334,2.960595611769108,2.978641694332139,2.9052686656328226,2.9441147990200633,10.512399790236458,11.039090579710146,10.872425204999164,10.553381725506917,11.01536785267011,9.858358721297309,14.852157738095237,13.966502976190476,14.048886788923067,14.198696814836108,13.352692364914974,13.445866623898885,15.59392857142857,15.089999999999996,15.004050412832338,14.748337602271482,14.59344820925305,14.901535220583435
2003-05-31,PREMON,14.53,5.080625,6.144444444444442,7.456,13.68625,8.344,12.6375,8.143333333333333,13.676666666666668,13.08,9.282083333333333,12.132222222222225,7.1273333333333335,14.554285714285712,7.187777777777778,12.458888888888884,3.2293333333333325,9.314736842105262,15.656666666666665,15.605714285714285,14.768458333333333,14.349791666666667,14.157627138654309,14.409215089790063,14.42624362287373,14.012137927306146,5.110544348770211,5.1531245162538735,5.066723302308633,5.241381867068339,5.13930747874187,5.209046907312197,6.054409722222221,5.99795138888889,5.903552600156916,6.09221173475712,6.226214563730135,6.026050398013948,7.289555994729908,7.440854413702239,7.360252745172325,7.2336107422730125,8.24772665542747,8.199482850816535,13.156614583333333,13.000520833333338,12.892850070619875,12.769278985247707,13.081266928689562,12.17849518057398,8.569392857142857,8.643380952380951,8.522086724696994,8.748048913005766,9.538077442876807,8.915811999005397,12.441222222222224,12.452659722222233,12.291795651887899,12.499467573145093,11.714723404705799,12.453887635955033,7.870204221491227,7.635282346491223,7.843933157100728,7.702748667657774,8.009638162947235,7.4314884679415885,12.530833333333332,13.094583333333334,12.645879461215381,12.383662642838303,12.684260600481698,12.909580539861373,12.81386111111111,13.038055555555546,12.593115581505096,12.927381740504828,12.883828180853266,12.375402282457372,9.37721727602108,9.430199094202901,9.30528104302006,9.374179230016082,9.639229511212825,9.540983627342271,13.13111602535751,13.201519607843135,12.495744569208414,12.727636160794114,13.027252946444332,12.771955531060174,7.1016458333333325,7.451229166666666,7.039060162783666,8.228571675974939,7.811172096040019,7.445268221192855,14.379769345238094,13.958675595238098,13.669712366655368,13.585727586039871,12.681484416109047,12.835060481980468,6.237518037518036,6.923436868686868,6.924039173299326,7.402146202859501,8.037549482926,6.529771458652967,12.331636904761902,12.243611111111107,11.783974598938517,12.22486866177514,11.7047720899279,11.258301993594822,2.9803452380952375,3.197738095238096,3.068090700394798,3.0818686262515516,3.290072458483282,2.766792333011632,10.381635202135772,10.607274790236463,10.249349859841603,10.190014686367677,12.114301072063782,10.5585097399394,15.114572916666667,14.59233630952381,14.691998740020505,14.80452517502389,14.4575202498298,14.410746893884536,15.68625,15.592857142857138,15.244715961985117,15.05678993217844,15.399268159751543,15.12335405019977
