Date,Season,Diu,Daman,Diu_Trend,Diu_SMA,Diu_EWMA,Diu_DES,Diu_TES,Diu_ARIMA,Daman_Trend,Daman_SMA,Daman_EWMA,Daman_DES,Daman_TES,Daman_ARIMA
2010-02-28,POMRB,3.2,3.63,4.1762500000000005,3.7556249999999984,3.64500181530574,3.6268749267760043,4.339497820059418,3.9960468602777715,3.4453298611111105,3.1416617063492005,3.1495507245156293,3.29667997515501,4.034141854646075,4.20579760724003
2010-05-31,PREMON,3.35,6.38625,4.936562500000001,3.6431249999999986,3.527001089183444,3.465986186022978,3.9975522362680054,3.8608670741645468,3.4969791666666667,3.4321527777777723,4.444230434709378,3.7741387579935632,6.048146484100007,5.6771390112293885
2010-08-31,MONSOON,7.0150000000000015,1.3066666666666666,5.706875,4.709374999999999,4.9222006535100675,5.184664471536457,3.0835795081308928,3.403526896253276,3.542673611111111,3.458506944444439,3.1892049274922933,3.3794067981387994,1.4245236996809392,1.5194215895834162
2010-11-30,POMKH,7.09,2.818888888888889,6.621250000000001,5.1637499999999985,5.78932039210604,6.084496989664579,5.2685233327522685,5.679371104277511,3.3314583333333334,3.535451388888884,3.0410785120509316,3.255682462337002,2.959398083548354,3.134361048860953
2011-02-28,POMRB,7.545,3.687777777777777,7.038125,6.249999999999999,6.491592235263624,6.759733325275909,6.380493742538332,5.970993043757222,3.11546875,3.549895833333328,3.29975821834167,3.2878841000229864,4.011106892875377,4.0391697947770355
2011-05-31,PREMON,6.32,4.638750000000001,7.1475,6.992499999999999,6.4229553411581755,6.497334448153625,7.2242880069883695,6.777428750340431,3.1249305555555558,3.1130208333333282,3.835354931005002,3.4852724388542122,6.0333353348674965,5.882345860592107
2011-08-31,MONSOON,7.380000000000001,1.32625,7.257500000000001,7.083749999999998,6.805773204694905,6.8860206608445695,6.178187983888478,7.267513463810488,3.1679166666666667,3.1179166666666616,2.831712958603001,3.1213010685724596,1.2333875246799182,1.4578532764285947
2011-11-30,POMKH,7.6,2.875,7.30125,7.211249999999999,7.123463922816943,7.189210679387309,6.958357589806922,7.3377021323822555,3.2827951388888894,3.1319444444444393,2.849027775161801,3.035941730051662,2.7897055290780806,3.0430677971208357
2012-02-29,POMRB,7.914999999999999,3.9755555555555566,7.224375,7.303749999999997,7.440078353690165,7.496113800483745,7.4631344183630155,7.556087358149538,3.377975570436508,3.203888888888884,3.299638887319303,3.145552419118492,3.864392980338288,3.9374861300769513
2012-05-31,PREMON,6.3,5.27,6.99375,7.2987499999999965,6.9840470122140985,6.857277123272195,7.940173063175608,7.49399846447892,3.4420622519841273,3.361701388888884,4.087783332391582,3.4782138863357144,5.930836953606802,5.5224817248308025
2012-08-31,MONSOON,6.785,1.4564434523809522,6.671875,7.149999999999997,6.9044282073284595,6.774623405482627,6.5153548596682205,7.111548971256867,3.4541803075396826,3.394249751984122,3.0352473803873297,3.1559729441871447,1.2055581769625818,1.4197707282020484
2012-11-30,POMKH,6.35,3.2575000000000003,6.7595833333333335,6.837499999999997,6.682656924397076,6.519540878712175,6.81579119684246,6.993297371402069,3.426298363095238,3.4898747519841216,3.124148428232398,3.1498298572711785,2.777957184123756,2.994433369750356
2013-02-28,POMRB,6.59,3.69,7.087916666666666,6.506249999999996,6.645594154638245,6.509291815894473,6.750634938845885,6.7372151702192395,3.461162574404762,3.4184858630952326,3.3504890569394385,3.2201420266166356,3.8927648505526133,3.948502191807244
2013-05-31,PREMON,8.326666666666666,5.3325,7.151666666666666,7.012916666666663,7.318023159449614,7.356825589878147,6.912454404292338,6.349052190792912,3.3560267857142856,3.434110863095232,4.143293434163663,3.5723864467528372,5.9272623717185855,5.449421671217175
2013-08-31,MONSOON,7.385,1.6728571428571428,7.286666666666667,7.162916666666663,7.344813895669768,7.320056177068489,7.059554592620207,7.420200800966996,3.3541517857142855,3.48821428571428,3.155118917641055,3.2902869508876966,1.2087075965081824,1.4303826297028956
2013-11-30,POMKH,6.26,2.2,7.655625,7.140416666666663,6.910888337401861,6.749232961981578,7.38870815382035,7.317847041866678,3.5931795634920634,3.2238392857142797,2.773071350584633,3.1052253139391834,2.8028091892347673,3.070556352999441
2014-02-28,POMRB,7.7600000000000025,4.7325,7.625208333333334,7.432916666666665,7.250533002441117,7.199082655998801,6.982386245500046,6.8424385699438695,3.682787698412698,3.4844642857142794,3.55684281035078,3.3581628439205486,3.807472587678383,3.8737008150919485
2014-05-31,PREMON,10.108333333333334,6.202222222222222,7.295833333333333,7.87833333333333,8.393653134798004,8.577968299465823,7.62706894579027,7.634711228178502,3.8528472222222216,3.7018948412698345,4.614994575099357,3.8626940769288667,5.956738550644603,5.41558868158659
2014-08-31,MONSOON,5.359999999999999,1.5199999999999998,6.873958333333333,7.372083333333331,7.180191880878802,6.938986658397258,8.323320169400201,8.67206473005186,3.935173611111111,3.6636805555555485,3.376996745059614,3.547168820872487,1.323690417431485,1.5005461640060522
2014-11-30,POMKH,5.65,3.713333333333333,5.904166666666667,7.219583333333331,6.568115128527282,6.258382749977792,6.9599331552903285,6.817038801619245,4.360138888888889,4.042013888888882,3.5115313803691017,3.606623153445826,2.8905355940880355,2.8186481844174054
2015-02-28,POMRB,4.995,3.8777777777777778,5.18375,6.52833333333333,5.938869077116369,5.595031437488412,6.460345046438143,6.533850884634329,4.951388888888889,3.8283333333333265,3.658029939332572,3.6883735315317385,4.040274190791103,4.122205524282625
2015-05-31,PREMON,5.115,10.456666666666667,4.932083333333333,5.279999999999996,5.6093214462698215,5.320857928061466,5.950704431497361,6.232803940813479,4.911388888888889,4.891944444444438,6.37748463026621,4.932360422051726,6.078869581929014,5.643211323399204
