Date,Season,Pashchim Medinipur,Barddhaman,Birbhum,Puruliya,North 24 Parganas,Nadia,South 24 Parganas,Jalpaiguri,Dakshin Dinajpur,Haora,Darjiling,Kolkata,Bankura,Murshidabad,Uttar Dinajpur,Maldah,Purba Medinipur,Koch Bihar,Hugli,Pashchim Medinipur_Trend,Pashchim Medinipur_SMA,Pashchim Medinipur_EWMA,Pashchim Medinipur_DES,Pashchim Medinipur_TES,Pashchim Medinipur_ARIMA,Barddhaman_Trend,Barddhaman_SMA,Barddhaman_EWMA,Barddhaman_DES,Barddhaman_TES,Barddhaman_ARIMA,Birbhum_Trend,Birbhum_SMA,Birbhum_EWMA,Birbhum_DES,Birbhum_TES,Birbhum_ARIMA,Puruliya_Trend,Puruliya_SMA,Puruliya_EWMA,Puruliya_DES,Puruliya_TES,Puruliya_ARIMA,North 24 Parganas_Trend,North 24 Parganas_SMA,North 24 Parganas_EWMA,North 24 Parganas_DES,North 24 Parganas_TES,North 24 Parganas_ARIMA,Nadia_Trend,Nadia_SMA,Nadia_EWMA,Nadia_DES,Nadia_TES,Nadia_ARIMA,South 24 Parganas_Trend,South 24 Parganas_SMA,South 24 Parganas_EWMA,South 24 Parganas_DES,South 24 Parganas_TES,South 24 Parganas_ARIMA,Jalpaiguri_Trend,Jalpaiguri_SMA,Jalpaiguri_EWMA,Jalpaiguri_DES,Jalpaiguri_TES,Jalpaiguri_ARIMA,Dakshin Dinajpur_Trend,Dakshin Dinajpur_SMA,Dakshin Dinajpur_EWMA,Dakshin Dinajpur_DES,Dakshin Dinajpur_TES,Dakshin Dinajpur_ARIMA,Haora_Trend,Haora_SMA,Haora_EWMA,Haora_DES,Haora_TES,Haora_ARIMA,Darjiling_Trend,Darjiling_SMA,Darjiling_EWMA,Darjiling_DES,Darjiling_TES,Darjiling_ARIMA,Kolkata_Trend,Kolkata_SMA,Kolkata_EWMA,Kolkata_DES,Kolkata_TES,Bankura_Trend,Bankura_SMA,Bankura_EWMA,Bankura_DES,Bankura_TES,Bankura_ARIMA,Murshidabad_Trend,Murshidabad_SMA,Murshidabad_EWMA,Murshidabad_DES,Murshidabad_TES,Murshidabad_ARIMA,Uttar Dinajpur_Trend,Uttar Dinajpur_SMA,Uttar Dinajpur_EWMA,Uttar Dinajpur_DES,Uttar Dinajpur_TES,Uttar Dinajpur_ARIMA,Maldah_Trend,Maldah_SMA,Maldah_EWMA,Maldah_DES,Maldah_TES,Maldah_ARIMA,Purba Medinipur_Trend,Purba Medinipur_SMA,Purba Medinipur_EWMA,Purba Medinipur_DES,Purba Medinipur_TES,Purba Medinipur_ARIMA,Koch Bihar_Trend,Koch Bihar_SMA,Koch Bihar_EWMA,Koch Bihar_DES,Koch Bihar_TES,Koch Bihar_ARIMA,Hugli_Trend,Hugli_SMA,Hugli_EWMA,Hugli_DES,Hugli_TES,Hugli_ARIMA
2007-05-31,PREMON,8.126744186046507,7.832957746478875,6.735454545454545,6.907758620689652,5.884736842105262,5.436875,4.418409090909093,4.148333333333333,7.742000000000001,6.746,4.254444444444443,13.37,5.581111111111111,7.614363636363634,4.888888888888889,7.182857142857144,10.607037037037038,3.242608695652175,12.071250000000004,5.792995148166474,5.8313223904108895,6.804971066538653,7.57283477365931,8.647364958991151,8.463132200443704,5.787788787939194,5.7779674003970865,6.608856929644638,6.588875920372369,7.891433971823895,7.979665598064516,5.01135710651289,5.047204982517481,5.734226274022552,5.770405645391784,7.000304927075523,6.908701587409691,4.0267033456486025,4.317157512315273,5.363013249161698,6.180959094922197,7.020980030514528,6.664985922283038,4.356163611398491,4.509548428855158,4.963778165269574,4.693125027493433,5.6791352150521295,5.764984867702925,3.8647667191876747,4.239108327782331,4.682864170409914,4.659248607717037,6.12960606284851,5.545837089470062,3.824351578282829,3.7965494949494962,3.9888807263230697,3.9122214034454474,4.480114871396908,4.181005750722718,3.2010412008281572,3.258300724637682,3.746526794208197,3.7837009308876235,4.577366056567481,4.449406366998433,4.8038125,5.134624999999999,5.753229089031984,5.7945367594793735,6.381936859126787,6.545760141692918,5.308399801587301,6.144709325396824,6.3655231609668235,6.132333130055151,7.45096336412999,6.863188598031242,3.3574652777777776,3.376597222222223,3.820053150100014,3.86932743671344,4.594934792066967,4.500734260558512,12.893125000000001,13.677499999999988,13.171675037582663,13.388420468698865,13.5983406480435,3.749276212056742,3.7510283036603465,4.538861491074784,4.880109700890953,6.32015134934678,6.3385191247037485,5.122082127408292,5.526250479912243,6.229770253797568,5.970097874103179,6.9037696445658,7.091430630715163,3.187916666666667,3.14111111111111,3.6688277440362915,3.4684371054025354,4.325236454070506,4.506656613544065,4.717410731491614,5.170380061115356,5.656239226480948,6.614421999199358,7.556503132678831,7.3047153669177405,7.582554199832426,7.681159090909091,8.546340908180287,8.433194720083023,9.97920213497968,9.601427779065736,2.525720270445135,2.541698304865425,2.8778901915296204,2.7426764606737,3.3161016587939436,3.315998496866686,8.571584072601524,9.107285980833778,10.051080587176799,9.450995408947106,11.379327893051457,11.393026778892304
2007-08-31,MONSOON,3.0705555555555564,4.406470588235294,3.602238805970149,1.24875,3.418048780487804,2.45,3.6560416666666673,2.1171999999999995,3.01,2.7588888888888885,1.57,14.64,1.918275862068965,3.416603773584905,1.89,2.984054054054053,6.216785714285713,1.6604347826086956,5.871724137931036,5.641160872900516,5.799165360932432,5.311204862145414,5.745551197224271,3.8770775997224263,3.394923505089349,5.787149785541896,5.826613349342702,5.7279023930809,6.097307656487579,5.320739489454436,4.704683496154612,4.921880314824779,5.097110837856173,4.8814312868015906,5.20436739580019,3.4670083908026585,3.726476223415484,3.8143971381656097,4.189845012315273,3.7173079494970187,3.5635429386606705,2.686301848545211,2.5977178163843186,4.005145810410172,4.577315340958242,4.345486411356866,4.512103269781275,3.4498335064775127,3.6086525593403858,3.6364981617647056,4.010510766806721,3.7897185022459485,3.9741792990897373,3.3348649248130315,3.2236322000728084,3.829204987373738,3.8516015782828297,3.8557451024605087,3.8911876576234086,3.587999720797427,3.7215745242092195,3.2222063146997932,3.2581007246376816,3.0947960765249176,3.40311997227849,1.9134352894695958,2.0287494167071083,4.8309999999999995,4.783124999999999,4.65593745341919,5.292430381010372,3.5625082713228573,3.2109876699110154,5.116447916666666,5.250820436507935,4.922869452135649,5.803701940369258,5.627743011632208,5.418595470063613,3.4916527777777775,3.2190972222222234,2.920031890060008,3.0182972054476913,1.9229368718172943,1.8809550362108913,12.908333333333331,12.987499999999988,13.759005022549598,13.802725663368374,14.670679535541549,3.7204913165075992,3.7487790873594067,3.4906272394724565,3.5266940185997537,2.5155978530848415,2.3710617580335267,5.0928309710298825,5.126594605126652,5.104503661712503,5.496992748084268,4.849497439864103,4.943103345282252,3.1722420634920634,3.1833333333333327,2.957296646421775,3.201537423440217,1.94601084217493,1.9431614179673768,4.6091272135389785,4.810364162864163,4.58736515751019,4.791707986688199,3.404925054924142,3.3795466291960214,7.257414767878477,7.715105519480519,7.614518830622457,7.994206326674274,6.618292494638137,7.087132387019249,2.5066990165631475,2.5569736671842653,2.3909080279612507,2.5807609801359983,1.4664852296142263,1.510245529272804,8.116860091459648,8.726687603551829,8.379338007478493,9.102788267260951,7.9159692727149595,8.086097179335763
2007-11-30,POMKH,4.23,4.098,3.8359701492537313,2.4466666666666663,2.3083333333333336,2.606666666666666,3.3055555555555567,2.4795238095238097,3.9779999999999993,4.927777777777777,4.134444444444443,10.29,2.9157627118644065,3.665272727272728,2.703333333333333,3.5897058823529417,4.903225806451612,1.954347826086957,5.343225806451613,5.415352316556467,5.786824935400516,4.878722917287249,4.991599895953444,4.88141268593168,3.9697368473540857,5.790652245956558,5.748964226535684,5.07594143584854,5.582284385901697,5.5138633542508035,4.789258100137203,4.944042896615593,4.925603375169606,4.463246831782447,4.760202585399401,4.436588264169185,4.127515488089697,3.731871465415251,3.86356167898194,3.209051436364878,2.614831285751519,2.692716946969673,2.3311614496275577,3.79487994141075,4.135011881838745,3.530625180147453,4.016701067830013,3.307860235430967,3.1478133801862302,3.5462132352941174,3.719022671568626,3.3164977680142353,3.4383056942041796,2.1512879928561883,2.5452216986861185,3.8714239267676773,3.79710157828283,3.635669283698528,3.7343477484555776,3.4524352263871423,3.6890304047205396,3.410176322751323,3.143981677018634,2.8486871697244744,3.1426202920988078,3.0592978033756446,3.1336930440460624,4.8050625,4.824499999999999,4.384762472051514,5.064257850896419,3.5074932836012214,3.388623698445054,4.739447916666665,5.365979166666665,4.9248327823925,5.7611831681921215,4.662350045145896,4.796110384531872,3.5369166666666665,3.4958333333333345,3.4057969118137823,3.3561574093459154,3.2007826476895485,3.0421281834905476,13.034791666666667,12.798749999999988,12.371403013529758,13.100139969210558,11.174326969812013,3.6676719698722318,3.74977333675408,3.260681428429236,3.0763019221393173,2.9956486610259994,2.782280525546777,5.024689694967235,5.1175696496899326,4.528811287936593,5.163409280080386,4.570827110113015,4.374496703165213,3.06578373015873,3.1924999999999994,2.8557113211863983,3.1506279118358775,2.5330646183604264,2.2924562212173876,4.523219395866454,4.624457300119065,4.188301447447291,3.9007813496764534,3.7102923728215047,3.4469914412565545,6.829933868048256,7.450002880184331,6.530001620954119,7.09134801094316,6.527469311042573,5.8693415274617475,2.530889555222389,2.4944668737060045,2.216283947211533,2.4723297293495974,2.4302212456116528,2.3928793430827873,7.602298908509456,8.41648054165122,7.1648931270677405,8.658139100598312,6.413926624477517,5.821780287528385
2008-02-29,POMRB,6.554687499999999,6.963913043478259,5.498965517241379,4.457755102040816,3.89,3.7223529411764713,4.065227272727272,4.456666666666667,4.620000000000001,5.034999999999998,3.991000000000001,13.771666666666668,4.349687499999999,5.576129032258064,3.125714285714285,4.618571428571427,6.53225806451613,3.2183333333333337,7.982758620689657,5.30415000617495,5.495496810400516,5.549108750372349,5.715251660134767,7.1212175820527115,6.987253516057655,5.825368657168929,5.825335344548106,5.8311300789004274,5.907907514773782,6.811702725896372,6.334612851046482,4.990084294065573,4.918157254479951,4.8775343059660194,4.92082032886823,5.607901275068496,5.419451102474765,3.768594468096604,3.7652325973492875,3.7085329026352536,3.480719861234175,3.9784458932325526,4.596847866236903,3.7409082568052408,3.875279738981602,3.674375108088472,3.9764573388270255,4.46661103104102,4.060860051018112,3.57921262254902,3.553973651960783,3.47883983727913,3.37315545195758,3.4806232954727965,3.97446399690219,3.858138899900165,3.861308396464649,3.8074924793100253,3.85666378117324,3.9302225690649184,3.6962353214017485,3.5837984788359796,3.300430952380953,3.4918789685013514,3.4109304383558423,3.975773475383953,4.039234011439778,4.7294583333333335,4.837499999999999,4.478857483230908,5.018645443587427,4.463412653387397,4.18141689525317,4.849479166666666,4.866916666666665,4.968899669435499,5.725989762674831,5.543608988457553,5.304829708287782,3.598520202020202,3.487472222222223,3.63987814708827,3.608020526829133,3.963543551586744,3.8342765151177503,13.396666666666668,13.017916666666654,12.931508474784522,13.278285485487004,12.90544302167424,3.6438975745178257,3.6912092962611216,3.696283857057541,3.648478541508523,4.344518228554978,4.4069268476177195,5.099364687091015,5.068092292369832,4.947738385665181,5.269111178347914,5.565179680369469,5.309071230762804,2.9113541666666665,3.151984126984126,2.963712506997553,3.205253232567634,3.230815357557206,3.1639612935766093,4.40588490801726,4.593797126958892,4.360409439896945,4.079584070518753,4.89814136143861,4.766139379717765,6.506181502601812,7.064826655572624,6.5309041983789236,6.84126186546333,7.5185993625107255,7.315888270305,2.532972174626972,2.5189311594202906,2.6171037016602536,2.5777158870749033,3.1807088053736674,3.1422953069925663,7.366065072302559,7.817239641268079,7.492039324516506,8.626459209599567,9.325898703897044,8.987999866659285
2008-05-31,PREMON,7.485588235294115,7.555492957746477,6.9425396825396835,6.640869565217392,5.241538461538463,5.374791666666666,4.499333333333333,5.026296296296298,7.482499999999999,5.72625,4.65,13.505,5.3928125000000025,7.267142857142857,4.199285714285715,6.618235294117646,8.727894736842105,3.338275862068965,10.351724137931036,5.383235046780339,5.335207822712418,6.3237005443410546,6.78110285992857,8.625463040714727,7.9683872795207265,6.001216797109837,5.755969147365007,6.520875230438847,6.357502893553064,8.065665782187084,7.718786893994623,5.065038135561903,4.969928538751235,5.703536456595485,5.569609236834879,6.843909056214066,6.7200204387964275,3.9533641373031836,3.698510333481223,4.881467567668109,5.979481310845249,6.381293251596992,6.737083457145263,3.834711369770581,3.7144801438399018,4.301240449468468,4.31110793078539,5.567454409902782,5.338820675468488,3.6620380293074675,3.5384528186274498,4.237220569034145,3.918277779663235,5.240085435361804,5.321709321728767,3.9129605649518444,3.8815394570707085,4.084228820919349,4.1184651486951775,4.576482820771163,4.357154727020908,3.713934788359789,3.5199216931216943,4.10564589961933,3.8204094657623124,4.504516617190611,4.597371429914225,4.625195512820514,4.772624999999998,5.680314489938545,5.836579864990558,7.045395231431279,7.193631305077504,4.9808506944444435,4.611979166666664,5.2718398016613,5.778226492673053,6.544924302220485,6.59485566590687,3.5147487373737376,3.586361111111112,4.043926888252962,4.108973596099626,4.605605691589476,4.592485617978321,13.872916666666667,13.051666666666653,13.160905084870713,13.375560301159467,13.509360120173426,3.674606833235925,3.6441346434833446,4.374895314234525,4.801831282790779,6.101252310302471,6.085869958522027,5.363053677511579,4.981287097564638,5.875500174256251,5.686721091448308,6.548967872228784,6.776171014722207,2.791625,2.9795833333333324,3.4579417899128178,3.546864571763023,4.494658261998589,4.495417428661949,4.4071194614209315,4.452641664774017,5.2635397815852265,5.790798683411203,7.536964552154834,7.2370560922870775,6.5907381433177274,6.59504108052389,7.409700413764196,7.402492793340459,9.620063267666033,9.24435302334112,2.6320029199685875,2.542847951024488,2.9055725658237384,2.7016449244274754,3.3162847900774337,3.3098817610409967,7.332895528762117,7.387358175750837,8.635913249882318,8.960508573635039,11.159223213265792,10.845684632540081
2008-08-31,MONSOON,2.8220930232558143,4.961666666666666,3.7634848484848473,1.8094230769230768,3.6294736842105264,2.776078431372549,3.4688372093023263,2.6282142857142863,2.664666666666668,4.658888888888888,1.6672727272727272,17.4,1.916379310344828,4.361224489795918,1.3441666666666665,2.61,5.505909090909091,1.5814285714285712,5.701379310344827,5.645810259106124,5.273092189637482,4.923057535906958,5.013380402377376,3.815180144737333,3.207998156145773,6.113297620341452,5.89476816697285,5.8971918049299745,6.044508226278064,5.494971297435923,4.901997346357861,5.234106157088724,5.0102400493799095,4.92751581335123,5.086802802218997,3.4185874101021585,3.672493466860195,4.040491742472609,3.8386786027119926,3.652649771370096,4.057431725646458,2.242829523148644,2.3213728697539393,3.9389341958575366,3.7673363697705824,4.032533743365292,4.1793241581290905,3.2878068884104104,3.296071872950999,3.764984514497288,3.6199724264705875,3.652763713969507,3.536637713681159,3.056171087848478,3.092207950093097,4.019889134180718,3.834738342729623,3.83807217627254,3.9729672743585374,3.6789760164018377,3.8571702004442674,3.7469090557590565,3.6476752645502657,3.5146732540573127,3.5851815527562843,2.100528315213099,2.3532422929985097,4.54184935897436,4.686291666666666,4.474055360629794,5.119698782267294,3.3735140863771247,3.7521551053409024,4.965902777777777,5.086979166666664,5.026659436552335,5.6799404966504055,4.64397509991257,5.110846884266145,3.436818181818182,3.6106792929292935,3.0932652238608678,3.277217695996779,1.9336157464730852,1.9791798174694286,14.109374999999998,13.741666666666653,14.856543050922427,14.42775811146089,14.676565977614114,3.688990660919541,3.6436605055523104,3.3914889126786463,3.5110796921523497,2.3168618881214855,2.2023413112153314,5.588956641681202,5.217442276617392,5.269789900472118,5.453480461288456,4.497104466675076,4.471225401775304,2.765994047619048,2.843124999999999,2.612431740614357,3.063565904070988,1.865177450031965,1.5848683491932118,4.518016615737204,4.359128151260504,4.202123868951135,4.117835893419787,3.3799988331133832,3.085519040327746,6.984894831163931,6.417321924679735,6.648183884622154,6.79510743581121,5.823078760835239,6.137236144711545,2.762233846469622,2.523096398229457,2.3759149680656715,2.5309122762835816,1.466784970177636,1.5227631811986893,7.297382594417078,7.3447719688542845,7.462099674067321,8.54634855309129,6.714891175501865,6.774494650793674
2008-11-30,POMKH,5.111142857142856,4.949589041095892,4.2743548387096775,3.364150943396228,2.8473333333333324,2.943191489361701,3.9313333333333333,3.0096,3.48923076923077,4.07875,3.367,11.34,3.1633333333333336,4.8301639344262295,2.2913333333333337,3.9736363636363636,6.290555555555555,2.8256,5.248214285714286,5.8572583705915715,5.493377903923196,4.998291664401317,4.947517085105805,4.8074656196288235,3.995982912156637,6.148885554828883,6.107665427246823,5.518150699396342,5.7646225606324055,5.68809516423987,4.855036378509223,5.316511013068474,5.1198362217438955,4.666251423494609,4.811968697057762,4.450450520566875,4.087540147834054,4.037464006287556,4.068049671894383,3.5372502401805486,3.633751396743212,2.7777560073937586,2.657417854759694,3.9868152044482636,3.902086369770582,3.5584535793525083,3.8404630831269095,3.1812072744534046,3.3220037987746345,3.879552152802609,3.7041036321443466,3.3689348241263843,3.267684546748824,2.6526274421643254,2.7762994774759804,4.127173132702522,3.9911827871740675,3.8753766390968574,3.9923990337038786,3.446294013374018,3.3920193032840453,3.6280771469271476,3.780194312169313,3.3126439524343874,3.454544438543417,3.334947615805049,3.1736859049811827,4.580894001831502,4.564099358974358,4.080125524070184,4.681838954216043,3.74199822809093,3.890641059790953,5.212690972222221,4.8747222222222195,4.647495661931401,5.500748300930909,4.494813847169519,4.37361832226261,3.3583409090909098,3.4188181818181826,3.2027591343165205,3.2543321816752355,3.21146331689698,2.956405571356004,14.214583333333334,14.004166666666654,13.449925830553457,13.9000408863698,10.973218171355226,3.6871535214964637,3.705553160919542,3.300226680940521,3.2357033173232432,2.8856943142660887,2.8055363214315236,5.099605347813778,5.508665078405768,5.093939514053762,5.357056856929644,4.630550586825171,4.376041489935089,2.7993562271062276,2.740124999999999,2.4839923777019477,2.862936008500118,2.3167652554768394,2.092589780441932,4.636510695187166,4.455110771581359,4.110728866825227,3.8617826849293775,3.7194768454074723,3.4161247853882144,7.27708595826688,6.764154361955721,6.505132552995514,6.534469659177809,5.7564511108256395,5.348701670548898,2.8325668719211823,2.7409094417077178,2.555788980839403,2.5707629174313316,2.430423404904296,2.3563295582855526,7.117764453890566,7.321019088669953,6.576545518726107,8.068048865698657,5.646363963731499,5.683778044366892
2009-02-28,POMRB,7.774146341463418,7.008970588235295,6.413125000000001,4.237291666666667,4.184782608695651,4.2094,4.294878048780489,4.190384615384615,4.441999999999998,5.764444444444441,4.135000000000002,14.613333333333333,4.2171875,6.218461538461537,3.332666666666668,5.121818181818184,8.298181818181819,3.388928571428572,7.793666666666668,6.219185575910194,5.79824261428905,6.108633535226158,6.4100380932067775,7.108956563946457,7.169082370608889,6.242629175009564,6.1189298134360826,6.114478654931923,6.077363296929961,6.985934539457272,6.471723488882048,5.2879603276427884,5.348376092433551,5.365000854096766,5.286667752641098,5.747871256707082,5.596429611915452,4.25407152324222,4.012933813050846,3.817266810774996,3.961826612118447,4.501625459873665,4.852431193130667,3.9696471309711727,3.975782021944495,3.8089851910897656,3.890658908808571,4.403009304851327,4.283326846850598,4.013330168663209,3.8258653968502285,3.7051208944758303,3.480470751278272,3.8211906415594434,4.06044403221664,4.305271133054883,4.0485954811873714,4.04317720297031,4.131504611358417,4.1446947425208895,4.217147612083365,3.5425662087912086,3.7136237993487997,3.663740217614478,3.633581637237561,4.3209808788999045,4.30631912507125,4.728855311355311,4.519599358974358,4.22487531444211,4.5644090738942324,4.52665478263941,4.592551873771177,5.546249999999999,5.057083333333331,5.094275174936618,5.548678463470557,5.1605255621768835,5.25216015807181,3.3272045454545456,3.4548181818181827,3.575655480589913,3.571533718685985,3.9742080979380496,3.8478835199296193,13.709833333333334,14.214583333333321,13.915288831665407,14.17859584725332,13.518203586089488,3.7711023016136163,3.6724281609195417,3.6670110085643124,3.6978118835373035,4.264522352358386,4.497570972434595,4.7154912476282504,5.669248204956636,5.543748323816872,5.551817968588645,5.976061982391498,5.7366391302654245,2.931016025641026,2.791863095238095,2.823462093287836,2.9630201660365465,2.9575035641479746,2.9487534557553445,4.842098930481284,4.580922459893048,4.515164592822409,4.563211040961721,4.8892734933672255,4.8970458423934975,7.626200757575757,7.205635300372144,7.2223522590700355,7.025372343348676,7.366791141323833,7.719198574000586,2.897550767336112,2.7835582512315273,2.889044817075071,2.7039861148836684,3.1819786251388433,3.1481454282117403,7.01767520863864,7.273746100164205,7.063393977902331,8.00202848342971,8.600292660752519,8.504796942160032
2009-05-31,PREMON,7.957714285714285,7.7951388888888875,6.68761904761905,6.837111111111112,5.329803921568628,5.8042857142857125,5.127954545454545,4.341923076923076,7.972857142857142,6.971111111111113,3.8781818181818175,13.505,5.5106153846153845,2.71,4.2592307692307685,7.062941176470589,9.2995,3.730344827586207,9.103870967741935,6.502902443645506,5.916274126894093,6.848265835421409,7.599903200628193,8.69275466865463,8.122881569516625,6.465429962121995,6.178841296221685,6.786742748514709,6.566921211231404,8.239897595066477,7.882999398631336,5.313304993609144,5.284645933703393,5.894048131505679,5.817798705105622,7.213858113835654,7.15098468884851,4.444668440574102,4.061994199524275,5.025204530909442,6.257367702772702,6.513071540479132,6.508798073029383,4.0508897852467225,3.9978483869520356,4.4173126832813105,4.258340241778957,5.537799163587474,5.469895162594401,4.167777927183823,3.9332389087549897,4.544786822399783,4.257032448099545,5.6935095979031125,5.63914605042482,4.4598950854956945,4.205750784217675,4.477088139964004,4.548956810658446,4.796254095652364,4.454959628537225,3.5601519230769227,3.5425304945054945,3.9350133613379175,3.840889039616802,4.68254900750914,4.591834359592439,4.789735778926954,4.642188644688644,5.724068045808123,5.537378072243052,7.212365567854761,7.619476706853459,5.996857638888888,5.3682986111111095,5.8450095494064165,5.756866622977281,6.474303731405856,6.694524187749279,3.352352272727273,3.261863636363637,3.6966660156266746,3.7407269383616857,4.616273000706816,4.54361474136756,13.205083333333334,14.214583333333321,13.751173298999245,14.146636938408161,13.779188466072519,3.837337625915751,3.7018788820733874,4.404452758984741,4.913735261309921,5.903384095509642,5.889830704504475,5.0448862315323,4.529962490670922,4.410248994290123,5.020081881927838,7.033391756421296,7.293683883814134,3.089054487179488,2.8068493589743584,3.397769563665009,3.3180338679163937,4.361259287570922,4.545528370906133,4.995508021390375,4.692098930481284,5.5342752262816814,6.60507533400634,7.4554827307263345,7.20891320297265,8.120420454545455,7.348536616161619,8.053211355442022,7.8413805747107315,10.018434537360971,9.905169559260168,2.77005818491853,2.8815754926108377,3.2255648212795256,2.890934721022519,3.317763096907936,3.312066311862696,7.361186657279401,6.961782807616929,7.879584773838173,8.145735547988671,10.666938402107808,10.475498763505707
2009-08-31,MONSOON,5.245384615384615,5.4719696969696985,3.79,3.346041666666668,3.4038636363636354,3.4168085106382984,4.264999999999999,2.6285,3.358,6.0825,2.19,13.362,2.470166666666668,5.8454545454545475,2.3375,3.81,7.7272222222222195,1.7092307692307689,6.148518518518523,6.431181993924214,6.5220970249262935,6.2071133474066915,6.864281658960967,3.9086186674184837,3.14352924892859,6.654847282211253,6.306417053797443,6.260833527896705,6.357823958118398,5.669203110660092,5.094353432552215,5.214451682889626,5.291274721582181,5.052428878903408,5.3050014027684185,3.602914014448894,3.8388175356653482,4.488839075854702,4.446148846960172,4.353539385212333,5.135191457786777,2.408536728293053,2.4586146929165933,4.268098964654271,3.941445874990313,4.01193306451424,4.0742778075124235,3.269321195267707,3.325959302632154,4.244148201306424,4.0934214285714265,4.093595497695189,4.1155038044843275,3.422237254178123,3.1941522011455064,4.594185444629645,4.404791481892093,4.3922528839784025,4.592846881847357,4.041483576144951,4.010671037228665,3.576980769230769,3.542601923076923,3.4124080168027504,3.5898657113208543,2.042787760779036,2.1772376882510738,4.671512079831933,4.815521978021977,4.777640827484873,5.0460656066016085,3.07420696744769,2.8469503767503976,6.347708333333333,5.724201388888887,5.9400057296438495,5.838993603927705,4.959190582088542,4.955105416053504,3.284829545454545,3.3925454545454548,3.0939996093760045,3.1780991444450555,1.9442668421081106,1.9518541585049891,13.205083333333333,13.205083333333322,13.595503979399545,14.059212425848166,16.091571964037126,3.9906688351131394,3.8403257211538473,3.6307383220575113,3.9017835341844282,2.1826733575967032,2.1967589821124713,5.253758595958564,4.901020004585579,4.984331214755893,5.2061577244657045,3.379608027666533,3.353373845969898,3.101919871794872,3.055182692307692,2.9736617381990054,3.1148198959208795,1.7881043678987028,1.5708575267533622,4.91308269671505,4.9920989304812835,4.844565135769009,5.4930159281391875,3.315438937412136,3.086852124968768,8.416203282828283,7.9038648989899,7.9228157021541,8.000575012039276,6.271149254201247,6.334330084324881,2.5701501822730273,2.9135260420613873,2.619031200460023,2.733480048274653,1.468743341461599,1.5272767076634204,7.783711954898449,7.073567609660353,7.187158271710313,7.82723597207243,6.039556396376276,6.0350526352847105
2009-11-30,POMKH,4.95758620689655,6.221692307692307,4.45059701492537,3.3523076923076927,3.722884615384615,3.5380434782608696,4.3721621621621605,3.1500000000000004,3.2829411764705885,6.26,3.0454545454545454,11.34,3.1394285714285712,5.981093750000001,2.5623076923076926,4.000909090909091,8.023,1.6778571428571427,7.549166666666667,6.622156125483711,6.483707862364717,5.707302491202634,6.082775066092979,5.051381521669654,5.1472861642639165,6.845371051614847,6.624442870446547,6.245177039814946,6.368707501822622,5.86232697923527,5.352083691371856,5.3099339010089475,5.335335265636105,4.811696133312193,5.043265350567372,4.587897992539906,4.22910082988836,4.660897146999827,4.443188034188038,3.9530467080504765,4.1647487428354095,3.6650143684066445,3.3304368931523207,4.500610965831554,4.160333695503134,3.89631368486239,3.9848218837325593,3.143102579992716,3.102119375995637,4.2896262625309145,4.242134425796219,3.8713746899214607,4.002252040669042,3.3847002341329593,3.227262232212585,4.742671999625231,4.514998689099299,4.384216595251906,4.638830524864377,3.9601977977258036,4.27189286881789,3.70664423076923,3.5777019230769227,3.3074448100816505,3.4823600689480814,3.2930708544853604,3.1386511254551044,4.499582821590175,4.763949579831931,4.17976096707916,4.5589149944184655,3.6889270787135517,3.747226914286907,6.6205138888888895,6.269513888888888,6.0680034377863095,5.939344610852647,5.149098074577573,5.206871070092526,3.460383522727273,3.312159090909091,3.074581583807421,3.0531016412053966,3.2221250227321105,3.113640082013665,13.205083333333333,13.20508333333332,12.693302387639726,13.46623091568134,11.104678185354668,4.205641055181378,3.834349530677657,3.434214421805935,3.471811269500409,2.8951332120933078,3.1086213221422185,6.0441526644725885,5.188752458479021,5.383036228853536,5.38321390866029,4.339733382568593,4.1176953754776635,3.047451923076923,3.1229262820512815,2.80912011984248,2.980101369266875,2.5515280070217896,2.6308275371929715,4.856773491214668,4.998917112299465,4.507102717825042,4.674871620576499,3.7713504687996675,3.956140891474132,8.924302579365078,8.336976010101012,7.96288942129246,8.203577585914225,6.713248446416053,6.629461179974266,2.4563455047506775,2.626590327775673,2.2425615774188707,2.5726531595448585,2.4325377844222635,2.392433716964024,8.2340395063445,7.6488057048984475,7.331961629692854,7.741292277058484,5.325064149868794,5.728539059485888
