Date,Season,Joya,Gajraula,Dhanaura,Hasanpur,Amroha,Gangeshwari,Joya_Trend,Joya_SMA,Joya_EWMA,Joya_DES,Joya_TES,Joya_ARIMA,Gajraula_Trend,Gajraula_SMA,Gajraula_EWMA,Gajraula_DES,Gajraula_TES,Gajraula_ARIMA,Dhanaura_Trend,Dhanaura_SMA,Dhanaura_EWMA,Dhanaura_DES,Dhanaura_TES,Dhanaura_ARIMA,Hasanpur_Trend,Hasanpur_SMA,Hasanpur_EWMA,Hasanpur_DES,Hasanpur_TES,Hasanpur_ARIMA,Amroha_Trend,Amroha_SMA,Amroha_EWMA,Amroha_DES,Amroha_TES,Amroha_ARIMA,Gangeshwari_Trend,Gangeshwari_SMA,Gangeshwari_EWMA,Gangeshwari_DES,Gangeshwari_TES,Gangeshwari_ARIMA
2006-02-28,POMRB,14.5,6.903181818181817,5.6000000000000005,13.922222222222222,5.543333333333334,3.43625,14.699166666666667,14.699166666666699,14.662022058606947,14.686292027993845,14.512937678074485,14.499999880773554,7.073784090909091,7.073784090909091,6.9306035834552615,7.197547094502327,8.09373056614702,7.041175292120084,4.987500000000001,5.030833333333333,5.137936311166156,5.0083730935266315,5.569649547565217,5.205215477069407,14.192534722222224,14.192534722222222,13.998522773590816,14.045736197256742,13.861256119284299,13.904090509517934,5.700535714285714,5.67333333333333,5.562757941281678,5.442453436889724,5.730816725807289,5.706604319441155,3.9259821428571433,3.9259821428571446,3.6852605119361437,3.5734311819748013,3.7910259158586728,3.546370325066389
2006-05-31,PREMON,14.126666666666667,7.8195,6.666666666666668,14.444583333333336,6.7871428571428565,4.706250000000002,14.699166666666665,14.699166666666699,14.447879901830834,14.541227253745575,14.139479047592523,14.12666655050996,7.073784090909091,7.073784090909092,7.286162150073157,7.503510445520633,7.910865680782273,7.688888316267579,4.961666666666667,4.915833333333333,5.749428453366361,5.6205581800368245,7.316444328725624,7.570574167536387,14.192534722222224,14.192534722222222,14.176946997487825,14.144338324506238,14.290686692493423,14.427041387982293,5.556202380952381,5.770119047619044,6.052511907626149,6.340949130098821,6.2839131292175185,6.186244619009789,3.9259821428571433,3.925982142857145,4.093656307161687,3.945847475970163,4.899136141834657,4.1387083908663955
2006-08-31,MONSOON,15.62,6.831999999999999,2.3166666666666664,15.097777777777779,4.793333333333333,4.04,14.699166666666667,14.6991666666667,14.9167279410985,14.789183147902564,15.63268829723882,15.619999871564339,7.073784090909092,7.073784090909092,7.104497290043893,7.368270016398082,6.195415795887541,7.165992530823369,4.836666666666667,5.059166666666666,4.376323738686483,4.614302060857824,2.913085972214718,2.716020260723959,14.192534722222224,14.192534722222224,14.545279309603806,14.455944658130926,15.07871273130287,15.079295509496696,5.481452380952382,5.630952380952378,5.548840477909023,5.528804659293645,5.528200767643075,5.630300164464581,3.9259821428571433,3.925982142857145,4.072193784297013,3.9999250511416578,3.9849492807378426,4.27224590905361
2006-11-30,POMKH,14.55,6.740454545454545,4.873333333333333,13.305555555555555,4.802,3.521428571428572,14.699166666666667,14.699166666666702,14.7700367646591,14.749053257834605,14.562565415261405,14.54999988036243,7.07378409090909,7.073784090909092,6.958880192208154,7.246338650824678,7.086842740791394,6.911287380537443,4.819583333333333,4.864166666666667,4.575127576545223,4.617752163942734,5.017028696432733,4.891935405212722,14.192534722222224,14.192534722222224,14.049389807984506,14.134563939027787,13.335809529368495,13.291328888590755,5.481452380952381,5.481452380952378,5.2501042867454135,4.96066671513055,5.351817264279313,5.114464245897039,3.9259821428571433,3.925982142857145,3.8518876991496365,3.826194197243148,3.6645441601378894,3.654266833177754
2007-02-28,POMRB,14.5,6.903181818181817,5.38,13.922222222222222,5.543333333333334,3.43625,14.699166666666667,14.699166666666702,14.66202205879546,14.695809409167673,14.512443723355444,14.499999888221977,7.073784090909091,7.073784090909091,6.9366008425976196,7.220807739140927,7.9546382003851495,6.993057801582783,4.717499999999999,4.809166666666666,4.897076545927134,4.819444205868857,5.495203230627017,5.42913801887424,14.192534722222224,14.192534722222222,13.998522773679593,14.045508309936634,13.861256120354327,13.904090509517934,5.481452380952382,5.481452380952378,5.367395905380581,5.142604961893236,5.47165935341875,5.418681786087175,3.9259821428571433,3.9259821428571455,3.685632619489782,3.643870515169693,3.7980932657186885,3.5977723027426523
2007-05-31,PREMON,14.126666666666667,7.8195,6.75,14.444583333333336,6.7871428571428565,4.706250000000002,14.699166666666665,14.699166666666702,14.447879901943942,14.550166849290477,14.138989876662157,14.126666557766606,7.073784090909091,7.073784090909092,7.289760505558572,7.5190636513868165,7.975778992640008,7.645291423487187,4.672499999999999,4.829999999999999,5.63824592755628,5.509616696239588,7.071502203858637,6.996503318762205,14.192534722222224,14.192534722222222,14.17694699754109,14.144960329641789,14.290686693563451,14.427041387982293,5.481452380952381,5.481452380952378,5.935294686085491,6.232490940773707,6.447866514371519,6.664326005941595,3.9259821428571433,3.925982142857146,4.09387957169387,4.0296080596589245,4.904162607024233,4.383484213403824
2007-08-31,MONSOON,15.62,6.831999999999999,1.4166666666666667,15.097777777777779,4.793333333333333,4.04,14.699166666666667,14.699166666666704,14.916727941166364,14.797283679302781,15.63220386376771,15.619999879588088,7.073784090909092,7.073784090909092,7.106656303335143,7.378669651338313,6.325220524758733,7.126490778670004,4.812083333333333,4.6049999999999995,3.949614223200435,4.24095750930766,2.7142750078768296,2.4958972276494515,14.192534722222224,14.192534722222224,14.545279309635765,14.457165417577063,15.078712732372898,15.079295509496696,5.481452380952382,5.481452380952378,5.478510144984628,5.539518211506774,4.9276908307914296,4.988524293262708,3.9259821428571433,3.925982142857146,4.072327743016322,4.0848652283985665,3.9885242209288156,4.04072652124618
2007-11-30,POMKH,14.55,6.740454545454545,5.413333333333334,13.305555555555555,4.802,3.521428571428572,14.699166666666667,14.699166666666706,14.77003676469982,14.75613049775775,14.56208567336882,14.549999887836536,7.07378409090909,7.073784090909092,6.960175600182904,7.253292355920632,7.0317876629687905,6.875497102656769,4.880000000000001,4.74,4.535101867253594,4.523145054353708,4.849205885522597,4.896647921586608,14.192534722222224,14.192534722222224,14.049389808003681,14.1361293776879,13.335809530438523,13.291328888590755,5.481452380952381,5.481452380952378,5.207906086990777,5.024901855354347,4.946447305226671,4.912661922790737,3.9259821428571433,3.925982142857146,3.851968074381222,3.9028573257092574,3.667086741328644,3.8996543847707716
2008-02-29,POMRB,14.5,6.903181818181817,5.956666666666666,13.922222222222222,5.543333333333334,3.43625,14.699166666666667,14.699166666666706,14.662022058819892,14.701764083545957,14.511968627604993,14.49999989472376,7.178534090909091,7.073784090909091,6.937378087382469,7.2254573268273585,7.833235774499495,6.960629922814505,5.3178125,4.884166666666667,5.103727787018823,4.993630704700854,5.407064100816214,5.205305135974273,14.192534722222224,14.192534722222222,13.998522773691098,14.047215777729717,13.861256121424354,13.904090509517934,5.481452380952382,5.481452380952378,5.3420769855278,5.220775725037843,5.49340038434543,5.480864210216068,3.9259821428571433,3.9259821428571464,3.685680844628733,3.706857314965176,3.7999016089470006,3.7724110627459657
2008-05-31,PREMON,14.126666666666667,7.8195,6.716666666666666,14.444583333333336,6.7871428571428565,4.706250000000002,14.699166666666665,14.699166666666706,14.4478799019586,14.554972001753685,14.138519382057483,14.126666564100988,7.346977272727273,7.073784090909092,7.290226852429482,7.522172593361707,8.024152433425384,7.61590990626065,5.814375,4.8758333333333335,5.748903338877961,5.700381263049856,7.00493632583634,7.021180767318916,14.192534722222224,14.192534722222222,14.176946997547994,14.146656392572591,14.290686694633479,14.427041387982293,5.481452380952381,5.481452380952378,5.920103334173823,6.304131629346644,6.62385490118715,6.771655820882427,3.9259821428571433,3.925982142857147,4.0939085067772405,4.0770931243298,4.905448743293467,4.201071833305548
2008-08-31,MONSOON,15.62,7.67,4.9525000000000015,15.097777777777779,4.793333333333333,4.04,14.699166666666667,14.699166666666708,14.91672794117516,14.800965422258177,15.631737925748233,15.619999886592078,7.497772727272728,7.283284090909092,7.442136111457689,7.669124401543352,6.437509043814858,7.099869112811481,5.939791666666666,5.759791666666667,5.430342003326777,5.663877726955613,2.4280471256622853,2.349512435564864,14.192534722222224,14.192534722222224,14.545279309639907,14.458741043971203,15.078712733442925,15.079295509496696,5.481452380952382,5.481452380952378,5.469395333837627,5.590743953771711,4.800047456565195,4.773573592305686,3.9259821428571433,3.925982142857147,4.072345104066344,4.116862170280995,3.9894389514239084,3.8838776393552266
2008-11-30,POMKH,14.55,7.25,5.849999999999999,13.305555555555555,4.802,3.521428571428572,14.699166666666667,14.69916666666671,14.770036764705097,14.758762086466957,14.561624247805515,14.54999989436074,7.584874999999999,7.410670454545455,7.365281666874614,7.622851471629655,7.365602979653096,7.371167068913966,6.127291666666666,5.868958333333333,5.598205201996065,5.908646370858486,5.383601309847354,5.32635649928641,14.192534722222224,14.192534722222224,14.049389808006167,14.137503592980648,13.33580953150855,13.291328888590755,5.481452380952381,5.481452380952378,5.202437200302576,5.054016728216088,4.8346638694924815,4.7835124750267415,3.9259821428571433,3.925982142857147,3.851978491011235,3.9211999564612925,3.6677373189612195,3.770010373604187
2009-02-28,POMRB,14.5,7.6,6.5233333333333325,13.922222222222222,5.543333333333334,3.43625,14.699166666666667,14.69916666666671,14.662022058823059,14.703451156834532,14.511511670796208,14.49999990053634,7.44175,7.584875000000001,7.459169000124768,7.712354544918146,8.163222411981398,7.284725719727819,6.130208333333334,6.010624999999999,5.968256454530972,6.335147598148628,5.928036976376239,6.41640889106132,14.192534722222224,14.192534722222222,13.998522773692589,14.048346126595188,13.861256122494382,13.904090509517934,5.481452380952382,5.481452380952378,5.338795653514879,5.23177604589742,5.516136935252982,5.52065971709258,3.9259821428571433,3.9259821428571473,3.685687094606741,3.714357883625196,3.800364314848408,3.674950593399135
2009-05-31,PREMON,14.126666666666667,7.8195,7.650000000000001,14.444583333333336,6.7871428571428565,4.706250000000002,14.699166666666665,14.69916666666671,14.447879901960501,14.555843785083761,14.138066850724808,14.12666656976391,7.2829999999999995,7.584875000000002,7.60330140007486,7.8477359122764225,8.611752759157985,8.073587087375723,6.112708333333333,6.2439583333333335,6.640953872718583,7.09398593421827,7.339129932387903,7.068080027113621,14.192534722222224,14.192534722222222,14.176946997548889,14.147529039661816,14.290686695703506,14.427041387982293,5.481452380952381,5.481452380952378,5.91813453496607,6.301593364550504,6.712395247957155,6.759393419494134,3.9259821428571433,3.9259821428571477,4.093912256764045,4.075915636912477,4.905777830720097,4.1753272014096146
2009-08-31,MONSOON,15.62,6.525,4.0425,15.097777777777779,4.793333333333333,4.04,14.699166666666667,14.699166666666711,14.916727941176301,14.801147174703795,15.631289777032386,15.61999989285363,7.25925,7.298625000000001,7.171980840044917,7.492789931681591,6.947782712005632,7.492220016095417,6.273958333333334,6.0164583333333335,5.60157232363115,6.3941558891360035,3.4670489984993482,3.384765186035475,14.192534722222224,14.192534722222224,14.545279309640444,14.45936213822127,15.078712734512953,15.079295509496696,5.481452380952382,5.481452380952378,5.468214054312975,5.582142662286445,4.777745309747342,4.777352071325295,3.9259821428571433,3.9259821428571477,4.072347354058428,4.1097318353817665,3.9896730063247583,4.062206336601916
2009-11-30,POMKH,14.55,7.125,6.62,13.305555555555555,4.802,3.521428571428572,14.412083333333333,14.699166666666713,14.77003676470578,14.75839173076282,14.561180439262298,14.549999900193363,7.811187500000001,7.267375000000001,7.15318850402695,7.461930104527389,6.961809991875205,6.700162588637872,6.325208333333333,6.208958333333334,6.00894339417869,6.627470826340107,5.750738127884579,5.724671746571619,13.991128472222222,14.192534722222224,14.049389808006488,14.137897630146329,13.335809532578578,13.291328888590755,5.481452380952381,5.481452380952378,5.201728432587785,5.0446145453371845,4.802975403706164,4.782348192171407,4.017700892857143,3.9259821428571477,3.8519798410064854,3.910909858251375,3.66790378413895,3.718946973338686
2010-02-28,POMRB,14.5,7.535,7.043333333333334,13.922222222222222,5.543333333333334,3.43625,14.125,14.699166666666713,14.662022058823469,14.702662859147544,14.511072160392482,14.49999990573188,8.514375,7.251125,7.30591310241617,7.582386576352078,7.826339476596506,7.3499014820701545,6.373020833333333,6.338958333333334,6.422699369840547,6.954609126417737,6.366280658334689,6.3071242464446176,13.789722222222224,14.192534722222222,13.998522773692782,14.048546430248265,13.86125612356441,13.904090509517934,5.481452380952382,5.481452380952378,5.338370392886005,5.224029465277104,5.527013699707261,5.521018473766944,4.109419642857143,3.925982142857148,3.685687904603891,3.7031477898326868,3.8004827086121153,3.641111878277396
2010-05-31,PREMON,11.83,12.3,7.54,12.833333333333336,6.7871428571428565,5.44,14.124999999999998,14.125000000000046,13.52921323529408,13.97454389629664,14.1376315968345,14.126666574825679,8.673125,8.371250000000002,9.303547861449703,9.302680800498738,8.366891495626978,7.83120097635385,6.077083333333333,6.311458333333333,6.869619621904328,7.388226694000371,7.720817147393856,7.473610548503603,13.789722222222222,13.789722222222222,13.532446997549004,13.614924704215912,14.290686696773534,14.427041387982293,5.481452380952381,5.481452380952378,5.917879378588745,6.296403473479458,6.75171895510215,6.759282873890194,4.109419642857143,4.109419642857148,4.387412742762335,4.382007006983354,4.905862035275028,4.27108173684086
2010-08-31,MONSOON,15.62,7.67,4.535,15.097777777777779,4.793333333333333,4.04,14.125,14.125000000000048,14.365527941176449,14.269738919932832,15.503619587924726,15.619999898450478,8.696875,8.657500000000002,8.65012871686982,8.85965936402148,8.863494027809498,10.001763494166235,5.675104166666667,6.434583333333333,5.935771773142597,6.643097890787943,3.858380029556259,3.943227609518284,13.789722222222224,13.78972222222222,14.158579309640514,13.993786807468007,15.078712728664582,14.046433824926426,5.481452380952382,5.481452380952378,5.46806096048658,5.579458616951677,4.778264032688224,4.777386134330735,4.1094196428571435,4.109419642857148,4.248447645657401,4.370785115818492,4.201622676931743,4.20901824384476
2010-11-30,POMKH,14.55,7.25,3.76,13.305555555555555,4.802,3.521428571428572,14.125,14.12500000000005,14.43931676470587,14.289924917704676,14.434201727511983,14.549999905406818,8.436250000000001,8.688750000000002,8.090077230121892,8.418901437140267,8.608503873839933,7.776442412394367,5.458124999999999,5.7195833333333335,5.065463063885558,5.687321283218289,6.219680551359628,6.061859243352727,13.789722222222224,13.78972222222222,13.81736980800653,13.754460663956317,13.335809526730207,13.665893829403315,5.481452380952381,5.481452380952378,5.201636576291948,5.043771560191688,4.7954642468181286,4.782337696156204,4.109419642857143,4.109419642857148,3.957640015965869,4.114162658655947,3.8186473632319244,3.923655671326382
2011-02-28,POMRB,14.5,7.6,6.6875,13.922222222222222,5.543333333333334,3.43625,14.125,14.12500000000005,14.463590058823522,14.304634582730351,14.385099270869507,14.499999910415033,7.8812500000000005,8.705000000000002,7.894046338073135,8.244632527137496,8.73397947881699,7.705246550238445,5.230312499999999,5.630625,5.714277838331334,5.8854959078544695,6.447160825853429,6.441197932523229,13.789722222222224,13.789722222222219,13.859310773692807,13.752061068316372,13.861256117716039,13.904090509517934,5.481452380952382,5.481452380952378,5.338315279108503,5.224344056568869,5.532530066504819,5.521021707959985,4.109419642857143,4.109419642857148,3.749084009579521,3.846841177304511,3.907695079168328,3.7975647546537608
2011-05-31,PREMON,11.83,10.15,6.1599999999999975,12.833333333333336,6.7871428571428565,5.44,14.124999999999998,14.12500000000005,13.410154035294113,13.649808827225392,11.837170079762013,11.595193853431102,7.56375,8.1675,8.796427802843882,9.005624145744758,9.442771643778022,9.759277413439028,5.369999999999999,5.285625,5.892566702998799,5.903341800644586,7.560478312914041,6.7093516982307,13.789722222222222,13.789722222222219,13.448919797549019,13.402421427346786,14.290686690925163,12.819072944378139,5.481452380952381,5.481452380952378,5.917846310322245,6.297382942581834,6.769115790585202,6.759281877321074,4.109419642857143,4.109419642857148,4.425450405747712,4.46775880809937,4.982113989737432,4.645991167806844
2011-08-31,MONSOON,15.62,5.38,4.0925,15.097777777777779,4.793333333333333,4.04,14.125,14.125000000000052,14.294092421176469,14.01710904845602,15.621608999399196,15.619999903495367,7.516249999999999,7.595000000000001,7.429856681706329,7.872988651021488,7.835537798225867,7.807788909879948,5.452812499999999,5.175,5.172540021799279,5.221040600063461,3.7679326863637232,3.9856581866467122,13.789722222222224,13.78972222222222,14.108462989640522,13.858344411634016,15.078712722816212,15.077191929129262,5.481452380952382,5.481452380952378,5.4680411195266805,5.5805301121117035,4.782387148422534,4.777386441408884,4.1094196428571435,4.109419642857148,4.271270243448628,4.407536202089982,4.255854855677048,4.122469623027611
2011-11-30,POMKH,14.55,7.0,5.32,13.305555555555555,4.802,3.521428571428572,14.125,14.125000000000053,14.396455452705881,14.105328413084619,14.546044405927177,14.54999991010612,7.768749999999999,7.532500000000001,7.257914009023798,7.6731340760605535,6.994946643534647,6.258445387130022,5.4965625,5.5649999999999995,5.231524013079568,5.0815874211595435,5.376011172513333,4.999490514058667,13.789722222222224,13.78972222222222,13.787300016006535,13.684647765690896,13.335809520881837,13.29209174722671,5.481452380952381,5.481452380952378,5.201624671716008,5.044627322695036,4.795150468997416,4.782337601534579,4.109419642857143,4.109419642857148,3.9713335746406053,4.114845490622169,3.8572185612334176,3.902543659359874
2012-02-29,POMRB,14.5,7.47,5.79,13.922222222222222,5.543333333333334,3.43625,14.125,14.125000000000053,14.437873271623529,14.181914237080296,14.490510111406252,14.499999914653987,8.219687500000001,7.5,7.342748405414278,7.701239828768674,7.75909243314293,7.441975678477672,5.647380208312501,5.340624999999999,5.454914407847741,5.165386725387898,6.469084731969399,6.538655611120266,13.789722222222224,13.789722222222219,13.84126889849281,13.735364546551166,13.861256111867668,13.904090509517934,5.481452380952382,5.481452380952378,5.338308136362938,5.2248968705841605,5.535898920627667,5.52102173711625,4.109419642857143,4.109419642857148,3.757300144784363,3.8244456520027508,3.935127820139969,3.7802641225196703
2012-05-31,PREMON,11.83,12.3,7.4075000000000015,12.833333333333336,6.7871428571428565,5.44,14.124999999999998,14.125000000000053,13.394723962974115,13.579946903553617,11.82139987817153,12.46410186462764,8.445625,8.0375,9.325649043248568,9.38215190422014,9.083213111163635,9.94374168372428,5.652572916625001,5.652500000000001,6.235948644708646,5.853830748633589,7.112333362816262,6.869069223436407,13.789722222222222,13.789722222222219,13.43809467242902,13.425063778100554,14.290686685076793,12.819072944378139,5.481452380952381,5.481452380952378,5.917842024674906,6.297637319690198,6.777213354444831,6.759281868336999,4.109419642857143,4.109419642857148,4.430380086870618,4.429081379379063,5.001624799590802,4.797006981227517
2012-08-31,MONSOON,15.62,6.8375,4.0515416664999995,15.097777777777779,4.793333333333333,4.04,14.125,14.125000000000055,14.28483437778447,13.992635290600619,15.611993811435854,15.619999908061741,8.536875,8.401874999999999,8.330389425949141,8.626314357868791,8.190061061476996,8.187671736334602,5.701635416625001,5.6422604166250006,5.362185853425188,5.285578611721084,3.8893499201309396,3.9426074228614865,13.709444444444447,13.78972222222222,14.101967914568524,13.909334117911483,15.078712716967841,15.077191929129262,5.481452380952382,5.481452380952378,5.468038548138277,5.580576413948891,4.785983247677348,4.777386444177194,4.428638392857144,4.109419642857148,4.274228052122371,4.361509113937661,4.269731400931596,4.11811634602185
2012-11-30,POMKH,14.55,7.35,5.4025,13.305555555555555,4.802,3.521428571428572,14.125,14.125000000000057,14.390900626670682,14.117938643984177,14.542290246583761,14.54999991435969,8.046875,8.489374999999999,7.938233655569485,8.297287946912347,8.16011111462176,7.45069450399656,5.673197916625,5.6628854166250004,5.378311512055113,5.259727606763948,5.393658265889588,5.30839915901267,13.688020833333333,13.78972222222222,13.783402970963337,13.752695755825894,13.335809515033466,13.29209174722671,5.481452380952381,5.481452380952378,5.201623128882966,5.044563495106735,4.796593918568626,4.782337600681565,4.802857142857143,4.109419642857148,3.9731082598448513,4.069129536568026,3.867087885741491,3.8375508930752718
2013-02-28,POMRB,14.5,7.85,6.1,13.28,5.543333333333334,5.99,14.125,14.125000000000057,14.43454037600241,14.223425471660061,14.492290200556143,14.499999918510536,7.5109375,8.584375,7.90294019334169,8.249346807407964,8.52181364662795,7.71430479342844,5.5571510415625,5.740385416625001,5.666986907233068,5.499780841514093,6.351027218853836,6.298196680853064,13.746875000000001,13.629166666666665,13.582041782578003,13.59808849405216,13.861256106019297,13.904090509517934,5.481452380952382,5.481452380952378,5.338307210663114,5.224789040495396,5.538203989015512,5.521021737379093,4.857857142857143,4.747857142857148,4.779864955906911,4.863451186444677,3.9421471151866214,3.7315780963776937
2013-05-31,PREMON,11.83,8.0,6.870000000000003,13.304166666666667,6.7871428571428565,5.880000000000001,14.124999999999998,14.125000000000057,13.392724225601444,13.64125203779846,11.822332055785909,12.131066495146156,7.58125,7.5093749999999995,7.9417641160050145,8.268909622778294,10.127116725197578,10.539071351000059,5.4643541665000015,5.6060104166250015,6.148192144339841,6.0006056889215955,7.261200035844626,7.030646311234837,13.752430555555556,13.746874999999998,13.470891736213469,13.470571416781256,14.290686676470845,12.407388397403487,5.481452380952381,5.481452380952378,5.917841469255011,6.297522993851151,6.781292439556289,6.759281868256008,5.155178571428571,4.857857142857148,5.2199189735441465,5.50502714482681,5.744080162540688,5.108637945608463
2013-08-31,MONSOON,15.62,6.85,3.660666666000001,15.097777777777779,4.793333333333333,4.04,14.125,14.125000000000059,14.283634535360868,14.067468842999995,15.612400385544873,15.619999912216176,7.592499999999999,7.512499999999999,7.505058469603009,7.8862476139208155,6.254966580098027,5.370529714689768,5.4484166665,5.508291666500002,5.153181953003905,5.2960130591155785,3.9368705204731342,4.06014736728841,13.757986111111112,13.746875,14.121646152839192,13.963049833054017,15.078712710383561,15.528307298236276,5.481452380952382,5.481452380952378,5.46803821488634,5.580486359735865,4.788516674472423,4.7773864442021505,5.4525,4.857857142857148,4.7479513841264875,5.2120694947318285,4.924844751806847,4.686013249859069
2013-11-30,POMKH,14.55,7.9,5.051,13.35,4.802,5.9,14.335625,14.12500000000006,14.39018072121652,14.200324522663031,14.54247959460656,14.549999918229538,7.525,7.649999999999999,7.663035081761805,7.991711318715024,7.16585145909252,7.458243342945851,5.4864166665,5.420416666500002,5.112309171802343,5.15601089542314,5.360810026162414,5.207824392296357,13.835868055555556,13.757986111111109,13.812987691703515,13.82337985140165,13.335809508449186,13.18263780796677,5.481452380952381,5.481452380952378,5.201622928931803,5.04450678743073,4.798130448714136,4.782337600673874,5.483333333333333,5.452500000000006,5.208770830475893,5.685880312439672,4.333019873389475,4.29197799124469
2014-02-28,POMRB,14.5,7.39,6.324,13.28,5.543333333333334,5.99,14.48625,14.12500000000006,14.434108432729913,14.308262983604227,14.492554107837998,14.499999922033686,7.59,7.534999999999998,7.553821049057083,7.886726246494892,8.235899117884582,8.039412467428866,5.52858333325,5.476416666500002,5.596985503081406,5.499376699394429,6.225842904070556,6.041468610189795,13.931944444444447,13.757986111111109,13.59979261502211,13.66455430080419,13.861256099625853,13.291666550879615,5.481452380952382,5.481452380952378,5.338307090692416,5.224762459848024,5.539827980306268,5.521021737381464,5.795416666666667,5.452500000000006,5.521262498285536,6.087448029450558,4.9604044941666245,5.738140421007158
2014-05-31,PREMON,13.515,7.92,6.95,13.927222222222223,6.7871428571428565,6.126666666666668,14.41375,14.546250000000061,14.066465059637947,14.150867676726596,11.82262617118214,12.226057992515361,7.915781249999999,7.514999999999999,7.70029262943425,7.998913837019195,9.57560462974916,8.95225176995296,5.470624999999999,5.496416666500002,6.138191301848844,6.043184773238478,7.140075134869004,6.9143524755486645,14.060555555555556,13.913749999999999,13.730764457902156,13.736046075709263,14.2906866700774,13.277776960164624,5.481452380952381,5.481452380952378,5.917841397272593,6.297520529120366,6.783527274715296,6.759281868255277,6.014166666666667,5.514166666666673,5.763424165637988,6.426288177261834,6.468288702903068,5.752283851060606
2014-08-31,MONSOON,15.14,7.45,3.918,15.243333333333332,4.793333333333333,6.29,14.3725,14.426250000000062,14.49587903578277,14.413376498059424,15.706049023851726,15.619999916011459,8.7284375,7.664999999999999,7.60017557766055,7.912189646267107,6.26548681198448,6.377934155075662,5.3875,5.560750000000001,5.250114781109306,5.431777667460799,3.86282037747136,4.044681212140233,14.170972222222222,13.950138888888887,14.335792008074627,14.24255362267339,15.078712706665398,15.477508808084567,5.481452380952382,5.481452380952378,5.468038171696889,5.580496361952319,4.7901942329906735,4.777386444202375,5.951666666666667,6.076666666666673,5.9740544993827935,6.710650688367259,5.511150404007967,5.001404270124343
2014-11-30,POMKH,14.45,9.90625,4.33,14.233333333333333,4.802,5.4,14.563749999999999,14.401250000000061,14.477527421469663,14.477221611993249,14.609022630352735,14.549999921764837,9.8528125,8.1665625,8.522605346596329,8.699456320127766,7.45790058164966,7.864318529573714,5.38825,5.380500000000001,4.882068868665584,5.025986910552073,5.31333584739946,5.217833641762709,14.151944444444446,14.17097222222222,14.29480853817811,14.350171881878046,13.33580950535601,13.28468760380131,5.481452380952381,5.481452380952378,5.201622903018134,5.0445202939769365,4.799347065307242,4.782337600673805,5.975833333333333,5.951666666666673,5.744432699629677,6.490794732957792,5.39976141571014,6.109041498228526
2015-02-28,POMRB,14.27,11.885,6.38,13.28,5.543333333333334,5.99,14.791875,14.34375000000006,14.394516452881797,14.480587301478897,14.55296126231671,14.499999925265072,10.68765625,9.290312499999999,9.867563207957797,9.906796840399792,9.09058790380091,8.97693857067619,5.549437500000001,5.394500000000001,5.4812413211993505,5.406884728005173,6.201987022777661,6.1171430463142915,14.061458333333333,14.170972222222218,13.888885122906867,14.104047769792281,13.861256100325543,13.79564152394663,5.481452380952382,5.481452380952378,5.338307075144214,5.22477483045875,5.5409635779312705,5.521021737381485,6.00875,5.951666666666673,5.842659619777806,6.477563264241016,5.574707843091524,6.641597690179888
2015-05-31,PREMON,15.275,12.42,6.9,13.775,6.7871428571428565,6.32,14.812499999999998,14.783750000000062,14.746709871729077,14.731252894257953,13.46589193871765,14.014731413647713,11.37859375,10.415312499999999,10.888537924774678,10.898190194916967,11.953563089614658,10.587941941274517,5.896125,5.382000000000001,6.04874479271961,5.950887496050825,7.058596447375835,6.6973496263569725,13.879583333333333,14.132916666666663,13.843331073744121,14.030122909106343,14.29068667077709,13.704527247272363,5.481452380952381,5.481452380952378,5.917841387943671,6.297529763541061,6.784841003187565,6.759281868255271,6.08,6.000000000000006,6.033595771866684,6.558949444734329,6.905195658520473,6.123952078017728
2015-08-31,MONSOON,15.205,9.62875,5.257499999999999,14.671666666666667,4.793333333333333,6.3599999999999985,14.853750000000002,14.800000000000061,14.930025923037446,14.936712688400773,15.218119251078617,15.094873017993384,11.61046875,10.959999999999997,10.384622754864807,10.600548058373956,9.958717501701607,10.388177496307181,5.9685,5.716875000000001,5.732246875631766,5.833361615364278,3.8406508960131642,4.025992819877123,13.849444444444444,13.989999999999997,14.174665310913138,14.256784357634194,15.078712706711475,15.126604029802884,5.481452380952382,5.481452380952378,5.468038166099536,5.580501833265217,4.791285539083086,4.777386444202377,6.1225000000000005,6.017500000000006,6.16415746312001,6.608609438248943,5.87771901400575,6.041590312203848
2015-11-30,POMKH,14.55,13.255,5.7639999999999985,13.35,4.802,5.9,14.873125,14.82500000000006,14.778015553822467,14.944028634909591,14.539549082446323,14.44059848719506,11.395,11.797187499999998,11.532773652918884,11.649409813114893,10.636998605131062,10.424448138867051,6.135999999999999,6.075375000000001,5.744948125379059,5.884463956615819,5.194568048194825,5.042603607760027,14.104513888888889,13.769166666666663,13.844799186547883,14.013257525904537,13.33580950294746,13.886582736134855,5.481452380952381,5.481452380952378,5.201622899659721,5.044522651401972,4.8002182549913615,4.782337600673805,6.14,6.142500000000007,6.0584944778720065,6.425943072589592,5.680687969658806,6.29506156980496
