Date,Season,Morni,Barwala,Pinjore,Morni_Trend,Morni_SMA,Morni_EWMA,Morni_DES,Morni_TES,Morni_ARIMA,Barwala_Trend,Barwala_SMA,Barwala_EWMA,Barwala_DES,Barwala_TES,Barwala_ARIMA,Pinjore_Trend,Pinjore_SMA,Pinjore_EWMA,Pinjore_DES,Pinjore_TES,Pinjore_ARIMA
2016-02-29,POMRB,12.295454545454545,13.51,12.065416666666668,12.365294191919192,12.365294191919187,12.28206259726792,12.123871371009496,12.447939456186269,12.269608415779164,10.749563492063492,10.710000000000003,11.231568486301429,9.427417682193601,9.94165201061426,10.089670876314184,12.507211309523809,13.189354166666664,13.276104019176248,11.687264650495115,10.93773508734044,12.58189478995379
2016-05-31,PREMON,12.607500000000002,10.72,12.117142857142856,12.365294191919194,12.365294191919187,12.412237558360752,12.684954757903485,12.518921974415834,12.207292068316661,10.351691086691087,10.907777777777781,11.026941091780857,9.505518489808326,11.376693370131656,11.390891514763359,10.679782738095238,12.543639880952377,12.812519554362892,11.317567314155754,19.508725030980532,17.526458095047403
2016-08-31,MONSOON,12.616,7.034285714285714,8.468571428571428,12.365294191919192,12.365294191919187,12.493742535016452,12.803496527345427,12.66026651884304,12.47718735961674,9.742970467032968,10.59134920634921,9.4298789407828,9.251208508443918,9.208480422727037,8.445568541638735,8.888782738095239,12.470782738095235,11.074940304046306,10.061470637788574,9.774620389279056,14.367230317406781
2016-11-30,POMKH,11.942222222222224,9.183846153846154,2.904,12.365294191919192,12.365294191919187,12.273134409898761,11.881590961568415,12.027272499283065,12.300023973363427,9.216888736263735,10.112032967032972,9.331465826008142,9.209982040292115,9.680464596883112,8.905850254781994,8.21788988095238,8.888782738095234,7.806564182427784,7.574697950625886,15.299995315367457,14.239221747654295
2017-02-28,POMRB,12.295454545454545,10.5575,12.065416666666668,12.365294191919192,12.365294191919187,12.282062464121074,12.123871370409324,12.429341886257033,12.216703703478974,9.157458791208791,9.373907967032972,9.821879495604884,9.293759541919268,10.007569188590278,9.899663694605472,7.546997023809524,8.888782738095234,9.510105176123338,8.116568359633753,7.669022534672976,11.783149862434879
2017-05-31,PREMON,12.607500000000002,9.463846153846154,6.750000000000001,12.365294191919194,12.365294191919187,12.412237478472644,12.68495475888538,12.55365574006613,12.222580323478326,9.270721153846154,9.059869505494511,9.678666158901393,9.27332290226077,10.616483950536633,10.222859864176748,8.155247023809524,7.54699702380952,8.406063105674003,7.23814569570715,15.462672762543058,8.681942606204053
2017-08-31,MONSOON,12.616,7.814999999999999,8.468571428571428,12.365294191919192,12.365294191919187,12.493742487083587,12.80349652822364,12.656038652502057,12.406191552875839,9.12983173076923,9.255048076923082,8.933199695340836,9.109275995833277,8.312533344107308,7.74508525499634,8.998236607142857,7.546997023809519,8.431066434832973,7.0681024158809,6.458838978916126,14.02131062923748
2017-11-30,POMKH,11.942222222222224,9.30923076923077,7.77,12.365294191919192,12.365294191919187,12.273134381139041,11.881590961937686,12.016904680766247,12.24794656826137,9.53716346153846,9.286394230769234,9.08361212489681,9.092178462815262,9.243411854772537,9.106831207735338,9.17572619047619,8.76349702380952,8.166639860899783,6.8284516886132325,10.810187640238285,10.817087386398008
2018-02-28,POMRB,12.295454545454545,9.305,13.943333333333333,12.365294191919192,12.365294191919187,12.282062446865243,12.12387137044477,12.413695612214914,12.246115734638186,10.42462912087912,8.973269230769235,9.172167274938086,9.07628147917956,9.724452908240105,9.929899590290697,9.08204761904762,9.232976190476187,10.477317249873202,8.532885228395608,7.438440864923955,11.797993668638002
2018-05-31,PREMON,12.607500000000002,13.974999999999998,6.292000000000002,12.365294191919194,12.365294191919187,12.412237468119146,12.684954758810303,12.579996789269932,12.313447159445685,11.097463369963368,10.101057692307696,11.09330036496285,9.473921056989846,10.06805190141241,9.570115483819592,12.637285714285714,9.118476190476187,8.803190349923922,7.876123174918119,13.531722209260522,11.558995206668286
2018-08-31,MONSOON,12.616,10.403571428571428,8.177142857142856,,12.365294191919187,12.493742480871488,12.803496528159306,12.654143599349068,12.463843910494283,,10.748200549450555,10.817408790406283,9.519819983702593,9.148886178688569,9.429284627188203,,9.045619047619043,8.552771352811495,7.846032015218071,6.470612841444978,15.012477063227683
2018-11-30,POMKH,11.942222222222224,12.103333333333332,36.50333333333333,,12.365294191919187,12.273134377411782,,12.009130902772347,12.24435164546577,,11.446726190476195,11.331778607577103,,10.559338684563745,10.248723797632008,,16.228952380952375,19.73299614502023,,9.974404195199265,10.400466368177561
