Date,Season,Indapur,Mulshi,Purandhar,Bhor,Daund,Khed,Ambegaon,Junnar,Pune City,Mawal,Haveli,Velhe,Baramati,Shirur,Indapur_Trend,Indapur_SMA,Indapur_EWMA,Indapur_DES,Indapur_TES,Indapur_ARIMA,Mulshi_Trend,Mulshi_SMA,Mulshi_EWMA,Mulshi_DES,Mulshi_TES,Mulshi_ARIMA,Purandhar_Trend,Purandhar_SMA,Purandhar_EWMA,Purandhar_DES,Purandhar_TES,Purandhar_ARIMA,Bhor_Trend,Bhor_SMA,Bhor_EWMA,Bhor_DES,Bhor_TES,Bhor_ARIMA,Daund_Trend,Daund_SMA,Daund_EWMA,Daund_DES,Daund_TES,Daund_ARIMA,Khed_Trend,Khed_SMA,Khed_EWMA,Khed_DES,Khed_TES,Khed_ARIMA,Ambegaon_Trend,Ambegaon_SMA,Ambegaon_EWMA,Ambegaon_DES,Ambegaon_TES,Ambegaon_ARIMA,Junnar_Trend,Junnar_SMA,Junnar_EWMA,Junnar_DES,Junnar_TES,Junnar_ARIMA,Pune City_Trend,Pune City_SMA,Pune City_EWMA,Pune City_DES,Pune City_TES,Pune City_ARIMA,Mawal_Trend,Mawal_SMA,Mawal_EWMA,Mawal_DES,Mawal_TES,Mawal_ARIMA,Haveli_Trend,Haveli_SMA,Haveli_EWMA,Haveli_DES,Haveli_TES,Haveli_ARIMA,Velhe_Trend,Velhe_SMA,Velhe_EWMA,Velhe_DES,Velhe_TES,Velhe_ARIMA,Baramati_Trend,Baramati_SMA,Baramati_EWMA,Baramati_DES,Baramati_TES,Baramati_ARIMA,Shirur_Trend,Shirur_SMA,Shirur_EWMA,Shirur_DES,Shirur_TES,Shirur_ARIMA
1998-08-31,MONSOON,3.845,1.47,2.43,1.35,2.6266666666666665,2.378888888888889,5.23,8.915,2.67,0.17,3.515,0.155,3.1733333333333333,7.08,4.71875,5.108750000000001,5.2665221267456,6.705072720087663,3.3492435659031443,4.990753570969951,1.5341666666666667,1.5558333333333334,1.6159070689279997,2.3983278016150504,1.0645402421907268,0.9783788142473382,3.6164285714285707,4.1655952380952375,3.956396032109714,3.9477425204926635,3.212407336403186,3.62094239160168,2.242916666666667,2.5516666666666663,2.3823625154559998,1.4398241117862431,1.515201758331688,1.482721965236133,3.1454166666666667,3.3808333333333325,3.320127724970666,3.4265210120735383,2.5927698758105118,3.8290957394408536,3.974444444444444,4.319444444444444,3.830700615234198,3.5736205415371622,2.0656585811914696,2.3163746533979217,5.12125,5.048750000000001,5.210262170368,4.959209334720006,4.241091062309238,4.261598448616674,8.083333333333332,8.677916666666667,9.079233496576,9.146647140871355,8.28098840852377,8.188944311127846,2.9325,3.2124999999999995,3.1135134904319997,2.988072957621294,1.5716741160618897,1.510947606408121,1.336875,1.3512500000000005,1.106652416,1.3930714551574066,0.47734516203014454,0.4365406417017479,3.8429836309523813,3.9655357142857124,3.950630277362701,4.019167546534882,3.2457097843477856,3.6062603210050774,1.236875,1.3000000000000003,1.2248134138880002,1.395417004975828,0.42108786251699004,0.3267505170924591,4.550333333333334,5.218833333333334,5.030969551394133,5.006046753845697,5.506961542873037,5.408122876460177,7.214375,7.886250000000001,7.840747600896,6.744373878252207,6.053705963036751,6.11436633115051
1998-11-30,POMKH,2.34,0.8933333333333332,2.0083333333333333,1.32,2.513333333333333,3.3855555555555554,4.44,5.593333333333334,2.6,0.8,3.2516666666666665,0.82,2.8640000000000003,3.76,4.279375,4.825,4.09591327604736,6.076192866481298,3.889152438109057,3.8530347134577845,1.585,1.4766666666666668,1.3268775746901331,2.0572681354623303,1.1387243840655874,0.9795663498476328,3.2805059523809526,3.7158928571428564,3.1771709525991616,3.937716568891874,2.8217994636874124,2.8204917417379165,2.0220833333333337,2.4491666666666663,1.9574175092736,1.3219243212150482,1.8620442323044786,1.8738720373980242,3.0749999999999997,3.1591666666666653,2.9974099683157327,3.2486671855937668,3.009403392457001,3.1331539059854094,4.002777777777777,4.00861111111111,3.652642591362741,3.515759032033364,4.066273506120857,3.890821706041007,5.185625000000001,5.116250000000001,4.9021573022208,4.90782917169334,4.081048237662257,4.287652852042712,7.968125,8.1975,7.684873431278934,8.79310460769168,8.153957702495372,7.605881597145317,2.7424999999999997,3.1849999999999996,2.9081080942592,3.000489653932693,3.1116290571443654,2.1756792492309884,1.551875,1.1537500000000005,0.9839914496000001,1.1926837460896444,1.3824592789783057,1.3759522131214832,3.776934523809524,3.8034523809523786,3.671044833084287,3.7997951246243167,3.3065825816012113,3.5540183451950993,0.993125,1.3175000000000003,1.0628880483328,1.397472136429715,0.8588098855050015,0.7794415221740247,4.438458333333333,4.675833333333334,4.1641817308364795,3.9140788168962435,3.6591172093704922,3.00829322874565,6.1518749999999995,7.361250000000002,6.208448560537599,6.53733626844544,4.896108118702493,5.6135913311800145
1999-02-28,POMRB,3.45,1.68,2.8928571428571432,1.6,2.8033333333333332,4.607777777777779,4.485,7.115000000000001,2.05,3.175,4.14625,0.65,4.555999999999999,6.11,4.079375000000001,4.6125,3.837547965628416,5.656702229674005,5.71952205495978,4.508853627458452,1.5183333333333333,1.5916666666666668,1.46812654481408,2.006185822095175,1.6950957072405992,1.475754285847771,3.136964285714286,3.516964285714285,3.0634454287023543,3.9400411749354762,3.823295047408401,2.945987157051909,2.0025,2.036666666666666,1.81445050556416,1.2836195231953567,3.264643923277359,3.127292356438697,3.0783333333333327,3.131666666666665,2.919779314322773,3.1630031605299957,3.301966213306006,2.852729404397761,4.068333333333333,3.940277777777776,4.034696665928756,3.8010828290652467,4.890559660174777,4.32290226510018,5.441250000000001,5.126250000000001,4.73529438133248,4.865604056604735,4.882776508784148,4.477505806398882,8.008958333333334,7.969166666666666,7.4569240587673615,8.621043110623752,8.428164301234146,7.78507158014797,2.86375,2.6799999999999997,2.56486485655552,3.0125875923774363,3.480268446676154,3.5598603209168824,1.613125,1.5200000000000005,1.86039486976,1.568478173300485,2.048670755291719,1.8622705068260172,3.702916666666667,3.8825148809523786,3.8611268998505723,3.888443109776026,4.424149313721652,3.8637812278828414,0.8831249999999999,1.1562500000000004,0.89773282899968,1.3978552607662904,1.7977237791641922,1.1023301563906072,4.951979166666666,4.424833333333335,4.320909038501887,3.8338896608368174,3.830311348367721,4.1104124764783805,4.7575,7.067500000000002,6.16906913632256,6.495274413108523,6.718308764564063,6.0403792189846754
1999-05-31,PREMON,6.15,2.27,4.845,3.76,4.13,5.8888888888888875,6.825,10.245,3.9,2.19,3.7725,1.6949999999999998,7.215,3.995,4.33,3.9462500000000005,4.76252877937705,5.742157422561965,7.169173368622172,6.559977524936226,1.4729166666666667,1.5783333333333334,1.788875926888448,2.148701741614112,2.6771687486498426,2.3316002362098693,3.2508035714285715,3.0440476190476184,3.7760672572214125,3.9693890068386417,5.41240585646682,6.359577582245745,2.00375,2.0074999999999994,2.5926703033384957,1.6922923743838134,4.042671106650049,3.2545249310409785,3.16875,3.0183333333333318,3.4038675885936636,3.3559424969211644,4.542015537295566,3.8435224017651937,4.154999999999999,4.065277777777776,4.776373555112809,4.432954196121167,6.707196253818383,5.56706249765798,5.696250000000001,5.245000000000001,5.571176628799488,5.2189724003457885,6.471506645390698,6.196478246583339,8.243333333333334,7.967083333333333,8.572154435260416,8.768038945398636,10.06145624081889,11.139928426913915,2.90625,2.8049999999999997,3.098918913933312,3.025949621216031,4.1574695195793385,4.149025167340214,1.66,1.5837500000000002,1.992236921856,1.7031580392167804,2.514043791182827,2.3074400580099272,3.7319270833333333,3.6713541666666645,3.8256761399103434,3.8511194913965916,5.347048765025528,5.367586167922788,0.88375,0.8300000000000005,1.216639697399808,1.408460648150939,2.6439357042524274,2.867862698813621,5.5029375,4.452083333333334,5.478545423101132,5.060081243903283,6.1800613460337654,7.053929641836808,4.388125,5.236250000000002,5.299441481793536,6.319937836932002,8.856649106464882,9.05726767897843
1999-08-31,MONSOON,4.91,0.99,3.1733333333333333,1.31,3.106666666666667,2.4033333333333333,6.8000000000000025,9.25,3.14,0.405,3.7675,0.5800000000000001,7.172499999999999,3.25,4.7162500000000005,4.2125,4.82151726762623,5.597868510870233,3.466002936853945,4.60625782252212,1.4295833333333332,1.4583333333333335,1.469325556133069,1.8407383101012131,1.2522306143675501,1.1524518058718716,3.3422619047619047,3.229880952380952,3.534973687666181,3.9752957384473064,1.9801996799014205,2.0310364433948283,2.1224999999999996,1.9974999999999996,2.0796021820030974,1.6004166655240117,1.435829735510616,1.8920065370634183,3.255,3.138333333333332,3.284987219822865,3.309034662519682,2.2744933983513542,3.058919305930205,4.326388888888888,4.071388888888888,3.827157466401019,4.038786496410369,2.2810680828434937,2.544832483228472,5.869375000000001,5.637500000000002,6.062705977279694,5.538821539584368,4.500558448216797,4.715591250918935,8.370416666666667,8.050833333333333,8.84329266115625,8.804591278955673,7.663330380785455,8.38138399650408,3.00875,2.9225,3.1153513483599875,3.0388582093137027,1.634386395933868,1.8899905441894351,1.5212500000000002,1.6425000000000003,1.3573421531136,1.4187259956027438,0.4102080929480416,0.330131628886028,3.799486607142857,3.734479166666665,3.802405683946206,3.816688218480841,2.9542036007146004,3.289170098003485,0.9375,0.9362500000000006,0.9619838184398848,1.4081119258617805,0.13896328792053625,0.19274516743359776,5.681375,5.451875000000001,6.15612725386068,6.151911989675327,4.831321640547214,4.798801434108498,4.171250000000001,4.278750000000002,4.479664889076122,6.1083410457772525,5.302854804436523,5.360230523793387
1999-11-30,POMKH,3.28,1.01,2.1757142857142857,1.37,2.7566666666666664,4.054444444444443,4.91,7.133333333333334,2.47,0.94,3.23125,0.4,3.2725,4.635,5.186875000000001,4.447500000000001,4.204910360575738,5.165980333959844,3.983839019782351,3.3655490995582222,1.26125,1.4875,1.2855953336798414,1.5848184356514798,1.1672576498445704,0.9336808967151964,3.3307440476190475,3.27172619047619,2.9912699268854226,3.9673245545093194,2.417393090867696,2.5688321215828425,2.2487500000000002,2.01,1.7957613092018585,1.529156699418844,1.539494357322913,1.6553593987793223,3.222083333333333,3.199166666666665,3.0736589985603855,3.2022930862704406,2.9179062563547244,2.9852904932259694,4.309419191919192,4.238611111111109,3.9180722576183884,4.103514741425064,4.019508723740847,3.9964878825282337,5.984375,5.755000000000002,5.6016235863678165,5.509956298415636,4.543462503665969,4.780688313522083,7.9228749999999994,8.435833333333333,8.159308930027084,8.633177840396666,7.7288297622416255,6.890984109667094,2.865,2.89,2.8572108090159927,3.0513708068497234,3.1743951796043604,2.312464587175785,1.268125,1.6775000000000004,1.19040529186816,1.280256002350521,1.259420716783515,1.1422760283669058,4.120892857142858,3.729374999999998,3.5739434103677237,3.6175226936792453,3.118115153591983,3.5365094913977013,1.085625,0.8312500000000006,0.7371902910639309,1.4060036400732394,0.6666490954975548,0.8494854549330043,5.533124999999999,5.554000000000001,5.002676352316408,5.251530232024495,5.29211259339243,5.487491505030256,4.6925,4.497500000000002,4.541798933445673,5.999937439581142,3.7309062492418454,5.017704242405047
2000-02-29,POMRB,5.6000000000000005,1.2166666666666668,3.457142857142857,2.5,3.25,5.31,5.4,6.591666666666666,3.0,1.925,4.707142857142856,1.5,5.575,3.5,5.355625,4.985000000000001,4.762946216345442,5.179393659415393,5.80874043584633,4.226185671195083,1.1395833333333334,1.3716666666666668,1.2580238668745716,1.4411479535918796,1.7665818853426307,1.539612964884936,3.2334523809523814,3.412797619047619,3.177619098988396,3.9771830532367485,3.6584819217988374,3.0376195674838815,2.295,2.235,2.077456785521115,1.692385112731781,2.2464793085730013,1.8944855628060888,3.06,3.3108333333333317,3.1441953991362315,3.2138775612597543,3.3055897972411143,3.0226785270717946,4.160862193362193,4.414166666666665,4.474843354571033,4.504639551476852,4.982729827951408,4.558188470499756,6.0981250000000005,5.983750000000002,5.52097415182069,5.560173584081007,5.346365488817258,4.96361859367574,7.437416666666666,8.305,7.532252024682917,8.426206411303369,8.400184394662315,8.20158140755235,2.40375,3.1275000000000004,2.914326485409596,3.0642778164346867,3.543001292153221,3.167459652166103,1.12875,1.3650000000000004,1.484243175120896,1.3844414804485534,2.390477370726925,2.292344913738343,4.4690625,3.869598214285712,4.027223189077777,3.920224195550062,4.267511930757776,3.905883262345773,1.05625,1.0437500000000006,1.0423141746383586,1.414666371837282,1.5765761905851692,0.8424562825031874,4.9884375,5.808750000000002,5.231605811389844,5.4587346508433905,4.858594398959196,4.502564170727274,6.17625,3.8450000000000024,4.125079360067404,5.825726363408589,5.827650003752007,6.216951400256295
2000-05-31,PREMON,7.765,1.3866666666666667,4.1885714285714295,3.87,3.42,5.050909090909091,6.83,7.188,1.8,1.415,5.782857142857143,2.03,5.01,10.775,5.624999999999999,5.388750000000002,5.963767729807265,5.597622741800638,7.283897897880716,6.472343981553168,1.1349999999999998,1.1508333333333334,1.3094809867914097,1.382659977867183,2.641675081005994,2.2806489276361637,3.4180357142857147,3.2486904761904762,3.5820000308216096,3.9970804398821516,5.553103455421237,5.909417832142976,2.33,2.2624999999999997,2.794474071312669,2.1401287692780646,3.9973886397638427,3.2249364326053893,3.115833333333333,3.133333333333332,3.254517239481739,3.256726240821703,4.67150155277118,3.7980309271414616,4.083580447330447,4.204671717171715,4.705269649106256,4.794689305218313,6.696000836186686,5.289074677736247,6.268125,5.985000000000002,6.044584491092414,5.843400248556929,7.00500037800929,6.840089322004797,7.496375,7.540750000000001,7.39455121480975,8.297041329238422,9.933366498413003,10.461121344426068,2.3762499999999998,2.6025000000000005,2.4685958912457577,3.076438905214562,4.2203413208148985,4.079959857413333,1.050625,1.1712500000000006,1.4565459050725376,1.3701137229942888,2.387310795028813,2.24756039866457,4.74078125,4.372187499999997,4.729476770589523,4.561813738070292,5.326316864912151,5.1675163997480995,0.9818749999999998,1.1275000000000004,1.437388504783015,1.4284773857511626,2.5590646564469264,2.3158766751342768,5.2728125,5.257500000000001,5.1429634868339065,5.357952831145961,7.203760001361424,7.738131815185815,7.407500000000001,5.540000000000002,6.785047616040442,6.131169975817653,7.734624373637705,6.237964910646982
2000-08-31,MONSOON,4.645,0.8999999999999999,3.051428571428572,1.57,2.52,2.052857142857143,7.705,8.423333333333334,1.55,0.065,4.5425,0.01,5.02,8.34,6.050624999999999,5.322500000000002,5.4362606378843585,5.433780673219874,3.619322769529183,4.762639276728993,1.1320833333333333,1.1283333333333334,1.1456885920748459,1.190636412277801,1.1824721362797481,1.063230281188377,3.7839285714285715,3.218214285714286,3.3697714470643945,4.001032771684037,1.786881404880523,2.3817423928729835,2.32875,2.3274999999999997,2.304684442787601,2.0988461721716085,1.4973090621132141,1.6821806338501308,3.282916666666667,2.986666666666665,2.960710343689043,3.113574186599863,2.16549301087813,3.123573873514588,3.933358225108225,4.117052669552668,3.644304646606611,4.209822612461821,2.4644233189608804,2.865270952516573,6.44875,6.2112500000000015,6.708750694655448,6.249297736073919,4.952210528798727,5.549479019465809,7.958666666666667,7.334083333333334,7.806064062219184,8.2997852478964,6.943314322164464,7.515163822703822,2.47625,2.2050000000000005,2.101157534747455,3.088477967540347,1.6969407771548237,2.2089564691398773,0.90625,1.0862500000000006,0.8999275430435225,1.0591459793387519,0.3283768780466998,0.3527226371691749,4.8463392857142855,4.565937499999997,4.654686062353713,4.72607450778346,3.318174841589798,4.061257711247849,0.9474999999999999,0.9850000000000003,0.866433102869809,1.4224663890641733,0.1075102513921038,0.40015847121840925,6.0734375,4.719375000000001,5.093778092100344,5.256402397143464,4.260539868074721,3.9463291538666527,7.74,6.812500000000002,7.4070285696242655,6.2596185896605325,5.244178981951274,5.652256880280867
2000-11-30,POMKH,5.6999999999999975,1.0633333333333332,3.7742857142857136,1.39,3.79,3.786666666666666,5.365,8.431666666666665,3.84,0.655,4.63,0.375,7.6999999999999975,9.395,5.971874999999999,5.9275,5.541756382730614,5.468988735976129,4.10760075733014,3.4757882833348086,1.2954166666666664,1.1416666666666668,1.112746488578241,1.0948004723548335,1.1064968094950927,0.95068861295377,4.208095238095238,3.617857142857143,3.531577153952922,4.014961867335279,2.2539988641594357,2.4543292271696737,2.2825,2.3324999999999996,1.9388106656725608,2.0117408908561485,1.5839257272872116,1.4441843067623763,3.2964583333333333,3.2449999999999988,3.2924262062134257,3.2491485685993604,2.673207464578385,2.7999787158918807,3.994689033189033,4.050108225108223,3.7012494546306334,4.1219748071914415,4.152349494786549,3.8075754946295026,6.49125,6.325000000000002,6.171250416793269,6.22057001245684,5.065319281830057,5.348679144648918,8.642041666666666,7.658666666666667,8.056305103998175,8.30306577892514,6.987259848021628,7.308736280788894,2.6550000000000002,2.5475000000000003,2.7966945208484733,3.10207109835774,3.236690547819312,2.3501323247768546,0.78,1.0150000000000006,0.8019565258261135,0.9173413688733393,1.0757169564265312,1.0636417203357065,4.666904761904762,4.915624999999997,4.644811637412228,4.869543603776002,3.559938251925036,3.7346123791107013,1.13125,0.9787500000000003,0.6698598617218854,1.4200521259768075,0.5666795277192376,0.6366039051894623,6.841041666666666,5.82625,6.136266855260205,6.3991671193478075,3.940205320557872,3.593352527999842,7.584375,8.002500000000003,8.20221714177456,6.447393320717446,4.365070427978061,5.3148929082803065
2001-02-28,POMRB,6.585,1.14,4.785714285714286,2.47,3.5533333333333332,4.376,6.3900000000000015,8.991666666666667,2.43,1.055,4.152857142857143,1.25,7.5525,1.4,5.992500000000001,6.17375,5.959053829638369,5.666846960015657,5.949428531771508,4.65139929800805,1.37,1.1225,1.1236478931469445,1.0510831610336748,1.63546124846749,1.4498810546860317,4.803333333333334,3.9499999999999997,4.033232006657467,4.042770018573683,4.233395550731204,4.0163132911862665,2.175,2.3249999999999997,2.1512863994035367,2.1411849641752636,2.556805781994144,1.830795268982538,3.3829166666666666,3.320833333333332,3.3967890570613886,3.3113694615435962,3.4239623118971547,3.5471004718646846,4.327537698412698,3.816608225108224,3.97114967277838,4.1984813068179365,5.168403387481424,4.700444404050022,6.455625,6.572500000000002,6.258750250075963,6.358693590688018,5.857868938574413,5.581396787607862,9.103541666666667,8.258666666666667,8.430449729065572,8.360101811464489,8.070874436467655,8.233258775203911,3.0237499999999997,2.4050000000000002,2.650016712509084,3.1147824888857616,3.605494162617649,3.127522991497107,0.791875,0.7975000000000005,0.9031739154956682,0.8886777267064369,2.157128058601728,2.1549093476943173,4.528764880952381,4.777053571428569,4.448029839590194,4.80665895585675,4.89058399305532,4.532077841138337,1.34625,0.9162500000000002,0.9019159170331312,1.4262088704457199,1.4861446112867498,1.209533744832102,7.724895833333332,6.320625000000001,6.702760113156123,7.29325862382154,6.360825235286746,7.49074674734846,7.963125,7.477500000000003,5.481330285064735,6.108287204835691,7.0170140424130905,5.718962389365726
2001-05-31,PREMON,6.15,2.77,6.253333333333334,3.53,3.225,6.4755555555555535,6.18,10.255,3.8,1.275,4.901666666666666,3.75,9.173333333333334,11.63,6.310625,5.77,6.0354322977830215,5.77741004613917,7.437404797199092,6.946291154548458,1.2858333333333332,1.4683333333333333,1.7821887358881667,1.5650382306978443,2.3815379221808537,2.0269540149177128,5.232232142857144,4.4661904761904765,4.921272537327814,4.090644342452637,6.443818622345864,6.125050795528901,2.09875,2.2399999999999993,2.702771839642122,2.483923800956063,4.048299712305008,3.387636758849651,3.486666666666667,3.2720833333333323,3.328073434236833,3.2965738197706482,4.8424188859467225,3.4750537524530714,4.484388888888889,4.172769841269839,4.97291202588925,4.85783266895066,6.322056365641164,5.045900722282312,6.532500000000001,6.410000000000002,6.2272501500455775,6.4423695974949275,7.590603000090979,7.438493997216792,9.084375,9.025416666666667,9.160269837439344,8.533558154542368,10.15564407567507,10.29408421170538,2.9687499999999996,2.9050000000000002,3.1100100275054503,3.128443435649203,4.2827302529688,3.5838594748360544,0.8737499999999999,0.7625000000000004,1.0519043492974007,0.9224219835562268,1.9794352466642904,1.9615761773594178,4.333809523809523,4.55675595238095,4.629484570420782,4.961817027789549,5.726388741043865,5.11806525266204,1.384375,1.3462500000000004,2.041149550219879,1.456798380230156,2.4483320162845783,2.425536547851156,7.806458333333334,7.361458333333335,7.690989401227007,8.75927457587416,8.94070067630431,8.46364799585485,7.828125,7.691250000000004,7.940798171038841,6.449930676202932,8.481349748856658,6.840595023014011
2001-08-31,MONSOON,6.4250000000000025,0.11333333333333336,5.748571428571429,1.05,3.4066666666666663,3.2909999999999995,8.07,9.048333333333332,2.5,0.3,4.3185714285714285,0.01,7.9275,10.515,6.44125,6.215000000000001,6.191259378669814,5.931280366438865,3.7718043063365445,4.964753215277719,1.330833333333333,1.2716666666666665,1.1146465748662335,1.1422851674194243,1.1927266973210666,1.0879211018062003,5.264345238095238,5.140476190476191,5.25219209382526,4.131066552037782,3.1695516500484904,3.5083669117608176,2.0912499999999996,2.1099999999999994,2.041663103785273,2.296282028873016,1.6519998937744944,1.7130634913516112,3.5085416666666664,3.4937499999999995,3.3595107272087663,3.320531355370901,2.2324582746243573,2.890195470378168,4.566138888888889,4.482305555555554,4.300147215533549,4.576655055997076,2.4988398039933832,2.692310209081581,6.366875,6.501250000000002,6.964350090027347,6.832960594066353,5.34646980353177,6.299258685204996,8.877083333333333,9.181666666666667,9.115495235796939,8.573546265158923,7.740504045685002,8.703541376556428,2.7225,3.1425,2.8660060165032704,3.1412954669854525,1.7596318034542038,2.0643166460164815,0.97875,0.8212500000000004,0.7511426095784404,0.7465813254484182,0.11425989626152067,0.25755828980565354,4.170773809523809,4.500773809523807,4.505119313681041,4.885085484201105,3.4755662438905137,3.8904959530028105,1.444375,1.3462500000000004,1.2286897301319273,1.450666269811005,0.2296922104340633,0.15723375652438717,7.317083333333333,8.088333333333335,7.785593640736204,9.280982925717641,7.195745262933749,6.792180239268718,8.565,8.235000000000003,8.970478902623306,6.697095464073792,6.0054745095262865,6.621343597379032
2001-11-30,POMKH,6.465,1.1766666666666663,4.508333333333334,1.3,3.733333333333333,3.8033333333333337,5.615,7.653333333333332,2.45,1.0750000000000002,3.2942857142857145,0.6799999999999999,5.445,6.1400000000000015,6.210000000000001,6.406250000000002,6.300755627201889,6.0819777465269365,4.27489067174452,4.102914194801915,1.3404166666666666,1.2999999999999996,1.1394546115864066,1.1297828572792612,1.1059582491466293,0.9476005743905372,5.296250000000001,5.323988095238096,4.95464858962849,4.153918610808299,4.1874661436090825,4.407988356665073,2.00375,2.0874999999999995,1.7449978622711637,2.152941092430319,1.5308360698166452,1.6289935675899674,3.611458333333333,3.4795833333333333,3.509039769658593,3.4042314942045895,2.9730385956182594,3.734458670658114,4.687142361111111,4.486472222222221,4.101421662653463,4.433506464128497,4.262373871304942,4.063802804371073,6.29125,6.563750000000002,6.424610054016409,6.768641313362869,5.4550475144072745,5.767439407624927,8.824791666666666,8.987083333333333,8.530630474811495,8.474920169266182,7.749650407296489,7.486609229270337,2.8000000000000003,2.795,2.6996036099019625,3.1541602383666847,3.299518576420083,2.668195178703577,1.28125,0.9262500000000002,0.8806855657470642,0.7683761789166322,0.8381766051049884,0.9236153122015984,4.128660714285714,4.166845238095235,4.02078587392291,4.462417271768968,3.6451048583117327,3.85280872580355,1.244375,1.4225000000000003,1.0092138380791562,1.4511154204487884,0.6733169111110149,0.6147157418882366,7.100416666666667,7.524583333333336,6.849356184441723,8.352705748721048,6.861728534719985,6.202484319548957,9.755,7.421250000000003,7.838287341573984,6.6463291658372015,5.316603415080925,7.373721319867878
2002-02-28,POMRB,6.8649999999999975,1.3866666666666667,4.308571428571429,2.5,3.785,5.013333333333334,4.815,8.111666666666666,1.85,1.475,4.184285714285714,1.425,5.8925,10.55,5.326875,6.47625,6.5264533763211325,6.294275524187512,6.107214687455631,5.256685869184275,1.4391666666666665,1.3616666666666664,1.2383394336185107,1.1909475217435566,1.5577711599482091,1.3753820069807612,5.294761904761906,5.204702380952382,4.696217725205665,4.1737840145986445,5.66427586837232,4.599560915332713,1.94875,2.0949999999999993,2.0469987173626985,2.25192319793721,2.565444959872248,2.896507465312064,4.147083333333333,3.5375,3.619423861795156,3.4816679943285105,3.62251733366673,3.5212659891573255,4.473104166666666,4.645805555555554,4.466186330925412,4.623903998701222,5.16526701943203,4.755604881891125,6.055000000000001,6.170000000000003,5.780766032409845,6.562963639164442,6.225959091673138,6.090186151289079,8.667291666666667,8.767083333333332,8.363044951553563,8.430188831066136,8.521888086953354,8.373934510464565,3.08875,2.65,2.3597621659411776,3.1666747133440967,3.668095276575458,2.9918648385885005,1.5075,1.0312500000000004,1.1184113394482385,0.889117820689108,1.7710431830753073,1.794053179209355,3.9838690476190477,4.174702380952378,4.086185810068032,4.358341993020434,4.7066253515581895,4.031341958243567,1.07875,1.4662500000000003,1.1755283028474937,1.458851460445617,1.6180186394680756,1.0876479962072974,7.2225,7.109583333333335,6.466613710665033,7.605188240890513,6.72594232223564,6.050992429572997,9.132500000000002,9.708750000000004,8.922972404944392,6.88267225779231,7.402488023198861,4.168117298064987
2002-05-31,PREMON,4.02,2.6,6.985714285714287,2.8,3.8166666666666655,6.80625,7.15,10.716666666666667,5.0,3.2750000000000004,4.533333333333333,1.975,9.1,12.0,4.526874999999999,5.94375,5.523872025792679,5.965749760455933,7.571075588351063,7.132348398034598,1.5641666666666667,1.3191666666666664,1.7830036601711066,1.658862413399362,2.476910172903932,2.2139557858191656,5.266755952380953,5.38779761904762,5.612016349409114,4.230548813090859,7.075189312527292,6.219452995473386,2.0725,1.9124999999999992,2.348199230417619,2.4048995749352877,3.7816166155949427,3.194710706779498,4.9520833333333325,3.6854166666666663,3.69832098374376,3.5501263402970755,5.050380469519194,3.42267529871993,4.272868055555556,4.728479166666666,5.402211798555247,5.301944826076351,6.592801389794352,5.4775739199236835,5.789375000000001,6.412500000000003,6.3284596194459075,6.7590883618165645,7.657789474733647,7.322658608604646,8.464166666666667,8.882499999999999,9.304493637598805,8.641377959532502,10.337662795492276,10.387394399569947,3.5712499999999996,2.95,3.4158572995647063,3.1813127359296565,4.345237800342357,3.6203408594784388,1.4712500000000002,1.5312500000000004,1.9810468036689435,1.46509372918188,1.7388297189727466,1.730992308588714,4.132708333333333,4.082619047619045,4.265044819374152,4.381736599426092,5.583226015227493,5.076771303315899,1.25625,1.0225000000000004,1.4953169817084961,1.471935418312207,2.5856927377282424,3.011782056478631,7.5981250000000005,7.091250000000002,7.51996822639902,8.361526290898354,8.305721458962527,7.5139162426944575,8.3025,9.801250000000003,10.153783442966635,7.196572794083313,10.04623653930888,9.804621541470997
2002-08-31,MONSOON,1.49,1.0733333333333333,5.0042857142857144,1.34,7.1,1.2479999999999998,5.21,7.326666666666667,3.61,0.11,3.5285714285714285,0.46,8.977500000000003,5.165,4.30125,4.709999999999999,3.9103232154756076,5.1872679425506645,3.9459227193609623,5.418400282052328,1.5725000000000002,1.5591666666666664,1.4991355294359971,1.5467799674618419,1.008558464179719,0.841476245076864,5.626250000000001,5.201726190476192,5.368924095359754,4.259318119478336,3.8432481901304794,4.621108012915283,2.11625,1.9849999999999992,1.9449195382505713,2.248233603743472,1.3028609519768675,1.5233193044889635,5.617791666666666,4.60875,5.058992590246255,4.252945540914457,2.549425182137206,3.586679387373947,4.285368055555556,4.2177291666666665,3.740527079133148,4.385236637604727,2.9347095890754566,3.2482634512052693,6.148124999999999,5.697500000000003,5.881075771667545,6.604400569119683,5.553464464792465,6.7595022454451374,8.588958333333334,8.452083333333333,8.513362849225949,8.504580127692517,7.979039001505598,9.023112834677312,4.4275,3.2275,3.4935143797388237,3.1950864287871625,1.8223161697937194,2.14414886704205,1.4368750000000001,1.4837500000000006,1.232628082201366,1.2524140189098922,0.230441390561251,0.26853485106178654,4.414761904761905,3.885119047619045,3.970455463053063,4.0900637895375445,3.2897545558110877,3.8498911558932902,1.42125,1.1350000000000005,1.0811901890250977,1.470141211879393,0.12375321612571022,0.17882590915915272,8.070312500000002,7.353750000000003,8.102980935839412,8.911835765558736,6.838132711038503,6.929165426438848,7.99,8.463750000000003,8.15827006577998,7.049828699181604,7.409569400488473,8.685968929712704
