Date,Season,Dharmapuri,Palakkodu,Pappireddipatti,Pennagaram,Morappur,Karimangalam,Harur,Nallampalli,Dharmapuri_Trend,Dharmapuri_SMA,Dharmapuri_EWMA,Dharmapuri_DES,Dharmapuri_TES,Dharmapuri_ARIMA,Palakkodu_Trend,Palakkodu_SMA,Palakkodu_EWMA,Palakkodu_DES,Palakkodu_TES,Palakkodu_ARIMA,Pappireddipatti_Trend,Pappireddipatti_SMA,Pappireddipatti_EWMA,Pappireddipatti_DES,Pappireddipatti_TES,Pappireddipatti_ARIMA,Pennagaram_Trend,Pennagaram_SMA,Pennagaram_EWMA,Pennagaram_DES,Pennagaram_TES,Pennagaram_ARIMA,Morappur_Trend,Morappur_SMA,Morappur_EWMA,Morappur_DES,Morappur_TES,Morappur_ARIMA,Karimangalam_Trend,Karimangalam_SMA,Karimangalam_EWMA,Karimangalam_DES,Karimangalam_TES,Karimangalam_ARIMA,Harur_Trend,Harur_SMA,Harur_EWMA,Harur_DES,Harur_TES,Harur_ARIMA,Nallampalli_Trend,Nallampalli_SMA,Nallampalli_EWMA,Nallampalli_DES,Nallampalli_TES,Nallampalli_ARIMA
2003-11-30,POMKH,18.058333333333334,10.935,11.9,8.555,8.049999999999999,45.775,15.87,11.01,13.672520833333332,15.448124999999996,15.22593376368782,15.377093099505768,11.870665354876653,11.46811766764149,11.475625,11.656875000000001,11.018213041820797,10.959328037320605,9.887692589655703,8.578753164873778,10.154375000000002,9.90499999999999,11.43409692065592,16.026539172632013,10.334434501273455,10.048442288932229,10.183499999999999,11.134395833333333,11.002577927857532,9.302512148097717,10.786645805116859,9.241809694241786,9.895729166666667,10.471354166666668,10.112113994814738,9.789233456344183,9.863749209272493,8.82939424196099,21.53,21.0034375,25.98096135689115,32.8991660082459,11.38459833199097,11.589031135044381,16.2459375,17.742708333333336,16.762528404170826,13.8309039984352,14.621124794565741,12.448007193636258,11.506249999999998,12.527499999999993,11.84139168342057,11.499301105900312,11.03856646713594,4.286709847682747
2004-02-29,POMRB,11.003333333333332,10.095,3.56,6.6,7.066666666666666,13.41,14.766666666666666,9.385,13.308,14.05145833333333,13.536893591546026,13.307297841427488,14.936519261505982,16.193962867897653,11.065000000000001,11.610625,10.648927825092478,10.627233624620034,10.988174986469057,9.67011061731958,10.403749999999999,9.90499999999999,8.284458152393551,6.663201421251081,3.395330061478892,3.56,8.671875,11.217,9.241546756714518,6.885707839633878,10.466457971807115,7.053890542041378,8.867604166666666,10.656666666666666,8.89393506355551,9.069786056078618,8.215447816915578,6.35178067823084,21.323749999999997,21.67375,20.95257681413469,24.12692609567595,23.280803323160374,36.24286194578892,15.834583333333331,17.103125000000002,15.964183709169161,13.948784349656956,12.783066728863108,12.768715809148226,11.05875,11.978749999999993,10.858835010052342,10.51063198356673,11.123698777774806,10.11452146874235
2004-05-31,PREMON,12.245999999999999,11.6475,11.055,6.6,9.1425,12.68,12.605,11.79,13.253041666666665,13.293583333333327,13.020536154927616,12.75837697406119,15.401544235539049,11.26311406306817,10.43,11.340625000000001,11.048356695055489,11.023117740497451,11.749695714148082,10.546308267275558,10.40375,10.40374999999999,9.39267489143613,9.740370081448694,10.892950425824544,10.512775251845166,8.214375,9.15,8.184928054028711,6.427991370397399,10.98460263279201,9.12520689748138,8.142916666666666,9.134791666666665,8.993361038133305,9.059594563564236,10.677863132532952,10.463084152217085,17.033125,21.38625,17.643546088480814,19.13702357602872,22.073832879202172,12.090627840112047,17.017916666666668,15.388750000000003,14.620510225501498,13.824002675097494,17.49311566512647,15.518424052537611,10.876249999999999,11.033749999999992,11.231301006031405,10.895888845175113,12.245082472792419,6.797181871069735
2004-08-31,MONSOON,11.982,10.48,15.1,11.02,10.1425,13.18,21.88,12.15,12.863041666666666,13.32241666666666,12.605121692956569,12.34208192668347,13.341647044732031,11.088033843990765,9.7703125,10.789375,10.821014017033292,10.8151197942858,13.077025879309545,11.354022122397149,10.40375,10.40374999999999,11.675604934861678,16.52089945056738,14.940881767044457,15.1,8.541875,8.193750000000001,9.318956832417227,9.799947693967843,9.29176442650507,8.524699780027248,7.598020833333334,8.600416666666664,9.453016622879982,9.304935076796436,10.366289259801082,10.123314190145617,12.62625,21.261249999999997,15.858127653088488,16.823455830424376,18.98029952139611,10.555553078083564,17.99125,16.28041666666667,17.524306135300897,14.700320779612913,18.917338460032244,14.797596997076159,10.808125,11.083749999999991,11.598780603618843,11.266312951971106,11.913291820440904,7.968314431790352
2004-11-30,POMKH,17.503333333333334,8.059999999999999,11.9,8.719999999999999,4.39,11.95,21.77,9.35,12.544916666666666,13.18366666666666,14.564406349107276,14.63591546653425,10.867767808685686,13.885963343306429,9.155312499999999,10.070625,9.716608410219974,9.752574452067433,8.727500449687277,8.236507130220252,10.403749999999999,10.40374999999999,11.765362960917006,15.21111316477586,10.419099597875942,11.811760371696462,9.3325,8.235000000000001,9.079374099450336,8.644150116766053,7.420714591031362,7.982786986126974,7.448125,7.685416666666665,7.42780997372799,8.032515207954381,7.309789542402397,6.355772153738144,12.685,12.804999999999998,14.294876591853093,14.922743836351145,14.915299832886145,18.64629420893823,19.466458333333335,17.75541666666667,19.222583681180538,15.47272968778746,15.135782519945398,11.77576269626524,10.96,10.668749999999992,10.699268362171306,10.359936725114412,10.106689059094151,8.233599742877454
2005-02-28,POMRB,8.438333333333334,7.692500000000001,3.56,9.055,6.3675,11.98,16.653333333333332,10.5,12.625416666666666,12.54241666666666,12.1139771427977,11.737904352312107,14.187279105732237,13.551539954300301,8.7846875,9.47,8.906965046131985,8.958355687359203,8.871915223446642,8.159655411453912,10.403749999999999,10.40374999999999,8.483217776550203,6.098220390276329,3.4809871284756415,3.56,9.817916666666665,8.84875,9.069624459670202,8.68753986780191,8.536875124545876,6.889341800739788,7.352187499999999,7.510624999999998,7.003685984236794,7.586082226183214,5.058914160460628,4.291278094205444,13.0475,12.447499999999998,13.368925955111855,13.949886086822861,13.58675138164792,4.125702048749804,19.94083333333333,18.227083333333336,18.194883542041655,15.618851303202604,14.782561768057347,15.764204850816178,10.997499999999999,10.947499999999993,10.619561017302784,10.289830545874844,9.850107286841071,4.273750381296393
2005-05-31,PREMON,12.265999999999998,9.13,11.055,10.47,8.6425,14.58,22.52,11.89,10.985,12.54741666666666,12.174786285678618,11.92154234777,13.623986537808829,9.341396536784117,8.2853125,8.840625000000001,8.996179027679192,9.02613623654146,9.47384662956289,9.341649494677597,10.40375,10.40374999999999,9.511930665930121,9.490814392122399,10.979309977053541,9.60222474815483,9.106458333333332,9.81625,9.629774675802121,9.804690362173828,10.838625307708064,11.312058931731803,7.101875,7.385624999999999,7.659211590542077,7.829367037959834,8.860110157539157,9.139169380548104,12.01625,12.922499999999998,13.853355573067114,14.89592214303078,15.305440073260547,9.710793876676213,17.519583333333337,20.705833333333334,19.924930125224993,16.374517240072247,19.461501859420657,17.54536321388772,11.02875,10.972499999999993,11.127736610381671,10.80651640681676,12.092477145099044,8.196207934700801
2005-08-31,MONSOON,12.606,10.0325,15.1,11.033333333333333,9.875,14.18,15.760000000000002,12.35,8.615291666666666,12.70341666666666,12.347271771407172,12.175600428086133,12.582098484686902,11.044466516669459,7.1165625,8.728750000000002,9.410707416607515,9.416386394911681,10.666447638357587,9.53455993327172,10.40375,10.40374999999999,11.747158399558073,16.56333002624004,15.027667606517774,15.1,7.813958333333334,9.819583333333334,10.191198138814606,10.460074657022934,10.779447493638838,11.179020629976959,6.405625000000001,7.31875,8.545526954325247,8.322079678155959,9.266451937288917,9.742233719157595,9.51125,13.172499999999998,13.98401334384027,15.136509911378146,15.28071155633721,12.271128432564266,14.294583333333334,19.175833333333337,18.258958075134995,16.330609571035467,23.076751351518002,19.023075376369007,10.49375,11.022499999999994,11.616641966229004,11.294154682791081,11.879236306803168,8.80687177377688
2005-11-30,POMKH,3.7559999999999993,4.5125,11.9,3.015,2.655,2.7,8.52,9.4,7.076375,9.266583333333326,8.910763062844303,8.276140568311028,10.891762985990164,14.259183346088145,6.088125,7.841875000000003,7.4514244499645095,7.523526196574384,7.411409580431052,8.091839144729068,10.403749999999999,10.40374999999999,11.808295039734844,15.362670273988549,10.50604888538273,12.338318082764234,6.721458333333333,8.393333333333334,7.320718883288764,4.322779515277277,8.308646571589012,8.121411317527434,5.429375,6.885,6.189316172595149,6.862523081176352,6.663412013428304,5.843329107031544,7.14375,10.86,9.470408006304162,8.877805287717,12.879471069814668,9.738550098953155,10.923333333333334,15.863333333333337,14.363374845080996,15.520116924997684,16.46097336072927,13.993004876331945,9.6421875,11.034999999999993,10.729985179737403,10.396331059152677,10.182477775084587,6.10826969965928
2006-02-28,POMRB,3.228,1.89,3.56,4.42,2.5325,1.19,4.1033333333333335,6.17,5.615708333333333,7.963999999999993,6.637657837706581,5.933383053957431,6.412170933201873,3.0855225433984783,5.340937500000001,6.391250000000001,5.226854669978706,5.348489352678076,6.311732772028291,5.859723260841033,10.403749999999999,10.40374999999999,8.508977023840906,6.187438298420198,3.5678504047357316,3.56,5.719791666666666,7.234583333333335,6.1604313299732585,4.254713311262192,6.742866702219066,4.103305805073901,4.5840625,5.92625,4.726589703557089,5.745737462044759,3.819451943823812,3.701709150447619,5.194999999999999,8.162499999999998,6.158244803782496,4.928500431932327,8.996944723196728,4.021878979891221,8.949583333333333,12.725833333333338,10.25935824038193,14.324428208479555,12.089106046983805,10.033662570559521,8.688125,9.952499999999993,8.905991107842443,8.573557076679696,9.913793140578697,7.662850008169217
2006-05-31,PREMON,5.165,6.705,11.055,6.3649999999999975,4.6675,6.43,8.1,9.4075,5.22775,6.1887499999999935,6.048594702623949,5.554005470053925,7.301384855451424,6.981285645893879,5.191979166666667,5.785,5.818112801987224,5.873399186000371,5.105954460857713,5.521035747959099,10.238125,10.40374999999999,9.527386214304542,9.520175928971364,11.065851150480857,11.714958169897844,5.754375,6.208333333333334,6.242258797983954,5.764504031425861,7.888929230952745,8.242942251722528,4.3528125,4.932499999999999,4.702953822134253,5.45492015493777,6.206591409334047,6.866606397074394,4.56,6.124999999999998,6.266946882269497,5.830589328287373,8.520626362531774,2.106786959634046,8.722083333333334,9.120833333333337,9.395614944229159,13.680255122033932,14.050416694509385,10.21526975197374,7.7943750000000005,9.331874999999993,9.106594664705465,8.803683600470201,10.094169114005593,4.86599072143039
2006-08-31,MONSOON,8.021666666666668,6.48,15.1,7.125,7.0875,6.74,14.39,7.2,5.953916666666666,5.04266666666666,6.837823488241037,6.652408156905517,5.818667225002236,7.502409295290847,6.118333333333333,4.896875,6.082867681192335,6.1086994672716,7.381788373390143,8.007654205039685,10.0725,10.40374999999999,11.756431728582726,16.543102748851833,15.113663903650806,15.1,6.7078125,5.231250000000001,6.595355278790372,6.648254996680509,7.359785053132689,9.24760396878265,4.694687500000001,4.235624999999999,5.656772293280552,5.850645294995566,5.892986360560603,7.037031295119952,5.69125,4.264999999999999,6.456168129361698,6.4501296061035935,8.012591379575785,5.590169257617424,9.132916666666667,8.778333333333336,11.393368966537494,13.773861805564607,15.18174367582376,10.587142352590096,7.659375000000001,8.044374999999993,8.34395679882328,8.05279036029111,9.65369289470939,8.330555329463518
2006-11-30,POMKH,5.2366666666666655,6.873333333333332,10.575,7.2,3.5925,5.06,8.07,7.4,7.74,5.412833333333326,6.197360759611289,5.974270971492251,5.362418177996579,5.661286017401976,7.1552083333333325,5.487083333333333,6.399053942048734,6.405087807955844,3.977419384066923,4.935574015891544,10.072499999999998,10.07249999999999,11.283859037149636,13.868785634955215,10.591290767031616,11.9,7.575000000000001,6.277500000000001,6.837213167274223,6.8763843836324785,4.69019757980895,5.8306713727200385,5.244375,4.469999999999999,4.8310633759683315,5.261072457824408,3.609182186745473,3.2501923645020816,7.21125,4.854999999999999,5.8977008776170186,5.833145636268982,5.550501593141118,3.713449136150063,10.8171875,8.665833333333335,10.064021379922497,13.184414805736383,10.365029583965791,8.660914813708569,7.723437500000001,7.544374999999993,7.966374079293969,7.692643649745268,6.584462183263395,3.354617926360132
2007-02-28,POMRB,7.5566666666666675,6.94,3.56,7.8625000000000025,4.33,7.88,7.84,7.090000000000002,9.674583333333334,6.494999999999993,6.741083122433441,6.666863211704522,4.852799242333583,5.41998277972447,8.12875,6.749583333333333,6.615432365229241,6.61278165711391,6.108567023797795,6.142014808619556,10.072499999999998,10.07249999999999,8.194315422289781,5.62006909242215,3.578734247666534,3.56,8.33875,7.1381250000000005,7.247327900364535,7.440153806410384,6.2987846225540505,6.692632116087134,5.4653125000000005,4.919374999999999,4.630638025580999,5.009003822433325,2.9399281336965,3.40292505315605,8.4625,6.527499999999998,6.690620526570211,7.076320013951525,5.098087044502652,3.370078850168272,13.196458333333332,9.600000000000003,9.174412827953498,12.63248029524164,7.549852182175377,8.960386454584745,7.741250000000001,7.774374999999994,7.615824447576381,7.357011778656491,7.0657397645123226,4.220969023730317
2007-05-31,PREMON,15.125,9.95,11.055,9.86,7.2675,11.9,17.8375,9.0,10.776041666666668,8.984999999999994,10.094649873460064,10.492043081514835,9.07658031564736,8.096720453883849,9.23625,7.560833333333333,7.949259419137544,7.903061808536863,7.8316192874528205,8.765325581972673,10.0725,10.07249999999999,9.338589253373868,9.581750580960144,11.07599722863461,11.055,8.897291666666666,8.011875000000002,8.29239674021872,9.11638139219782,9.025870820168262,9.638777025710223,5.4034375,5.569374999999998,5.6853828153486,5.564442377034127,6.785517955097156,7.642527820449274,9.088750000000001,7.894999999999998,8.774372315942127,9.94322392956937,8.370461022920603,7.321814229928191,16.281458333333333,12.034375000000002,12.639647696772098,13.203544313635598,11.792985411177781,11.006859903262846,7.4350000000000005,7.672499999999994,8.169494668545829,7.926639027360675,9.014495016252019,4.658123819543013
2007-08-31,MONSOON,13.538333333333336,11.023333333333332,15.1,9.739999999999998,6.255,11.28,23.68666666666667,7.75,11.405000000000001,10.36416666666666,11.472123257409372,11.830280613071254,12.229155239198088,13.00083219121095,10.325083333333332,8.696666666666665,9.17888898481586,9.109745920721561,10.397001409077102,9.509550193177239,10.0725,10.07249999999999,11.643153552024321,17.007952562161375,15.123082941272967,15.1,9.2903125,8.665625000000002,8.871438044131231,9.34346987049162,9.455961796433881,10.799567108573765,5.289375,5.361249999999998,5.91322968920916,5.721564005237476,7.572999600981998,8.654463720373426,8.809999999999999,9.029999999999998,9.776623389565277,11.044429786696469,9.85209021265166,9.779950916190494,18.13729166666667,14.358541666666671,17.058455284729927,14.3375829942512,16.231534224986415,14.959701632713667,6.71125,7.809999999999994,8.001696801127498,7.759108855165542,8.889475778917909,5.432628452779758
2007-11-30,POMKH,8.531666666666666,11.189999999999998,10.575,9.053333333333333,3.93,5.53,23.45333333333333,4.4,11.445208333333333,11.187916666666661,10.29594062111229,10.268140277639993,11.266709200353807,8.797517640565243,11.258499999999998,9.775833333333331,9.983333390889515,9.91486181284699,7.844614950721978,8.489414039779366,10.072499999999998,10.072499999999987,11.215892131214591,14.307144557581767,10.59999493789636,11.101557711067771,9.413333333333334,9.128958333333335,8.944196159812073,8.849104048502483,6.997426561811482,6.634690096560695,5.0425,5.445624999999998,5.119937813525496,5.250406735834245,3.9203709080084943,3.465970559429345,8.10125,9.147499999999997,8.077974033739165,8.400226665111663,8.346038210774461,9.331338088882056,17.949270833333333,18.204375000000006,19.616406504171287,15.327461834553011,13.688634638733907,14.353841403988724,5.85625,7.059999999999995,6.561018080676499,6.316503422161382,6.437018261166912,4.0653873045472375
2008-02-29,POMRB,9.293333333333333,11.334,3.56,9.153333333333334,3.08,5.18,7.303333333333334,4.3,11.220416666666667,11.622083333333327,9.894897706000707,9.773482877376017,9.279372966952113,9.541895227694472,11.511416666666666,10.874333333333333,10.523600034533708,10.464716001894153,10.226359042825523,9.214920765442253,10.072499999999998,10.072499999999987,8.153535278728755,5.820501640185802,3.58673706506341,3.56,9.143333333333334,9.451666666666668,9.027851029220578,8.834362460821415,8.42137328330784,7.912395575204309,5.1659375,5.133124999999998,4.303962688115298,4.6849165189376185,3.265451316122601,3.4844819362078887,7.405,8.472499999999997,6.918784420243499,6.873471795596114,7.0703317106047345,5.488721819903432,16.7575,18.070208333333337,14.691177235836106,14.492904916496816,14.198544785585975,16.268573503711703,5.3062499999999995,6.362499999999994,5.656610848405899,5.430271408864952,5.579567179379742,4.570395165332141
2008-05-31,PREMON,13.71,13.023333333333332,11.055,9.553333333333336,6.5425,8.93,16.87,4.95,11.189291666666666,11.268333333333327,11.420938623600424,11.521247863674681,11.979781539925959,11.157864690406205,10.271416666666665,11.642666666666667,11.523493354053556,11.454850053193,12.103407281188517,11.797169537573986,10.0725,10.072499999999987,9.314121167237253,9.598668210679293,11.083313437434787,11.055,8.62125,9.375000000000002,9.23804395086568,9.146782226925957,10.810109529109567,10.00291798745838,5.7746875,4.951874999999998,5.1993776128691795,5.139976665631706,6.252691526499644,7.070882241276225,7.35625,7.729999999999997,7.723270652146099,8.17590809468925,8.688626626143266,5.225313741047102,14.1175,17.82833333333334,15.562706341501665,14.765187149101452,16.460543109284803,16.0966809358425,5.5875,5.349999999999993,5.373966509043539,5.171331151356089,6.9164252118303455,4.407868539662959
2008-08-31,MONSOON,13.155,9.973333333333334,15.1,7.886666666666668,7.9674999999999985,8.68,15.12,7.4,11.085666666666667,11.172499999999994,12.114563174160255,12.210222078911166,12.68683367985136,12.140793761019745,8.867791666666667,11.380166666666668,10.903429345765467,10.884412444732238,14.00060743023901,11.960962607664984,10.0725,10.072499999999987,11.628472700342352,16.892953216489275,15.129728412264638,15.1,8.100416666666668,8.911666666666669,8.697493037186074,7.8995913365142005,10.389640599404846,10.187111611696741,6.510937499999999,5.379999999999997,6.306626567721507,5.838922092558349,6.935476451889986,7.720464814914263,7.93875,7.0799999999999965,8.10596239128766,8.687722864198902,9.006171683245112,7.490360677924174,12.999791666666667,15.686666666666675,15.385623804900998,14.82241439043606,19.345403502025473,15.207566777919762,6.29875,5.262499999999994,6.184379905426123,6.002639549712689,5.875348645664692,4.5328845986402655
2008-11-30,POMKH,8.666,2.32,10.575,6.73,7.0875,7.74,10.9,7.0,11.036708333333333,11.206083333333329,10.735137904496153,10.534209876287782,11.248098244615564,11.396029990505035,8.1775,9.162666666666668,7.47005760745928,7.577704621983825,8.853666706668031,8.87475054720462,10.072499999999998,10.072499999999987,11.20708362020541,14.185294164237865,10.605986564562546,10.136681917235766,7.829583333333334,8.330833333333336,7.910495822311645,6.755361189074124,6.79737602042978,6.2398536924188575,7.242604166666667,6.169374999999997,6.618975940632904,6.1363144637203115,4.563147203837036,4.187748469703666,8.3284375,7.632499999999997,7.959577434772596,8.418060845852773,6.8791356271415856,6.031930227260127,13.844999999999999,12.548333333333343,13.591374282940599,14.42410703940649,13.581966625833177,12.236736708819866,6.99125,5.912499999999994,6.510627943255674,6.329690996720192,4.673188495557143,3.9417027884267295
2009-02-28,POMRB,8.330000000000002,8.975000000000003,3.56,7.31,5.8125,7.63,10.915,7.39,11.042541666666667,10.965249999999994,9.773082742697692,9.477535724356375,9.347378804676268,9.487786476557737,7.9472916666666675,8.572916666666668,8.072034564475569,8.11873646265649,5.727480872356017,4.482944238297794,10.072499999999998,10.072499999999987,8.148250172123246,5.762319663405423,3.592092662959559,3.56,7.865,7.870000000000003,7.670297493386986,6.992951187288405,7.357592018891282,7.034122194906654,7.776458333333333,6.852499999999997,6.296385564379742,6.035076644340841,5.278256398187657,5.3092912451710035,8.574375,8.244999999999997,7.827746460863558,8.215019487615908,6.905134841135221,6.110210721391113,14.98875,13.451250000000009,12.52082456976436,14.069300938812459,10.660103608066189,9.223341543307521,7.366250000000001,6.684999999999994,6.862376765953404,6.67801598814984,5.863719584246822,2.548668984715988
2009-05-31,PREMON,14.281666666666665,9.86,11.055,9.23,9.663333333333332,9.5975,20.02,7.4,11.076916666666666,11.10816666666666,11.576516312285282,11.622454337405264,11.463710047890421,11.48300952043642,8.940000000000001,7.782083333333334,8.787220738685342,8.792734779218476,8.797588860292292,10.549119187843003,10.0725,10.072499999999987,9.310950103273948,9.591035144853597,11.088051646308088,11.055,8.034583333333334,7.789166666666668,8.294178496032192,8.547486680570808,9.429214089095632,8.965185657034473,8.144895833333333,7.632708333333331,7.643164671961178,6.933724527261262,8.657588492553295,8.972639222918886,8.784375,8.411874999999997,8.535647876518135,9.196438994138388,9.449267912899032,6.975232061128658,16.968333333333334,14.238750000000007,15.520494741858617,14.721685677086446,14.893517374532754,13.368795314632,7.678749999999999,7.297499999999995,7.077426059572042,6.886324990666567,8.517385594220526,4.244493036643144
2009-08-31,MONSOON,12.63,11.295,15.1,8.493333333333332,9.1175,9.98,21.12,7.95,11.529729166666668,10.97691666666666,11.997909787371169,12.025328007248724,12.786779902494647,12.785864937956413,9.496875,8.1125,9.790332443211206,9.760824653601858,10.774229617329356,9.410112878070075,10.0725,10.072499999999987,11.626570061964369,16.922494263297455,15.13386860104185,15.1,9.138749999999998,7.940833333333335,8.373840430952647,8.266970010812072,9.438951105823788,9.611317735283977,8.583020833333332,7.920208333333332,8.232898803176706,7.464199001839742,9.730417632606368,9.80276296511692,9.164375,8.736874999999996,9.113388725910882,9.896484499046037,9.733838872255076,7.949928152404883,19.287916666666664,15.738750000000008,17.76029684511517,15.422608967677636,19.078947993637193,17.24101182525121,8.217500000000001,7.434999999999995,7.426455635743226,7.229214007554849,7.874770492476963,4.908920324376755
2009-11-30,POMKH,9.466,8.94,10.575,7.479999999999999,8.885,8.12,20.736666666666668,8.95,11.877583333333332,11.17691666666666,10.9851458724227,10.799418526494433,10.994119268626902,10.424328127490941,9.254999999999999,9.7675,9.450199465926723,9.445338855188295,8.162988768052632,7.986417909744847,10.072499999999998,10.072499999999987,11.20594203717862,14.217858546738327,10.609548739318596,10.575,10.541666666666666,8.128333333333334,8.016304258571587,7.418732476807502,6.480203817815964,7.091836576615277,8.803229166666666,8.369583333333333,8.493739281906024,7.800028534504006,6.461919646211287,5.764241688710089,10.0946875,8.831874999999995,8.71603323554653,9.211508850268835,7.8094214261156,8.37859918556608,20.694583333333338,18.197916666666675,18.95084477373577,16.008959819739726,15.043287457316577,14.876954880900097,8.981250000000001,7.922499999999996,8.035873381445935,7.831619494889885,5.992384426325631,6.276869965339696
2010-02-28,POMRB,11.1525,6.81,3.56,15.393333333333333,7.52,10.29,19.635,9.75,11.847125,11.882541666666661,11.05208752345362,10.907809195303248,9.690298737602292,9.163142356071804,9.461875,9.22625,8.394119679556034,8.428840562606942,9.112771234670538,9.83244264621853,10.072499999999998,10.072499999999987,8.147565222307172,5.778052807714552,3.5950973779649367,3.56,11.233125,10.149166666666666,10.967115888476286,13.494727811718674,7.4745350559713035,7.6809588707700795,8.883229166666666,8.796458333333334,8.104243569143614,7.704622132277374,7.121855319480279,6.455404959847451,10.908750000000001,9.496874999999994,9.345619941327918,10.06137116866394,7.640607165274207,6.847936032658882,19.812916666666666,20.37791666666668,19.224506864241462,16.416274880311143,14.43066039485772,14.098536785128289,8.757499999999999,8.512499999999996,8.721524028867561,8.50597439574384,7.478957193137466,7.308259692213339
2010-05-31,PREMON,14.242,10.090000000000002,11.055,12.37,9.7175,14.38,22.55333333333333,11.15,11.663124999999999,11.872624999999996,12.328052514072173,12.375328753389706,13.210888196892466,12.225807059030064,9.86625,9.283750000000001,9.07247180773362,9.071945048224352,9.088390890924233,8.922566950103676,10.0725,10.072499999999987,9.310539133384303,9.593270489818877,11.090519918239405,11.055,11.278749999999999,10.934166666666666,11.528269533085773,12.278542251519172,12.786806971141747,13.167431151118159,8.89375,8.81,8.749546141486169,8.189443401162556,10.427040325783315,10.241885512730839,11.10125,10.692499999999995,11.35937196479675,12.765381354281349,10.866066058365234,8.843316593944845,19.17791666666667,21.01125000000001,20.55603745187821,17.091599481261767,20.028726135307018,19.439411983738996,7.8525,9.449999999999996,9.692914417320537,9.463306962244356,10.482146484301934,6.975998899853046
2010-08-31,MONSOON,12.425999999999998,12.72,15.1,10.885,9.703333333333333,11.71,11.533333333333333,2.41,10.572437499999998,11.821624999999996,12.367231508443304,12.33811033946739,13.5220159300965,12.67183804698749,9.920833333333334,9.64,10.531483084640172,10.482708109698269,11.03113230899866,10.09698201181268,10.0725,10.072499999999987,11.626323480030582,16.914721350405795,15.135821826426742,15.1,9.67375,11.532083333333333,11.270961719851464,10.877157175568666,12.708029326492836,10.883341048577867,8.374374999999999,8.956458333333334,9.131061018225035,8.546531664363581,10.565377119460802,10.099260867283137,10.07125,11.124999999999996,11.49962317887805,12.635957317641132,12.342170716688146,11.970225743916378,18.409374999999997,18.614583333333343,16.94695580446026,16.522027825801732,23.496772134555048,20.92965569655103,7.03125,8.064999999999994,6.779748650392323,6.517449882616933,10.677359176842323,7.372321948992775
2010-11-30,POMKH,8.197999999999999,10.75,10.575,5.453333333333332,8.383333333333333,7.93,25.243333333333336,7.25,8.6509375,11.504624999999995,10.699538905065982,10.389695384774315,11.197438651911465,10.460178587519554,9.16375,10.092500000000001,10.618889850784104,10.587688698145422,9.071148106661608,9.39354358672554,10.072499999999998,10.072499999999987,11.205794088018347,14.209195022463252,10.611008615273398,10.575,7.407708333333333,11.025416666666667,8.94391036524421,6.339457954813718,9.392359579164687,8.671271817128158,7.179270833333334,8.831041666666668,8.831969944268355,8.478321692940552,7.161154480230087,6.42320321192814,7.665,11.077499999999997,10.071773907326829,10.464495701105307,10.106804161937665,9.293756781935606,16.009999999999998,19.74125000000001,20.26550681600949,17.472765402419526,15.599817468428427,13.196376913178078,5.5725,7.639999999999994,6.967849190235394,6.731956737079228,4.879725770877578,-0.5442780278721373
2011-02-28,POMRB,3.695,5.436666666666667,3.56,4.58,3.866666666666666,2.24,8.98,4.88,6.890458333333333,9.640249999999995,7.897723343039589,7.285655478144831,9.06036721688965,9.426647482459762,8.1175,9.749166666666667,8.546000577137129,8.59955072683648,10.523739475434606,10.127257568616056,10.072499999999998,10.072499999999987,8.147476452811008,5.773851938664989,3.596085826271412,3.56,6.183333333333334,8.322083333333333,7.198346219146526,4.787120811343625,8.377626041373398,7.334907213895265,5.854166666666666,7.9177083333333345,6.8458486332276784,7.285213075906419,7.1668355239960535,6.472356972735785,5.248749999999999,9.064999999999998,6.9390643443960975,6.2592437719393,9.057400805550587,7.152548776254206,15.319833333333333,17.07750000000001,15.751304089605695,16.59111277305723,16.076315293811597,12.8556163758888,5.118125000000001,6.422499999999994,6.132709514141236,5.906691528987713,6.090654283391071,9.693973255989532
2011-05-31,PREMON,6.3275000000000015,5.406666666666666,11.055,5.055,3.81,3.18,14.013333333333335,4.35,5.8660000000000005,7.661624999999995,7.269634005823754,6.813132128580945,8.714306326742172,7.74325223092622,7.08875,8.578333333333333,7.290267012948943,7.367529411506134,8.947009944439829,8.325622554215649,10.0725,10.072499999999987,9.310485871686604,9.59265806806146,11.091059012795094,11.055,5.971666666666667,6.493333333333334,6.341007731487915,4.864235033862825,8.923770860066263,7.4292189848983075,4.606458333333332,6.440833333333334,5.631509179936607,6.383295849812471,8.457168561083716,8.319854304876367,3.52,6.264999999999997,5.435438606637659,4.687342364942409,8.93140311363256,3.1041139264105437,13.65975,14.942500000000013,15.05611578709675,16.33836363222423,18.282865612045384,17.8401030574525,5.265,4.722499999999995,5.419625708484742,5.209977598004321,7.459853720039657,0.26944940507375303
