Date,Season,Dera Bis,Rajnagar,Kendrapara,Aali,Mahakala Pada,Pattamundai,Garadpur,Marsa Ghai,Dera Bis_Trend,Dera Bis_SMA,Dera Bis_EWMA,Dera Bis_DES,Dera Bis_TES,Dera Bis_ARIMA,Rajnagar_Trend,Rajnagar_SMA,Rajnagar_EWMA,Rajnagar_DES,Rajnagar_TES,Rajnagar_ARIMA,Kendrapara_Trend,Kendrapara_SMA,Kendrapara_EWMA,Kendrapara_DES,Kendrapara_TES,Kendrapara_ARIMA,Aali_Trend,Aali_SMA,Aali_EWMA,Aali_DES,Aali_TES,Aali_ARIMA,Mahakala Pada_Trend,Mahakala Pada_SMA,Mahakala Pada_EWMA,Mahakala Pada_DES,Mahakala Pada_TES,Mahakala Pada_ARIMA,Pattamundai_Trend,Pattamundai_SMA,Pattamundai_EWMA,Pattamundai_DES,Pattamundai_TES,Pattamundai_ARIMA,Garadpur_Trend,Garadpur_SMA,Garadpur_EWMA,Garadpur_DES,Garadpur_TES,Garadpur_ARIMA,Marsa Ghai_Trend,Marsa Ghai_SMA,Marsa Ghai_EWMA,Marsa Ghai_DES,Marsa Ghai_TES,Marsa Ghai_ARIMA
2003-02-28,POMRB,1.9595833333333332,5.1630769230769245,5.6,3.17,2.44,2.895,2.89,0.825,1.7965624999999998,1.7965625000000003,1.745198354691873,1.7360420290344414,2.0587326747439527,1.959583321536244,4.869038461538462,4.916579254079257,4.7398985166709995,4.771475337696404,5.287393049700654,5.084813191217132,4.3275,5.085,5.042509170370443,5.266948017103747,4.787262344432268,4.466634174886316,2.4862499999999996,2.48625,2.5204231930192558,2.532162238214637,3.1514846159531205,3.1699999795290426,1.5862500000000002,1.5875000000000004,1.6159319381736141,1.7482597501899264,1.5464321925177342,1.6526665219469814,2.2254166666666664,2.6012500000000003,2.507580711431906,2.6797680985608983,2.6891801349597317,2.2033424911112527,3.41375,3.4625000000000026,3.1303258819753035,2.8158306262999413,3.862547647793728,3.693309528900962,1.7712500000000002,1.0075000000000007,0.8872772982147665,0.9768909180637315,1.690899501854115,1.5360324443973878
2003-05-31,PREMON,2.7230000000000003,6.713333333333335,3.31,3.681666666666666,2.31,2.7466666666666666,4.49,5.07,1.7965625,1.7965625000000003,2.136319012815124,2.251594827526263,2.820473634865933,2.722999980323791,4.627298534798535,5.019230769230772,5.529272443335934,4.776332723258515,6.623851142232261,6.266188707983776,4.1675,4.387499999999999,4.349505502222266,5.017074616296133,5.525959363147948,5.414565978582238,2.48625,2.48625,2.98492058247822,2.9442702884005882,3.7109803702464075,3.681666638865116,1.7237500000000001,1.4850000000000003,1.8935591629041686,2.214508025528106,2.42312635321856,2.351361522394707,2.1372916666666666,2.3354166666666667,2.6032150935258103,2.7350062394367933,3.4262181337821755,3.341532625517263,3.1487499999999997,3.4525000000000023,3.674195529185182,4.341973183387874,4.578598711796689,4.618195852613972,1.743125,1.7875000000000008,2.56036637892886,1.458704667702443,1.9086906178693912,1.7201206722409315
2003-08-31,MONSOON,1.0516666666666667,3.2523076923076935,3.48,1.4033333333333335,1.32,0.99,2.86,0.355,1.7965625,1.7965625,1.7024580743557411,1.8000925786976292,1.147283071366537,1.051666661054191,4.440277014652016,4.718846153846156,4.618486542924638,4.781195046489151,3.5022071868426536,3.3109412994798064,4.06,4.267499999999999,4.00170330133336,4.786943530242367,3.4840217344978703,3.835250931740153,2.48625,2.48625,2.3522856828202654,2.5413522867822085,1.3971493658835952,1.4033333191473871,1.6025,1.6875000000000004,1.6641354977425011,2.0178737337598807,0.9177510138787188,0.8190809674227331,2.2110416666666666,2.1154166666666665,1.957929056115486,2.3792910473563103,1.7271392948861384,1.668756707331016,2.99625,3.375000000000002,3.348517317511109,3.0649333546341913,2.226738568302021,2.0480998514855457,1.760625,1.7550000000000006,1.678219827357316,1.379461622925434,0.8542575465002895,1.0263426908256683
2003-11-30,POMKH,1.4520000000000002,3.0142857142857142,3.88,1.69,0.97,2.005,1.45,0.675,1.7965625,1.7965625000000003,1.602274844613445,1.6194880378157583,1.545592340689473,1.4519999895181586,4.212463369963371,4.535750915750918,3.976806211469068,4.786062319082397,3.9462184703617336,3.7568225557198125,4.39375,4.067499999999999,3.953021980800016,4.645689375446551,3.899450585424634,4.264820413487569,2.4862499999999996,2.48625,2.0873714096921594,2.265862671308615,1.6861186015744631,1.6899999812462534,1.49625,1.7600000000000005,1.3864812986455006,1.6237545100044843,1.1751187662264053,1.1119717890028724,2.4795833333333333,2.1591666666666662,1.9767574336692917,2.277676688904974,1.9327731615518993,2.138826339192176,3.0275,2.922500000000002,2.5891103905066655,1.359804774849822,2.794280434081547,2.8096210172523333,1.37875,1.7312500000000006,1.2769318964143894,1.3336309314044672,1.0563642720067428,0.7700291714280367
2004-02-29,POMRB,1.9595833333333332,4.399285714285714,5.54,3.17,1.18,3.31,3.48,1.06,1.7965624999999998,1.7965625000000003,1.7451982401014003,1.7383185414724607,2.050998155321821,1.9595833229559936,4.083168498168498,4.344803113553115,4.145798012595726,4.790934549434315,4.81765379035764,4.709724373667822,4.734999999999999,4.052499999999998,4.587813188480009,4.90435857653314,4.527432067697752,4.35173188439161,2.4862499999999996,2.48625,2.5204228458152955,2.5158557853645913,3.1514841576190378,3.16999998158589,1.4968749999999997,1.4450000000000007,1.3038887791873002,1.399152416172375,1.7535195488450028,1.9008996096519328,2.9137500000000003,2.2629166666666665,2.510054460201575,2.4859428159463843,2.5835267478878228,2.4848030114015027,2.7199999999999998,3.070000000000002,2.9454662343039995,3.373112237699511,3.418416836814639,3.4986908068759277,0.97375,1.7900000000000007,1.1901591378486338,1.3301096151904137,1.5694329244976597,1.1630953043854673
2004-05-31,PREMON,2.7230000000000003,5.654615384615385,6.04,3.681666666666666,2.72,4.48,4.15,1.78,1.7965625,1.7965625000000003,2.1363189440608403,2.254256347593686,2.8120990023130057,2.7229999827883886,4.154427655677656,4.080123626373628,4.749324961403589,4.795811742323658,6.039022072793677,5.9711571259658,4.76875,4.7349999999999985,5.1686879130880055,5.264770891997694,5.302676741707533,4.99537747986668,2.48625,2.48625,2.984920374155844,2.927262761324623,3.7109800127345673,3.681666641882469,1.4281249999999999,1.5475000000000008,1.8703332675123803,2.038385197585578,2.3508641312966354,2.4662736129882576,3.271875,2.69625,3.298032676120945,2.9633554659674375,3.387018740584301,3.057477168738895,2.3575000000000004,2.9850000000000017,3.4272797405824,5.191664441847908,4.512514357536448,4.544057923142859,0.9656250000000002,0.9675000000000007,1.4260954827091803,1.4094183077800009,3.759647604315107,3.5887255873794017
2004-08-31,MONSOON,1.0516666666666667,3.276666666666667,3.48,1.4033333333333335,0.915,2.73,0.74,0.405,1.7965625,1.7965625,1.702458033103171,1.8025147045593288,1.1383252324280804,1.0516666617520285,4.287635073260073,4.086213369963372,4.160261643508821,4.80069389528602,2.731901429804337,2.7417809634083645,4.735,4.7349999999999985,4.4932127478528034,4.9665491162437965,3.8375498643477712,4.135156182755297,2.48625,2.48625,2.35228555782684,2.525404741866212,1.3971490870155807,1.4033333204885712,1.48875,1.4462500000000007,1.4881999605074283,1.6246124652278806,0.9373168262784535,0.8126766604675589,3.495,3.13125,3.070819605672567,3.0014150023936534,1.914178473981103,1.3618316612553896,2.305,2.455000000000002,2.35236784434944,1.7077891890740033,2.40938111393276,2.07089062982746,0.9875,0.9800000000000008,1.0176572896255083,1.3233973420354037,0.3624916888273222,0.2162753186529529
2004-11-30,POMKH,1.4520000000000002,3.56,4.15,1.69,0.825,3.13,0.67,0.56,1.7965625,1.7965625000000003,1.6022748198619028,1.6213995508663102,1.5361068210800721,1.451999990818951,4.4384054487179485,4.222641941391943,3.920156986105292,4.8055810188762464,3.486938751348619,3.5621220466569876,4.6875,4.802499999999999,4.355927648711682,4.828836957975483,4.1868476859559784,4.5011963496226945,2.4862499999999996,2.48625,2.087371334696104,2.2520094213060338,1.6861183840505634,1.6899999831464079,1.5097727272727273,1.4100000000000008,1.222919976304457,1.2412455441418857,1.113842575286176,0.8081694153412271,3.5337500000000004,3.4125000000000005,3.09449176340354,3.117521452537227,2.318025684575346,2.063802003856026,2.412916666666667,2.260000000000002,1.6794207066096638,0.5681695548519679,2.1179856289122547,2.459219036338453,1.0325,0.9512500000000008,0.834594373775305,1.2537650008824173,0.6459657597187927,0.7128207577886216
2005-02-28,POMRB,1.9595833333333332,4.919230769230769,5.0,3.17,1.81,3.97,3.84,1.35,1.7965624999999998,1.7965625000000003,1.745198225250475,1.7396548531299363,2.0410390187314253,1.9595833240622949,4.578462995337995,4.352628205128207,4.319786499355483,4.8104731203801885,4.7517214715200735,4.899405486953569,4.785,4.6674999999999995,4.613556589227009,4.896057492349354,4.813953453241115,4.746665807373711,2.4862499999999996,2.48625,2.5204228008176623,2.504423897854102,3.151483987945054,3.169999983265959,1.5026704545454548,1.5675000000000008,1.4577519857826742,1.4381622667497083,1.6763014228867381,1.968318904204978,3.49625,3.5775,3.4446950580421243,3.414370533845991,3.0631975067742774,2.8216988242776337,2.5883333333333334,2.350000000000002,2.5436524239657983,5.907311347310077,3.245140645105384,3.2582586570970795,1.0481250000000002,1.0237500000000006,1.0407566242651831,1.2758844254185473,1.1001471608824653,1.0600067601468508
2005-05-31,PREMON,2.7230000000000003,6.340833333333332,6.2,3.681666666666666,2.2581818181818183,4.13,4.653333333333333,1.85,1.7965625,1.7965625000000003,2.1363189351502854,2.254992897418743,2.801718777417223,2.7229999847140234,4.687493298368298,4.5241826923076935,5.128205232946623,4.815370204994404,6.202397929088311,6.143654674159503,4.72375,4.7075,5.248133953536206,5.247352225526878,5.429638042729143,5.222820723082389,2.48625,2.48625,2.9849203471572636,2.9184658706607185,3.7109798803846914,3.6816666443017665,1.5714204545454546,1.452045454545455,1.777923918742332,1.858645451357708,2.4083081195707696,2.4432097809117805,3.5074999999999994,3.49,3.7188170348252747,3.7226611418985684,3.8897059602906827,3.648066867460423,2.8158333333333334,2.4758333333333353,3.3875247877128123,9.570994273126578,4.203067083261451,4.299236615614874,1.0950000000000002,1.0412500000000005,1.36445397455911,1.3557199827818756,2.654334255156244,2.5134280488491956
2005-08-31,MONSOON,1.0516666666666667,3.7109090909090914,4.1,1.4033333333333335,1.32,2.78,1.64,0.46,1.7965625,1.7965625,1.702458027756838,1.8028023831315139,1.1275748483165706,1.051666662288164,4.78927127039627,4.6327432983682995,4.5612867761316105,4.820272269410187,3.0999139091971037,3.244684540929047,4.21125,4.8625,4.7888803721217235,5.060918882220012,3.971966278444728,4.208212707594942,2.48625,2.48625,2.3522855416276913,2.5191336102339332,1.3971489837794273,1.403333321597988,1.5107954545454545,1.5532954545454551,1.5947543512453992,1.7033727794655096,0.8958875826590988,1.1019984726742806,3.348125,3.5025000000000004,3.343290220895165,3.6753766336892526,2.308032307250499,1.9425128549163,3.067083333333333,2.7008333333333354,2.6885148726276875,4.808410076823261,1.6554962838779654,1.767788716942956,1.20625,1.0550000000000004,1.002672384735466,1.2703800387241653,0.33901211149095056,0.35878583387210505
2005-11-30,POMKH,1.4520000000000002,3.998,3.04,1.69,0.97,3.17,1.59,0.88,1.7965625,1.7965625000000003,1.602274816654103,1.621388896713221,1.5250355504050068,1.4519999918403461,4.891889520202021,4.7422432983683,4.335972065678966,4.825179324731506,3.880873152107647,3.7811707523263154,3.4999999999999996,4.584999999999999,4.089328223273034,4.621439963911519,4.417514756050243,4.689915135241772,2.4862499999999996,2.48625,2.0873713249766146,2.2479474938121062,1.6861183035238274,1.689999984691536,1.4935227272727272,1.589545454545455,1.3448526107472394,1.3845225147738194,1.1574183726763758,0.9197162266155436,3.2199999999999998,3.5125,3.2739741325370986,3.696497297030849,2.6679914704468644,2.508282551514386,3.2866666666666666,2.9308333333333354,2.2491089235766126,2.0763377104867518,1.5315541275646365,2.1659447371245237,1.2525000000000002,1.1350000000000002,0.9536034308412795,1.2337904755810511,0.5638477708470035,0.6370702712237047
2006-02-28,POMRB,1.9595833333333332,5.295454545454546,2.01,3.17,1.18,2.655,4.93,1.92,1.7965624999999998,1.7965625000000003,1.745198223325795,1.7394496753745385,2.0296944285382272,1.9595833249484256,5.160491161616163,4.836299242424245,4.719765057589198,4.830091378129287,5.16290283005166,5.121121019019999,3.04,3.8374999999999986,3.25759693396382,3.975914438276625,4.783678656866005,4.7537975171228615,2.4862499999999996,2.48625,2.5204227949859686,2.5023490852063794,3.1514839251322213,3.169999984664684,1.49125,1.432045454545455,1.2789115664483437,1.239363714380756,1.7391895047918493,1.439513403594973,3.081875,3.1837500000000003,3.0263844795222594,3.575043994632413,3.373600572135455,3.295578207787328,3.17875,3.203333333333336,3.3214653541459676,5.274627367270131,3.493631538814374,3.2714307881579305,1.2137499999999999,1.2775000000000003,1.3401620585047676,1.3188852819157344,1.2201831957661686,1.252561016933536
2006-05-31,PREMON,2.7230000000000003,6.7855555555555584,3.5,3.681666666666666,2.75,4.42,5.32,1.65,1.7965625,1.7965625000000003,2.136318933995477,2.254649098996482,2.790146686978518,2.7229999862599943,5.5373636363636365,4.947479797979801,5.546081256775743,4.835008435090114,6.5998971422698265,6.377969289921267,3.1499999999999995,3.1624999999999988,3.354558160378292,3.7462677418199877,4.818482182583143,4.749034389519707,2.48625,2.48625,2.9849203436582474,2.9182048350405987,3.7109798313891367,3.6816666462865886,1.42,1.5550000000000006,1.8673469398690061,1.981430371995504,2.339262685116632,2.4928151252261124,2.8025,3.2562500000000005,3.5838306877133554,3.857243596695812,3.99264946036221,3.8271971646137146,3.36625,3.3700000000000028,4.120879212487581,6.974244384929613,4.44792248727148,4.357832298580032,1.1512499999999999,1.2275000000000005,1.4640972351028605,1.3708745227517483,2.3272742593066473,2.174411420130621
2006-08-31,MONSOON,1.0516666666666667,5.415000000000001,3.12,1.4033333333333335,0.81,1.3849999999999998,0.11,0.35000000000000003,1.7965625,1.7965625,1.7024580270639529,1.8024413623557711,1.115819294350454,1.0516666627123852,5.81341792929293,5.373502525252528,5.493648754065446,4.839930494789694,3.5158958684133803,3.6016920912626786,3.8375000000000004,2.917499999999999,3.260734896226975,3.47212364044567,2.945224701728996,3.2552580472890504,2.48625,2.48625,2.352285539528282,2.5200928203035198,1.3971489455616903,1.4033333225310747,1.4587500000000002,1.4275000000000007,1.4444081639214037,1.5727315147278615,0.9336367530890537,1.0958216356525026,2.8006249999999997,2.9075000000000006,2.704298412628013,3.405578352288084,2.4348509069737956,2.2890513486783908,3.4625000000000004,2.9875000000000025,2.5165275274925483,1.6144580736411367,1.757470661967524,1.817528745410851,1.06,1.2000000000000004,1.0184583410617163,1.268848921426338,0.47074198735241124,0.42872803065171716
2006-11-30,POMKH,1.4520000000000002,5.308888888888889,4.9,1.69,0.91,2.33,4.62,0.49,1.7965625,1.7965625000000003,1.602274816238372,1.6210740909428356,1.513138758951555,1.4519999926638072,6.011166666666667,5.7012247474747495,5.419744807994823,4.844857564936622,4.801011655355806,4.723492581111151,4.360625,3.3824999999999994,3.9164409377361853,3.6627961912765357,3.390073135907101,3.5973963052275617,2.4862499999999996,2.48625,2.087371323716969,2.2496252317519274,1.6861182737130522,1.6899999859739714,1.5193750000000001,1.4125000000000008,1.2306448983528422,1.271069493091095,1.0908700727490008,0.8324494379359682,2.7675,2.6975000000000007,2.5545790475768078,3.1878082106467236,2.6005715874969173,2.774285892639799,3.1187500000000004,3.7450000000000028,3.357916516495529,4.869704387528883,1.5768703698071866,2.0821153713036322,1.02375,1.1025000000000005,0.8070750046370299,1.1838633785036283,0.7643289797334312,0.7708459560477767
2007-02-28,POMRB,1.9595833333333332,6.1930000000000005,5.65,3.17,1.55,3.48,2.67,1.58,1.7965624999999998,1.7965625000000003,1.7451982230763565,1.7392047336918586,2.017696793432779,1.9595833256741737,6.321275793650795,5.925611111111113,5.729046884796894,4.849789652680047,6.23597821394978,5.840956369334956,4.295,4.2925,4.609864562641711,4.04374461353422,4.312624798255029,4.0700279606082175,2.4862499999999996,2.48625,2.520422794230181,2.504512929291099,3.1514839018790837,3.169999985847441,1.544375,1.5050000000000008,1.3583869390117054,1.3535268851114453,1.6738880728860734,1.5488937602733202,2.761875,2.903750000000001,2.924747428546085,3.2458650429961544,3.207571834157195,2.9921883234273388,3.1970833333333335,3.1800000000000033,3.0827499098973172,3.519585588776274,4.213949860144843,3.57384277148069,1.048125,1.0175000000000005,1.116245002782218,1.2269951008868394,1.5335191653484772,1.5425956222726982
2007-05-31,PREMON,2.7230000000000003,7.4700000000000015,4.045,3.681666666666666,2.865,3.33,4.83,1.7,1.7965625,1.7965625000000003,2.136318933845814,2.254485061284952,2.7780867542232834,2.722999987528422,6.609249503968254,6.096722222222224,6.425428130878137,4.854726763940676,7.604271379220542,6.940845878056985,3.729375,4.428750000000001,4.383918737585026,4.02736236453166,5.14907329031461,4.930932168171844,2.48625,2.48625,2.9849203432047755,2.9206850955606023,3.7109798132511163,3.681666647945248,1.5837500000000002,1.5337500000000008,1.9610321634070234,2.1674314314528305,2.3568474363041325,2.435892580887828,2.9175,2.631250000000001,3.086848457127651,3.2665060356890727,3.9531114344738474,4.052824815556655,3.147291666666667,3.0575000000000028,3.7816499459383905,5.4247368547790815,4.805492599612731,4.451158788579412,1.165,1.0300000000000007,1.3497470016693307,1.2837382239961388,1.902757370757983,1.7822036830237138
2007-08-31,MONSOON,1.0516666666666667,7.211428571428571,2.05,1.4033333333333335,0.895,2.43,1.2266666666666666,0.495,1.7965625,1.7965625,1.7024580269741552,1.8023487538418097,1.1037337527501552,1.0516666630562006,6.811200892857142,6.545829365079367,6.7398283070983105,4.859668900655773,4.395051898042454,4.4403627491492355,3.030625,4.161250000000001,3.4503512425510157,3.545577944885104,3.3210031236489064,3.5750190532197017,2.48625,2.48625,2.352285539256199,2.522560230586821,1.397148931413588,1.4033333233267817,1.644375,1.5550000000000006,1.5346192980442142,1.7736271998221549,0.9697704397620632,1.2131634989118723,3.0862499999999997,2.892500000000001,2.8241090742765906,3.080249946560633,2.2612363623763647,1.8798126365402972,3.0054166666666666,3.3366666666666696,2.759656634229701,1.9994111547736766,1.1418400768354937,1.6397525903558385,1.2600000000000002,1.0662500000000008,1.0078482010015983,1.1990332319416928,0.3558836270826311,0.41361677762959603
2007-11-30,POMKH,1.4520000000000002,5.81625,1.445,1.69,1.14,2.53,3.105,1.28,1.7965625,1.7965625000000003,1.6022748161844933,1.6210362073140205,1.5010624362756588,1.451999993341821,7.104037698412698,6.672669642857144,6.370396984258987,4.864616065589925,6.039181533774724,5.811506899985042,2.904375,3.2975000000000008,2.6482107455306094,2.9787401992162503,3.4859070627672226,3.7827636149286246,2.4862499999999996,2.48625,2.0873713235537195,2.2518684116830077,1.686118262677184,1.6899999870561617,1.661875,1.6125000000000005,1.3767715788265285,1.530194941176136,1.1363084433498796,0.9389349694490648,3.2274999999999996,2.942500000000001,2.7064654445659544,2.9320655976733594,2.582495843745599,2.5599467120777,2.9916666666666667,2.9579166666666694,2.897793980537821,2.7176583148741087,2.784974594373913,2.355235729516318,1.25875,1.2637500000000008,1.116708920600959,1.2067688114205175,0.6015624808822921,0.6378078989271193
2008-02-29,POMRB,1.9595833333333332,7.30125,3.515,3.17,1.805,4.63,3.05,1.5499999999999998,1.7965624999999998,1.7965625000000003,1.7451982230440293,1.7392075308394357,2.0056626580351353,1.9595833262795952,6.749539682539681,6.949732142857143,6.742738190555392,4.869568269820188,7.188114815073971,6.186835400418893,3.015625,2.7637500000000004,2.994926447318366,2.9626554065167228,3.713087056159721,3.6378080765304457,2.4862499999999996,2.48625,2.520422794132232,2.5064561891245694,3.151483893270834,3.169999986860724,1.636875,1.6762500000000007,1.548062947295917,1.660366716259354,1.754469009057513,1.363972215663103,3.17125,3.2300000000000004,3.4758792667395726,3.2817496729957663,3.2173303550034307,3.179114134973089,3.018333333333333,3.0529166666666696,2.9586763883226923,3.070482936078177,3.585679212052907,3.4522735171363403,1.2924999999999998,1.2562500000000008,1.2900253523605754,1.2460025553972995,1.6355954217307183,1.652943814162367
2008-05-31,PREMON,2.7230000000000003,8.704444444444443,5.17,3.681666666666666,2.75,3.31,4.34,1.72,1.7965625,1.7965625000000003,2.1363189338264177,2.254520765463704,2.766125921416646,2.722999988587779,6.046886679292928,7.2583432539682535,7.527420692111012,4.874525518307341,8.617509637815823,7.645768552862068,3.0781249999999996,3.0450000000000004,3.8649558683910197,3.3657969281444866,4.242778067547163,4.027758017181888,2.48625,2.48625,2.9849203431460056,2.9222764932641523,3.710979806536468,3.6816666493525574,1.5975000000000001,1.6475000000000004,2.0288377683775503,2.285285787227258,2.4706396820771577,2.9265414331173494,3.065,3.225,3.4095275600437436,3.308427355801717,4.108405549925157,3.7078043390386615,3.0706249999999997,2.930416666666669,3.5112058329936153,4.90178856609063,4.807843215236611,4.4638287178750735,1.268125,1.2612500000000006,1.4620152114163454,1.3046095353864653,1.8783836797267013,1.7109138230841066
2008-08-31,MONSOON,1.0516666666666667,3.141,1.815,1.4033333333333335,0.81,2.0,1.93,0.745,1.7965625,1.7965625,1.7024580269625174,1.8023962724801734,1.091875496300494,1.0516666633404697,5.630040088383838,6.2407361111111115,5.772852415266607,4.8794878017743395,5.494868667980006,5.818070815714689,3.0706249999999997,2.98625,3.0449735210346116,2.965036569218803,2.804480749943928,2.9758348351234445,2.48625,2.48625,2.3522855392209365,2.5237769678494173,1.3971489261759964,1.403333324013358,1.5368750000000002,1.6262500000000006,1.5413026610265301,1.7613823806382916,1.0399981242909075,0.8982356540877634,2.86875,3.1175,2.845716536026246,3.03140333293747,2.3941566791286157,2.1026260800492445,3.29625,3.1062500000000024,2.878723499796169,2.5563985577442936,1.13884184922567,1.5601339009496318,1.2325,1.3237500000000006,1.1752091268498073,1.248117829822006,0.5055977084704595,0.5035678432420447
2008-11-30,POMKH,1.4520000000000002,4.2654545454545465,2.18,1.69,0.91,2.11,2.8200000000000003,0.835,1.7965625,1.7965625000000003,1.6022748161775104,1.621083039731592,1.4893342042813258,1.4519999939097439,5.2667373737373735,5.853037247474748,5.169893267341783,4.884455139182273,5.115401590746941,3.671811254028352,2.7975000000000003,3.17,2.698984112620767,2.695957807386562,3.0198153640564485,3.1678471924533964,2.4862499999999996,2.48625,2.0873713235325617,2.2527322050227756,1.686118258591732,1.689999987982018,1.5337500000000002,1.5687500000000008,1.2887815966159182,1.3679729148133792,1.1769790685506427,1.0188557950275876,2.7687500000000003,3.0125,2.5514299216157474,2.8008231625482733,2.643567394677919,2.5264747702928734,3.4616666666666664,3.0350000000000024,2.855234099877701,2.5567618949868978,2.9061014331007655,2.4145610188839917,1.24125,1.2125000000000006,1.0391254761098843,1.2025401336323671,1.0264493374672679,1.0497896863444327
2009-02-28,POMRB,1.9595833333333332,5.517272727272727,2.72,3.17,1.55,3.48,5.14,1.71,1.7965624999999998,1.7965625000000003,1.7451982230398397,1.7392480329267348,1.9940900931271912,1.9595833267925118,5.205994318181819,5.407042929292929,5.30884505131416,4.8894275359395465,6.01892552734786,5.6559714649333905,2.5881250000000002,2.97125,2.70739046757246,2.5939995075284235,3.478254142839421,3.394857515509552,2.4862499999999996,2.48625,2.520422794119537,2.506990738940009,3.1514838900840796,3.1699999877385503,1.5837500000000002,1.5050000000000008,1.393268957969551,1.3804825479512104,1.7436009683739377,1.6378916079995598,2.79,2.7250000000000005,2.9228579529694487,2.9040555601200047,3.216999970036735,3.7809446137710085,3.3220833333333335,3.557500000000002,3.7691404599266205,5.950646766127684,3.369346496939597,3.400430687936938,1.2006249999999998,1.2525000000000006,1.3074752856659306,1.2596386297793887,1.599914724269389,1.5132202359008664
2009-05-31,PREMON,2.7230000000000003,7.5820000000000025,3.78,3.681666666666666,2.98,3.66,3.5733333333333333,1.63,1.7965625,1.7965625000000003,2.1363189338239037,2.2545521487255065,2.754732884586219,2.722999989485692,5.244406250000001,5.126431818181819,6.218107030788497,4.8944049988782785,7.207696770128235,6.975075717721787,2.5593749999999997,2.62375,3.136434280543476,2.769216954922949,3.8960763738228037,3.772327862553974,2.48625,2.48625,2.9849203431383886,2.9225011950910167,3.710979804050718,3.681666650561943,1.6625,1.5625000000000009,2.0279613747817304,2.1929083870129777,2.4132862293626767,2.7923312542029244,2.7358333333333333,2.8125000000000004,3.2177147717816696,3.0486522534201064,3.9613362030082397,3.5060793667925645,3.0752083333333333,3.3658333333333355,3.6908176092893052,4.837523950642584,4.743450292854616,4.552246254279838,1.229375,1.2300000000000006,1.4364851713995583,1.3066739159940894,1.8296183034852862,1.7178088672880412
2009-08-31,MONSOON,1.0516666666666667,3.7775,1.5299999999999998,1.4033333333333335,0.98,1.82,1.58,0.51,1.7965625,1.7965625,1.702458026961009,1.8024174345659247,1.0806840947290592,1.0516666635795169,5.209846590909091,5.285556818181819,5.241864218473098,4.899387521013994,4.1975297209725095,4.516709876678345,2.6306249999999998,2.5524999999999998,2.4938605683260855,2.4216876724248704,2.250143882529857,2.372193656689644,2.48625,2.48625,2.352285539216367,2.5237769556692653,1.3971489242370492,1.4033333246118047,1.78375,1.6050000000000009,1.6087768248690382,1.7979001537640324,1.0373599311893866,0.8850826896283168,2.564166666666667,2.7675000000000005,2.658628863069002,2.768379180655399,2.3105311590555413,2.041396317144801,2.645833333333333,3.2783333333333355,2.8464905655735833,1.9984392335983412,1.504944193418928,1.6429872321441221,1.331875,1.1712500000000006,1.065891102839735,1.2220813612927672,0.6406593732616401,0.6581894271584354
2009-11-30,POMKH,1.4520000000000002,3.93625,2.235,1.69,1.37,1.856666666666667,1.195,1.3,1.7965625,1.7965625000000003,1.6022748161766054,1.621095144955392,1.4783648224525745,1.4519999943922757,5.27853125,5.203255681818183,4.719618531083858,4.904375115695867,4.574953251704446,4.153679352329324,2.6468749999999996,2.5662499999999997,2.390316340995651,2.283134381421196,2.513296659007384,2.618452724453107,2.4862499999999996,2.48625,2.08737132352982,2.252584335827514,1.6861182570793036,1.6899999887833834,1.69375,1.7200000000000009,1.513266094921423,1.6344022029496923,1.207213087328435,1.0897989289967709,2.495416666666667,2.7041666666666675,2.337843984508068,2.523365709099452,2.547641044037486,2.3261483618808754,2.4779166666666668,2.8720833333333355,2.18589433934415,0.9009400300565917,2.912948525449843,2.4782098882697117,1.4662499999999998,1.2875000000000005,1.159534661703841,1.2304153467857208,0.9113852767831467,0.8997006931668894
2010-02-28,POMRB,1.9595833333333332,5.570000000000001,3.235,3.17,2.06,2.36,3.33,2.065,1.7965624999999998,1.7965625000000003,1.7451982230392966,1.7392526727837114,1.9833614271726703,1.9595833272328338,5.5048263888888895,5.216437500000001,5.059771118650316,4.90936779113914,5.5611564849566575,5.432379701267182,2.85375,2.6949999999999994,2.728189804597391,2.408199407051934,3.077341726359001,2.9606473314456645,2.4862499999999996,2.48625,2.520422794117892,2.506732274403577,3.1514838889043473,3.169999988506395,1.48625,1.8475000000000008,1.7319596569528537,1.8478968438664645,1.855667159899035,1.799604350530482,2.630416666666667,2.4241666666666672,2.3467063907048407,2.4207425042033,3.100982858588225,3.620512485924953,2.53125,2.4195833333333354,2.6435366036064902,3.605587855710068,3.971483255064864,3.4766135480645666,1.6293750000000002,1.3762500000000004,1.5217207970223046,1.3283166315585828,1.6937002999312867,1.6711729869121303
