Date,Season,Matanhail,Bahadurgarh,Sahlawas,Beri,Jhajjar,Matanhail_Trend,Matanhail_SMA,Matanhail_EWMA,Matanhail_DES,Matanhail_TES,Matanhail_ARIMA,Bahadurgarh_Trend,Bahadurgarh_SMA,Bahadurgarh_EWMA,Bahadurgarh_DES,Bahadurgarh_TES,Bahadurgarh_ARIMA,Sahlawas_Trend,Sahlawas_SMA,Sahlawas_EWMA,Sahlawas_DES,Sahlawas_TES,Sahlawas_ARIMA,Beri_Trend,Beri_SMA,Beri_EWMA,Beri_DES,Beri_TES,Beri_ARIMA,Jhajjar_Trend,Jhajjar_SMA,Jhajjar_EWMA,Jhajjar_DES,Jhajjar_TES,Jhajjar_ARIMA
2008-05-31,PREMON,3.41,5.575714285714287,1.08,3.4266666666666663,2.855,3.0718750000000004,3.162499999999994,3.34656857223636,3.1436787429404394,2.7830426400582775,3.019905212447951,4.588220238095238,4.516761904761906,4.804913685266953,4.881715271088655,5.673607298117544,4.520444175253805,0.8910416666666667,0.7624999999999994,1.1888524427629121,1.233395088783887,2.592017459280197,-1.4256279295584373,2.8686666666666665,3.077083333333334,3.2023658910339,3.160645011601229,3.814125972254087,3.486464571400591,2.864947916666667,3.901562500000006,3.755189089646402,4.250357805708511,4.788219799000592,4.149094240144652
2008-08-31,MONSOON,2.86,4.941428571428572,0.97,2.228,1.65,3.2474999999999996,3.0774999999999935,3.1519411433418156,2.975726999234798,3.1125364453954196,3.5524452246292264,4.881357142857143,4.555869047619049,4.859519639731601,4.862965771265298,4.989602506217131,5.3819356598778025,1.1389583333333333,0.7199999999999995,1.1013114656577474,1.1159072207512084,0.4058376861733166,0.7473702334777228,2.8262499999999995,2.9095000000000004,2.8126195346203398,3.032402873164304,2.725547972359947,2.8726998650963464,2.3841666666666668,3.0815625000000058,2.913113453787841,3.820169009767927,4.820418310271673,4.665684003529401
2008-11-30,POMKH,2.955,5.127142857142856,1.5083333333333335,2.86,1.925,3.3806249999999998,3.0662499999999935,3.0731646860050894,2.8938613008126155,3.021772764673843,2.1495066713957107,5.220178571428573,4.62057142857143,4.9665689266961035,4.906800657969613,5.402547373675313,5.026049179137697,1.1858333333333333,1.062083333333333,1.264120212727982,1.2306325364165493,1.1665411615671184,0.9128347463219627,2.9275833333333336,2.8278333333333334,2.831571720772204,2.9969796093786734,2.6239226980399506,2.7534967752838817,2.4460416666666664,2.648333333333339,2.5178680722727047,3.503719655619871,3.2804021249759634,3.7711176241547473
2009-02-28,POMRB,4.49,4.924285714285714,1.305,2.784,2.05,3.33625,3.4287499999999937,3.6398988116030537,3.3172326205047065,4.13117168921152,3.866876644131896,5.37875,5.142142857142858,4.9496556417319475,4.881647693217487,5.039974482767454,5.142624359664575,1.1045833333333335,1.2158333333333329,1.2804721276367892,1.2315603357068947,1.006051399557694,1.6381760103428287,3.1486666666666663,2.8246666666666664,2.8125430324633225,2.956804584765218,3.209289125040491,3.280540167900602,3.0164583333333335,2.1200000000000054,2.330720843363623,3.258662151540254,3.4276452306375935,4.324252517094003
2009-05-31,PREMON,3.025,6.2,0.84,4.25,5.463333333333334,3.224375,3.3324999999999934,3.393939286961832,3.142220469335402,3.0211061710739027,4.2426421692605905,5.461607142857143,5.298214285714286,5.449793385039168,5.2487575870375425,5.467305819093981,5.04048251102286,1.2760416666666665,1.1558333333333328,1.1042832765820736,1.069198083051831,2.477040742805152,3.244809429965744,3.2095833333333332,3.0305,3.3875258194779936,3.0994965365611225,3.587082216501189,3.2536519859545336,3.5939583333333336,2.772083333333339,3.5837658393515075,3.5956259857812385,3.225177468732482,3.6907507660497005
2009-08-31,MONSOON,2.89,5.585714285714286,0.56,3.1733333333333333,3.605,2.8049999999999997,3.3399999999999936,3.1923635721770993,2.9840953745650443,3.128043422660374,3.121426150504399,5.507142857142857,5.4592857142857145,5.504161745309215,5.3461280932380175,4.8739868048543284,5.52686625942918,1.775625,1.053333333333333,0.8865699659492441,0.8689288235903615,0.2440550632511369,1.2391980523868629,3.1308333333333334,3.2668333333333335,3.3018488250201297,3.0936170443780497,2.7205087966927692,2.8132716413301475,4.199583333333333,3.260833333333339,3.5922595036109044,3.5825668445832113,3.695875460605479,2.971903623684244
2009-11-30,POMKH,2.03,5.145714285714285,3.29,2.402,4.59,2.4543749999999998,3.1087499999999935,2.7274181433062594,2.6115570224312816,3.042456609196754,4.227656623288793,5.57389880952381,5.463928571428571,5.360782761471244,5.2881740459702655,5.37856988371324,5.345552496482876,2.0912499999999996,1.4987499999999996,1.8479419795695464,1.6995787531634317,0.9118315333504519,0.9364415776322991,2.9605833333333336,3.152333333333334,2.9419092950120778,2.9949285105034473,2.819751431938795,2.9415157083460772,4.350416666666667,3.9270833333333384,3.9913557021665422,3.7280734396223862,2.9533188531534993,2.5126264636373583
2010-02-28,POMRB,2.06,5.2700000000000005,3.52,2.612,4.23,2.23125,2.5012499999999935,2.4604508859837555,2.373728473891129,3.8140599047210784,2.2962781635699097,5.425297619047619,5.550357142857143,5.324469656882746,5.281197988193479,5.032635434702022,5.257992271661563,2.085625,2.0524999999999998,2.516765187741728,2.3027843978710467,1.5137152721973468,1.1664459628021238,2.567166666666667,3.1093333333333337,2.809945577007247,2.934151247297129,3.2669265605190376,3.2907242968310095,4.243125,4.472083333333338,4.086813421299926,3.7927061758773437,3.5653168825645327,2.7979217838756174
2010-05-31,PREMON,2.6500000000000004,6.388333333333333,1.15,3.06,4.490000000000001,1.945,2.4074999999999935,2.5362705315902536,2.3995443392174773,1.949276614966014,2.1728563499032547,5.149471726190477,5.597440476190476,5.750015127462981,5.6143044313599395,5.513270665683202,5.297798255425753,1.766875,2.13,1.9700591126450366,1.851796196861602,3.6238928754067254,1.5439710497593597,2.20875,2.811833333333334,2.9099673462043483,2.93537133477526,3.5961841664170278,3.329623945662625,4.117083333333333,4.228750000000005,4.248088052779956,3.8881058607008057,4.310534926922213,3.6995411969465715
2010-08-31,MONSOON,1.48,4.208571428571429,0.205,1.216,3.72,1.7512500000000002,2.0549999999999935,2.113762318954152,2.0525727420173427,2.305119438519098,2.852381589052729,4.9211011904761905,5.253154761904762,5.13343764790636,5.212172675288874,4.952569123926906,5.716996015181865,1.065,2.04125,1.264035467587022,1.2369058017246826,1.0776085723941766,2.4251460472618165,1.979,2.3225000000000002,2.232380407722609,2.712790203135004,2.476172121735969,2.612023023521826,3.925416666666667,4.257500000000005,4.036852831667973,3.8456757859465904,4.054408725116406,2.334522676499362
2010-11-30,POMKH,1.15,4.31625,1.095,1.492,3.466666666666667,1.77,1.8349999999999937,1.728257391372491,1.719676137204833,2.00983071124548,1.0852524955856728,4.629590773809524,5.045788690476191,4.806562588743816,4.937099021615892,5.305327529815771,4.942330794627285,0.753125,1.4925,1.1964212805522132,1.161918691949891,1.3004173309771117,1.056930307187311,1.827,2.0949999999999998,1.9362282446335655,2.551744216226454,2.213360873363433,2.3284128407558917,3.739583333333334,3.976666666666671,3.8087783656674508,3.7699214859301917,3.5736691241729517,2.8922216874255184
2011-02-28,POMRB,1.39,4.272500000000001,0.1,1.6840000000000002,3.82,1.885,1.6674999999999938,1.5929544348234943,1.5734994912275342,2.8359515514024802,2.3099154359743554,4.582767857142858,4.796413690476191,4.592937553246291,4.715549351824364,4.872961115832628,4.965902947463201,0.9543750000000001,0.6374999999999998,0.757852768331328,0.7660707105178928,0.9350646340786438,1.2841568057287758,1.8111875,1.863,1.8353369467801395,2.4342877953366187,2.5963660124058983,2.59348306072319,3.554583333333333,3.874166666666671,3.8132670194004703,3.76262187908243,3.74380333632134,2.791207323755528
2011-05-31,PREMON,3.47,5.05375,2.075,2.772,3.4133333333333327,1.898125,1.8724999999999938,2.3437726608940967,2.1238049038075792,1.0812237052465716,2.3604066584872467,4.682142857142857,4.462767857142858,4.777262531947774,4.782819853619575,5.249307202839619,4.8081937789847995,0.941875,0.86875,1.2847116609987967,1.2091028286816214,1.9815049183965652,2.0727446989939935,1.807017857142857,1.791,2.2100021680680837,2.4635959250865858,2.8712119806623244,2.6040333665964805,3.2208333333333328,3.605000000000004,3.6532935449736152,3.691923871485183,4.312603899664379,4.461548484107738
2011-08-31,MONSOON,1.58,5.16857142857143,0.89,1.3775,3.3166666666666664,2.0990625,1.8974999999999937,2.038263596536458,1.900750162796816,2.0400343152845446,2.4758315618131848,4.729955357142858,4.702767857142859,4.933786090597236,4.870779408536598,4.547722659239629,5.025083691837853,1.0254166666666666,1.04,1.126826996599278,1.0725898726175838,0.3963929437794053,0.6010505090386977,1.793827380952381,1.8313749999999998,1.8770013008408504,2.3200788625562114,1.8435570782035213,1.896559596617797,2.6612499999999994,3.5041666666666704,3.5186427936508355,3.6173875363673886,3.7983023353730574,3.276331260237108
2011-11-30,POMKH,1.155,4.15125,0.31,1.297142857142857,1.2,2.176875,1.8987499999999935,1.6849581579218749,1.6205038539185173,1.8751529747508886,2.8414698797678763,4.697924107142858,4.661517857142859,4.620771654358341,4.6347437922594095,5.031221717735818,5.037305570736072,1.1492708333333335,0.84375,0.8000961979595669,0.7834574221768205,1.130682117022801,1.4340420888266707,1.8759940476190475,1.7826607142857138,1.645057923361653,2.184908974048903,1.7485876256261146,1.8081979019061851,2.395833333333333,2.9375000000000036,2.591185676190501,3.218819291721465,3.3339891830156017,3.614229315841058
2012-02-29,POMRB,2.9925,4.82,1.5533333333333337,1.7733333333333334,1.61,2.315625,2.2993749999999933,2.207974894753125,2.006394312480855,2.7511663124181482,1.3660195538439048,4.497633928571429,4.798392857142859,4.700462992615005,4.657125981701878,4.598686580728486,4.669741537257462,1.1564583333333334,1.2070833333333335,1.1013910521090735,1.0372385892007459,0.5349881172571533,-0.11996063567133164,1.9938221726190475,1.8049940476190474,1.696368087350325,2.124534164185105,2.1886414303195436,2.1153243259950996,2.6002083333333337,2.3850000000000033,2.1987114057143007,2.9502813946027646,3.2184680091697557,3.6051751205029445
2012-05-31,PREMON,2.49,4.25,1.6125,3.34,3.5,2.68375,2.054374999999993,2.320784936851875,2.106041311858825,1.5991320429038038,2.222387990240261,4.449799107142857,4.5974553571428585,4.520277795569003,4.505747400357468,5.058988794796901,4.883717168954007,1.3303645833333335,1.0914583333333334,1.305834631265444,1.2176399010495846,2.2753033791685806,-0.27087114058674033,2.1744449404761905,1.946994047619047,2.353820852410195,2.2617821577686956,2.5685440826768273,2.3007508865454627,2.8362499999999997,2.4066666666666703,2.7192268434285802,3.025651471464315,3.3540458763320404,3.545228586618706
2012-08-31,MONSOON,3.67,4.37,1.41,1.752125,4.865,2.7678125,2.576874999999993,2.860470962111125,2.5393645075980866,2.0228939767337817,2.332951850110841,4.570535714285715,4.3978125000000015,4.460166677341402,4.4287764809943715,4.283531273694267,4.612448561365635,1.3751041666666666,1.2214583333333335,1.3475007787592663,1.260180190551078,0.407050264733723,1.8146603264433168,2.3276354166666664,2.040650297619047,2.1131425114461173,2.189143717034397,1.7249109596013148,1.7296528632441623,3.00375,2.7937500000000037,3.5775361060571482,3.305537105593588,3.075961080445522,3.1517385100725663
2012-11-30,POMKH,2.01,4.5671428571428585,1.18125,2.3675,1.54,2.8187499999999996,2.7906249999999932,2.520282577266675,2.3102717982975256,2.610677282215362,1.895279061843571,4.867285714285715,4.501785714285716,4.502957149261984,4.4317580386455315,4.69532516188247,4.630302261613434,1.9495625000000003,1.4392708333333337,1.2810004672555597,1.2067857740583712,1.3320258854354163,1.484580418728017,2.4105729166666667,2.3082395833333327,2.2148855068676703,2.200297848584748,1.7341978247910366,1.7421566666639636,3.101875,2.8787500000000037,2.762521663634289,3.011758244319639,2.680377388389716,2.107226007011379
2013-02-28,POMRB,2.81,5.37,1.04,1.9285,2.6100000000000003,3.1287499999999997,2.7449999999999934,2.636169546360005,2.4072347211697314,3.5293670036926934,2.7871206500467878,4.922785714285715,4.639285714285716,4.849774289557191,4.677739593976048,4.33506059556796,4.6485670761230296,2.775270833333334,1.3109375000000003,1.1846002803533358,1.1236953033923065,0.9871297172414621,2.2429586407087054,2.4657239583333332,2.3470312499999992,2.100331304120602,2.1568021725319126,2.4035205200047547,2.2759478486022084,2.8569270833333333,3.1287500000000037,2.7015129981805734,2.935764939511066,2.8117219230850146,2.4482699791034515
2013-05-31,PREMON,3.08,6.074,6.721500000000002,3.848333333333333,3.285,3.5534374999999994,2.8924999999999934,2.813701727816003,2.5555887158458526,2.0341731294307754,2.8921318389839925,4.602607142857144,5.0952857142857155,5.339464573734315,5.081124078199832,4.882945255152047,4.9383958103581715,2.939697916666667,2.5881875000000005,3.3993601682120023,3.062337984488156,2.3659928709389892,2.2849021793532263,2.3143125,2.4741145833333325,2.799532115805695,2.351634757246411,2.770802532543381,2.5492691448620364,3.6409374999999997,3.0750000000000037,2.934907798908344,2.979352723260929,3.4722465811290877,3.0923868438865023
2013-08-31,MONSOON,5.56,2.99,2.9066666666666663,1.685,3.1204166666666664,4.104375,3.3649999999999936,3.9122210366896013,3.425781961956213,2.513285954524265,2.851861613103334,4.137428571428572,4.750285714285716,4.399678744240589,4.464325089714286,4.34231041345361,5.250162570850406,3.1857916666666672,2.962354166666667,3.202282767593868,2.945247900847238,2.3764823838642872,2.9121182067726257,2.117729166666667,2.4573333333333327,2.353719269483417,2.2595274209210126,1.9918604870716594,1.982753207263227,4.699583333333333,2.6388541666666705,3.009111346011673,2.9897021746211543,3.427268167267265,3.6474166060284445
2013-11-30,POMKH,3.5175,3.385714285714286,1.0,1.2233333333333334,9.556666666666667,4.4325,3.7418749999999936,3.7543326220137607,3.3675027188240243,3.601005337980099,4.781974691138817,3.4046785714285717,4.454928571428573,3.9940929608300677,4.115016116181745,4.61089515152592,4.177144219882862,3.542041666666667,2.917041666666667,2.3213696605563205,2.2034429912032305,3.1244652483723274,5.275448499738378,1.957875,2.171291666666666,1.9015648950233834,2.12303935048767,1.9305383531680984,1.974036495982313,6.068020833333334,4.643020833333337,5.62813347427367,4.020578655791941,2.1947881274416794,1.2230214405388717
2014-02-28,POMRB,5.71,2.83,3.19,1.5,3.0625,4.460625,4.466874999999994,4.536599573208257,4.011134132015781,4.704427434048373,2.7726997894175605,3.1875535714285714,3.819928571428572,3.5284557764980407,3.689072632729226,4.131379606981491,4.269125190573861,4.068708333333333,3.4545416666666666,2.668821796333792,2.5041547151834016,2.040664157249434,1.2537251316705116,1.9822083333333333,2.064166666666666,1.74093893701403,2.0373135279244994,2.316535430838237,2.169903001834234,7.38734375,4.7561458333333375,4.601880084564202,3.8521482085823355,3.8207278645117264,1.8795771747688916
2014-05-31,PREMON,2.805,2.752,7.4215,2.998,13.78,4.377812499999999,4.398124999999993,3.8439597439249544,3.5341334833938736,3.82537715821282,4.258550943309805,3.7224642857142856,2.9894285714285718,3.2178734658988244,3.3498028570422314,4.4035699128074794,3.8524158136731312,4.672875,3.6295416666666656,4.569893077800275,4.176157866146811,3.8300193647190754,1.7427776153179992,2.350416666666667,1.8515833333333331,2.2437633622084183,2.1440783540580597,2.6116358672143156,2.4839377817050337,7.628541666666667,7.379895833333337,8.27312805073852,5.413315205943786,4.396606509608338,3.037536261819225
2014-08-31,MONSOON,6.06,4.575,6.42,2.73,3.18,4.5275,4.523124999999993,4.730375846354972,4.230605663795363,3.5664476728505714,3.5102018113619913,4.111611111111111,3.385678571428572,3.760724079539295,3.639856749459097,3.5021762032223034,3.6805410706313255,5.106625000000001,4.5078749999999985,5.309935846680165,4.877162221690995,3.554474536018199,4.979613083310992,2.7450833333333335,2.112833333333333,2.438258017325051,2.204879268534432,1.6866108881899815,1.678650234077117,8.100416666666668,7.394791666666671,6.235876830443113,5.036715201763611,5.829804772488947,3.5876387230002313
2014-11-30,POMKH,2.355,6.08,2.3200000000000003,3.1239999999999997,11.426666666666668,5.2734375,4.232499999999993,3.7802255078129834,3.5397059146950838,4.45657923488982,3.945606387996362,4.173972222222222,4.0592500000000005,4.688434447723577,4.319293359775065,3.9916374648994126,4.219749229561106,5.8686875,4.837874999999999,4.113961508008099,3.881475561096085,5.176756633169631,6.26644170743633,2.9442916666666665,2.588,2.7125548103950305,2.3058008446771248,1.91067349680123,1.9022197065691562,7.628333333333335,7.862291666666671,8.312192764932535,6.031196038826573,5.561909954106353,4.896575137709387
2015-02-28,POMRB,8.07,3.248888888888889,5.34,2.7566666666666664,4.9675,5.474375,4.822499999999993,5.49613530468779,4.859806849558799,4.839150969232864,3.9607912136426573,3.9995972222222225,4.163972222222222,4.112616224189702,3.990732424442785,3.8632120303874187,4.781022998063001,6.392625,5.375374999999998,4.60437690480486,4.313305780524672,3.8188021117217077,5.964012464117252,3.0451666666666664,2.9021666666666666,2.730199552903685,2.349447639525435,2.7025884099548385,2.482222222085117,6.6606250000000005,8.338541666666671,6.9743156589595205,5.837856342768892,5.543462480192608,2.534106475402187
2015-05-31,PREMON,6.4125000000000005,2.832,11.368,3.335,8.098333333333334,5.7403125,5.724374999999993,5.862681182812675,5.219834011769928,4.754963233890624,5.79462025343947,3.3751085858585856,4.183972222222223,3.6003697345138215,3.618749831270341,4.217609220753781,3.8617454899808576,7.50075,6.361999999999998,7.309826142882915,6.697335140720773,5.747374108444345,4.570331477289681,3.0081666666666664,2.986416666666666,2.972119731742211,2.4577343706858623,3.1816991686673988,3.050880943126267,6.441041666666667,6.918125000000005,7.423922728709046,6.173247878305763,7.908796343288108,7.545799103580984
2015-08-31,MONSOON,4.06,3.1,6.665,3.2,1.12,5.97625,5.224374999999993,5.141608709687604,4.7266090117003,5.452577125841106,5.326556731609001,2.8974833754208755,3.815222222222223,3.400221840708293,3.4196982043441304,3.3573516432400483,3.7335405588322628,8.48575,6.423249999999998,7.0518956857297495,6.5492302610433795,6.231495642320524,7.714520423151358,2.8542916666666667,3.1039166666666658,3.063271839045327,2.5359960744572496,2.2074146231976606,2.2549712978157626,6.478958333333334,6.4031250000000055,4.902353637225428,5.345708235101457,5.812715065058562,2.8183896517159877
2015-11-30,POMKH,6.4825,2.559090909090909,10.94,2.358,11.73,5.2728125,6.256249999999993,5.677965225812562,5.153246250639619,4.954594096938487,5.094014595343329,2.8967218013468012,2.9349949494949503,3.0637694680613397,3.1132629978255784,3.705025669705995,3.6699940944153626,7.406625000000001,8.578249999999997,8.60713741143785,7.9541009142023595,6.943283716522045,9.473209086251059,2.7733541666666666,2.912416666666666,2.781163103427196,2.502270330686645,2.420739505530723,2.483171145746813,7.359166666666667,6.478958333333338,7.633412182335256,6.33804000370601,6.703261216223451,9.37232807410884
2016-02-29,POMRB,5.830000000000001,2.948796296296296,4.6,2.2916666666666665,4.9675,4.774375,5.696249999999994,5.738779135487537,5.233247713413724,6.633607789415439,5.563629090023097,2.9168051346801347,2.859971801346802,3.017780199355322,3.0020051394856977,3.198169461370349,3.3523031119588484,6.250416666666666,8.393249999999998,7.00428244686271,6.6163121361480455,8.151115368099644,7.310002534983839,2.4630416666666664,2.7961666666666662,2.5853645287229843,2.4647512301918515,2.9429488988378965,2.743150920349478,8.350625,6.478958333333338,6.567047309401153,6.09472550355187,5.435249907541437,3.576523047409019
2016-05-31,PREMON,3.025,3.1260000000000003,3.475,3.1525000000000003,15.14,4.1365625,4.849374999999993,4.653267481292522,4.413420539772332,5.108323341684805,5.512692569079534,2.8935021043771045,2.933471801346802,3.0610681196131937,2.975070026374398,3.5572370837191682,3.3919084304606346,4.955208333333333,6.419999999999998,5.592569468117626,5.380409631437154,8.18072732270182,8.9623886229362,2.116791666666667,2.750541666666666,2.8122187172337907,2.5363673359978223,3.2729767608082123,3.1651447228880003,7.318125,8.239375000000004,9.996228385640693,7.50664707494569,7.950447042149507,9.837038825410346
2016-08-31,MONSOON,3.46,2.966666666666667,5.308333333333334,0.9,2.01,3.3087500000000003,4.699374999999994,4.175960488775513,4.004867994926022,4.469712447220761,4.013472589306011,2.8942905092592595,2.900138468013469,3.023307538434583,2.9119850238308302,2.7744592788156086,3.3601869871611236,3.829583333333334,6.080833333333332,5.478875014203909,5.2452730412254605,4.798894381065209,3.894478887292344,2.0528333333333335,2.175541666666666,2.047331230340274,2.3257629472005665,2.240827397354386,2.3695439383815398,6.1743749999999995,8.461875000000004,6.801737031384416,6.603291317856118,6.102986432292404,1.9414150677536137
2016-11-30,POMKH,1.98,2.506,1.935,1.8880000000000003,2.58,2.9956250000000004,3.5737499999999938,3.2975762932653083,3.2732393929683115,4.108487612603252,4.108702767278347,2.908715277777778,2.886865740740742,2.8163845230607496,2.732917663912536,3.1512554330867273,3.2549505312376823,3.7827083333333333,3.8295833333333316,4.061325008522346,3.978162567568283,5.539110660239509,4.538266722812834,1.9893125,2.0580416666666657,1.9835987382041647,2.2615378898362843,1.960969089508683,2.0571931451780614,4.684375,6.174375000000004,5.11304221883065,5.937590598882634,8.77506872372022,10.358043036377701
2017-02-28,POMRB,3.71,3.0081944444444444,4.6,2.25,4.9675,2.9225000000000003,3.043749999999993,3.462545775959185,3.3262020137813306,4.48144774955243,3.537560249257775,3.1961319444444447,2.9017152777777793,2.8931084916142273,2.750933084349933,2.684629040667824,3.034856074103719,3.9360416666666667,3.8295833333333316,4.2767950051134065,4.114825140238908,3.9013635938538274,4.279546307697503,1.9247500000000002,2.047624999999999,2.090159242922499,2.249314436266802,2.4810163880319642,2.2807447788646544,3.1212500000000003,6.174375000000004,5.05482533129839,5.759496154676002,4.795490826927128,4.445061502529766
2017-05-31,PREMON,2.64,3.1819999999999995,3.1,2.6860000000000004,3.22,2.9031249999999997,2.947499999999993,3.133527465575511,3.028360819739068,2.9676507782734003,3.5418856593297665,3.4780486111111113,2.915715277777779,3.0086650949685363,2.820242889111286,3.0977736632444337,3.156354072666624,4.2318750000000005,3.7358333333333316,3.806077003068044,3.67517506553636,5.521987065356298,1.5906730527125967,1.9709375000000002,1.9309999999999992,2.3284955457534995,2.2915117482112275,2.8998703900064844,2.8036333675585547,3.6200000000000006,3.1943750000000035,4.320895198779034,5.332867489618544,8.740438433585126,10.33722952906942
2017-08-31,MONSOON,3.26,5.21,6.91,0.85,1.425,2.90875,2.897499999999993,3.1841164793453065,3.0236965555193573,2.956161221806025,3.47561268431555,3.449461805555555,3.4765486111111126,3.8891990569811217,3.487562550151717,2.3688154165576156,3.170953809641094,4.235,4.136249999999998,5.047646201840827,4.733672214317978,2.995135130625761,4.523905901024301,2.074625,1.918499999999999,1.7370973274520998,2.1057121128244236,1.847981626106377,1.8987713629610183,4.121719298245615,3.0481250000000037,3.1625371192674203,4.690638661048906,2.9433431423144714,1.3928317893910038
2017-11-30,POMKH,2.025,2.518,2.7,2.3075,7.155,2.9731250000000005,2.908749999999993,2.720469887607184,2.636274856006582,3.0641332176092364,3.4477703811823224,3.4158749999999998,3.4795486111111122,3.3407194341886726,3.1913981869531325,3.0532169362774,3.9541937077191704,4.0225,4.327499999999998,4.108587721104496,3.924358065379493,5.010266308806862,3.7474594325266644,2.1550312500000004,2.0233749999999993,1.9652583964712598,2.1201074367742563,1.6405861819991014,1.7382804048197553,4.796563596491229,4.191875000000003,4.759522271560452,5.063052995273583,5.653674900024224,6.480378151154811
2018-02-28,POMRB,3.71,2.7675,3.86,2.66,4.406254385964912,2.918125,2.9087499999999924,3.11628193256431,2.9036012904111277,3.8262077030869186,2.798731715770306,3.0889374999999997,3.4193750000000014,3.1114316605132037,3.0419452499993715,2.628342133330906,3.0405173090128583,3.363125,4.142499999999998,4.009152632662698,3.821661806437813,3.8569054780316248,5.204788357197561,2.4679375,2.1258749999999993,2.243155037882756,2.1754404960745366,2.317012933037087,2.1122941712456207,5.579688596491228,4.051563596491231,4.618215117322236,4.9382543310738,3.985026211479952,4.445061502529766
2018-05-31,PREMON,3.155,3.154,2.14,2.9192500000000003,9.18,2.7959375,3.037499999999992,3.131769159538586,2.9082479655804705,2.5464606470437983,3.774119302017966,2.58575,3.4123750000000017,3.128458996307922,3.045670054228174,3.0500800868732867,3.187778917480985,2.7759375,3.9024999999999985,3.2614915795976183,3.1543248712175873,5.217133706000186,4.46579706200072,2.5882500000000004,2.1841874999999993,2.513593022729654,2.2552405520109207,2.8571865994792693,2.737458549428942,5.0459385964912284,5.5415635964912315,6.442929070393341,5.591953030416953,6.980615742959362,8.31598269490276
2018-08-31,MONSOON,2.305,2.6225,2.595,3.12,1.73,,2.798749999999992,2.8010614957231517,2.6468141918233457,2.8693755917068584,3.0499811855299557,,2.765500000000001,2.9260753977847536,2.891982747763332,2.3517171184244514,3.2227738206547207,,2.8237499999999986,2.9948949477585707,2.893907346489238,2.4450095987065947,3.2899654431025995,,2.7516874999999996,2.7561558136377924,2.3493279454724716,1.8636183812773435,1.8393119267696105,,5.6178135964912315,4.557757442236005,4.9559681267083295,3.0874826386781367,1.5418474123963315
2018-11-30,POMKH,2.0025,1.08,2.3175,1.0,2.58,,2.793124999999992,2.481636897433891,,2.6672238385450653,2.749007346349718,,2.4060000000000015,2.1876452386708523,,2.764978722882221,2.9968119194428517,,2.7281249999999986,2.7239369686551425,,3.050656421895339,2.7192186808264958,,2.4248125,2.0536934881826756,,2.132698453963612,2.235593170723951,,4.474063596491231,3.766654465341603,,6.347318943208016,4.316639185894939
