Date,Season,Lakhandur,Bhandara,Tumsar,Lakhani,Pauni,Mohadi,Sakoli,Lakhandur_Trend,Lakhandur_SMA,Lakhandur_EWMA,Lakhandur_DES,Lakhandur_TES,Lakhandur_ARIMA,Bhandara_Trend,Bhandara_SMA,Bhandara_EWMA,Bhandara_DES,Bhandara_TES,Bhandara_ARIMA,Tumsar_Trend,Tumsar_SMA,Tumsar_EWMA,Tumsar_DES,Tumsar_TES,Tumsar_ARIMA,Lakhani_Trend,Lakhani_SMA,Lakhani_EWMA,Lakhani_DES,Lakhani_TES,Lakhani_ARIMA,Pauni_Trend,Pauni_SMA,Pauni_EWMA,Pauni_DES,Pauni_TES,Pauni_ARIMA,Mohadi_Trend,Mohadi_SMA,Mohadi_EWMA,Mohadi_DES,Mohadi_TES,Mohadi_ARIMA,Sakoli_Trend,Sakoli_SMA,Sakoli_EWMA,Sakoli_DES,Sakoli_TES,Sakoli_ARIMA
2001-11-30,POMKH,1.5,4.3260000000000005,2.1300000000000003,4.3133333333333335,3.61,3.155,2.7725,3.8806249999999998,3.2324999999999986,2.719893751628124,2.914983065104538,3.1607903563391773,3.4944813730177393,5.81725,5.6084999999999985,4.700634360828755,4.79891794460124,3.889472193067309,3.752503301057776,4.329583333333334,4.519166666666667,3.3880877116611705,3.6276379457588197,2.9016695316960623,1.2414194625614203,5.686249999999999,5.72333333333333,4.928677586520808,6.399294111300124,4.287693400383487,3.9492527833451883,5.12125,5.642708333333331,4.83844872276672,5.523486869605371,4.522202317711106,4.840394331810038,4.6621875,4.672500000000001,3.868711107204648,4.703242223999087,3.0004076708436562,2.465861438667128,4.2575,4.177500000000002,3.325500910789749,4.666600901677798,2.473519830565042,2.5739114221546546
2002-02-28,POMRB,3.27,6.484,4.4,6.3,4.843333333333334,4.9325,5.01,4.59375,3.399999999999999,2.9399362509768743,2.9663930002390133,3.0339550102968635,2.954142035467716,6.218,5.526999999999998,5.413980616497254,5.719549176473816,5.773105006792517,6.0558807750687995,4.189166666666668,4.4558333333333335,3.7928526269967024,3.755396226204878,4.1939225883428035,3.9042474146840713,5.820833333333333,5.564999999999997,5.477206551912484,6.629522390009182,5.982629765928529,5.640155629035644,5.313020833333333,5.038541666666665,4.840402566993365,5.180609657105111,5.946695068382673,6.414498923480238,4.819062499999999,4.552500000000002,4.294226664322789,4.6994465423678555,4.603672377869656,4.607587666649171,4.305625,4.210000000000002,3.999300546473849,4.990450468969624,4.4449317548087155,4.116135855335312
2002-05-31,PREMON,8.875,11.42,9.65,10.433333333333332,8.325000000000001,8.9125,8.7625,5.366875,4.361249999999998,5.313961750586125,4.127909632305229,4.003243745310353,4.061745615216591,6.40025,6.107499999999998,7.816388369898353,10.528019365110186,9.899343821740077,9.498243410119656,4.165,4.203333333333334,6.135711576198021,4.904187655264963,8.10633043686314,8.616437404729597,5.8575,5.807499999999997,7.459657264480823,7.680116772368983,9.607847450314438,9.69400052973446,5.663020833333333,5.203958333333333,6.234241540196019,5.994377848942891,7.837507583221431,7.462157598223364,4.9140625,4.771875000000002,6.141535998593673,4.720976405359471,7.703144417524919,8.054864373233645,4.631562499999999,4.3050000000000015,5.904580327884309,6.037594994300344,8.759589016063366,8.449899773013264
2002-08-31,MONSOON,5.66,3.0839999999999996,0.52,2.29,4.91,2.465,0.6799999999999999,5.8175,4.826249999999998,5.452377050351675,4.406532091128425,4.754510835344349,5.490356658450862,6.494,6.328499999999998,5.923433021939012,7.366140572949306,3.4237460316619615,3.5755983869680934,4.488333333333334,4.175000000000001,3.889426945718813,3.9938716509602727,2.4651692870033526,2.130605505524212,5.820416666666667,5.834166666666664,5.391794358688494,7.000517913219023,3.110149020405481,3.451267698345872,6.261041666666667,5.422083333333333,5.704544924117612,5.683494996878049,3.9183509788854796,4.357205085981782,5.0765625000000005,4.866250000000003,4.670921599156204,4.701364581512984,3.1625378213765463,2.312879153447413,4.977499999999999,4.306250000000001,3.8147481967305854,5.441310463635765,1.6020003109388203,1.4919101244317972
2002-11-30,POMKH,5.825,4.9,2.0500000000000003,4.5,5.5375000000000005,3.5375,5.375,5.630625,5.907499999999998,5.601426230211005,4.6605643287504295,4.622993598587001,4.510995522958224,6.5413125,6.471999999999998,5.514059813163407,6.0305726835214495,4.864173946001166,4.190631495854172,4.658333333333334,4.155000000000001,3.1536561674312877,3.577043215501108,2.5920597401372776,1.4300924111987199,5.717916666666666,5.880833333333331,5.035076615213097,6.7342151093563265,4.343218351357126,4.134861196468646,6.586666666666667,5.903958333333334,5.637726954470567,5.59903246210708,4.145144780429659,4.725608683002555,5.1346875,4.961875000000003,4.217552959493722,4.688716206321903,3.336871258893293,3.6421994010498135,5.075625,4.956875000000001,4.438848918038351,5.714654023554727,2.625771379764304,2.4593571614363086
2003-02-28,POMRB,2.55,6.6599999999999975,7.066666666666667,5.816666666666666,7.7,5.8500000000000005,5.175,5.54625,5.727499999999998,4.380855738126603,4.207253155289861,5.969434854691041,5.400496831152216,6.4171249999999995,6.5159999999999965,5.972435887898044,6.302003240754774,6.58669798207279,6.28532659816496,4.588750000000001,4.821666666666667,4.71886036712544,4.247301504551523,3.9701649194843496,3.8221037919742415,5.896249999999999,5.759999999999997,5.347712635794524,6.709837903057356,6.059058116729182,5.794543532433199,6.832708333333334,6.618125,6.46263617268234,6.215409210783845,5.947412897135824,6.46247573980623,5.1875,5.191250000000003,4.870531775696234,4.690860775774171,4.993268286605715,5.069143727082991,5.388958333333334,4.998125000000002,4.73330935082301,5.906863774354988,5.360344051448976,5.722413689788613
2003-05-31,PREMON,8.1,11.6225,8.343333333333334,10.096666666666666,8.073333333333332,8.46,9.3825,5.493124999999999,5.533749999999998,5.868513442875962,4.957360961722959,6.315254184184694,5.99316388710365,6.108125,6.566624999999997,8.232461532738826,10.449143010731017,10.456581979826172,10.417562236993787,4.700416666666667,4.495000000000001,6.1686495536085975,5.033680454505971,8.963315276358049,9.921815856792373,6.094166666666667,5.6758333333333315,7.2472942481433815,7.536549576921624,9.595052307137596,9.592444302844918,7.308645833333333,6.555208333333333,7.106915036942737,6.90580258873533,8.655634066429457,8.119550737463316,5.1775,5.0781250000000036,6.306319065417741,4.709578675562284,8.440845448631242,8.504782646455014,5.246041666666667,5.153125000000002,6.592985610493805,6.896840593868912,9.441275949457872,8.651750231488963
2003-08-31,MONSOON,5.76,1.888,1.27,4.053333333333334,7.130000000000001,3.34,2.566666666666667,5.849374999999999,5.558749999999997,5.825108065725576,5.084557671228989,5.135544674843662,5.070240080188704,5.748625,6.267624999999996,5.694676919643296,6.18077780524064,3.838355832574662,3.551830754222338,4.324583333333333,4.682500000000001,4.209189732165158,4.2462243418406445,2.5131552071384506,0.6640604490022571,5.974583333333333,6.116666666666665,5.969709882219362,7.092046585321527,3.045730211885905,3.1823696519177838,7.425208333333334,7.1102083333333335,7.116149022165642,7.211328395177085,4.735777551839678,4.462433269334195,4.7856250000000005,5.2968750000000036,5.119791439250644,4.69561359210677,3.1337148693296126,2.3534631417229734,4.775416666666667,5.624791666666669,4.98245803296295,6.494444481598979,2.26447407179875,1.6238062358640364
2003-11-30,POMKH,5.3,3.624,2.1933333333333334,4.32,7.125,2.5825,2.345,6.125416666666666,5.4274999999999975,5.615064839435346,5.093488942117089,4.945424512977436,4.839700380474284,5.539875,5.948624999999996,4.866406151785977,4.358151738212949,4.631211393794729,3.7447214859941025,3.80625,4.718333333333335,3.4028471726324283,3.805812732965581,2.9025318468407844,2.5277095902076603,5.724583333333333,6.071666666666665,5.309825929331618,6.685372358413678,4.570135013145107,4.7559400559540785,7.330416666666666,7.507083333333332,7.119689413299385,7.441710385200255,5.370878043109843,5.325545986275052,4.4228125,5.058125000000003,4.104874863550386,4.676938141762537,3.7616135774201687,3.7551399674843386,4.411979166666667,4.867291666666668,3.9274748197777702,6.000847032056178,3.6695354432080096,4.466160422118557
2004-02-29,POMRB,5.925,5.0600000000000005,3.9166666666666665,5.04,7.045,3.67,4.44,5.943333333333333,6.2712499999999975,5.739038903661208,5.225544464042326,5.132241404399898,4.330540042059192,5.601750000000001,5.548624999999998,4.943843691071587,4.262060042869394,5.934364943707648,5.699819242679119,3.6232291666666665,3.930833333333335,3.608374970246124,3.800296980638468,4.218143100383556,4.205698704682141,5.388541666666666,5.877499999999999,5.20189555759897,6.421853600960748,6.221114092847907,5.7623887987763105,7.124062500000001,7.343333333333333,7.08981364797963,7.574426717722656,7.419743385157682,7.0526033634376395,4.2299218750000005,4.513125000000002,3.930924918130232,4.665314483745132,5.1994128586001915,4.832822420594238,3.9536979166666675,4.6835416666666685,4.132484891866662,5.884085853990651,5.135282977318758,3.834679277378749
2004-05-31,PREMON,6.933333333333334,11.5525,7.346666666666668,8.873333333333333,7.9700000000000015,7.7375000000000025,7.21,5.9383333333333335,5.979583333333331,6.216756675530059,5.531926709689886,8.075835680617402,8.018041575897026,5.765437500000001,5.531124999999998,7.587306214642952,9.701207528140289,9.423223741355416,9.822348410295945,3.5650000000000004,3.6816666666666684,5.103691648814341,4.480255989022382,7.940774307170271,7.999711697094835,5.163333333333334,5.571666666666665,6.670470667892715,6.92869165338572,9.607480117409889,9.410395456948285,6.791328125,7.317500000000001,7.441888188787779,7.941770192066517,9.502965269449062,8.122638036876499,4.176484375,4.332500000000003,5.45355495087814,4.679631024898536,7.807991404558609,7.599626953543383,3.867291666666667,4.140416666666669,5.363490935119998,6.2805468633753865,9.057387972820623,8.501028412067848
2004-08-31,MONSOON,5.47,2.4530000000000003,0.8025,2.5883333333333334,5.5825000000000005,2.519375,1.0729166666666667,5.863541666666667,5.907083333333331,5.9180540053180355,5.482393019776697,5.5285488709140385,5.417416758963374,6.275,5.672374999999997,5.533583728785771,6.559857187419769,3.192331727764796,3.0213240287803567,3.929791666666667,3.5647916666666686,3.383214989288605,3.71396126635472,1.500288753492287,1.2191206746863674,5.5129166666666665,5.2054166666666655,5.037615734068963,6.16316055624445,2.861183255205664,2.8134070038600956,6.583281250000001,6.930625000000001,6.6981329132726675,7.466978549904983,5.958841897555942,4.974801433194948,4.618125000000001,4.127343750000003,4.279882970526884,4.660673783985029,2.520430685593756,2.475202815289891,4.255104166666666,3.766979166666669,3.6472612277386656,5.4762626007685995,1.3235003481364465,0.9582489656449378
2004-11-30,POMKH,5.550000000000002,4.368500000000001,2.1950000000000003,3.983333333333333,6.010625,2.975625,3.1475,5.909583333333334,5.969583333333331,5.770832403190822,5.459092520610738,5.019487716450463,4.646609892983809,6.7589375,5.858499999999998,5.067550237271464,5.34593320986276,4.472099595531044,3.8391042957998383,4.605625,3.565208333333335,2.907928993573163,3.383940886110152,2.0935803345567994,2.0275579374735813,6.01375,5.121249999999999,4.61590277377471,5.7071155849247255,4.181489600170095,4.258498620971019,6.462656249999999,6.65203125,6.423129747963601,7.126348929640532,6.042204845707881,5.428419968807373,5.194375000000001,4.2256250000000035,3.7581797823161303,4.64475816866036,2.7686415602551375,2.8333240764685064,4.728541666666666,3.967604166666669,3.447356736643199,5.078768673012347,2.5563925845397177,2.564356250568749
2005-02-28,POMRB,5.076666666666667,8.392000000000001,6.833333333333332,8.173333333333334,6.494999999999999,6.81,6.7399999999999975,6.013541666666668,5.757499999999998,5.49316610858116,5.345963495941328,5.3541600342024855,4.888131345053241,6.87875,6.691499999999998,6.397330142362879,7.41281657715447,6.138565239587408,5.752522202180884,4.9323958333333335,4.294375000000001,4.4780907294772305,4.047574562233636,3.712285328514518,3.8628344731592894,6.048958333333333,5.904583333333333,6.03887499759816,6.108244197973029,5.8407538572672495,5.6028111350464345,6.34890625,6.514531249999999,6.45187784877816,6.953072167253077,7.4152502408702645,6.9226602707330755,5.348515624999999,5.010625000000003,4.978907869389678,4.653333065967121,4.498223842840344,4.612866113722249,4.840364583333332,4.542604166666668,4.764414041985919,5.372839658146034,4.6187912196330805,4.51205079900145
2005-05-31,PREMON,8.15,12.092,9.836666666666666,9.746666666666666,7.5550000000000015,9.2075,8.6975,5.927291666666667,6.061666666666665,6.555899665148695,5.870734040177912,7.5284666242029346,7.286790429848273,6.9113125,6.826374999999997,8.675198085417728,12.003552055158229,10.885007733507534,11.761044922949168,4.9035416666666665,4.916875000000001,6.621521104353005,5.173193491649947,8.71461363525517,9.413870332478066,5.875416666666667,6.122916666666665,7.521991665225563,6.821059330999382,9.787186831048107,10.414575384578477,6.161953124999999,6.4107812499999985,6.893126709266896,7.126570372132404,9.158132032467808,8.044674885243426,5.236328124999999,5.3781250000000025,6.670344721633807,4.677082574184324,8.48326215958093,8.821531413156091,4.649687499999999,4.914479166666668,6.337648425191551,6.035720073657356,9.418128054282512,9.135293106002463
2005-08-31,MONSOON,5.085,2.8720000000000003,0.9266666666666666,1.9966666666666668,5.0875,2.2825,0.48,6.054583333333333,5.965416666666665,5.967539799089217,5.674198197429821,5.873879469804891,5.845443100117749,6.5912500000000005,6.931124999999997,6.353918851250637,7.937521774065622,4.283296155544473,3.3544974975605584,4.609166666666667,4.947916666666668,4.3435793292784695,4.288389639943392,2.915808185225157,1.5868223311208987,5.420833333333333,5.974999999999998,5.311861665802004,5.965865151521634,3.1514509323005493,3.1165204088097918,6.073437500000001,6.287031249999999,6.170876025560138,6.518701526243288,5.712474839401342,5.029203193458517,4.804583333333333,5.318906250000002,4.915206832980284,4.656638782337695,3.4261676454807337,3.5232031877501377,4.225,4.766250000000001,3.994589055114931,5.116045040821643,2.0351840008193847,1.678978833862978
2005-11-30,POMKH,5.245,4.21,1.84,3.186666666666667,5.01,2.315,2.215,6.089375,5.889166666666665,5.678523879453531,5.550272338041709,5.180179448796781,4.999215959516107,5.925750000000001,6.891499999999997,5.4963513107503825,5.7081033234169425,5.292889593881698,4.19588931049203,4.004583333333333,4.859166666666668,3.342147597567082,3.7687642285374277,3.0262572289375322,1.888071421056296,4.869166666666667,5.775833333333331,4.461783666147869,5.387383404359036,4.331180910318646,4.020324023865817,6.3490625000000005,6.036874999999999,5.706525615336083,5.96307167192485,5.731737861359724,5.449633221989359,4.190416666666667,5.153750000000002,3.8751240997881706,4.636554338064922,3.414983644559925,2.384708464454285,3.6821875,4.533125000000001,3.2827534330689585,4.559543653134823,2.8617420328535506,2.6484534536779907
2006-02-28,POMRB,6.4,5.99,4.833333333333333,5.333333333333333,6.7875000000000005,4.016666666666667,4.275,5.995,6.219999999999999,5.967114327672119,5.682902642035719,5.186188487221493,4.741499412386427,5.4475,6.290999999999997,5.69381078645023,5.462562539403699,6.565615474717586,6.632905707150316,3.595833333333333,4.359166666666668,3.9386218918735825,3.953797340850955,4.163494112410145,4.59120223736778,4.674583333333334,5.06583333333333,4.810403533022054,5.2714407822743015,5.839599965171128,5.468971072784288,6.6025,6.109999999999999,6.13891536920165,6.04242321163941,6.759010197842596,6.684940175452048,3.8888541666666665,4.455416666666669,3.9317411265395688,4.62743590502626,5.284173064504053,4.766907388067811,3.4581250000000003,3.916875000000002,3.6796520598413753,4.422360678306682,4.5385968632800795,4.759492924917177
2006-05-31,PREMON,7.105,9.17,7.0,8.173333333333334,9.4675,7.0875,6.819999999999999,6.104375,5.958749999999998,6.422268596603272,5.929088745949903,8.112087581095837,8.035734841045564,5.40075,5.5604999999999976,7.084286471870138,7.77824843053923,10.174591449827412,10.396218074457355,3.64875,3.6500000000000012,5.16317313512415,4.532851333421888,8.24930455709784,8.639352951462058,4.769166666666667,4.672499999999997,6.155575453146566,5.738022611727631,9.3335336375239,9.425997145267695,6.786874999999999,6.588125,7.47034922152099,6.997152312708056,8.47103804470849,8.016775426067685,3.996354166666667,3.9254166666666697,5.194044675923742,4.637904061381051,7.933294353574024,7.61272375449628,3.52375,3.447500000000002,4.935791235904825,4.7810948788852885,8.595155937143936,7.837921995098668
2006-08-31,MONSOON,5.375,1.968,0.4933333333333334,2.013333333333333,5.2025000000000015,1.99,0.565,6.1587499999999995,6.031249999999998,6.0033611579619635,5.778478966013189,5.5603223052289446,5.413261945330342,5.52825,5.334499999999998,5.037771883122083,4.507909442376197,2.68367599341546,1.948367399797693,3.77875,3.5416666666666683,3.2952372144078232,3.693998019312817,1.5638379601983763,0.5392598540047829,5.097083333333334,4.676666666666663,4.498678605221273,4.989831081146968,2.5193257600931953,2.527724632968298,7.017812500000001,6.616875,6.563209532912595,6.533845277664875,5.58226719185604,5.409171090168389,4.269583333333333,3.852291666666669,3.9124268055542446,4.615893895982608,2.016395761827578,1.83031239570304,3.6381249999999996,3.4687500000000018,3.1874747415428946,3.977854420099077,0.8837658899380814,0.2483157400013572
2006-11-30,POMKH,5.83,4.74,2.6966666666666668,3.9266666666666663,6.37,3.4675,2.655,6.142291666666667,6.1774999999999975,5.934016694777178,5.74997359416508,5.258099398001589,5.020656046998814,5.7415,5.466999999999997,4.91866312987325,4.189655263369459,3.972955042948049,3.682764790311327,3.9433333333333334,3.755833333333335,3.0558089953113603,3.4681952416554167,2.017769421416113,2.1003736360941256,5.6049999999999995,4.861666666666663,4.2698738297994305,4.670693947132608,3.8024702384666424,3.9689627401152103,7.114375000000001,6.956875,6.485925719747557,6.468733348346242,5.623060307987698,5.462213927971932,4.4084375,4.140416666666669,3.734456083332547,4.603439312391213,2.3166081609066613,2.392556102223186,3.8720833333333333,3.578750000000002,2.974484844925737,3.6214487431652573,2.095421918610066,2.503554382504662
2007-02-28,POMRB,6.25,6.480000000000001,5.016666666666667,7.216666666666666,7.275,5.05,4.75,6.132083333333333,6.139999999999997,6.060410016866307,5.811339246413958,5.66995036836356,5.569512838396706,5.9725,5.5894999999999975,5.543197877923951,5.372452306271694,5.989477759264007,6.281275232248865,4.223333333333334,3.8016666666666685,3.840152063853483,3.7519561422632957,3.8523958551207036,4.549958470398089,5.973749999999999,5.332499999999996,5.448590964546325,5.032218551748175,5.513116067601338,5.809750482326411,7.2028125,7.078749999999999,6.801555431848534,6.697575575594546,7.035392798711922,7.008780354980954,4.444375,4.398750000000002,4.260673649999529,4.601136290273533,4.753420107915253,5.685181008701903,4.151041666666667,3.697500000000002,3.684690906955442,3.6908353934468416,4.148000345447882,4.536848480404404
2007-05-31,PREMON,7.123333333333334,10.386,8.133333333333333,10.353333333333332,9.7525,7.164999999999999,8.216666666666667,5.975416666666667,6.144583333333331,6.485579343453118,6.03464741628504,7.948749865644393,7.743164679439304,6.002750000000001,5.893499999999996,7.48031872675437,9.543374712576469,10.027112064965639,10.106430998917613,4.37875,4.085000000000002,5.557424571645424,4.598862121518982,8.123076466812172,8.11754831729,6.239583333333333,5.877499999999996,7.410487912061128,6.030287732195703,9.359284665303509,9.953935414760108,7.240625,7.149999999999999,7.9819332591091205,7.706112761039015,8.97356269374877,8.380829655455251,4.42,4.418125000000002,5.422404189999717,4.612293577774756,7.922739424343153,7.740315106801752,4.286041666666667,4.046666666666669,5.497481210839933,4.430695800598993,8.474160359255933,7.803563379057741
2007-08-31,MONSOON,5.275,2.6,1.6,2.7833333333333337,5.625,2.2,1.4,5.831250000000001,6.119583333333331,6.001347606071871,5.8422268390870435,5.615471056784328,5.404462249284653,5.835666666666667,6.051499999999996,5.5281912360526215,6.446668711477582,3.0844060849675694,2.6472075375827933,4.40375,4.361666666666669,3.974454742987254,3.967155313063637,1.908565485039302,1.2163788601903114,6.257083333333333,6.069999999999997,5.55962608057001,5.483032565868578,2.8884543840046315,3.169045743627074,7.166250000000001,7.255624999999998,7.039159955465472,7.294680171956815,5.8676934660668305,5.538372053387147,4.244375,4.470625000000002,4.13344251399983,4.5918095736693445,2.221087280124136,1.7242638441424707,4.291666666666667,4.255416666666668,3.8584887265039596,3.874089727764604,1.235465337162625,1.2231876117654488
2007-11-30,POMKH,4.676666666666667,4.35,2.833333333333333,5.283333333333334,6.25,3.0625,2.9,5.652083333333334,5.831249999999997,5.471475230309789,5.569935414981006,5.386666245309034,5.234208292555381,5.573875,5.953999999999995,5.056914741631573,5.210949372629541,4.466671035719799,4.302582042052074,4.3308333333333335,4.395833333333336,3.5180061791256856,3.712137394241217,2.647389380392533,2.5054000360704203,6.075833333333333,6.409166666666664,5.449108981675339,5.446413735371757,4.235495957146319,4.181999925633242,7.197187500000001,7.225624999999998,6.723495973279283,7.076464116460743,6.1459952009016545,5.766734949115055,4.085,4.369375000000002,3.705065508399898,4.576960760150184,2.797885435881143,2.806487598689099,4.260416666666666,4.316666666666667,3.475093235902375,3.6304103097972056,2.59765141148082,3.0355469824925088
2008-02-29,POMRB,6.25,5.533333333333334,5.08,6.0,6.8000000000000025,4.05,4.55,5.301041666666666,5.831249999999997,5.782885138185874,5.668509178380564,5.291629772048768,5.219086321252281,5.488750000000001,5.717333333333329,5.247482178312278,5.196237183689275,6.127881095853287,6.166239478278806,4.260416666666666,4.411666666666669,4.142803707475411,3.9580930621270123,4.297698387764026,4.568806974027497,6.146666666666667,6.104999999999998,5.669465389005204,5.553552618968615,6.093366000026905,6.299409921502871,7.7421875,7.106874999999999,6.754097583967571,7.033176563193804,7.3986419899576275,7.128681881524224,4.183437499999999,4.119375000000002,3.8430393050399387,4.568499535218671,4.796111623699588,4.462941897627632,4.263541666666666,4.2666666666666675,3.905055941541425,3.7168009013455205,4.570112472273972,4.745027695098923
