Date,Season,Kodarma,Jainagar,Barkatha,Chauparan,Kodarma_Trend,Kodarma_SMA,Kodarma_EWMA,Kodarma_DES,Kodarma_TES,Kodarma_ARIMA,Jainagar_Trend,Jainagar_SMA,Jainagar_EWMA,Jainagar_DES,Jainagar_TES,Jainagar_ARIMA,Barkatha_Trend,Barkatha_SMA,Barkatha_EWMA,Barkatha_DES,Barkatha_TES,Barkatha_ARIMA,Chauparan_Trend,Chauparan_SMA,Chauparan_EWMA,Chauparan_DES,Chauparan_TES,Chauparan_ARIMA
2011-08-31,MONSOON,4.88,1.65,3.1,6.28,6.88,7.687500000000002,6.952626725257998,6.916816369906971,6.74202897902146,5.953599537322496,2.6393750000000002,2.994999999999999,2.6017005413679977,2.688529720226362,1.5497605173144853,1.5367510277359973,5.46,6.217500000000002,5.655590388138593,6.648875388594814,6.324295309246599,6.117753863445241,7.488333333333333,8.236666666666675,7.902886797076621,7.296959965697784,7.888836434642197,7.117408564154161
2011-11-30,POMKH,5.53,2.38,4.09,6.2250000000000005,6.41,7.137500000000002,6.3835760351548,6.588501489983197,6.676509056919974,5.311148149056603,2.566875,2.774999999999999,2.5130203248207987,2.677178317263722,2.6140404944371207,2.540160660681001,5.1425,5.690000000000002,5.029354232883156,6.100735697856444,4.946342615669394,5.043397577124856,7.196250000000001,7.480416666666676,7.231732078245972,7.078281597124747,7.393853407658188,7.290716890166137
2012-02-29,POMRB,6.9,2.42,4.53,6.48,6.1759375,6.622500000000002,6.59014562109288,6.664066262422797,6.999639959330209,6.380687903036671,2.62453125,2.5037499999999993,2.4758121948924794,2.6680646771996335,2.9372895636764538,2.8312453380889244,5.1003125,5.230000000000002,4.829612539729894,5.698841962250105,5.21791699334036,5.567481259463094,6.6090625,7.496250000000008,6.931039246947583,6.938993427199455,6.614206411325719,5.692157862638893
2012-05-31,PREMON,7.48,4.07,8.5,8.6,6.139375000000001,6.197500000000003,6.946087372655729,6.859630485353335,7.825831711493321,7.436562634001522,2.8359375,2.629999999999999,3.1134873169354877,2.774029282486966,3.4194688058045957,3.1553119061634938,5.3218749999999995,5.055000000000002,6.297767523837937,6.454806251556152,7.946199194758081,7.879251587315145,6.056250000000001,6.896250000000007,7.5986235481685505,7.173186618298149,9.64992713061198,9.163042255517343
2012-08-31,MONSOON,4.7075,1.6062500000000002,3.4625,3.9825,6.0181249999999995,6.1543750000000035,6.050652423593437,6.349268858370766,5.122708355759819,4.783607337141006,3.3346875000000002,2.6190624999999987,2.5105923901612925,2.7066316471493224,1.571239951547891,1.689799520799537,5.781874999999999,5.145625000000002,5.163660514302762,5.732230729021914,4.5293485329689265,4.395680784841363,5.7725,6.3218750000000075,6.15217412890113,6.605722128392646,6.257762543691049,5.68748042646745
2012-11-30,POMKH,5.41,4.115,5.5,4.1,5.820625,6.124375000000003,5.794391454156062,6.1272785851284794,5.776080297596151,5.2142072811855,3.7015625,3.052812499999999,3.1523554340967754,2.8144020278211155,2.635467554241586,2.5044837439508427,6.115625,5.498125000000002,5.298196308581657,5.629826817581826,4.335553554545558,4.8383377405467005,5.5854687499999995,5.7906250000000075,5.3313044773406775,6.154501185588294,5.653431608358072,5.053136850160001
2013-02-28,POMRB,6.05,4.675,6.8,6.335,5.799687499999999,5.911875000000004,5.896634872493637,6.110267562760424,6.486988286149034,6.338120028943789,3.86078125,3.6165624999999992,3.761413260458065,2.960877061274205,2.958907083476267,3.2483821256904593,6.1390625,6.065625000000002,5.898917785148994,5.910037060141425,4.958277495883398,5.395998727767447,5.04125,5.754375000000008,5.7327826864044065,6.14897572025102,4.991987668567469,4.912688600312486
2013-05-31,PREMON,6.75,4.75,8.9,7.248750000000001,5.6975,5.729375000000004,6.237980923496183,6.263797553619462,7.145559419981599,6.8921478545919435,3.6562500000000004,3.7865624999999987,4.156847956274839,3.111886735982806,3.4415355865556205,3.8933390874695712,5.998125000000001,6.165625000000002,7.099350671089397,6.7831403131014225,8.507392925907592,8.44917070705695,4.8296875,5.416562500000008,6.339169611842644,6.2951216737912885,8.283922627432968,8.053907357371989
2013-08-31,MONSOON,5.27,2.2,3.25,0.98,5.39375,5.870000000000004,5.85078855409771,6.028818233533164,4.417727510549412,4.308922562448745,3.079375,3.9349999999999987,3.3741087737649034,3.081993057611346,1.5933136584615097,1.86406365124241,5.608750000000001,6.1125000000000025,5.559610402653638,5.978321936053874,4.468119171372068,4.058979619494071,4.948437500000001,4.665937500000009,4.195501767105586,5.38225574586368,4.611892436578948,4.575516926755715
2013-11-30,POMKH,4.03,1.885,4.585,5.41,5.30625,5.525000000000004,5.122473132458626,5.554736952342193,5.700881508767771,5.588808591691988,2.7175000000000002,3.377499999999999,2.778465264258942,3.0279323760708436,2.6578061417590257,2.8816078105742813,4.946249999999999,5.883750000000003,5.169766241592183,5.593831498935346,5.0779238657492085,5.0866542411205335,4.59734375,4.9934375000000095,4.681301060263352,5.3559618382608605,3.744596440210944,3.4169850182166144
