Date,Season,Dhamanagar,Tihidi,Bant,Chandabali,Bhadrak,Bhandaripokhari,Basudebpur,Dhamanagar_Trend,Dhamanagar_SMA,Dhamanagar_EWMA,Dhamanagar_DES,Dhamanagar_TES,Dhamanagar_ARIMA,Tihidi_Trend,Tihidi_SMA,Tihidi_EWMA,Tihidi_DES,Tihidi_TES,Tihidi_ARIMA,Bant_Trend,Bant_SMA,Bant_EWMA,Bant_DES,Bant_TES,Bant_ARIMA,Chandabali_Trend,Chandabali_SMA,Chandabali_EWMA,Chandabali_DES,Chandabali_TES,Chandabali_ARIMA,Bhadrak_Trend,Bhadrak_SMA,Bhadrak_EWMA,Bhadrak_DES,Bhadrak_TES,Bhadrak_ARIMA,Bhandaripokhari_Trend,Bhandaripokhari_SMA,Bhandaripokhari_EWMA,Bhandaripokhari_DES,Bhandaripokhari_TES,Bhandaripokhari_ARIMA,Basudebpur_Trend,Basudebpur_SMA,Basudebpur_EWMA,Basudebpur_DES,Basudebpur_TES,Basudebpur_ARIMA
2004-02-29,POMRB,2.486666666666667,1.79,4.035,1.8,2.04,3.123333333333333,3.2,2.0925000000000002,2.101666666666667,2.0764873528666046,2.1820918806939957,2.1955317335332616,2.0526609814807855,2.2125,2.1674999999999995,1.9270692653725803,1.9450636289272498,1.7900142655364897,1.7445424541182204,3.5175,3.4162500000000002,3.435135868464357,3.3914152171637784,3.522032814159383,3.2756081448732877,1.74625,1.7474999999999994,1.7141170738276186,1.6834726320088036,1.9600077695424578,1.5974773831956295,1.4585416666666666,1.7150000000000003,1.6228722106573015,1.8860356786578916,2.064265907188577,2.004168820914221,2.5675,2.627083333333334,2.4957034209747304,2.5098874121039296,2.5264497924441693,2.9179877855861927,2.979645833333333,2.806208333333334,2.624728733041856,2.8020007630181283,2.8764718145683554,2.634707236112806
2004-05-31,PREMON,3.58,3.71,4.92,2.56,2.21,5.086666666666667,5.58,2.14875,2.129166666666667,2.677892411719963,2.448751050091778,3.5222081680546315,3.2727801201608906,2.1462499999999998,2.2787499999999996,2.640241559223548,2.3774201753235213,3.27108673200922,3.2340484264957348,3.473125,3.5512500000000005,4.029081521078615,3.4051536181675286,4.601971052549117,4.287021905940628,1.94,1.7374999999999994,2.052470244296571,1.826006895634223,2.965315301797727,3.2157677536899523,1.49,1.5783333333333336,1.8577233263943809,1.9197805830570942,2.8884606566330895,2.7020109834086994,2.72875,2.5512500000000005,3.5320887192515054,3.9095024281443673,4.817416240848416,4.937308740884654,3.108416666666667,2.9537083333333336,3.8068372398251134,3.4094074383577984,5.188529710232807,5.134598559954256
2004-08-31,MONSOON,1.05,1.56,2.295,1.51,0.805,0.8300000000000001,1.615,2.283333333333333,2.0558333333333336,2.0267354470319776,2.1562973418875537,1.2316510318139635,1.5756506914989743,2.14625,2.1462499999999998,2.208144935534129,2.191430516934919,2.104884405216658,2.0689049232292565,3.563125,3.4837499999999997,3.335448912647169,3.4189476705937984,2.5672717937944745,2.6959848814426364,2.15375,1.7549999999999994,1.8354821465779427,1.7160769729325565,1.2585717338868443,1.9729850381871876,1.63875,1.33875,1.4366339958366285,1.8217211228423267,0.6263342926932329,0.8917146877213911,2.8533333333333335,2.5837500000000007,2.4512532315509032,2.7334387441003694,1.164549931291413,1.3334832787295658,3.229166666666667,3.0055833333333335,2.9301023438950677,3.071735782964788,1.620401166324899,1.6685888977692205
2004-11-30,POMKH,1.85,1.525,2.6,2.63,1.51,2.455,2.45,2.36375,2.2416666666666667,1.9560412682191868,2.0832908116746074,1.6068042265759959,1.6158765776240365,2.1422916666666665,2.1462499999999998,1.9348869613204775,2.0083999673099875,1.5250004162975854,1.4583616207146899,3.7675,3.4625,3.0412693475883015,3.4327976020324136,2.8830212573877647,2.554145802796983,2.1606249999999996,2.1249999999999996,2.1532892879467656,1.868631935489283,1.4392749371676745,1.4496613374993546,1.6466666666666665,1.64125,1.4659803975019772,1.797060343545832,1.2358205920030825,1.024114639663025,2.8870833333333334,2.8737500000000007,2.452751938930542,2.595202914651515,1.9582913542225175,1.6100709869646823,3.1802083333333337,3.2112500000000006,2.7380614063370405,2.9641339050755433,1.7294739699168917,1.7553223489951957
2005-02-28,POMRB,2.82,1.79,4.84,2.03,2.02,2.96,3.3433333333333337,2.4883333333333337,2.325,2.301624760931512,2.2186575947227714,2.3660776462508335,2.251081057620589,2.214583333333333,2.14625,1.8769321767922866,1.9164818188956236,1.7900004006411216,1.74266438385894,4.201875,3.6637499999999994,3.760761608552981,3.446703640265163,3.586348926875189,3.406835224285789,2.1574999999999998,2.182499999999999,2.103973572768059,1.8619528350259547,2.2060013079306082,2.399388974313208,1.7077083333333332,1.6362500000000002,1.6875882385011862,1.8213541616222517,2.036376201064477,1.9761324898369101,3.024375,2.832916666666667,2.655651163358325,2.7523620504785553,3.1639601019543067,3.663297978120124,3.0802083333333337,3.247083333333334,2.980170177135558,3.0634138178895007,3.210834051363834,2.94755701085759
2005-05-31,PREMON,3.89,3.678333333333333,5.75,2.385,2.293333333333333,5.52,5.045,2.5741666666666667,2.4025000000000003,2.936974856558907,2.539635586330539,3.760390271739375,3.559804356185821,2.5127083333333333,2.1383333333333336,2.597492639408705,2.3637677006273523,3.6976733199608756,3.494262983445932,4.545000000000001,3.8712499999999994,4.5564569651317886,3.4606660116011723,4.666287165705279,4.689423818194183,2.3,2.138749999999999,2.2163841436608354,1.9331579462567086,3.206937979254294,2.5345087853932577,1.8183333333333334,1.6570833333333337,1.9298862764340448,1.8685273636407524,2.862477229989238,2.621638806320146,3.1750000000000003,2.94125,3.8013906980149947,4.347109334860658,4.9933288166975585,4.875900616762472,3.047083333333333,3.1133333333333346,3.806102106281335,3.51272996543004,5.5556050912827,5.460565580220311
2005-08-31,MONSOON,1.7366666666666666,2.17,4.94,1.66,1.21,1.495,1.35,2.5229166666666667,2.5741666666666667,2.456851580602011,2.365474352161251,1.4996725968675733,1.7783335345275348,2.8150833333333334,2.2908333333333335,2.426495583645223,2.3640867299420067,1.575302831359282,1.6747435893770484,4.343333333333333,4.532499999999999,4.7098741790790735,3.4746849429802036,2.631587907405855,3.015098724017466,2.48625,2.176249999999999,1.9938304861965013,1.8357772571330506,1.3863359433866806,1.6810548781200905,1.9229166666666666,1.7583333333333337,1.6419317658604269,1.81217848015942,0.6267635477291407,0.8819968298127447,3.3581250000000002,3.1075000000000004,2.8788344188089967,3.3883261279135417,1.488837085999362,1.466905647268355,3.070833333333333,3.0470833333333345,2.823661263768801,3.099343142796034,1.711164781422576,1.7638823424403234
2005-11-30,POMKH,1.85,3.3,2.7,3.62,1.99,2.995,2.45,2.55,2.5741666666666667,2.2141109483612067,2.249601611453844,2.0487677334928467,2.0194469891198974,2.9432916666666666,2.7345833333333336,2.775897350187134,2.6738047589449274,1.5250000116915285,1.6881976798321776,4.099166666666667,4.557499999999998,3.9059245074474442,3.488760662474097,2.947337372533428,3.592116558057619,2.835625,2.423749999999999,2.644298291717901,2.1785222996247917,1.5731159475814278,1.961211707522909,2.0623333333333336,1.8783333333333339,1.781159059516256,1.8323691878914827,1.3340006247417273,1.1722212699921308,3.5266666666666664,3.2425,2.925300651285398,3.3193708017498182,2.478961758812588,2.0834966848588055,3.161458333333333,3.047083333333335,2.6741967582612807,2.984629424842664,2.2217349002549156,2.2166107832321362
2006-02-28,POMRB,2.41,2.434,3.126666666666667,2.53,2.376666666666667,3.885,3.533333333333333,2.5906249999999997,2.4716666666666667,2.292466569016724,2.2691351036268426,2.624410697916053,2.554114725734487,2.9909999999999997,2.8955833333333336,2.6391384101122806,2.7101291019683256,1.7900000112518244,2.4736117079877937,3.9641666666666673,4.1291666666666655,3.5942213711351334,3.502893402084148,3.650665042042068,3.4352501494412717,3.16,2.548749999999999,2.5985789750307404,2.2173958335186077,2.573821302588956,2.747759068446709,2.0892500000000003,1.9675000000000007,2.0193621023764203,1.8861948130505746,2.22681005889275,2.1716069974368195,3.458333333333333,3.47375,3.309180390771239,3.7070855564045626,3.6957718791458927,3.956085634949848,3.263333333333333,3.094583333333335,3.0178513882901017,3.1186109299835123,3.3353344456266303,3.050144111125134
2006-05-31,PREMON,4.516666666666667,4.06,5.5100000000000025,4.68,3.0520000000000005,5.9433333333333325,5.58,2.5500000000000003,2.628333333333333,3.1821466080767014,2.704722454002643,3.741039078795507,3.574310495797966,2.9909999999999997,2.991,3.2074830460673684,3.1931559350112653,3.6788764880850904,4.193891898069655,3.874166666666667,4.069166666666666,4.3605328226810816,3.5170833942305766,4.730603279815299,4.377953525653946,2.97,3.122499999999999,3.431147385018444,2.7111785300142377,3.6108813385484555,2.679780265724469,1.9513333333333336,2.157166666666668,2.4324172614258526,1.997104052599198,3.0930755993301395,2.8222451755612576,3.1783333333333332,3.579583333333333,4.362841567796076,5.166161115209044,5.751770091648391,5.529610542633783,3.2983333333333333,3.228333333333335,4.042710832974061,3.672376378575311,5.309995160376641,5.167130699918891
2006-08-31,MONSOON,1.435,2.17,4.1,1.96,0.6666666666666666,0.525,1.63,2.59875,2.5529166666666665,2.4832879648460207,2.4365797698094327,1.7487339579565897,1.9290976552504717,2.991,2.991,2.792489827640421,3.0920984611997397,2.153298199775175,2.621214739292543,3.975208333333334,3.859166666666666,4.256319693608649,3.5313308680565902,2.695904021334952,3.1546630936204076,2.705,3.197499999999999,2.8426884310110667,2.520096192893818,2.3070846128536306,2.7850527157338587,1.9038333333333335,2.0213333333333345,1.726117023522178,1.8794433111877256,0.984951683227022,1.273626604612352,2.870833333333333,3.337083333333333,2.8277049406776458,3.3792542500944895,2.0541257177695282,1.7088938321584113,3.3779166666666667,3.298333333333335,3.0776264997844365,3.291516491225596,1.5940859239060838,1.60100275449451
2006-11-30,POMKH,1.8266666666666664,3.3,2.82,1.8,1.43,1.725,2.45,2.5625,2.547083333333333,2.220639445574279,2.301483015440259,2.069008305306546,2.032467765419247,2.9909999999999997,2.9909999999999997,2.995493896584253,3.284949571005522,3.2501499304737638,3.01510095684137,3.9206250000000002,3.889166666666666,3.6817918161651892,3.5456360565120244,3.011653485924885,3.348561271466472,2.4575,2.742499999999999,2.4256130586066402,2.334877859624015,2.324220725125161,2.9858567432986236,1.9027499999999997,1.8813333333333344,1.6076702141133068,1.842282725976594,1.474366720977704,1.391943105376844,2.6716666666666664,3.0195833333333333,2.3866229644065875,2.5613650254907885,2.159326399174234,1.6596353455040105,3.3237499999999995,3.2983333333333356,2.826575899870662,3.1438104049800484,2.4688320160348867,2.2362803839943193
2007-02-28,POMRB,2.8233333333333333,2.434,3.815,2.23,2.5566666666666658,2.6950000000000003,4.17,2.415208333333333,2.6504166666666666,2.4617170006779006,2.392800769966965,2.626546842745423,2.5215228884184278,3.06725,2.9909999999999997,2.7708963379505516,3.1969098005461833,2.415913552436366,2.7170781995178777,3.6591666666666662,4.061249999999999,3.735075089699113,3.5599991950640733,3.7149811554666297,3.8815328594981433,2.29375,2.667499999999999,2.347367835163984,2.2808347274203693,2.6222709753173943,1.871680799273437,2.031083333333333,1.9263333333333343,1.9872687951346504,1.9117199378954643,2.197956478630029,2.1626256249934412,2.7760416666666665,2.7220833333333334,2.5099737786439524,2.454315929160258,2.8283564777209325,3.0680794238807234,3.1550000000000002,3.4575000000000027,3.3639455399223976,3.3864874674377328,3.5532476341809724,3.179476170128914
2007-05-31,PREMON,3.813333333333333,4.06,4.385,3.0,2.8633333333333333,5.54,4.51,2.6566666666666663,2.4745833333333334,3.0023635337400734,2.662805084362809,3.9140226483249645,3.781553090012093,3.1434999999999995,2.9909999999999997,3.2865378027703307,3.5493615663885696,4.049296319046657,4.219883167633533,3.6366666666666663,3.7799999999999985,3.9950450538194677,3.5744205181529183,4.794919393610856,4.810542440124252,2.6812500000000004,2.247499999999999,2.6084207010983906,2.403871638936095,3.564103487598262,3.136586556370874,2.5004999999999997,1.8791666666666675,2.3376946104141236,2.0030509508186434,3.114684392214202,2.8656671996887284,3.1627083333333337,2.6212500000000007,3.7219842671863717,3.984174235870347,4.6984203684062855,4.8800706197858466,3.0641666666666665,3.1900000000000026,3.822367323953438,3.663943548995342,5.594139371923274,5.457635981240301
2007-08-31,MONSOON,0.96,2.78,3.1333333333333333,2.33,1.882,1.7633333333333334,1.35,2.866458333333333,2.3558333333333334,2.185418120244044,2.30854026201107,1.557618525288623,1.7489373838161466,3.1435,3.1434999999999995,3.083922681662198,3.497696593006249,2.1695309375166736,2.421574284966438,4.059375,3.5383333333333318,3.650360365625014,3.588900260143767,2.7602201344234283,3.10179985408456,3.00125,2.339999999999999,2.4970524206590343,2.3584074855805888,1.8139648273456455,1.9389057119726747,2.8021666666666665,2.183000000000001,2.1554167662484742,1.9962565752272183,0.9557545541338828,1.1929724068819532,3.513958333333333,2.930833333333334,2.938523893645156,3.1795418492334346,1.3754385083255363,1.35939262075994,2.8908333333333336,3.1200000000000028,2.833420394372063,3.219933620576869,1.6701857738375234,1.7385003505191732
2007-11-30,POMKH,4.233333333333333,3.3,3.606666666666667,4.53,3.97,3.58,2.0033333333333334,2.752083333333333,2.9575,3.00458420547976,2.6795574118863987,1.7599422918132848,1.724933984421517,3.1435,3.1434999999999995,3.1703536089973188,3.5665106458205216,3.298599983409499,3.1214362139446177,4.520625000000001,3.7349999999999985,3.632882886041675,3.603438658953264,3.0759695984004147,3.0480866028400597,2.93375,3.022499999999999,3.3102314523954206,2.7968870342472867,2.0669822341084725,2.856711781675385,2.8946666666666667,2.8180000000000014,2.8812500597490844,2.18145860131496,1.7458681028155978,1.6672289910030977,3.61625,3.394583333333334,3.1951143361870935,3.438680857122746,2.5855893829933745,2.532142170180198,3.0083333333333333,3.0083333333333364,2.501385569956571,2.984537084093408,2.4922608543331024,2.2528934048587073
2008-02-29,POMRB,2.095,2.434,6.41,2.06,2.43,3.65,3.23,2.7,2.7754166666666666,2.640750523287856,2.548171826029765,3.4458346880576314,3.1548769152754597,3.1541249999999996,3.1434999999999995,2.8758121653983912,3.3672560989962497,2.433492050324243,2.753409073814898,4.765833333333333,4.383749999999998,4.743729731625005,3.6180359539057005,3.779297268371617,4.1737266465550595,2.6612500000000003,2.979999999999999,2.8101388714372524,2.614918973513169,3.181412428434055,3.2147599868935908,2.9252500000000006,2.786333333333335,2.7007500358494507,2.208924543955086,3.017563493174772,3.0187167398204595,3.5479166666666666,3.6333333333333337,3.377068601712256,3.6607514062353648,4.078128238259236,4.203369838404844,3.313333333333333,2.7733333333333365,2.7928313419739426,3.0474217470604072,3.9163684971667054,3.5584424074571674
2008-05-31,PREMON,3.6266666666666665,4.06,5.48,2.63,3.73,5.403333333333332,6.39,2.312708333333333,2.7287500000000002,3.0351169806393803,2.749116048213575,4.090292739486585,4.064001081731686,3.1647499999999997,3.1434999999999995,3.3494872992390343,3.616558585141616,4.059699391975648,4.246836215340311,4.952083333333334,4.657499999999999,5.038237838975004,3.632692380846445,4.859235508020401,5.873891495059912,2.035,2.8874999999999993,2.7380833228623516,2.593226964607057,3.9239784741912147,3.3770147541432536,2.64171875,3.003000000000002,3.1124500215096704,2.3530912371638033,3.7056565155589944,3.457414592352026,3.4129166666666664,3.599166666666667,4.187574494360686,4.785277300508366,5.778288830333164,5.579124257618703,3.3579166666666667,3.2433333333333363,4.231698805184365,3.781120474681267,4.896802365798765,4.872457807737875
2008-08-31,MONSOON,0.73,2.865,4.0,0.52,1.26,1.3533333333333335,1.91,1.9822916666666668,2.6712500000000006,2.113070188383628,2.3313030657940543,1.5830928130648139,1.6971629158786004,3.16475,3.1647499999999997,3.155692379543421,3.503987651449801,2.762855253290784,2.776149787047933,4.599583333333333,4.874166666666666,4.622942703385002,3.6474081789117356,2.8245362494457438,3.4672331382269217,1.61625,2.434999999999999,1.8508499937174108,2.123953639081959,1.9743728807342902,1.8836146819189459,2.43,2.847500000000002,2.371470012905802,2.2579503199558153,1.613338898836686,1.907384556048208,3.2033333333333336,3.496666666666667,3.053878029949745,3.472663530121582,1.754109098114602,1.1967663473704029,3.36625,3.3833333333333364,3.3030192831106193,3.438585899511679,1.550780681725438,1.5752336097250907
2008-11-30,POMKH,1.3650000000000002,3.3,4.23,1.33,2.3237500000000004,2.91,1.8,2.015416666666667,1.9541666666666673,1.813842113030177,2.125726857579543,1.6792701242052246,1.838234389556363,3.1410781250000004,3.1647499999999997,3.2134154277260523,3.5038271662338762,3.2999606811691073,3.0818360546114603,3.9058333333333337,5.029999999999999,4.465765622031001,3.6621835898646027,3.1402857138997486,3.4125867668071184,1.5925,1.6349999999999991,1.6425099962304464,1.92620488124595,1.688899095384138,2.17505871356059,2.474479166666667,2.435937500000002,2.3523820077434814,2.2688302255616932,2.0942843566776292,2.203371918103581,3.0512499999999996,3.329166666666667,2.9963268179698472,3.189632054875261,2.5096786570818708,2.372285566838783,2.9124999999999996,3.332500000000003,2.7018115698663716,3.124704427804919,2.3127970157598803,2.01914654056842
2009-02-28,POMRB,2.32,2.434,2.9666666666666663,1.91,2.3825,2.643333333333333,3.5,2.0820833333333333,2.010416666666667,2.0163052678181064,2.152700280668831,2.206923251499117,2.0459845106962673,3.12803125,3.1647499999999997,2.9016492566356313,3.2569055046800526,2.433985734463764,2.695369661849462,3.3200000000000003,4.169166666666666,3.866126039885267,3.6770188540972915,3.8436133842033016,4.4666633022593105,1.73375,1.5974999999999988,1.7495059977382676,1.8943445309766598,2.0321299572232188,1.5902076356062893,2.4233333333333333,2.424062500000002,2.364429204646089,2.2841213160151406,2.884036403383477,2.8423655035013002,2.8714583333333334,3.0775,2.8551294241152414,2.8525337442860104,3.659790791496088,3.689992868910502,2.39,3.400000000000003,3.021086941919823,3.2223334082485895,3.6231499965996257,3.082311451362531
2009-05-31,PREMON,3.6666666666666665,3.870625,3.373333333333333,2.59,4.133333333333334,5.193333333333333,2.49,2.200625,2.0204166666666667,2.676449827357531,2.4426634280352864,3.4596186786243086,3.335538895996209,3.13928125,3.11740625,3.289239553981379,3.4182062570234697,4.059991557559993,4.209651182821654,2.7516666666666665,3.642499999999999,3.6690089572644933,3.691914215296665,4.923551621766696,4.584288089278166,2.1025,1.5874999999999988,2.0857035986429606,2.015510482606303,3.0477890855682412,2.583109213755101,2.185677083333333,2.5248958333333356,3.071990856120987,2.45852681631499,3.5929149497710173,3.3666591515728315,2.6085416666666665,3.0250000000000004,3.790410987802478,3.9780504940575345,5.020844696546504,4.991269257726437,2.35,2.4250000000000025,2.808652165151894,3.0880567154866143,5.89845074308983,5.882628420923913
2009-08-31,MONSOON,1.2233333333333334,2.95,1.42,1.69,0.4475,0.125,1.63,2.5129166666666665,2.14375,2.0952032297478516,2.1860188803584566,1.2310756575625574,1.3144463686594636,3.27440625,3.13865625,3.1535437323888273,3.3140470117280163,2.8621313111218405,2.746586016041105,2.619583333333333,2.997499999999999,2.769405374358696,3.706869915180105,2.888852361901332,3.1675761153075492,2.66125,1.879999999999999,1.9274221591857765,1.9192653584688937,1.3267050006390106,1.7170728683787204,2.2436458333333333,2.3217708333333356,2.022194513672592,2.27947339502283,1.6252893019313657,1.8719546906181446,2.6366666666666667,2.717916666666667,2.3242465926814866,2.3142285132265723,1.3122059238091048,1.1509903960843584,2.44125,2.355000000000002,2.337191299091136,2.7923359627228734,1.6277255531040948,1.8682452397726856
2009-11-30,POMKH,1.82,3.305,2.263333333333333,3.11,1.235,2.035,1.76,2.7287500000000002,2.2575,1.985121937848711,2.100939755214485,1.6784858029071372,1.8349451110977848,3.523828125,3.13990625,3.2141262394332966,3.312145208715322,3.299998895748469,3.0574269759012753,2.9079166666666665,2.5058333333333325,2.566976557948551,3.7218862002274005,3.2046018247832215,2.6740105162096546,2.9825,2.324999999999999,2.4004532955114657,2.148486259529581,1.5379801715721606,2.85222742551545,2.3172916666666667,2.0495833333333353,1.707316708203555,2.188630754618749,1.9070343255267421,2.0271798134066477,3.0325,2.499166666666667,2.208547955608892,2.0094025050331483,1.6144855274739056,1.7606450232398752,2.5974999999999997,2.345000000000002,2.1063147794546815,2.573007268985572,1.8549067356760824,1.9061888413705248
2010-02-28,POMRB,4.363333333333333,3.51,3.8766666666666665,4.6,3.935,3.7433333333333336,4.27,2.7495833333333333,2.768333333333333,2.9364064960425598,2.5404212735815794,2.395511765589247,2.2888112939315994,3.6274999999999995,3.4089062500000002,3.3324757436599777,3.3665601681767243,2.4339995993588857,2.653192977855392,3.1383333333333336,2.7333333333333325,3.090852601435797,3.7369633164299354,3.907929493879302,4.327028142406642,2.8112500000000002,2.9974999999999987,3.280271977306879,2.65401229939662,2.4089102740034796,2.2140774608478955,2.4859375000000004,2.4377083333333354,2.598390024922133,2.353404528488983,2.4789695277100803,2.4045203029061963,3.6097916666666676,2.7741666666666673,2.8224621066986684,2.7118295102837866,2.7762367663737555,2.9791427281322704,2.6925,2.537500000000002,2.971788867672809,2.9234867227152654,3.4027996314676714,3.2390593401606163
2010-05-31,PREMON,3.35,4.79,4.7700000000000005,2.47,3.17,7.2600000000000025,2.97,2.9720833333333334,2.6891666666666665,3.101843897625536,2.687788110919602,4.418831079652485,4.1959915231006075,3.616875,3.63875,3.9154854461959867,3.7743210709005988,3.8759432738718242,4.424756755911274,3.3841666666666663,3.082499999999999,3.7625115608614785,3.7521015096824395,4.987867731945476,4.917236258953034,2.32625,2.967499999999999,2.9561631863841273,2.598288429276542,4.056747302228983,3.6187570329617245,2.953125,2.196875000000002,2.8270340149532798,2.4333081179218667,3.6608276132360196,3.4902646676651634,4.222708333333333,3.290833333333335,4.5974772640192025,5.519452007303247,5.28059005424351,5.66482772932699,2.73,2.657500000000002,2.9710733206036855,2.9408866029105702,3.8209117858739896,3.784980172183793
2010-08-31,MONSOON,1.7066666666666668,2.8600000000000003,1.8666666666666665,0.44,2.76,2.6766666666666667,1.91,2.9891666666666667,2.81,2.543773005241988,2.4772844656795283,1.6601758425104405,1.8001826250716875,3.6387500000000004,3.61625,3.4932912677175922,3.6120305592452984,2.9475322477303623,3.3517966451319054,3.641666666666667,3.194166666666666,3.0041736031835535,3.767301024618525,2.9531684728722296,3.5720586315060565,1.871875,2.654999999999999,1.9496979118304762,2.1175526281041126,2.0271311571999426,1.4295040218749453,3.021875,2.775000000000002,2.800220408971968,2.468478226096039,1.4440364005484858,1.5922264291293466,4.645416666666668,3.9287500000000017,3.829153025078188,5.115256942331066,2.6134414507022043,2.38097476081363,2.84875,2.727500000000002,2.5466439923622115,2.730183701673086,1.6592128041652559,1.717980778014072
2010-11-30,POMKH,3.1166666666666667,3.31,3.783333333333333,0.48,2.66,4.386666666666667,1.78,3.0347916666666666,3.1341666666666668,2.7729304698118593,2.591064517722239,2.1301192006252547,2.2042758562146765,3.66,3.6174999999999997,3.4199747606305557,3.571399087767302,3.304859546255612,3.4063990656174576,3.7170833333333335,3.5741666666666654,3.3158374952434655,3.7825621131844813,3.268917935981437,2.8230486113069984,2.0475,1.9974999999999992,1.3618187470982857,1.7452350948268769,1.7053759720877577,1.814063312659175,2.8225,3.1312500000000023,2.744132245383181,2.4913340271200775,2.32831210275301,2.3908161292389605,4.445833333333334,4.516666666666668,4.05215848171358,5.478916260373651,3.6364562258293196,3.444879329353031,3.0008333333333335,2.7325000000000017,2.239986395417327,2.5269634770706397,1.8436877377486276,1.877651408695009
2011-02-28,POMRB,3.203333333333333,3.68,4.416666666666667,3.595,3.06,4.773333333333333,5.2,3.5075000000000003,2.8441666666666667,2.945091615220449,2.6988086782787963,3.1982461966287254,3.079101003277675,3.64875,3.6599999999999997,3.523984856378333,3.6285244063074935,3.479781016825057,3.4656288601547858,3.9062499999999996,3.709166666666665,3.7561691638127463,3.7978850238694597,3.9722456059429585,4.537672143901066,2.8475,1.7462499999999994,2.255091248258972,2.1200087347282763,1.8118080827880916,2.2046576277126535,2.5534375000000002,2.9125000000000023,2.8704793472299084,2.54880833027138,3.1427626847438823,3.172325205148457,4.204166666666667,4.774166666666669,4.3406284223614815,5.8004702483982085,4.988240704222812,4.435106753734498,3.0516666666666667,2.9650000000000016,3.423991837250396,3.0866747218360757,3.9507965165898677,3.6721287354015524
2011-05-31,PREMON,4.875,4.79,4.833333333333333,4.88,2.45,4.633333333333334,3.2566666666666664,3.9091666666666667,3.2254166666666664,3.7170549691322696,3.117793452507308,4.4060732548429264,4.180923266256364,3.6374999999999997,3.66,4.0303909138269995,3.986689094837389,4.764329131465608,4.939094825757503,4.062916666666666,3.7249999999999988,4.187034831620981,3.813270006951791,5.05218384429194,4.752878887894633,3.84875,2.3487499999999994,3.305054748955383,2.69919212098257,3.34817105492462,2.784987434985665,2.394875,2.732500000000002,2.702287608337945,2.5452246753821206,3.952823674964031,3.761210880094944,4.182500000000001,4.1175000000000015,4.457710386750222,5.803055825343435,6.811299530012473,6.496717014184796,3.0466666666666664,3.036666666666668,3.3570617690169042,3.1425670533872117,3.3959391697977925,3.968486229677051
2011-08-31,MONSOON,3.963333333333333,2.77,3.316666666666667,4.43,1.3275,3.37,2.03,4.229583333333333,3.789583333333333,3.815566314812695,3.2691356301978836,2.286337668520334,2.2120956385386914,3.61625,3.6375,3.5262345482961996,3.7503222421481923,2.862458303472613,3.1558707448446497,4.1968749999999995,4.087499999999999,3.838887565639255,3.8287173124642226,3.017484585218109,3.322763915409263,4.39640625,3.3462499999999995,3.75503284937323,3.067151766823194,2.1708280411377814,2.5082450920433454,2.5341249999999995,2.3743750000000023,2.152372565002767,2.4390723102527105,1.491517990339897,1.7187863294387777,4.1537500000000005,4.290833333333335,4.022626232050133,4.987401741881715,1.747883661971263,0.6635795059737073,3.0204166666666667,3.0666666666666678,2.826237061410142,2.9272212394307333,1.9131134955339468,1.8646138386637396
2011-11-30,POMKH,4.073333333333333,3.31,3.5866666666666664,4.5,2.824,3.52,1.62,4.570625,4.02875,3.9186731222209503,3.411396915994365,3.433735933145283,3.355600336330805,3.5949999999999998,3.6374999999999997,3.4397407289777195,3.6653572564482713,3.309855632688315,3.305686787936544,4.4975000000000005,4.038333333333332,3.73799920605022,3.8442271941815735,3.3332340491511427,3.2979528484625438,4.5571874999999995,4.351249999999999,4.053019709623938,3.378777336849041,2.900225863229178,3.3234828219303116,2.975625,2.4153750000000023,2.42102353900166,2.4795927498435755,2.0182064146982266,2.101684970128054,4.694166666666667,4.0741666666666685,3.82157573923008,4.35492178531756,3.669426652188041,4.003824249443294,3.085416666666667,3.0266666666666677,2.3437422368460856,2.659539112892734,1.911698555134124,1.8815195300916265
2012-02-29,POMRB,4.81,3.51,5.6850000000000005,3.95625,4.01,5.41,5.15,4.6001562499999995,4.430416666666666,4.27520387333257,3.6713918481058108,4.357709401590607,4.150261979192948,3.5718750000000004,3.5949999999999998,3.4678444373866317,3.6363294273214555,3.6743769406774733,3.4948130613247206,4.584114583333333,4.355416666666666,4.516799523630132,3.8597999069372566,4.036561718957504,4.327810106510659,4.4678125,4.4415625,4.014311825774363,3.511362023165444,3.778740917955349,4.723998165502217,3.4203394886363636,2.652875000000002,3.056614123400996,2.625196027812545,2.947208531364561,2.9685468846705425,5.168697916666667,4.233333333333335,4.456945443538048,4.833757241012337,4.502669905986577,4.027517663751159,3.0616666666666665,3.014166666666668,3.4662453421076513,3.1889537373688945,4.769492039297988,4.2068895677194424
