Date,Season,Vidisha,Neteran,Sironj,Lateri,Gyaraspur,Basoda,Kurwai,Vidisha_Trend,Vidisha_SMA,Vidisha_EWMA,Vidisha_DES,Vidisha_TES,Vidisha_ARIMA,Neteran_Trend,Neteran_SMA,Neteran_EWMA,Neteran_DES,Neteran_TES,Neteran_ARIMA,Sironj_Trend,Sironj_SMA,Sironj_EWMA,Sironj_DES,Sironj_TES,Sironj_ARIMA,Lateri_Trend,Lateri_SMA,Lateri_EWMA,Lateri_DES,Lateri_TES,Lateri_ARIMA,Gyaraspur_Trend,Gyaraspur_SMA,Gyaraspur_EWMA,Gyaraspur_DES,Gyaraspur_TES,Gyaraspur_ARIMA,Basoda_Trend,Basoda_SMA,Basoda_EWMA,Basoda_DES,Basoda_TES,Basoda_ARIMA,Kurwai_Trend,Kurwai_SMA,Kurwai_EWMA,Kurwai_DES,Kurwai_TES,Kurwai_ARIMA
2004-08-31,MONSOON,2.615,1.91,4.5175,4.044,8.93,3.614,2.065,6.733125,6.3575,6.281391670762782,7.137525218268726,4.199018270080966,4.1175069961975606,5.738541666666667,5.9425,5.420459307774607,5.252654987849722,4.059366056925807,4.624872449904412,6.2853125,6.266249999999994,6.309889201466383,7.013840793679068,5.677022962494733,5.9672675906927015,6.5815,7.127500000000001,6.697556268141186,5.940873603642268,5.119190073875982,5.497722946241787,9.67875,9.198749999999999,9.51231827023865,9.573456500718873,6.441506991944991,5.498174475809977,7.2204999999999995,6.684499999999999,6.591332887028724,8.322072499455954,3.2576811651790525,3.509290102107396,7.993333333333332,7.861249999999999,7.100680207087498,10.266093782976991,6.797654845437482,5.885131577289676
2004-11-30,POMKH,5.375,4.803333333333334,5.8775,5.364,8.775,6.1240000000000006,8.475,6.5915625,6.63875,5.918835002457669,6.601251605113782,5.4928940033935,4.136874727358142,5.788229166666667,5.601458333333333,5.173608917998098,4.735093636650892,6.152488430776754,5.314783652202365,6.051875000000001,6.290624999999994,6.136933520879831,6.816135254593673,5.800499684927647,4.665810185695104,6.612500000000001,6.519000000000001,6.164133760884711,5.087190426387553,6.853335267432522,5.873997309606338,10.22125,9.304999999999998,9.21739096214319,9.204613492760531,8.454906973093316,9.630174335315036,7.385,7.086499999999999,6.404399732217234,8.124153964444648,6.000110195234832,6.1931148307033475,8.097083333333334,7.927499999999998,7.650408124252499,10.160912115087235,6.733882480027376,4.249406475194349
2005-02-28,POMRB,6.295,6.756666666666668,5.37,7.7200000000000015,10.21,7.987999999999999,10.283333333333333,6.584375,6.827500000000001,6.069301001474601,6.339861409666142,6.8337433676184896,6.380426906943255,5.795208333333334,5.875625,5.806832017465526,5.1904638253339925,7.512613894407266,7.049567788866129,5.827187500000001,6.279999999999994,5.830160112527898,6.5318501973436405,6.697695083720757,5.851821656637841,6.719,6.644000000000001,6.786480256530828,6.0391291045488344,8.207082032449616,6.20202092186209,10.298124999999999,10.052499999999998,9.614434577285914,9.276307449230861,10.487207875024689,9.8254927639799,7.365,7.354499999999999,7.03783983933034,8.161888599585751,7.832917892838838,7.715215878103663,8.672708333333333,8.059166666666664,8.703578207884831,10.438468006549721,8.551231767538567,8.391101901902104
2005-05-31,PREMON,11.1375,9.333333333333334,7.53,9.196,13.645,11.936,11.716666666666667,6.800624999999999,6.355625000000002,8.09658060088476,7.224755986598588,12.155438778845763,12.094307630542334,5.807916666666666,5.700833333333334,7.217432543812649,6.777045121545012,9.03751963408268,8.872049231949813,5.8371875,5.823749999999994,6.51009606751674,6.821866694300456,8.360745813601294,7.705890174067553,6.9385,6.581000000000001,7.750288153918496,7.84767341856639,10.342532633613514,8.852581544543838,10.065625,10.389999999999997,11.226660746371548,10.293713823298624,13.047678938792345,13.5241584796848,7.119,7.4155,8.997103903598205,8.705601355189968,11.978230457164818,11.60438499039521,9.116875,8.134999999999998,9.908813591397564,11.003460877866576,11.570793387406589,10.412937647296358
2005-08-31,MONSOON,4.444999999999999,2.665,4.545,5.1480000000000015,8.195,3.21,6.366666666666667,6.983750000000001,6.813125000000001,6.635948360530856,6.571867443174634,3.3897870593978836,2.7765145705919867,5.887916666666667,5.889583333333333,5.396459526287589,5.367430569912898,3.5599554712719925,3.9613844779390694,5.904375,5.830624999999994,5.724057640510043,6.334410870244642,4.970514609988964,5.192007310902902,7.1109375,6.857000000000002,6.709372892351098,6.711627367659474,4.410672621878296,5.309821702647858,9.98,10.206249999999997,10.01399644782293,9.803137514453836,7.249658086516082,7.4780071104480985,7.332187500000001,7.3145,6.682262342158923,8.107997979027399,3.312931439890531,3.4173977450006934,8.783541666666666,9.210416666666665,8.491954821505205,10.237612204744014,6.20928000728786,5.377317476542045
2005-11-30,POMKH,5.275,4.15,5.9300000000000015,6.016,7.65,4.5600000000000005,7.7266666666666675,7.012812499999999,6.788125000000001,6.091569016318513,6.164184365554049,5.431533757635295,5.7073844644107785,5.933854166666666,5.72625,4.897875715772553,4.771526592058274,5.8113300735742595,5.5193592074675575,5.9565625,5.843749999999994,5.806434584306027,6.273997147801703,5.2593608252408295,4.8155168346422235,7.265625000000002,7.020000000000002,6.4320237354106595,6.30140729775844,6.527552794157621,6.321155120886562,10.05375,9.924999999999997,9.068397868693758,9.205335074118986,8.864458151846863,9.213207614774163,7.822875,6.923499999999999,5.833357405295354,7.688063394081506,6.055360465792781,5.938719800530423,8.334791666666668,9.023333333333332,8.18583955956979,9.788451150141254,7.419631386016636,6.369134483758514
2006-02-28,POMRB,7.8599999999999985,8.05,5.855,8.447500000000002,10.65,11.2575,8.365,6.6440624999999995,7.179375,6.798941409791107,6.387149644838392,6.625700596367888,6.148934980275178,5.729374999999999,6.0495833333333335,6.158725429463532,5.941414847183734,7.132072590182132,6.745709168570404,5.883125000000001,5.964999999999994,5.825860750583616,6.20609278944272,6.290300963703652,5.8145344870474025,7.148875,7.201875000000002,7.238214241246396,7.5004070626882156,8.087770152708556,7.322814689522051,10.01375,10.034999999999997,9.701038721216255,9.45912525579681,10.500380518442118,9.452385168022575,7.712624999999999,7.740874999999999,8.003014443177213,8.135962959603257,7.888168148757363,7.16730257789181,7.41625,8.54375,8.257503735741874,9.497141221337838,9.059254821088167,8.024169810831369
2006-05-31,PREMON,9.805,8.407499999999999,7.4625,9.706,13.795,12.592,10.045,6.3984375,6.84625,8.001364845874663,7.065503149913128,11.95222017367136,11.871246692747063,5.846874999999999,5.818125,7.058235257678119,7.160533853017251,8.868148734963547,9.417723386379631,5.7534374999999995,5.948124999999994,6.480516450350169,6.53743861039637,8.154404940628249,7.847158795398192,6.971125,7.329375000000002,8.225328544747837,9.232090594808605,10.402035322757115,9.599575464528945,10.065625,10.072499999999998,11.338623232729754,10.562493855510512,13.171102191499465,13.564103864196124,7.684875,7.904874999999999,9.838608665906328,8.751353429333589,12.03348074214209,13.42310932640668,6.283333333333333,8.125833333333333,8.972502241445124,9.6092419722526,11.615218105928541,10.227809306484579
2006-08-31,MONSOON,2.8275,1.955,4.025,3.7039999999999997,7.725,1.672,0.69,6.1996875000000005,6.4418750000000005,5.931818907524798,6.142003456677692,3.7843425185224584,3.2400799429698344,5.968125,5.640625,5.016941154606871,5.452029132179154,3.2951518108837803,3.4248697999115807,5.6628125,5.818124999999993,5.498309870210102,5.976598783748738,4.795454096063876,5.100058431803422,6.864187499999999,6.968375000000002,6.416797126848702,6.759458386592254,4.565303266063272,5.911015213770803,10.043125,9.954999999999998,9.893173939637851,9.96655333407318,7.3799461817334455,7.862203213741848,7.433187500000001,7.520374999999998,6.571965199543797,7.9453250699138644,3.368181730298793,2.978064160126408,5.81375,6.706666666666665,5.659501344867074,7.606633054084244,6.043342077529882,5.131491706421355
2006-11-30,POMKH,4.9275,5.8,5.4125,6.0379999999999985,8.535,5.876,4.34,5.968125,6.355,5.530091344514879,5.760271095005648,5.223983828731587,4.978663351346874,5.9634374999999995,6.053125,5.330164692764122,5.53171785734271,5.49036193749708,5.040640520372011,5.665625,5.6887499999999935,5.463985922126062,5.858869300492284,5.006586662720564,4.759729752952829,6.6987499999999995,6.973875000000001,6.265278276109221,6.200506933356655,6.344613245617882,5.636967757039114,9.83,10.176249999999998,9.349904363782711,9.610365955910655,8.839690280696388,8.550130712653926,7.080250000000001,7.849374999999997,6.293579119726278,7.688801860706685,6.110610741787768,4.804358914811718,5.710625,5.8599999999999985,5.131700806920245,6.623591447643675,6.589858804353318,4.86456702211587
2007-02-28,POMRB,6.6175,7.37,5.6475,7.57,9.585,7.928,7.994999999999999,6.0075,6.0443750000000005,5.9650548067089275,5.805053260330699,6.877598427653021,7.016893547347305,6.561875000000001,5.883125,6.146098815658474,6.280500581021297,7.059755177646308,7.541010721114926,5.758125,5.636874999999994,5.537391553275636,5.820338777073744,5.9778850031943875,5.645235753862031,6.9759375,6.754500000000001,6.7871669656655325,6.764130244457549,7.948106068172425,6.924109303587574,10.01875,9.909999999999998,9.443942618269627,9.55969367906137,10.710608039596313,10.11479404323942,7.676500000000002,7.016999999999996,6.9473474718357675,7.700990600534162,7.943418436181238,8.974584006801695,6.116875,5.767499999999998,6.277020484152146,6.596182067697351,7.810445798368489,7.528391062973476
2007-05-31,PREMON,9.195,9.05,7.692499999999999,9.26,13.155,13.098000000000004,9.59,6.344375,5.891875000000001,7.257032884025357,6.4573812482317345,10.913558260397808,10.520532638915796,7.308125,6.043749999999999,7.307659289395085,7.675366419523013,8.719168127173239,9.005556321828827,5.92875,5.694374999999994,6.399434931965382,6.28066030865146,7.865626175630153,7.7392331584199,7.750791666666665,6.643000000000002,7.776300179399319,8.310270722067191,10.106568262037358,9.096164321301533,10.463125,9.749999999999998,10.928365570961777,10.47861823735155,13.051935148266633,13.277568039895394,8.540750000000001,7.143499999999998,9.407608483101463,8.382333596259555,12.088730998946886,11.4887380868591,6.9243749999999995,5.653749999999999,7.602212290491288,6.98903205069745,10.383915233020941,10.237087992383072
2007-08-31,MONSOON,3.7525,6.1,4.535,6.3675,9.875,5.936,4.395,6.9399999999999995,6.123125000000001,5.8552197304152145,5.854869358857047,3.190777572676693,2.765668745363155,7.662916666666667,7.08,6.824595573637051,7.542226570684346,3.2460217395855073,3.4745207935917115,6.200312500000001,5.821874999999993,5.653660959179229,5.891367458498648,4.623554356418422,5.070317191417988,8.609375,7.308875000000002,7.212780107639592,7.636856214026163,4.238049354822984,4.900608199336157,10.956874999999998,10.287499999999998,10.507019342577067,10.453727974285494,7.126246639737124,7.522884128552917,9.169500000000001,8.209499999999998,8.018965089860878,8.128287380004982,3.423431991164689,3.5997895503847404,7.2425,6.579999999999998,6.319327374294772,6.226882935506939,4.515454685595724,4.170834119587803
2007-11-30,POMKH,6.6975,7.625,6.2675,9.573333333333332,9.94,8.526,7.095,7.7253125,6.565625000000001,6.192131838249129,5.959682056220661,4.99846085477119,5.295845227659226,7.789583333333333,7.53625,7.144757344182231,7.961233950749584,5.970349236371269,6.739000537025236,6.37,6.0356249999999925,5.8991965755075375,5.994229809476512,4.98831652934547,4.992371990799986,9.835416666666667,8.192708333333336,8.157001397917089,9.002631227725198,6.648893189856921,7.087782390209268,11.43125,10.638749999999998,10.28021160554624,10.423983685360854,9.206872542471539,9.293461164379075,9.84425,8.871999999999998,8.221779053916526,8.206967946131881,6.165861040714061,6.799093141085448,7.33,7.268749999999998,6.629596424576864,6.172724148765425,6.028883204443002,6.041282819916425
2008-02-29,POMRB,9.6125,8.383333333333333,6.965,10.903333333333334,12.13,10.308,7.785,8.2021875,7.314375,7.560279102949478,6.742398721775622,6.853163525395016,6.985051636266917,7.351770833333333,7.789583333333334,7.6401877398426725,8.559729010395994,7.70942476371002,8.234497367179785,6.433125,6.364999999999992,6.325517945304522,6.243880540647552,6.156359549447043,5.926904356496152,10.782291666666666,9.02604166666667,9.255534172083586,10.832118456449342,8.934662008575929,10.217016377281515,11.485625,11.274999999999999,11.020126963327744,10.966255700842222,11.345861305270594,10.663543113933242,9.93925,9.466999999999999,9.056267432349916,8.511434814413624,7.998668758567997,9.00399776915519,7.1068750000000005,7.216249999999999,7.091757854746119,6.321513690913425,7.91069042494291,8.085572792634709
2008-05-31,PREMON,12.482500000000002,9.05,7.7325,15.735,14.405,16.116,10.5,8.1925,8.13625,9.529167461769688,8.185130554135375,10.67901330518768,11.181168101600347,6.484583333333333,7.789583333333334,8.204112643905605,9.26802152839614,9.41471631077954,9.421083124011657,6.379687499999999,6.374999999999992,6.888310767182713,6.628739052516877,8.300719138208853,8.17144230729477,10.489374999999999,10.64479166666667,11.847320503250153,15.393978700742794,11.588674628485125,12.545490267329393,11.36625,11.587499999999999,12.374076177996645,12.077981465782734,14.180480930929487,14.273817237067362,9.306499999999998,10.221499999999997,11.88016045940995,9.567769383415408,12.14398134235809,12.327101942142612,6.385,7.443749999999999,8.455054712847671,7.12531507894628,10.344452486548228,9.877368746421473
2008-08-31,MONSOON,4.279999999999999,2.5975,5.0,7.4674999999999985,9.06,3.678,1.7000000000000002,8.0246875,8.268125000000001,7.429500477061812,7.633601883755406,4.064289868022522,4.047602491951319,6.061979166666667,6.913958333333333,5.961467586343362,7.069718819985359,3.8538218992913293,3.8531219943892863,6.285625,6.491249999999992,6.132986460309628,6.279680389156792,4.969634268586805,5.033278935597443,9.511291666666667,10.91979166666667,10.09539230195009,13.077614799785792,6.774465590947679,10.393260339869583,11.411249999999999,11.38375,11.048445706797988,11.633540667660167,8.28616436062258,9.055214229434002,8.662,9.656999999999996,8.59929627564597,8.9883507292607,3.478682361371482,4.951340477294087,5.897500000000001,6.769999999999999,5.753032827708603,5.891678859939429,4.6628734534172995,4.583715495681229
2008-11-30,POMKH,6.092499999999999,4.19,5.375,6.130000000000001,9.8,5.722,4.015,8.190625,8.116875000000002,6.894700286237088,7.475390622175793,6.225773892977285,5.863968004806336,6.402083333333334,6.055208333333334,5.252880551806017,5.834322477779239,6.059607726135562,5.521694073460955,6.438125,6.268124999999992,5.8297918761857765,6.08850089666205,5.361188718695226,5.260798994104494,8.204249999999998,10.058958333333338,8.509235381170054,9.974957733110818,8.881992767174106,10.912401354943848,11.43875,11.348749999999999,10.549067424078792,11.358096119659423,9.85666391211328,9.340893263767713,8.12175,8.955999999999996,7.4483777653875824,8.665785107678392,6.22111139000584,5.557175172018789,5.6225,5.999999999999999,5.057819696625161,5.298766665005182,5.9489337899500985,5.200049545658478
2009-02-28,POMRB,8.875,8.4375,7.105,6.522,12.63,7.956,6.965,8.9725,7.932500000000002,7.686820171742253,7.939927562651859,8.26753811424657,7.987282062013648,7.076354166666666,6.06875,6.526728331083611,6.584615859820356,7.354074633280797,6.92674501770122,6.4347916666666665,6.303124999999992,6.339875125711466,6.349982482969356,6.244147848615431,5.719496885304464,7.1364375,8.963625000000004,7.7143412287020325,7.858430201589393,9.969114131831544,8.771838933420845,11.68375,11.473749999999999,11.381440454447276,11.826517174975638,11.791647523012564,11.001488857617868,8.315125,8.367999999999997,7.651426659232549,8.627781247296031,8.053919082009017,8.526032176245034,6.217499999999999,5.794999999999999,5.820691817975097,5.453623454741351,7.337317668764895,7.339408348808588
2009-05-31,PREMON,14.5475,11.716666666666667,8.8125,9.66,14.125,14.146,9.12,9.149687499999999,8.44875,10.431092103045351,9.722211994321945,11.565027561650737,12.038204178288865,7.363541666666666,6.735416666666667,8.602703665316833,8.74767350928761,9.111029444731088,9.380536412953944,6.064583333333334,6.57312499999999,7.32892507542688,6.971601001787569,8.400270548504846,8.178748653501371,6.805083333333333,7.444875000000003,8.49260473722122,8.269863799633823,11.479518159608206,9.095809387113073,11.65125,11.403749999999999,12.478864272668366,12.645743145479331,14.640270708737638,14.443840112247223,8.5466875,7.875499999999997,10.24925599553953,9.388466228098803,12.19923164404561,12.711215886987922,6.864375,5.449999999999999,7.140415090785058,6.132026295351551,9.769838557645137,9.924408222152959
2009-08-31,MONSOON,8.47,5.324999999999998,3.893333333333333,5.0,11.3,7.195,7.84,8.3825,9.49625,9.646655261827211,9.972770099910518,4.522188484624642,4.706495739664091,6.747291666666666,7.417291666666666,7.291622199190099,7.854724331394771,3.924864863504485,4.728938924090473,5.604583333333333,6.296458333333324,5.954688378589461,6.287015499483361,5.290077287470467,5.388224001340684,6.867229166666666,6.828000000000004,7.095562842332732,6.151677100566971,5.405549115660138,4.48668039568541,10.8575,11.963749999999997,12.00731856360102,12.607276350100376,8.554864526924803,9.04533043058763,7.896125000000001,8.754749999999998,9.027553597323717,9.231677778309994,3.533932644725116,4.2927162772297445,6.48125,6.984999999999999,7.420249054471035,6.496097390394838,3.665612808502006,3.637466037587015
2009-11-30,POMKH,3.3200000000000003,3.76,3.52,5.946666666666666,7.3,4.0575,3.05,7.555937500000001,8.803125,7.115993157096327,8.929382810309738,6.918023549472249,6.833020650164866,5.406458333333333,7.3097916666666665,5.87897331951406,6.372987353142255,6.465780392302997,6.415845376245969,5.624895833333333,5.832708333333324,4.980813027153677,5.648862287362771,5.360108960399293,4.900348304474352,6.586041666666667,6.7821666666666705,6.636004372066306,5.381001664584505,7.281097095497207,6.0398170123808015,10.066875000000001,11.338749999999997,10.124391138160611,11.453056296831383,10.634555920048104,10.311332459930922,7.230375,8.338624999999997,7.0395321583942305,8.662050577859306,6.276361704652725,7.534668852393811,6.217499999999999,6.7437499999999995,5.6721494326826205,5.739274669414471,5.9382356257380176,7.15826747295682
2010-02-28,POMRB,5.5100000000000025,3.9375,5.28,7.2025000000000015,8.780000000000001,4.416,4.865,6.814166666666667,7.961875000000001,6.473595894257796,8.373683272366467,8.883860193875536,6.519515635680206,4.438125,6.184791666666666,5.102383991708436,5.235335344582867,7.654758562901811,6.969202953262846,5.690833333333334,5.376458333333324,5.1004878162922065,5.559458018031328,5.8253864011239695,5.2182596731866315,6.262291666666666,6.952291666666671,6.862602623239784,5.7815964273690845,8.6675538904459,7.19868112490378,9.695,10.376249999999997,9.586634682896367,10.752303783806596,11.722851553978193,10.808622647341119,6.791083333333334,7.453624999999996,5.990119295036538,8.14464596052241,8.10916938111018,6.927247640635864,5.7425,6.218749999999999,5.349289659609573,5.454129005729714,7.370904541343884,6.225843654292802
2010-05-31,PREMON,11.3,5.49,10.8,6.73,11.65,12.36,9.11,6.482500000000001,7.150000000000002,8.404157536554678,9.152352507547304,12.61198671516743,12.401388673889093,4.4853125,4.628124999999999,5.257430395025062,4.990244648382132,8.806075205604515,7.936980111645873,5.464583333333334,5.873333333333324,7.380292689775324,6.818751028117612,7.664688516024371,7.622899028239824,6.327708333333334,6.219791666666672,6.809561573943871,5.98164720708543,10.596493907201843,9.496711147592332,9.9025,9.757499999999997,10.41198080973782,10.871922488543747,13.594779966435057,12.61653959245668,6.802541666666666,7.007124999999995,8.538071577021922,8.657888766547762,12.254481910654976,11.809856952167104,5.545,6.2162500000000005,6.853573795765744,6.188633477311291,9.51162372649637,9.41789624111809
2010-08-31,MONSOON,5.783333333333334,3.805,2.4333333333333336,5.34,10.8,5.466666666666666,4.05,6.976041666666667,6.478333333333335,7.35582785526614,8.601677985448529,5.491084897819003,5.446974697548676,5.11625,4.248124999999999,4.676458237015037,4.230661970494376,2.8728472636062454,2.3836561915328636,5.5114583333333345,5.508333333333324,5.401508947198527,5.820161111996537,5.167996028402076,5.926339428140331,6.528125,6.304791666666672,6.221736944366322,5.422223203905606,4.090281180116933,3.181766617442524,10.782499999999999,9.632499999999997,10.567188485842692,10.777456366427781,7.140127848963912,8.515575599851207,7.460041666666667,6.575041666666662,7.30950961287982,8.27742222876859,3.589182894698503,4.894218381684559,6.39625,5.268750000000001,5.732144277459446,5.721134097129584,3.9382386802909117,4.475593970399558
2010-11-30,POMKH,3.353333333333333,5.6575000000000015,3.17,6.13,9.46,5.8775,5.26,7.809166666666666,6.486666666666668,5.754830046493017,7.511437457549566,4.9767043651448555,4.452839623668867,5.8534375,4.7225,5.068874942209023,4.434799116652034,5.354723703816788,5.447395870079016,5.228645833333333,5.4208333333333245,4.508905368319116,5.198128992336768,4.936599328927335,4.302338233108466,7.047812500000001,6.350625000000005,6.185042166619793,5.556205124649028,6.315359001662493,4.997796955171842,11.415000000000001,10.172499999999998,10.124313091505616,10.353700398016686,9.45609809003086,8.910632939478825,7.859041666666667,7.030041666666661,6.7367057677278925,7.9578023627267065,6.331611938463935,6.362032316852185,7.4575,5.82125,5.543286566475668,5.563634883285629,4.977679980948167,5.146705536414749
2011-02-28,POMRB,9.425,7.0875,6.005000000000001,8.6225,13.66,7.856,9.465,7.7875000000000005,7.465416666666667,7.222898027895811,7.857659099210374,7.205472799982796,5.872626086889396,5.935833333333334,5.51,5.876324965325415,5.292871175752675,6.923251286561953,7.272115558553848,5.220416666666667,5.602083333333324,5.107343220991471,5.379149388111295,5.418438230998813,5.108055281300371,6.82,6.705625000000005,7.160025299971876,7.3016439041606285,7.944456124153085,7.435108691123647,10.9025,11.392499999999998,11.53858785490337,11.095918335004956,11.406726009299401,10.878522536023832,7.461708333333334,7.890041666666661,7.184423460636736,7.901513336910075,8.164419630867231,7.514720388575165,7.483125,6.9712499999999995,7.111971939885401,6.409783319760789,6.840854300857181,7.136398039401423
2011-05-31,PREMON,14.05,8.2375,7.8125,9.4675,11.83,12.112,13.0,7.348333333333334,8.152916666666666,9.953738816737488,9.2770349507804,12.163322264030345,12.570975038881832,5.607187500000001,6.196875,6.820794979195249,6.5933746835758065,8.564245857094514,8.810686730953615,5.683125,4.855208333333324,6.189405932594882,5.958690339322934,7.5127642773069105,8.110076881204797,6.1468750000000005,7.390000000000005,8.083015179983125,9.219207896967392,10.325937150695637,9.878602435943934,10.204374999999999,11.437499999999998,11.655152712942021,11.313304295330202,14.620827078711919,14.283921625344876,6.992770833333334,7.82804166666666,9.155454076382043,8.397626925076546,12.309732191037288,13.045472760287916,6.865625,7.94375,9.46718316393124,8.099287969351423,9.832196826167403,10.487210145449541
2011-08-31,MONSOON,2.86,1.7166666666666668,5.355,0.78,6.52,2.536,0.365,6.592291666666667,7.422083333333332,7.116243290042493,8.054711985192457,5.890136436634087,5.264350272107608,5.484270833333333,5.674791666666668,4.779143654183816,4.959404856685465,3.0081416705770465,3.614404432248924,5.746666666666667,5.5856249999999905,5.855643559556929,5.833291230106806,4.3772265709340505,4.660909004496206,5.838854166666666,6.250000000000005,5.161809107989875,5.327486774930728,4.454911984110937,5.805839874878627,9.53375,10.3675,9.601091627765213,10.113204708663563,7.947638805633185,9.833887796783898,6.608791666666667,7.095374999999994,6.507672445829225,7.662714365927713,3.6444331723502303,4.196708643044551,6.288125,7.0225,5.826309898358744,6.699519713155187,4.752078735635661,5.3079495771144645
2011-11-30,POMKH,2.763333333333333,5.116666666666666,3.95,5.305,8.155000000000001,5.056666666666667,4.005,6.0678125,7.274583333333332,5.3750793073588286,6.878198864960646,4.410513440646874,3.48072313235547,5.525833333333333,5.539583333333334,4.914152859176956,4.931478440712765,5.209492699750907,4.653211502073518,5.728958333333334,5.78062499999999,5.093386135734157,5.396340232258332,4.982228632989774,5.183972467827014,5.714270833333333,6.0437500000000055,5.219085464793924,4.996679651139207,5.6400944579416965,3.690004381932874,9.28875,10.04125,9.022654976659128,9.452091682194911,8.94949181852824,7.538752482477855,6.440416666666667,6.890166666666661,5.927270134164202,7.272265820292106,6.386862189105428,5.010900443437041,5.7675,6.70875,5.097785939015246,6.176599964888359,5.25459735497935,3.6382677115774587
2012-02-29,POMRB,3.9666666666666655,6.6450000000000005,5.7333333333333325,6.9833333333333325,9.6,5.605,6.1,6.356874999999999,5.909999999999999,4.8117142510819635,6.077848257156769,7.943062869839617,7.721502599850758,5.720911458333333,5.428958333333334,5.6064917155061735,5.574512695360974,6.728112420665908,7.015943005068126,5.596406249999999,5.712708333333323,5.349365014773827,5.473584341220535,5.6295186634665235,5.434621450736637,6.131333333333332,5.633958333333338,5.924784612209687,5.867020821765728,7.237573128091381,5.236517612586624,9.497890625,9.026250000000001,9.253592985995477,9.26178560729372,10.693892574373244,10.860566665719817,6.657489583333333,6.327416666666661,5.798362080498521,6.972073694477731,8.219669873588979,7.831487036541793,5.881718749999999,5.867500000000001,5.498671563409148,6.159039640014672,7.171752080225728,7.613651992094393
2012-05-31,PREMON,15.3125,9.0125,7.9425,10.11,13.93,13.015999999999998,12.2,6.810833333333333,6.225625,9.012028550649179,7.955256529316162,12.20182533604865,11.361265623432129,5.901718750000001,5.622708333333334,6.968895029303704,7.20148032103999,8.337900740906987,8.539593433263336,5.447291666666666,5.745208333333323,6.3866190088642965,6.066528415520951,7.615083491356863,7.996399666677574,6.410583333333332,5.794583333333337,7.598870767325812,8.684923892693543,9.422191183499859,8.477196951558994,9.42015625,9.551250000000001,11.124155791597286,10.278397456360876,13.0434118696746,11.80433524777088,6.9757291666666665,6.55341666666666,8.685417248299112,7.636571438902039,12.364982412908956,12.004973595330558,5.9721874999999995,5.6675,8.179202938045488,7.599536971237633,9.763845083119948,9.763380033281283
2012-08-31,MONSOON,3.91,2.5022916666666664,4.164583333333334,3.4739999999999998,6.0931250000000015,3.368583333333333,2.07875,7.5514583333333345,6.488125,6.971217130389507,7.152534033067981,4.373386722476327,4.836088516349516,6.160885416666666,5.819114583333333,5.182253684248889,5.779910715235457,2.908122892749401,3.6655484069628237,5.7465625,5.447604166666656,5.4978047386519115,5.6353810350854285,4.4857821688507595,4.75548843231514,6.634416666666667,6.468083333333337,5.948922460395487,6.582075118407622,3.8776745516068116,4.608219919255576,9.330572916666666,9.44453125,9.111743474958372,9.184261350198224,7.320109448930189,9.153546584020457,7.712291666666665,6.761562499999993,6.5586836823128,7.064282667297146,3.6996834018897298,4.69055506077768,6.0078125,6.095937500000001,5.739021762827293,6.580836847521264,3.810138010618325,4.56579879585527
2012-11-30,POMKH,5.3450000000000015,5.7775,3.9475,4.845,7.96,6.7700000000000005,3.015,7.410416666666667,7.133541666666668,6.320730278233705,6.716191348475778,3.6065147737653014,3.655693834288977,6.228385416666667,5.984322916666666,5.420352210549334,5.84196352966236,5.221203767843065,4.995072318690616,5.990520833333333,5.446979166666655,4.877682843191147,5.238645581187804,4.798130361272678,4.695769702363852,6.931999999999999,6.353083333333337,5.5073534762372915,5.655317451357583,5.7536183683128135,5.837301267050216,9.05453125,9.39578125,8.651046084975023,8.688840879935999,8.373792000728928,7.8001799931543125,8.627687499999999,7.189895833333328,6.64321020938768,6.946594818047232,6.442112425671396,5.188252308883891,5.984687500000001,5.848437500000001,4.649413057696376,5.815236103340853,4.965381859284275,4.221685862841019
2013-02-28,POMRB,7.31,8.0575,8.129999999999999,9.234,9.078333333333333,9.784166666666666,7.375,6.648125,7.969375000000002,6.716438166940223,6.7597424929131185,6.667657709645997,6.164707634950929,6.039348958333333,6.337447916666666,6.4752113263296,6.862796998660514,6.82171457464861,7.209224021749232,5.8458854166666665,6.046145833333322,6.178609705914688,5.924835659738091,5.486333842356043,5.455248761855477,6.903249999999999,6.915750000000003,6.998012085742374,7.699645542615657,7.2299905291756685,6.400862610444921,8.353932291666666,9.265364583333334,8.821960984318347,8.567034750480149,10.216528503384575,10.30602068579902,8.830447916666667,8.234687499999993,7.899592792299274,7.225135818908598,8.274920125137605,7.90393434979031,5.631718750000001,6.167187500000001,5.739647834617825,6.102932491052045,6.814586605013652,6.839528960532922
