Date,Season,Nakodar,Bhogpur,Nurmahal,Jalandhar-east,Lohian,Rurka Kalan,Shahkot,Phillaur,Adampur,Jalandhar-west,Jalandhar-city,Nakodar_Trend,Nakodar_SMA,Nakodar_EWMA,Nakodar_DES,Nakodar_TES,Nakodar_ARIMA,Bhogpur_Trend,Bhogpur_SMA,Bhogpur_EWMA,Bhogpur_DES,Bhogpur_TES,Bhogpur_ARIMA,Nurmahal_Trend,Nurmahal_SMA,Nurmahal_EWMA,Nurmahal_DES,Nurmahal_TES,Nurmahal_ARIMA,Jalandhar-east_Trend,Jalandhar-east_SMA,Jalandhar-east_EWMA,Jalandhar-east_DES,Jalandhar-east_TES,Jalandhar-east_ARIMA,Lohian_Trend,Lohian_SMA,Lohian_EWMA,Lohian_DES,Lohian_TES,Lohian_ARIMA,Rurka Kalan_Trend,Rurka Kalan_SMA,Rurka Kalan_EWMA,Rurka Kalan_DES,Rurka Kalan_TES,Rurka Kalan_ARIMA,Shahkot_Trend,Shahkot_SMA,Shahkot_EWMA,Shahkot_DES,Shahkot_TES,Shahkot_ARIMA,Phillaur_Trend,Phillaur_SMA,Phillaur_EWMA,Phillaur_DES,Phillaur_TES,Phillaur_ARIMA,Adampur_Trend,Adampur_SMA,Adampur_EWMA,Adampur_DES,Adampur_TES,Adampur_ARIMA,Jalandhar-west_Trend,Jalandhar-west_SMA,Jalandhar-west_EWMA,Jalandhar-west_DES,Jalandhar-west_TES,Jalandhar-west_ARIMA,Jalandhar-city_Trend,Jalandhar-city_SMA,Jalandhar-city_EWMA,Jalandhar-city_DES,Jalandhar-city_TES,Jalandhar-city_ARIMA
1999-02-28,POMRB,8.963333333333333,5.78,10.285,26.77966666666667,18.29,7.605,20.35,7.9825,8.611428571428572,8.09,14.83,8.529166666666667,8.945,8.552857164485975,7.473502640949597,10.632370714033144,17.13424115554113,5.180833333333334,5.317500000000001,5.649865788416,6.53712508321518,11.808255472980791,9.806960545443111,11.11875,11.4175,10.962421019975679,11.439258207003459,13.289602809045018,12.497832411394267,27.959057656395892,27.95905765639589,27.488085730456838,27.86913252872413,26.807147610670317,27.05614794280012,19.115333333333332,19.11533333333334,20.279575352535037,18.609595537062066,18.10955623055026,18.29,8.29125,8.691249999999997,8.27004205461504,8.080867416605095,9.734458037518465,9.441818997849499,20.829240196078434,20.277499999999996,20.285518040350723,20.791181824257933,19.909079038861034,20.290147048186885,8.6175,9.2025,8.732664337408,8.86682449985886,8.306359557597576,8.316767029631873,8.4913125,9.148214285714284,8.92638731874304,8.81602528324351,9.954609777484407,9.622782474669586,10.397083333333333,10.47583333333333,9.57105144242176,10.28503218594497,10.978171325035893,10.696671739258587,14.1175,14.088750000000005,14.625296287571969,17.90517393951617,28.533812491231068,22.83230416174051
1999-05-31,PREMON,9.303333333333333,4.7,11.515,28.615714285714287,9.62,9.025,22.666960784313726,8.9275,7.614000000000002,13.04,15.5,9.449479166666666,8.886666666666667,8.853047632024918,7.480283818959277,11.576881727683615,9.703718955474486,5.21375,5.325000000000001,5.2699194730496,6.252720254582467,3.9644620476499437,3.4591021233147785,11.156250000000002,10.96875,11.183452611985409,11.56867091146723,11.515149907582217,11.0756668822186,26.972562558356675,27.959057656395885,27.939137152559816,28.05501348783011,28.64182227622228,28.43825897890286,19.115333333333332,19.11533333333334,16.015745211521022,17.069377292069138,9.463993359710747,9.62,8.49,8.353749999999996,8.572025232769024,8.354139134143729,9.581540524902094,8.88609865515237,20.810490196078433,20.82924019607843,21.23809513793592,20.840575222134646,20.229721836857212,20.313258096988456,8.7946875,8.683125,8.8105986024448,8.949516766200171,10.005205547707849,9.562369959749995,8.568790178571428,8.484214285714284,8.401432391245825,8.44851604981423,9.486742814388446,9.617331231428917,10.649166666666666,10.21583333333333,10.958630865453056,11.228002617759197,12.356681173402531,11.176446928837645,14.51375,14.117500000000005,14.97517777254318,18.083016505902364,16.585421698192803,14.117769367463772
1999-08-31,MONSOON,12.24,6.096666666666668,12.675,29.198888888888888,22.44,9.05,20.0,9.445,9.1225,10.95,14.94,10.000625,8.171666666666667,10.20782857921495,8.031718364569885,10.081169190985504,9.33374650281569,5.397708333333334,5.036666666666668,5.600618350496427,6.294463655284698,6.73915650832533,6.549930069050566,11.195625,11.268749999999999,11.780071567191246,12.022499993223335,11.178733102774604,10.655523616195374,25.986067460317464,27.959057656395885,28.443037847091446,28.407787474783767,29.223801648805846,28.914073420997532,19.115333333333332,19.11533333333334,18.585447126912612,17.931009103766243,22.300810939593187,22.44,8.795625,8.228749999999998,8.763215139661414,8.537640186023562,8.276173413399594,7.885497494656231,20.779240196078433,20.82924019607843,20.742857082761553,20.889805351681588,20.589128763878247,21.32997566763784,9.281354166666667,8.551875,9.06435916146688,9.210821230389403,8.609344537122226,8.718919908176735,9.042741071428573,8.498410714285715,8.689859434747495,8.505376948507008,8.5687400760807,9.11889408892291,10.839583333333334,10.57833333333333,10.955178519271833,11.276116596725867,10.554503098425954,10.315023309472965,14.909999999999998,14.117500000000007,14.961106663525907,18.26262548245143,14.942764540881996,13.98066100061779
1999-11-30,POMKH,12.4025,4.986666666666667,9.7,19.35,26.11133333333333,9.325,20.15,9.795,9.20875,10.8,14.37,8.804791666666667,10.727291666666668,11.085697147528972,8.620536134760705,7.9586957176512065,7.798768819152547,5.4625,5.390833333333335,5.355037676964523,6.110983875489985,3.0058219909287764,3.7707951738643715,11.5175,11.043749999999998,10.948042940314748,11.405143920199464,11.13619234861141,11.528247694159207,25.98606746031746,25.986067460317454,24.80582270825487,25.750633633526164,27.265865929948315,27.438343090321474,19.115333333333332,19.11533333333334,21.5958016094809,19.456070187807224,25.98119341011444,26.11133333333333,8.999375,8.751249999999999,8.987929083796848,8.76221911322167,7.528088701802082,7.186957497646575,20.230870098039215,20.791740196078432,20.505714249656933,20.939162371599,20.47840899487929,20.320921846313276,9.911145833333332,9.037500000000001,9.356615496880128,9.510155016916519,8.842615625551858,9.167524678496235,9.759354166666668,8.639169642857144,8.897415660848498,8.59917705513391,9.180431326496505,9.171492772888449,10.957291666666666,10.719999999999995,10.8931071115631,11.26562098741593,10.69597188674528,10.802510973082128,15.597499999999998,14.910000000000007,14.724663998115545,18.444018413888045,12.437131063105095,12.253662791916172
2000-02-29,POMRB,3.15,5.835,11.5,26.77966666666667,18.29,7.96,20.25,9.933333333333332,11.84,9.046666666666667,14.83,8.04625,9.273958333333335,7.911418288517383,7.6112286826405295,10.104007748671961,8.872544769165282,5.448333333333334,5.404583333333335,5.547022606178714,6.1275851938852,8.173622604010042,6.430521062317144,12.021875,11.347499999999997,11.168825764188849,11.540236306454794,12.448149860981832,11.391537297907192,25.98606746031746,25.986067460317454,25.595360291619592,25.63105201678973,25.884151650152567,25.99076244384263,19.115333333333332,19.11533333333334,20.27348096568854,19.476838056886795,18.16127717211819,18.29,9.376875,8.84,8.576757450278109,8.373684560277054,9.561052960769718,8.967544980238882,19.834375,20.76674019607843,20.403428549794157,20.9886414123043,20.180734797348215,20.349961820595304,10.352708333333334,9.525208333333333,9.587302631461409,9.745504801028945,8.82557652472171,9.186299628514695,10.154761904761903,9.446312500000001,10.074449396509099,9.37696596610863,9.510860814132228,8.76805614885038,10.849166666666665,10.959166666666661,10.154530933604526,10.73446178065418,10.615498344460331,9.679718591687337,16.716250000000002,14.910000000000007,14.766798398869327,18.62721302710722,23.038862132888323,17.735463184414332
2000-05-31,PREMON,5.55,5.163333333333334,12.875,28.615714285714287,9.62,10.3,18.38,12.015,10.118333333333334,13.025,21.0,6.5965625,8.335625,6.9668509731104304,7.08603646326979,10.39948735716896,14.605073035761125,5.461666666666667,5.5204166666666685,5.393546897040562,6.009499336865577,4.794899357289589,4.753154975577338,12.789375,11.687499999999996,11.85129545851331,12.06544624948039,11.92845368622697,11.602104312442819,26.237942460317463,25.98606746031745,26.80350188925747,26.167703682369506,27.73841806532669,27.51718630325604,19.115333333333332,19.11533333333334,16.012088579413124,17.88250599859692,9.494544343685238,9.62,9.7825,9.15875,9.266054470166864,9.04464542770159,10.264110771098933,9.851043264414047,19.983124999999998,19.694999999999997,19.594057129876497,21.03803957333491,20.702432494760597,20.37099560265432,10.581458333333334,10.297083333333333,10.558381578876846,10.738537277407284,11.086238168695239,10.132643172272886,10.367284226190476,10.072395833333333,10.092002971238792,9.665084693397763,9.12766387924173,8.88752900013116,10.786249999999999,10.955416666666661,11.302718560162717,11.543968448113713,13.26015809703884,11.615679433302924,17.65625,16.285000000000007,17.260079039321596,18.812227260661896,16.826351156316456,14.569228391203747
2000-08-31,MONSOON,9.925,5.52,15.35,29.198888888888888,22.44,10.795,21.115,9.89,9.781428571428568,10.1,18.39,6.193125,7.756874999999999,8.150110583866258,7.365198152985233,9.041581071805634,10.369869031771888,5.540208333333334,5.3762500000000015,5.444128138224336,5.983084370264592,6.732825373851971,6.037881981925962,13.463125,12.356249999999996,13.250777275107986,13.207016078062631,12.185812347013753,11.836356901666134,25.498609126984125,25.98606746031745,27.761656689110037,26.89770692738136,28.347834862689563,28.11452770869258,19.115333333333332,19.11533333333334,18.583253147647874,18.680619562968158,22.318899358964437,22.44,10.243125000000001,9.594999999999999,9.877632682100119,9.662627585026573,9.74346865643203,9.342919820446442,20.179478291316528,19.973749999999995,20.202434277925896,21.087831609895296,20.73429543806806,19.549358994694916,10.867916666666666,10.408333333333333,10.291028947326108,10.461077386893175,10.96745402859112,10.947584830310449,10.180833333333334,10.237127976190475,9.967773211314702,9.829078873904962,8.882018283454462,8.677364827071703,10.8275,10.742916666666662,10.82163113609763,11.247528856302264,11.11754791194624,11.42644643117107,18.165000000000003,17.147500000000008,17.712047423592956,18.9990791210986,15.846635930934713,15.624956450569332
2000-11-30,POMKH,3.12,5.67,13.165,21.365,26.11133333333333,10.825,20.225,11.18,10.25,11.146666666666668,18.44,7.420572916666666,5.4362499999999985,6.138066350319755,6.4982896494634526,6.953626077598333,6.837654086316016,5.652916666666666,5.547083333333334,5.534476882934602,5.990935730465596,4.351781115932415,4.780365677237938,13.381874999999999,13.222499999999997,13.216466365064791,13.315824392308313,12.395970499702823,12.672168141354831,24.507400793650792,26.489817460317447,25.20299401346602,25.213030660143833,21.854980567985915,22.78833153942359,19.115333333333332,19.11533333333334,21.594485221922056,20.135401858807498,25.994881399973217,26.11133333333333,10.593958333333333,9.969999999999999,10.256579609260072,10.065528948801502,9.524593810014057,10.068006985232374,20.525831582633053,19.992499999999993,20.21146056675554,21.137644547805046,20.654139224372734,20.601207012705085,10.932291666666668,10.754583333333333,10.646617368395665,10.823750744891486,10.303105935968375,9.500112635368312,9.864255952380953,10.497440476190475,10.080663926788821,10.079532764179223,9.413048479817295,9.432097826717222,10.762291666666666,10.829583333333328,10.951645348325245,11.348778217753436,10.772514577268772,10.527561550806038,18.055625,18.165000000000006,18.003228454155774,19.187786880801703,14.281638184853971,14.89100143550604
2001-02-28,POMRB,9.205,5.78,13.425,18.85,18.29,10.145,21.74582633053221,10.840000000000002,9.30714285714286,9.03,14.83,7.529270833333333,6.949999999999999,7.364839810191853,6.7438727071276094,6.864332040850658,11.181985617663095,5.772500000000001,5.533333333333334,5.632686129760762,6.018895875994938,6.989252523890407,4.5646294617109175,12.867291666666667,13.703749999999996,13.299879819038875,13.473055658249734,14.663961586958266,13.572181624468406,24.507400793650792,24.507400793650778,22.661796408079613,22.99481506581428,26.379942160805985,26.198023986193256,19.115333333333332,19.11533333333334,20.272691133153234,20.079410022329956,18.177704937117845,18.29,11.005885416666667,10.516249999999998,10.211947765556044,10.054591033100529,9.977669327705259,9.877373834520249,20.75458158263305,20.366456582633045,20.825206872266207,21.187727075770077,20.39635415198893,20.273763552630726,11.017500000000002,10.981250000000001,10.7239704210374,10.901014592036093,10.275505185445603,10.567979868519672,9.867440476190477,9.864226190476188,9.771255498930437,10.044648726328884,10.284426869045,10.014019407893208,11.015416666666667,10.825416666666662,10.182987208995147,10.788775468724534,10.359671365616359,10.159931756464607,18.3775,18.165000000000006,16.733937072493465,19.37836894558874,20.51025160470647,16.512846738815572
2001-05-31,PREMON,9.314583333333333,6.12,10.3,28.615714285714287,9.62,10.921666666666667,19.655,11.623333333333333,10.118571428571428,12.52,20.125,8.141145833333333,7.891145833333332,8.144737219448444,7.02454155856993,8.299241421373445,5.915037960446787,5.77875,5.772500000000001,5.827611677856457,6.108329580333456,5.33171622367332,5.75104225680311,12.353958333333333,13.059999999999995,12.099927891423324,12.6023394477,14.297307949372572,13.585596115682842,24.255525793650794,24.507400793650778,25.043363559133482,24.042954025442274,27.267061782922625,26.65232369575096,19.115333333333332,19.11533333333334,16.01161467989194,18.40436140972513,9.511586129981925,9.62,11.510729166666666,10.671666666666663,10.495835326000293,10.353066351893483,12.080217811111265,11.73772027860931,20.833331582633054,20.685206582633047,20.357124123359725,21.23770731490331,20.680759421977275,20.92343524737676,11.204479166666665,10.883333333333335,11.083715585955773,11.267948756574627,12.246294226653305,11.10214468675964,9.765595238095239,9.864285714285712,9.910181870786833,10.193029409487677,9.45027150445292,9.662985238355695,11.209583333333335,10.699166666666661,11.117792325397089,11.431863857056628,13.402725598182128,11.388371862253198,18.69625,17.946250000000006,18.09036224349608,19.570843999635212,19.82423444305727,18.514342475278276
2001-08-31,MONSOON,7.03,5.52,13.808333333333332,29.198888888888888,22.44,13.46875,21.67,10.963333333333333,9.806666666666667,12.63,21.84,8.474270833333334,7.167395833333331,7.698842331669066,6.917820094729057,8.166668232242372,6.715860868349599,5.79875,5.772500000000001,5.704567006713874,6.063690114902863,6.468950368760879,5.728000268240335,11.913020833333334,12.674583333333329,12.783290068187327,13.09697361498925,12.883197963417654,12.125894111316315,24.003650793650795,24.507400793650778,26.705573691035646,25.286263315128643,27.84640633341175,27.361446934441553,19.115333333333332,19.11533333333334,18.582968807935167,19.121181864783445,22.335328370232673,22.44,12.178229166666666,11.340104166666663,11.685001195600176,11.543814794921403,11.471204313994157,11.225230548270687,20.52947829131653,20.82395658263305,20.882274474015837,21.288008489507238,20.99251659549753,20.11301876849215,11.313958333333334,11.151666666666667,11.035562684906797,11.216702246994759,11.053061700944365,10.89386335156005,9.702916666666667,9.870595238095236,9.868775789138766,10.228028617165018,9.172400590177991,9.89794176158677,11.354166666666666,11.331666666666662,11.722675395238253,11.923243846699366,10.877500341569977,10.740622932582848,18.93125,18.808750000000007,19.59021734609765,19.765230817761886,17.99060680690782,17.78109454227066
2001-11-30,POMKH,10.91,5.72,10.6,19.35,26.11133333333333,12.19,20.3,11.6025,9.41,10.17,17.54,8.207447916666666,9.114895833333332,8.98330539900144,7.506699328925556,5.351634214164081,8.581684445651259,5.90625,5.785,5.710740204028324,6.066476062091702,5.5469954965664074,6.074755774571978,11.953645833333333,12.03333333333333,11.909974040912395,12.434822028160625,11.852004372797452,12.374142840046172,24.003650793650795,24.00365079365078,23.763344214621387,23.47517760365786,20.57100008602019,20.989978735404968,20.09017708333333,19.11533333333334,21.59431461809443,20.494551473090482,26.010317322534384,26.11133333333333,12.989895833333332,11.681354166666662,11.887000717360106,11.79549209800817,11.747794435465138,11.859065098532794,20.056874999999998,20.84270658263305,20.649364684409505,21.338282212802255,20.831444526015943,20.930014555419042,11.503333333333334,11.257291666666667,11.262337610944078,11.447875771045645,11.18431240852389,11.125487572999528,9.737604166666667,9.660595238095237,9.685265473483259,10.13551761510168,9.679546097173839,9.708714722793326,11.552083333333334,11.087499999999995,11.101605237142952,11.538861655622807,11.688042679250524,12.043861859887311,19.388125,18.58375000000001,18.77013040765859,19.96154834275423,17.181234273035514,18.422287510402565
2002-02-28,POMRB,4.08,5.89,12.4625,18.85,18.29,14.12,19.24,11.293333333333333,9.645714285714286,11.163333333333332,17.61,9.516875,7.833645833333332,7.021983239400864,6.898007960468102,6.987101704934019,6.15906602867921,6.2,5.8125,5.782444122416994,6.102063008313624,6.560252331706157,5.571348185489243,12.063541666666667,11.79270833333333,12.130984424547437,12.558356030642507,13.021449159027032,12.275792769985884,24.003650793650795,24.003650793650785,21.79800652877283,21.74711989238524,20.876174286078633,21.541209056904627,21.06502083333333,19.11533333333334,20.272588770856657,20.360332224338418,18.192521336333193,18.29,13.738593749999998,12.67510416666666,12.780200430416063,12.715414087522195,11.384890151515329,11.786133103702428,19.967499999999998,20.216249999999995,20.085618810645702,21.38856039461558,20.75374857600439,20.42114213179731,12.004375,11.370625,11.274735899899781,11.459264461169427,10.88536729162703,11.281905324941176,9.702748015873015,9.745238095238093,9.66944499837567,10.09025270503458,10.110897840205723,9.957438219586184,11.742083333333333,11.620833333333328,11.126296475619103,11.561478125023225,10.300495717875739,9.847322344384072,19.4975,19.27875000000001,18.306078244595156,20.159815784512624,18.954854885723158,16.878509494090597
2002-05-31,PREMON,12.305,6.87,11.5875,28.615714285714287,17.41875,13.44,18.38,12.685,10.0575,11.97,21.0,10.673750000000002,8.581249999999999,9.135189943640519,7.757658864712535,7.758136740010213,10.95017955023084,6.5925,6.0,6.217466473450196,6.323137288464929,6.1169643272433865,6.168786962105259,12.1728125,12.114583333333329,11.913590654728463,12.369862792652274,12.535162190361671,12.148902141386225,24.507400793650795,24.003650793650785,24.525089631549413,23.241152164376402,27.476860466206848,26.584074903855285,21.06502083333333,21.06502083333334,19.131053262513994,20.034655842022417,9.525930707124486,9.62,14.56625,13.304687499999993,13.044120258249638,13.030863750346262,14.023814404770999,13.61430133704959,20.215,19.897499999999994,19.40337128638742,21.43886367210659,20.78481023000507,19.952518823741766,12.485833333333332,11.636041666666667,11.83884153993987,12.036011545458202,12.585354930189647,11.808240613490751,9.712713293650793,9.729970238095236,9.824666999025402,10.140006218892358,9.651706808514792,9.904402976320595,12.288333333333334,11.483333333333327,11.463777885371462,11.818534480828015,14.097111508326158,12.288690257757843,19.7225,19.49750000000001,19.383646946757093,20.360052535754935,21.049348939061932,20.450567136093568
2002-08-31,MONSOON,14.515,7.12,13.4,29.198888888888888,22.44,16.94,22.23,13.91,9.588888888888887,14.7,21.84,11.0125,10.452499999999999,11.287113966184311,9.004573167083537,7.837929401355151,4.8809434289654545,6.85375,6.4,6.578479884070118,6.552437274629003,6.280381132220578,5.820306150733484,12.4534375,12.012499999999996,12.508154392837078,12.80719612069288,13.048340175204174,12.739256655109836,25.011150793650792,24.003650793650785,26.394609334485203,24.87911609694937,28.027962982171502,27.301095043284096,21.06502083333333,21.06502083333334,20.454631957508397,20.618378360008123,23.256549969137076,22.44,15.07375,14.172499999999992,14.602472154949783,14.614384422583116,14.92964617226734,15.156551944435343,20.715625,20.037499999999994,20.534022771832454,21.48967786953945,21.2634764923362,19.506127490676707,12.579305555555557,12.372708333333334,12.667304923963922,12.882008931145673,11.826351996032493,11.652257886247439,9.869007936507938,9.675525793650792,9.730355754970795,10.05607736565356,9.353700518274234,9.760556012084026,12.624166666666666,12.000833333333327,12.758266731222877,12.81719827850547,11.8550973246315,12.049519706150745,20.295,19.49750000000001,20.366188168054258,20.56227813718163,20.7611812700897,20.569268677155847
2002-11-30,POMKH,12.68,7.26,11.8825,23.38,26.11133333333333,15.34,21.72,12.5075,9.7075,12.47,19.34,10.854374999999997,10.895,11.844268379710586,9.895702423896351,6.703907580269254,5.667215483868732,7.016249999999999,6.785,6.851087930442071,6.766889537618348,6.322166232566637,6.727059928798997,12.4128125,12.333124999999995,12.257892635702246,12.63547831952237,11.476419109151001,11.768463510097547,25.011150793650796,25.011150793650785,25.18876560069112,24.598025074436986,19.233135441214106,20.47653083109188,21.065020833333328,21.06502083333334,22.717312507838372,21.84444912152107,26.911904213149764,26.11133333333333,15.42,14.959999999999994,14.89748329296987,14.988472169389574,14.583301070450919,14.596576195911062,21.3575,20.392499999999995,21.008413663099475,21.54055447315723,20.980877077014757,21.038308650599067,12.691527777777779,12.598958333333334,12.603382954378354,12.81266734896915,13.08294549602472,13.251634847586994,10.16767757936508,9.749900793650792,9.721213452982477,9.999266000894973,9.649305998401598,9.659117742620367,12.809999999999999,12.575833333333327,12.642960038733726,12.863207539597628,12.181476463867684,12.23542816282978,20.423750000000002,19.947500000000012,19.955712900832555,20.766512317573337,18.320478029706287,19.21338378258399
2003-02-28,POMRB,5.02,6.44,13.425,18.85,18.29,15.03,21.825,11.136111111111115,10.598571428571429,11.55,20.39,9.470625,11.129999999999999,9.114561027826351,9.367913845435746,7.650583125015396,8.928562445486232,7.010000000000001,6.922499999999999,6.686652758265243,6.781101768796897,7.010996718989787,7.028577645051109,12.251875000000002,12.573749999999995,12.72473558142135,12.999801213705311,13.411157964594716,12.785842019274893,24.95503968253968,25.011150793650785,22.653259360414673,22.943639266673273,19.68627979473049,19.91937003370404,21.06502083333333,21.065020833333342,20.946387504703022,21.550821634832666,19.06665626978317,18.29,15.67125,15.187499999999995,14.950489975781922,15.101739954367503,15.277910475404475,16.053927793303032,21.745,21.038749999999997,21.335048197859685,21.591557052436748,20.808870101714238,20.947728513394175,12.574791666666668,12.559652777777778,12.016474217071458,12.209628190321954,12.30611258081308,12.188074193134007,10.32523611111111,9.988115079365079,10.072156643218058,10.169085946112723,10.05736856450756,9.907724033882351,12.956249999999999,12.672499999999994,12.205776023240237,12.62123196859575,11.910109687153316,12.449335129096253,20.32625,20.642500000000013,20.129427740499533,20.972775054056857,19.369732954148905,18.384756543337872
2003-05-31,PREMON,10.1,7.62,10.3,28.615714285714287,17.41875,15.3,20.93,13.74,11.494000000000002,13.07,19.25,7.455,10.57875,9.50873661669581,9.715807373915586,9.39682622684915,13.890765360170015,6.813750000000001,7.1099999999999985,7.059991654959146,7.023936679017338,7.378886141710903,7.04034233830281,12.0915625,12.251874999999997,11.75484134885281,12.273139679758488,13.099750758262124,12.587693245394464,24.69205357142857,25.011150793650785,25.038241330534518,24.434929655667347,28.306896431336213,27.337531913498943,21.06502083333333,21.065020833333342,19.535332502821813,21.05999901266157,17.343761109992386,17.41875,15.855,15.652499999999996,15.090293985469154,15.278174376006085,15.330831573783122,15.155974702600364,21.677500000000002,21.676249999999996,21.173028918715808,21.64258275714919,20.76030614860018,21.07599282559657,12.29555555555556,12.823402777777778,12.705884530242875,12.916032149769897,13.199018089043719,11.962632239665986,10.2806875,10.34724007936508,10.640893985930836,10.553540709029733,9.837944715848591,9.877738212558564,13.04625,12.947499999999994,12.551465613944142,12.902687045223017,14.611976665941723,12.245775466154441,20.44875,20.205000000000013,19.77765664429972,21.1810864785347,22.117370494568657,21.268083796121445
2003-08-31,MONSOON,5.65,6.32,13.4,28.75,22.44,17.09,22.78,11.921111111111115,9.41285714285714,14.77,22.81,6.5225,8.362499999999999,7.965241970017486,9.236488255348853,9.415113038787549,8.935659482702576,6.6831249999999995,6.9099999999999975,6.763994992975488,6.967232609721454,7.493437078603598,7.245321203135672,12.605625,12.251874999999997,12.412904809311687,12.739914710689714,13.05351140955069,12.349975864325216,24.937261904761908,24.898928571428563,26.522944798320708,25.870042260582554,28.84227864821122,27.955799261263166,21.06502083333333,21.065020833333342,20.69719950169309,21.47746762633146,22.433164361329183,22.44,16.04625,15.689999999999998,15.890176391281493,16.097002383906634,17.515435035729833,17.29210230516597,21.218125,21.813749999999995,21.815817351229484,21.693914746150206,21.592189852964374,20.772387447238753,12.28013888888889,12.326180555555556,12.391975162590171,12.592826671464659,12.978644408821665,13.291098362506071,10.120107142857144,10.303232142857143,10.149679248701357,10.367903690482743,9.576724170469321,9.750027442574352,13.297499999999998,12.964999999999993,13.438879368366486,13.611112645852758,13.765241599719094,14.002539682652499,20.363124999999997,20.447500000000012,20.99059398657983,21.391466975259508,22.22396478348349,21.514874420859687
2003-11-30,POMKH,5.42,6.49,10.6,21.725,26.11133333333333,16.66,20.63,12.2625,9.527142857142858,13.12,19.35,6.02875,6.547499999999999,6.947145182010491,8.704745238369206,7.111271307862109,11.553748968591023,6.64875,6.717499999999998,6.654396995785293,6.954299620050953,7.208195839386915,6.735863099315518,14.231761363636362,11.931249999999997,11.687742885587012,12.186448854296378,11.487265206537261,11.819966523422293,25.389345238095242,24.485178571428563,24.603766878992424,24.978529506993905,21.67649401979406,22.45698531421311,21.065020833333328,21.065020833333342,22.862853034349186,22.538020562946564,26.17291829637673,26.11133333333333,16.305000000000003,16.019999999999996,16.198105834768896,16.446065917179226,15.645807875637288,15.765969420943009,21.057499999999997,21.541249999999994,21.34149041073769,21.745141171264862,21.287512696473456,21.583516212121328,12.31284722222222,12.264930555555557,12.340185097554102,12.539693164517354,12.291390713344919,12.067628388131801,9.81969642857143,10.258142857142857,9.900664692077957,10.207945231051568,9.819858627080498,9.755158297036774,13.623749999999998,13.127499999999994,13.311327621019892,13.623411514236263,12.922397179948302,13.264381789557987,20.78,20.45000000000001,20.3343563919479,21.603937041832143,19.739647869821923,19.90413712673132
2004-02-29,POMRB,4.82,6.165,18.82,22.46666666666667,18.29,15.24,19.24,11.257777777777774,9.494285714285716,12.91,19.695,6.9125,6.4975,6.096287109206294,8.075876833638048,6.263038208617525,10.134053070357446,6.74875,6.648749999999997,6.458638197471176,6.880061568625643,6.743040594044114,6.45507905520335,15.183522727272727,13.279999999999998,14.540645731352207,14.379475777914148,12.846194271460062,12.215992557622172,25.414345238095237,25.38934523809523,23.748926794062122,24.336961569222236,18.806905790152648,19.954749251765165,21.06502083333333,21.065020833333342,21.03371182060951,22.086831838415307,18.418474278388317,18.29,16.528125000000003,16.072499999999994,15.814863500861337,16.103073479194425,16.04209904279624,15.823796723954088,21.1953125,20.894999999999992,20.500894246442613,21.79634017643655,21.13768614545592,20.789357958803247,12.502291666666666,12.295347222222222,11.907222169643571,12.096495910550344,11.6784675605411,11.950254813873215,9.8575,9.98207142857143,9.738113100961062,10.043320482333902,10.31596014952678,10.446686469308089,14.28,13.467499999999994,13.150796572611934,13.569459056475962,12.464725254776086,12.63875183520859,21.55,20.276250000000008,20.07861383516874,21.81851746175721,20.738955998936326,20.162539887928553
2004-05-31,PREMON,6.35,7.62,17.914090909090906,28.615714285714287,17.41875,17.16,22.23,13.88,10.195,14.32,23.28,9.513124999999999,5.559999999999999,6.197772265523776,7.737752782388951,8.416562865107515,9.216996015165396,6.945,6.648749999999997,6.923182918482706,7.104648089558816,7.561703632181251,7.335352001323937,16.131960227272728,15.183522727272724,15.890023802447686,15.62084524653321,14.529822893855819,14.64394828898902,25.62997023809524,25.38934523809523,25.695641790722988,25.627245868180708,28.60723293482521,27.840559478768505,21.06502083333333,21.065020833333342,19.587727092365707,21.450497180396436,17.52460782617209,17.41875,16.43625,16.537499999999994,16.352918100516803,16.641580130732024,15.951353035973817,15.837441969028369,21.620624999999997,21.21999999999999,21.19253654786557,21.847963432410236,20.990747118814994,20.17560024106679,12.98392361111111,12.330347222222223,12.696333301786144,12.905830569431359,13.212585755851588,12.440363838023588,10.183392857142858,9.65732142857143,9.920867860576637,10.067503659677477,10.260558221342105,10.356879245161858,14.97375,13.779999999999992,13.61847794356716,13.952121535884174,15.112164188756628,13.45960068291749,21.929375,21.28375000000001,21.359168301101242,22.035229220674474,21.70616383807563,20.44897587062707
