Date,Season,Nangal Choudhry,Ateli,Kanina,Narnaul,Mahendargarh,Nangal Choudhry_Trend,Nangal Choudhry_SMA,Nangal Choudhry_EWMA,Nangal Choudhry_DES,Nangal Choudhry_TES,Nangal Choudhry_ARIMA,Ateli_Trend,Ateli_SMA,Ateli_EWMA,Ateli_DES,Ateli_TES,Ateli_ARIMA,Kanina_Trend,Kanina_SMA,Kanina_EWMA,Kanina_DES,Kanina_TES,Kanina_ARIMA,Narnaul_Trend,Narnaul_SMA,Narnaul_EWMA,Narnaul_DES,Narnaul_TES,Narnaul_ARIMA,Mahendargarh_Trend,Mahendargarh_SMA,Mahendargarh_EWMA,Mahendargarh_DES,Mahendargarh_TES,Mahendargarh_ARIMA
2007-08-31,MONSOON,16.42166666666667,24.27,27.21,11.4,21.0,17.5616443452381,17.561644345238086,17.2955192244439,18.114498938773302,16.169203222426628,15.612460768863379,30.606875000000002,27.276250000000008,26.928299782796465,27.45495653351002,26.984681880956103,28.99349335510595,27.162499999999998,26.81750000000001,26.856185270085525,26.752741564334944,25.93849730881256,26.269091603385906,13.03125,12.442500000000003,12.70449751770193,13.526799576203997,12.89023244515774,14.75818508286284,20.89375,20.34999999999999,21.735284728657078,19.96087579771866,26.060820105431652,22.46368148742333
2007-11-30,POMKH,19.537857142857145,41.43,27.17,15.19,21.45,17.561644345238097,17.561644345238086,18.1924543918092,18.44546152643688,19.21346084494894,19.061793309072684,30.272499999999997,30.826250000000005,32.72897986967788,30.80315042859713,24.53360032342364,28.281078869824945,27.2465625,27.085000000000015,26.981711162051315,26.896421986873733,26.527255602483287,26.812573145544924,13.04875,13.127500000000001,13.698698510621158,13.795884812475565,14.940313956566794,15.397851996721059,21.12625,20.78749999999999,21.621170837194246,19.128484950336446,18.037112677561083,21.626299102888662
2008-02-29,POMRB,15.03809523809524,27.86,27.69,11.95,21.55,17.561644345238097,17.561644345238086,16.930710730323618,17.82459658483364,14.784833021070964,16.34931539770245,30.480625,30.387500000000006,30.781387921806726,29.921243674048643,30.89963670550504,26.523383659640114,26.966875,27.240000000000016,27.265026697230788,27.156466606355234,27.820646102893217,27.36651236358576,13.43125,12.935000000000002,12.999219106372696,13.232603934372591,13.425579483954174,13.144908222363911,21.267500000000002,20.99999999999999,21.59270250231655,18.859954387503702,24.103254298719104,21.931343598069105
2008-05-31,PREMON,19.248958333333334,27.07,26.942500000000006,14.11,21.01,17.561644345238097,17.561644345238086,17.858009771527506,18.154953077614614,18.938841747955067,19.13972633421917,29.053750000000004,30.15750000000001,29.296832753084033,29.066489999544775,29.303503320099793,34.763937258650216,26.420625000000005,27.253125000000015,27.136016018338474,27.1053172234066,27.23274440507873,27.24258825494247,13.501249999999999,13.162500000000001,13.443531463823618,13.318549960395725,14.737497836280372,14.411513250005228,21.10125,21.25249999999999,21.35962150138993,18.734686997551123,27.48099262853807,21.63515931658152
2008-08-31,MONSOON,16.42166666666667,26.855,24.92,13.55,21.12,17.5616443452381,17.561644345238086,17.28347252958317,17.863454844750887,16.238633430973948,15.60583828340247,27.338124999999998,30.80375000000001,28.32009965185042,28.375213933487014,27.42114514647747,30.70661137700222,25.870625000000004,26.680625000000013,26.249609611003088,26.444980487665124,27.064158927491228,27.180292344407505,13.361250000000002,13.700000000000001,13.486118878294171,13.250941047388181,11.982043731984097,12.797904218118404,20.86,21.28249999999999,21.263772900833956,18.923062617634788,23.355134504572348,21.866703097995234
2008-11-30,POMKH,19.537857142857145,27.43,25.09,13.6,20.0,17.561644345238097,17.561644345238086,18.18522637489276,18.243233654705953,19.387992863590792,19.079102628589716,27.79875,27.303750000000008,27.96405979111025,28.002677500778397,29.00893969052847,28.576281140050494,25.525312500000002,26.160625000000014,25.785765766601855,26.04085883036085,26.52876558549635,26.085114138198602,13.2375,13.302500000000002,13.531671326976504,13.211767561988346,14.862784642600904,13.810688981135968,21.011249999999997,20.91999999999999,20.758263740500375,18.81093955603548,19.298373551373594,21.894691746112567
2009-02-28,POMRB,15.03809523809524,28.135,25.37,12.42,21.07,17.561644345238097,17.561644345238086,16.926373920173752,17.661692485200973,14.926833871249478,16.445816403650024,28.774375000000003,27.372500000000006,28.032435874666152,27.9003300008149,28.008850134991096,27.590982342786702,25.75375,25.580625000000012,25.619459459961114,25.84791213124591,26.925081915091585,26.395214992149114,12.905,13.420000000000002,13.087002796185901,12.903149893717856,12.937235760148724,14.449185123923051,21.3675,20.799999999999994,20.882958244300227,19.294321977751416,22.486602953966276,21.617827931697473
2009-05-31,PREMON,19.248958333333334,30.48,26.5,12.65,22.7,17.561644345238097,17.561644345238086,17.855407685437584,18.023726133227644,19.134609453801325,19.13308628802384,29.435624999999998,28.22500000000001,29.011461524799692,28.408053495636583,27.018008632282836,27.520992692276078,26.326249999999998,25.47000000000001,25.97167567597667,26.063657550124837,25.924125660433425,25.789107538648825,12.63375,13.055000000000003,12.91220167771154,12.724749643816692,14.509457611216387,14.276034460701199,21.82125,21.222499999999993,21.609774946580135,20.484165464844104,24.31755988253485,21.34780804178921
2009-08-31,MONSOON,16.42166666666667,31.25,27.19,12.35,22.28,17.5616443452381,17.561644345238086,17.28191127792922,17.75774534467095,16.33460937672519,15.607211279941676,29.881875,29.323750000000008,29.906876914879813,28.97865060863921,26.66192723013443,27.959240287263825,26.92875,26.037500000000012,26.459005405586,26.42606938871906,24.94671277603208,25.164789141091106,12.494062500000002,12.755000000000003,12.687321006626924,12.519230022050277,11.419380937002085,13.00708729770529,22.322499999999998,21.512499999999992,21.87786496794808,21.354540763774843,22.579350720939967,21.605959509790363
2009-11-30,POMKH,19.537857142857145,28.325,27.4,12.63,22.47,17.561644345238097,17.561644345238086,18.18428962390039,18.158079660917924,19.468048721546914,19.07551400073503,28.61,29.547500000000007,29.274126148927884,28.67581997348159,29.467305324390903,29.457034290541923,27.47,26.61500000000001,26.8354032433516,26.741584802517263,25.799746746193243,26.23196664418072,12.528125,12.512500000000003,12.664392603976154,12.430423120466147,14.127009528705258,14.141212821310162,22.6475,22.129999999999992,22.11471898076885,22.134205044790253,20.009906285404,21.342350394226507
2010-02-28,POMRB,15.03809523809524,30.81,27.88,12.2725,22.61,17.561644345238097,17.561644345238086,16.925811869578332,17.593096922337008,14.985897133823386,16.42580948208407,26.635,30.216250000000006,29.88847568935673,29.068835353654727,29.140115645150743,30.404214799472744,27.8175,27.242500000000007,27.25324194601096,27.10810083947786,26.829115190046938,26.567517339925477,12.688125,12.475625000000003,12.507635562385692,12.278886434587978,12.13784092836816,13.37222491327551,22.84625,22.514999999999993,22.312831388461312,22.771954880445374,22.496347069366436,21.88429000454259
2010-05-31,PREMON,19.248958333333334,17.63,28.32,13.07,23.76,17.561644345238097,17.561644345238086,17.855070455080334,17.96846916834192,19.202639262262686,19.134462925315034,26.437499999999996,27.003750000000007,24.985085413614037,26.0792341514973,29.3811552437469,29.27495265266543,28.027500000000003,27.697500000000005,27.679945167606576,27.497525870934105,27.58297229878259,27.54141658188558,12.875625000000001,12.580625000000003,12.732581337431416,12.353187775419261,13.887129213230727,13.535876560454215,22.8425,22.779999999999994,22.891698833076788,23.69102408357576,24.421060269303787,22.547403647755644
2010-08-31,MONSOON,16.42166666666667,28.3,28.15,13.21,22.81,17.5616443452381,17.561644345238086,17.281708939714868,17.713233250289022,16.383749206605287,15.60692662556111,26.599375000000002,26.266250000000007,26.311051248168422,26.506362436904737,25.70601412513428,29.72260103279766,28.10625,27.937500000000007,27.867967100563945,27.71429984908741,27.548409006446242,27.955243567245525,12.9615625,12.795625000000003,12.92354880245885,12.44234422134005,11.080167795154246,13.622739799745224,22.7425,22.912499999999994,22.859019299846075,23.939398632755573,23.36075620489915,22.60572227008558
2010-11-30,POMKH,19.537857142857145,29.695,28.12,13.27,21.91,17.561644345238097,17.561644345238086,18.184168220971777,18.122223067086484,19.506737919923758,19.076258007445794,28.000000000000004,26.608750000000004,27.664630748901054,27.172500870307726,26.804312992777536,23.02615628886417,27.99375,28.117500000000007,27.968780260338367,27.85493866562002,27.675956003469324,27.877517182652774,12.748750000000001,12.955625000000003,13.06212928147531,12.523786197542861,14.11352437860572,13.769776288187067,22.59125,22.772499999999994,22.479411579907648,23.62116850001229,21.945364630724875,22.702616230765774
2011-02-28,POMRB,15.03809523809524,30.73500000000001,27.79,12.32,22.37,17.561644345238097,17.561644345238086,16.925739027821162,17.564212742901162,15.013959252710347,16.42995738610451,31.852500000000003,26.590000000000003,28.892778449340636,27.928540681511794,27.566476944590992,26.1524385513277,27.804583333333333,28.095000000000006,27.89726815620302,27.85022478041646,28.141953806455902,28.14897648528003,12.27125,12.967500000000003,12.765277568885185,12.360545301809376,12.301854171299297,13.639053574479286,22.46625,22.712499999999995,22.43564694794459,23.4233095078195,23.131880822187544,22.61957345983309
2011-05-31,PREMON,19.248958333333334,28.91,27.51,11.32,22.79,17.561644345238097,17.561644345238086,17.85502675002603,17.945201597930627,19.22895420938039,19.13417751612122,34.721875000000004,29.410000000000004,28.89966706960438,28.038051330082727,25.866602236324447,28.2559369714724,27.464166666666667,27.892500000000005,27.742360893721813,27.76044323696487,28.40389336228182,28.155029082740743,11.76625,12.530000000000003,12.187166541331111,12.000911488922169,14.019495350816136,13.515153818313147,22.618750000000002,22.469999999999995,22.577388168766753,23.357392511437162,24.621333730112447,22.96270631569834
2011-08-31,MONSOON,16.42166666666667,47.84,27.44666666666667,11.14,22.78,17.5616443452381,17.561644345238086,17.281682716682287,17.69449012365644,16.405228424949712,15.6069856410896,34.809375,34.295,36.47580024176263,32.83477224512876,28.089534723096293,29.641084964689853,27.21729166666667,27.71666666666667,27.624083202899754,27.678784864955823,27.92209645131448,27.7674170962354,11.530000000000001,12.012500000000003,11.768299924798667,11.687064506942768,10.701249224179902,12.855959800100683,22.790000000000003,22.462499999999995,22.65843290126005,23.25139524313709,23.47072219277702,22.617207967584598
2011-11-30,POMKH,19.537857142857145,33.11,26.1,11.3,23.16,17.561644345238097,17.561644345238086,18.18415248715223,18.107124593556364,19.52426353449081,19.07610375740704,37.39625,35.14875000000001,35.12948014505757,32.74467091007018,34.125378102514034,29.85844490276679,27.194583333333338,27.211666666666666,27.014449921739853,27.206186337773456,27.717297229974918,27.733500058870195,11.658125,11.520000000000003,11.5809799548792,11.488164794799768,13.275277487637645,12.334675156117333,22.865624999999998,22.774999999999995,22.85905974075603,23.289894299849987,22.259939614533092,22.34334303531088
2012-02-29,POMRB,15.03809523809524,28.02,27.835,12.4,22.49,17.561644345238097,17.561644345238086,16.925729587529432,17.552050209541147,15.027231421092306,16.429097428329094,36.59125,34.470000000000006,32.28568808703454,31.409648261113595,35.21476597206225,39.85464120277021,27.110416666666666,27.22291666666667,27.342669953043913,27.41548851485415,27.278558719870535,26.8549631182913,11.533750000000001,11.540000000000003,11.90858797292752,11.598280360671543,11.156202654334688,12.286038716251474,25.7925,22.804999999999993,22.711435844453618,23.024987926849974,23.24483197788403,22.630670518212927
2012-05-31,PREMON,19.248958333333334,52.32,27.28333333333333,12.265,23.275,17.561644345238097,17.561644345238086,17.855021085850993,17.935404103009148,19.240124075839923,19.13423668814019,31.575000000000003,40.322500000000005,40.299412852220726,36.46615501149619,31.959759396037867,35.7439881024595,27.454583333333336,27.16625,27.31893530515968,27.38976211547291,27.454170956672602,27.509164919061497,10.98375,11.776250000000003,12.051152783756514,11.649414862090111,13.206752966742597,12.796820176731776,32.42125,22.926249999999996,22.936861506672173,23.11659940515118,24.276389935010833,22.747879401504008
2012-08-31,MONSOON,16.42166666666667,17.99,27.0,9.2,45.71,17.5616443452381,17.561644345238086,17.281679318177265,17.68659777887143,16.41446293929996,15.606973405786576,33.59625,32.86000000000001,31.375647711332434,31.687980635761853,41.88017635099924,32.06170036613864,27.848958333333332,27.054583333333337,27.191361183095808,27.284419449456895,27.365385450074925,27.305373668483004,10.507499999999999,11.291250000000002,10.910691670253907,10.963117738263666,10.365941481868976,13.356465097353475,36.16875,28.658749999999998,32.046116904003306,33.21802757624769,23.712623401164187,22.830856093357674
2012-11-30,POMKH,19.537857142857145,22.83,29.3,8.84,53.26000000000001,19.626357886904763,17.561644345238086,18.184150448049216,18.100766937165147,19.53192597669385,19.07613573705737,34.690625,30.29000000000001,27.957388626799457,29.32855396449185,34.92936290633597,42.72007685992537,27.685416666666665,27.854583333333338,28.034816709857488,27.92228402936936,26.56540507740265,26.313917878490514,10.469375,10.676250000000003,10.082415002152345,10.360293921099359,12.504106287671725,12.57599750957122,37.96662500000001,36.18375,40.53167014240199,46.03814181522827,25.85223075379001,26.704195541163074
2013-02-28,POMRB,15.03809523809524,54.47,27.79,11.05,22.37,21.691071428571433,17.561644345238086,16.925728364067623,17.546928817117248,15.033283430399528,16.4292757177427,36.7825,36.90250000000001,38.56243317607967,35.44898200013028,31.697994577375376,28.447625263382285,27.5275,27.843333333333334,27.93689002591449,27.89679714108026,28.304720930207043,28.9313583241597,10.675,10.338750000000003,10.469449001291409,10.428237049088121,9.926314989175467,10.367224225023369,38.34637500000001,36.15375,33.26700208544119,42.59211849392098,29.244509627567588,30.828977867891965
2013-05-31,PREMON,35.76666666666667,34.625,26.02,13.31,37.77800000000001,23.64258928571429,21.691071428571423,24.462103685107245,21.18900339837354,19.24504944216914,19.13422442039303,41.58916666666667,32.47875000000001,36.9874599056478,35.07246189653132,39.41914675242472,26.24477834989701,27.3275,27.527500000000003,27.170134015548694,27.332231193471085,27.839785807240197,27.466318917523182,10.848125,10.600000000000003,11.605669400774847,11.013974735747015,11.944240617741436,10.290119708232785,35.777416666666674,39.779500000000006,35.07140125126472,44.85065430537061,29.450655469478882,29.70594503363976
2013-08-31,MONSOON,16.42166666666667,52.42,27.0,9.8,34.245000000000005,25.594107142857148,21.691071428571423,21.245928877731014,20.307525642277117,21.90914104542745,17.175937358231263,42.47083333333333,41.08625000000001,43.16047594338869,39.223857594647114,36.25869363837677,42.047059863585915,26.618242187499998,27.527500000000003,27.102080409329215,27.244634218527523,27.267520711894964,26.603866491626547,10.677500000000002,10.750000000000004,10.883401640464909,10.625694915109094,9.73019124641203,12.400170883543803,34.92905269607844,36.913250000000005,34.740840750758835,44.25112098114064,39.848854188697196,38.51908889021343
2013-11-30,POMKH,35.15,26.85333333333333,27.700000000000006,9.625,44.17333333333334,25.594107142857148,25.594107142857133,26.80755732663861,23.29117167078508,24.344646749831146,34.024876024476825,45.763958333333335,42.092083333333335,36.637618899366544,35.953126720190646,40.578312012308814,38.31967919582125,25.382734375000005,27.12750000000001,27.341248245597534,27.40036115139624,28.17422437902016,28.567871069972234,10.165000000000001,10.946250000000003,10.380040984278946,10.291422311237243,12.204008179807083,13.248342011283881,35.99735539215687,34.64158333333334,38.51383778378864,47.1484551333681,41.06333903224968,40.34025452033909
2014-02-28,POMRB,15.03809523809524,57.5,23.715937500000006,8.9,24.669754901960783,25.594107142857148,25.594107142857133,22.099772491221263,21.728044914627866,24.1999552119276,17.912183558995217,49.56458333333333,42.849583333333335,44.98257133961992,41.14622235698181,43.415498192145215,45.68129775248025,24.656484375000005,26.108984375000013,25.891123947358523,26.276954157148122,27.41299102155554,27.20966906340352,9.74625,10.408750000000001,9.788024590567368,9.86781385635402,9.92094916466457,11.069648059654707,38.2113137254902,35.21652205882353,32.9762046310575,40.66593214212943,26.893466443303332,30.65333450283108
2014-05-31,PREMON,35.76666666666667,57.94,20.21,11.36,44.02466666666668,25.594107142857148,25.594107142857133,27.566530161399427,24.557089842119943,38.1783639432449,36.68793330832942,54.464166666666664,48.678333333333335,50.165542803771956,45.1303416489544,45.474894065557244,35.73259709394921,24.856484375000004,24.656484375000016,23.618674368415114,24.416711772563726,25.509913771336397,24.579248367739968,9.965625,9.92125,10.41681475434042,10.130066520485677,11.356353339254115,10.46840808478467,40.16048039215687,36.778188725490196,37.39558944530117,42.71735339921182,34.167111961505455,34.818463210357095
2014-08-31,MONSOON,16.42166666666667,59.51,27.0,8.4,45.71,25.594107142857148,25.594107142857133,23.108584763506325,23.020678309648,20.367933488104146,16.850654337298227,58.66375,50.450833333333335,53.90332568226317,48.493910006476604,50.541418786694294,48.45514235087248,25.056484375,24.656484375000016,24.97120462104907,25.228420860497504,24.98370828496409,23.880474014681848,10.2725,9.57125,9.610088852604253,9.627851378411862,8.772329502310129,10.083877746752545,40.67652205882354,39.6444387254902,40.72135366718071,45.011413439339044,38.769704834795945,35.1462599235406
2014-11-30,POMKH,35.15,58.96,29.3,12.78,48.30166666666668,25.594107142857148,25.594107142857133,27.925150858103795,25.476744256111516,34.03025739679968,34.162414934567444,54.7259375,58.4775,55.9259954093579,50.8664485151239,49.59379617957309,54.04572366910939,24.330234375000003,25.056484375000014,26.702722772629443,26.50046814660611,26.301335280463796,26.973584416931374,13.2905,10.36,10.878053311562553,10.284887420885388,11.126053683930571,11.105139820337541,41.7691887254902,40.67652205882353,43.753478866975094,47.81929607347792,45.197001995656656,40.19127261355919
2015-02-28,POMRB,15.03809523809524,58.99,23.715937500000006,8.2,24.669754901960783,25.594107142857148,25.594107142857133,22.77032861010037,23.488626832179616,16.677707923975074,17.604741987997265,50.849375,58.849999999999994,57.151597245614745,52.644052155975366,63.67259050932746,57.21699300136304,23.178203125000003,25.056484375000014,25.508008663577666,25.65463750096513,24.584742927694425,25.334062387268112,16.33975,10.185,9.806831986937532,9.697335369456116,9.992741714571132,10.979370326380785,40.427107843137264,40.67652205882353,36.11998928096937,40.034172130412585,28.738699068473167,35.00684049383707
2015-05-31,PREMON,35.76666666666667,24.9475,14.4,36.20399999999999,52.76600000000001,25.594107142857148,25.594107142857133,27.968863832726893,25.975321709238298,36.77788348094301,33.04863780602721,47.759375,50.60187499999999,44.26995834736884,45.49112476206059,62.682878976787215,58.23556235664356,22.07566942401961,23.603984375000017,21.0648051981466,22.19102686024233,22.458769358760748,21.76973057321852,19.28225,16.395999999999997,20.365699192162516,15.87704681464256,11.218513065307535,12.892343832552871,38.967151960784314,42.86185539215686,42.778393568581635,44.91924332487794,40.97740728253496,39.777010806088725
2015-08-31,MONSOON,16.42166666666667,61.49,23.59375,7.95,26.232019607843128,25.594107142857148,25.594107142857133,23.349984966302802,24.163131045790507,17.906713755382903,16.918093135711953,42.93770833333333,51.096875,51.1579750084213,49.25625853974404,55.56139895111983,57.517579853721486,21.398916973039213,22.752421875000017,22.07638311888796,22.636707546791854,25.27549903932116,22.74677229887423,22.547666666666668,16.283499999999997,15.39941951529751,13.856460840618391,15.420009148592957,13.84492350393997,43.528224264705884,37.99236029411764,36.15984398428623,38.13318348272774,44.5557747597462,42.46670895909385
2015-11-30,POMKH,35.15,32.26,23.88598039215686,36.77,56.1,25.594107142857148,25.594107142857133,28.069990979781682,26.39704388029883,35.47407049746417,34.1338998930945,39.85010416666667,44.42187499999999,43.598785005052775,44.784891026997435,52.83442831696442,39.74700821226771,21.398916973039217,21.39891697303923,22.80022202819552,23.035216814006436,26.27963077669007,26.13592050423187,19.367583333333332,22.281,23.94765170917851,19.148196163538547,15.845875090022574,24.42081802686535,44.92917156862745,39.94194362745097,44.13590639057174,44.82509407703971,46.366868202902644,40.67367614487437
2016-02-29,POMRB,15.03809523809524,47.11666666666667,23.715937500000006,10.333333333333334,53.36,25.594107142857148,25.594107142857133,22.857232683107107,24.229971634888084,15.544729672494583,17.668481835443114,38.03666666666667,41.45354166666666,45.00593766969833,45.149285518478976,55.86255764033396,51.44567712939131,21.398916973039217,21.39891697303923,23.166508216917315,23.258259697539486,21.22639179683315,21.855622656753262,16.002083333333335,22.81433333333333,18.501924358840437,16.8875934604966,19.946692363403834,14.06741428212269,42.74383823529411,47.11450490196078,47.825543834343044,49.548089708161605,27.611053471670438,35.30871925716956
2016-05-31,PREMON,35.76666666666667,12.12,14.4,8.63,35.28333333333333,25.594107142857148,25.594107142857133,28.021006276530933,26.57250995321719,36.142612967150356,33.80314910831839,34.97916666666667,38.24666666666666,31.851562601818998,36.704314090118444,46.08931886837085,40.7508377784611,21.398916973039213,21.39891697303923,19.65990493015039,20.53382337756077,15.963418116352297,17.327958830531234,12.540833333333335,15.92083333333333,14.553154615304262,14.779550559705743,19.04824251982913,23.632890256536466,40.17446323529412,42.743838235294106,42.80865963393916,45.617121035209586,50.15807793522974,47.64632376852457
2016-08-31,MONSOON,16.42166666666667,59.81,23.59375,8.6,26.232019607843128,25.594107142857148,25.594107142857133,23.38127043258523,24.64419437481588,16.92801433022477,16.904111491301364,31.482708333333335,37.82666666666666,43.0349375610914,42.28204348212624,44.11268880375812,43.276255509454955,21.398916973039213,21.39891697303923,21.233442958090233,21.490676491469102,23.732977241885237,21.71944704773138,9.087916666666667,16.08333333333333,12.171892769182556,13.182327049322925,13.633444974233807,11.452036885541052,37.60508823529411,42.743838235294106,36.17800362350074,38.30350192732238,37.684733018416395,36.76183608381871
2016-11-30,POMKH,35.15,9.48,23.88598039215686,8.43,35.545,25.594107142857148,25.594107142857133,28.08876225955114,26.784563107052314,35.42864722474829,34.139811729895214,30.848750000000003,32.13166666666666,29.612962536654837,33.90752688165121,37.14824466805748,26.710391748950897,21.398916973039217,21.398916973039235,22.294457931716885,22.24268457913631,24.703719378120166,23.32868367631869,9.132499999999999,8.99833333333333,10.675135661509533,11.937312483858339,14.721125840453968,9.283170285726225,37.72529656862745,37.60508823529411,35.92480217410045,36.04193797816056,52.33837047701621,45.01090143547951
2017-02-28,POMRB,15.03809523809524,41.925,23.715937500000006,11.05,53.36,25.594107142857148,25.594107142857133,22.86849545096878,24.54213667022317,15.27086464882381,17.655267070311538,28.904166666666665,30.833749999999995,34.5377775219929,35.74065258204484,38.126840176643654,44.32092845026617,21.398916973039217,21.398916973039235,22.863049759030133,22.710187862669926,22.66463557611798,23.313900913259403,9.0,9.177499999999997,10.82508139690572,11.617805931459188,11.42978848967483,10.063575334281097,37.84550490196079,37.605088235294104,42.898881304460275,41.88401906036516,37.33283577692792,42.545940403918884
2017-05-31,PREMON,35.76666666666667,12.239999999999998,14.4,8.27,36.245,25.594107142857148,25.594107142857133,28.02776393724794,26.82397362923176,35.9337185289032,33.64672122140318,30.63145833333333,30.863749999999996,25.61866651319574,29.71450007535801,25.14401412021077,25.08522838176535,21.398916973039213,21.398916973039235,19.47782985541808,20.1548069502649,14.870123652965567,17.31851881709712,10.68375,9.087499999999997,9.803048838143432,10.71933081363973,13.03934350681651,18.57179276003278,37.995504901960786,37.84550490196077,40.237328782676165,39.920568323304316,41.311758217853935,38.280697616492645
2017-08-31,MONSOON,16.42166666666667,44.13333333333333,23.59375,7.9,26.232019607843128,25.594107142857148,25.594107142857133,23.385325029015434,24.846760239653637,16.60281914661006,16.9070102140696,32.185208333333335,26.944583333333327,33.02453324125078,33.162313656385884,34.51013328065169,33.90596780675605,21.398916973039213,21.398916973039235,21.124197913250846,21.22856951384214,23.66394277907484,21.710951811864998,12.811250000000001,8.912499999999996,9.04182930288606,9.95409294865461,9.158889162515939,10.195473679467641,38.145504901960784,37.845504901960766,34.63520511274295,34.22398233498999,31.459625089184815,34.924997709978356
2017-11-30,POMKH,35.15,38.975,23.88598039215686,22.6,36.74500000000001,23.529393601190478,25.594107142857133,28.091195017409262,26.947739476092156,35.28529421949369,34.138586067488546,30.044583333333335,34.31833333333333,35.40471994475047,34.44987983181028,18.21637193228811,22.342893871123522,22.524345894607844,21.398916973039235,22.228910904813254,22.06142576613211,24.281855947021146,23.321038662577003,13.190000000000001,12.454999999999997,14.465097581731637,12.853394019603959,11.271807696160474,12.895982835296557,38.08540073529412,38.14550490196076,35.47912306764577,33.91582880309635,44.55453084066765,36.611254478662346
2018-02-28,POMRB,15.03809523809524,24.86000000000001,23.715937500000006,13.9,53.36,21.46468005952381,25.594107142857133,22.869955105683655,24.67358294047385,15.147023156732654,17.658006801021294,25.90791666666667,30.052083333333332,31.186831966850285,31.894809157978578,35.301457648923275,34.88838477055012,23.649774816176468,21.398916973039235,22.823721542887952,22.584839206983045,23.354898544643145,23.307021029518697,13.17875,13.167499999999997,14.239058549038983,12.982841467261585,12.766196014024231,10.79573731815406,38.025296568627454,38.14550490196076,42.63147384058746,41.01090201207838,44.68328541332085,42.581822771473284
2018-05-31,PREMON,19.248958333333334,12.18,23.403431372549015,8.45,35.76416666666667,19.513162202380954,21.4646800595238,21.421556396743526,23.672134987863462,35.84640477702927,33.67915239073153,18.644375000000004,30.03708333333333,23.58409918011017,26.830203536716315,16.995492697597253,36.79379404667631,23.649774816176468,23.64977481617649,23.055605474752376,22.85023697389938,14.575633374692316,17.31232748744293,11.373750000000001,13.212499999999999,11.923435129423389,11.791567476061308,14.786870139366581,14.536716159880914,38.147171568627456,38.025296568627425,39.88455097101914,39.77806232876132,38.74993369513425,38.63181765985739
2018-08-31,MONSOON,16.42166666666667,11.1,23.59375,7.63,26.232019607843128,,21.4646800595238,19.421600504712785,22.307805388055744,11.003203831421732,15.337447825082691,,21.778750000000002,18.5904595080661,22.782540697130653,32.29174172051869,29.395493774011427,,23.64977481617649,23.270863284851423,23.09258111339296,25.716922553857867,26.012059809440384,,13.145,10.206061077654033,10.69904257100804,10.480647193793214,12.773458303561712,,38.025296568627425,34.42353842574873,34.66429478086752,29.07352597874089,34.81877225756916
2018-11-30,POMKH,19.537857142857145,13.9,23.88598039215686,8.43,37.72,,17.561644345238086,19.46810315997053,,30.399557856132002,19.190093258497402,,15.510000000000003,16.71427570483966,,10.573445186848357,19.308525252019223,,23.64977481617649,23.5169101277736,,25.68754381101941,23.786085970588644,,9.6025,9.49563664659242,,12.161215439749723,7.8788392349829435,,38.269046568627424,35.74212305544924,,41.34155608375696,36.9231195087128
