Date,Season,Manu,Ambasa,Salema,Manu_Trend,Manu_SMA,Manu_EWMA,Manu_DES,Manu_TES,Manu_ARIMA,Ambasa_Trend,Ambasa_SMA,Ambasa_EWMA,Ambasa_DES,Ambasa_TES,Ambasa_ARIMA,Salema_Trend,Salema_SMA,Salema_EWMA,Salema_DES,Salema_TES,Salema_ARIMA
2015-11-30,POMKH,4.77,0.69,1.865,4.95125,4.875,4.898888397996,4.803567670782401,4.586896205434019,4.674196958315399,1.2425,1.4675,1.089461782176691,1.2855527674439604,0.793120440216446,0.7506880713683565,2.0362500000000003,1.901250000000001,1.9538990620327494,2.377601594519752,1.7196309078658294,2.476642145650679
2016-02-29,POMRB,4.67,1.46,2.19,4.84875,4.9750000000000005,4.8073330387976,4.690317256329077,5.010678005341929,4.792630438117108,1.1099999999999999,1.375,1.2376770693060144,1.304387838163584,2.028542755951958,1.7510332946512903,2.096875,1.9912500000000009,2.0483394372196497,2.3430747348713608,1.9524493893661365,2.0526585904283614
2016-05-31,PREMON,5.5,1.84,2.405,4.78,4.9275,5.084399823278559,5.036741374451723,5.5760906504618255,5.538309237403058,1.105,1.1099999999999999,1.4786062415836088,1.3938704573754361,2.367719762983694,2.4247506226636895,2.159375,2.0812500000000007,2.1910036623317897,2.3367610249900097,2.714142655873083,2.3191766209345905
2016-08-31,MONSOON,4.14,0.45,1.99,4.79375,4.7700000000000005,4.706639893967136,4.636928795627076,4.38350012447415,4.624935494855764,1.0837500000000002,1.1099999999999999,1.0671637449501652,1.2281511024969263,0.3535718717986782,0.4125619691736411,2.3200000000000003,2.1125000000000007,2.110602197399074,2.2839368468545413,1.1109296923001226,2.256272298207782
2016-11-30,POMKH,4.85,0.65,2.24,4.76375,4.79,4.763983936380281,4.674837518121385,4.320539916076897,4.455060637979267,1.334375,1.1,0.9002982469700991,1.1084607861196036,0.6928166017050912,0.704340822294538,2.519375,2.2062500000000007,2.1623613184394443,2.2650932834157147,1.6876244707563202,2.1596668577517364
2017-02-28,POMRB,4.7,1.33,3.1,4.6000000000000005,4.797499999999999,4.738390361828169,4.64717904631906,4.811441214182769,4.742716050576166,1.57125,1.0675000000000001,1.0721789481820596,1.1204281420456166,1.8060450170095854,1.6958337933587824,2.561875,2.4337500000000007,2.5374167910636665,2.346785601646888,2.0572553797248356,2.3998264615755707
2017-05-31,PREMON,5.23,3.975,3.09,4.2075,4.7299999999999995,4.935034217096901,4.905683375423449,5.429476700424455,5.525128907996939,1.4975,1.6012500000000003,2.233307368909236,1.6373163699987892,2.1582012155050143,2.428897320911564,2.41375,2.605000000000001,2.7584500746382,2.4199387705857065,2.7588877593822456,2.724231359108515
2017-08-31,MONSOON,3.1,0.21,1.645,3.90125,4.47,4.201020530258141,4.06485229424567,4.209803994160622,4.176307059166721,1.355,1.5412500000000002,1.4239844213455417,1.4394341169104163,0.4355609901334412,0.42090955672020297,2.1525000000000003,2.5187500000000007,2.3130700447829198,2.3210596466839437,1.842040217931461,2.487754067541179
2017-11-30,POMKH,2.75,0.3,1.4,3.8743749999999997,3.945,3.6206123181548846,3.2814892217048772,3.924962114589719,4.096717431889896,1.228125,1.45375,0.974390652807325,1.2586997032980909,0.7241861454863276,0.677922966459308,1.9534375,2.3087500000000007,1.9478420268697518,2.2039502899244763,2.1504532957255575,2.254845949002008
2018-02-28,POMRB,4.35,0.54,1.85,3.95625,3.8575,3.912367390892931,3.517168996859085,3.9419935194526667,4.152133350598724,1.20625,1.25625,0.800634391684395,1.1281801213387999,1.7052491476221103,1.5379322199939636,1.9321875,1.9962500000000007,1.908705216121851,2.149866421197593,2.541022519165069,2.5710105294622974
2018-05-31,PREMON,5.365,3.75,2.7475,4.15125,3.8912500000000003,4.493420434535759,4.303985851750189,4.577364860379806,5.447338645940503,1.92875,1.2000000000000002,1.980380635010637,1.607223656405935,2.6245163853489784,2.437568687158096,2.0037499999999997,1.910625000000001,2.2442231296731103,2.203923631322982,2.6299620938011725,2.5404521366704174
2018-08-31,MONSOON,3.62,0.26,1.8175,,4.02125,4.144052260721455,4.064729052782241,3.5172337275953875,3.5642733256869112,,1.2125000000000001,1.2922283810063822,1.422974430410541,0.3261180450596026,0.38959397485504565,,1.9537500000000012,2.0735338778038663,2.1468273797402153,1.412439056927675,2.0390740966678083
2018-11-30,POMKH,3.79,6.03,1.8,,4.28125,4.002431356432873,,3.493141079898936,3.7148768272966333,,2.645,3.18733702860383,,0.5693968194550423,0.5997762106268112,,2.0537500000000013,1.9641203266823197,,1.551092739624945,1.8555491273724958
