Date,Season,Dod Ballapur,Hoskote,Nelamangala,Devanhalli,Dod Ballapur_Trend,Dod Ballapur_SMA,Dod Ballapur_EWMA,Dod Ballapur_DES,Dod Ballapur_TES,Dod Ballapur_ARIMA,Hoskote_Trend,Hoskote_SMA,Hoskote_EWMA,Hoskote_DES,Hoskote_TES,Hoskote_ARIMA,Nelamangala_Trend,Nelamangala_SMA,Nelamangala_EWMA,Nelamangala_DES,Nelamangala_TES,Nelamangala_ARIMA,Devanhalli_Trend,Devanhalli_SMA,Devanhalli_EWMA,Devanhalli_DES,Devanhalli_TES,Devanhalli_ARIMA
2011-05-31,PREMON,22.2675,23.236666666666668,9.7175,11.86,20.1435,21.43437499999999,21.41140232910808,21.40161250774957,22.82192697359965,20.540693146422843,22.014583333333334,23.132499999999986,22.494805900610743,22.26099323719862,22.111131220720686,21.65067975178173,8.864270833333332,9.706666666666667,9.538636963569672,8.780659411316966,10.438024657397236,8.634691829791823,10.693238095238096,10.069642857142856,10.570240947046296,10.560672276194907,10.45921381692179,9.704374846504027
2011-08-31,MONSOON,19.264,20.783333333333328,8.3125,10.791999999999998,19.823749999999997,20.215374999999987,20.552441397464847,20.94914968934708,22.18922730119003,22.407812288492433,22.29625,21.734166666666653,21.810216873699776,21.873312847303684,23.146174808125203,21.01038447764235,8.4775,9.236666666666666,9.048182178141804,8.651314669825192,9.352514100039357,9.367996415456906,11.081333333333333,10.598892857142857,10.658944568227778,10.642014986198614,10.678123900201049,10.604115639950207
2011-11-30,POMKH,18.09,21.93333333333333,7.227499999999999,11.043333333333335,19.894624999999998,20.07162499999999,19.56746483847891,20.32530991386197,19.60450451233822,18.854430739176987,22.491666666666667,22.294999999999987,21.859463457553197,21.93368355490736,21.404433869128034,21.524597914107154,8.385625,8.491875,8.319909306885084,8.37031344143534,7.780045235825863,8.521927246753098,11.420708333333332,10.787583333333334,10.812700074270001,10.793107481328834,10.302440569121563,10.682537077421916
2012-02-29,POMRB,18.682,23.236666666666665,8.594999999999999,11.805,20.592642857142856,19.57587499999999,19.213278903087343,19.986883940967164,19.68325477046061,19.367506443743853,23.165000000000003,22.297499999999985,22.410344741198585,22.35696236666449,22.84098029455554,20.81364115634726,8.33134375,8.463125,8.42994558413105,8.354056966801737,8.617149988462689,8.262658572145934,11.579770833333333,11.375083333333334,11.209620044562001,11.19491127218036,10.537597743883945,10.83313056490265
2012-05-31,PREMON,24.8175,24.79000000000001,9.0975,12.225,21.551410714285712,20.21337499999999,21.454967341852402,21.17543607365129,21.717171063858974,22.31833328871787,25.225625,22.68583333333332,23.362206844719154,23.11090519607835,22.69013046287089,21.99350615374557,8.878,8.308125,8.69696735047863,8.420662120376795,9.905658160659224,8.840426516650782,11.927791666666668,11.466333333333335,11.6157720267372,11.603670612536693,12.03436450494844,11.238781136961729
2012-08-31,MONSOON,22.298142857142853,24.61666666666667,8.49825,11.6995,22.165660714285714,20.971910714285702,21.792237547968583,21.4918358280072,21.969224332034674,20.229962292719968,28.240625,23.644166666666656,23.86399077349816,23.59567626658215,23.985074099270804,22.13321296355682,10.130395833333333,8.3545625,8.617480410287179,8.380624679246296,8.800169673255022,8.851842241217723,12.2,11.693208333333335,11.649263216042321,11.62797716572599,11.722623743110022,11.650421046109459
2012-11-30,POMKH,22.726,34.584999999999994,11.415,12.92,22.291473214285713,22.1309107142857,22.165742528781152,21.83530747281276,20.17227373919665,21.539725252703356,31.597916666666666,26.807083333333324,28.152394464098894,26.849412669151025,23.0420874698278,23.423205632541443,11.244354166666666,9.4014375,9.736488246172307,8.812551094460513,7.395965208807608,8.60291512132269,12.377,12.162375,12.157557929625392,12.143812385319558,11.286866007181054,11.670906211094367
2013-02-28,POMRB,18.96,34.705,14.426666666666668,12.106,22.295089285714287,22.2004107142857,20.88344551726869,21.20980763147929,21.23587202230577,21.871542221291904,33.7175,29.674166666666654,30.773436678459333,29.194863896526304,27.416581526754815,26.383790339646282,11.780572916666667,10.859354166666668,11.612559614370051,9.653350888480997,9.275259336292681,10.030435604326595,12.6859375,12.237625000000001,12.136934757775236,12.11249892869062,11.913270790064638,12.192268023418734
2013-05-31,PREMON,25.546,40.18,12.1775,13.34,21.52189285714286,22.3825357142857,22.748467310361214,22.28465057908817,22.961225612874877,20.27383399553562,32.53020833333333,33.52166666666665,34.5360620070756,32.458347457866935,29.10434272901393,29.42654481304011,11.538916666666667,11.629354166666669,11.83853576862203,9.99595550082828,11.74319047297746,11.163304489879067,12.834,12.516375000000002,12.618160854665142,12.601190364399868,12.938793626033522,12.156260436610829
2013-08-31,MONSOON,21.59857142857143,26.18333333333333,9.707999999999998,13.056,21.189142857142855,22.207642857142847,22.2885089576453,22.17688475793484,23.08847207738463,22.401546652997922,29.958125,33.91333333333331,31.19497053757869,30.69041659838333,32.79354485735367,32.42269666791142,10.514208333333332,11.931791666666669,10.986321461173217,9.88779503673241,10.920949050054993,10.200880415997558,12.866333333333332,12.855500000000001,12.793296512799085,12.771719423060329,12.71938815436963,12.65034391502548
2013-11-30,POMKH,17.24,23.52,8.272,12.748,21.36114285714286,20.836142857142846,20.269105374587177,21.065697292919456,20.851216946497697,21.16307657118966,26.80958333333333,31.147083333333317,28.12498232254721,28.657676488294204,29.918833519511495,29.532915263607745,9.7124375,11.146041666666669,9.90059287670393,9.56846935541879,9.309055967873228,9.639720628946709,13.046208333333333,12.8125,12.77517790767945,12.745381629048186,12.441374405345218,12.819661538346638
2014-02-28,POMRB,21.784,25.19333333333333,9.372000000000002,12.536666666666667,21.50407142857143,21.542142857142842,20.875063224752303,21.286393941952,20.422389533908824,19.491627352558012,24.717499999999998,28.769166666666653,26.95232272686166,27.702664545980188,29.507432553804772,26.55474860297862,9.0515,9.882375000000001,9.68915572602236,9.477565187112015,10.035706143765504,9.162528610560765,13.324625000000001,12.920166666666667,12.679773411274336,12.643056521573111,12.486105509449622,12.789750582229333
2014-05-31,PREMON,24.09800000000001,24.50333333333333,10.818,14.348333333333333,21.89075,21.180142857142847,22.164237934851386,22.00163147045679,23.028314469710434,24.339575607070053,24.2625,24.84999999999998,25.972726969450328,26.82313201552634,28.100264671313113,25.597758844232974,7.974500000000001,9.5425,10.140693435613416,9.6324187173535,11.177957878478269,9.706902871581022,13.533916666666666,13.172249999999998,13.347197380097935,13.327394524321901,13.449287681528752,12.684115368877178
2014-08-31,MONSOON,24.19,25.12333333333333,5.779999999999999,14.275,21.227375000000002,21.82799999999999,22.974542760910833,22.5715271655531,22.788784231633667,21.608950691735068,23.652916666666666,24.58499999999998,25.63296951500353,26.37955258019542,27.875607546581982,26.070957623503478,6.93525,8.560500000000001,8.396416061368049,8.957860212488557,10.174646224714454,10.15690987947787,13.8825,13.477,13.718318428058762,13.699488318852062,13.448184637992124,13.378746710220897
2014-11-30,POMKH,17.742,20.94,3.5839999999999996,13.203333333333333,19.400458333333333,21.95349999999999,20.8815256565465,21.486634170828538,21.25141818085101,22.22057552797963,23.159166666666664,23.93999999999998,23.755781709002118,24.843563109276797,26.029986851430095,25.375179648891226,7.3925,7.388500000000002,6.47144963682083,8.044775588115664,7.837417269635673,7.751910225016156,13.85,13.590833333333334,13.51232439016859,13.477804052844803,13.38512503716788,13.752835704667262
2015-02-28,POMRB,15.975,22.896666666666665,5.746,14.87,17.663416666666667,20.50124999999999,18.9189153939279,20.23813287364138,20.84723448168054,22.108606204265122,22.665,23.365833333333313,23.412135692067938,24.323983799331316,25.967715938997753,22.823950728150518,8.270249999999999,6.482000000000003,6.181269782092498,7.627961900189253,7.830829143986488,7.23657656337619,13.479791666666667,14.174166666666666,14.055394634101154,14.032401173422803,13.215685249368214,13.523477785558406
2015-05-31,PREMON,15.291666666666664,22.85,18.102,11.755,16.808416666666666,18.299666666666653,17.468015903023407,19.119973760845646,21.944053806901092,19.11850744975085,21.737499999999997,22.95249999999998,23.18728141524076,23.94141799792192,24.892127075806442,22.479016776544153,8.026166666666667,8.303000000000004,10.949561869255499,9.251468906492224,8.649105517351101,7.902172714833446,13.196083333333334,13.525833333333335,13.135236780460694,13.078304344630684,14.882113065415206,14.085505447765703
2015-08-31,MONSOON,19.1,22.82333333333333,5.518,13.906666666666665,14.826541666666667,17.027166666666652,18.120809541814044,19.16171499537207,19.835143869772303,19.74924149986736,21.203072916666667,22.377499999999976,23.041702182477792,23.66198080094035,25.082208291418517,23.333402879442556,7.437833333333334,8.237500000000004,8.7769371215533,8.598258474768187,9.882843287917233,13.147929217766524,11.921333333333333,13.433750000000002,13.443808734943083,13.401720276794123,13.115540194631501,13.112771010471397
2015-11-30,POMKH,15.992,15.82,1.893333333333333,11.302,13.533208333333333,16.589666666666652,17.269285725088427,18.4602411764617,17.78060224867227,16.667527365488922,20.463645833333334,21.097499999999975,20.153021309486675,21.419458349324355,23.36820003983366,23.283340023264028,5.273083333333333,7.814833333333337,6.023495606265313,7.475059195436693,7.552408549254978,6.2571519811592395,10.695708333333332,12.958416666666668,12.587085240965848,12.521458378047384,13.03683102235998,13.444136742802067
2016-02-29,POMRB,1.87,23.74125,2.73,6.573333333333332,13.557500000000001,13.063416666666653,11.109571435053056,14.58991454437387,17.792998204559865,16.593873085380352,19.511979166666666,21.308645833333312,21.588312785692004,22.13909457390726,22.65020976595373,19.528313129955716,3.412583333333333,7.060833333333337,4.706097363759188,6.671520986622959,7.225370651834835,6.712711129602418,10.064333333333332,10.884250000000002,10.181584477912843,10.06088773523992,12.18638379044914,12.550025904694078
2016-05-31,PREMON,19.05,16.09,3.8,10.246666666666664,13.22675,14.002999999999988,14.285742861031835,15.677911334621406,16.214619529970694,15.585452077617154,19.5346875,19.61864583333331,19.3889876714152,20.41688745416058,22.68484302925821,20.66007506801253,3.803916666666667,3.485333333333336,4.3436584182555125,6.1718816767266516,7.494112568345667,6.27951197554844,9.567249999999998,10.507166666666667,10.20761735341437,10.124161983153627,10.666073353025759,10.055401963412418
2016-08-31,MONSOON,15.536,21.97,4.936,10.364,15.55425,13.111999999999986,14.7858457166191,15.682513154341201,16.40253337535453,15.920585342206744,20.59140625,19.40531249999998,20.42139260284912,20.910201247431647,21.660503944819595,19.741681561622592,4.80425,3.3398333333333357,4.580595050953308,5.9362961204007565,5.73070909264106,6.4232161756809845,10.132333333333333,9.621500000000001,10.270170412048623,10.209568919778109,10.086829211248647,10.135234329250759
2016-11-30,POMKH,16.91,16.855,5.606,10.868,18.01725,13.341499999999986,15.635507429971462,16.010294360081463,14.316184636543543,16.00720353126169,21.76125,19.66406249999998,18.994835561709472,19.767554389676473,20.63159925086096,21.42185513049695,5.535916666666667,4.268000000000002,4.990757030571984,5.846650677402445,4.214162747730049,6.539020540054107,10.915833333333333,9.513000000000002,10.509302247229174,10.466880322584771,9.782750569994414,10.230719300642635
2017-02-28,POMRB,19.572,31.16,7.0200000000000005,11.528,18.862,17.766999999999985,17.210104457982876,16.88973095021618,15.38948779525413,12.042679684594852,23.09875,21.518749999999976,23.860901337025684,23.13145231605502,20.919669668806733,17.871775574721504,5.937833333333334,5.340500000000001,5.802454218343191,5.997449127137381,5.494531045520773,6.589357440269264,11.071375000000002,10.751666666666669,10.916781348337505,10.889337150911878,10.168908076795246,10.496715195688589
2017-05-31,PREMON,21.052,18.03,5.363333333333333,11.56,19.066250000000004,18.267499999999988,18.746862674789725,17.913032948045558,18.67830405677332,15.75633624958213,25.744791666666664,22.003749999999975,21.52854080221541,21.68778250576443,23.394842543769585,23.05328055513798,5.888333333333333,5.7313333333333345,5.626805864339248,5.858952792478871,7.135852032786145,7.094970198408756,10.96775,11.080000000000004,11.174068809002502,11.150792014700142,11.705880739308375,10.927165270273818
2017-08-31,MONSOON,20.292,30.73,6.587999999999999,10.295,18.1645,19.456499999999988,19.36491760487384,18.517974660001723,18.7544520954113,17.485520840993008,25.365208333333335,24.193749999999977,25.209124481329248,24.36946932128508,22.698601582280425,21.269310362437338,5.428833333333333,6.144333333333334,6.011283518603548,5.938792394170254,5.810516949431146,6.1463998917841325,10.671541666666668,11.062750000000005,10.822441285401503,10.784630342889407,11.246577673048517,11.191305452958506
2017-11-30,POMKH,13.788,29.263333333333332,3.5580000000000003,10.108,17.527874999999998,18.675999999999988,17.134150562924304,17.446726621075076,17.250089687388353,17.363175531401875,23.313333333333336,27.29583333333331,26.83080802213088,25.845608799708263,23.7294860515282,25.98287695395849,5.127625,5.632333333333333,5.029970111162129,5.522003025362778,4.6523854057901,6.917919607006096,10.388250000000001,10.872750000000005,10.536664771240902,10.49256849317818,10.403693066410701,10.81719468601596
2018-02-28,POMRB,15.48,15.715,5.392,9.918333333333337,17.1055,17.652999999999988,16.472490337754582,17.02498265336472,16.857363394621675,17.172828436275417,22.644583333333333,23.43458333333331,22.38448481327853,22.939370806477683,26.50108396985178,23.70411048740197,4.926666666666667,5.225333333333333,5.1747820666972775,5.466890403758313,5.365966111014732,5.2060530051108636,10.310479166666667,10.47033333333334,10.289332196077876,10.242964012430672,10.184307552730727,10.521182464935238
2018-05-31,PREMON,20.051,17.060000000000002,4.581666666666667,10.903333333333332,17.11725,17.40274999999999,17.90389420265275,17.780465966697,18.800230321270508,20.1547619383179,20.382916666666667,23.19208333333331,20.25469088796712,21.268269656093192,23.36753786793554,22.896602080032636,5.122916666666667,5.029916666666667,4.937535906685033,5.291635793993791,6.665458827901514,6.39001955704131,10.478791666666668,10.306166666666673,10.534932650980059,10.501028529609412,11.008689022574012,10.26955803240523
2018-08-31,MONSOON,17.914,26.35,5.7620000000000005,10.3295,,16.80824999999999,17.90793652159165,17.855179406965714,18.604537410988627,18.3341687476643,,22.097083333333313,22.69281453278027,22.79316704668013,22.419836382632674,19.40368720634353,,4.823416666666667,5.26732154401102,5.333737431269463,5.2691623061325,5.485562634195941,,10.314791666666672,10.452759590588034,10.416900145481822,10.56715618297427,10.534090802028391
2018-11-30,POMKH,16.259999999999998,15.55,5.954,11.42,,17.426249999999992,17.24876191295499,,16.56079423896498,17.680242634796073,,18.668749999999978,19.835688719668163,,22.35673149525347,23.305052699298667,,5.422416666666667,5.541992926406612,,4.0461397697490336,6.205073559958113,,10.642791666666671,10.83965575435282,,10.037326013125254,10.448696228556154
