Date,Season,Thanagazi,Reni,Ramgarh,Lachhmangarh,Kotkasim,Umren,Kishangarh Bas,Tijara,Behror,Rajgarh,Bansur,Mandawar,Kathumar,Neemrana,Thanagazi_Trend,Thanagazi_SMA,Thanagazi_EWMA,Thanagazi_DES,Thanagazi_TES,Thanagazi_ARIMA,Reni_Trend,Reni_SMA,Reni_EWMA,Reni_DES,Reni_TES,Reni_ARIMA,Ramgarh_Trend,Ramgarh_SMA,Ramgarh_EWMA,Ramgarh_DES,Ramgarh_TES,Ramgarh_ARIMA,Lachhmangarh_Trend,Lachhmangarh_SMA,Lachhmangarh_EWMA,Lachhmangarh_DES,Lachhmangarh_TES,Lachhmangarh_ARIMA,Kotkasim_Trend,Kotkasim_SMA,Kotkasim_EWMA,Kotkasim_DES,Kotkasim_TES,Kotkasim_ARIMA,Umren_Trend,Umren_SMA,Umren_EWMA,Umren_DES,Umren_TES,Umren_ARIMA,Kishangarh Bas_Trend,Kishangarh Bas_SMA,Kishangarh Bas_EWMA,Kishangarh Bas_DES,Kishangarh Bas_TES,Kishangarh Bas_ARIMA,Tijara_Trend,Tijara_SMA,Tijara_EWMA,Tijara_DES,Tijara_TES,Tijara_ARIMA,Behror_Trend,Behror_SMA,Behror_EWMA,Behror_DES,Behror_TES,Behror_ARIMA,Rajgarh_Trend,Rajgarh_SMA,Rajgarh_EWMA,Rajgarh_DES,Rajgarh_TES,Rajgarh_ARIMA,Bansur_Trend,Bansur_SMA,Bansur_EWMA,Bansur_DES,Bansur_TES,Bansur_ARIMA,Mandawar_Trend,Mandawar_SMA,Mandawar_EWMA,Mandawar_DES,Mandawar_TES,Mandawar_ARIMA,Kathumar_Trend,Kathumar_SMA,Kathumar_EWMA,Kathumar_DES,Kathumar_TES,Kathumar_ARIMA,Neemrana_Trend,Neemrana_SMA,Neemrana_EWMA,Neemrana_DES,Neemrana_TES,Neemrana_ARIMA
1998-08-31,MONSOON,9.515,15.57,4.99,22.23,8.603333333333332,8.9225,13.453333333333333,8.06,32.06666666666667,14.95,10.865,19.19,10.340000000000002,26.645,10.294375,11.704999999999998,11.011148347904001,12.166172526399743,10.524092541827564,11.970340243262754,17.145,22.402500000000003,20.294539087872,21.662539937320734,24.221501330360006,20.198939560303646,5.845902777777777,5.985138888888891,5.756711703672353,5.796332435799206,4.757850475321517,4.4344230957929,22.360750000000003,22.136999999999993,22.077381539020802,22.487568016415864,22.108562719258607,22.116213102973013,7.762499999999999,8.137499999999996,8.075567544405331,8.342333272097003,7.683068257708635,7.79616976288827,8.943437500000002,8.815000000000003,8.857179636224,8.128564545402618,6.778320577763282,7.301204043394154,14.1328125,14.199374999999996,14.084138551125333,14.220734066229467,14.108149357172307,13.762760157507127,8.65,8.78,8.634780939264001,8.685889196468366,9.219688926553154,9.876216714203286,32.28666666666667,30.103749999999987,31.207181707946667,34.8076645120592,34.48923135757422,31.38392236127201,13.14526325757576,12.999187500000003,13.452744413396115,12.996782503678954,9.473856668724023,10.467429826658282,10.848749999999999,10.89875,10.934611814912,11.24289617523124,11.826144058108019,11.419290807639175,17.9555,18.075500000000005,18.472624833536,19.148783154969138,18.122469520317626,17.908651159835102,10.504166666666666,10.608333333333334,10.587037038592001,10.713423000769522,10.16394803576101,10.331624607436886,27.0375,26.786250000000003,26.823355851776,28.12610664997055,27.597903267889,26.821610754180384
1998-11-30,POMKH,9.49,11.23,5.6175,22.198,6.63,8.415000000000001,13.9775,8.09,32.04,12.029166666666667,10.69,17.304000000000002,9.933333333333332,26.935,10.215625,9.805,10.402689008742401,11.755075489679289,13.088239885064107,12.997804850874154,15.118749999999999,18.860000000000007,16.6687234527232,19.20173589418043,20.037683329821817,22.16784428442815,5.685472222222223,5.871458333333335,5.701027022203412,5.749566858676354,5.6421767888538605,6.190393647471339,22.192187500000003,22.277999999999995,22.12562892341248,22.555278196828773,22.303884720038553,22.063493185744115,7.6395833333333325,7.8941666666666634,7.497340526643199,7.669641825442135,8.37126232173264,8.226875240921766,8.948125,8.949375000000003,8.6803077817344,8.2688076631753,7.796301106191944,8.003553978404403,14.673854166666667,13.893749999999994,14.0414831306752,14.246153968860384,13.662145752093366,13.028734536668944,8.837916666666667,8.784999999999998,8.4168685635584,8.445515378260655,8.766772149274257,8.995144282984999,31.5225,32.11249999999998,31.540309024768,35.098758775315105,37.60303247537132,31.487915586887002,13.414370265151515,13.106729166666668,12.883313314704337,12.740548720909073,13.396133859565431,13.702869905171156,10.96625,10.78125,10.836767088947198,11.143463537703377,7.818036673331431,8.676945435753847,18.23475,17.874000000000006,18.005174900121602,18.98533820859572,18.806667024637328,18.485621726394754,10.56125,10.4575,10.325555556488533,10.86401528966737,11.021992190727225,10.291719723203014,27.28,26.830000000000002,26.8680135110656,28.150778940628424,26.93014953855687,26.948460785861368
1999-02-28,POMRB,11.245,12.04,5.138888888888889,22.718000000000004,7.52,8.76,16.27,8.793333333333333,33.410000000000004,12.367272727272727,10.985,17.863999999999994,10.576666666666666,28.305,9.82875,10.78375,10.739613405245441,11.710345915652228,11.5325892817396,9.796176656063295,14.95625,15.430000000000003,14.81723407163392,17.524341656963074,17.508580145320245,18.341857990663726,5.618454365079366,5.820347222222224,5.476171768877603,5.5727760007819525,6.249978938212196,5.837402394643679,21.235562500000004,22.443499999999997,22.362577354047488,22.79085152781055,23.85890626057441,22.126480923928245,7.612291666666666,7.630833333333329,7.506404315985919,7.694192574164818,8.051358565458045,7.3747767916339795,9.049270833333335,8.937500000000002,8.71218466904064,8.452433030560838,8.857625355234134,8.499695601301017,15.359479166666667,14.371874999999992,14.93288987840512,15.37166711598018,14.726572640510675,14.263478589895723,9.624895833333333,8.514999999999997,8.567454471468373,8.661912176451361,9.5424682410769,8.142993305784623,30.773958333333336,32.46083333333332,32.2881854148608,35.399073309384754,36.06647643369263,31.604342510464896,13.669693181818182,13.183797348484852,12.676897079731694,12.647717512766919,13.70125472344358,13.619727212856816,11.0975,10.91625,10.896060253368319,11.20782710800186,10.148057016230677,10.04734626507801,18.805833333333332,18.037000000000003,17.948704940072957,18.881734591766822,17.96878690811437,17.95355866768663,10.541666666666666,10.550833333333333,10.426000000559787,11.017887302606754,12.175930006056042,10.194767891788597,28.714375,27.244999999999997,27.44280810663936,28.476567694666592,27.028353391079605,26.89853416528822
1999-05-31,PREMON,8.34,20.39,6.456,20.6175,7.84,9.7375,16.2025,11.7,24.82,15.233333333333334,11.525,19.372,11.436666666666667,27.375,10.25375,9.647499999999999,9.779768043147264,11.179744619744744,12.6489149761501,12.056567966272251,15.567500000000003,14.807500000000005,17.046340442980352,18.264788727189895,19.706458214798513,17.048732312419126,5.641499007936508,5.5505972222222235,5.868103061326562,5.845375090549349,6.865668840287146,6.28353341625303,20.19975,21.940874999999995,21.664546412428493,22.16396376469059,23.4723590014357,22.4478777861679,7.802499999999998,7.648333333333329,7.639842589591551,7.85238886484038,8.736454619322695,7.452268422828091,9.329791666666669,8.958750000000002,9.122310801424383,8.786897052657904,10.508283932747192,9.321013180292416,16.0821875,14.975833333333325,15.440733927043073,15.929760605474597,16.66264598562817,15.288241540716662,10.544458333333335,9.160833333333331,9.820472682881023,10.185522441255545,8.910962509208517,8.550605459693362,31.342083333333335,30.584166666666654,29.300911248916478,35.64730439132165,39.26729275273266,32.24408105543431,13.86670643939394,13.644943181818185,13.69947158117235,13.369298918623507,15.43474877615077,13.68356810451423,11.43625,11.01625,11.147636152020992,11.47186861761137,11.11338921865449,10.924287371782142,19.485166666666665,18.432500000000005,18.518022964043773,18.939924433525228,18.622315557379498,17.913232052800087,10.57,10.571666666666667,10.83026666700254,11.175578351247571,11.458616067510906,10.950412633986726,30.207500000000003,27.314999999999998,27.415684863983614,28.524890463163324,27.528485566103246,27.43252721289069
1999-08-31,MONSOON,10.965,16.76,5.532857142857144,16.5875,8.315,9.646666666666668,16.5225,11.7725,33.585,15.148,11.515,22.176666666666666,10.1,37.84,10.173125,10.009999999999998,10.253860825888358,11.183116056894512,8.967630295120271,10.075459129225385,17.0625,15.105000000000006,16.93180426578821,17.951443606347905,18.75977999596197,18.118814257844743,5.839186507936508,5.686311507936509,5.734004693938795,5.7584351839755366,4.298986650155128,4.0894655877405715,20.99075,20.53024999999999,19.633727847457095,20.27312963179564,21.931957235232442,21.33107299459408,8.1590625,7.576249999999996,7.90990555375493,8.155473730921168,7.575176260248947,7.659163398762841,9.709479166666668,9.13979166666667,9.332053147521297,9.082342056281732,7.886815185776863,8.610368717615179,16.499375,15.743124999999992,15.873440356225846,16.377975490369177,15.645850511245294,15.331290113380419,11.420166666666667,10.08895833333333,10.601283609728615,11.013267158311873,10.102397853727584,10.907224951392893,31.648333333333337,30.96374999999999,31.014546749349886,35.95017484316912,35.922363652334006,29.088626104097504,14.438628787878788,13.694443181818183,14.27888294870341,13.86932522555494,10.70492690410724,12.411912484943375,11.854375,11.178749999999999,11.294581691212596,11.624394329924929,11.609918873323771,11.155168174805201,20.137666666666664,19.17916666666667,19.98148044509293,19.297315767157865,17.952102672553952,18.57008810542606,10.666562500000001,10.511666666666667,10.538160000201524,11.33206236707416,10.250363358931027,10.340419031936078,30.246875000000003,30.11375,31.58541091839017,30.903237560103285,27.478882463891495,26.75651631426886
1999-11-30,POMKH,11.44,14.93,5.258999999999999,19.553999999999995,8.44,9.935,16.69,11.734000000000002,35.06666666666666,13.407272727272725,12.75,19.752,10.4,27.685,9.96625,10.497499999999997,10.728316495533015,11.26658837187143,11.660010363414369,10.717670445254825,18.82125,16.030000000000005,16.131082559472926,17.27083910948902,16.325932235981245,16.040633094769813,6.379408730158731,5.596686507936509,5.544002816363276,5.615134781509143,5.635011206241076,6.069338852114996,22.671687499999997,19.869249999999987,19.601836708474256,20.164694492525676,20.161663999481007,18.84493045724201,8.44,8.028749999999995,8.121943332252958,8.381819373971885,8.179515658969642,8.009120187535428,10.086354166666668,9.51979166666667,9.573231888512778,9.401616291071171,8.399342313470942,8.845448986481228,16.544437499999997,16.421249999999993,16.20006421373551,16.694526533838257,16.047542353913492,15.617933287481414,11.994375000000002,10.999958333333332,11.05437016583717,11.425152390482994,10.868714474033172,11.103187545839878,32.87708333333334,31.720416666666658,32.63539471627659,36.26298488930547,39.036348960769104,31.633938053127533,15.01946212121212,14.038969696969698,13.930238860131135,13.752935609260614,14.250785377478918,14.296632631093143,12.223749999999999,11.69375,11.876749014727558,12.231426729223452,8.971307020660012,11.52313271859331,20.53016666666667,19.79116666666667,19.88968826705576,19.388027984668156,19.332041628813386,20.194063128299472,10.689270833333333,10.628333333333334,10.482896000120913,11.491103637237424,11.000684540969814,10.114853847492775,30.325000000000003,30.301249999999996,30.0252465510341,30.50331154079935,28.8709522907507,31.543456013152756
2000-02-29,POMRB,8.65,20.3,7.07888888888889,31.69,8.5625,10.2775,16.895,12.155,32.833333333333336,15.564545454545454,12.27,20.636000000000006,10.8825,27.87,9.763125,9.848749999999997,9.89698989731981,10.862403942160828,11.234180252189756,11.327589695392007,20.68125,18.095000000000006,17.798649535683758,18.05008909870149,15.746751965057133,16.21856250597474,6.87864880952381,6.081686507936509,6.157957245373522,6.062501938775358,6.084388860206028,5.554115912521056,24.74846875,22.112249999999985,24.437102025084556,24.58557198230195,21.53623840658505,19.82539808843151,8.7109375,8.289374999999996,8.298165999351774,8.56401217221299,8.789863229528763,8.239039217961201,10.284270833333334,9.899166666666671,9.854939133107667,9.750991170215068,9.35787395655839,9.411064099620663,16.3215625,16.577499999999993,16.478038528241306,16.960152935639137,17.29302722860342,17.16470825070952,12.1965625,11.840374999999998,11.494622099502301,11.843781305531042,12.308815877137093,10.616437028816735,34.475624999999994,31.576249999999995,32.71457016309929,36.562886252659325,37.50323748497125,32.64827078936885,15.256198863636364,14.83828787878788,14.583961497896864,14.262319293560244,14.74663682371766,14.501902335225644,12.65875,12.015,12.034049408836534,12.39095057684484,11.175293477037641,11.84156505659617,20.22054166666667,20.484166666666674,20.188212960233457,19.56843729654332,18.96966831142089,19.99501035734201,10.751562499999999,10.704791666666667,10.642737600072548,11.653153981999981,12.315662725255443,10.50411927105224,29.277500000000003,30.192499999999995,29.16314793062046,30.230056559290933,29.25432890269592,27.476062584740863
2000-05-31,PREMON,9.28,26.2,8.837777777777779,25.093000000000004,9.045,11.235,15.937999999999999,12.932,35.22666666666667,16.682727272727274,13.195,19.74,11.3125,28.435,9.395,10.083749999999998,9.650193938391885,10.632397645094898,11.301816031279106,9.764008661480148,24.07375,19.547500000000007,21.159189721410257,20.068567598253637,20.581225915485753,21.65698880683546,7.422791666666667,6.677130952380954,7.229885458335225,6.90512962468172,7.649536114314089,7.098142898833253,27.287673611111114,23.231124999999984,24.699461215050736,24.96446436479917,25.211418127445782,26.51323429984824,8.9721875,8.590624999999996,8.596899599611064,8.883935994489988,9.616231937799482,8.411639064196468,10.481874999999999,10.27354166666667,10.4069634798646,10.234658222248646,10.941199792868238,10.192590809265004,16.1315,16.511374999999994,16.262023116944782,16.635321042946632,18.154468332294318,16.875608935558144,12.41,12.148374999999998,12.069573259701382,12.438738823120586,11.933807118245824,11.140128041679597,34.7975,34.17791666666666,33.719408764526236,36.878332784248634,40.69970109772113,32.2906705363986,15.690625,15.200636363636363,15.423467807829027,14.93968152148385,17.26421300579671,15.739830817143485,13.021875,12.432500000000001,12.49842964530192,12.872486376135253,12.312993913017117,12.324458183578352,19.957416666666667,20.576166666666673,20.008927776140073,19.6457776782661,20.09622443241763,20.28363601993251,10.9878125,10.67375,10.910642560043529,11.818128046903196,11.653164999951123,11.172286003307736,28.226874999999996,30.457499999999996,28.87188875837228,30.141436382596545,29.257363095477455,28.515178394783877
2000-08-31,MONSOON,8.4,25.83,7.145,28.726250000000004,9.2775,9.7325,15.004,12.158,35.96666666666667,15.5925,13.325,19.331666666666667,10.7225,28.4,9.766250000000001,9.442499999999999,9.150116363035131,10.29119408215035,9.029638099740279,10.593877528003665,27.5725,21.815000000000005,23.027513832846154,21.51557596110941,20.932934868906123,21.585920622933386,7.903680555555557,7.080166666666668,7.195931275001135,6.985726703210506,5.803387275629815,5.815731842332724,27.270368055555558,26.26581249999999,26.310176729030445,26.550339179141762,24.655080334680303,24.26259559064536,9.2859375,8.831249999999997,8.86913975976664,9.168242564399929,8.6060910014104,8.749602756290958,10.871562500000001,10.295000000000003,10.13717808791876,10.417857010560486,9.28090106291172,9.97148482407116,15.8378125,16.131749999999997,15.758813870166868,16.011685153804056,16.165514852797955,15.957604765140365,12.720374999999999,12.244749999999998,12.10494395582083,12.37248365720738,12.353645726106485,12.380590556684451,35.10041666666667,34.773333333333326,34.61831192538241,37.199186000311904,37.37417289635089,33.35864164306904,16.73350378787879,15.311761363636364,15.491080684697415,15.131012288282117,12.395905320974027,14.48873842066903,13.386875,12.885000000000002,12.829057787181153,13.21264600239231,13.02613717846269,12.690568780895662,20.28635416666667,19.864916666666673,19.73802333235071,19.672876232072127,19.296387402165568,20.038846875821942,11.259687499999998,10.829375,10.835385536026118,11.983705735518262,10.339730366943607,10.316580664276907,28.473125,28.097499999999997,28.683133255023368,30.06389047901751,31.256428991450296,31.465827848395474
2000-11-30,POMKH,11.06,33.0,8.0,27.72888888888889,9.5675,11.43,16.688,13.056,35.26,16.43818181818182,13.845,20.492,11.6675,28.72,9.93,9.3475,9.91406981782108,10.458419344440358,10.900026455197692,10.217316347529767,29.4125,26.332500000000003,27.016508299707695,24.34913912979718,20.3135458210899,21.54659060027395,8.313472222222222,7.765416666666667,7.517558765000681,7.299486413011783,7.187995197987563,7.486068105864698,26.336951388888888,28.30953472222221,26.877661592973823,27.192807257608116,26.27078359833699,26.983385915633196,9.70125,9.113124999999998,9.148483855859984,9.458532604331376,9.17863671478781,9.031290639842014,11.2834375,10.668750000000003,10.654306852751256,10.858836508577877,9.620383986381917,9.53787792107443,15.477125000000001,16.131249999999998,16.13048832210012,16.50127154077407,15.439043756304272,15.086400689061222,12.99025,12.575249999999997,12.485366373492496,12.773954454029651,12.31609306457079,12.072688747940303,36.57958333333333,34.82166666666666,34.87498715522945,37.51655264071792,40.490168406409055,34.060238705494996,18.128948863636364,16.069488636363637,15.869921138091177,15.502613183835148,15.487585761758549,15.423860912944674,13.805,13.158750000000001,13.235434672308692,13.632007260629543,11.758131501382483,12.811210559044317,20.73579166666667,20.049916666666675,20.039613999410427,19.818689736647425,19.852782974842565,19.720416838750175,11.476875,11.14625,11.168231321615671,12.153438186458265,11.265995099376456,10.545211838587603,28.680000000000003,28.356249999999996,28.69787995301402,30.074446965527923,28.409193891220855,27.156693035286356
2001-02-28,POMRB,12.0,30.22,8.184999999999999,23.376666666666665,9.945,11.9,14.5475,13.315999999999999,35.06333333333333,20.876666666666665,14.095,22.5275,11.79,28.805,9.29375,10.185,10.748441890692648,10.757468027034143,10.167593676871295,9.995912841828861,30.549999999999997,28.812500000000004,28.29790497982462,25.834345406785282,23.439234696549306,27.376115917603883,8.416041666666667,8.041944444444445,7.784535259000409,7.574876504550342,8.173075667593274,7.888104487955554,26.132232638888887,26.231201388888877,25.477263622450963,25.99235156132972,28.38823871413092,26.867348457851907,10.170312500000001,9.458749999999998,9.46709031351599,9.79167037209364,9.848644524022397,9.317413898872363,11.724375,11.074375000000003,11.152584111650754,11.340192606014556,10.451717219282477,10.583471226914593,15.4284375,15.544374999999999,15.497292993260071,15.719852125097818,17.020237202806033,16.837972694591606,13.291249999999998,12.865499999999997,12.817619824095498,13.109008334042386,13.702174308238902,12.317087748933522,38.89041666666667,35.379166666666656,34.950325626471,37.833563627420496,38.95433196273708,34.19635859516228,18.462679924242423,17.39751893939394,17.872619349521372,16.99398181073903,16.637154714532773,16.543822735302946,14.145,13.615000000000002,13.579260803385216,13.985453541030411,13.092981472970136,13.579844142313513,21.150333333333336,20.522791666666674,21.034768399646257,20.17598856974756,19.566729602502463,20.067846321922097,11.7371875,11.373125,11.416938792969404,12.325475952121117,12.911713964076682,11.27067812745592,28.8825,28.589999999999996,28.74072797180841,30.10176079736835,28.87192195524104,29.190223126424936
2001-05-31,PREMON,7.24,31.0,11.010000000000002,25.939,10.985,12.9075,15.4,13.93,44.83,22.534166666666664,14.715,21.444000000000006,12.1425,29.155,8.73375,9.675,9.34506513441559,10.198487930923978,11.115509523802945,10.648577051850754,28.799999999999997,30.0125,29.378742987894768,27.153266608551867,28.85973574195999,27.95045092479194,8.177458333333334,8.584999999999999,9.074721155400246,8.617933141619682,9.29515770758371,8.999714210535148,25.450652777777776,26.442701388888874,25.661958173470577,26.174706448668818,26.609743691638826,24.783938765521643,10.280000000000001,9.943749999999998,10.074254188109595,10.447849849018386,10.825451727865394,9.652296118242578,11.975,11.492500000000003,11.854550466990453,11.95225539859271,11.937419793629404,10.939194248618934,15.164333333333333,15.409875,15.458375795956043,15.723221143201174,16.733286660617892,15.286567050245946,13.5205,13.114999999999998,13.262571894457299,13.58136333368009,13.227052448373914,11.704483406405227,41.138333333333335,37.779999999999994,38.9021953758826,38.21156709890421,42.15247944344035,34.35067527375736,17.90083333333333,18.860378787878787,19.737238276379486,18.532242023602723,20.40145690785773,19.00326068516093,14.276875,13.995000000000003,14.03355648203113,14.454522967761532,14.344436107946182,13.999517352810244,21.347625,20.948791666666676,21.198461039787755,20.40601789032847,21.00891604113784,21.17538242302687,11.89375,11.580625,11.707163275781642,12.500377516797379,12.351999974973431,11.798625025788661,29.009375,28.769999999999996,28.90643678308505,30.201520900774433,29.10053272356491,28.439456879342995
2001-08-31,MONSOON,5.35,30.13,5.793333333333332,26.2425,11.09,11.5875,15.1525,13.567999999999998,44.85,12.410909090909092,14.525,20.944000000000003,11.975,29.3,8.4275,8.912500000000001,7.747039080649353,9.411490906830958,8.731903967975951,9.26007263545566,25.682499999999997,31.087500000000002,29.67924579273686,27.947005180250738,28.296299822075866,27.417093728831066,8.103458333333332,8.247083333333332,7.76216602657348,7.778331412495593,7.686464793472725,7.886087765009776,25.208552083333334,25.82176388888887,25.894174904082345,26.403300036822532,25.854781585628835,25.866998051258893,10.31375,10.396874999999998,10.480552512865756,10.863133886989203,10.154918832361707,10.363431742317621,11.970833333333333,11.956250000000002,11.747730280194272,12.280548903819827,10.449990888983965,11.186984234712735,14.841979166666668,15.447000000000001,15.336025477573624,15.604919132848998,15.233191125711844,14.909451183542846,13.6,13.467499999999998,13.384743136674377,13.651338917269348,13.519682736712792,13.025779112848861,43.500416666666666,40.000833333333325,41.28131722552956,38.590712458155146,38.84457142742151,38.380223186921825,17.083084415584416,18.06498106060606,16.80670660219133,16.86167036430736,16.52211778588981,18.744140452441197,14.258125,14.295000000000002,14.230133889218678,14.653451600434748,14.963022040416345,14.376628461160466,20.944312500000002,21.35187500000001,21.096676623872654,20.57086571967318,20.435066904974853,21.29633589974094,11.863437500000002,11.89375,11.814297965468985,12.67697644984901,11.08185217757634,11.088768396033014,29.04375,28.994999999999997,29.063862069851027,30.312430489242963,30.786098650577195,32.93687545113219
2001-11-30,POMKH,9.63,14.7,7.443,24.76,8.6325,11.579999999999998,14.426666666666668,13.48,44.36,15.124999999999998,13.7,20.458,11.6675,28.835,9.005,8.555000000000001,8.500223448389612,9.482133639026541,10.234406659808876,9.227726105165242,24.54625,26.512500000000003,23.687547475642116,24.823541501367952,26.87098442310365,30.063671622104057,7.67601515151515,8.107833333333332,7.634499615944088,7.68687854936267,7.612454687560318,8.014665159205256,25.282375000000002,25.07954166666665,25.440504942449408,26.000606206324598,26.145862158392656,25.941216292365766,10.3375,10.163124999999997,9.741331507719455,9.986775853814239,10.849998227213867,10.751131199363341,11.844479166666666,11.993750000000002,11.680638168116563,12.552309792371927,11.349973773065082,11.205075869705723,15.037291666666668,14.881666666666668,14.97228195321084,15.190690109287152,15.104976631165465,14.953915355681673,13.66025,13.5735,13.422845882004626,13.6450190008206,13.58724307355374,12.982756031188027,45.176875,42.275833333333324,42.51279033531773,38.96786246416982,41.976592507026226,39.79688728562707,15.892399891774891,17.736685606060604,16.134023961314796,16.396750403416732,16.951061580753905,17.055316986534546,14.295,14.258750000000003,14.018080333531207,14.426479016364992,14.144324263199568,14.960295980340439,20.4781875,21.34337500000001,20.841205974323593,20.671745643265076,21.16043913287746,21.13768562626697,11.90375,11.89375,11.755578779281391,12.854969750372353,12.176550963108248,11.660385069778435,29.103125000000002,29.02375,28.972317241910616,30.29569472650835,28.714589960726737,27.350017066093173
2002-02-28,POMRB,10.98,23.58,8.149999999999999,24.40875,11.15,11.716666666666667,14.23,13.528,44.86,15.647857142857141,14.09,19.335,11.5475,28.965,10.60125,8.3,9.492134069033767,9.770280145964838,9.630092853842319,10.075548383382626,24.095,24.8525,23.64452848538527,24.59133097518971,23.457046091824584,21.031346441312863,7.414155303030302,8.099083333333333,7.840699769566452,7.83561695807291,8.15497326545102,7.9433571996815155,24.871875000000003,25.337562499999983,25.027802965469647,25.61381440061806,27.240585179099522,25.22125449834388,10.114374999999999,10.464374999999997,10.304798904631673,10.63170993257151,10.308778210763055,9.620621908614277,11.841354166666665,11.94791666666667,11.695049567536604,12.793100730106685,11.942878177310607,11.975100862942664,15.565416666666668,14.802291666666669,14.675369171926505,14.877830268761434,15.619391375646252,15.149444964268623,13.808250000000001,13.6265,13.464907529202776,13.665033180470825,14.608324373009168,12.999415771940493,46.1275,44.724999999999994,43.45167420119064,39.349107651652965,40.45721538667645,40.70620288557563,15.800411255411255,16.42948322510822,15.939557233931733,16.203370785305836,17.088902704344246,17.545680394444854,14.466249999999999,14.257500000000004,14.046848200118724,14.454879394414414,14.68253262993558,14.009396383336393,20.4359375,20.54525000000001,20.238723584594155,20.640526252320925,20.652811715169168,20.83163588633735,12.085833333333332,11.833125,11.672347267568835,13.034806925743624,13.521769888944435,11.69488946143778,29.2075,29.06375,28.969390345146373,30.31160090583976,29.04908034611483,29.000537003472036
2002-05-31,PREMON,12.88,28.55,7.625454545454545,25.4975,9.97,12.08,17.28,14.2,48.445,18.2375,15.015,20.9075,12.7075,29.47,11.95375,9.71,10.84728044142026,10.333167806214517,9.5869943844178,9.1335670832937,25.9075,24.24,25.60671709123116,25.615249239326022,27.125974691051663,25.332393720026754,7.678738636363636,7.252946969696969,7.75460167992169,7.781904726001418,9.26943580310785,9.237590643769185,24.453169642857144,25.227187499999985,25.215681779281788,25.769931331493133,26.24595526552363,24.900711435236683,10.4315625,10.210624999999997,10.170879342779003,10.460705549033527,11.631739545345285,10.436703604144483,12.081041666666668,11.74104166666667,11.849029740521964,13.043665049560369,13.124701913949568,12.239173676178138,16.372708333333335,15.27229166666667,15.717221503155903,16.193251649194735,15.93209346588355,14.502582085232602,14.064687500000002,13.694,13.758944517521664,14.001667440384129,13.8341235634541,12.876418605892898,46.989999999999995,45.62875,45.44900452071438,39.75345490518413,43.67329268936908,41.70255688669117,16.586130952380955,15.355316558441555,16.85873434035904,16.775914495538526,18.783386118119292,17.820069302762953,14.873125,14.332500000000003,14.434108920071234,14.85859374542968,15.383175301155223,14.40123582119611,20.71725,20.41112500000001,20.50623415075649,20.768799663769784,21.20785332246457,20.157728706192025,12.428854166666666,11.974375000000002,12.086408360541302,13.219465159418274,12.680696992054555,12.074640739479044,29.481249999999996,29.1425,29.169634207087825,30.437049738685975,29.269078111192357,28.93553802734827
2002-08-31,MONSOON,12.48,28.97,7.082999999999998,23.4,10.32,12.39,17.4975,14.482,48.84,15.97166666666667,15.595,21.1425,12.866666666666665,29.82,12.865,11.492500000000001,11.500368264852156,10.734550006684747,8.565733930744486,9.570010556697877,27.423750000000002,23.95,26.952030254738695,26.496084421580097,26.37410681753772,26.99430024501377,7.774792207792207,7.575363636363634,7.485961007953013,7.581035086309057,6.146174717768199,6.131141696305702,24.940933035714288,24.516562499999985,24.48940906756907,25.09347633194403,25.46304694627516,25.340035409063564,10.960625,10.018124999999998,10.230527605667401,10.522802730969516,10.114818120947406,10.187668868570892,12.369583333333333,11.94166666666667,12.065417844313178,13.295676662836158,11.479133569444969,11.48166477960717,17.213541666666668,15.858541666666667,16.42933290189354,16.98930087835331,15.916089637214675,15.675368037661725,14.3365,13.922500000000003,14.048166710512998,14.313674669568275,13.9815246280479,13.918707794575084,46.196250000000006,46.62625,46.80540271242863,40.161324101958094,40.36991196756849,43.8141245161858,17.205773809523812,16.24550595238095,16.50390727088209,16.56759280139039,13.92804982763455,15.51321078875517,15.388124999999999,14.600000000000003,14.898465352042741,15.340768116092695,15.551764806966498,14.825236032937886,21.435000000000002,20.460750000000008,20.76074049045389,20.911738024910004,20.455499136620045,20.495336712906727,12.937916666666665,12.197291666666668,12.398511682991447,13.406691214425072,11.488533462015088,11.770855521398758,28.575625000000006,29.272499999999997,29.429780524252696,30.61401399492621,30.656720047822045,29.198310752307115
