Date,Season,Sahara,Asind,Shahpura,Mandalgarh,Jahazpur,Banera,Raipur,Kotri,Hurda,Suwana,Mandal,Sahara_Trend,Sahara_SMA,Sahara_EWMA,Sahara_DES,Sahara_TES,Sahara_ARIMA,Asind_Trend,Asind_SMA,Asind_EWMA,Asind_DES,Asind_TES,Asind_ARIMA,Shahpura_Trend,Shahpura_SMA,Shahpura_EWMA,Shahpura_DES,Shahpura_TES,Shahpura_ARIMA,Mandalgarh_Trend,Mandalgarh_SMA,Mandalgarh_EWMA,Mandalgarh_DES,Mandalgarh_TES,Mandalgarh_ARIMA,Jahazpur_Trend,Jahazpur_SMA,Jahazpur_EWMA,Jahazpur_DES,Jahazpur_TES,Jahazpur_ARIMA,Banera_Trend,Banera_SMA,Banera_EWMA,Banera_DES,Banera_TES,Banera_ARIMA,Raipur_Trend,Raipur_SMA,Raipur_EWMA,Raipur_DES,Raipur_TES,Raipur_ARIMA,Kotri_Trend,Kotri_SMA,Kotri_EWMA,Kotri_DES,Kotri_TES,Kotri_ARIMA,Hurda_Trend,Hurda_SMA,Hurda_EWMA,Hurda_DES,Hurda_TES,Hurda_ARIMA,Suwana_Trend,Suwana_SMA,Suwana_EWMA,Suwana_DES,Suwana_TES,Suwana_ARIMA,Mandal_Trend,Mandal_SMA,Mandal_EWMA,Mandal_DES,Mandal_TES,Mandal_ARIMA
1998-08-31,MONSOON,12.775,5.55,10.452857142857145,11.3025,10.306666666666667,13.235,11.601666666666668,9.51,6.536666666666666,10.736,7.21,12.016874999999999,9.794999999999996,10.85528648704,10.51881725836081,7.709953229969532,8.977754381968003,4.925833333333332,4.246666666666668,4.7724112409599995,5.257543114526325,2.6938315817811516,3.328098590862114,10.747202380952382,10.31821428571429,10.46006195712,10.356963873193607,9.705388898842589,9.896190186628594,11.4034375,9.227500000000001,9.787575131135998,8.203365497219448,5.932367377427323,5.245351914473228,8.201875,7.3170833333333345,8.367466691242667,7.2972449821490155,5.74896423738185,4.738323176525354,12.733125,11.821250000000001,12.370669167104001,11.496554459763422,9.992145358736263,8.552493064684853,11.47529761904762,10.997559523809525,11.170395078139125,10.776352164654282,9.414366442880546,9.81012959922174,9.820416666666667,9.563333333333333,9.370522268672,10.567436043213565,6.701067338999721,7.022408786454815,7.471666666666667,7.398333333333336,7.227869175466666,7.767521675580522,4.408232070318176,5.146176624217099,9.626958333333334,8.874000000000002,9.298002471424,10.396548825488178,4.613413118931857,5.19441027374055,6.818035714285714,7.096785714285712,7.177637417947429,7.048257268818439,5.829764527462418,7.170241424577443
1998-11-30,POMKH,12.08,4.543333333333333,10.124285714285717,13.6,7.166666666666668,12.82,9.865,9.32,6.586666666666666,9.005,5.107142857142857,12.743749999999999,11.367499999999996,11.345171892224002,11.016196042251343,10.108687837015694,10.21263407831619,5.50625,4.647500000000001,4.680780077909333,5.28522010216005,3.7389575035109672,4.221894564225707,11.291041666666668,10.36035714285715,10.325751459986286,10.255404325734746,9.705879437256815,9.812243303603966,12.4490625,10.815625,11.312545078681598,9.268833929909457,8.000054365490664,9.616983239400342,8.532083333333333,7.898750000000001,7.8871466814122675,7.257449146581551,7.1791991796846,6.8750583155642175,12.775624999999998,12.825000000000001,12.5504015002624,11.76261358637892,11.211811187783361,10.813162785664618,12.217142857142857,10.948809523809524,10.648237046883475,10.611150341458048,10.136714419384008,9.718921627439103,10.20125,9.594166666666666,9.3503133612032,10.969866136434954,7.767986198459955,9.386142662026835,9.01,7.390833333333335,6.971388171946666,6.598988097141825,6.335382303406936,6.4724732033025365,10.241166666666667,9.294833333333337,9.1808014828544,10.16710154839248,7.6369292971929035,8.794245869901854,6.463392857142857,7.141071428571426,6.3494395936256005,7.0750509986202905,6.38671724458459,7.040806447092256
1999-02-28,POMRB,13.395,5.18,12.553333333333333,12.65,5.96,10.175,14.753333333333332,10.603333333333332,8.186666666666667,10.082000000000004,5.912857142857143,13.030000000000001,12.666249999999994,12.165103135334402,11.816900512852222,13.49900394722642,12.737470274799541,5.853750000000001,5.2041666666666675,4.8804680467456,5.599760644647499,4.024625504447158,4.577259044461608,11.555178571428574,11.134047619047626,11.216784209325105,10.582554068778268,9.463594546729595,9.691696518031412,12.363749999999998,11.99125,11.84752704720896,10.125162568838338,9.965103510383665,10.913329011373676,7.875416666666667,8.504999999999999,7.116288008847361,6.962693206329099,7.570913856917677,4.288047477151499,12.91375,12.641250000000003,11.60024090015744,11.178996810122957,11.501043819960696,12.245884748639426,12.50875,12.001785714285713,12.290275561463417,11.504174954800042,11.158770915218414,10.560199613320133,10.299999999999999,10.046666666666667,9.851521350055252,11.661970950661136,9.030937686040652,9.4744725338047,11.305416666666664,7.552500000000002,7.457499569834667,7.813316061614854,7.71473417909638,6.343985673922437,9.831500000000002,9.959083333333338,9.541280889712642,10.48315905295449,9.645366444095837,7.856002273914161,6.415223214285715,6.494999999999997,6.174806613318218,7.101946589871766,7.591857268036586,6.3344434336531545
1999-05-31,PREMON,13.035,7.960000000000001,12.661666666666667,14.075,10.803333333333333,15.41,13.509999999999998,11.99,20.56,12.27,7.497142857142857,13.5375,12.821249999999994,12.513061881200642,12.174120204041662,15.782975043681965,14.33090799419833,6.425416666666667,5.8083333333333345,6.112280828047361,7.864857892576423,8.534325529051543,5.85174349388353,11.664821428571429,11.448035714285723,11.794737192261731,10.917859581498908,11.825276201717404,10.994944904466085,11.403125000000001,12.906875000000001,12.738516228325375,11.210105419634603,13.991428164593202,13.67435855281247,7.013333333333332,8.559166666666666,8.591106138641749,7.791329682070133,8.763004240170611,10.617620764687732,13.095,12.910000000000002,13.124144540094465,12.29424608871513,14.997402386012492,13.726364645493158,12.501624999999997,12.4325,12.77816533687805,11.951803264908497,13.92430091331527,12.89783755919251,10.397499999999999,10.355833333333335,10.706912810033153,12.673167193582817,12.65569454209927,13.217952603267289,12.59125,10.467500000000003,12.6984997419008,26.75762521406767,11.126653106990043,10.327661700334088,8.902375000000001,10.523250000000004,10.632768533827585,11.804760052015382,12.996682826334954,10.963428322180967,6.688184523809523,6.431785714285711,6.703741110848074,7.128944435660102,7.42599874379075,6.4947844469846245
1999-08-31,MONSOON,14.445,5.913333333333332,11.31,6.9575,4.836666666666667,13.265,12.211666666666664,9.063333333333333,13.24,5.202000000000001,7.077499999999999,14.109375,13.238749999999994,13.285837128720384,12.924327134647184,10.888662064320417,11.259075536484609,7.255,5.899166666666667,6.032701830161749,7.673173155009323,4.580283756000043,5.58805497672022,11.746011904761906,11.662321428571438,11.600842315357038,11.004983930419995,10.83960851953326,10.628461362283263,10.826041666666667,11.820625000000001,10.426109736995224,10.888605139135338,8.53769437450445,9.158473123486974,6.8575,7.191666666666666,7.089330349851716,7.133563344483925,7.256754470553419,9.77506014478558,13.943125000000002,12.9175,13.18048672405668,12.44944057478176,11.361415005568922,10.59169354103154,11.718874999999999,12.584999999999999,12.551565868793496,12.034753365192026,11.110402744997247,12.394885928778898,10.454583333333332,10.244166666666668,10.049481019353225,12.092366116210433,8.04293076819961,8.073995325334431,13.856458333333332,12.143333333333336,12.91509984514048,24.723977122137406,9.825006277086771,10.87300088919781,8.543708333333333,9.139750000000003,8.460461120296552,9.017885449591416,6.668472906891929,8.365332160334384,7.341934523809524,6.398660714285711,6.853244666508844,7.156044909607359,5.491302871479178,6.975077022622118
1999-11-30,POMKH,14.47,8.753333333333334,10.144285714285717,10.26,5.7399999999999975,14.24,9.198,10.546666666666667,10.17,7.106,7.423333333333333,14.883125,13.836249999999996,13.75950227723223,13.395308841526752,11.943306121204527,12.681354117109086,8.205,6.951666666666667,7.120954431430383,9.334738526100002,4.9959755053307005,5.2189526561086685,11.922202380952381,11.667321428571437,11.01821967492851,10.884919183379159,10.604498311217476,12.33385362733579,9.888333333333332,10.985625,10.359665842197135,11.130979523911124,9.287347140180062,9.391132249677009,6.674583333333333,6.834999999999998,6.549598209911029,6.817992614790426,6.608930162369787,4.6990627370943425,15.254375,13.272499999999999,13.604292034434007,12.84153729688545,12.115359949247866,11.474805584612685,11.361107142857142,12.418249999999999,11.210139521276098,11.469218393785246,11.515548878837418,10.511573358689711,10.4575,10.550833333333335,10.248355278278602,12.007588407235655,8.654245281164114,8.954915500345399,14.2,13.03916666666667,11.817059907084289,16.18750475918844,12.31458516858828,12.460097440754765,8.637416666666665,8.665000000000003,7.918676672177931,8.01759200788365,7.623483382566857,6.523426840815615,7.617767857142856,6.97770833333333,7.081280133238639,7.183248407616748,6.111416830657522,6.8800955728504265
2000-02-29,POMRB,15.58,7.6066666666666665,13.182857142857143,11.373333333333333,6.1400000000000015,15.54,9.158333333333333,9.833333333333334,14.725,9.111666666666666,8.826666666666666,15.50875,14.382499999999997,14.487701366339337,14.102654033513405,15.326348499287917,14.505073142240771,9.019166666666667,7.558333333333334,7.315239325524896,9.309204946580197,6.501973614621498,6.395084673247192,11.840416666666668,11.82470238095239,11.884074662099962,11.291318692163635,12.42228954412149,13.858049535586625,9.338645833333333,10.666458333333335,10.765132838651613,11.528987555581036,10.37489365292336,11.177240857127458,6.445416666666667,6.879999999999999,6.385758925946618,6.659297863237586,6.745600621037742,5.082482220645799,15.881250000000001,14.61375,14.378575220660405,13.493715148898904,12.584184591614521,12.337238513456299,11.481005952380952,11.019499999999999,10.389417046098991,11.012493735235424,11.940072438566604,11.736679288925144,10.555,10.358333333333336,10.082346500300496,11.510021801362406,10.003911090853089,10.201723589353776,13.786249999999999,14.673750000000002,12.980235944250573,15.299263966722894,12.646565292155765,11.894245276990173,8.825416666666667,8.422416666666667,8.395872669973425,8.3680708752074,9.117986064976796,7.993763842627223,7.587544642857143,7.70616071428571,7.779434746609851,7.210555329296192,8.111276546752842,7.0106161694505795
2000-05-31,PREMON,17.04,13.133333333333335,13.441666666666668,7.85,9.16,20.535,16.242857142857144,12.783333333333333,16.77,13.99,6.79,15.975625,15.38375,15.508620819803603,15.087090676538082,17.4014018336938,14.63546398272514,9.459166666666667,8.851666666666667,9.642476928648271,13.27664473105385,10.990729355960767,8.635209164807971,11.821309523809525,12.01970238095239,12.507111463926645,11.720966089368947,12.777643694894248,13.950008317578588,9.707395833333333,9.110208333333336,9.599079703190968,11.211683060933051,14.081404895455844,13.751738865988987,6.895000000000001,6.4691666666666645,7.495455355567971,7.195556792842617,8.237083849252665,10.024008428630344,15.881875,15.895,16.841145132396242,15.402613131041376,17.569527303288744,16.889480538255828,11.832583333333334,11.702714285714285,12.730793084802253,12.134429168876098,12.843257146143927,11.153126085218975,10.41375,10.556666666666668,11.16274123351363,12.228791121170305,13.184668563901736,12.244360814656709,14.12375,13.72625,14.496141566550344,16.873160640283533,16.76077832380954,18.009709312598975,8.685791666666667,8.852416666666667,10.633523601984056,11.253511004444334,12.348569347547459,11.091366587114951,7.704255952380953,7.5293749999999955,7.383660847965911,7.237966041894808,8.67969383545709,7.504170362919167
2000-08-31,MONSOON,15.445,7.253333333333333,9.875714285714283,8.785,4.6466666666666665,13.155,10.438,9.05,13.72,4.9860000000000015,7.542857142857144,16.598125,15.633749999999997,15.483172491882163,15.092765384703702,14.853570708688359,14.872908438573875,9.8025,9.186666666666666,8.686819490522296,11.177582645826313,8.15946817588608,8.452466459173477,11.890059523809523,11.66113095238096,11.4545525926417,11.50681222758419,11.500783221845651,11.679378849708067,9.837291666666665,9.567083333333336,9.27344782191458,11.029313213897769,7.430122349845564,5.980212442751327,7.033333333333333,6.421666666666665,6.355939880007449,6.627391894893335,6.398056764180876,4.130840080932877,16.04875,15.8675,15.366687079437746,14.589311532125562,14.821282915133686,13.848244426565092,12.989113095238096,11.259297619047619,11.813675850881351,11.808008465875806,11.143296324152777,10.966205971176624,10.326666666666666,10.553333333333335,10.317644740108179,11.246722533934538,8.639246822238038,9.220174544806342,14.565,13.84625,14.185684939930205,14.345354250276253,11.339306766549335,12.94773362634418,8.582645833333334,8.798416666666668,8.374514161190433,8.60798083660076,6.66582228807746,6.985672626491866,7.732714285714286,7.645714285714281,7.447339365922404,7.265480960982354,6.143677488633555,6.9443419958230175
2000-11-30,POMKH,17.205,10.933333333333332,11.425714285714287,11.3825,9.526666666666667,14.355,13.784285714285714,9.43,12.39,6.205,7.8916666666666675,17.2525,16.317499999999995,16.1719034951293,15.758343479053629,14.055651273503804,13.842538799799138,10.437291666666665,9.731666666666666,9.58542502764671,11.803994745040232,7.649809155239725,8.205217567692184,11.963630952380953,11.981488095238102,11.443017269870737,11.559166675483182,10.303090127824824,11.602213733452084,11.213125,9.847708333333337,10.117068693148749,11.29913158156402,8.736371283629095,10.95548733265039,6.5164583333333335,7.368333333333331,7.624230594671136,7.2508087382632125,5.949377659288211,5.279555889243637,15.241875000000002,15.89625,14.962012247662647,14.370161996686466,14.33383330662385,11.999822647825894,13.333964285714286,12.405869047619047,12.601919796243097,12.25017192873231,11.020795050866681,10.6559452097134,10.706666666666667,10.274166666666668,9.962586844064909,10.52108733177763,9.095261230738933,10.96375293974844,14.754375,14.401250000000001,13.467410963958123,11.955311283525694,13.37673369330825,13.173168515268626,9.211500000000001,8.573166666666667,7.50670849671426,7.370323182536993,7.5626813689873025,6.618991717521134,7.943880952380953,7.762797619047614,7.625070286220109,7.29310047965244,6.706439724017933,7.176771728149048
2001-02-28,POMRB,17.825000000000006,8.173333333333334,12.45142857142857,11.29,3.46,16.76,13.824285714285715,10.253333333333332,16.035,9.1875,8.586,17.59,16.878749999999997,16.833142097077584,16.401086337923257,17.438919940867024,16.741433141895683,11.1825,9.873333333333331,9.020588349921361,10.018091067066958,8.959993856358318,7.89143343009968,12.170059523809522,11.79863095238096,11.84638179049387,11.778235748867248,13.261487276566744,13.463290296701087,13.107187499999998,9.826875000000003,10.586241215889249,11.515679527881398,10.141269548345141,11.0419588923039,6.397083333333334,6.698333333333331,5.9585383568026815,6.411135288451581,7.410178905302174,7.242015630211702,14.21125,16.20125,15.681207348597589,14.916731504333574,14.071191006047187,13.015540264063105,12.942607142857144,13.572357142857143,13.090866163460145,12.609144586934603,12.92935289407669,11.717744585174792,10.830416666666666,10.379166666666666,10.078885439772279,10.257212746250518,10.04812803097255,10.258930413712804,14.57625,14.72875,14.494446578374873,15.016459248524805,14.21487699162774,13.98918601809912,10.164375,8.592125000000001,8.179025098028555,8.055902036612274,8.82817619340549,7.785139348157296,7.999773809523811,7.702630952380947,8.009442171732065,7.320824998139238,8.667448179355802,7.31739510559802
2001-05-31,PREMON,20.03,17.645,14.761666666666665,18.94,7.705,12.86,14.335714285714285,15.403333333333334,16.975,18.945,8.72,17.681875,17.62625,18.111885258246552,17.626033604506183,19.493463152652314,17.765989639469687,10.793333333333333,11.001249999999997,12.470353009952817,15.854635137802052,12.667141137292557,10.375781000976986,12.200238095238095,12.128630952380957,13.012495740962988,12.379875425781742,13.368107520751806,13.174806185414216,13.364687499999999,12.599375000000004,13.92774472953355,13.138873620170658,13.87628137506863,12.71948951824579,6.062916666666666,6.33458333333333,6.657123014081609,6.684020805077021,7.905611577346694,7.4261634675049795,13.946875,14.282500000000002,14.552724409158554,14.163991878824874,18.963684257552845,18.230226499826735,12.694821428571428,13.095571428571429,13.5888054123618,13.000910298078427,14.906394071594407,15.470845876167763,10.420833333333333,11.034166666666668,12.208664597196702,12.229659455037735,13.324611259945835,13.723471560560847,13.999375,14.780000000000001,15.486667947024925,17.66935503440674,18.216167189314255,19.29714890688158,10.8,9.830875,12.485415058817132,14.089381675991529,12.158420708801994,12.08252921657915,7.6483750000000015,8.185130952380947,8.293665303039239,7.348654911374925,8.991503008116455,7.584141559169993
