Date,Season,Khategaon,Kannod,Sonkatch,Bagli,Dewas,Tonk Khurd,Khategaon_Trend,Khategaon_SMA,Khategaon_EWMA,Khategaon_DES,Khategaon_TES,Khategaon_ARIMA,Kannod_Trend,Kannod_SMA,Kannod_EWMA,Kannod_DES,Kannod_TES,Kannod_ARIMA,Sonkatch_Trend,Sonkatch_SMA,Sonkatch_EWMA,Sonkatch_DES,Sonkatch_TES,Sonkatch_ARIMA,Bagli_Trend,Bagli_SMA,Bagli_EWMA,Bagli_DES,Bagli_TES,Bagli_ARIMA,Dewas_Trend,Dewas_SMA,Dewas_EWMA,Dewas_DES,Dewas_TES,Dewas_ARIMA,Tonk Khurd_Trend,Tonk Khurd_SMA,Tonk Khurd_EWMA,Tonk Khurd_DES,Tonk Khurd_TES,Tonk Khurd_ARIMA
2006-05-31,PREMON,17.663333333333334,11.297999999999998,25.97,10.765555555555556,11.05,10.64875,9.552083333333332,12.583750000000004,13.835543143376528,15.828836892121842,15.595352425710667,15.330041030147132,6.6435,8.1355,9.09763754901157,5.752270316656714,11.796198191903274,11.580854467512822,20.253541666666667,22.097916666666656,23.29743939214007,21.87186341371624,24.754098509208383,23.096291292760917,7.351069444444445,9.05275,9.666095711523486,9.086507982774206,11.518281433591074,11.370506332004641,10.697166666666666,15.013833333333322,14.29028768036861,15.883153351407987,23.645424497903733,12.141666957555918,10.5859375,11.003437499999999,11.084141277455727,11.525827694329035,14.783591292807639,11.44280200007575
2006-08-31,MONSOON,2.026666666666667,1.966,14.0,2.7909999999999995,3.4775,11.5,8.556041666666667,10.005416666666669,9.111992552692582,9.24211373855077,10.771957286935226,7.615373853885609,5.5821875,7.253,6.244982529406942,5.75704292295879,5.096007427619622,4.502558519850648,19.4075,20.432083333333324,19.57846363528404,20.395986163167226,20.58594335608546,21.27975549534655,6.570111111111111,7.862444444444443,6.916057426914091,8.360714484658924,6.3601264573454745,6.3444741331750505,8.9274375,11.400708333333322,9.965172608221167,9.159438772785943,9.361614323417015,16.63693426089989,9.4021875,11.190937499999999,11.250484766473436,11.789811410082999,9.002611764893118,7.267440483758737
2006-11-30,POMKH,4.98,2.07,14.805,4.02,4.495,4.545,7.620416666666667,9.098750000000003,7.459195531615549,6.309380764192068,8.317946483715799,6.257522498204404,5.037875,6.034,4.574989517644165,5.761819490664694,5.079980913617343,3.5018328729719403,18.115,20.074999999999992,17.669078181170427,19.35125736556624,17.296464430994465,15.935577898338106,6.207888888888888,6.839694444444443,5.7576344561484545,7.863372829012466,5.9568487696790875,5.466222102830204,9.732083333333334,9.993624999999987,7.7771035649327,5.624558863424274,9.448923685565171,11.608155443251304,8.76484375,9.9809375,8.568290859884062,10.508400263438158,9.898012331716211,7.728133259232371
2007-02-28,POMRB,7.383333333333334,5.1875,20.185,7.625555555555557,12.4225,8.600000000000001,7.452083333333333,8.013333333333335,7.428850652302662,5.901103863453496,10.789911508108831,10.242046393728982,4.961125,5.130375,4.819993710586499,5.766600070627745,6.245783212305511,5.0837107676243125,16.949375,18.739999999999995,18.675446908702256,19.523227356738175,20.173044907769672,16.879799003944335,6.266625,6.300527777777775,6.504802895911295,7.8470386986786576,7.465575910737105,6.412850467578985,11.902291666666667,7.861249999999988,9.63526213895962,8.055480903632263,12.335174638896238,16.689891420269674,7.910000000000001,8.8234375,8.580974515930437,10.130686577613279,11.498346718042532,9.913441095017015
2007-05-31,PREMON,14.52,10.558,20.97,10.024444444444443,26.016666666666666,10.18,8.158333333333333,7.227500000000001,10.265310391381597,10.470973374625174,13.839416058793566,14.1288979173845,5.080875,4.945375,7.1151962263519,5.77138470173934,9.656361012181335,9.811545485786189,16.051875,17.489999999999995,19.59326814522135,19.81148766349314,22.609435926257593,21.08552283072557,6.639111111111112,6.115249999999996,7.912659515324554,8.114263220749008,9.00779323850193,9.262532098160227,13.058958333333333,11.602916666666655,16.18782395004244,20.684135002964425,18.996000689054284,11.238944727791775,7.156875,8.70625,9.220584709558263,10.108715003106559,13.041045116000694,11.207767286934931
2007-08-31,MONSOON,3.8233333333333337,2.092,9.675,4.002000000000002,5.8725000000000005,5.13,8.747083333333332,7.676666666666667,7.688519568162292,7.480638360138699,6.277246817576202,5.560907928161521,5.421187499999999,4.976875,5.10591773581114,5.776173168958387,3.368687872239729,3.7683125884076514,15.021875,16.408749999999994,15.62596088713281,17.90498711503377,17.595952903078192,17.304609373748654,7.134111111111111,6.417999999999997,6.348395709194733,7.64338188312909,4.6123655132018495,5.08689392915515,13.830520833333333,12.201666666666656,12.061694370025464,16.704953937061887,8.691620210664876,8.41695022733676,8.96,7.113750000000001,7.584350825734958,9.032365468034989,8.293606645685207,8.250968849289611
2007-11-30,POMKH,8.833333333333334,2.902,11.95,5.78888888888889,11.353333333333332,4.89,8.901250000000001,8.64,8.146445074230709,8.101068685603057,6.26342042068176,5.690572312873947,5.7275,5.184875,4.224350641486684,5.780965621884696,3.8988155761771135,3.33695457254455,14.310624999999998,15.694999999999995,14.155576532279685,16.789482402285525,13.911241957377026,12.877787494306034,7.586194444444445,6.860222222222219,6.124592981072396,7.436902006700665,5.484524037463419,5.678641559950318,14.063958333333334,13.91624999999999,11.778349955348611,15.760533798104618,9.40071140063815,8.754437303930626,10.735,7.200000000000001,6.506610495440976,8.003072094894181,6.6997173570593604,6.936414436831225
2008-02-29,POMRB,8.24,7.0779999999999985,14.8,9.816666666666668,11.736666666666665,22.68,9.275416666666667,8.854166666666668,8.183867044538426,8.236096940886565,9.849648497358121,10.309495331299864,5.878749999999999,5.6575,5.36581038489201,5.7857621169557865,5.657877001313567,5.482750814417517,14.806875,14.348749999999995,14.41334591936781,16.424614850996072,16.94479576823272,14.947509461071542,8.088166666666668,7.407999999999996,7.601422455310105,7.727281979738507,7.9593735072062035,7.6530273182027395,14.545937499999999,13.744791666666654,11.761676639875832,14.645915074448965,13.688062780430872,13.057385808632839,11.43125,10.72,12.975966297264586,10.91463653825088,8.979523519019336,9.560900807364094
2008-05-31,PREMON,14.896666666666668,11.118,20.665,11.45,28.570000000000004,10.3,9.591666666666667,8.948333333333334,10.868986893389723,12.741845570091252,14.177733867867406,14.895572669824773,6.281,5.797499999999999,7.6666862309352055,5.7905626553786735,9.79881562966774,10.797507504823521,16.37375,14.272499999999994,16.914007551620685,17.240012024465827,18.74267674575963,18.374498043391988,8.690694444444444,7.764388888888885,9.140853473186063,8.175772405597021,10.233253569668,10.794514004998526,15.961666666666668,14.383124999999989,18.4850059839255,24.95294272832854,19.935302403197227,20.00496394813883,12.8325,10.750000000000002,11.905579778358751,11.043831654623842,13.295224908447928,10.918292719654278
2008-08-31,MONSOON,6.44,2.742,13.95,6.5922222222222215,7.1750000000000025,10.58,9.743333333333332,9.602500000000001,9.097392136033834,10.622141322228073,5.905918200575615,3.070144084442352,6.702750000000001,5.96,5.696811738561123,5.7953670445276835,3.634188820930855,3.78400577562339,18.195,15.341249999999995,15.72840453097241,16.629026180632138,14.783659049068671,14.989940031064048,8.959027777777777,8.411944444444439,8.121400972800526,8.001889844930124,5.924081105731366,6.203193267149542,18.635833333333334,14.708749999999988,13.9610035903553,18.568319546535932,9.958353395613027,10.202994362224537,12.14875,12.1125,11.37534786701525,11.188390805524337,8.621728523358433,7.473647842940719
2008-11-30,POMKH,8.746666666666666,5.4700000000000015,20.21,8.018888888888887,21.376666666666665,10.65,9.82875,9.580833333333333,8.957101948286967,10.028572861195162,7.612732256042431,7.092760016202782,6.83,6.602,5.606087043136674,5.800175462868825,4.27762444203597,3.5717610596424345,19.478749999999998,17.406249999999996,17.521042718583445,17.3196159236906,13.197154424729217,14.207320882735097,8.95736111111111,8.969444444444438,8.08039613923587,8.015679047996908,7.347366838039214,7.2370152489776185,18.073333333333334,17.214583333333323,16.927268820879846,21.558463616013924,10.674700441493462,12.817864605744242,11.07375,13.5525,11.08520872020915,11.304377845549462,8.32092231964487,6.420705285374297
2009-02-28,POMRB,9.54,7.883999999999999,21.11,9.733333333333333,23.106666666666666,11.45,9.452916666666667,9.905833333333332,9.19026116897218,9.93223924617318,9.968281233484998,8.210553315318222,7.0690625,6.8035000000000005,6.517252225882004,5.8049879087887275,6.681817986087465,6.921127964793273,20.767500000000002,18.983749999999997,18.956625631150068,18.050386753671145,18.887503279972968,19.047290748705763,8.921369047619047,8.948611111111104,8.741571016874854,8.229170526563834,9.98048715227078,9.537332009247521,15.951041666666665,20.057083333333324,19.399027959194573,24.551784426554136,16.7369926813074,13.65522907889079,10.72375,10.745,11.231125232125489,11.553547025308363,14.076977158797842,12.650012036307535
2009-05-31,PREMON,14.28,11.330000000000002,24.625,11.52,12.7,12.93,8.698333333333332,9.751666666666665,11.226156701383307,12.816885686139907,15.054956722746205,14.969600418807099,6.936208333333333,6.8565000000000005,8.442351335529203,5.80980440191862,10.758531647003762,11.206401968760742,19.25375,19.973749999999995,21.223975378690042,19.309282829084207,21.978329194574624,23.130034623924903,8.388015873015872,8.966111111111104,9.852942610124913,8.627690569537922,11.347201028833815,11.393192752663754,14.18416666666667,16.089583333333323,16.71941677551674,19.77320015341324,24.67229106874399,23.085568562781862,9.9825,11.4025,11.910675139275295,12.081487493350036,13.145217293774781,10.727856211847127
2009-08-31,MONSOON,4.05,4.4425,20.3,6.234285714285713,6.066666666666667,5.15,7.842499999999999,9.154166666666665,8.355694020829983,8.737490244518717,6.4551309300819915,3.534044817637478,6.174791666666667,7.281625,6.842410801317522,5.814624782507257,4.373560615650105,3.7330787836075072,16.868125,21.561249999999994,20.854385227214024,19.51096837530483,18.233755916594973,18.092797038899782,7.554488095238095,8.876626984126977,8.405479851789233,8.359385193761295,6.588013029021795,6.246664664184667,11.61625,15.812499999999988,12.458316731976712,12.414165546738777,10.514893222734464,11.221130402084036,9.07125,10.045,9.206405083565176,10.875888074244196,9.728829275240102,8.18453820733311
2009-11-30,POMKH,5.1,2.706666666666667,1.75,4.11,8.350000000000001,10.15,7.160416666666666,8.2425,7.05341641249799,6.3902572919085285,7.736988490778234,7.744538096259823,5.330458333333334,6.590791666666666,5.18811314745718,5.819449135096502,5.300230836947356,4.649361162997622,16.688125,16.946249999999992,13.212631136328413,16.159450281019044,17.505772923957256,18.049446644146773,6.698499999999998,7.899404761904755,6.68728791107354,7.872764981781028,7.570800854975907,7.15942489935305,11.134166666666667,12.555833333333322,10.814990039186029,8.93844767394364,10.893494798730446,18.19753639516403,7.3675,9.92,9.583843050139105,10.768657533499796,8.327451593208806,7.40339341114966
2010-02-28,POMRB,6.34,4.556,20.485,6.9739999999999975,15.590000000000002,4.66,7.087708333333333,7.442500000000001,6.768049847498794,5.640284971310665,9.013955719366255,6.4386720146043075,4.834312499999999,5.758791666666667,4.935267888474308,5.824277519571939,6.588746868481493,5.747014194651063,16.498749999999998,16.789999999999992,16.121578681797047,16.99079414507541,16.455430586225344,14.567051434210454,6.057071428571429,7.2095714285714205,6.801972746644123,7.778839705977555,8.422596357867153,7.6783511496276855,11.972708333333333,10.676666666666655,12.724994023511616,11.097173166146126,14.268738821530341,18.359438679931422,6.664791666666667,8.2225,7.614305830083463,9.505819336703935,13.0814189744281,12.31429810469706
2010-05-31,PREMON,12.023333333333332,7.903333333333332,23.81,7.4314285714285715,16.36,6.09,7.2683333333333335,6.878333333333334,8.87016324183261,8.85457597446554,13.591816021157033,13.086623844757504,4.968166666666666,4.902125,6.122494066417918,5.829109962923951,9.712160247896966,9.633512256954765,18.505000000000003,16.586249999999993,19.196947209078225,18.295273795025505,20.08124368031809,17.75093777724252,6.055285714285714,6.187428571428563,7.053755076557902,7.749513057765407,9.271403125138239,9.125310070755933,12.6875,11.591666666666654,14.178996414106969,13.643224428132367,21.179887984789488,12.75880065529271,6.439739583333333,6.512500000000001,7.004583498050078,8.63992419752374,11.331517487758289,11.210027833807128
2010-08-31,MONSOON,5.725,3.9,19.6,5.191428571428571,9.115,6.368333333333332,7.164999999999999,7.297083333333334,7.612097945099566,7.511396110473907,4.467333052476962,4.18405053964413,5.252833333333333,4.7665,5.23349643985075,5.833946352493512,2.625740674360622,2.223153632381201,20.560000000000002,16.411249999999992,19.358168325446936,18.555729907568065,16.65702379998713,17.794235011412248,6.364919642857142,5.926714285714278,6.30882447450617,7.460577603026324,3.6445667081636124,3.6620162675392507,12.266875000000002,12.353749999999987,12.153397848464182,11.319911451245932,8.47346658417677,9.589309832438722,6.823645833333333,6.8170833333333345,6.750083432163379,7.930572749418787,6.0231683889568455,7.429504891538086
2010-11-30,POMKH,4.87,4.32,18.5,5.138571428571429,11.02,7.1312500000000005,6.956249999999999,7.239583333333334,6.5152587670597395,5.980011796780603,6.396717762981573,7.703078289121882,5.774666666666667,5.169833333333333,4.86809786391045,5.838786761374857,3.9076062897760555,4.1021219815385095,20.631875,20.598749999999992,19.014900995268164,18.558574646060137,16.188598955649503,16.300555752311666,6.847366071428572,6.183857142857135,5.840723256132273,7.198935380363679,5.446643520978059,5.359790063033273,10.935,13.021249999999986,11.700038709078509,10.74550811894258,9.884605301221887,10.73741882476796,7.902395833333333,6.062395833333335,6.902550059298028,7.47882235602658,6.123422813282231,8.028356238098034
2011-02-28,POMRB,5.743333333333332,5.2200000000000015,20.175,8.4225,9.555,10.75,6.535833333333333,7.090416666666667,6.206488593569176,5.456574396025495,7.877584153522604,6.59148736738022,5.80475,5.335833333333333,5.0088587183462705,5.8436312004793125,6.081947202735087,6.323563635508322,20.4675,20.52124999999999,19.4789405971609,18.878286384347167,20.487076549801746,20.668673043542572,6.937113095238095,6.545982142857136,6.873433953679363,7.353209735992231,7.65748914834786,7.8168722888353415,10.024375000000001,11.512499999999985,10.842023225447106,9.640966034667848,14.006169399029538,14.511147069090876,7.845729166666667,7.584895833333335,8.441530035578817,7.862910445823012,8.824385348923922,10.443409757783327
2011-05-31,PREMON,10.949999999999998,11.413999999999998,24.695,9.8425,11.74,8.63,6.687083333333332,6.8220833333333335,8.103893156141504,8.496458470164633,12.81153523884713,11.77708092237274,5.11975,6.213500000000001,7.570915231007762,5.848479756713854,9.55038320598986,9.675728642915576,19.764375,20.742499999999993,21.56536435829654,19.99416242419683,22.827537407407736,22.879849382712205,6.9253422619047615,7.1487499999999935,8.061060372207617,7.656326280261407,9.460517918941305,9.916000444072614,9.45125,10.357499999999986,11.201213935268264,10.28729246190582,19.746291048552866,14.540457417295626,7.11453125,8.219895833333336,8.51691802134729,7.8207725837449855,9.161378890075792,9.946846302219255
2011-08-31,MONSOON,3.435,0.63,17.4,3.498333333333333,6.45,3.375,7.409166666666667,6.249583333333334,6.2363358936849025,6.225667423516379,4.277451903150905,4.541024813840332,4.8865,5.396000000000001,4.794549138604657,5.853332165505117,3.546195034892059,4.129912141671059,19.613124999999997,20.192499999999995,19.899218614977926,19.517026241242114,18.852278111393353,18.144631771687518,7.203802083333333,6.725476190476184,6.235969556657903,7.179400687777037,4.79150270179669,5.266849776121082,9.054374999999999,9.691249999999986,9.300728361160958,7.915416950908514,6.393458122080693,10.576270563785794,6.62375,7.471562500000003,6.460150812808374,6.7306269901701725,5.5473340841509025,7.147556057641141
2011-11-30,POMKH,8.37,2.1100000000000003,15.075,6.7375,9.1,4.275,7.265833333333333,7.124583333333333,7.089801536210941,7.397890187784519,5.168262314288905,4.695694880962263,4.412249999999999,4.843500000000001,3.720729483162794,5.858188623630654,3.593176834699564,2.5839118550075897,19.830625,19.336249999999996,17.969531168986755,18.689384534177467,17.082630181044237,15.939377033511931,6.76672619047619,7.125208333333327,6.436581733994742,7.138096116261659,5.369324244747062,5.197920615931626,8.96125,9.211249999999986,9.220437016696575,7.8842364916025875,7.685922187782511,11.255798374957457,6.755,6.757500000000002,5.586090487685024,5.9582209868633935,5.3604468546244775,7.783105116656757
2012-02-29,POMRB,8.020000000000001,5.564,22.39,9.05125,8.299999999999999,9.68,6.922994791666667,7.69375,7.461880921726564,8.067762131517094,7.414546394834051,7.276347946960735,4.034226190476191,4.9295,4.458037689897676,5.8630491656087464,5.208912597506406,5.108839602343984,19.655312499999997,19.889999999999997,19.737718701392055,19.404134233754966,20.10245067335287,18.79949715454143,6.281624864729031,7.282395833333327,7.482449040396845,7.37324873424205,8.302751806885288,8.152322268516253,9.011171875,8.897499999999985,8.852262210017944,7.622294762077394,11.86402149880228,10.335608125368292,6.863124999999999,6.490000000000002,7.223654292611014,6.4134136240424136,7.8293466714626785,10.475186481267848
2012-05-31,PREMON,7.526666666666667,7.275999999999999,24.22,5.717142857142856,12.25,10.75,6.523072916666668,6.837916666666667,7.487795219702606,8.159271094098283,12.934885389759302,11.481694891221633,4.253035714285715,3.8950000000000005,5.585222613938605,5.867913767331104,9.03599618589919,10.071971099301475,19.7175,19.771249999999995,21.530631220835232,20.330734570072046,23.212535531247024,22.798502710156498,6.183255681839015,6.25105654761904,6.776326567095249,7.189664299975425,10.098662448784383,10.61280746882797,8.544218749999999,9.024999999999984,10.211357326010766,10.026136944372048,17.784114927279276,11.31625756250939,6.603125,7.020000000000001,8.634192575566608,7.115137824646654,7.718229448810696,9.594169780756994
2012-08-31,MONSOON,4.115625,1.7438095238095241,16.4725,3.742879870213204,6.339375,2.12,6.166822916666668,7.008072916666667,6.138927131821563,6.129283404286254,3.9555525077679814,3.4552359125374945,4.314202380952381,4.173452380952382,4.048657377886972,5.872782317820094,1.9639665260431558,1.6707574557016796,19.488541666666666,19.539374999999993,19.507378732501138,19.614306274850318,18.982672216129043,18.555017532627012,6.003286931839015,6.3121931818390085,5.562947888342431,6.795557282739132,3.376239521200114,3.4076714566675412,7.894218749999999,8.997343749999985,8.66256439560646,8.298267846746079,4.93280145919551,8.64400841602161,6.265,6.706250000000002,6.028515545339965,5.999507880142128,4.448192561330101,6.221411742778637
2012-11-30,POMKH,4.49,2.7466666666666666,16.5,5.706,5.475,3.45,7.323802083333334,6.038072916666668,5.479356279092938,4.91844303840866,5.963172992901235,5.089195135167326,4.922785714285714,4.3326190476190485,3.52786109339885,5.877654923504426,2.80544301457757,3.035404923968767,18.694791666666667,19.895624999999992,18.304427239500683,19.038331048536648,16.899832799211048,15.411619194698044,6.651487824696157,6.054318181839008,5.620168733005459,6.677642583568909,4.6695569954376985,4.3556645769319235,7.30109375,8.091093749999985,7.387538637363875,6.542299556228997,6.4991404897718255,9.845605335764498,5.9350000000000005,6.500000000000002,4.997109327203979,5.274833819710628,4.444927766866668,6.917398525186213
2013-02-28,POMRB,9.05,5.416666666666668,19.133333333333333,8.642999999999999,6.725,7.8,7.849453125,6.295572916666666,6.907613767455763,6.9173735265031215,6.72144328285498,5.681724329792368,5.370142857142857,4.295785714285715,4.283383322705977,5.88253161406366,4.840934955771421,5.465029018821031,17.6415625,19.081458333333327,18.63598967703374,19.070087420345963,20.39564465007229,19.272119200099787,7.21194331715165,5.952255681839008,6.829301239803275,6.918246043521222,7.459984168615444,7.812817429583913,6.425546875000001,7.697343749999986,7.122523182418325,6.121276229489166,10.182609215323266,9.104849097052256,5.593749999999999,6.030000000000001,6.118265596322387,5.544207865855976,7.430589440785717,10.244617137489856
2013-05-31,PREMON,15.7525,12.291999999999998,21.126666666666665,11.310999999999998,9.080000000000002,9.99,7.2084375,8.35203125,10.445568260473458,13.55425643401989,11.195789944099243,9.761571946801865,5.127583333333334,5.549785714285715,7.486829993623585,5.8874124592660495,8.733040153279925,9.579068776462673,16.395833333333332,18.308124999999993,19.632260472886912,19.473575623531058,22.454786765174426,22.155272343645304,6.9791666667499985,7.350719967553293,8.621980743881963,7.444216183558506,9.443202788099295,9.782145674631343,5.8203125,6.904843749999987,7.905513909450995,7.396647033398098,16.124290034082463,10.97465192591412,5.33875,5.840000000000002,7.6669593577934325,6.301833798571058,7.27403008760634,9.831396797199586
2013-08-31,MONSOON,0.095,0.3066666666666667,11.14,2.632666667,2.505,0.15,6.8259375,7.346874999999999,6.305340956284074,8.280693458841197,5.396075091108449,6.1675889392509085,4.973989583333333,5.190500000000001,4.614764662840818,5.892297164852402,3.2284521490298026,4.055206445077459,15.329166666666666,16.974999999999994,16.23535628373215,17.908473647505634,17.533469362777513,16.39534273922136,6.893655303113635,7.073166666749992,6.226255113129178,6.890240821831281,5.414679472746025,5.8821440842018475,5.5596875,5.946249999999987,5.745308345670597,4.730195302320113,2.966614007474586,7.769687912997384,5.014375,5.347500000000001,4.660175614676059,4.986850111504375,3.1018929437981626,5.220777329772279
2013-11-30,POMKH,3.3825,2.2433333333333336,11.866666666666667,4.954,4.467499999999999,3.38,6.5825000000000005,7.0699999999999985,5.136204573770445,5.843894928214507,5.985587137361701,4.601490367683306,4.148241071428571,5.0646666666666675,3.6661921310378243,5.897185953777467,3.273786501446757,2.3092372406379003,14.5825,15.816666666666663,14.487880436905957,16.776519529127988,14.300972715799288,12.727270044411677,6.765314394022727,6.885166666749991,5.717353067877506,6.673052560595921,5.350703698768035,5.410694999051172,5.386562499999999,5.694374999999987,5.234185007402358,4.054033920042699,4.153962075668252,6.928857289053111,4.439375,5.330000000000001,4.148105368805635,4.4655048662727514,3.189188285989089,6.064906789545848
2014-02-28,POMRB,7.0975,4.69125,15.233333333333334,8.710909090909091,5.647499999999999,5.275,7.4721875,6.581874999999999,5.920722744262267,6.21581879373028,7.39734844624947,6.57793365555724,3.642157738095238,4.883312500000001,4.076215278622694,5.902078837498959,5.022935274088365,5.209769271639349,15.149583333333332,14.841666666666663,14.786061595476907,16.496213481553777,17.19447503617421,16.11214347332506,6.7555378788295455,6.902143939477263,6.91477547709014,6.922161718621178,7.5233428052797695,7.242140466463651,5.945937499999999,5.4249999999999865,5.399511004441415,4.435455378246794,8.108799717036852,7.393112795646433,4.515625,4.698750000000001,4.598863221283381,4.41130642554499,6.585578846814016,9.622455594012873
2014-05-31,PREMON,15.7575,6.411428571428572,19.053333333333327,10.216363636363637,8.772499999999999,7.914999999999999,9.4815625,6.583124999999999,9.855433646557362,12.69977694218331,11.878640520628863,9.519066151596746,4.287693452380952,3.4131696428571443,5.010300595745045,5.906975807927285,8.64763401579268,9.609626151177725,16.659166666666668,14.32333333333333,16.492970290619475,16.99269214013903,19.046727136006343,19.39230934501178,7.1226590909090906,6.628484848568172,8.235410740799539,7.319151453557145,9.508522993840847,9.729343184802133,6.8036458333333325,5.348124999999986,6.748706602664848,6.896862788584099,14.252597446346263,8.483515879435792,5.258125,4.1800000000000015,5.925317932770028,4.950881548601038,6.500469010282128,9.830355841136758
2014-08-31,MONSOON,7.2075,2.1385714285714283,17.75,3.649090909090909,7.2875,2.835,11.41125,8.361249999999998,8.796260187934417,11.902391970462919,3.6944191724130224,4.209726272557404,4.862120535714286,3.8711458333333346,3.8616089288755986,5.91187677385604,1.4352703836429672,0.7415077129199217,17.1425,15.97583333333333,16.995782174371683,17.148474223451643,14.520557897195571,14.213462366403796,7.3325000000000005,6.8825909090909,6.400882808116086,6.899019374097043,4.979975971596861,5.159051378733331,7.332291666666666,6.543749999999986,6.9642239615989086,7.855866500807762,1.4122422662048084,5.097117154296148,6.05875,4.851250000000002,4.689190759662017,4.420367969312522,1.161671580663966,3.99348484916783
2014-11-30,POMKH,12.345,5.5757142857142865,17.333333333333332,6.874545454545455,6.546666666666668,6.635,13.013749999999998,10.601874999999998,10.215756112760651,13.943421806296124,6.5868979081324,6.264997069359904,5.4750000000000005,4.704241071428573,4.547251071611074,5.916781860298748,2.5488804640802267,3.159567310831907,17.448333333333334,17.342499999999994,17.130802637956343,17.1958927129431,14.136941807859966,14.398355401829399,7.558522727272727,7.362727272727264,6.590347866687834,6.906313619405025,5.5415393702111295,5.554414977774613,7.509791666666667,7.063541666666653,6.797201043626012,7.886424477316509,3.885123535779437,6.277749473301218,6.54125,5.665000000000002,5.467514455797209,4.741301576693683,2.524547570167978,5.402051865772732
2015-02-28,POMRB,13.572500000000002,5.954285714285714,13.633333333333333,8.46909090909091,7.7974999999999985,8.425,13.1396875,12.220624999999998,11.55845366765639,15.827498694159168,10.124695138006171,10.8883855229148,5.913571428571429,5.020000000000001,5.11006492868093,5.92169102239611,5.493669997329035,6.6983424617684,16.843333333333334,16.942499999999992,15.731814916107139,16.533228653803224,18.697422454247196,19.86506423890083,7.950136363636364,7.302272727272719,7.341845083649064,7.099985265608906,8.459806304882004,8.490356268148819,6.777604166666666,7.601041666666653,7.197320626175607,8.45719988552063,8.316290630115251,6.909432460454354,6.425625,6.452500000000002,6.650508673478326,5.453380010628133,6.4495526898943725,8.549974232871048
2015-05-31,PREMON,22.1025,10.051428571428572,23.1,12.266363636363636,8.0425,8.625,11.639062499999998,13.806874999999996,15.776072200593834,22.693036864940694,16.278611633779136,15.852682597307847,5.668571428571428,5.9300000000000015,7.086610385779986,5.9266043222254385,9.351851694997162,9.726986703827514,15.5,17.954166666666662,18.679088949664283,17.789542683671645,19.63104128987934,20.373143084099635,8.055556818181818,7.814772727272718,9.311652504734894,7.717058145916834,9.937063361939128,10.153838024142209,5.96875,7.418541666666654,7.5353923757053645,8.846825143572529,14.854156604322034,8.595445285562334,6.281874999999999,6.630000000000003,7.440305204086996,6.1937221042144,7.542278266015286,9.335797457200282
2015-08-31,MONSOON,1.87,2.007142857142857,8.863333333333333,4.732,2.16,1.2,10.3059375,12.472499999999997,10.213643320356299,14.326411464428904,8.382736836931045,5.422812647731309,5.654285714285715,5.897142857142859,5.054823374325135,5.93152157157334,3.00463292834176,2.6678024670957767,15.731250000000001,15.732499999999995,14.752786703131903,16.110923019782106,16.129907851583123,15.39696482720657,8.047477272727273,8.08549999999999,7.4797915028409365,7.377941867661206,6.107480660761416,5.923867462509996,5.657395833333333,6.136666666666654,5.385235425423218,5.578937348253521,1.7436738948457773,7.784482736514145,6.469374999999999,6.221250000000002,4.944183122452197,5.293593744099747,2.412389077257985,3.7020575736775285
2015-11-30,POMKH,5.6775,3.747142857142857,15.473333333333334,6.635,5.203333333333333,7.12,10.3009375,10.805624999999997,8.399185992213779,9.815926300228645,9.871159423783787,5.955206018550789,5.806517857142857,5.440000000000001,4.5317511674522235,5.936442928156754,3.6170373536565092,3.4396769535798417,15.53875,15.267499999999995,15.041005355212475,16.00174207064105,12.638926824789214,12.623729976554186,7.493128787878787,8.025613636363627,7.141874901704561,7.301583243362606,6.649820188581632,6.6785369811482695,5.3386458333333335,5.800833333333321,5.312474588587264,4.954350597409627,3.1091257987630154,6.980843761475066,6.358124999999999,6.342500000000003,5.814509873471318,5.690591023994896,3.8529278447741624,5.674133979990029
2016-02-29,POMRB,9.575,7.668571428571429,17.343333333333334,8.644,6.65,9.44,10.844687500000001,9.806249999999995,8.869511595328266,8.88571043921896,10.977086693762777,9.391330782068355,5.856071428571428,5.86857142857143,5.786479271899905,5.941368429816159,5.708190834455078,5.717211557703765,15.644583333333333,16.194999999999993,15.96193654646082,16.267527001496166,17.092241144168497,16.290616814144858,6.835666666666667,8.069340909090899,7.742724941022737,7.469963872394178,8.987078225298815,8.660923356469757,5.3925,5.513958333333321,5.847484753152358,5.494912565010526,7.425200024698039,7.496554696448464,6.655625,6.596250000000002,7.26470592408279,6.583073303110019,7.435128813867777,8.486507283084551
2016-05-31,PREMON,26.06,9.555,17.85,7.656666666666666,6.64,6.72,11.02,10.795624999999996,15.745706957196958,19.79344573191795,16.746895235946496,18.403736291424273,6.338244047619047,5.744464285714287,7.293887563139943,5.946298047869204,10.008337821487842,10.565617074423933,15.793750000000003,14.882499999999991,16.71716192787649,16.57914981191053,19.599429138031883,21.303027933756947,6.737416666666667,6.916916666666657,7.7083016312803085,7.5028948353646285,10.312441864657787,10.318786338622193,5.6525,5.163333333333321,6.164490851891415,6.00827906406368,13.911049356728613,7.560380884753138,6.71,6.120000000000003,7.046823554449674,6.834927228579252,8.51974438189281,9.129831407513759
