Date,Season,Mandi,Sundarnagar,Aut,Mandi_Trend,Mandi_SMA,Mandi_EWMA,Mandi_DES,Mandi_TES,Mandi_ARIMA,Sundarnagar_Trend,Sundarnagar_SMA,Sundarnagar_EWMA,Sundarnagar_DES,Sundarnagar_TES,Sundarnagar_ARIMA,Aut_Trend,Aut_SMA,Aut_EWMA,Aut_DES,Aut_TES,Aut_ARIMA
2011-11-30,POMKH,3.9,0.865,3.47,4.074,4.037999999999999,3.9120418728885746,4.3084866005427385,3.920633816862456,3.8320706830347424,0.9450000000000001,1.8429166666666645,1.6101551238788134,2.376571908665198,2.953068942084296,2.860766132266439,4.60125,5.966250000000009,5.491364757681624,5.211271840200686,6.939562216501548,6.666732430380006
2012-02-29,POMRB,4.2219999999999995,0.925,3.57,4.11275,4.002499999999999,4.036025123733144,4.298761715771637,4.505453100516011,4.415186793205649,1.1062500000000002,0.7674999999999979,1.336093074327288,2.0455117850204023,2.922756740239676,2.3625392231177402,3.8474999999999997,5.01000000000001,4.722818854608974,4.473182376691164,5.377580260720985,5.233885574680824
2012-05-31,PREMON,5.586,2.23,4.2,4.0889999999999995,4.145499999999998,4.656015074239887,4.447309884937892,4.929892678635748,4.98084366706634,1.070625,1.122499999999998,1.693655844596373,2.050175337648099,1.8549390088086342,2.003669156963938,3.5087499999999996,4.19250000000001,4.513691312765385,4.311682688387829,4.387599005704913,4.488094906914101
2012-08-31,MONSOON,2.612,0.34,2.77,4.1295,4.079999999999999,3.8384090445439325,4.23610219741422,3.2010922872031053,3.282955260051874,1.0418749999999999,1.089999999999998,1.1521935067578237,1.67208481567993,1.569602670418452,2.060170825444914,3.5,3.5025000000000093,3.8162147876592307,3.6246318886325284,3.5656314250338284,4.358964336713157
2012-11-30,POMKH,3.972,0.71,3.52,4.090250000000001,4.098,3.8918454267263596,4.205909320454041,3.862068425108284,3.8783362777565884,0.8725,1.051249999999998,0.9753161040546943,1.451117443115705,1.6521982917772675,1.6307440605985157,3.48125,3.515000000000009,3.6977288725955386,3.542289223825357,3.876184201749747,3.6467550407330926
2013-02-28,POMRB,4.474000000000001,0.85,3.45,4.067,4.161,4.124707256035816,4.2370313207184545,4.443395013485358,4.308816244194651,0.745625,1.032499999999998,0.9251896624328166,1.3065789405535975,1.8765276977581526,1.4008877362464909,3.52,3.485000000000009,3.5986373235573232,3.465959653852892,3.69566749275876,3.5899406011408357
2013-05-31,PREMON,5.02,0.95,4.17,4.068,4.019499999999999,4.482824353621489,4.327476676779236,5.133739597195407,5.270919642359405,0.7606250000000001,0.712499999999998,0.9351137974596899,1.2137352417163205,1.0257110964558993,1.263363058539729,3.6062499999999997,3.477500000000009,3.827182394134394,3.7214614030999367,3.398717617047399,3.527216098951122
2013-08-31,MONSOON,2.9919999999999995,0.605,3.11,3.987499999999999,4.1145,3.8864946121728936,4.173850563728364,2.937764369975217,2.9099709823100186,0.70875,0.778749999999998,0.803068278475814,1.0714412308314094,0.626015576930724,1.1851344998055793,3.82,3.562500000000009,3.5403094364806362,3.427405230158705,3.0032646920490644,3.8153261962364478
2013-11-30,POMKH,3.5999999999999988,0.565,3.87,3.922249999999999,4.021499999999999,3.7718967673037356,4.107966592509688,3.929532153870224,3.9141851971755,0.663125,0.742499999999998,0.7078409670854884,0.9520760409186714,0.9829538184391698,1.040308603596778,3.9325,3.6500000000000092,3.6721856618883817,3.57464418884474,3.717819751261897,3.499183245730101
2014-02-28,POMRB,4.202,0.58,4.81,3.9142499999999996,3.953499999999999,3.943938060382241,4.119029150980497,4.354384312195483,4.284616940373928,0.65875,0.674999999999998,0.656704580251293,0.8617519219244175,1.3243634278367291,0.9216516464347289,3.9275,3.990000000000009,4.127311397133029,4.049834845452182,3.7668130327336433,3.6653915950266485
2014-05-31,PREMON,4.7700000000000005,0.855,3.71,3.9822499999999996,3.890999999999999,4.274362836229345,4.194259824414527,4.9601472419467,4.971949207237213,0.6846874999999999,0.6512499999999981,0.7360227481507757,0.8466546006999903,0.5352846656494614,0.8363610700206312,4.006562499999999,3.8750000000000093,3.9603868382798173,3.865167056696256,4.0519949154443555,4.178430640298875
2014-08-31,MONSOON,3.178,0.665,3.53,3.97475,3.9374999999999996,3.835817701737607,4.077404843408931,2.768689284812961,2.7616708828821253,0.690625,0.6662499999999981,0.7076136488904654,0.7964714451155055,0.22478974280023079,0.8410141284743861,3.920625,3.9800000000000093,3.78823210296789,3.684418872250309,3.162058457855034,3.9684695676464443
2014-11-30,POMKH,3.958,0.7124999999999999,4.0825,3.851,4.027,3.8846906210425645,4.063874432080281,3.8087216203827223,3.82742304311598,0.68125,0.7031249999999981,0.7095681893342792,0.7668178666856672,0.6875719795980204,0.7970736217293865,3.768125,4.033125000000009,3.905939261780734,3.8103999308453895,3.997021870186423,3.7719377167629142
2015-02-28,POMRB,3.784,0.48,3.91,3.7600625,3.9225,3.844414372625539,4.031854778207833,4.41989056961383,4.44600848667458,0.6549999999999999,0.6781249999999981,0.6177409136005676,0.6966664219258324,1.131886344934912,0.7759604995711845,3.6818750000000002,3.8081250000000093,3.9075635570684404,3.8109599826552856,4.019716416543471,3.911138666709832
2015-05-31,PREMON,4.198,0.88,3.39,3.756875,3.7794999999999996,3.9858486235753237,4.051221459430571,4.862138720654807,4.8119427349960775,0.6284375000000001,0.6843749999999981,0.7226445481603405,0.7225930669561204,0.3646654328749941,0.7020763492454136,3.6390625,3.7281250000000092,3.7005381342410644,3.5951309506684717,3.789802852084677,3.910628290864995
2015-08-31,MONSOON,3.0225,0.4300000000000001,3.16,3.839125,3.7406249999999996,3.600509174145194,3.9329227556411936,2.62146447675229,2.5390173830138756,0.6542187500000001,0.6256249999999981,0.6055867288962044,0.6519799632247523,0.10054782102931203,0.7464935528178788,3.704375,3.6356250000000094,3.4843228805446387,3.3757247448185588,2.873868448320352,3.677271065698274
2015-11-30,POMKH,4.087999999999999,0.735,4.11,3.8888125,3.773125,3.795505504487116,3.9510087376541994,3.61342914041341,3.6468607453652284,0.6284375,0.6312499999999981,0.6573520373377226,0.6583576716837242,0.5382735350938961,0.667483491450182,3.8737499999999994,3.64250000000001,3.734593728326783,3.6447615143873144,3.671861950852024,3.44541862381535
2016-02-29,POMRB,4.312,0.66375,4.4049999999999985,3.8991874999999996,3.905125,4.002103302692269,3.992820091646268,4.193142364080309,4.252789570331422,0.5696874999999999,0.677187499999998,0.6599112224026336,0.6489546751542234,1.0236185301905996,0.6843384429534861,3.9549999999999996,3.766250000000009,4.002756236996069,3.92170689289262,3.8527713710649527,3.7432988361761996
2016-05-31,PREMON,4.0675,0.49,4.25,3.9363750000000004,3.8724999999999996,4.028261981615362,4.001646433296642,4.8754176202371635,4.872244571875924,0.5728125,0.5796874999999981,0.5919467334415801,0.6065071056767857,0.3261978876185314,0.6791987043182529,4.01875,3.981250000000009,4.101653742197641,4.016135584418334,3.9212650013007,4.039888073044145
2016-08-31,MONSOON,3.236,0.35,2.95,3.9648750000000006,3.9258749999999996,3.7113571889692176,3.9136551384680907,2.7739778728879276,2.7625916717603634,0.64234375,0.5596874999999981,0.4951680400649481,0.5450326016117499,-0.018521129473485276,0.6319667746129555,4.1118749999999995,3.928750000000009,3.640992245318585,3.5299249378559523,3.335700705306458,4.134064930332074
