Date,Season,Narwana,Uchana,Jind,Pilukhera,Safidon,Julana,Alewa,Narwana_Trend,Narwana_SMA,Narwana_EWMA,Narwana_DES,Narwana_TES,Narwana_ARIMA,Uchana_Trend,Uchana_SMA,Uchana_EWMA,Uchana_DES,Uchana_TES,Uchana_ARIMA,Jind_Trend,Jind_SMA,Jind_EWMA,Jind_DES,Jind_TES,Jind_ARIMA,Pilukhera_Trend,Pilukhera_SMA,Pilukhera_EWMA,Pilukhera_DES,Pilukhera_TES,Pilukhera_ARIMA,Safidon_Trend,Safidon_SMA,Safidon_EWMA,Safidon_DES,Safidon_TES,Safidon_ARIMA,Julana_Trend,Julana_SMA,Julana_EWMA,Julana_DES,Julana_TES,Julana_ARIMA,Alewa_Trend,Alewa_SMA,Alewa_EWMA,Alewa_DES,Alewa_TES,Alewa_ARIMA
1998-11-30,POMKH,3.5533333333333332,9.796666666666667,5.311249999999999,1.235,3.375,1.1733333333333331,12.15,4.0839583333333325,3.680624999999999,3.7432313203833907,3.983980238478769,4.366830571959642,3.7444823061392247,9.733333333333334,10.207708333333334,9.674115094340266,10.179694720692092,5.656671784045918,9.597807658964962,5.9385625,5.959026785714287,5.911193483812571,8.804724167168573,6.641666778966126,6.566979155042681,1.2833333333333332,1.2820833333333326,1.2986351297024,1.444645327114589,0.23401955909163763,0.5450582793193424,3.947916666666667,4.1587499999999995,4.2204160751616,4.40062216845116,5.362239587558122,4.572081389912411,3.2395833333333335,3.223958333333333,2.9147464386901336,4.874135077704828,4.20656077124567,4.055061657663948,8.91375,8.32,8.8403140611072,8.127312491878401,7.829006545283825,6.295634000576429
1999-02-28,POMRB,3.825,9.3625,5.815,0.8933333333333332,2.493333333333333,3.305,6.35,4.424583333333333,3.804999999999999,3.7759387922300345,3.9624224300260256,4.0598483902856355,3.744777821722965,9.369375000000002,9.945208333333335,9.54946905660416,10.121629737151256,12.374041702055223,9.65719255041644,6.074562500000001,5.794562500000001,5.872716090287543,8.851838210379698,7.181116814662129,6.905906169071716,1.5877083333333335,1.1270833333333325,1.1365144111547734,1.2691643852015868,0.8230427948786019,1.7842556865205457,3.8177083333333335,4.008749999999999,3.529582978430293,3.7071182561989104,3.976088725641396,3.964445702537714,3.459270833333334,3.123958333333333,3.0708478632140803,4.869942233161425,4.345937016924404,3.2351142257939163,9.77125,8.21,7.84418843666432,7.802086732653165,10.697903100014404,8.958601944619966
1999-05-31,PREMON,6.2399999999999975,9.78,7.19,3.335,3.78,5.175000000000002,12.92,4.682083333333333,4.362916666666665,4.76156327533802,4.574676687907692,4.6482269292444,3.7131247920471906,8.923333333333332,9.521458333333335,9.641681433962496,10.142337248018725,9.87066876420609,9.569210941007137,6.396227678571428,6.082562500000002,6.399629654172527,8.899204370737346,7.069324886321845,6.948202933557381,1.8689583333333335,1.4395833333333325,2.015908646692864,1.965656950928371,2.001913595035589,1.6906499141234017,4.019583333333334,3.887083333333333,3.6297497870581754,3.793470704111052,4.058066132787152,3.5253145796003937,4.015416666666667,3.3552083333333336,3.912508717928449,4.888392731084574,5.242431698258585,4.05013268693114,9.476875,9.617500000000001,9.874513061998591,9.570534726884711,9.274742847800704,10.429906773722776
1999-08-31,MONSOON,4.326666666666667,7.93,5.95,1.48,5.3450000000000015,4.6,8.280000000000001,4.954375,4.486249999999999,4.587604631869478,4.5328923110224,4.683693347121304,4.077435348557946,8.4021875,9.217291666666668,8.957008860377497,9.851588430275553,8.5312295466832,9.632135137817231,7.062017857142856,6.066562500000002,6.219777792503516,8.946823977678786,7.093475043738401,7.084262147986535,2.1154166666666665,1.7358333333333325,1.8015451880157185,1.815112725623839,2.572738377844403,2.661192872580931,4.535416666666667,3.7483333333333335,4.315849872234907,4.471495034300948,4.100925540408587,3.9359047781084997,4.6909375,3.563333333333334,4.187505230757069,4.899698640753003,4.80696912774465,4.561002418241232,9.236875,9.925000000000002,9.236707837199155,9.514980627432081,8.870130841824594,7.121994641892176
1999-11-30,POMKH,5.12,7.445,7.948571428571428,2.3,5.545,4.789999999999999,8.565,4.811190476190476,4.877916666666666,4.800562779121687,4.708172796060737,4.755832152686576,4.675419937937914,8.235416666666667,8.629375000000001,8.352205316226499,9.52625248764839,6.764190588632074,9.12404881285694,7.653142857142857,6.725892857142858,6.911295246930681,8.994698411716884,6.158111147545268,5.827111222151565,2.0706249999999997,2.0020833333333323,2.000927112809431,1.9874334697635785,1.225884776295859,1.311621727443037,4.93375,4.2908333333333335,4.807509923340944,4.969143797224233,4.891872785745401,4.101266435808881,4.944687500000001,4.467500000000001,4.428503138454241,4.913179596878649,4.2992627607519065,3.677630148950348,8.9075,9.028750000000002,8.968024702319493,9.537297765526105,12.07599869692524,13.151184742684158
2000-02-29,POMRB,4.4366666666666665,7.545,8.504,1.8,4.45,5.0925,8.015,4.630297619047619,5.030833333333333,4.655004334139679,4.660939036423958,4.728580382421783,4.791978220999124,8.563958333333334,8.175,8.0293231897359,9.269272591158169,10.360963952365754,8.622868591704353,7.9264761904761905,7.398142857142857,7.5483771481584085,9.042829025590768,7.043910782574925,6.817419953799653,2.059375,2.2287499999999993,1.9205562676856585,1.9364939013514912,1.8635734893686837,2.2150745017634175,5.156875,4.78,4.664505954004566,4.838626277550069,4.623130759596147,4.581381945565884,4.9115625000000005,4.9143750000000015,4.694101883072545,4.930213441680931,4.438639006430643,4.33425408917432,8.474375,9.445000000000002,8.586814821391696,9.364961960310524,7.586654892138469,8.400532621577089
2000-05-31,PREMON,4.482857142857143,10.263333333333334,9.23,2.07,5.01,5.4175,8.620000000000001,4.6711309523809526,4.591547619047619,4.586145457626665,4.637776663973704,5.303404212863375,4.842466750497594,9.206458333333334,8.295833333333334,8.922927247174872,9.505938122625725,8.695847463993095,8.301139682906697,7.712904761904762,7.908142857142857,8.221026288895045,9.091217191397464,7.7206323728318935,7.117559907315357,2.0487499999999996,1.9124999999999994,1.980333760611395,1.992312576176446,2.9533682496860494,2.475066808618004,5.054375,5.0875,4.80270357240274,4.981776559633081,5.259344091511134,4.757477852981024,4.8481250000000005,4.975000000000001,4.983461129843527,4.951082480096439,5.335133687764824,4.847776127616019,9.23,8.370000000000001,8.600088892835018,9.397033333847151,12.071845918926094,8.896172215543418
2000-08-31,MONSOON,4.636666666666667,10.075,6.096666666666668,2.655,5.9,4.0925,9.115,4.7180059523809526,4.6690476190476184,4.6063539412426655,4.660541930096987,4.765872998830718,4.713887612797529,10.059375,8.832083333333335,9.383756348304924,9.673623813112465,7.492456588447153,8.886823222465855,7.3276875,7.944809523809524,7.371282440003694,9.139864258310476,7.508698954245185,6.847031777340805,1.79125,2.2062499999999994,2.250200256366837,2.224974395087653,2.0493157784976193,1.6797499925057733,5.013125,5.226249999999999,5.241622143441644,5.425311515239416,5.31435872797557,5.154659045897468,4.814375,4.848125000000001,4.627076677906117,4.955656706349796,4.899671117250889,4.739423287694933,10.04375,8.578750000000001,8.80605333570101,9.557496281514274,6.900089674185754,8.907952058954322
2000-11-30,POMKH,5.136666666666667,10.44,6.093333333333334,1.04,4.17,4.79,13.775,4.88577380952381,4.673214285714285,4.8184790314122665,4.807582518225478,4.892125898900086,4.6230622755279835,10.578125,9.580833333333334,9.806253808982955,9.87546319745201,6.88984195693922,9.241473806032833,7.315125,7.481000000000002,6.86010279733555,9.188771635214374,7.459697133067259,6.147417432538747,1.8918749999999998,1.8912499999999997,1.7661201538201023,1.842671619695406,1.8326296069689654,2.1507626518961307,5.30125,4.8824999999999985,4.812973286064986,5.007930257675342,5.826655650544662,5.521881280035517,4.8034375,4.848125000000001,4.69224600674367,4.968582354000346,4.391964750258145,3.807464066231285,10.370000000000001,9.881250000000001,10.793632001420606,11.11318806872107,9.57767215962531,9.281597821755897
2001-02-28,POMRB,4.795,11.373333333333333,7.2775,1.0,5.494999999999999,4.822500000000002,9.315,5.226166666666666,4.762797619047618,4.80908741884736,4.828207071342713,4.836459146670683,4.6762424081114755,10.875520833333333,10.537916666666668,10.433085618723105,10.20069972231225,10.202919770779348,9.599212892872881,7.468791666666668,7.174375000000003,7.02706167840133,9.23794072394399,7.880598183467341,6.463673649053892,2.0725,1.6912499999999995,1.4596720922920614,1.5723220742122208,1.228145609612474,1.3669294296786516,5.26,5.143749999999998,5.085783971638992,5.279734483271473,4.580408612569049,4.722422729634283,4.896354166666667,4.7806250000000015,4.744347604046203,4.981762818585565,4.5313409959368816,4.522758325229503,10.955781250000001,10.20625,10.202179200852363,10.94177364905473,9.919088317493603,8.922042622086478
2001-05-31,PREMON,5.466666666666666,10.585,10.356000000000002,3.675,6.27,5.6,9.93,5.564,5.008749999999998,5.072119117975083,5.018315769936124,5.470773370846242,4.807122619073112,11.363645833333333,10.618333333333334,10.493851371233863,10.342936132994286,11.154444792081227,10.128756332717323,8.018041666666667,7.455875000000003,8.358637007040798,9.287372939143857,8.336377327283747,7.427262535386231,2.15,2.0924999999999994,2.3458032553752366,2.282870765848016,2.208430491387591,1.8792392481619085,5.346458333333333,5.458749999999998,5.559470382983395,5.756633505220184,5.676948266233385,5.16731710981991,4.826458333333334,4.826250000000001,5.086608562427721,5.004290901247378,5.427835677271062,4.907089878434272,10.8921875,10.533750000000001,10.093307520511418,10.97225351762534,11.997059171371527,12.766745139514413
2001-08-31,MONSOON,6.376,12.1325,6.2,2.495,4.31,4.653333333333333,12.49125,5.8927916666666675,5.443583333333332,5.59367147078505,5.396490153578608,5.127170975923931,4.924038054944226,11.756354166666668,11.132708333333333,11.149310822740318,10.720346539125211,10.120163482035531,10.264936906358,8.900312500000002,7.481708333333336,7.495182204224479,9.337069634468438,7.269687776391752,6.7763664603723495,2.31,2.0524999999999998,2.405481953225142,2.36693417330437,2.868077839640393,2.7520786392702146,5.563541666666667,5.061249999999998,5.059682229790037,5.267985613046523,6.088466604279642,5.818833312016123,4.998333333333334,4.966458333333334,4.913298470789966,5.015144306476311,4.992373106757127,4.762089790146439,10.1903125,11.377812500000001,11.052484512306851,11.766670382555338,10.296800252575473,9.708055730317101
