Date,Season,Mandai,Padmabi,Boxanagar,Melaghar,Agartala (non Block),Dukli,Bishalgarh,Kathalia,Kalyanpur,Mohanpur,Jirania,Teliamura,Khowai,Mandai_Trend,Mandai_SMA,Mandai_EWMA,Mandai_DES,Mandai_TES,Mandai_ARIMA,Padmabi_Trend,Padmabi_SMA,Padmabi_EWMA,Padmabi_DES,Padmabi_TES,Padmabi_ARIMA,Boxanagar_Trend,Boxanagar_SMA,Boxanagar_EWMA,Boxanagar_DES,Boxanagar_TES,Boxanagar_ARIMA,Melaghar_Trend,Melaghar_SMA,Melaghar_EWMA,Melaghar_DES,Melaghar_TES,Melaghar_ARIMA,Agartala (non Block)_Trend,Agartala (non Block)_SMA,Agartala (non Block)_EWMA,Agartala (non Block)_DES,Agartala (non Block)_TES,Agartala (non Block)_ARIMA,Dukli_Trend,Dukli_SMA,Dukli_EWMA,Dukli_DES,Dukli_TES,Dukli_ARIMA,Bishalgarh_Trend,Bishalgarh_SMA,Bishalgarh_EWMA,Bishalgarh_DES,Bishalgarh_TES,Bishalgarh_ARIMA,Kathalia_Trend,Kathalia_SMA,Kathalia_EWMA,Kathalia_DES,Kathalia_TES,Kathalia_ARIMA,Kalyanpur_Trend,Kalyanpur_SMA,Kalyanpur_EWMA,Kalyanpur_DES,Kalyanpur_TES,Kalyanpur_ARIMA,Mohanpur_Trend,Mohanpur_SMA,Mohanpur_EWMA,Mohanpur_DES,Mohanpur_TES,Mohanpur_ARIMA,Jirania_Trend,Jirania_SMA,Jirania_EWMA,Jirania_DES,Jirania_TES,Jirania_ARIMA,Teliamura_Trend,Teliamura_SMA,Teliamura_EWMA,Teliamura_DES,Teliamura_TES,Teliamura_ARIMA,Khowai_Trend,Khowai_SMA,Khowai_EWMA,Khowai_DES,Khowai_TES,Khowai_ARIMA
2003-02-28,POMRB,3.32,1.74,2.128888888888889,2.645,6.33,14.146203703703707,3.7466666666666666,3.7,9.217272727272727,4.86,1.73,3.03,2.02,3.1999999999999997,3.157500000000002,3.1559641799012397,3.026881165718591,3.151683545157976,3.017150591727295,2.00625,1.3825000000000003,1.3867182810107386,1.334243941758141,1.5301694427400365,1.9260907068627557,1.8326313131313132,1.832631313131313,1.8349962440548317,1.8405895583808032,2.128888888888889,2.10138319833131,2.4831250000000002,2.249999999999999,2.2780676272653375,2.4217497051564028,2.4425654301804554,2.4153052666529846,5.805000000000001,5.597499999999998,5.660535400666632,6.071367104473648,6.431036607993405,6.985878444184861,15.80851851851852,15.808518518518522,15.005770169312633,14.727829034469655,14.292125104566704,14.859300847104556,3.012708333333333,3.730416666666668,3.6103519007853677,3.5717857173402785,3.624262250466926,3.4572018066779355,2.824375,2.7599999999999993,2.952942110922897,2.703128391234014,3.559700010054542,3.686734629473592,6.633327020202019,7.759000721500724,7.678767823554412,7.047251340722483,7.747046076001988,7.383724640869708,4.665,4.694999999999997,5.0078256307207845,5.341500533544419,5.803675957405982,5.656919250810854,1.1775,1.3899999999999992,1.5327051800586862,1.387840376112231,3.188445041907865,3.1931281399722913,2.7225,2.6275,2.769026444269581,2.4083492605802883,3.3282422329771775,3.1406554642241216,2.1216666666666666,2.1133333333333324,2.0901331351655186,2.0480509429940668,2.515902680470613,2.272656146164912
2003-05-31,PREMON,3.94,1.46,2.488,3.44,8.03,21.418611111111108,1.9966666666666668,3.62,6.800909090909091,4.755,1.06,2.93,2.24,3.26,3.035000000000002,3.469578507940744,3.30509122242227,4.422434482071983,3.9968874657665827,2.76375,1.1900000000000004,1.4160309686064432,1.3142837896449715,1.8212569755596661,2.780558152350228,1.832631313131313,1.832631313131313,2.096197746432899,2.0668141010288137,2.488,2.455854516808622,2.7399999999999998,2.3187499999999988,2.7428405763592023,2.5577582526260816,3.4690030780025385,3.3393851603862315,5.777500000000001,5.867499999999999,6.608321240399979,6.0374163234799605,7.014437290351451,7.689660345967755,15.808518518518518,15.808518518518522,17.570906546032024,18.57367536070969,22.107656797906454,18.633773692859258,2.9316666666666666,3.071250000000002,2.964877807137887,3.3072056258946856,4.509806574518037,4.094289135719064,2.8,2.902499999999999,3.219765266553738,2.7422894512362177,3.2374243501232858,3.247545309034403,6.229576534576534,7.079406565656569,7.327624330496283,6.949689668635299,9.526407176941548,9.960562006553932,4.6850000000000005,4.671249999999997,4.90669537843247,5.16204518989704,5.6389531423294645,5.438059047626493,1.2616666666666665,1.0799999999999994,1.3436231080352117,1.2240240644302842,2.214499235636751,2.288352676521263,2.78625,2.645,2.8334158665617486,2.4980854483748716,3.0938315594615036,3.688494175274778,2.205,2.1108333333333325,2.150079881099311,2.1098751718611615,2.0220122208530995,2.0880861265906305
2003-08-31,MONSOON,2.79,6.84,1.2563636363636363,2.67,3.96,11.340092592592592,2.4966666666666666,1.945,3.3363636363636364,4.71,0.83,2.58,2.2,3.15375,3.3650000000000015,3.1977471047644466,3.17171831684118,2.303314942549782,2.643546157056497,2.67,2.8225000000000002,3.585618581163866,1.6570791004105172,0.17071351672842883,0.7730692711347468,1.8326313131313132,1.832631313131313,1.760264102405194,1.8532869515277974,1.2563636363636363,1.240131161374697,2.978125,2.6474999999999986,2.7137043458155214,2.563660108415506,1.469782683545881,1.7632680755031225,5.8325000000000005,5.742499999999999,5.548992744239987,6.003549763823379,5.0744143221226885,5.47751036736034,15.808518518518518,15.808518518518524,15.07858096465625,15.30339338290534,10.852114861434574,13.456777014089948,2.887916666666667,2.9541666666666684,2.777593350949399,3.1541782691869527,2.710738375269525,2.91957812989493,2.7731250000000003,2.746249999999999,2.709859159932243,2.689232718524178,2.5847664638741596,2.741086236988025,6.171573426573426,6.187247474747478,5.731120052843225,6.43894199909691,5.434510422605846,5.017168238891969,4.705,4.658749999999998,4.828017227059482,5.022101654235924,5.930326560006568,5.250468598002737,1.3720833333333333,1.2749999999999995,1.138173864821127,1.0398209512646226,0.19936884964530988,0.4758224998796037,2.7575,2.8,2.732049519937049,2.4788489794469566,1.2414605579425801,1.722836489129651,2.29875,2.1324999999999994,2.170047928659587,2.1486753611943263,1.9348765538814419,2.053935243724006
2003-11-30,POMKH,2.57,0.78,1.4572727272727273,2.575,4.93,16.329166666666666,3.3966666666666665,2.15,5.733076923076923,4.52,1.3733333333333333,2.55,2.65,3.1750000000000003,3.155000000000001,2.946648262858668,2.9758244531415015,2.9813585986788045,2.9490749034487687,2.63,2.705,2.46337114869832,1.5912729507723298,1.9105316043937544,1.4613201664046869,1.832631313131313,1.832631313131313,1.6390675523522074,1.7229569490462187,1.4572727272727273,1.4384444629044613,3.1475,2.8324999999999987,2.658222607489313,2.5550841329518597,2.2552487746124283,2.2988565161026804,5.6625,5.812499999999998,5.301395646543992,5.969899215237171,4.914086742545478,4.767877741559249,15.808518518518516,15.808518518518522,15.578815245460417,15.692019273092647,16.181118821116584,15.998865909306682,2.94375,2.9091666666666685,3.025222677236306,3.164316349148124,3.16732587711392,3.1373734479765973,2.6087499999999997,2.853749999999999,2.4859154959593455,2.6484482154808946,2.2428603369508076,2.3170232658372707,6.720859765234765,6.271905594405598,5.7319028009367035,6.288690288988327,4.904298124087535,4.807424934921939,4.710625,4.711249999999998,4.704810336235689,4.8662140486646255,5.365806100083715,5.102038169963195,1.5695833333333333,1.2483333333333326,1.2322376522260097,1.0392459620079655,1.3146074538139167,1.3565809037769103,2.6925,2.7725,2.6592297119622295,2.461975909244381,2.2079018056730684,2.625216496726813,2.31625,2.2774999999999994,2.362028757195752,2.372080266160668,2.1999682223838293,2.0411193913540786
2004-02-29,POMRB,3.31,1.46,2.128888888888889,3.81,6.49,14.146203703703707,3.5766666666666667,3.055,8.414615384615384,4.81,2.72,2.91,2.19,3.0999999999999996,3.152500000000001,3.0919889577152007,3.049119904664328,3.1376809359618822,3.147905636780088,1.83125,2.6350000000000002,2.062022689218992,1.5722969242352678,2.430481941286798,1.9026300139458114,1.8230858585858587,1.832631313131313,1.83499608696688,1.8318691388125936,2.128888888888889,2.1039661552214115,3.1337500000000005,3.123749999999999,3.118933564493588,2.756323269235518,2.781599778567522,2.7366384112641375,5.665,5.852499999999999,5.7768373879263955,5.936478945541763,6.379631635072261,6.813531333809776,15.071006944444445,15.808518518518522,15.005770628757734,14.737819186506876,14.292138089905993,14.775101091545846,3.067916666666666,2.8666666666666685,3.2458002730084505,3.2036630802979933,3.358804142510068,3.280739780363583,2.5412500000000002,2.692499999999999,2.7135492975756073,2.658529908160653,3.5566378296846755,3.587234187989595,7.766182817182817,6.071241258741262,6.804987834408176,6.487744159888397,7.144665147020975,8.020698034639208,4.728749999999999,4.698749999999998,4.746886201741413,4.844095602275199,5.052216257544976,4.9421913725693365,1.6733333333333333,1.4958333333333327,1.8273425913356058,1.433898114461716,2.2796818667631698,2.252389188650701,2.62375,2.7425,2.759537827177338,2.574118826473932,3.207546374437273,3.0557480268523136,2.30875,2.3199999999999994,2.293217254317451,2.3616699784955775,2.429237402611783,2.273918270859685
2004-05-31,PREMON,4.12,1.42,2.488,3.63,6.51,21.418611111111108,2.6133333333333333,2.95,11.997857142857145,4.85,1.65,2.53,2.21,2.91125,3.197500000000001,3.50319337462912,3.3956354619999773,4.255789631441455,3.831651053871421,1.03,2.625,1.8052136135313952,1.5515232806463861,2.5499166815036514,2.615632739944972,1.7538813131313131,1.832631313131313,2.0961976521801278,2.0566006058711,2.488,2.4588731793390934,2.9925,3.1712499999999992,3.3233601386961524,2.922428299719444,3.89958676941658,3.695900960499757,5.9175,5.472499999999998,6.070102432755837,5.903247245153158,7.022101588325302,7.7259263234555595,14.33349537037037,15.808518518518522,17.570906821699083,18.578868785133235,22.107666063124352,19.008343195645573,2.95375,3.0208333333333353,2.9928134971384037,3.0855689427910757,3.443034605126994,2.813128993655674,2.6412500000000003,2.5249999999999986,2.8081295785453646,2.663346224771812,3.186526498465191,3.270719480759003,8.594836080586083,7.370478271728275,8.882135557787763,7.102540687068672,8.165848917180703,8.674711530671907,4.70875,4.7224999999999975,4.788131721044848,4.840643048659223,5.06738618677511,4.90588728013964,1.7325000000000002,1.6433333333333326,1.7564055548013635,1.5082906146982755,1.5655736766879982,1.6933373354683177,2.605,2.6425,2.667722696306403,2.554613236406234,3.076841130468377,2.509747536889231,2.2575,2.3124999999999996,2.2599303525904704,2.3457268105658082,2.1555910506470095,2.3244149432047583
2004-08-31,MONSOON,2.01,0.49,1.18,2.37,5.5,5.44,2.873333333333333,2.075,6.502000000000002,4.76,1.07,2.43,2.17,2.8475,3.0025000000000013,2.905916024777472,3.0025556316715867,2.433332844666438,2.3195849906760313,1.0425,1.0375,1.2791281681188371,1.4696829622386158,1.973812503058451,1.5288324724583486,1.833111111111111,1.813540404040404,1.7297185913080766,1.8180452474006379,1.2563636363636363,1.2416554925681131,2.86375,3.096249999999999,2.9420160832176916,2.8677791058920086,2.1334426119226295,2.386926073965501,5.95125,5.857499999999998,5.842061459653502,5.870176022991437,4.6552295499391745,4.458266776312067,13.263969907407407,14.333495370370374,12.71854409301945,12.079408744446445,10.852121472294773,13.17397076631246,2.80375,3.115000000000002,2.945021431616375,3.0241347237723266,2.6171591986721525,2.6961227081680224,2.705625,2.5574999999999983,2.514877747127219,2.620415241946949,2.2295387586791944,2.3064776011608883,9.081225732600734,8.161887362637366,7.930081334672659,6.962955878662104,6.371005393176777,7.213643111630443,4.67625,4.734999999999998,4.776879032626908,4.811066264588973,5.529703934286603,4.890538797534716,1.7233333333333336,1.7033333333333327,1.481843332880818,1.4114247340085617,0.558555369491081,0.6685152168578082,2.58875,2.605,2.572633617783842,2.5058014846643326,1.734405358614699,2.174954165533915,2.26125,2.3049999999999997,2.223958211554282,2.3045159500587427,2.0602335718001896,2.2479194475859376
2004-11-30,POMKH,1.84,0.72,0.98,1.745,5.41,16.329166666666666,2.106666666666667,2.82,9.196666666666667,4.31,1.606666666666667,2.55,2.27,2.50875,2.820000000000001,2.479549614866483,2.599690635667756,2.7195553230425342,2.9779119164620567,1.12125,1.0225,1.0554769008713023,1.405321770514685,1.0772068849345278,1.3762257954104185,1.86975,1.6942222222222223,1.429831154784846,1.53984420655217,1.4530420548980103,1.4402125549895775,2.8237500000000004,2.888749999999999,2.463209649930615,2.7056095062918666,2.5548863870589447,2.4461047919789953,5.93625,5.977499999999998,5.669236875792102,5.837288519459229,5.042323415713335,5.3522926716374215,12.194444444444445,14.333495370370375,14.162793122478336,13.641418632172446,14.490828029961609,15.926457071725908,2.810833333333333,2.792500000000002,2.609679525636492,2.849053952936564,3.2840337707057685,3.1824173694011986,2.658125,2.7249999999999983,2.636926648276331,2.619513510993174,2.0738644581157297,2.030250679823374,8.813580357142857,9.027784798534801,8.436715467470263,7.173064059627786,7.068680007099818,6.652565832751059,4.64625,4.682499999999997,4.590127419576145,4.6543993516369175,5.080747834396176,4.854688556523183,1.6150000000000002,1.7616666666666663,1.5317726663951576,1.4688442556070005,1.3695512302547166,1.5668712542976668,2.47,2.6049999999999995,2.5635801706703054,2.5041762498851536,2.206947422117124,2.6735508481610903,2.2649999999999997,2.2099999999999995,2.2423749269325692,2.304471966431855,2.353463624828084,2.497919781037312
2005-02-28,POMRB,3.53,1.62,3.24,3.61,6.28,5.59,3.6666666666666665,2.9,8.842142857142857,4.76,2.4133333333333336,2.78,2.6,2.2125,2.875000000000001,2.8997297689198898,2.8102228771004656,2.9195746153934166,3.0142355609395683,1.17875,1.0625,1.2812861405227816,1.4029310854014592,1.6462696254542244,1.8528665897560834,1.7881250000000002,1.972,2.1538986928709076,2.0619870991287184,2.098239366834605,2.1060883843767577,2.8287500000000003,2.8387499999999988,2.921925789958369,2.860289680094556,3.0436948921735025,3.04385700608373,5.895,5.924999999999999,5.913542125475262,5.804608893904602,6.606155509890134,6.83203583290846,12.194444444444443,12.19444444444445,10.733675873487002,9.028203178294415,13.08609239945499,14.688172703810862,2.8066666666666666,2.815000000000002,3.0324743820485622,2.9455860545946995,3.2536460153495166,3.1317181501614253,2.566875,2.6862499999999985,2.7421559889657985,2.6236331771033834,3.431222837767305,3.298468062485399,8.790889880952381,9.134666666666668,8.5988864233393,7.313064137581735,9.816351805480602,9.862541462645712,4.609999999999999,4.669999999999997,4.658076451745687,4.6800627134671196,4.786407049653567,4.705099190047134,1.4725000000000001,1.6849999999999996,1.884396933170428,1.7546478815563962,2.54837975486806,2.016717969808746,2.3462499999999995,2.5724999999999993,2.6501481024021833,2.5821062871263423,2.9797442372370444,2.841736483943316,2.1550000000000002,2.3124999999999996,2.3854249561595413,2.439955055493254,2.3334643668647077,2.0675832324931926
2005-05-31,PREMON,1.19,1.89,1.67,3.51,6.6,21.418611111111108,2.58,2.725,9.429166666666667,4.66,1.09,1.71,1.83,2.27,2.142500000000001,2.215837861351934,2.261082248548493,4.05076157111684,3.599661082697743,1.1724999999999999,1.18,1.524771684313669,1.419597240317466,1.8148940347999925,2.481573104493069,1.85375,1.7675,1.9603392157225445,2.005739570601376,2.519084015264404,2.461353396651434,2.8831249999999997,2.808749999999999,3.1571554739750214,2.993122802553673,3.7913286574202205,3.5843914446159215,5.8475,5.9475,6.188125275285158,5.7721215431393835,7.126655073236968,7.245674658064949,12.194444444444443,12.19444444444445,15.007649968536644,15.597977589243037,18.795901033762668,18.566010066599365,2.8037499999999995,2.806666666666669,2.8514846292291374,2.8588224923236867,3.043772854640566,2.647360531136356,2.4175,2.629999999999998,2.7352935933794793,2.618627164791132,3.1111105058444033,3.2134870934977418,9.119970238095238,8.492494047619049,8.930998520670247,7.507800301869158,10.508846390036489,9.74848566481468,4.65,4.622499999999997,4.658845871047412,4.667971425143695,4.856922297605988,4.720176755529928,1.3854166666666667,1.5449999999999995,1.566638159902257,1.639199524945773,1.6186110926109523,1.3139507831694845,2.2837499999999995,2.3674999999999993,2.27408886144131,2.304896784819194,2.790728050055087,2.7710973120985196,2.1175,2.2174999999999994,2.1632549736957247,2.2298409747420656,2.2035299414044855,2.263829269427823
2005-08-31,MONSOON,2.57,0.48,1.345,2.53,5.08,5.44,2.873333333333333,1.57,8.889166666666666,4.66,0.49,2.26,1.67,2.21625,2.282500000000001,2.35750271681116,2.2427669982851337,1.6191751994307864,2.1038837967484154,1.20875,1.1774999999999998,1.1068630105882014,1.343067425023513,1.328497838624211,1.4124604815383954,1.833125,1.8087500000000003,1.7142035294335267,1.8329356162658115,1.1978373320618785,1.1966235674665564,2.9124999999999996,2.848749999999999,2.9062932843850127,2.9530315349388414,2.1363047617528537,2.4096860714137316,5.97375,5.842499999999999,5.744875165171095,5.739777098581281,4.755716603971349,4.75591464352121,12.245694444444442,12.19444444444445,11.180589981121987,10.964821332330015,8.489131646905733,9.680437406513459,2.7925,2.806666666666669,2.8602241108708157,2.830667852137389,2.6109415980762907,2.7136572504695913,2.325625,2.5037499999999984,2.2691761560276875,2.5505205476896613,2.148224901551001,2.092841793251841,9.621523268398269,9.089285714285715,8.914265779068815,7.611592929463078,6.461195041569124,5.705941608309779,4.70875,4.597499999999997,4.659307522628447,4.6595041096051855,5.324488107583861,4.703650242115059,1.4791666666666667,1.3999999999999995,1.135982895941354,1.3578985256677452,0.8043093228590585,1.2282447771271183,2.275,2.3249999999999993,2.268453316864786,2.2422650212714594,1.7829165183110103,2.286943110574157,2.15375,2.0924999999999994,1.9659529842174348,1.986062587676882,2.0656562235237224,2.1173880987162454
2005-11-30,POMKH,1.74,0.68,1.34,2.02,5.45,16.329166666666666,2.083333333333333,2.13,9.44214285714286,4.73,1.49,2.22,2.47,2.6125000000000003,2.257500000000001,2.110501630086696,1.9893423361164801,2.0669507802353353,2.029456982664054,1.3074999999999999,1.1674999999999998,0.9361178063529209,1.282244953914368,0.6812485657952982,1.3026553558321796,1.7674999999999998,1.8987500000000002,1.564522117660116,1.6724756030747092,1.1765323919784973,1.1523880308775398,3.04,2.9174999999999986,2.5517759706310077,2.8239835456097686,2.351058716833074,2.2039150195728867,6.328749999999999,5.852499999999999,5.626925099102657,5.707624355002586,4.99737968675466,5.164014074602716,12.296944444444444,12.19444444444445,13.240020655339858,13.91837769236219,12.804802341125725,15.682168886216438,2.985833333333333,2.8008333333333355,2.5494677998558224,2.6814545960838303,2.8348676389586096,2.58041324732228,2.363125,2.331249999999998,2.2135056936166126,2.514499812460941,2.113258579946263,2.5127969691368124,10.391534403096905,9.150654761904764,9.125416610298434,7.7705816634356255,8.25625829429415,8.526808485425004,4.82375,4.702499999999997,4.687584513577068,4.674726994375116,4.90251511704648,4.691662452053529,1.72125,1.3708333333333327,1.2775897375648124,1.3741477580535304,1.42540844292184,1.5273090973406385,2.4975,2.2424999999999997,2.2490719901188716,2.185324983066693,2.05916960057724,2.447393572940292,2.2275,2.1424999999999996,2.167571790530461,2.1193751661078655,2.2406352242508305,2.2679388663442817
2006-02-28,POMRB,3.2,1.95,2.715,3.57,7.25,6.0,3.6,2.855,12.609090909090913,4.81,3.28,3.04,2.69,3.0574999999999997,2.175000000000001,2.5463009780520176,2.2671714357822528,2.725103278915757,2.8292385081568057,1.365625,1.2499999999999998,1.3416706838117525,1.3080896197696905,1.338801216008208,1.828937728495356,1.746875,1.7675,2.0247132705960698,1.9942105087329731,2.791787189495655,2.7739525187527305,3.23875,2.907499999999999,2.9590655823786047,2.9573947316906306,3.2306072362914757,3.3537267024258086,6.442916666666667,6.094999999999999,6.276155059461594,5.67569976094464,6.584946152177638,6.626128827216494,12.296944444444442,12.29694444444445,10.344012393203915,10.016885507661256,11.883089918076765,9.743461071125827,3.157083333333333,2.784166666666669,2.969680679913494,2.7939279888745028,3.3630491702570495,3.1773690642251364,2.401875,2.319999999999998,2.4701034161699678,2.5194553658315564,3.097087723413405,2.9362961256259785,10.092120483682987,10.092391774891777,10.518886329815427,8.29976573753148,10.17772835255563,9.686208083201416,5.595000000000001,4.714999999999996,4.736550708146241,4.709646528096119,4.761594017500906,4.702191201814979,1.86875,1.587499999999999,2.0785538425388874,1.9167001313250878,2.396751975853363,2.6013037719511214,2.665,2.3074999999999997,2.565443194071323,2.416681246192797,2.5651470348860674,2.7187416771571367,2.32875,2.1649999999999996,2.3765430743182767,2.3397764755116697,2.351933548307269,2.508474931112117
2006-05-31,PREMON,4.69,2.35,1.67,4.57,8.47,21.418611111111108,4.193333333333333,3.0700000000000003,11.822307692307696,5.53,2.16,3.23,2.33,3.2350000000000003,3.050000000000001,3.4037805868312105,3.06462578990619,3.0105921119655914,2.450298498047954,1.3687500000000001,1.365,1.7450024102870514,1.3613493002053554,1.6200104816106653,2.421103017094457,1.68125,1.7675,1.8828279623576418,1.9333402628447858,1.9941992033515246,1.9730499197043743,3.305,3.172499999999999,3.603439349427163,3.257234088368836,3.7493723100553806,3.520434190168083,6.3620833333333335,6.562499999999998,7.153693035676957,5.643986811874776,7.38240236952945,7.3927610023017065,10.97829861111111,12.29694444444445,14.773851880366792,16.853039632359756,18.055001613655364,18.292934685727598,3.1637500000000003,3.187500000000002,3.45914174128143,2.9907185151616735,2.85434139182442,2.6087420271047126,2.4318750000000002,2.4062499999999982,2.710062049701981,2.5369186153833163,2.8507842897789835,2.811537288024623,9.098488386613388,10.690677031302034,11.040254874812334,8.665351146259772,11.992126944284342,11.556876320894784,6.387499999999999,4.9324999999999966,5.053930424887744,4.95180713991781,4.851295430234499,4.731799038491377,1.9274999999999998,1.854999999999999,2.1111323055233324,2.105608338234292,1.3137290923475513,1.5797089644294613,2.68,2.6875,2.831265916442794,2.6986425998389962,2.194998329733483,2.1178909732682745,2.3137499999999998,2.2899999999999996,2.357925844590966,2.3765514054872554,2.0654429807497383,2.0408366930455366
2006-08-31,MONSOON,2.63,0.485,1.18,3.06,4.123333333333333,5.44,2.6300000000000003,1.535,4.100714285714286,9.96,0.6,2.08,1.98,3.4600000000000004,3.0650000000000013,3.094268352098726,3.0820521043224343,2.3751514848082587,2.382723956258605,1.350625,1.36625,1.2410014461722307,1.2904181997012796,1.1034367862533487,1.3175030392467395,1.701875,1.72625,1.601696777414585,1.7098947707497758,1.2771021381511742,1.2939870510329836,3.295,3.3049999999999993,3.386063609656298,3.2888475926922323,2.4364326900781137,2.8313433721180163,6.146249999999999,6.323333333333332,5.941549154739507,5.612338232122721,5.462506885466535,5.604380627103816,9.608402777777778,12.29694444444445,11.040311128220075,12.05735730881248,7.960489736677083,7.398064722549885,3.21,3.126666666666669,3.127485044768858,2.9155341552885052,2.926152835982089,2.9880520746656467,2.4856249999999998,2.397499999999998,2.2400372298211884,2.470258076649178,1.9404772971256379,1.9157213517505163,8.122661088911089,9.49356393606394,8.264438639173115,8.033933748975226,8.826683730469249,7.764289199905198,7.2640625000000005,6.257499999999997,7.016358254932647,6.464035031901879,5.543419998728869,4.951011237320758,1.84125,1.882499999999999,1.5066793833139993,1.814043682291163,0.6886791104734487,0.9870447389720309,2.69,2.6425,2.5307595498656763,2.5629345827656116,2.301726101951399,2.5320498031381686,2.2675,2.3674999999999997,2.2067555067545794,2.2516300126435533,2.0073289738617794,1.9610049519615
2006-11-30,POMKH,3.1,0.7,0.98,2.02,5.76,5.78,2.38,2.405,6.281538461538461,5.77,1.85,2.52,2.04,3.3825,3.405000000000001,3.0965610112592357,3.2259763995903787,2.3869225565718173,2.0826360087558395,1.30125,1.37125,1.0246008677033385,1.2359470625208242,0.6442767518991714,1.239195552721429,1.7674999999999998,1.63625,1.353018066448751,1.451557496317832,1.2514539300310985,1.3531806292715827,3.2687500000000003,3.3049999999999993,2.8396381657937786,3.1353256478604625,2.529034321437604,2.372923291129087,5.665416666666667,6.400833333333332,5.868929492843703,5.580910678812682,5.239378683864173,4.871057231575801,9.557152777777777,9.659652777777783,8.936186676932046,8.552288620036686,12.427609078901655,15.598796320485409,3.0916666666666663,3.2008333333333363,2.8284910268613146,2.8099291356526375,2.7494219860818188,2.5612464714718146,2.44625,2.466249999999998,2.306022337892713,2.4528133003977217,2.0540935613129006,2.4865059778724032,7.345711788211789,8.703412837162839,7.471278568119253,7.751534706099186,8.023898373058346,6.297792543368292,8.1925,6.5174999999999965,6.517814952959588,6.262602837372421,6.424511584161165,6.326644058538193,1.643125,1.9724999999999988,1.6440076299883997,1.875967940294702,1.5257992072725242,1.651053988301908,2.49375,2.7175,2.5264557299194057,2.5749600785454234,2.378566870166524,2.2464949938339034,2.16875,2.2599999999999993,2.1400533040527474,2.164615068237101,2.394605390859758,2.3343822664045457
2007-02-28,POMRB,3.64,1.785,3.24,3.49,5.213333333333334,5.59,3.6733333333333333,3.01,7.963076923076924,10.7825,2.23,2.82,2.75,3.16125,3.5150000000000015,3.313936606755542,3.5162989443231774,3.4423021538320224,3.3794029680501367,1.271875,1.33,1.328760520622003,1.2556299850304191,1.4269351229098672,1.8399732019265294,1.80875,1.7675,2.1078108398692508,1.995138253381427,2.7025915409412895,2.4996045796745823,3.02875,3.2849999999999993,3.099782899476267,3.2278794325611937,3.527598076466754,3.4719739360390154,5.49875,5.891666666666666,5.606691029039556,5.549645611565032,6.845945504870253,6.870573442287661,9.557152777777777,9.557152777777784,7.597712006159227,6.228654877600775,8.591765956349395,6.307149174173379,3.0020833333333337,3.2191666666666694,3.166427949450122,2.925112401392126,3.643001219781049,3.3763321466294123,2.295625,2.5049999999999977,2.5876134027356277,2.4695948285422586,3.035542489740085,2.8470017527018148,6.948643700049951,7.541909340659342,7.667997910102322,7.7123540003429305,9.170944265625629,8.813929419601527,7.7299999999999995,8.010624999999996,8.223688971775754,7.639867880409964,6.159980152022211,6.173771318561983,1.5325,1.709999999999999,1.8784045779930398,2.033631775098948,2.9471215347591735,2.594121088589302,2.25875,2.6624999999999996,2.643873437951643,2.680406308173024,3.059513266692361,2.873586780873349,2.03125,2.2749999999999995,2.3840319824316483,2.3905440142727654,2.4572355401631993,2.5258053906122586
2007-05-31,PREMON,3.63,2.12,1.67,4.44,6.66,21.418611111111108,3.1733333333333333,2.6,10.252727272727274,6.984999999999999,1.625,1.88,1.48,2.9375,3.250000000000001,3.440361964053325,3.7474530945746563,3.9595631345380324,2.9649170934800693,1.2687499999999998,1.2725,1.6452563123732018,1.2983857755227195,1.700029449130629,2.4141210916252946,1.94,1.7675,1.9326865039215506,1.9596658881760365,1.7936607836453062,1.9483337811137582,2.751875,3.2524999999999995,3.63586973968576,3.4762997721305395,4.088549934964244,4.007602713309845,5.482083333333333,5.439166666666665,6.028014617423734,5.518594426736974,7.0014042594300445,6.808502589850458,10.325277777777776,9.557152777777784,13.12607164813998,15.418217204265774,15.589137400811822,18.334621804626245,3.151666666666667,2.9641666666666695,3.1691901030034066,2.9481110460521562,3.4434880207768,3.449160695349197,2.046875,2.3874999999999975,2.5925680416413766,2.4643032860065914,2.917006280075587,2.8695748118736746,6.377997523310023,7.1495142357642365,8.701889655152304,7.960443556518142,9.339394787316678,9.22253154825058,7.02125,8.374374999999995,7.728213383065452,7.461698721906295,7.422735265106346,7.439479575987012,1.4512500000000002,1.576249999999999,1.777042746795824,1.996682840504566,1.7614172033365785,1.5747080780972251,2.1225,2.3249999999999993,2.338324062770986,2.4586193942471097,2.7770406586902343,2.1787783901408435,1.9900000000000002,2.0624999999999996,2.0224191894589887,2.058489229827985,2.1461450157319,2.19201104164074
