Date,Season,Manpur,Pali,Karkeli (umariya),Manpur_Trend,Manpur_SMA,Manpur_EWMA,Manpur_DES,Manpur_TES,Manpur_ARIMA,Pali_Trend,Pali_SMA,Pali_EWMA,Pali_DES,Pali_TES,Pali_ARIMA,Karkeli (umariya)_Trend,Karkeli (umariya)_SMA,Karkeli (umariya)_EWMA,Karkeli (umariya)_DES,Karkeli (umariya)_TES,Karkeli (umariya)_ARIMA
2015-08-31,MONSOON,7.34625,5.876,6.419999999999999,7.794129464285714,7.333437499999994,7.237541324388839,6.546400227544796,5.470757547605026,5.2798644173357765,7.052551879084968,6.142954248366008,6.456527173038774,5.962606787419198,4.861749744230393,4.758588689845994,7.780885416666667,7.788497023809532,7.454307184861925,6.812462268497372,6.3631469572458395,5.705702527893944
2015-11-30,POMKH,7.8424999999999985,6.128235294117648,7.316666666666666,7.910654761904761,7.649374999999994,7.479524794633303,6.864629512388645,6.976969976850288,6.9932525255973585,8.043298406862746,6.831336601307185,6.325210421470324,5.970153936484561,5.924613799593454,5.704826577045003,8.003541666666667,7.705520833333342,7.399250977583821,6.845223994728514,6.843682044731394,6.387837247640666
2016-02-29,POMRB,8.674285714285713,8.550833333333333,8.816666666666668,7.473251488095237,7.938883928571421,7.957429162494266,7.32799349228441,8.261720196497501,7.8376323629577564,8.817704656862746,7.27376715686274,7.215459586215528,6.178814374569861,7.352167410293738,6.837300685757977,8.125416666666666,7.85625000000001,7.96621725321696,6.9089760886202285,7.974309354371824,7.363245247183118
2016-05-31,PREMON,7.666666666666668,14.69625,10.05,6.672098214285715,7.8824255952380895,7.841124164163227,7.551387816996506,9.531462476768803,8.68232284045961,8.756550245098039,8.812829656862741,10.207775751729315,6.881658859467682,9.841858288242912,9.303179838604652,7.774791666666667,8.150833333333342,8.799730351930176,6.998230698244984,10.083077100956167,9.36324011678107
2016-08-31,MONSOON,4.072857142857143,5.915,6.216666666666668,5.969375,7.064077380952376,6.333817355640793,7.020031734608749,6.301295591961066,5.678816200690462,8.530238095238095,8.822579656862741,8.49066545103759,6.793948357181835,9.317319376078142,8.507613441563864,7.189166666666668,8.100000000000009,7.766504877824772,7.0071095789110815,7.13528563124718,6.474960694391699
2016-11-30,POMKH,4.706666666666667,5.6,4.715,5.7440476190476195,6.280119047619043,5.682957080051143,6.627878780140228,5.890680421203241,5.685013730163105,7.364943337912086,8.69052083333333,7.334399270622553,6.687401465606094,7.695328091561439,5.759338341726243,6.760833333333332,7.449583333333343,6.545902926694863,6.984119299982864,7.07688331268549,6.400420973458105
2017-02-28,POMRB,6.1883333333333335,7.268571428571428,6.7333333333333325,6.089285714285714,5.658630952380948,5.885107581364019,6.547216109831401,6.224512234323239,6.560374728847516,6.044556318681319,8.369955357142853,7.308068133802103,6.7287949216515965,7.725338453896252,6.655448973896939,6.638541666666667,6.928750000000008,6.6208750893502515,7.0027633555445545,6.641277697156902,6.0804533331022235
2017-05-31,PREMON,8.35,6.6561538461538445,8.706666666666665,6.626309523809524,5.829464285714281,6.871064548818412,6.90302300667836,7.016460312614678,7.301712666167777,5.6564729853479845,6.359931318681314,7.0473024187428,6.715696781599776,9.208683150360848,8.958646089999997,7.046666666666667,6.592916666666674,7.455191720276817,7.062229233188713,8.335512128819362,8.278501795039462
2017-08-31,MONSOON,6.151428571428572,3.392000000000001,6.581666666666668,7.149761904761904,6.349107142857139,6.583210157862475,6.798136815309145,5.137717325008058,5.672138571714604,5.3711023143523136,5.729181318681314,5.58518145124568,6.431870155191984,4.181438943697508,3.5237917318787213,7.5962499999999995,6.684166666666673,7.105781698832757,7.076949013461444,5.6110541280929285,5.709754079825116
2017-11-30,POMKH,6.9242857142857135,5.0183333333333335,7.615000000000001,7.134761904761905,6.9035119047619,6.719640380431771,6.848137026831791,6.271931110880361,6.457925229260995,5.16600407925408,5.583764652014647,5.358442204080742,6.307415615479402,4.1478310800619,4.24528890454715,7.867291666666667,7.409166666666674,7.309469019299655,7.112813445599367,6.596431144492639,6.434519677128992
2018-02-28,POMRB,8.158333333333333,5.5672727272727265,8.229999999999999,6.928154761904761,7.396011904761901,7.295117561592396,7.139404519629686,7.549609877621799,7.535137898485219,5.432318181818182,5.158439976689972,5.441974413357535,6.239170511234551,5.980784926575306,6.355381873725649,7.760625,7.78333333333334,7.677681411579793,7.161137421422211,8.028487671848,7.788613803418161
2018-05-31,PREMON,6.26,6.716666666666668,9.378333333333334,6.844196428571427,6.8735119047619,6.881070536955438,7.029282497911952,8.792658922168805,8.468483890786526,5.587526515151515,5.173568181818178,5.951851314681188,6.272399737062563,7.490424452293136,7.767739545663122,7.388749999999999,7.951250000000009,8.35794218028121,7.233105086805798,9.783195707244355,9.179477666951307
2018-08-31,MONSOON,6.588571428571428,5.4620000000000015,5.056666666666667,,6.982797619047614,6.764070893601834,6.982965392996232,5.186302380410152,4.843260908842836,,5.691068181818179,5.7559107888087135,6.198340446609171,3.5445045790460004,3.5499699738801507,,7.570000000000008,7.037431974835393,7.214402925601863,6.62999701805009,6.208721054551669
2018-11-30,POMKH,5.81547619047619,4.19,6.165000000000001,,6.705595238095232,6.384633012351576,,6.445440367678557,6.786620407943064,,5.4839848484848455,5.129546473285228,,5.15645600555063,5.535001034444751,,7.2075000000000085,6.688459184901236,,6.209873951846781,5.726643363097654
