Date,Season,Kumarganj,Gangarampur,Kusmandi,Tapan,Hilli,Balurghat,Bansihari,Kumarganj_Trend,Kumarganj_SMA,Kumarganj_EWMA,Kumarganj_DES,Kumarganj_TES,Gangarampur_Trend,Gangarampur_SMA,Gangarampur_EWMA,Gangarampur_DES,Gangarampur_TES,Gangarampur_ARIMA,Kusmandi_Trend,Kusmandi_SMA,Kusmandi_EWMA,Kusmandi_DES,Kusmandi_TES,Kusmandi_ARIMA,Tapan_Trend,Tapan_SMA,Tapan_EWMA,Tapan_DES,Tapan_TES,Tapan_ARIMA,Hilli_Trend,Hilli_SMA,Hilli_EWMA,Hilli_DES,Hilli_TES,Hilli_ARIMA,Balurghat_Trend,Balurghat_SMA,Balurghat_EWMA,Balurghat_DES,Balurghat_TES,Balurghat_ARIMA,Bansihari_Trend,Bansihari_SMA,Bansihari_EWMA,Bansihari_DES,Bansihari_TES,Bansihari_ARIMA
1996-02-29,POMRB,4.8090625000000005,4.75628205128205,3.1909375,5.792680555555554,3.939888888888889,4.802395833333334,5.147562500000001,,,4.8090625000000005,3.830870225125205,4.8090625000000005,,,4.75628205128205,9.043097810945286,4.736072204033157,0.0,,,3.1909375,3.6420178807110735,3.1909375,0.0,,,5.792680555555554,10.834322946894225,5.792680555555554,0.0,,,3.939888888888889,2.813370712238624,3.8414593744166745,0.0,,,4.802395833333334,6.8941999502033084,4.802395833333334,0.0,,,5.147562500000001,7.49611999641299,5.278791859961476,0.0
1996-05-31,PREMON,6.383529411764705,7.338333333333333,6.088777777777778,8.649117647058821,4.822857142857143,6.005416666666667,6.493058823529411,,,5.438849264705882,4.570898577154464,6.383529411764705,,,5.7891025641025635,11.641109874231688,7.325552788345975,4.756271456305305,,,4.350073611111111,2.2376277422818736,6.088777777777778,3.190933203280716,,,6.935255392156861,13.911924918154536,8.649117647058823,0.0,,,4.2930761904761905,2.9931339025576458,4.891443071701099,3.939880978314405,,,5.283604166666667,8.000838086048148,6.005416666666667,4.8023883014141235,,,5.685761029411765,8.750459384297422,6.119352593247029,1.3122698395763748
1996-08-31,MONSOON,3.5610714285714287,3.44925,3.2258333333333336,2.892820037105752,2.376111111111111,2.8261111111111106,3.3120952380952384,4.722868960084034,,4.687738130252101,4.480501946324538,3.5610714285714287,4.75072329059829,,4.8531615384615385,10.025557776663367,3.528145983749172,6.372789701900983,3.833859375,,3.9003775000000003,1.3423580753261428,3.2258333333333336,5.090851180576644,5.214160963248935,,5.318281250136417,12.197139229107828,2.892820037105754,0.0,3.4403531746031746,,3.5262901587301587,2.8441248502264775,2.445678944607609,4.388430132161102,4.364342013888889,,4.300606944444445,7.205465267744451,2.8261111111111106,5.579823850064399,4.655176536239496,,4.7362947128851545,8.040885299571231,3.380164699867879,1.4125405489763843
1996-11-30,POMKH,4.1378125,3.4590277777777776,2.829888888888889,3.5220256132756136,2.622555555555556,3.8234444444444446,3.6679895833333336,4.722868960084034,4.722868960084034,4.46776787815126,4.521316423654703,4.1378125,4.75072329059829,4.75072329059829,4.295508034188034,7.8541010160539075,3.4260854356434756,4.435944477655255,3.8338593750000003,3.8338593750000003,3.472182055555556,0.9700741124946819,2.829888888888889,3.3820311115047827,5.214160963248935,5.214160963248935,4.599778995392096,10.067562427670266,3.5220256132756154,0.0,3.4403531746031746,3.4403531746031746,3.1647963174603175,2.743031718963184,2.6207268618334196,3.6823780606169647,4.364342013888889,4.364342013888889,4.109741944444444,6.620887236516425,3.8234444444444446,3.912148379389453,4.655176536239496,4.655176536239496,4.308972661064426,7.201366191628949,3.7980058565930683,1.4517447477343743
1997-02-28,POMRB,4.8090625000000005,4.75628205128205,3.1909375,5.792680555555554,3.939888888888889,4.802395833333334,5.147562500000001,4.722868960084034,4.722868960084034,4.604285726890756,4.7193776321992775,4.8090625000000005,4.75072329059829,4.75072329059829,4.47981764102564,6.589628392477101,4.755380290517831,4.6210642246309455,3.8338593750000003,3.8338593750000003,3.3596842333333337,0.954425062283624,3.1909375,3.2382465760672305,5.2141609632489345,5.2141609632489345,5.076939619457479,8.951408721922583,5.792680555555556,5.792675758650082,3.440353174603175,3.440353174603174,3.474833346031746,2.833040834671263,3.8370588954633424,3.6396106443793785,4.364342013888889,4.364342013888889,4.3868035,6.344239226936501,4.802395833333334,4.8551349381608855,4.655176536239496,4.655176536239496,4.644408596638656,6.883964075861383,5.203857196142618,4.924266177512852
1997-05-31,PREMON,6.383529411764705,7.338333333333333,6.088777777777778,8.649117647058821,4.822857142857143,6.005416666666667,6.493058823529411,4.722868960084034,4.722868960084034,5.315983200840336,5.32241967618583,6.383529411764705,4.75072329059829,4.750723290598291,5.623223917948717,7.086837605272539,7.338305726027439,6.952837296449349,3.8338593750000003,3.8338593750000003,4.451321651111112,1.7622416166233177,6.088777777777778,5.559706154369496,5.214160963248935,5.2141609632489345,6.505810830498016,9.274900929487028,8.649117647058823,8.649110484744348,3.440353174603175,3.4403531746031746,4.014042864761905,3.048915028111509,4.88698308548865,4.178907590912273,4.364342013888889,4.364342013888889,5.034248766666667,6.509383538042122,6.005416666666667,5.397281638203083,4.6551765362394955,4.655176536239496,5.383868687394958,7.061967816028954,6.355959117821363,6.175829721021815
1997-08-31,MONSOON,3.5610714285714287,3.44925,3.2258333333333336,2.892820037105752,2.376111111111111,2.8261111111111106,3.3120952380952384,4.722868960084034,4.722868960084034,4.6140184919327725,5.085723890892438,3.5610714285714287,4.75072329059829,4.750723290598291,4.7536343507692305,5.182781044636545,3.5056512171367835,3.7824682188856302,3.833859375,3.8338593750000003,3.9611263240000003,1.810993198952014,3.2258333333333336,3.521968338333951,5.214160963248935,5.2141609632489345,5.06061451314111,6.585728574387171,2.8928200371057526,2.892817641568119,3.4403531746031746,3.4403531746031746,3.358870163301587,2.9285560148341148,2.4412601492419217,2.9304802734422877,4.364342013888889,4.364342013888889,4.150993704444445,5.264673425295979,2.8261111111111106,3.3584595546883036,4.655176536239496,4.655176536239496,4.555159307675071,5.81476299465046,3.328042275540372,3.207535587455865
1997-11-30,POMKH,4.1378125,3.4590277777777776,2.829888888888889,3.5220256132756136,2.622555555555556,3.8234444444444446,3.6679895833333336,4.861177783613446,4.722868960084034,4.423536095159664,4.980537651928816,4.1378125,4.75072329059829,4.750723290598291,4.2357917215726495,3.912996845878485,3.4479942268825177,3.587721828017819,3.559012152777778,3.8338593750000003,3.5086313499555555,1.8172262431993302,2.829888888888889,2.9507345313342705,4.756354590699916,5.2141609632489345,4.445178953194912,4.862928170181408,3.5220256132756145,3.522022696694287,3.1324960317460318,3.440353174603175,3.0643443202031744,2.849752537836781,2.6164346303643775,2.975079445246736,4.039914930555556,4.364342013888889,4.019974000444445,4.606870190188815,3.8234444444444446,3.8246031990955087,4.24104418329832,4.655176536239496,4.200291417938376,4.894651111441622,3.713454617846492,3.4991260194163454
1998-02-28,POMRB,4.8090625000000005,4.75628205128205,3.1909375,5.792680555555554,3.939888888888889,4.802395833333334,5.147562500000001,4.999486607142857,4.722868960084034,4.5777466570957985,5.0385251370795245,4.8090625000000005,4.75072329059829,4.750723290598291,4.4439878534564095,3.8902949981977923,4.761437969059293,4.704350587724726,3.102185763888889,3.8338593750000003,3.381553809973333,1.9699973572252294,3.1909375,3.215154006470206,4.283612380179345,5.2141609632489345,4.984179594139169,4.759165170106869,5.792680555555555,5.7926787789839995,2.747625,3.440353174603175,3.4145621476774606,2.958354095663114,3.832963714827909,3.6993783826335034,3.7453489583333335,4.364342013888889,4.3329427336,4.490802926598688,4.802395833333334,4.793179317436876,3.8028999255952383,4.655176536239496,4.579199850763026,4.764411211140064,5.171744832760152,4.969355783617064
1998-05-31,PREMON,7.49,7.338333333333333,3.89,4.986666666666667,2.36,3.41,3.18,5.178510044642858,4.999486607142858,5.74264799425748,5.816359224980009,6.383529411764705,4.75072329059829,4.750723290598291,5.6017260454071796,5.634381299109837,7.342825863079016,7.145812940283739,2.812720486111111,3.284164930555556,3.584932285984,2.340420234367711,6.088777777777778,5.862665874294764,4.523006673881674,4.298548218150897,4.985174423150168,4.4564862246889225,8.649117647058823,8.649114994439495,2.559041666666667,2.82463888888889,2.992737288606476,2.851386328166392,4.883141239913362,4.372657665630709,3.847279513888889,3.715487847222222,3.96376564016,3.895659653931933,6.005416666666667,5.737547748838855,3.807889322916667,3.8269118303571434,4.0195199104578165,3.948534251660152,6.443491818088861,6.262142990969774
1998-08-31,MONSOON,3.5610714285714287,3.44925,1.77,2.773333333333333,1.76,3.0650000000000004,3.12,5.7889006696428575,4.999486607142858,4.870017367983059,5.448398139677474,3.6223717381689524,4.75072329059829,4.750723290598291,4.740735627244308,4.630391931607024,3.489149549291372,3.61372042579674,2.7001171875,2.920206597222222,2.8589593715904,2.119158416075621,3.1040173899661436,2.641420819169435,4.875751736111111,4.268676542207792,4.100437987223434,3.349238286146847,2.6899141656158823,2.892819149899606,2.277486111111111,2.670611111111112,2.4996423731638857,2.670171236889977,2.0328275856081657,2.256941097236566,3.997799479166667,3.7752100694444444,3.604259384096,3.33855145122288,2.524151277316096,2.541715750635668,4.1459453125,3.7788880208333335,3.65971194627469,3.342625841146652,3.0020721155078336,2.3250461087960295
1998-11-30,POMKH,5.57,3.4590277777777776,1.97,5.5566666666666675,1.73,4.4,3.9,6.292767857142857,5.357533482142858,5.150010420789835,5.610958584563255,4.198781686041526,4.75072329059829,4.750723290598291,4.2280524874576955,3.88128462062691,3.4588610781812363,3.5219917470103357,2.8656249999999996,2.705234375,2.50337562295424,1.992065314236245,2.628075367745797,2.516600610763744,5.220416666666668,4.777336805555556,4.682929459000727,3.9590452342467275,3.313596008749613,3.52202453309685,2.23125,2.447472222222223,2.1917854238983314,2.496995923917677,2.1227209580511195,2.339845785786293,4.234375000000001,3.919348958333333,3.9225556304576004,3.4827010359254107,3.5556507593642706,3.7234326904940875,4.58875,3.8368906249999997,3.755827167764814,3.243129927293538,3.3823317013191736,3.7318510297968994
1999-02-28,POMRB,8.26,4.75628205128205,3.15,6.580000000000001,2.58,5.43,7.62,6.212633928571428,6.220267857142859,6.3940062524739005,6.48904893452967,4.948894668196118,4.75072329059829,4.750723290598291,4.439344312987437,4.1461866123665505,4.764336700607479,4.722528194167919,3.1375,2.695,2.762025373772544,2.2221247916829876,2.94287937353098,2.9943688314624737,5.420833333333334,4.974166666666667,5.441757675400437,5.104842576119308,5.698606578025859,5.792679792991543,2.3343749999999996,2.107500000000001,2.347071254338999,2.4519578962076487,3.2182514976783825,3.1125473875539837,4.296250000000001,4.07625,4.52553337827456,4.101146308948841,4.610071390166649,4.070517721876961,4.600625,4.455,5.301496300658888,4.836891163762495,4.906648371297191,4.92994976051338
