Date,Season,Karanja,Seloo,Samudrapur,Deoli,Wardha,Arvi,Hinganghat,Ashti,Karanja_Trend,Karanja_SMA,Karanja_EWMA,Karanja_DES,Karanja_TES,Karanja_ARIMA,Seloo_Trend,Seloo_SMA,Seloo_EWMA,Seloo_DES,Seloo_TES,Seloo_ARIMA,Samudrapur_Trend,Samudrapur_SMA,Samudrapur_EWMA,Samudrapur_DES,Samudrapur_TES,Samudrapur_ARIMA,Deoli_Trend,Deoli_SMA,Deoli_EWMA,Deoli_DES,Deoli_TES,Deoli_ARIMA,Wardha_Trend,Wardha_SMA,Wardha_EWMA,Wardha_DES,Wardha_TES,Wardha_ARIMA,Arvi_Trend,Arvi_SMA,Arvi_EWMA,Arvi_DES,Arvi_TES,Arvi_ARIMA,Hinganghat_Trend,Hinganghat_SMA,Hinganghat_EWMA,Hinganghat_DES,Hinganghat_TES,Hinganghat_ARIMA,Ashti_Trend,Ashti_SMA,Ashti_EWMA,Ashti_DES,Ashti_TES,Ashti_ARIMA
2003-05-31,PREMON,8.165555555555555,11.014,6.751249999999999,8.7275,8.602857142857143,9.06,7.5575,8.87,6.0139696969696965,5.208797979797979,6.358171860709572,6.216230425498631,7.771109676983935,8.212171775539156,9.2835,9.714500000000003,10.03884657195734,10.795412623564845,11.135143445456563,10.651853321142775,4.2632812499999995,4.2431249999999965,5.211363537314414,5.677873142737486,6.651926761571028,6.661048789244326,6.5011875,6.753652777777781,7.567178135946421,7.579755482630368,8.268613837993078,8.760641348771717,5.979380952380953,5.995714285714287,6.966572483986667,7.497036443597534,8.848390672997922,8.497798369985176,5.670250000000001,6.256624999999999,7.2635363920395175,7.633260510185297,8.822492976397692,8.558793419597002,4.726125,4.772374999999999,5.78338980357175,5.402174322440598,7.8369743385154775,6.98428241220303,7.589861111111112,7.343888888888891,7.807704661120589,8.692766127459988,9.593999953129606,9.724110885340156
2003-08-31,MONSOON,5.554545454545454,6.968000000000001,1.87125,3.9462500000000014,3.4266666666666663,2.53,2.54,7.0500000000000025,6.183358585858586,5.849025252525252,6.036721298243925,6.237880023259034,3.7283187291828104,4.446157206715256,9.303749999999999,9.327500000000004,8.810507943174404,9.671979119701241,7.425408984905095,8.063063244689804,4.133593749999999,4.351249999999997,3.875318122388648,4.2361787614470074,2.059540333942837,2.075103990443772,6.106843750000001,6.767437500000003,6.118806881567854,6.58385636166031,5.513912781046618,5.332354610350628,6.042255952380952,5.779130952380954,5.550610157058666,6.5721053599511485,4.07928705074693,4.353044323923494,5.56725,5.613499999999998,5.37012183522371,5.078143426688711,4.429693343205298,4.5792151772629435,4.324125,4.878374999999999,4.48603388214305,5.133803347652079,3.0222659541657126,2.945531285404568,7.614131944444445,7.568333333333337,7.504622796672354,8.18679898522227,6.06153080958227,5.9301964396014775
2003-11-30,POMKH,4.985555555555552,8.86,3.29125,4.4,6.15,4.7,2.6100000000000003,6.8400000000000025,6.245580808080808,6.178914141414141,5.616255001168575,6.1173955986726325,4.881289789373374,4.632608072500972,9.439250000000001,9.239500000000003,8.830304765904643,9.419738893141696,8.226709086265751,8.349893526901823,4.0096875,4.175312499999996,3.641690873433189,3.7357117549585586,3.299058816733543,3.7371313570897082,5.91296875,6.234937500000003,5.431284128940712,5.836056069256236,5.9180238743915625,5.975225189223988,5.85977380952381,6.179630952380954,5.7903660942352,6.520755582262726,4.647044798863441,4.120728299035201,5.292000000000001,5.7269999999999985,5.102073101134226,4.494331243036988,4.682319390926594,3.5253302173000223,3.9791875,4.573874999999999,3.7356203292858305,4.8569623268822095,3.3174897028175567,3.137825474231727,7.556562500000002,7.611388888888894,7.2387736780034135,7.569210089189647,6.528180916769501,5.765726502947724
2004-02-29,POMRB,6.045555555555558,10.63,4.453749999999999,6.84125,5.44,5.34,3.59,7.7075,6.651227904040403,6.18780303030303,5.787975222923368,6.20376379675144,6.588668176996864,5.691736528578129,9.687484375,9.368000000000004,9.550182859542787,9.93191546448891,9.666009662149785,9.424869949416998,3.89703125,4.091874999999996,3.9665145240599133,3.943795476944298,4.706940039822609,4.544704640967697,5.918383443813131,5.9787500000000025,5.995270477364427,6.06837465868378,6.437215481204395,6.479390730240892,5.78595138888889,5.904880952380954,5.65021965654112,6.241760140989329,6.6580297207369314,6.484788128117067,5.324453125000001,5.407499999999999,5.197243860680535,4.579559321146381,6.065232610118478,5.8339759079296725,3.8161875,4.074375,3.6773721975714984,4.737357610500634,4.6382190233965614,4.395035853213601,7.408628472222224,7.616875000000004,7.426264206802048,7.601412239191082,7.612339754712005,7.414879843234047
2004-05-31,PREMON,8.627777777777778,11.584,6.09375,8.20125,8.242,8.136000000000001,6.795999999999999,8.387500000000001,7.510590277777778,6.303358585858586,6.923896244865132,6.815099485822498,8.359993597428998,8.130174143459975,9.872156249999998,9.510500000000004,10.363709715725673,10.767962364274622,11.411709857592356,10.868590855351561,3.8364453124999995,3.9274999999999967,4.817408714435948,5.014532224154339,6.595647153085612,6.58729012519132,6.122113478535353,5.847187500000002,6.877662286418656,6.800333850264925,7.749148859534478,7.899327335379548,5.534625,5.814666666666668,6.686931793924673,6.852311904528112,8.532869008298041,8.00155625083182,5.42053125,5.176499999999999,6.372746316408321,6.527623699538433,7.971901365504862,8.001521706653328,3.749875,3.8839999999999995,4.924823318542899,5.16208055615541,6.4700397854618465,6.054224248639041,7.181041666666667,7.496250000000005,7.810758524081229,8.050264607423932,9.919417016007941,9.866124160557273
2004-08-31,MONSOON,8.3375,8.383875,1.6275,4.515817550505051,3.1969444444444446,3.713625,1.9975,6.349027777777778,8.144930555555556,6.999097222222222,7.4893377469190785,7.328504396467951,4.2781721310055545,3.9678382113335653,9.89184375,9.864468750000004,9.571775829435403,10.088467457133497,7.775644122688366,8.057316040662865,3.846484375,3.866562499999997,3.541445228661569,3.6226506244636347,1.8971713391314022,2.0020327640244093,6.44585495580808,5.989579387626264,5.932924392053214,6.105738668469891,4.648990819119852,4.6607732600812355,5.601763888888889,5.757236111111113,5.290936854132582,5.858539271573649,3.740439126552219,4.052230850356812,5.5886562500000005,5.472406249999999,5.3090977898449925,5.300348546989153,3.551273704189575,3.737338474503577,4.071375,3.7483749999999993,3.753893991125739,4.743680155913674,2.0029952175507457,2.439989674571863,6.925451388888889,7.3210069444444485,7.2260662255598485,7.164079676034048,6.062655687637568,5.788270383261986
2004-11-30,POMKH,9.0775,8.9215,3.0503125,5.460272727272726,4.369111111111112,4.285,2.6220000000000003,5.720277777777778,8.410833333333333,8.022083333333335,8.124602648151448,7.956539060251727,6.119268307841499,6.131456379411079,9.93384375,9.879843750000004,9.311665497661242,9.678219875363972,8.844481186061827,8.851825058640468,3.921796875,3.806328124999997,3.3449921371969413,3.2109652059203158,3.12232959554998,3.356414017397685,6.890156092171717,6.254647569444446,5.743863726141019,5.8265430224206,5.4469787384238035,5.233000160837479,6.016388888888889,5.312013888888892,4.922206556923994,5.3223751390211795,4.364344831056673,4.3071236734264335,5.90215625,5.368656249999999,4.899458673906995,4.669959107361653,4.585590105058458,4.3341465311712595,4.540125000000001,3.7513749999999995,3.301136394675443,4.433710381272542,2.5719990684814804,2.7204974962225807,7.071250000000001,7.041076388888893,6.62375084644702,6.175485282303706,6.247488992828345,5.452958279476752
2005-02-28,POMRB,7.028333333333332,10.725999999999999,4.775,8.370909090909091,7.757999999999997,7.1,6.15,6.7825000000000015,7.790729166666666,8.267777777777779,7.686094922224202,8.09252752722082,8.706089904484426,8.044350656586634,9.907609375,9.903843750000004,9.877399298596746,10.073720890074036,10.144125436289237,9.920061120240598,3.940703125,3.8866406249999974,3.916995282318165,3.7999192716575627,4.518880835461904,4.443534415986072,7.199397648358586,6.637062342171718,6.794681872048248,6.663057255672327,6.70356446228462,6.867166425003121,6.081270833333333,5.89151388888889,6.056523934154395,5.900294099266237,5.604473353328762,5.5162971641528085,5.881453125,5.808656249999999,5.779675204344197,5.959441708619984,5.847851645016464,5.532465665821022,4.6416875,4.391374999999999,4.4406818368052665,4.7298811070632665,4.327708658241407,4.207906789935366,7.317656250000001,6.809826388888893,6.687250507868213,6.163217505907551,6.994867013299491,6.824304993748319
2005-05-31,PREMON,9.772222222222222,11.824000000000002,6.375,10.226,9.241,8.884,7.9860000000000015,10.478888888888887,6.3488541666666665,8.553888888888888,8.52054584222341,8.763175269403824,10.127777332720648,8.507982236117263,9.7766875,9.963843750000002,10.656039579158048,10.880358088311874,11.793892571252607,11.217558098593514,3.8298828125,3.9569531249999974,4.900197169390899,5.202855450633365,6.497458987146948,6.436804456946958,7.1970113636363635,7.143249842171718,8.16720912322895,8.140954249343634,8.363110672554678,8.670628033763608,5.898138888888888,6.141263888888891,7.330314360492637,6.928818081038037,9.214064356510578,9.111117720790665,5.715375,5.995656249999998,7.021405122606518,8.182078835676428,8.50411601664102,8.903531919706513,4.486250000000001,4.6888749999999995,5.8588091020831605,5.335848740259012,7.80788692435297,7.602617887054709,7.285520833333334,7.3326736111111135,8.203905860276482,8.597384710411264,9.17850501141529,9.009859672790364
2005-08-31,MONSOON,2.2322222222222217,7.934,1.4975,4.965,2.717,2.8,1.6200000000000003,6.228888888888887,5.619652777777778,7.027569444444444,6.005216394222934,7.780788298383613,5.853875259820857,4.0889090261455125,9.707500000000001,9.851375,9.567223747494829,9.91256734706813,8.122130788733338,8.35408034632904,3.69078125,3.924453124999997,3.5391183016345393,3.7983496193767103,1.8659375924389767,2.001429090632141,6.989613636363637,7.255545454545454,6.88632547393737,7.448908785590436,5.542800998141402,5.7852211309610695,5.472624999999999,6.0212777777777795,5.484988616295582,5.845669885615662,4.5851530711211375,4.400469750595683,5.481000000000001,5.767249999999998,5.332843073563911,5.94644679913414,4.165289360853395,4.108556897458995,4.063250000000001,4.5945,4.163285461249896,4.828462192321218,3.255942840401689,2.970234699732852,7.264479166666668,7.302638888888891,7.413899071721445,7.787873424256988,6.45860919583178,6.271622602594945
2005-11-30,POMKH,3.6477777777777782,8.324000000000002,2.29375,4.991999999999999,3.3840000000000003,3.87,1.7560000000000002,5.583333333333334,5.349201388888888,5.670138888888888,5.062240947644872,7.0949191592769525,5.328094370741034,2.665000881288492,9.66775,9.702,9.0699342484969,9.22574179788244,8.99103522162745,8.900406782439244,3.609196428571429,3.7353124999999974,3.0409709809807235,3.038108424677799,3.07366787842479,3.1705927591015266,6.627749999999999,7.138477272727273,6.128595284362421,6.763243919101217,6.246149462215554,6.060348428172918,4.847763888888889,5.775000000000002,4.64459316977735,5.065884871442107,4.527488259804766,4.085264438268479,5.3005,5.663499999999998,4.747705844138347,4.782690421104747,4.620499985473054,3.860125465401362,3.5565,4.378,3.200371276749938,4.3524079184799795,2.888680929444201,2.4934255839790884,6.834131944444444,7.268402777777781,6.6816727763662005,6.676349790975471,6.436286669090892,6.452086869757704
2006-02-28,POMRB,6.624444444444445,10.77,4.41875,7.179999999999999,5.339,5.6400000000000015,3.632,6.751111111111111,5.114427083333333,5.569166666666667,5.687122346364701,7.038984016883413,6.485557700561916,5.643843754134945,9.8954375,9.713000000000001,9.74996054909814,9.6812256049352,10.103879068356054,9.921390890190018,3.5977678571428573,3.646249999999997,3.592082588588434,3.526523061227657,4.345305258640327,4.3831546233152645,6.451738636363635,6.840749999999999,6.549157170617453,6.92367058834534,7.442632897845463,7.323584882559763,4.479541666666667,5.170250000000003,4.9223559018664105,4.980084653732432,5.17681054466717,5.343315110968012,5.50525,5.298499999999999,5.1046235064830086,5.004250110634765,5.712207406297065,5.592892176082847,3.3762499999999998,3.7485000000000004,3.3730227660499628,4.209531879579288,3.9652490870467734,4.208237980036613,6.374722222222223,7.260555555555558,6.709448110264165,6.541549474366914,7.052914110176388,6.772264642695159
2006-05-31,PREMON,8.012499999999998,11.462,6.078571428571429,8.522,6.661111111111111,8.9,6.45,7.067500000000001,5.055208333333333,5.129236111111111,6.61727340781882,7.267207616075849,8.467039698238636,8.223367699309815,10.289124999999999,9.622500000000002,10.434776329458884,10.39691946016481,11.774796892342563,11.238159200717542,3.6643303571428576,3.572142857142854,4.586678124581632,4.877509513610098,6.291649278302021,6.4397083085951525,6.604613636363635,6.41475,7.338294302370471,7.557840565844748,8.616735163817712,8.796142120618358,4.4351111111111114,4.525277777777781,5.6178579855642905,5.340973672148263,7.7618077895151725,8.001429146797102,5.76475,5.302499999999998,6.622774103889805,7.356664163446967,7.866428271200799,8.158686432273143,3.4552500000000004,3.3645000000000005,4.603813659629978,4.55290220431587,6.207633097384677,6.345797923767783,6.117569444444445,6.407708333333336,6.852668866158499,6.689366125955577,9.200653137512145,8.599851092763144
2006-08-31,MONSOON,2.11375,10.1175,1.7025,5.26090909090909,2.351111111111111,4.422,1.714,5.965,4.833854166666667,5.099618055555555,4.815864044691292,6.277387899048682,4.162635746186799,4.9516608514173335,10.271125,10.168375000000003,10.30786579767533,10.434958762793181,8.01694638174736,8.166928069150627,3.6388616071428572,3.623392857142854,3.4330068747489793,3.691002457006283,1.644137575072555,1.7888616704991853,6.642772727272726,6.488727272727272,6.507340217785918,6.907948906514596,4.856536749354375,4.794494625669689,4.3802916666666665,4.433805555555558,4.311159235783019,4.403054569409138,2.552700923007555,2.991198142550771,5.721500000000001,5.707999999999998,5.742464462333882,6.297726902282583,3.7754048818457275,3.890622470813878,3.6560000000000006,3.3880000000000003,3.4478881957779866,4.089355773991837,1.6925860332320921,1.826488712568172,5.737638888888889,6.341736111111114,6.497601319695099,6.1936264416505145,5.102559889578571,5.136005706099014
2006-11-30,POMKH,3.2925000000000004,9.29,2.6212500000000003,5.919090909090907,3.394444444444445,4.324,2.294,3.789999999999999,4.583159722222222,5.0107986111111105,4.206518426814775,5.597279305379302,4.1214995760146085,3.3571865676202486,10.104125000000002,10.409875000000003,9.900719478605197,10.085215015330524,9.460442376909718,9.192986979606289,3.6223214285714285,3.7052678571428546,3.1083041248493877,3.1528635300797654,2.927179597863879,2.926642824790404,6.619295454545455,6.7204999999999995,6.272040494307914,6.551965428900285,5.7091179951066096,5.387231556312385,4.519277777777778,4.43641666666667,3.9444733192475896,3.9178776511229376,3.3525254009768757,3.829290431437658,5.44425,5.821499999999998,5.175078677400329,5.311997166400509,4.993290889494833,4.674615994852639,3.901166666666667,3.5225000000000004,2.986332917466792,3.7477133765928623,2.277042173211497,2.368570087889145,5.56421875,5.89340277777778,5.414560791817059,4.680918818810307,5.518622816487479,5.0000504579003096
2007-02-28,POMRB,5.20888888888889,9.66,3.8875,6.558181818181819,4.8900000000000015,4.840000000000002,4.700000000000001,5.505000000000001,4.5797743055555555,4.656909722222221,4.607466611644421,5.368729327413838,5.541294338252029,4.953809151388823,9.5824375,10.132375000000003,9.804431687163119,9.920726815177071,10.697959620106504,10.493694137845885,3.64921875,3.5724553571428546,3.4199824749096326,3.3775129026950435,4.282455401678575,4.4266427744937795,6.593772727272727,6.565045454545453,6.386497023857476,6.478521330158234,7.467151286707963,7.351324433941442,4.75709090909091,4.32416666666667,4.322683991548554,3.9799844603490233,4.6117699678674375,5.3500312230403,5.000500000000001,5.6214999999999975,5.041047206440198,4.890306876053557,6.115783467747619,5.82460569160054,3.9810833333333338,3.7895000000000008,3.6717997504800755,3.8314784423974526,4.013777140785975,4.359600888921571,5.3800446428571425,5.581875000000003,5.450736475090236,4.6838587725875005,5.783762731946927,6.014631710888807
2007-05-31,PREMON,7.4224999999999985,11.236,6.4775,8.956,8.222000000000001,7.482000000000001,7.343333333333334,6.92625,4.667201388888889,4.509409722222221,5.733479966986652,5.626502649222787,7.377548701951703,7.9583386054564915,8.945,10.075875000000003,10.37705901229787,10.440936723162675,11.941055109359063,11.340387644119572,3.643058035714286,3.672187499999997,4.64298948494578,5.014368984347566,6.14614706218187,6.091350159911778,6.395477272727272,6.673545454545453,7.414298214314485,7.312914816895159,8.496047065011375,8.442984604505956,4.839123737373739,4.714388888888893,5.882410394929133,5.122855558870448,7.256473047956098,7.635130637282038,4.622,5.266999999999998,6.01742832386412,6.258223188508248,7.813746610766452,7.875583046898289,3.967583333333334,4.012833333333334,5.140413183621378,4.370801858141529,6.841581170221229,6.942363438468016,5.296026785714285,5.546562500000002,6.040941885054142,5.687910804417701,7.940749958856625,7.745574241183517
2007-08-31,MONSOON,2.6766666666666667,6.17,1.5187500000000005,4.622727272727271,2.6927272727272733,2.29,1.4600000000000002,4.632857142857142,4.5845416666666665,4.650138888888888,4.510754646858658,4.93820316741292,3.2270617818148932,4.601601236089466,8.766,9.089000000000004,8.694235407378722,8.809805329508713,8.084725201153672,8.475742947651556,3.6075223214285717,3.626249999999997,3.393293690967468,3.7432314162196474,1.5947038372240105,2.104881081330724,6.216931818181817,6.513999999999998,6.297669837679599,6.4792551200849084,4.969529807672664,5.129938621068865,4.795329545454546,4.799792929292934,4.606537146048389,4.478125981242717,3.1104909218816377,3.6433120408493584,4.505,4.733999999999997,4.5264569943184725,4.260045653722459,3.2051514133091534,3.2686620417540406,3.923333333333334,3.949333333333334,3.668247910172827,3.9028031304580115,2.4754831033599283,2.2781198864155052,5.508151785714285,5.213526785714287,5.477707988175341,5.125203281429082,4.291676171923733,4.478642204419039
2007-11-30,POMKH,3.4290000000000007,8.138,2.755714285714286,4.970909090909091,3.7090909090909103,3.428,2.44,4.449999999999998,4.488256944444444,4.684263888888888,4.078052788115195,4.476943280820655,3.6476821439701363,3.962431966822837,8.60275,8.801000000000004,8.471741244427232,8.2672531116055,8.520155023997132,8.387588272111705,3.4962723214285716,3.659866071428569,3.138261928866195,3.273019027115852,2.8540448511470373,2.8324357291289695,6.042304924242424,6.276954545454543,5.766965538971395,5.873903494139972,5.587300326080347,5.661389572842818,4.652068181818183,4.8784545454545505,4.247558651265397,4.200981400993003,3.7990884488455388,3.938805196163891,4.468500000000001,4.509999999999998,4.087074196591083,3.505003527576842,3.8310026152229346,3.540188809555041,3.885416666666667,3.985833333333334,3.176948746103696,3.6218738882396155,2.464513047638295,2.214834107482883,5.821459821428571,5.378526785714287,5.066624792905204,4.621023751577034,4.49850937270878,4.426605287441513
2008-02-29,POMRB,4.411111111111111,9.38,3.46875,6.0779999999999985,4.225,4.8,4.2,6.542000000000002,4.797249999999999,4.484819444444444,4.211276117313561,4.276307646221191,5.255544856184567,5.284603037423581,8.51575,8.731000000000005,8.83504474665634,8.398674408373466,9.704520202945186,9.52855392878401,3.484241071428572,3.555178571428569,3.270457157319717,3.2661171918073406,4.245952902053062,4.248717539747181,6.033609848484849,6.156909090909088,5.891379323382837,5.772012246752418,6.9335478348554425,6.5832449075188215,4.719590909090909,4.712204545454551,4.238535190759238,4.1224551635186,4.990458570234745,5.445422401407633,4.61575,4.499999999999998,4.37224451795465,3.868846246716988,5.054441103418134,5.203782797781737,4.08125,3.8608333333333333,3.586169247662218,3.6545727252033537,4.1774338433894735,4.518346251270696,6.0243690476190475,5.637776785714287,5.656774875743123,5.565215050465658,5.438034921518504,5.717976967293127
2008-05-31,PREMON,7.4499999999999975,10.21,6.0062500000000005,8.039166666666668,7.74090909090909,7.230000000000001,7.539999999999999,8.395714285714286,5.377791666666666,4.491694444444443,5.506765670388136,4.73094304765888,6.934018847186368,7.590390562486654,8.749,8.474500000000006,9.385026847993805,8.929723419496117,11.126730063773323,10.691299865939556,3.514776785714286,3.4373660714285696,4.364774294391831,4.650035937447504,6.042194417298292,6.1700596173056335,6.251384469696971,5.927700757575756,6.750494260696369,6.4358645587395085,8.208921159184644,8.290536456536014,4.967136363636364,4.591931818181823,5.639484750819179,5.176050980365078,7.098157253629973,7.392053748967379,4.9472499999999995,4.436999999999998,5.515346710772791,5.824788460244377,7.139579896435438,7.78246510032978,4.33875,3.91,5.16770154859733,4.263422797482828,6.624140657804508,6.769480215928847,6.154376488095238,6.005142857142858,6.7523506397315884,7.549903264223798,8.15003929509785,8.223449892217124
2008-08-31,MONSOON,5.121111111111111,6.5,1.8937500000000005,5.4700000000000015,3.714,3.72,2.83,4.786666666666666,6.349305555555555,5.1028055555555545,5.352503846677326,4.70832979378486,2.928678721971091,4.071367491105644,8.99225,8.557000000000006,8.231016108796283,7.904714255295719,7.217257554349873,7.443390484708852,3.76171875,3.5311160714285696,3.3763645766350985,3.634795273655317,1.4259391008618225,1.7969444501384082,6.607041666666667,6.1395189393939384,6.238296556417822,6.111117415849678,4.3763977679414765,4.524383194090453,5.345715909090909,4.847250000000004,4.869290850491507,4.885347979066346,2.786099101000464,3.313550019072367,5.23625,4.7944999999999975,4.797208026463674,5.095176303214424,2.691021799366227,2.9783008720801316,4.6187499999999995,4.2524999999999995,4.232620929158398,4.055562564884182,2.495838867311779,2.189963059869572,6.226313988095238,6.043595238095239,5.9660770505056195,6.672834842843923,5.006790805116774,5.569731505413544
2008-11-30,POMKH,5.628888888888889,9.674,2.6250000000000004,5.865833333333334,4.668181818181818,4.65,3.13,5.33625,7.168333333333333,5.652777777777776,5.463057863561951,4.8051707612085135,4.194495237404434,5.258258619336061,9.196416666666666,8.941000000000006,8.808209665277769,8.379148861517507,7.953320703417218,7.970561055856327,4.23046875,3.4984374999999983,3.075818745981059,3.139931962248135,2.781231063834341,3.094620668176917,6.951830357142858,6.363249999999999,6.089311267184026,5.971807046544728,5.335504445420916,5.415758115722711,5.755545454545453,5.087022727272731,4.788847237567632,4.888550271144618,4.167075348398276,4.390418167664155,5.534375,5.099999999999997,4.7383248158782045,4.984940015235317,4.053863525929191,4.2381124114815485,5.4121875,4.424999999999999,3.791572557495039,3.9034330480573916,3.2598864639538063,3.001672364640733,6.081755952380951,6.2651577380952395,5.714146230303372,6.157365392777442,4.98832011166977,4.915077274698884
2009-02-28,POMRB,9.983333333333334,9.79,5.575,8.028333333333332,6.294545454545454,5.89,5.75,6.2312499999999975,7.303975694444445,7.045833333333331,7.271168051470505,5.818491297571822,6.311749554140796,6.625416447693529,9.689583333333331,9.043500000000005,9.200925799166662,8.883495511464561,9.665618372212673,9.59666427937988,4.498325892857143,4.024999999999999,4.075491247588635,4.294037647613159,4.162922181914469,3.877767429540165,7.356889880952382,6.850833333333331,6.8649200936437484,6.655116844129235,6.949332755440999,6.932339172837107,6.150954545454545,5.604409090909094,5.391126524358761,5.389258316120294,5.6625835539409115,5.758153300324196,5.789499999999999,5.372499999999997,5.198994889526922,5.625870832207423,5.656060732674927,5.74658670418589,6.337375,4.812499999999999,4.574943534497024,4.202012924931549,4.912297789476593,4.8125363349396215,6.171458333333333,6.187470238095239,5.920987738182022,6.249651628200805,6.086973571423818,5.9421401365919175
2009-05-31,PREMON,8.430000000000001,11.433333333333332,7.649999999999999,8.847142857142858,8.95,8.524999999999999,12.3375,7.55,7.387614087301588,7.290833333333332,7.7347008308823035,6.475213312686737,9.381824232302117,10.212885866524049,9.791583333333334,9.349333333333337,10.093888812833331,10.032454553289556,11.200528439079083,10.761725954145016,4.706339285714285,4.435937499999998,5.505294748553181,6.506502993074463,6.34547702140557,6.834587925720662,7.905066964285714,7.05282738095238,7.657809199043392,7.582273912840304,8.860823223328564,8.871999325839505,6.4999857954545455,5.906681818181822,6.814675914615256,6.710659390555543,8.489290699785652,8.393158072024196,5.99275,5.6962499999999965,6.5293969337161535,7.833889215736446,7.92633723653902,8.232030307685182,6.8856875,6.011875,7.679966120698214,5.662807506694571,7.82708709111376,7.781379024076642,6.255468749999999,5.976041666666667,6.572592642909213,7.117568592186667,8.41376571996361,8.343523902531777
2009-08-31,MONSOON,5.22625,9.222,2.3928571428571432,7.9025,5.668181818181817,4.466,5.434,6.349999999999999,7.1008184523809526,7.317118055555554,6.7313204985293815,6.4157796542471335,4.924183164665379,3.736416833346868,9.505083333333333,10.029833333333338,9.745133287699998,10.041830726033679,7.579655391163058,7.729212120466167,4.722946428571429,4.560714285714283,4.260319706274766,5.367899198213685,1.965756202883873,2.2836022983213127,8.22876488095238,7.66095238095238,7.755685519426034,8.02432046951143,5.2844606424764935,5.6027744407184725,6.700767045454545,6.3952272727272765,6.356078276041881,6.845130703669514,4.083567020351355,3.9193834904248286,6.189,5.882749999999997,5.704038160229692,6.781534224823271,3.6704463486424204,3.754239934692923,7.101750000000001,6.662875,6.781579672418928,5.893486223355914,5.762916270968399,4.909926143216959,6.2329687499999995,6.366875,6.483555585745528,6.978629513839253,4.825195588791755,5.231996089724061
2009-11-30,POMKH,6.192857142857143,7.767999999999999,3.7900000000000014,7.81875,5.5062500000000005,5.529999999999999,4.9125000000000005,4.445,6.867120535714285,7.458110119047618,6.515935156260486,6.53314721973155,5.607487767886684,5.063517031082419,9.435791666666665,9.553333333333338,8.954279972619998,9.360549408951302,8.908114542557762,9.040725356558397,4.586785714285715,4.851964285714284,4.07219182376486,4.942677459629018,3.3138646195734114,3.0071959028564934,8.459273538961039,8.149181547619046,7.78091131165562,8.314193184718498,6.557684772469324,6.577813215744642,6.827539772727272,6.604744318181822,6.016146965625129,6.8280970661087945,5.80243931283688,5.328961522818651,6.383375,6.102749999999997,5.634422896137815,6.394782471570574,4.9448003113668,4.678860675234468,6.650625000000001,7.1085,6.0339478034513565,5.997192856460346,6.146199308382155,4.426181668433234,6.6496875,6.1440625,5.668133351447317,5.6813228050723525,5.507126852887015,5.074750853021191
2010-02-28,POMRB,7.125,9.404,4.542857142857144,8.665,7.0627272727272725,6.58,5.6960000000000015,6.9425,6.678995535714286,6.743526785714284,6.759561093756291,6.818334822154941,7.463117155156448,5.97232899395633,9.012,9.456833333333337,9.134167983571999,9.41559675311405,9.902188241132873,9.790474741139276,4.451071428571429,4.59392857142857,4.260457951401774,4.89740292992655,4.807141054813884,5.230197603792959,8.298636363636364,8.308348214285711,8.134546786993372,8.81039769157602,8.460904326931987,8.543435045107671,6.392822601010101,6.796789772727277,6.434779088465986,7.231893123910385,6.88771850962375,6.2036855651581355,6.09575,6.275249999999996,6.012653737682689,6.651852051002478,6.54285154540739,6.208369646758529,5.822833333333334,7.095000000000001,5.8987686820708145,6.203485378618013,7.164758825826139,5.988085913327527,6.430178571428572,6.321875,6.177880010868391,6.205065532651121,6.039793526604456,6.4034159187103645
2010-05-31,PREMON,9.41875,11.265,7.5928571428571425,10.054545454545458,9.196000000000002,9.39,8.7825,10.1725,6.081294642857143,6.990714285714285,7.8232366562537745,7.558140942259639,9.297611469428663,9.083260201075351,8.3835,9.414750000000005,9.9865007901432,10.24043279189666,11.280797425050046,10.894627691969474,4.182083333333333,4.579642857142856,5.593417627983921,6.465207391419915,6.693890579655774,6.719869999671881,7.603202335858586,8.610198863636363,8.902546254014206,9.70255653609216,9.952018737559882,9.465494555113175,5.608379734848485,6.858289772727278,7.539267453079592,8.237558870841246,9.479311615280565,8.809026706242475,5.3509375,6.491499999999997,7.363592242609614,8.606019562167456,8.738527589494188,8.620921319834864,5.063604166666667,6.206250000000001,7.052261209242489,6.923038787307237,8.755089451707194,8.827434200315604,5.856398809523809,6.9775,7.775728006521034,8.758015400782865,8.671014121659507,8.319907843474827
2010-08-31,MONSOON,2.7325,6.0,1.3642857142857143,5.4099999999999975,1.9444444444444444,1.2999999999999998,2.3666666666666667,1.9714285714285715,5.618229166666666,6.367276785714285,5.786941993752264,6.8390709260686755,5.170601474458305,4.279952897701651,8.085375,8.609250000000005,8.39190047408592,8.739289352390195,7.5975108811571435,7.941930567847713,4.051488095238095,4.322499999999999,3.9017648625046384,4.494344374437692,2.2426066009647307,2.522943374707863,6.952316919191919,7.987073863636362,7.505527752408522,8.672896025265606,6.853132181798537,6.870004790073982,4.850313131313132,5.927355429292934,5.301338249625533,6.806430698295512,4.69077020473466,4.21709949734033,4.665312500000001,5.699999999999997,4.938155345565768,5.179802802681402,4.502656051005086,4.307893362404051,4.4789166666666675,5.439416666666667,5.178023392212159,6.478532000234995,4.1166061777792,3.129990340319946,5.523794642857142,5.8828571428571435,5.45400823248405,5.660223036190523,6.031839225280965,6.236743345604443
