Date,Season,Tirumakudal Narsipur,Mysore,Heggadadevankote,Hunsur,Nanjangud,Krishnrajanagara,Piriyapatna,Tirumakudal Narsipur_Trend,Tirumakudal Narsipur_SMA,Tirumakudal Narsipur_EWMA,Tirumakudal Narsipur_DES,Tirumakudal Narsipur_TES,Tirumakudal Narsipur_ARIMA,Mysore_Trend,Mysore_SMA,Mysore_EWMA,Mysore_DES,Mysore_TES,Mysore_ARIMA,Heggadadevankote_Trend,Heggadadevankote_SMA,Heggadadevankote_EWMA,Heggadadevankote_DES,Heggadadevankote_TES,Heggadadevankote_ARIMA,Hunsur_Trend,Hunsur_SMA,Hunsur_EWMA,Hunsur_DES,Hunsur_TES,Hunsur_ARIMA,Nanjangud_Trend,Nanjangud_SMA,Nanjangud_EWMA,Nanjangud_DES,Nanjangud_TES,Nanjangud_ARIMA,Krishnrajanagara_Trend,Krishnrajanagara_SMA,Krishnrajanagara_EWMA,Krishnrajanagara_DES,Krishnrajanagara_TES,Krishnrajanagara_ARIMA,Piriyapatna_Trend,Piriyapatna_SMA,Piriyapatna_EWMA,Piriyapatna_DES,Piriyapatna_TES,Piriyapatna_ARIMA
2012-11-30,POMKH,4.032,7.456666666666668,8.371111111111112,9.454285714285717,7.517142857142857,6.68125,8.148571428571428,5.204263888888889,4.692722222222223,4.518979749518641,4.4498935282564895,3.0522745244078227,3.2338185622461477,8.1923125,8.747729166666671,8.09278410585718,7.881502674527681,7.276333705413443,8.104938965383207,10.45986111111111,8.677569444444446,8.40921007344079,8.266656235908924,7.170938201242045,7.009776885381334,9.569952922077924,8.56195616883118,8.745471654753734,8.75565633250474,6.69999896413336,7.561436962635035,6.572913919413919,6.28353571428571,6.354216803008843,5.541180660779334,4.460882620392323,5.2267104012507675,7.140749909812411,6.827823322510822,6.600140752895841,6.41886549743607,4.998140970910777,4.676490599009281,9.384398809523809,8.456547619047614,8.169568001970724,8.609504236353528,6.171302870643979,6.440651644127826
2013-02-28,POMRB,3.992,8.083333333333334,13.366666666666667,9.747272727272726,6.07076923076923,7.031111111111112,10.523333333333332,5.6386111111111115,4.725222222222223,4.308187849711184,4.37588344535737,4.179378859216322,4.1710990834957045,8.35490625,8.176062500000006,8.089003796847642,7.8685362878034,8.139029992355459,8.483357028057112,10.815017361111114,10.113819444444445,10.392192710731141,10.09495367459253,9.259707972199134,8.787598829628891,10.243367694805194,9.201274350649363,9.146192083761331,9.17730792444568,8.816186579594765,8.67455657497197,6.591349816849817,6.369144688644685,6.240837774112998,5.550124651760852,6.043993380109986,5.725548461706521,7.292914411976913,6.983458243145742,6.772528896181949,6.428712764058321,6.467637808703416,6.950434249709844,9.608023809523809,9.003809523809519,9.111074134515768,8.699282837853461,8.724763080931131,8.603741514319756
2013-05-31,PREMON,9.798333333333334,9.58,13.285000000000002,11.487999999999998,8.096153846153848,9.313333333333334,11.929,5.4808095238095245,5.683305555555556,6.504246043160045,5.3585861202496305,6.122004864729158,5.727785957748916,8.371166666666667,8.208562500000006,8.685402278108585,8.098343100493366,9.182415333560517,8.624450627974,10.699461805555556,10.80590277777778,11.549315626438686,11.21268894640224,13.14463350443673,13.070248312770056,10.275623737373735,9.938631493506506,10.082915250256798,10.184692136338846,10.321522029496467,9.794930880774999,5.960315934065934,6.776683150183147,6.982964202929338,5.5591279789735895,6.510826055458049,5.945846047059016,7.205244633838383,7.298041576479076,7.788850671042503,6.438575140828677,7.873494994963918,7.568891954240078,9.446113095238093,9.764988095238092,10.238244480709461,8.790017387334352,9.73283831320493,9.737204841334531
2013-08-31,MONSOON,4.553333333333334,8.885000000000002,8.27375,11.502857142857142,3.94,6.125454545454545,7.203333333333331,5.181559523809525,5.593916666666667,5.72388095922936,5.286185790515936,6.1996709103352785,5.9669653346121265,8.064916666666667,8.501250000000008,8.765241366865151,8.178147750060424,8.707912571139607,8.814917029929559,9.973020833333333,10.824131944444446,10.239089375863212,10.075205626239828,11.744801312240432,10.34260401657787,9.82780266955267,10.548103896103907,10.650892007296935,10.78428705126291,9.380641588861678,10.592206869378499,5.3899656593406595,6.40601648351648,5.765778521757603,5.568053036386138,5.613107020329516,5.756665257956921,7.022813131313131,7.287787247474746,7.12349222080732,6.448452642918356,6.60184767994296,7.084002731549294,9.40276923076923,9.45105952380952,9.02428002175901,8.881624392134153,8.837469452720097,9.108370419426553
2013-11-30,POMKH,3.127142857142857,6.416,7.37375,7.2744444444444465,3.951538461538462,6.02090909090909,8.109,4.534017857142857,5.367702380952381,4.685185718394759,4.9615408450707355,3.8915852171735237,3.1898371783277306,7.676,8.241083333333341,7.825544820119092,7.847730047338167,7.448811820585982,7.839694547286427,8.94640625,10.574791666666668,9.092953625517929,9.0308530138547,8.423300648361511,7.156761457068498,9.505098124098124,10.00314357864359,9.30031298215594,9.294887104742301,8.858497489947238,10.20933917971287,5.145350274725274,5.514615384615381,5.040082497669946,5.576992538278245,4.527684142912297,6.2895642185578495,6.7967121212121215,7.122702020202018,6.682458968848028,6.458345298045971,5.666456129617259,4.825969723789161,9.384016025641024,9.441166666666662,8.658168013055406,8.974198757018925,7.126854799822978,6.70444689612285
2014-02-28,POMRB,2.5028571428571427,6.674000000000001,8.5525,8.344545454545454,5.0735714285714275,6.232000000000001,10.216153846153846,4.146230158730159,4.995416666666666,3.8122542881797123,4.5599380783812355,4.5000064663072745,3.9191347106583727,7.079625,7.888750000000007,7.3649268920714555,7.613814123710827,8.01229687811438,6.826250111035611,8.543125,9.371250000000002,8.876772175310757,8.807867778505,9.086547989716715,8.53221932955494,9.218968253968255,9.652461760461772,8.918005971111747,8.886006633559317,9.700749938811658,8.804667833645112,5.360634615384615,5.265315934065931,5.053478070030538,5.585971245201054,6.1101369389907285,5.634955439350187,6.6336818181818185,6.92292424242424,6.502275381308817,6.468253129920131,6.776594275289913,6.710649163963705,9.72824358974359,9.36437179487179,9.281362346294781,9.067768862472747,9.52581015428443,9.18734080136459
2014-05-31,PREMON,6.107142857142858,7.877999999999999,9.88625,10.30909090909091,7.136428571428571,8.303636363636365,12.086153846153849,4.185198412698412,4.072619047619048,4.73020971576497,4.8489251909921025,5.904440428351826,6.676363920534749,6.5023333333333335,7.4632500000000075,7.570156135242874,7.612414817787728,8.739340432463912,7.654941939773209,8.6703125,8.5215625,9.280563305186455,9.157378206555919,10.030730337993482,10.138601159008953,9.083055555555555,9.3577344877345,9.474439946303413,9.501464122793456,10.534432150515338,10.097849846275322,5.606275641025641,5.025384615384612,5.886658270589751,5.5950101778880965,6.5767769540487135,6.134550777207458,6.431000000000001,6.670499999999997,7.222819774239836,6.478176164547913,8.356896609278925,7.4126315498246305,9.957759615384616,9.403660256410252,10.403278946238409,9.16234145908335,10.361819899778373,10.184562650683928
2014-08-31,MONSOON,5.142222222222221,5.815999999999999,8.44625,10.39272727272727,6.622000000000001,5.830909090909091,9.8,4.261587301587301,4.21984126984127,4.895014718347871,4.930911631013527,4.949114647005578,4.316713220025231,6.150488095238095,6.696000000000006,6.868493681145724,7.279747926612504,7.954335137937669,7.917860821268942,8.88359375,8.5646875,8.946837983111873,8.848299571838789,8.450406815651004,8.101993328264715,9.28215909090909,9.080202020202034,9.841754876872956,9.899802040051698,9.184849873924906,9.549425699346925,5.475636904761904,5.695884615384611,6.1807949623538505,5.6040520207623805,5.678872047326991,5.0694616109719135,6.375011363636364,6.596863636363633,6.666055500907538,6.488114418598083,6.50039982691212,6.631829010904098,9.83951923076923,10.052826923076918,10.161967367743046,9.257863640986853,9.393194114470775,9.445020331753083
2014-11-30,POMKH,2.85,4.866666666666666,8.21875,7.297272727272728,3.2346666666666675,4.694000000000001,7.348461538461537,4.273132440476191,4.150555555555556,4.0770088310087225,4.591695054118459,3.1880457389113173,3.1154087880013526,5.79220238095238,6.308666666666673,6.0677628753541,6.849858563693575,6.124156274010593,6.7193293998734225,8.97203125,8.7759375,8.655602789867125,8.57078367961392,7.325680906694585,7.278176041736359,9.58841856060606,9.085909090909103,8.823962017032866,8.786981350927087,8.394214235567881,10.154491706338693,5.222642857142858,5.516666666666662,5.0023436440789775,5.613032780870348,4.593923048581956,4.972924250838761,6.1707954545454555,6.265136363636361,5.877233300544523,6.498067917374869,5.770960166821051,4.812808098725807,9.580288461538462,9.862692307692301,9.036565036030442,9.354342772114888,7.99946022591529,8.084497997668782
2015-02-28,POMRB,3.3911111111111114,5.408571428571428,9.41375,9.914545454545452,4.745333333333333,7.1110000000000015,10.030769230769227,3.950868055555556,4.3726190476190485,3.802649743049678,4.387872850300844,3.9232694019970644,3.3477223061703167,5.790095238095238,5.99230952380953,5.804086296641032,6.578678247184126,6.632226579763621,7.0391743132654,9.08185267857143,8.991249999999999,8.958861673920275,8.835141191192289,9.219856389949893,9.048677535193814,9.30146212121212,9.478409090909103,9.2601953920379,9.272790246192452,9.37950493098154,8.85571998793395,4.692147321428571,5.434607142857139,4.89953951978072,5.622061468584716,6.176233969430755,5.359463037066521,5.95034090909091,6.484886363636361,6.370739980326714,6.508036689469091,6.562675480545875,6.1804097383576675,9.180897435897435,9.816346153846148,9.434246713925956,9.451867054897292,10.144850372670803,9.444516109421281
2015-05-31,PREMON,5.311250000000001,6.277142857142858,9.732500000000002,11.189166666666667,5.440714285714287,5.790909090909091,10.197692307692307,3.7464236111111116,4.173645833333334,4.406089845829808,4.550675859954203,5.763364469786118,5.563580342240306,5.9580119047619045,5.592095238095244,5.993308920841762,6.4922944455674765,7.387545483289101,6.988356188608101,9.125334821428572,8.9528125,9.268317004352166,9.118072471457715,10.625294116723522,10.644677553428597,8.590531565656566,9.698428030303042,10.031783901889408,10.114715140886203,10.768543255309154,11.096321513811114,4.282139880952381,5.010678571428568,5.116009426154147,5.6311199992138645,6.642802515782061,5.7718900785796885,5.92437012987013,5.8567045454545426,6.138807624559664,6.5180207528397975,8.326331840262373,7.8070364200570115,9.072870046620046,9.344230769230762,9.739624951432496,9.550409033341403,10.855963499070842,10.602438937092067
2015-08-31,MONSOON,3.3600000000000003,7.400000000000001,9.478571428571428,7.2170000000000005,4.07375,6.58,8.493333333333334,3.513993055555556,3.728090277777779,3.9876539074978847,4.34618341872534,4.613308321228393,4.794712422738109,5.560919642857144,5.988095238095244,6.555985352505058,6.600813881207525,6.541111242280544,6.469059398542452,9.038058035714286,9.210892857142857,9.35241877403987,9.202489322720096,8.570806522860867,8.032745742926632,8.077665404040404,8.904496212121224,8.905870341133646,8.880248598214546,9.608645772078257,10.141369464721876,3.978434523809524,4.373616071428568,4.699105655692488,5.640162479265135,5.744578402634714,5.9296834105948095,5.480262987012987,6.043977272727269,6.315284574735799,6.528020134033821,6.166686766240522,5.637223956488087,9.365788170163171,9.017564102564094,9.241108304192831,9.649950781972814,9.517409643608765,9.113229151854268
2015-11-30,POMKH,2.996666666666666,4.626,7.534285714285715,4.785555555555557,2.5028571428571427,3.7371428571428567,7.790909090909091,3.3068229166666665,3.764756944444445,3.5912590111653975,4.101897551146171,2.422102221827008,2.4980800076904908,5.373196428571429,5.927928571428578,5.783991211503035,6.24529533490181,5.450170645902254,6.992230346933828,9.053943452380953,9.039776785714286,8.62516555013821,8.541925411377406,8.023913780646783,7.97937727863556,7.814618055555556,8.27656691919193,7.25774442690241,7.105226289396742,7.761025350041628,8.015590718836364,4.210032738095238,4.190663690476187,3.82060625055835,5.6491843399385875,4.659155748542742,4.898604942356226,5.36047077922078,5.8047629870129835,5.284027887698622,6.538034851232437,5.379665206799912,5.079524070888277,9.646563811188813,9.128175990675983,8.661028618879335,9.750517977401122,7.901514104797041,7.762986878323653
2016-02-29,POMRB,1.3849999999999998,2.4725,9.4,8.323333333333334,3.0475000000000008,4.515,11.931666666666667,3.636875,3.263229166666667,2.7087554066992383,3.604860957623534,3.4287191786681817,3.812149948541993,5.362125,5.193910714285721,4.459394726901821,5.60277006085582,6.0651151690533585,5.425776102525779,9.206257440476191,9.036339285714286,8.935099330082926,8.811979243800765,9.041952358789663,8.65534424782652,8.170118055555555,7.8787638888889,7.68397998947478,7.601614254662698,8.19469414451307,7.661985123828223,5.031203869047619,3.7662053571428538,3.51136375033501,5.658232673923475,6.241322088078108,5.0697554218034036,5.632539682539683,5.1557629870129835,4.976416732619173,6.548064933264317,6.560411147606344,5.898011163939829,10.038349067599068,9.603400349650343,9.969283837994269,9.852195105251953,10.130806861186953,9.73000437760171
2016-05-31,PREMON,5.66,7.711428571428571,9.873333333333333,10.675999999999998,8.991333333333333,7.428571428571429,10.543,3.9645833333333336,3.350416666666667,3.8892532440195433,3.9291484609153184,4.819304151629474,5.028330421644927,5.422267857142858,5.55248214285715,5.760208264712521,5.909488078602546,6.236151429926659,5.198548729842429,9.684806547619047,9.07154761904762,9.310392931383088,9.155218724546627,10.551405196553102,10.566819604586088,9.187694444444444,7.750472222222232,8.880787993684867,8.918550661554807,9.464394432525879,8.705555965739244,5.8226222943722945,4.653860119047616,5.703351583534339,5.667427796913445,6.707571044229292,5.03407924812506,6.032966269841269,5.565178571428568,5.957278611000075,6.5581104068279865,7.359948362658825,6.687997437907264,10.907607226107226,9.689727272727266,10.19877030279656,9.954909448993874,11.139237574080708,11.389903376451631
2016-08-31,MONSOON,5.651666666666666,5.877142857142857,10.55625,10.574166666666663,7.092499999999999,7.11888888888889,11.282307692307693,4.346636904761905,3.923333333333334,4.594218613078393,4.215383994774241,4.05370574036162,4.119386487181531,6.299747023809523,5.171767857142863,5.806982101684655,5.870236989988588,6.027451806057005,8.402784615886533,10.335833333333333,9.340967261904762,9.808735758829853,9.62131768310512,8.632974944073798,8.224873377151859,10.412516025641024,8.589763888888898,9.558139462877586,9.649330312619327,8.536765520224693,9.239667843831613,6.831696969696969,5.408547619047616,6.259010950120603,5.6765952398029835,5.8099781726137785,4.797988443321506,6.761517857142858,5.699900793650791,6.4219227221556014,6.568171290816219,6.104460606332744,6.315991362444194,11.533708333333333,10.386970862470855,10.632185258601014,10.058704236194254,9.81031518292132,9.426957651154252
2016-11-30,POMKH,3.326666666666666,6.63,10.284999999999998,9.568999999999999,5.815454545454546,6.401666666666667,11.956,4.610940476190476,4.005833333333334,4.087197834513702,4.054225977117886,2.7104141020635484,3.450018914469639,6.961797619047619,5.672767857142863,6.136189261010793,5.958556571384622,4.68760168800063,5.631191498641888,10.657395833333332,10.028645833333332,9.999241455297911,9.814360384905592,8.729553482251825,8.60455693850207,11.17365705128205,9.785625000000008,9.56248367772655,9.64047472336482,7.989716028442286,8.421720949988368,7.4049469696969705,6.236696969696967,6.081588388254181,5.6857488089194,4.7250904044309,4.735206578891146,7.150575396825397,6.3660317460317435,6.413820299960028,6.578247608273597,4.800851576957982,5.174565011164104,11.403298076923077,11.428243589743582,11.161711155160608,10.163589713428754,8.58196431393293,9.000464152291375
2017-02-28,POMRB,4.111428571428572,7.488333333333332,11.8575,13.338461538461539,7.807500000000001,7.678888888888887,12.775384615384615,4.49339880952381,4.687440476190478,4.09689012927965,4.052536864199471,3.729428307570795,2.981412518035299,6.667226190476191,6.926726190476196,6.677046889939809,6.170159694803566,5.984895514925151,6.426985545536893,10.728489583333333,10.643020833333333,10.742544873178748,10.512652511498207,11.04344003972257,10.390187582510467,11.433059294871795,11.039407051282058,11.072874822020545,11.285010372013685,9.760869038344579,10.340302732527615,7.495830898268399,7.426696969696968,6.771953032952509,5.69496130460794,6.307844864497701,4.864271842746368,7.077063492063492,7.1570039682539655,6.9198477355315715,6.588339385797094,6.048044694588064,6.776381167489074,11.113905448717947,11.63917307692307,11.807180539250211,10.269579454323672,11.352289400392973,11.72340629716592
2017-05-31,PREMON,5.048,7.992000000000001,9.988333333333333,11.75,8.817333333333334,7.377142857142856,8.656,4.417059523809524,4.534440476190478,4.47733407756779,4.218797259374432,5.841377153533061,6.154940688262241,5.989011904761905,6.996869047619054,7.203028133963886,6.427497585853758,7.412827329147524,8.022847103010367,10.663511904761904,10.671770833333333,10.440860257240582,10.265015399392007,12.8418420652004,12.018210746922986,11.23549562937063,11.307907051282058,11.343724893212327,11.559748795803078,12.043339906381071,12.608024306461825,7.571611133658009,7.383196969696967,7.590105153104839,5.704210941364971,6.774944158684695,6.727215043608027,6.711521825396824,7.144146825396822,7.102765784176086,6.598446644792218,7.609345932945295,7.9143663075426005,10.533491987179486,11.16742307692307,10.546708323550128,10.376609685097383,12.30206762248261,12.240432205331068
2017-08-31,MONSOON,5.323333333333333,3.2400000000000007,11.01,11.575384615384618,7.993571428571429,6.582222222222222,10.854166666666664,4.440958333333334,4.452357142857145,4.815733779874007,4.415386293133472,4.589835829390847,4.924318337388478,5.382970238095239,6.33758333333334,5.6178168803783315,5.878018739481852,6.983111611253069,6.075527549397108,10.440096726190477,10.785208333333333,10.66851615434435,10.484515567979296,9.544960653103997,8.463026475608714,10.667659527972027,11.558211538461547,11.436388782081243,11.64394286529351,10.673790108873707,10.289576121531919,7.652236607142857,7.608464826839825,7.751491663291475,5.713456933102021,5.877307760881598,6.417751004839113,6.222230158730158,7.009980158730155,6.89454835939454,6.608569408287159,6.598040125038364,6.357255892782137,9.716036713286712,11.060387820512812,10.669691660796742,10.484787517789284,10.49962247833866,9.406412025350093
2017-11-30,POMKH,3.0442857142857145,3.841428571428571,9.311428571428571,6.9872727272727255,5.520625,4.0139999999999985,7.740833333333334,4.538404761904762,4.381761904761907,4.10715455363869,4.182028729943622,2.989468838414877,3.161784938468641,5.107964285714286,5.640440476190483,4.907261556798428,5.516733450792791,4.757129090751313,5.784447918385112,10.331190476190478,10.541815476190477,10.125681121178038,9.998927294737964,9.351181167430509,9.002084577760648,10.355414335664335,10.91277972027973,9.656742360157835,9.689723228907535,9.793215792109425,10.10974311319741,6.7250491071428575,7.534757440476189,6.8591449979748855,5.722662536153065,4.792571230931842,6.185141222037175,6.0346111111111105,6.413063492063487,5.742329015636724,6.618707697471045,5.40278485594839,5.0687079067091965,10.175977272727271,10.006596153846147,9.498148329811379,10.594043949207963,9.097774333466718,9.395819429050157
2018-02-28,POMRB,4.585,5.428571428571429,11.043750000000005,11.3775,8.747333333333334,6.152222222222222,10.450909090909091,4.597175595238094,4.500154761904764,4.298292732183214,4.250851161921159,3.8415225098869663,4.017232950470727,6.279178571428572,5.125500000000007,5.1157855055076285,5.470771979435083,5.34949859385047,6.665950769033208,9.660252976190478,10.338377976190477,10.492908672706825,10.329866035369486,10.654280362732685,9.897608523808323,9.722616258741258,10.422539335664345,10.345045416094703,10.455261702309901,10.27666539518617,9.219603392654715,5.624065476190476,7.769715773809522,7.614420332118264,5.731954651957949,6.375260274744413,6.707472131220407,6.071367063492063,6.03139682539682,5.906286298270923,6.628861543053291,6.500516489723909,5.9599483244784395,10.96970643939394,9.425477272727266,9.879252634250463,10.704478957202936,11.13355845560997,10.579748317867987
2018-05-31,PREMON,5.354,7.851714285714285,9.930833333333332,11.213,0.46,7.402857142857143,14.66,4.446119047619048,4.576654761904765,4.720575639309928,4.4493535469123495,6.060967949800149,5.697976772669857,7.35975,5.0904285714285775,6.210157017590292,5.822024707580828,6.426123618763318,5.620058420242735,8.323355654761906,10.324002976190478,10.268078536957429,10.12916925099252,12.183643525753611,11.37273367252729,9.10490909090909,10.288289335664345,10.69222724965682,10.83410540068572,11.831846762896294,12.942878140401497,5.275438244047619,5.680382440476189,4.752652199270958,5.741076930286093,6.842517829353079,6.614698530093099,6.115189980158729,6.037825396825392,6.504914636105411,6.639030967599525,7.461878056235914,7.307254366613587,10.704308712121213,10.926477272727267,11.791551580550278,10.816127655271549,11.756394535142896,11.286448968746793
2018-08-31,MONSOON,5.4875,12.75,5.7,7.05,7.543035714285714,6.850555555555554,11.2,,4.617696428571431,5.027345383585956,4.6488089562597965,4.835123129149105,4.726027914049758,,7.467928571428578,8.826094210554174,6.902264252404413,6.2051692708550235,6.9089568651657025,,8.99650297619048,8.440847122174457,8.450459283966188,9.267390782358206,8.608812117935656,,9.156943181818189,9.235336349794093,9.240907555955792,10.366713251134838,9.310613394206728,,5.56774851190476,5.868805605276861,5.750371491233701,5.943355378169449,6.168245047922601,,6.1049087301587255,6.6431710038854686,6.6492159923697205,6.511611402290489,6.382774544243102,,11.0129356060606,11.554930948330167,10.928885797765261,10.970864819808225,11.575673500904097
2018-11-30,POMKH,1.6716666666666669,2.9760000000000004,3.92625,6.5710000000000015,3.1821428571428574,4.09625,5.2718181818181815,,4.27454166666667,3.6850738968182406,,3.210632364717063,3.2014638344769026,,7.2515714285714346,6.486056526332505,,6.516615029617647,8.049258602603086,,7.650208333333337,6.635008273304674,,5.884845246414061,5.77323872034263,,9.052875000000007,8.169601809876458,,8.247450668976121,7.883702746579023,,4.983127976190475,4.794140506023259,,4.8585252235551675,5.615656905803667,,6.125471230158726,5.624402602331282,,4.969684284542387,5.08764082784618,,10.395681818181812,9.041685841725373,,9.54954541986984,9.730018645550594
