Date,Season,Khunti,Karra,Bundu,Murhu,Torpa,Khunti_Trend,Khunti_SMA,Khunti_EWMA,Khunti_DES,Khunti_TES,Khunti_ARIMA,Karra_Trend,Karra_SMA,Karra_EWMA,Karra_DES,Karra_TES,Karra_ARIMA,Bundu_Trend,Bundu_SMA,Bundu_EWMA,Bundu_DES,Bundu_TES,Bundu_ARIMA,Murhu_Trend,Murhu_SMA,Murhu_EWMA,Murhu_DES,Murhu_TES,Murhu_ARIMA,Torpa_Trend,Torpa_SMA,Torpa_EWMA,Torpa_DES,Torpa_TES,Torpa_ARIMA
2008-08-31,MONSOON,1.85,1.86,2.24,1.54,2.1375,6.15625,5.8925,5.598199371844602,6.458085727751854,3.7135496656312363,3.884498953138075,5.291874999999999,5.117499999999996,4.6707194792909394,6.029867724643085,3.30478452289281,3.4089214704120745,4.703125,4.595000000000002,4.340201284938192,4.074322949280286,1.6713157841927435,3.076795514301507,2.3674999999999997,2.38,2.338074938526713,3.3997441775620185,1.144122672914698,1.3369560492316102,4.604374999999999,4.604374999999999,4.192527573535466,4.560935900588449,2.1777088296338296,2.13750002636302
2008-11-30,POMKH,4.23,4.8,3.51,2.14,3.915,6.2075,6.065,5.050919623106761,5.629340852395725,3.8933922443831745,4.889419004718507,5.445,5.254999999999996,4.722431687574563,5.885183294073912,4.235389467183726,4.233985602846115,4.945625,4.662500000000001,4.008120770962915,3.7779214970249346,3.7864538287181855,4.441936433360308,2.5549999999999997,2.3475,2.2588449631160277,3.4098331960134405,2.0805954052930127,2.309584208104365,4.604375,4.604374999999999,4.08151654412128,4.367767691683827,3.9523342042813296,3.9150000267650165
2009-02-28,POMRB,7.29,6.385,5.69,2.61,5.33,6.38625,6.2475000000000005,5.946551773864057,6.197034415529402,5.575187821063453,6.083124878651661,5.909999999999999,5.328749999999997,5.387459012544738,5.926306164095958,5.802129405679081,5.5280842729775355,5.0424999999999995,4.743750000000002,4.680872462577749,4.053565750365331,5.4908814281498115,6.060617220848929,2.655,2.3875,2.3993069778696166,3.4199521545194846,3.077869144387644,3.1047991877611207,4.604375,4.604374999999999,4.580909926472768,4.589779097000378,5.364506759793863,5.3299999836028
2009-05-31,PREMON,11.3,9.2,9.15,4.6,7.034999999999998,6.476250000000001,6.167500000000002,8.087931064318434,8.509129625943784,11.542415825162562,11.12887466102406,6.3462499999999995,5.561249999999997,6.912475407526843,6.286503275507276,8.030486112769143,8.098145096290809,4.9487499999999995,5.147500000000002,6.46852347754665,5.170201214539295,7.821426513214118,7.9178661334064,2.6325,2.7225,3.2795841867217694,3.430101142154446,4.1591781587609375,4.009103588041613,4.604374999999999,4.604374999999999,5.56254595588366,5.290750654603601,7.066732884586223,7.034999997328936
2009-08-31,MONSOON,3.6,4.65,1.4,1.0,2.1375,6.032500000000001,6.605000000000002,6.292758638591061,7.146990563428323,3.185376824173924,3.646968654360543,6.376874999999999,6.258749999999997,6.007485244516106,6.117190483575764,3.599669630620426,3.706421995714875,5.07,4.937500000000002,4.441114086527989,4.326776022837299,2.464929941008011,3.76083871940067,2.70125,2.5875000000000004,2.3677505120330617,3.440280247205698,1.2510457212058512,1.6570015780922025,4.604374999999999,4.604374999999999,4.192527573530196,4.558884530250734,2.1665174280623964,2.1374999942664212
2009-11-30,POMKH,3.2,5.5,3.6,2.5,3.915,5.44375,6.347500000000002,5.055655183154636,5.72633058906207,4.092856635975996,4.839300872933233,6.23875,6.433749999999997,5.804491146709664,6.0500171695284015,5.3738464326047115,5.572250661835091,5.16125,4.960000000000003,4.104668451916793,4.096844484414847,3.867697366973958,3.9041336170028043,2.7075,2.6775,2.4206503072198373,3.450489559803197,2.065680988851308,2.1385541665259025,4.604375,4.604374999999999,4.081516544118117,4.36563810499716,3.941364822452579,3.914999983283374
2010-02-28,POMRB,4.77,5.93,6.57,2.8,5.33,5.516249999999999,5.717500000000002,4.941393109892782,5.1764819000020905,5.946398863255354,6.129051453925009,6.16875,6.319999999999997,5.854694688025798,6.0341331789666315,6.792348725788169,6.611052997900916,6.20125,5.180000000000002,5.090801071150076,4.614763092876776,5.575943399366209,6.0525551139821445,3.22125,2.7250000000000005,2.572390184331902,3.4607291694128723,3.065813039301783,3.179747705595266,4.604375,4.604374999999999,4.58090992647087,4.587682050467061,5.353778093839343,5.329999950473492
2010-05-31,PREMON,9.11,8.55,9.0,4.46,7.034999999999998,6.241249999999999,5.170000000000002,6.608835865935669,6.589529891861083,11.176220937966384,10.984612578818032,6.264374999999999,6.157499999999996,6.93281681281548,6.316539244601434,8.53209212330182,8.202530453699136,7.897500000000001,5.142500000000002,6.654480642690046,5.704494207238336,8.253137350785973,8.503525548411773,3.86875,2.690000000000001,3.327434110599141,3.4709991661446633,4.260555510201179,4.2837813992037805,4.604374999999999,4.604374999999999,5.562545955882522,5.288751561037442,7.05626197918874,7.034999950226112
2010-08-31,MONSOON,6.37,4.74,9.87,5.25,2.1375,6.97375,5.862500000000002,6.513301519561401,6.671554298852096,2.7242981606428573,3.398491587695041,6.480625000000001,6.179999999999996,6.055690087689287,6.155831279407015,3.711929874348795,3.414173323987475,8.74625,7.260000000000002,7.940688385614028,6.945086001895017,2.6429739579464195,3.3824910066360365,4.02125,3.7525000000000013,4.096460466359485,3.4812996400461977,1.2538410345695417,1.4260136144519096,4.604374999999999,4.604374999999999,4.192527573529513,4.557095239347834,2.1563197163130834,2.137499982572184
2010-11-30,POMKH,6.23,6.175,8.7,3.43,3.915,7.47125,6.620000000000002,6.399980911736841,6.639628670732323,3.691205742876676,4.6023502946137125,6.7787500000000005,6.348749999999996,6.103414052613573,6.163011936354766,5.478580723998162,5.423242739533245,9.2075,8.535000000000002,8.244413031368417,7.790238069691937,7.661617133644903,8.01865346091916,4.1975,3.985000000000001,3.829876279815691,3.4916306811750584,2.7254456350412704,3.6518296115029774,4.604375,4.604374999999999,4.081516544117708,4.364107540588097,3.9314541679622854,3.914999987690722
2011-02-28,POMRB,7.6,6.984999999999999,8.26,3.09,5.33,6.89,7.3275000000000015,6.879988547042105,7.158971480470271,5.878878246736582,6.051002203963314,6.635,6.612499999999995,6.456048431568144,6.261446925705762,7.0898837991040615,6.833225666631241,8.3425,8.957500000000001,8.25064781882105,8.422506705667763,9.939405968770354,8.61580901255622,3.81125,4.057500000000001,3.5339257678894143,3.5019923804608126,3.697613937771706,3.428844706105119,4.604375,4.604374999999999,4.580909926470625,4.586427912477164,5.344166835080115,5.33000003710562
2011-05-31,PREMON,10.26,9.88,11.0,5.58,7.034999999999998,5.803750000000001,7.615000000000002,8.231993128225263,8.753996510637688,11.291073987366687,10.996669561182182,5.9468749999999995,6.944999999999996,7.825629058940887,6.685900365719431,9.085718047396744,8.803353521005942,6.614999999999999,9.457500000000001,9.35038869129263,9.662527506879774,11.450782291196683,9.390539604161352,3.11125,4.3375,4.352355460733649,3.5123848293024746,4.888301692155412,4.360045784293129,4.487499999999999,4.604374999999999,5.562545955882374,5.287785072594213,7.046960975414609,7.035000026634052
2011-08-31,MONSOON,0.57,2.26,0.95,1.04,2.1375,4.9925,6.165000000000002,5.167195876935157,6.017669310367296,4.226796336494365,3.788963196423227,5.26375,6.324999999999996,5.599377435364532,6.228244427589645,4.528039631886539,4.294899662753635,5.6475,7.227500000000003,5.990233214775579,8.213865970182825,5.318361508595296,5.19513785802551,2.8199999999999994,3.285,3.027413276440189,3.5228081179124304,2.30641993868766,2.819796641216942,4.30375,4.604374999999999,4.192527573529425,4.556394705929705,2.147338395482522,2.1375000130386046
2011-11-30,POMKH,3.34,3.1500000000000004,3.8,2.04,2.98,4.52875,5.442500000000002,4.436317526161094,4.820889395494785,4.187244848960802,4.650552581832955,4.666875,5.568749999999995,4.619626461218719,5.888067967921895,5.180310763714543,4.910630927231115,5.105,6.002500000000002,5.114139928865347,7.499046513989218,5.280600533665229,3.722838593922948,2.51625,2.9375,2.632447965864113,3.533262338629331,2.7348924031009476,2.1571066462285797,4.168125,4.3706249999999995,3.707516544117655,4.109154261989077,3.922800575990828,3.9150000190102006
2012-02-29,POMRB,4.0,4.545,5.42,2.15,4.795,4.852083333333333,4.542500000000002,4.2617905156966565,4.1797109626951015,5.804090289101086,5.965645091731807,4.497031249999999,4.958749999999995,4.589775876731231,5.720078718277978,5.869735358911151,5.042635663907923,5.26578125,5.292500000000002,5.236483957319209,7.1974652336523155,6.459935516127915,6.160433629397669,2.6621875,2.7025,2.4394687795184677,3.5437475831151346,3.3886890318090517,2.9072738844116865,4.2165625,4.2368749999999995,4.142509926470593,4.210452979254293,5.284047132411168,5.023049161116497
2012-05-31,PREMON,10.15,7.545,9.5,4.09,6.484999999999999,5.241666666666666,4.515000000000002,6.617074309417994,6.348829536673764,10.18448061215382,10.614158937301013,4.566562499999999,4.374999999999995,5.771865526038739,5.899595811241022,7.4531507448532475,7.147577205657297,5.551562499999999,4.917500000000002,6.941890374391525,7.90166085355906,8.25016591119743,8.19411049811469,3.2290625,2.33,3.0996812677110808,3.554263943705983,4.613191280684157,4.326248819370811,4.43375,4.099375,5.079505955882356,4.796939520879006,6.957821070260744,6.859173334207658
2012-08-31,MONSOON,3.266666666666667,3.23625,3.73625,3.6975,3.075,5.461666666666668,5.189166666666669,5.276911252317463,5.354599533916626,2.6020456243771917,3.2566750612425404,4.6053125,4.619062499999995,4.757619315623243,5.587340886714601,2.6579872903791073,2.6170632322168794,5.5090625,5.614062500000002,5.659634224634915,7.114974971168536,2.859333426043545,3.921055329134049,3.7350000000000003,2.994375,3.3388087606266486,3.5648115123965805,1.6781004647335809,1.5331671484419185,4.600625,4.33375,4.277703573529413,4.38782801311645,2.028639564148364,1.9567924584203296
2012-11-30,POMKH,3.76,2.73,3.3,3.9175,3.78,5.594166666666666,5.294166666666668,4.670146751390478,4.688663734138214,3.586469191177789,4.366436329836651,4.4746875,4.514062499999994,3.9465715893739457,5.234719538653614,4.272563027701504,4.518305058595268,5.5665625,5.489062500000002,4.715780534780949,6.280130747001966,5.108882448179884,5.097115976497687,4.1450000000000005,3.46375,3.570285256375989,3.575390381890071,2.6187065843630704,3.024866158255912,4.7496875,4.53375,4.078622144117648,4.202213868757578,3.8572202751769513,3.314753763775277
2013-02-28,POMRB,5.34,5.275,5.58,4.32,5.33,5.4520833333333325,5.629166666666668,4.938088050834287,4.796054271042,5.098238579640843,5.664390369803678,4.17640625,4.6965624999999935,4.477942953624368,5.187470575968292,5.1268899546896,5.117431808970378,5.37140625,5.529062500000002,5.06146832086857,6.072452580779133,6.145063437023264,5.817174004558703,4.359062499999999,4.0062500000000005,3.8701711538255936,3.586000645101124,3.499704751010079,3.3639054128725863,4.831875,4.6675,4.5791732864705885,4.469679935757694,5.264089208807209,5.064725541315566
2013-05-31,PREMON,9.87,5.7700000000000005,9.8,5.2,7.142499999999999,5.1525,5.559166666666668,6.910852830500572,6.931329428905591,10.07811486126629,10.470291681642506,3.90375,4.252812499999994,4.99476577217462,5.201874093536141,7.208258736526614,7.334423210102704,5.0975,5.604062500000002,6.956880992521143,6.916300011854907,8.142371443079039,8.430737242392723,4.457187500000001,4.28375,4.402102692295356,3.596642395263757,5.078645423921373,4.866986316682941,4.731875,4.831875,5.604503971882353,5.2468539315345675,6.968630504526385,6.6719446323859835
2013-08-31,MONSOON,2.41,2.625,1.875,4.3,3.075,4.805,5.3450000000000015,5.110511698300344,5.574156044150284,2.634241695961226,3.1369132592497735,3.7726562500000003,4.099999999999994,4.046859463304772,4.867312026976228,1.8957820136917833,2.194438214441349,5.226249999999999,5.138750000000002,4.924128595512685,5.782872878497739,2.929366014744357,4.046087642749017,4.5825,4.434375000000001,4.361261615377214,3.607315725554884,2.4719993587584272,2.6028809972728917,4.565,4.831875,4.592702383129412,4.807506180208624,2.07698607223302,3.257949100357985
2013-11-30,POMKH,2.22,1.16,2.97,4.1,2.98,4.43875,4.960000000000001,3.954307018980206,4.298476090599077,3.4215242679994313,4.179898079574929,3.6790625000000006,3.7074999999999942,2.892115677982863,4.392375542125568,3.5613941269141502,3.6882989479890935,5.39625,5.056250000000001,4.142477157307611,5.040780751330514,4.336740055070553,3.9536684468279075,4.44625,4.480000000000001,4.256756969226328,3.618020729794611,3.31830199171503,3.452895626550442,4.4159375,4.631875,3.947621429877647,4.355114710080532,3.9061247583917442,3.023729886653145
2014-02-28,POMRB,4.1,5.7962500000000015,6.94,5.14,4.795,4.28375,4.650000000000001,4.012584211388123,4.014141794256908,4.787490210307678,5.437563893500188,3.6071875,3.8378124999999943,4.053769406789718,4.46508489304891,4.12535937695772,4.37665860868204,5.443125,5.396250000000002,5.261486294384566,5.337767811415144,5.565726210682962,5.621000167440377,4.195,4.685000000000001,4.610054181535796,3.628757502161306,4.082257308186965,3.7240821350664266,4.33375,4.498125,4.286572857926588,4.440382701203416,5.2691921720952895,4.878404832572455
2014-05-31,PREMON,8.18,4.5,9.8,3.29,6.484999999999999,4.7,4.227500000000001,5.679550526832874,5.573491506510157,9.549118171958021,10.185597567892218,4.4615625,3.520312499999995,4.232261644073831,4.395354870711305,6.721564105918077,7.002575285285781,5.73125,5.396250000000002,7.07689177663074,6.322714423069171,8.408721586673202,9.263340061110254,4.4325,4.207500000000001,4.082032508921477,3.6395261365021723,5.6287705647694946,5.231904761854249,4.5337499999999995,4.33375,5.165943714755953,5.004971675412003,6.944685012134423,6.655770401958241
2014-08-31,MONSOON,2.86,3.32,2.25,4.2,3.075,5.30125,4.340000000000001,4.551730316099724,4.692898250003204,1.9410531434174834,2.790400640487899,5.237656250000001,3.694062499999995,3.8673569864442987,4.2035948657122875,1.1442601537582133,1.8896370051266993,6.0025,5.490000000000002,5.146135065978444,5.406783177262592,3.079568770709578,3.7750974410888536,4.713749999999999,4.182500000000001,4.129219505352887,3.650326727778299,2.838911194169677,2.196241140953185,4.867500000000001,4.33375,4.3295662288535715,4.566865206535696,2.017390241765153,3.7539731382229147
2014-11-30,POMKH,5.1,7.3,4.9,6.1,4.58,5.569999999999999,5.0600000000000005,4.771038189659834,4.838728528501751,2.6170086970264044,3.790206948903528,5.698125,5.229062499999995,5.240414191866579,4.472461129905761,3.2989259507699393,3.4399140574995393,5.95625,5.972500000000002,5.047681039587067,5.219092213948429,4.5849702131487176,4.011008656379317,4.813750000000001,4.682500000000001,4.917531703211732,3.6611593709708767,3.521912513659495,3.4946303060561403,5.165625,4.73375,4.4297397373121425,4.570917948361411,3.8472504436799237,3.7410144301736286
2015-02-28,POMRB,6.03,5.865,7.18,5.39,5.865,5.715,5.5425,5.274622913795901,5.362092636794681,4.4939427811371715,5.201965381549347,6.096875,5.2462499999999945,5.490248515119948,4.572673216051314,6.027497724151794,6.948573084364209,5.9425,6.0325000000000015,5.900608623752239,5.608579500170792,6.547326251809907,6.728343832627393,4.88875,4.745000000000001,5.106519021927039,3.6720241608106767,4.562440472553911,4.649359802026813,5.2128125,5.001249999999999,5.003843842387285,4.937190200200353,5.300044751777417,5.629449178925695
2015-05-31,PREMON,8.4,8.115,9.19,3.84,7.8,5.6762500000000005,5.5975,6.524773748277541,6.867062007907325,9.385672089183352,9.99475640923927,5.7093750000000005,6.149999999999995,6.540149109071969,4.926471180266733,8.003853315092572,8.534023748579257,6.151875,5.880000000000002,7.216365174251344,6.466213005008817,9.06693187413957,9.4413176284002,4.82,4.882500000000001,4.5999114131562235,3.682921192571297,5.758231730868085,4.787128214242342,5.060625,5.329999999999999,6.122306305432371,5.840349010402104,7.035482063409783,7.372244467175311
2015-08-31,MONSOON,3.8,2.895,2.75,4.25,2.1375,5.37875,5.8325000000000005,5.434864248966525,6.122248409591536,2.343460762779823,2.730453349342624,5.579375,6.043749999999995,5.082089465443182,4.679506753593412,3.2152141187002474,3.3509750561942977,6.2562500000000005,6.005000000000002,5.4298191045508055,5.683471185223501,3.184750215170827,3.2865774991595496,4.62875,4.895000000000001,4.459946847893734,3.693850562223066,3.374112307170399,2.724784214480978,4.95875,5.095624999999999,4.5283837832594225,5.054138154737489,2.18141295195006,2.9139474885951255
2015-11-30,POMKH,3.85,4.625,6.075,5.5,4.3,5.16875,5.520000000000001,4.800918549379915,5.402072867584926,3.4550272611794526,3.8364279018893352,5.630625,5.374999999999995,4.899253679265909,4.64018099818039,4.526024377633217,4.504883995884251,6.5275,6.298750000000002,5.687891462730484,5.768700090969862,4.862320304439601,4.36388274068322,4.729375,4.745000000000001,4.875968108736241,3.7048123658555125,4.103563051041253,4.0974899399602425,4.769375,5.025625,4.437030269955653,4.898579508439533,3.958856674203835,3.814963111499046
2016-02-29,POMRB,4.9,7.5,6.840000000000002,4.46,5.33,4.79375,5.237500000000001,4.840551129627949,5.192403229839783,4.939429191807246,5.174604010495129,5.253125000000001,5.783749999999994,5.9395522075595455,4.929879322227057,5.935338096210854,5.765659260792345,6.5975,6.213750000000003,6.14873487763829,6.032257269203105,7.216114809957481,7.356247453834922,4.94,4.512500000000001,4.709580865241745,3.7158066993805283,4.814992777265454,4.499078055266192,4.5296875000000005,4.891874999999999,4.794218161973392,5.035540972760547,5.395529452673023,5.5391716499973525
2016-05-31,PREMON,7.85,6.8900000000000015,11.7,5.575,6.82,4.3875,5.100000000000001,6.044330677776769,6.277697936687507,9.14358434961306,9.795679067876394,4.756875000000001,5.477499999999994,6.319731324535728,5.14116875253665,8.495628022035334,8.393186686574026,6.2556770833333335,6.841250000000002,8.369240926582973,7.4856102118709735,9.295817701219649,9.2363097845339,4.50875,4.946250000000001,5.055748519145046,3.7268336596518528,5.588201949685159,4.403924994047982,4.35,4.646874999999999,5.604530897184035,5.583687955083742,7.100562924288208,7.197604498942229
2016-08-31,MONSOON,1.35,1.1,0.8,4.2,1.2,4.253125,4.487500000000002,4.166598406666061,4.5295214386018765,2.5888560942588983,2.6614007650937364,4.032500000000001,5.028749999999994,4.231838794721437,4.691010176492798,3.126565522284173,3.307773563107693,6.151354166666667,6.3537500000000025,5.341544555949784,6.139065109086726,4.408362188542977,4.453662316397857,3.8825,4.933750000000001,4.713449111487028,3.7378933431238557,3.7320167652299747,3.498823397699181,4.354375,4.412499999999999,3.8427185383104208,4.517228967283117,2.1912733620947416,1.6164341271314147
2016-11-30,POMKH,3.05,2.45,5.290416666666667,2.1,3.8,4.184375,4.287500000000001,3.719959043999637,3.7701196288657948,3.1690883431792725,3.6266017735100933,3.66875,4.484999999999994,3.519103276832862,4.414235729533989,3.860476486266811,3.5078648133722026,5.926354166666666,6.15760416666667,5.321093400236537,5.9791464811691535,4.702014346545667,3.6156851728556685,3.5728125,4.083750000000001,3.6680694668922174,3.748985846798107,4.453374796461297,4.189127567439033,4.4825,4.287499999999999,3.8256311229862523,4.252247493815918,3.916134896884854,4.875000172392044
2017-02-28,POMRB,4.625,3.88,6.79,2.85,5.865,4.15625,4.218750000000002,4.081975426399782,3.834280566968585,4.478108834031058,4.923558083384213,3.7600000000000002,3.579999999999994,3.663461966099717,4.313508344348197,4.759460471498353,4.569200045327216,5.889270833333333,6.14510416666667,5.908656040141922,6.192721173259293,6.783580028309107,6.901884216883507,3.186470588235294,3.6812500000000012,3.3408416801353304,3.760111268492625,4.477245017914368,3.283057431274002,4.54375,4.421249999999999,4.641378673791751,4.598757160831999,5.324673415647165,5.478544622548578
2017-05-31,PREMON,7.575,7.6,9.95,4.7075,7.31,4.128125000000001,4.150000000000002,5.4791852558398695,5.2231736261291015,8.410091778867132,9.456492691581252,3.855208333333333,3.757499999999993,5.238077179659831,4.639911180976911,6.493418567923541,6.359798199562944,6.01671875,5.707604166666671,7.525193624085153,7.1660704543586515,9.030094977367876,9.510476372369274,3.0585661764705883,3.4643750000000013,3.8875050080811984,3.7712697060580695,5.1049772248575,4.235262004718119,4.574999999999999,4.543749999999998,5.7088272042750505,5.350296620490061,7.05922449777828,7.564872137577909
2017-08-31,MONSOON,1.4,1.12,2.2533333333333334,1.9767647058823528,1.2,4.178125,4.162500000000001,3.8475111535039215,3.8768216140502374,1.8924756700335128,2.3566939116470476,3.892916666666667,3.7624999999999935,3.590846307795898,4.226208984871227,2.041325291771975,2.461452041383343,5.913749999999999,6.070937500000004,5.416449507784425,6.169383891575966,3.495390224269517,3.1428587601711317,3.208566176470588,2.9085661764705897,3.1232088872016597,3.782461256793333,3.2403042446815844,3.2434108683492964,4.539375,4.543749999999998,3.90529632256503,4.340816181738308,2.1769528505002675,0.8686350340110995
2017-11-30,POMKH,2.7750000000000004,3.1916666666666664,4.8566666666666665,3.2999999999999994,4.05,4.2796875,4.093750000000001,3.418506692102353,3.3101508505115116,2.772613034461289,3.3709535263881545,3.7935416666666666,3.94791666666666,3.431174451344205,4.0671851507989585,3.148906244649506,3.6458159162140156,5.50625,5.962500000000004,5.192536371337322,5.879483145653944,4.820917848007705,4.533159866833147,3.3170036764705877,3.2085661764705895,3.1939253323209957,3.79368601956385,3.4553852048101423,2.792785800495461,4.41125,4.606249999999998,3.963177793539018,4.195663528976408,3.9018190848972454,3.746049842554415
2018-02-28,POMRB,5.3,3.44,6.4,2.85,5.33,4.29375,4.262500000000001,4.171104015261411,3.9158751427030607,4.137360248739601,4.676855815976782,3.747916666666667,3.8379166666666604,3.434704670806523,3.947435663847775,4.539214201224037,4.812906454666723,5.056666666666666,5.865000000000004,5.675521822802393,5.988327262968502,6.661487750489129,6.670097714061725,3.4254411764705877,3.2085661764705895,3.0563551993925975,3.8049440926668616,3.8540887976020266,3.5682781046292513,4.3500000000000005,4.472499999999998,4.509906676123411,4.432007933010104,5.324230259721647,5.608461618799008
2018-05-31,PREMON,7.7125,7.245000000000001,7.08,5.575,6.82,4.5875,4.296875000000001,5.587662409156847,5.577082971553571,7.967729840404283,9.162597026565198,3.6602083333333333,3.7491666666666608,4.9588228024839145,4.265096361186133,6.198875895041628,6.467999883082089,5.0249999999999995,5.1475000000000035,6.237313093681436,6.253414758913251,8.791176098248407,9.366267499555047,3.300441176470588,3.4254411764705894,4.063813119635558,3.8162355754229393,4.684135059872403,4.236873172469961,4.31875,4.349999999999999,5.4339440056740465,5.088380965454894,7.029032700510996,6.546561507762901
2018-08-31,MONSOON,1.375,1.11,1.5266666666666668,1.9767647058823528,1.2,,4.290625000000001,3.9025974454941084,4.286030503505877,1.5879055951673084,2.123337304224302,,3.746666666666661,3.4192936814903487,3.883409598619051,1.7263426378358115,2.1331653634623913,,4.965833333333337,4.353054522875528,5.169598915693611,2.1091350060317575,1.6256380472978451,,3.4254411764705894,3.228993754134276,3.8275605660430245,2.9180064438278084,3.1470149450353073,,4.349999999999999,3.740366403404428,4.131465794840626,2.1195790262493683,0.9613378588855614
2018-11-30,POMKH,5.15,2.5,5.33,2.3,3.8,,4.884375000000002,4.401558467296465,,2.609374783066872,3.161722291666963,,3.573749999999994,3.0515762088942093,,2.937034988579337,3.52025447845418,,5.084166666666671,4.7438327137253165,,3.7222896083838446,4.212484796717195,,3.17544117647059,2.8573962524805654,,3.2820102375543274,3.098489255551152,,4.287499999999999,3.7642198420426567,,3.844877556818995,3.226558253360725
