Date,Season,Talbehat,Jakhaura,Birdha,Mandawara,Bar,Mahrauni,Talbehat_Trend,Talbehat_SMA,Talbehat_EWMA,Talbehat_DES,Talbehat_TES,Talbehat_ARIMA,Jakhaura_Trend,Jakhaura_SMA,Jakhaura_EWMA,Jakhaura_DES,Jakhaura_TES,Jakhaura_ARIMA,Birdha_Trend,Birdha_SMA,Birdha_EWMA,Birdha_DES,Birdha_TES,Birdha_ARIMA,Mandawara_Trend,Mandawara_SMA,Mandawara_EWMA,Mandawara_DES,Mandawara_TES,Mandawara_ARIMA,Bar_Trend,Bar_SMA,Bar_EWMA,Bar_DES,Bar_TES,Bar_ARIMA,Mahrauni_Trend,Mahrauni_SMA,Mahrauni_EWMA,Mahrauni_DES,Mahrauni_TES,Mahrauni_ARIMA
2006-05-31,PREMON,3.935,5.68,5.7879999999999985,10.05,7.885,9.325,3.498125,3.56375,3.7141284322068655,3.6769815460021062,4.242363544612265,3.552580489104406,4.201875,3.955000000000002,4.703746391041664,4.420132625065965,6.486764311641322,6.784523949391312,3.9839999999999995,3.868000000000002,4.580085513611908,4.8618914722290985,5.821996065804911,5.937456234016283,7.737500000000001,7.125,8.315354101896059,8.022386402468623,9.059438397521552,9.016858381194572,5.434375,4.162499999999997,5.5843160775225655,6.024543572736101,7.108638132260136,7.095538897491145,6.54125,5.897500000000005,7.161958139285199,6.88569308625614,7.826843519925786,7.9671066750538
2006-08-31,MONSOON,2.86,3.125,2.576,6.3,5.3,5.37,3.498125,3.5262500000000006,3.372477059324119,3.241440917637523,3.1666331648350443,3.635135529148904,4.509375,4.130000000000002,4.0722478346249975,4.39237440530553,3.4553241787289712,3.9700938097511624,4.17225,3.911500000000002,3.7784513081671447,4.013417209866964,2.8926693207099206,3.0525297973574244,7.816250000000001,7.687499999999999,7.5092124611376345,7.6310464379570115,5.718894248365604,6.259807382363815,6.076875,5.112499999999997,5.47058964651354,6.302355071966994,3.046878514786315,3.1099431313913257,6.92375,6.3475000000000055,6.44517488357112,6.621207872070411,5.06085148095546,5.709962687075019
2006-11-30,POMKH,3.66,3.9,3.596000000000001,6.875,5.1,6.145,3.6187500000000004,3.47,3.4874862355944716,3.4195438522252717,3.242885904557299,3.315364597498122,4.958125,4.2737500000000015,4.003348700774998,4.364790508660528,4.34324952997596,3.825982675056749,4.334499999999999,4.0565000000000015,3.7054707849002875,3.8353867898361784,3.976302778136864,3.514601886169607,7.858750000000001,7.7875,7.25552747668258,7.407747014458,7.385866078932632,7.111637570086228,6.2387500000000005,5.756249999999998,5.322353787908124,6.247674729614162,4.874770900961035,4.4142022954103926,7.269374999999999,6.735000000000006,6.325104930142672,6.551824228316424,5.9839432111889135,5.571849598530186
2007-02-28,POMRB,3.65,6.275,5.191999999999998,8.155000000000001,7.305,7.61,3.8137499999999998,3.52625,3.552491741356683,3.5032412639752772,3.3867998491327227,3.3227155605012455,5.400625000000001,4.745000000000001,4.9120092204649985,4.337379846095605,4.739710180011218,5.057603388720836,4.582,4.288000000000002,4.300082470940172,4.590837760293442,4.619412803653283,4.451529843013813,8.016875,7.844999999999999,7.615316486009548,7.52345820068573,7.965088996307189,7.42872892452234,6.175000000000001,6.397499999999997,6.115412272744875,7.239620770895805,5.227380030410406,5.399897114065178,7.7125,7.112500000000006,6.839062958085604,6.771417485160491,7.179371580846459,6.65372511260291
2007-05-31,PREMON,4.675,7.385,6.16,10.16,6.615,10.58,3.94375,3.71125,4.00149504481401,4.050794896557267,4.294456707579253,3.5857248379180895,5.895,5.171250000000001,5.901205532278999,4.3101413251974705,6.469772352635898,6.887064984451374,5.062499999999999,4.381000000000002,5.044049482564104,5.76158882041745,5.838619457044075,5.921034712134586,8.5875,7.872499999999998,8.633189891605728,8.141903446080885,9.324978571423221,9.349344323673245,6.5,6.079999999999998,6.315247363646925,7.556153647416342,7.907813046115949,7.871742126526478,8.553125000000001,7.426250000000006,8.335437774851362,7.51006450617917,8.802579202538716,9.049874140472458
2007-08-31,MONSOON,3.68,4.96,4.183999999999998,7.455,6.0600000000000005,7.66,4.056875,3.9162500000000007,3.872897026888406,3.8321906159045387,3.630206409708956,4.054798976333963,6.14625,5.630000000000001,5.524723319367399,4.283073852317976,3.647273110747083,4.149910723846892,5.4605,4.783000000000001,4.700029689538462,5.447519303589866,2.9092927119490843,3.003254443458115,9.3375,8.161249999999999,8.161913934963437,8.050090650132512,5.9514115076196905,6.425888004338368,6.745,6.269999999999999,6.2131484181881556,7.348293013470629,3.5648749702208335,3.138759078619618,9.51375,7.998750000000006,8.065262664910819,7.5614265575418775,6.13339737396369,6.747007880423967
2007-11-30,POMKH,3.88,6.02,5.8320000000000025,10.285,6.94,10.58,4.211875000000001,3.9712500000000004,3.8757382161330436,3.8221145591083823,3.919660272750169,3.947904791468962,6.095,6.160000000000001,5.722833991620439,4.256176365711421,4.735951318200527,4.235288624936064,5.6617500000000005,5.342000000000001,5.152817813723078,5.99671604242826,3.9929261693760303,3.5222350805246263,9.79875,9.013749999999998,9.011148360978062,8.659900724687736,7.814236718287809,7.354838333649532,7.213125000000001,6.729999999999999,6.5038890509128935,7.4937341644837545,5.4256530168284876,4.714321685935228,9.92,9.107500000000005,9.071157598946492,8.15360826856366,7.47853367240977,7.106271334798441
2008-02-29,POMRB,4.335,6.165,6.14,10.745,7.425,10.86,4.4159375,4.142500000000001,4.059442929679826,4.0416711409953034,3.7903489136698947,3.7121367055755483,5.696875,6.1325,5.899700394972264,4.229447794608749,5.3447171288345645,5.735974181679492,5.506500000000001,5.579000000000002,5.547690688233846,6.507338524798738,4.636036194892453,4.521673933288931,9.715625,9.661249999999997,9.704689016586837,9.342862366111985,9.026492821844085,8.71344137118334,7.136875,6.759999999999998,6.8723334305477355,7.765716198850895,5.953439303586551,6.169440811264911,9.776875,9.920000000000005,9.786694559367895,8.688773791805064,9.693289068061665,9.236330778274302
2008-05-31,PREMON,5.23,7.085,6.822000000000001,11.260000000000002,10.24,10.58,4.711875000000001,4.281250000000001,4.527665757807895,4.59267204944238,4.866359170779402,3.9903721323122037,4.943125,6.057500000000001,6.3738202369833585,4.202887080992084,6.992087819316198,7.024682991847188,4.96825,5.744500000000003,6.057414412940308,7.181986573230045,5.855242848283246,5.942800866794948,8.908125,9.936249999999998,10.326813409952102,10.095902148215636,10.710920422878306,10.324359760701492,6.224374999999999,7.666249999999998,8.219400058328642,9.412929757064354,8.551515428628822,7.690585008869006,9.356562499999999,9.920000000000005,10.104016735620737,9.071948710483591,11.571668219012512,11.932944968921902
2008-08-31,MONSOON,4.7575,2.075,2.28,5.69,1.825,6.5150000000000015,5.258750000000001,4.550625000000001,4.619599454684737,4.633669714433171,4.191998453058424,4.557744094073231,4.223125,5.336250000000001,4.654292142190015,4.1764931495768005,4.073296345725061,4.38738086895834,4.35425,5.268500000000004,4.546448647764185,5.091147439753264,2.925916103188256,3.115900653180159,7.783125,9.494999999999997,8.472088045971262,9.358468999867682,7.276644713113365,7.288513057489119,5.485,6.607499999999998,5.661640034997184,6.392937035464366,4.613703406875759,4.5344719635295165,8.876249999999999,9.633750000000006,8.668410041372443,8.617940193910417,7.94254960794253,8.636934536865775
2008-11-30,POMKH,5.17,2.875,3.43,5.59,3.875,8.3625,5.854374999999999,4.873125000000001,4.8397596728108425,4.85766675961873,4.789929483093966,4.6505436131748095,3.73375,4.550000000000001,3.9425752853140095,4.150264973697639,4.762993238574131,4.001967542143866,3.9010833333333337,4.668000000000003,4.099869188658511,4.082991539942334,4.009549560615199,3.7430495508380237,6.680000000000001,8.32125,7.319252827582757,8.592941505207314,8.483378929429996,7.935665890497367,4.604375,5.841249999999998,4.94698402099831,4.9976449126274,5.756466400994346,3.979626815479198,8.673125,9.079375000000006,8.546046024823466,8.596307910943242,8.263594815925403,8.19061788397008
2009-02-28,POMRB,7.42,3.5500000000000003,3.63,6.44,4.575,9.235,6.2346875,5.644375,5.871855803686506,6.079654655950042,4.911685347671023,4.692012239645764,3.499375,3.896250000000001,3.7855451711884056,4.124201511971639,4.986967569353533,5.207982509531964,3.868333333333333,4.040500000000002,3.9119215131951064,3.53085782062889,4.652659586131619,4.667657803500524,6.2675,7.244999999999999,6.967551696549655,8.072294880032063,8.556767781462717,8.023356448320014,4.576875,5.1287499999999975,4.798190412598986,4.376813931922279,5.822798430767009,5.575904865655535,8.81625,8.673125000000006,8.82162761489408,8.743129140673917,9.437477611881215,9.130282533802083
2009-05-31,PREMON,6.91,5.785,5.706666666666668,6.74,6.045,10.58,6.39875,6.064375,6.287113482211904,6.436060821221883,7.162285536845253,5.870465590936769,3.3868750000000003,3.571250000000001,4.585327102713043,4.098301735564641,6.357999651302845,6.418018084971876,3.924166666666667,3.761666666666669,4.629819574583731,4.343772418034918,5.871866239522408,6.0214335381086235,6.345,6.114999999999999,6.876531017929793,7.6697238033873045,9.426923709554371,9.220460028224725,5.28625,4.0799999999999965,5.296914247559392,4.745350198674598,8.051343105300035,7.355053396224379,9.2365625,8.673125000000006,9.524976568936449,9.116226740875494,10.841211694514277,11.11883789593089
2009-08-31,MONSOON,6.12,1.5,3.1333333333333333,6.91,5.8,7.66,6.205000000000001,6.405,6.220268089327142,6.223512196604368,6.119500756580505,6.409193568007632,3.455625,3.427500000000001,3.351196261627826,4.072564593289011,3.354166292521054,3.6850225420686376,3.8983333333333334,3.9750000000000028,4.0312250780835726,3.665525059058997,2.9425394944274164,3.0394382063508996,6.26375,6.419999999999999,6.889918610757876,7.358485930722328,5.305608390445979,5.380108901675904,5.426874999999999,5.073749999999997,5.498148548535635,5.0280608819905,3.6114440229983718,3.0252371893883128,9.716875,8.959375000000005,8.778985941361869,8.869811136469027,7.465314298689886,8.010756184140794
2009-11-30,POMKH,5.12,2.55,3.023333333333333,4.99,5.5749999999999975,10.58,6.0687500000000005,6.3925,5.780160853596286,5.624174739893036,6.3794685892614496,5.9014836837183315,3.385625,3.3462500000000013,3.0307177569766957,4.046989082835256,4.056587947236329,3.5300755455177177,3.910833333333333,3.8733333333333357,3.628068380183477,3.1468934370189894,4.0261729518543605,3.713913679288504,6.3,6.269999999999999,6.129951166454726,6.639880580699451,7.1898352277754105,7.313315730670548,5.446249999999999,5.498749999999996,5.52888912912138,5.197369619810191,5.430562655951607,4.976538553153169,9.7275,9.513750000000005,9.49939156481712,9.21942227501615,8.34872616731899,8.288472306402
2010-02-28,POMRB,5.92,4.425,3.83,6.39,4.0,10.86,6.15125,6.0175,5.836096512157772,5.720764080438879,5.520513622992896,5.19857541716819,3.361875,3.5650000000000013,3.588430654186017,4.021574192104997,4.322198777074697,4.67780496942125,3.955416666666667,3.9233333333333364,3.7088410281100863,3.2547276103002747,4.669282977370779,4.577019248748008,6.06,6.2574999999999985,6.2339706998728355,6.355009855805478,7.410471147149047,7.128149471985086,5.474375,5.354999999999996,4.917333477472828,4.579138586190205,5.7721930609977035,5.845832541374831,9.224399509803922,9.920000000000005,10.043634938890271,9.556989081595297,10.261819254982885,9.95074609744962
2010-05-31,PREMON,7.32,4.35,5.6066666666666665,7.08,6.775,9.04,6.345000000000001,6.12,6.429657907294663,6.459819327236715,6.509691792874771,5.242235089780545,3.5487499999999996,3.2062500000000016,3.89305839251161,3.9963189054597135,5.875752236205825,6.265240301658292,4.065,3.898333333333336,4.467971283532718,4.427453549377427,5.888489630761568,5.9930445775546435,5.70875,6.342499999999998,6.572382419923701,6.30297504831334,8.513383084598727,8.08979234404398,5.300625,5.537499999999996,5.660400086483697,5.525168875641075,7.929478185289077,6.990556244567142,8.197549019607843,9.535000000000005,9.642180963334162,9.48895061367339,11.943110831227033,12.170517274011795
2010-08-31,MONSOON,6.37,2.745,3.59,4.65,5.295,5.175196078431372,6.4375,6.1825,6.405794744376798,6.358726257171042,6.102510756115008,6.161542249451361,3.6125000000000007,3.517500000000002,3.4338350355069656,3.971222215136832,2.7531978783347495,2.8759622541381233,4.1575,4.012500000000003,4.116782770119631,4.2146252334445435,2.9591628856665766,3.0469676315142564,5.652500000000001,5.777499999999997,5.803429451954221,5.7166347810442275,4.658208428895865,6.137907806128785,5.3187500000000005,5.411249999999996,5.5142400518902175,5.547182213762312,3.6053383185993657,3.647606147975127,7.180049019607843,8.913799019607847,7.855387009373046,8.70511393271728,7.651368497995556,8.178354829986054
2010-11-30,POMKH,6.42,2.8,3.4433333333333334,4.44,4.69,4.85,6.430000000000001,6.507499999999999,6.411476846626078,6.333095352682334,6.522181998248303,6.213652373873867,3.7262500000000003,3.580000000000002,3.180301021304179,3.9462831310785074,3.675775196004874,3.4877463581783728,4.135833333333333,4.117500000000003,3.847402995405112,3.9087345011437318,4.042796343093521,3.653474085822122,5.628750000000001,5.639999999999997,5.258057671172533,5.179524077701099,6.200062282492595,5.713841432481043,5.4818750000000005,5.189999999999998,5.184544031134131,5.222208147237523,5.356662620578971,4.9358417323931985,6.799424019607843,7.481299019607848,6.6532322056238264,8.005307441565856,7.608896461924884,7.730168292847408
2011-02-28,POMRB,5.36,4.6850000000000005,4.15,6.49,5.03,8.45,6.515,6.3675,5.990886107975647,5.797163866218381,6.355472486776977,5.937996167622858,3.776875,3.6450000000000022,3.7821806127825077,3.9215006700506585,4.015565251424178,4.461275196013808,3.8470833333333334,4.197500000000003,3.968441797243067,4.039006237074845,4.685906368609939,4.5142049588577455,5.180000000000001,5.664999999999997,5.75083460270352,5.22786696225162,6.514066905733313,6.601886863350671,5.054375,5.447499999999998,5.122726418680479,5.1166744182939565,5.588073325902095,5.32171377845075,6.368149509803922,6.878799019607847,7.371939323374296,8.113746845000914,7.79208921477759,7.571408511010858
2011-05-31,PREMON,7.82,5.0,5.113333333333333,6.79,7.05,8.405000000000001,6.880000000000001,6.4925,6.722531664785388,6.744620978785833,6.510238558067149,5.485321757440105,5.004375,3.8075000000000023,4.269308367669504,3.896873842868952,5.636019232329064,5.879636168154363,4.285416666666666,4.07416666666667,4.426398411679173,4.685841685391042,5.905113022000728,5.9598513208671084,5.18375,5.592499999999998,6.166500761622112,5.390539195210149,7.828526582802696,7.619750430896747,5.03125,5.516249999999998,5.893635851208288,6.08659909484664,7.910344171394245,7.210739027874265,5.97375,6.720049019607847,7.785163594024578,8.193600610227293,9.49408690131256,9.525599670474142
2011-08-31,MONSOON,6.55,2.5,1.7733333333333334,1.35,1.6,2.36,7.305,6.537499999999999,6.653518998871233,6.58929922727786,6.40181172304437,6.267301565830831,6.033125,3.7462500000000025,3.5615850206017026,3.8724016621212285,2.6200341354440178,2.866439722960985,4.957083333333333,3.6200000000000037,3.3651723803408373,3.3617929963601347,2.975786276905735,3.091391586781741,5.525,4.767499999999998,4.239900456973267,4.293559238072046,4.057184368783638,5.523269848098559,5.234999999999999,4.592499999999998,4.176181510724973,4.166405740170198,3.626173931265543,3.9733577061113774,5.70125,6.016250000000004,5.615098156414747,7.11932864154969,5.831196975603246,6.159655525201087
2011-11-30,POMKH,9.16,12.864999999999998,8.766666666666666,7.77,8.2,4.51,7.2125,7.222499999999998,7.656111399322739,7.800201387541062,6.750121599073749,6.525217230286849,5.7225,6.262500000000002,7.282951012361021,3.8480832025134952,3.528351647036859,3.216731383049842,4.9991666666666665,4.950833333333337,5.525770094871168,6.503404381638428,4.0594197343326766,3.635344636584259,5.34375,5.599999999999998,5.651940274183961,4.870962706190731,5.026015511618381,4.2404072534433155,4.906249999999999,5.469999999999997,5.785708906434984,6.00977182893037,4.872556421743347,3.943841144502264,5.358124999999999,5.931250000000004,5.1730588938488475,6.649441060745405,5.4437881516038376,5.377771893094126
2012-02-29,POMRB,6.02,2.85,4.2,5.89,3.15,6.6099999999999985,6.8790625,7.387499999999999,7.001666839593643,6.853021352294526,8.086032447164373,7.313488997998697,5.600468749999999,5.803750000000003,5.509770607416613,3.823917426005838,5.106721857938218,6.5585152675994784,5.0815624999999995,4.9633333333333365,4.995462056922701,6.2721334208077355,4.702529759849103,4.4842363865014585,5.288333333333334,5.4499999999999975,5.747164164510377,4.986232418776865,6.296279526369491,7.496325234481027,5.01546875,4.9999999999999964,4.73142534386099,4.929110141347334,5.646722897126905,6.168701271110773,5.443124999999999,5.471250000000004,5.747835336309308,6.662463152089182,6.2596758408489634,6.087155777551111
2012-05-31,PREMON,6.42,4.35,5.4,5.94,6.3,7.5,6.101875,7.0375,6.769000103756186,6.579081615832101,7.600429682927652,6.774089728510596,4.315312499999999,5.641250000000003,5.045862364449968,3.7999034148196063,6.379541411858327,5.279189533074425,4.435104166666667,5.035000000000003,5.157277234153621,6.500680923448993,5.921736413239892,5.891075810666676,5.047916666666667,5.237499999999998,5.824298498706226,5.1271038515903795,7.5295911988306905,7.037862551237447,4.5278125,4.8124999999999964,5.358855206316594,5.608526108837874,7.7055522644695245,6.693546085756079,5.68375,5.245000000000004,6.4487012017855845,6.840812221896849,7.855045060610428,7.807819597375756
2012-08-31,MONSOON,5.2825,2.17375,2.145833333333333,1.7566666666666666,3.22375,3.945,5.1225,6.720624999999999,6.174400062253712,5.881327990069646,6.00246386841495,5.927655777144698,3.087604166666667,5.559687500000003,3.8970174186699804,3.77604020276545,3.19955364945065,2.9810517439758386,3.6999999999999997,5.1281250000000025,3.9526996738255056,4.706615162800522,2.9924096681448997,2.9855073886856993,4.925416666666667,5.339166666666665,4.197245765890402,4.26854598872931,3.6412518172977735,3.7707479606487633,3.8746875,5.218437499999996,4.5048131237899565,4.59993477751538,3.347294149940656,3.4064450459350506,5.956250000000001,5.641250000000004,5.447220721071351,6.316073335749738,4.446619241531805,4.5240680106688576
2012-11-30,POMKH,4.21,2.91,3.2225,5.44,2.675,4.85,4.435625,5.483124999999999,5.388640037352227,5.004744679854584,5.831477676060345,5.5519413551618575,3.0776041666666667,3.070937500000003,3.5022104512019885,3.7523268532181286,4.001934600340841,4.557368719246973,3.57625,3.742083333333336,3.6606198042953033,3.8550205854247555,4.076043125571841,4.0445185705227615,5.289166666666667,4.756666666666665,4.694347459534241,4.387960107376418,4.784729953892602,5.710510216640224,3.7934374999999996,3.837187499999996,3.772887874273974,3.568897770175,4.852223419270757,5.019694012985836,6.4125,5.726250000000004,5.208332432642811,6.059187798120099,5.088648936292679,4.947654127410118
2013-02-28,POMRB,3.135,2.983333333333333,3.8633333333333333,7.24,3.45,8.45,3.7340625000000003,4.761874999999999,4.487184022411336,4.037932759105201,4.75598244493411,4.688870601757368,2.92296875,3.104270833333336,3.2946596040545257,3.7287624226838862,4.317967491316337,4.044852857854796,3.3355208333333337,3.6579166666666696,3.7417052159105157,3.6085640325346855,4.719153151088259,4.461389519154641,5.508333333333334,5.0941666666666645,5.712608475720545,4.971425384384359,5.611536583888332,6.129688254500478,3.65046875,3.912187499999996,3.6437327245643845,3.218868755815778,4.8783652737666,4.274648489024805,6.440625,6.186250000000004,6.504999459585687,6.528431940175591,6.145514686471552,5.98859837247377
2013-05-31,PREMON,3.8100000000000014,4.136666666666667,4.746666666666667,7.5,5.35,9.31,3.22125,4.109375,4.216310413446802,3.8899528902598477,4.536591908142915,3.838493439145545,2.70625,3.050937500000003,3.6314624290993818,3.7053459798095694,5.697512641644495,5.236909607684121,3.126979166666667,3.494583333333336,4.143689796212977,3.9783606356100507,5.938359804479047,5.851963707932477,5.1575,5.484166666666664,6.427565085432327,5.605727666903532,7.276846889324482,6.9620791802370166,4.095,3.6746874999999957,4.326239634738631,3.984761034431441,7.082372870154783,6.699151609265506,6.157500000000001,6.6387500000000035,7.626999675751412,7.072766663375541,8.418316505850802,8.331868691845234
2013-08-31,MONSOON,2.28,1.15,0.8733333333333334,1.95,3.03,2.36,3.11,3.3587500000000006,3.441786248068081,3.06115998982099,3.2100948371859532,3.779845026146911,2.5312499999999996,2.795000000000003,2.6388774574596288,3.682076580475566,2.5699731672370962,2.5743373206075146,2.93875,3.1764583333333363,2.8355472110611193,2.37865919129823,3.0090330593840537,2.9200072053825035,4.265,5.532499999999997,4.636539051259397,4.823558653184581,3.7733733536546405,3.65333992036091,4.432499999999999,3.626249999999996,3.807743780843178,3.4979450272469514,2.679703375287047,3.131364828865766,5.612499999999999,6.242500000000003,5.520199805450847,6.206293943111426,5.442083581395438,5.467037992577862
2013-11-30,POMKH,3.11,2.2,2.8266666666666667,2.44,6.425,4.17,3.206875,3.08375,3.3090717488408483,3.0583675603503484,2.9134161766167357,3.297329845130868,2.3625,2.6175000000000033,2.4633264744757772,3.6589533156505305,3.3204658323897016,3.911591866525688,2.71375,3.077500000000003,2.831994993303338,2.2677739456229724,4.0926665168109935,3.9801777967286913,3.34,4.782499999999997,3.7579234307556377,4.2162862882825465,4.9298474378812855,5.608782562697777,4.46375,4.563749999999996,4.854646268505907,4.906664434018628,4.249022473462489,4.597468744093949,4.93875,6.072500000000003,4.9801198832705085,5.841599332713265,5.189565422688364,5.044468003373096
2014-02-28,POMRB,3.345,2.293333333333333,2.7533333333333334,3.1,2.4,4.77,3.73375,3.1362500000000004,3.323443049304509,3.172965093759921,2.925417179604874,3.1535849054000495,2.42375,2.4450000000000034,2.3953292180187997,3.6359752642048044,3.6286648797610432,3.538617433763693,2.811666666666667,2.800000000000003,2.800530329315336,2.2546676269548778,4.735776542327411,4.415590603710394,2.935,3.7474999999999974,3.494754058453383,3.8351126496138033,5.088910528730882,5.620742103066189,4.61875,4.301249999999996,3.872787761103544,3.97453184045663,4.866717184579613,5.101669263085206,5.12125,5.152500000000003,4.8960719299623054,5.65760198679696,5.97571742734819,5.97254888271495
2014-05-31,PREMON,4.375,3.4766666666666666,4.056666666666667,4.24,6.65,7.6,4.285416666666666,3.2775,3.7440658295827056,3.738364003710182,3.9266162885430873,3.5249646666288608,2.74,2.2800000000000034,2.827864197477947,3.613141518092108,5.003730978214212,4.6868087488204555,3.1332552083333334,2.627500000000003,3.302984864255868,3.0528610301781454,5.954983195718198,5.767785237703176,3.2218750000000003,2.9324999999999974,3.79285243507203,3.7850144117225315,5.986211978279732,5.860924115580291,4.504166666666666,4.626249999999995,4.983672656662126,5.401724308305865,6.9296240032490335,6.210135693993148,5.9799999999999995,4.725000000000003,5.977643157977383,6.041096629314747,7.031666807189385,7.021023882240936
2014-08-31,MONSOON,5.93,2.3000000000000003,2.3466666666666667,1.97,2.97,5.53,4.518333333333333,4.1899999999999995,4.618439497749623,4.787224813468477,3.302945586161038,4.064888356535433,3.059166666666667,2.5675000000000034,2.6167185184867683,3.5904511626654245,1.8758961930934297,2.0187265489206356,3.532760416666667,2.9958333333333367,2.9204575852201877,2.7571115880381636,3.0256564506232024,2.7656714800577467,3.695,2.937499999999998,3.0637114610432175,3.2307793752018634,2.0646202574424923,2.2055599863594835,4.765833333333333,4.611249999999995,4.178203593997276,4.60704403277173,2.724367343871684,3.4459734832934394,6.866250000000001,5.517500000000004,5.79858589478643,5.963352789981714,3.9433407553281126,3.799002522979597
2014-11-30,POMKH,3.873333333333333,3.58,3.926041666666667,4.715,5.5683333333333325,7.87,4.635208333333334,4.380833333333333,4.3203970319831075,4.294097507996262,5.134020258411674,5.115247101352834,3.2993750000000004,2.912500000000003,3.002031111092061,3.567903306198645,2.845814473237424,3.6669203210163506,3.8361979166666664,3.2706770833333367,3.3226912177987793,3.405021405833796,4.109289908050145,3.8927404290924397,4.1899999999999995,3.5062499999999974,3.7242268766259308,3.4106556695186367,3.588127915658796,4.343416691715861,5.2177083333333325,4.3970833333333275,4.734255489731699,5.216317456784293,4.279463742389494,4.860110935253751,7.27125,6.442500000000004,6.6271515368718585,6.341049942037272,5.309296376302884,5.09769446206333
2015-02-28,POMRB,4.445,3.466666666666667,4.85,4.61,5.35,8.16,4.305833333333333,4.655833333333334,4.370238219189865,4.330845625705107,4.2743365293250175,4.699643924246599,3.4183333333333334,3.2058333333333366,3.187885333321903,3.5454970488359745,3.3762131796748367,3.4083160413670766,4.09890625,3.7948437500000027,3.9336147306792677,4.481581894328508,4.752399933566563,4.292958132798959,4.8675,3.883749999999998,4.078536125975559,3.5799774682690573,4.5150609211516795,5.290609077717965,5.709583333333333,5.134583333333328,4.980553293839019,5.555592644911528,4.776610093813464,4.456249707825294,7.389375,7.290000000000005,7.2402909221231155,6.703380432528021,7.336590116892798,7.235823780737071
2015-05-31,PREMON,4.21,4.225,4.3875,6.69,7.314999999999999,7.45,4.001666666666667,4.614583333333334,4.30614293151392,4.233146161778315,5.12664141466561,4.275779916800107,3.4899999999999998,3.39291666666667,3.6027311999931415,3.5232315044500053,4.922931932864913,4.55923849218238,4.439505208333333,3.877552083333336,4.115168838407561,4.997184329885127,5.971606586957354,5.641310666637178,5.448125,4.496249999999998,5.123121675585335,4.279729261002618,5.854786896701536,5.6394129155567585,6.472291666666666,5.300833333333328,5.914331976303411,6.826859208553369,7.252634537045798,7.025425429188465,7.5687500000000005,7.252500000000005,7.32417455327387,6.864719896504266,9.095959982713074,9.090015026990486
2015-08-31,MONSOON,3.46,2.5033333333333334,4.1175,4.94,6.24,6.625,3.715625,3.997083333333334,3.9676857589083516,3.8143540868882027,3.6864638534171004,4.356812488732508,3.6679166666666667,3.443750000000003,3.1629720533292183,3.501105780525617,1.8954939063292207,2.087999116035396,4.598463541666666,4.320260416666669,4.116101303044537,5.087378204039624,3.04227984186236,2.734438620915362,5.730625000000001,5.238749999999999,5.049873005351201,4.509438763448076,2.481260527619527,3.071663242076951,6.885312499999999,6.118333333333329,6.044599185782047,7.189692291813095,3.0938505418494366,3.5395600343524407,7.551562500000001,7.5262500000000045,7.044504731964322,6.840657037546582,5.2400235529417385,5.189994404778491
2015-11-30,POMKH,3.91,3.9500000000000006,4.88,6.39,8.4,8.21,3.4124999999999996,4.006250000000001,3.944611455345011,3.8280450743141707,3.8106708698725433,3.934067428488441,4.019375,3.536250000000003,3.477783231997531,3.479119010295458,2.8881552310469667,3.5863409798011316,5.2130729166666665,4.5587500000000025,4.421660781826722,5.440609751449215,4.125913299289305,3.8944241195362026,5.6975,5.657499999999999,5.58592380321072,5.087013881844641,4.546874950214778,5.40466356514526,7.442499999999999,6.8262499999999955,6.986759511469229,8.494168143668078,5.043095756669064,5.801649085547398,7.602708333333334,7.6112500000000045,7.5107028391785935,7.119785537506342,6.536063495993334,6.480663108306997
2016-02-29,POMRB,2.12,4.52,5.167708333333334,5.195,5.8225,7.682500000000001,3.3129166666666667,3.4250000000000016,3.2147668732070063,2.9513815263836576,3.764497761207663,3.884144200331931,4.080416666666666,3.7995833333333366,3.8946699391985184,3.457270318010352,3.458911781534951,3.415264000310116,5.5795312500000005,4.638177083333336,4.720079802429367,5.751588628573916,4.769023324805724,4.332035866143656,5.47375,5.803749999999999,5.429554281926432,5.314507896397906,5.625876453133112,5.569364532796197,7.4418750000000005,6.9443749999999955,6.521055706881537,7.9976400028078,5.821265617331532,5.315859579309366,7.6400000000000015,7.491875000000005,7.5794217035071565,7.247744787040287,8.255949142929229,8.209594526229672
2016-05-31,PREMON,4.11,5.9833333333333325,8.986666666666666,5.84,11.3,8.336666666666668,3.27,3.4000000000000012,3.5728601239242037,3.4972987401538544,3.5310412437515093,3.2109711875512503,3.713333333333333,4.239166666666669,4.730135296852444,3.435558839732876,5.124283407527267,4.6523814853099354,5.3579687499999995,5.787968750000002,6.426714548124287,8.232578837869383,5.988229978196516,5.550381194679028,5.13125,5.591249999999999,5.5937325691558595,5.663557325998271,6.853965923524466,6.21181454617561,6.596875000000001,7.940624999999997,8.432633424128923,10.362748682830556,8.219540322248967,7.181959913640276,7.388333333333334,7.713541666666672,7.882319688770961,7.475273724931615,9.531081647257569,9.441035246158869
