Date,Season,Gohana,Ganaur,Sonepat,Kathura,Rai,Kharhauda,Mundlana,Gohana_Trend,Gohana_SMA,Gohana_EWMA,Gohana_DES,Gohana_TES,Gohana_ARIMA,Ganaur_Trend,Ganaur_SMA,Ganaur_EWMA,Ganaur_DES,Ganaur_TES,Ganaur_ARIMA,Sonepat_Trend,Sonepat_SMA,Sonepat_EWMA,Sonepat_DES,Sonepat_TES,Sonepat_ARIMA,Kathura_Trend,Kathura_SMA,Kathura_EWMA,Kathura_DES,Kathura_TES,Kathura_ARIMA,Rai_Trend,Rai_SMA,Rai_EWMA,Rai_DES,Rai_TES,Rai_ARIMA,Kharhauda_Trend,Kharhauda_SMA,Kharhauda_EWMA,Kharhauda_DES,Kharhauda_TES,Kharhauda_ARIMA,Mundlana_Trend,Mundlana_SMA,Mundlana_EWMA,Mundlana_DES,Mundlana_TES,Mundlana_ARIMA
2006-05-31,PREMON,7.835,14.575,4.055,3.45,9.756666666666666,5.24,3.694,7.657708333333333,7.438124999999999,7.516387549592889,7.439032526939067,7.682987319432588,6.410969619187076,11.60375,10.248194444444445,10.901743924305881,9.285608029785978,9.979128497457458,9.258702783508213,3.6243749999999997,3.3387500000000037,3.5128877352717414,3.493025720376972,4.248507121404957,3.695822821796479,3.15625,2.8610000000000007,3.1381054394385623,3.1608593209560576,3.65360225216683,3.6505658658968,9.379583333333333,9.299166666666668,8.94210361577332,10.665004070865912,8.292206434133504,7.370889833709942,4.7384375,4.610625000000004,4.78311758830443,4.90412050213857,5.291908115002652,5.082919679028618,3.005,3.070000000000002,3.226583384794626,3.33092839776994,3.6652511816784923,3.304139437707599
2006-08-31,MONSOON,7.719999999999999,16.23,3.5975,3.2175,9.713333333333333,4.74,3.076,8.0025,7.546249999999999,7.597832529755733,7.482617317669063,7.2032086308998515,6.877555570873849,11.79375,11.50375,13.03304635458353,9.427813858989733,11.435845967845202,9.979183846929354,3.8796874999999997,3.4600000000000035,3.546732641163045,3.549529803047717,3.4219933408218575,3.2624662598741327,3.3234375,3.0668750000000005,3.169863263663137,3.1663502412315228,2.8210532693616632,2.9412666925705873,9.527916666666666,9.289166666666668,9.250595502797324,10.071488357398609,7.663470200205411,7.647873553818014,4.800625,4.659375000000004,4.765870552982658,4.901815558433673,4.845231137953267,4.777030862130255,3.316625,2.849000000000002,3.166350030876776,3.260706063046109,3.202192569953457,3.28912720079759
2006-11-30,POMKH,8.168333333333335,8.42,4.2725,3.42,9.633333333333333,4.795,3.354,8.318958333333333,7.769166666666666,7.826032851186774,7.601400683002131,7.49591040747921,6.68275388466653,11.883750000000001,11.703750000000001,11.187827812750118,9.572197495504112,9.578073567500649,9.967924914351508,4.07325,3.788750000000004,3.837039584697827,3.7765550875062828,3.3450573248662403,3.2266807672779136,3.40525,3.2456250000000004,3.2699179581978823,3.216664556574118,2.8995985778579816,2.9942380044487615,9.891874999999999,9.470000000000002,9.403690635011728,9.633957756508744,6.796801298302645,7.883915333503428,4.739166666666667,4.817500000000004,4.777522331789595,4.915168887347385,4.378878758725786,4.330170857446974,3.4975000000000005,3.161000000000002,3.2414100185260653,3.2939304541428553,2.859814523286233,2.852564608403325
2007-02-28,POMRB,9.22,8.31,3.9575,3.5175,9.24,4.359999999999999,3.765,8.592833333333333,8.235833333333334,8.383619710712065,7.89348391276505,7.86023034169385,6.717666186278354,11.883750000000001,11.883750000000003,10.036696687650071,9.718792315628606,11.731748813964842,9.949584554306668,4.2266875,3.9706250000000036,3.8852237508186964,3.8563413928457706,3.955265306252871,3.753662378246866,3.3695625,3.40125,3.368950774918729,3.2775998243569844,3.161728157107327,3.1423377805922454,10.718124999999999,9.585833333333337,9.338214381007036,9.103223374726197,7.052922108389658,8.160542615110735,4.723020833333333,4.783750000000004,4.610513399073756,4.805971386428572,4.840630472176816,4.646795155136386,3.608,3.4722500000000016,3.4508460111156394,3.43956478801,3.132982412101506,2.9024659145652514
2007-05-31,PREMON,8.500000000000002,14.575,4.876,3.482,12.205,4.883333333333333,3.896,8.531291666666668,8.402083333333334,8.43017182642724,7.997064900528358,8.222049686673468,7.066436460998864,11.83375,11.883750000000003,11.852018012590044,9.867632202686476,11.297317154196918,12.210191564880397,4.1771875000000005,4.175875000000004,4.281534250491218,4.167388767243129,4.883311953222467,4.4038236087254585,3.3376875000000004,3.40925,3.4141704649512374,3.316445251465164,4.018590087374702,3.987313568232775,11.920416666666668,10.19791666666667,10.484928628604223,11.752982065543724,9.587169382783632,8.274876453628819,4.7898958333333335,4.6945833333333375,4.719641372777587,4.868882083260506,5.398186673959197,5.40672940050812,3.6622500000000002,3.522750000000002,3.628907606669384,3.5810913896681527,4.127584300581026,4.2992370628329315
2007-08-31,MONSOON,9.246,16.23,4.004,2.9,13.875,4.9675,3.758,7.93775,8.783583333333334,8.756503095856344,8.219961450182524,7.76588788460772,7.136440722510286,11.758333333333335,11.883750000000003,13.603210807554028,10.018751524735183,12.566820315990284,13.168439610216858,4.0431875,4.277500000000004,4.1705205502947305,4.15559923749356,4.246796406712239,4.158686767055184,3.35425,3.329875,3.2085022789707427,3.21390482954055,3.0723512208642005,3.2093144407054646,13.291875,11.238333333333337,11.840957177162533,14.845851351505454,9.13365616189462,8.834419026584087,4.926770833333333,4.751458333333337,4.818784823666553,4.938154733349053,4.807490353727118,4.822004993466737,3.588375,3.6932500000000017,3.6805445640016305,3.6397218308565367,3.5682486495748416,3.754906948981451
2007-11-30,POMKH,6.15,8.02,3.47,3.4825,15.09,5.1025,3.1060000000000003,7.391750000000001,8.279,7.713901857513806,7.825562525204083,8.239239687696552,7.196979627079377,11.732916666666666,11.783750000000001,11.369926484532417,10.17218515981725,10.548422515371318,10.577545909164392,3.9857500000000003,4.076875000000004,3.8903123301768385,4.0001203128489475,4.301635835942009,4.3436359655614805,3.3689999999999998,3.3455,3.3181013673824458,3.267509165518368,2.956695521520237,3.086725454125743,13.732708333333333,12.602500000000004,13.14057430629752,17.23405518417774,8.598635747928412,9.543944975966806,5.101041666666667,4.828333333333337,4.932270894199931,5.026011703382646,4.423652711437438,4.299971487528542,3.6681874999999997,3.6312500000000023,3.450726738400978,3.4871023894263677,3.3427137667750695,3.269036982804513
2008-02-29,POMRB,6.49,8.106666666666667,3.688,3.5874999999999995,14.755,5.1475,3.4219999999999997,6.799375,7.596500000000001,7.224341114508284,7.568158856940354,8.085669369605906,7.732413260922216,11.732916666666666,11.732916666666668,10.064622557386118,10.327968576625048,12.507475444690693,10.213900611121591,3.8636875,4.009500000000004,3.8093873981061033,3.9461029944323402,4.021768694991719,3.994926031032151,3.24775,3.363,3.425860820429467,3.3326848787654977,3.2206698314834528,3.2300979892352397,11.829791666666667,13.981250000000005,13.786344583778511,17.291415013907177,9.076106110843952,10.254734594758617,4.973750000000001,5.025208333333337,5.018362536519959,5.102906390397508,4.967136843022121,4.724370237666989,3.7420625000000003,3.5455000000000023,3.4392360430405864,3.4735985158687916,3.3455786859372454,3.0774295325967818
2008-05-31,PREMON,6.862,14.575,4.686000000000001,3.53,10.216666666666667,5.49,4.8775,6.34275,7.187000000000001,7.079404668704971,7.428070813296164,7.893259875650571,7.4696128150333285,11.782916666666667,11.732916666666668,11.868773534431671,10.48613778108334,11.933993859628195,13.40177881825154,3.6848750000000003,3.9620000000000033,4.160032438863663,4.180936255098336,4.838872722377523,4.503244156365694,2.9392499999999995,3.375,3.46751649225768,3.3697889008520883,4.081307334509423,4.0129401930841295,9.416666666666666,13.48416666666667,12.358473416933773,12.461588720876495,11.961982465845502,11.421590543373624,4.6215625,5.176875000000004,5.207017521911975,5.253137030657222,5.730323998614735,5.652911418396873,3.578,3.7908750000000024,4.014541625824352,3.896967943868764,4.1347085831764385,4.030067538946553
2008-08-31,MONSOON,6.1450000000000005,16.23,3.2175,1.882,0.64,3.3425,3.3675,6.146249999999999,6.411750000000001,6.705642801222982,7.180888480638131,7.191583943160953,7.970691959866792,11.872083333333334,11.732916666666668,13.613264120659004,10.646729295704613,13.113073705611598,14.648473234497967,3.513875,3.7653750000000037,3.7830194633181975,3.9492601360065227,4.072549654686687,4.0430325790015695,2.5429999999999997,3.1205,2.833309895354608,3.02330219313041,3.1300436535506626,3.245013466474403,7.972291666666667,10.17541666666667,7.671084050160264,3.618239374813132,11.423964301216008,11.544950186132182,4.3325,4.770625000000004,4.4612105131471855,4.776027076467822,5.22503202719533,5.343077870862363,3.36275,3.6932500000000026,3.755724975494611,3.7460458139685855,3.9357189750183617,4.091267616810908
2008-11-30,POMKH,5.598,8.42,2.826,2.0325,9.02,3.91,2.184,5.9545,6.2737500000000015,6.262585680733789,6.878252694261228,7.191108402952226,6.227257030189763,11.331476190476192,11.83291666666667,11.535958472395402,10.809780187858244,11.017094862148394,10.815965290740884,3.335125,3.604375000000003,3.400211677990918,3.6717939342027153,3.7233168398697103,3.633824622152072,2.278833333333333,2.758,2.5129859372127648,2.790733180762719,2.647121239448458,2.8167455123011162,7.280833333333334,8.657916666666669,8.210650430096159,6.5189701602859795,9.814183884340217,10.215938437128992,4.1115625,4.472500000000005,4.240726307888311,4.580572021320931,4.205772538194577,4.554274022395421,3.1358125,3.462750000000003,3.127034985296767,3.287771475351294,3.4298696277756946,3.387553712485433
2009-02-28,POMRB,5.4700000000000015,8.42,2.964,1.8675,9.27,4.0275,2.622,6.014125000000001,6.0187500000000025,5.945551408440274,6.608436474106368,7.130576805439555,6.44007713373033,9.501702380952382,11.911250000000003,10.289575083437242,10.975328146333592,12.966394676194248,10.262257042406183,3.3186875000000002,3.423375000000003,3.2257270067945507,3.5063648286982585,3.5983410057482343,3.4408425869534067,2.548166666666667,2.3280000000000003,2.2547915623276586,2.5740862892237115,2.521727366753335,2.571230663697316,8.503333333333334,7.286666666666667,8.634390258057696,8.948005787764924,9.569495751361499,10.000662333438209,4.18,4.192500000000004,4.155435784732987,4.469041884162828,4.446058581638987,4.08786128695339,3.1364375000000004,3.262750000000003,2.92502099117806,3.095287925928024,3.0595260253960013,2.562448261034726
2009-05-31,PREMON,6.348000000000001,9.936809523809526,3.98,3.1366666666666667,10.17,4.842499999999999,3.862000000000001,6.200000000000001,5.890250000000002,6.106530845064165,6.552331545365185,6.925995321989399,6.703897564490045,7.659202380952381,10.751702380952384,10.148468859586156,11.143411417530857,12.37223641247299,12.242345795806084,3.41625,3.246875000000003,3.5274362040767304,3.6644855795468843,4.383137320590142,3.9368036663738653,2.9032291666666663,2.229666666666667,2.607541604063262,2.6960949832017618,3.0337517934776406,2.949215404522481,9.81625,7.275,9.248634154834619,11.138520906027306,10.961863127126925,9.003460982952669,4.3196875,4.030625000000004,4.430261470839792,4.610036152824022,5.0229249573880255,4.718179691120565,3.399,3.0088750000000033,3.2998125947068364,3.3285155002721396,3.658586643957566,3.4387380051202254
2009-08-31,MONSOON,7.136000000000001,6.23,3.792,4.43,10.466666666666667,4.5375,4.388,6.0316875,6.138000000000003,6.518318507038499,6.653224548535663,6.309319379326496,6.47208100999235,7.066702380952382,8.251702380952384,8.581081315751694,11.314068812609237,12.83034138524873,12.465212109339642,3.5,3.3905000000000034,3.633261722446038,3.7286885885407703,3.2885831948003332,3.1317536716550722,3.0455208333333332,2.866666666666667,3.336524962437957,3.0843936019984226,2.3058549705097358,2.3330747138689008,9.840208333333333,9.731666666666667,9.735847159567438,12.149934483338608,9.299135062343515,7.427932769976602,4.2590625,4.329375000000004,4.473156882503875,4.630233712645695,4.536267200179127,4.267404136502433,3.94425,3.264000000000003,3.7350875568241015,3.649208245185244,3.2601229041539015,3.319010084272495
2009-11-30,POMKH,6.093999999999999,3.68,3.032,2.325,9.696666666666667,3.8325,3.264,5.6524583333333345,6.262000000000002,6.3485911042230985,6.541518022904226,6.660134200524901,5.936920608338896,7.066702380952382,7.066702380952384,6.620648789451017,11.487339756957962,9.354278180743002,8.339031745343433,3.634666666666667,3.4420000000000037,3.392757033467623,3.5667656121076545,3.359319958076023,3.126467349748818,3.2276041666666666,2.939791666666667,2.931914977462774,2.9043466248920615,2.9742771417223013,3.062471912618089,8.963958333333332,9.900833333333335,9.72017496240713,11.306645048225116,10.028168437487604,9.298088184851723,4.349479166666667,4.310000000000004,4.216894129502325,4.452196948700161,4.103035081131092,4.017611065909849,4.40425,3.5340000000000025,3.546652534094461,3.5407741201640466,3.3815280092643425,3.436733217799874
2010-02-28,POMRB,3.6275,8.42,3.428,2.7133333333333334,8.785,3.62,5.904,5.661541666666666,5.801375000000002,5.260154662533859,5.992147432761325,6.792189462173239,5.922447769305898,7.066702380952382,7.066702380952384,7.34038927367061,11.66326429883379,10.86654438471834,7.590381848963823,3.5500833333333333,3.558000000000004,3.406854220080574,3.5569707930700374,3.509746117499458,3.180256648953884,3.032708333333334,3.15125,2.844482319810998,2.854075795223034,2.8370509289297905,2.8232031394670107,7.3774999999999995,9.779583333333335,9.346104977444277,9.60063072580418,9.888415640368645,9.406712468739133,4.501145833333333,4.208125000000004,3.978136477701395,4.263184810405761,4.351172338424835,4.246310387674332,4.2065,4.3545000000000025,4.489591520456677,4.24956877253966,3.4284705009835994,3.3814020608998954
2010-05-31,PREMON,5.156666666666666,9.936809523809526,4.593333333333334,3.7475,3.6450000000000014,5.973333333333334,4.26,5.429291666666667,5.503541666666669,5.218759464186982,5.829849264744662,6.30554409464498,6.451767092174847,7.561389880952382,7.066702380952383,8.378957373726177,11.841883067109354,10.570615072111526,8.786367228966427,3.370333333333333,3.7113333333333367,3.8814458653816777,3.8702308002396233,4.553146770293513,3.934708094932521,2.83,3.303958333333333,3.2056893918865987,3.050724016860052,3.5302038786305387,3.4418288080716994,6.952708333333334,8.148333333333335,7.065662986466567,4.751542207284153,11.147406321858277,9.635014812525522,4.411395833333334,4.490833333333338,4.776215219954171,4.768101578685184,4.83078654383384,4.710735514303611,3.8751666666666664,4.454000000000002,4.397754912274006,4.259810245008088,5.1048445335702946,5.305840803336368
2010-08-31,MONSOON,8.4,6.23,2.502,2.26,4.3,4.62,2.408,5.260104166666667,5.819541666666668,6.491255678512189,6.300901518030249,5.581811527303709,6.95277616468417,8.417639880952382,7.066702380952383,7.519374424235707,12.023237306650213,11.28459335396196,8.193209972581771,3.244583333333334,3.3888333333333365,3.3296675192290066,3.5247749730646456,3.9208459913660914,3.7659021133004353,2.819375,2.761458333333333,2.827413635131959,2.86362553827556,2.8413595069116635,2.993862981608228,7.279791666666667,6.606666666666667,5.9593977918799395,3.3571699971685995,9.18051448691132,9.14619084733437,4.329770833333333,4.511458333333339,4.713729131972503,4.768997849956533,4.755696962392283,4.31821643661098,3.281083333333333,3.9590000000000027,3.6018529473644034,3.7162202625608742,4.318711463314557,4.616483278930126
2010-11-30,POMKH,2.972,7.6375,2.884,2.873333333333333,12.465,3.032,2.5933333333333333,5.655583333333333,5.039041666666668,5.083553407107313,5.67467725013544,6.306090688024019,6.16458849727708,9.303976190476192,8.056077380952383,7.566624654541425,12.207368926135972,8.028063330430697,6.407653569476142,3.074416666666667,3.351833333333336,3.1514005115374037,3.376605435517254,3.082646108368615,2.950271891190204,2.6563541666666666,2.8985416666666666,2.8457815144125087,2.859131082767291,2.5860587515246785,2.644131202539915,8.007708333333333,7.29875,8.561638675127965,12.320044954145995,9.200120960965554,8.070308141204933,4.0837916666666665,4.311333333333339,4.041037479183502,4.335189289096217,4.279866856974948,4.430868631090345,2.689583333333333,3.791333333333336,3.1984451017519753,3.388505926131343,3.3163782162314535,2.6457323824659746
2011-02-28,POMRB,5.395999999999999,11.3125,2.57,2.08,8.633333333333333,3.7675,1.8219999999999998,5.461,5.481166666666668,5.208532044264388,5.61626702804464,5.919075417071011,4.957424342535705,9.828750000000001,8.779202380952382,9.064974792724854,12.394320467205675,10.290743382570863,7.817051507848747,3.2281250000000004,3.137333333333336,2.9188403069224425,3.181658179924214,3.3610385786560046,3.1291172563889478,2.61,2.7402083333333334,2.539468908647505,2.6751195010855304,2.7685933398245406,2.7504775038108566,9.898020833333334,7.260833333333333,8.59031653841011,13.082192362759596,9.260466468224706,8.522567229610317,3.7612500000000004,4.348208333333338,3.931622487510101,4.21752854636489,4.223962355922191,4.317465655486108,2.7785833333333336,2.7708333333333357,2.647867061051185,2.9283044526453548,3.139386957762878,2.6233864679577588
2011-05-31,PREMON,6.5520000000000005,14.135,4.090000000000002,3.0766666666666667,9.62,3.858,3.61,5.418749999999999,5.830000000000001,5.745919226558633,5.783703128566358,5.927807782361556,5.840028822859779,9.334062500000002,9.82875,11.092984875634912,12.58413511330138,10.487395743152106,8.192297600392836,3.598625,3.0115000000000034,3.387304184153466,3.4567310491432246,4.220447982587692,3.6943132605475886,2.5675000000000003,2.5725,2.7543480118551695,2.7602429815756544,3.268884414951196,3.205049500720487,10.719166666666666,8.754583333333333,9.002189923046066,12.965927252148626,9.706465636503083,7.576020694649304,3.8331875,3.8193750000000053,3.9021734925060607,4.155797343469841,4.789037106181794,4.580802977404796,3.028416666666667,2.6083333333333356,3.032720236630711,3.1359667617853537,3.413055224866021,3.1599787159666644
2011-08-31,MONSOON,5.448,6.23,4.235,2.56,13.4475,4.154999999999999,3.7700000000000014,7.03475,5.0920000000000005,5.626751535935179,5.714564081630336,5.536576180785508,7.6040340035392004,9.728124999999999,9.82875,9.147790925380948,12.776856678480815,11.809436590540727,6.656301180422254,4.032500000000001,3.4447500000000035,3.72638251049208,3.6982242714261884,3.0179783573203087,2.7880315405940617,2.5131510416666667,2.6475,2.6766088071131016,2.708208965135121,2.4402223689880262,2.5553372689602285,10.549791666666666,11.041458333333333,10.78031395382764,15.695234092448786,8.713952470269776,7.917572527082101,4.0716874999999995,3.7031250000000044,4.003304095503636,4.191676674270848,4.068868638181437,3.9450663452651082,3.30525,2.948833333333336,3.327632141978427,3.329802703599452,3.0121992583842565,2.8714082647515573
2011-11-30,POMKH,5.586,3.68,4.115,2.2333333333333334,9.886666666666667,4.0725,3.2300000000000004,8.192536458333334,5.7455,5.6104509215611085,5.684015923520226,5.715754331557211,4.577199396045236,10.3821875,8.839374999999999,6.960674555228569,12.97252969783469,8.47836627783753,7.496866691439335,4.857018229166667,3.752500000000003,3.881829506295248,3.8422356497793095,3.4547858936764246,3.270959171025215,2.5092708333333333,2.4875000000000003,2.499298617601194,2.59379457602084,2.424306334237995,2.4952542410193073,9.842708333333333,10.396874999999998,10.42285503896325,12.801275771185528,10.629538119760088,10.2091789489882,4.377291666666666,3.963250000000005,4.030982457302182,4.195479770496479,3.6620479267720363,3.3466968254401728,3.5435000000000003,3.1080000000000028,3.2885792851870566,3.3057143624631258,2.996741808936097,3.057109285308381
2012-02-29,POMRB,15.71,18.4225,4.81,2.2852083333333333,9.856666666666666,4.635,3.4,7.939385416666668,8.324,9.650270552936666,7.541397110920266,5.929643224631677,5.761211530829351,10.542916666666667,10.616874999999999,11.54540473313714,13.171199425633022,10.115032916040281,9.446389199386802,6.187046875000001,4.312500000000003,4.253097703777149,4.138901152090635,3.798818358625187,3.4844677052938513,2.4170833333333333,2.5388020833333336,2.4136625038940496,2.517492951426915,2.443555941074986,2.388094978306256,8.429036458333332,10.702708333333332,10.196379690044617,10.630342988539173,9.833325958882785,9.517772070706094,4.569927083333333,4.180125000000006,4.272589474381309,4.352172067286775,4.122035997478438,3.800477931136751,3.559359375,3.502500000000003,3.3331475711122343,3.3393093072650717,3.1734129232202837,3.2924961331210554
2012-05-31,PREMON,5.5002916666666675,12.2575,8.446145833333334,2.8404166666666666,2.74,5.4353333333333325,3.938,7.792662202380953,8.061072916666667,7.990278998428667,7.153152150628034,7.870562045852932,6.497539927555873,11.927708333333332,10.147499999999999,11.830242839882285,13.372911690350014,11.346430372201535,11.90352086242271,7.937057291666667,5.401536458333336,5.930316955599624,5.356204561788029,5.4686133065996,4.839238229840878,2.3577604166666664,2.4797395833333336,2.5843641690030967,2.585091945415815,3.12488538879498,3.050119531458647,8.521475694444444,8.982708333333333,7.213827814026771,4.362730579245062,10.406212750517032,9.90944555001068,4.602895833333333,4.574458333333339,4.737687017962118,4.6863217805121336,4.988693180486347,4.806345330562149,3.5838616071428575,3.584500000000003,3.5750885426673404,3.5229756418029883,4.018077494840757,4.110160772011934
2012-08-31,MONSOON,4.4745,9.393333333333333,10.519083333333334,2.05875,9.018125,4.11875,3.568875,6.4476264880952385,7.817697916666667,6.583967399057199,6.6468285321486364,6.917783576756227,6.166931871420341,12.389895833333332,10.938333333333333,10.855479037262704,13.577713097624224,12.279817868719054,9.423740328076416,10.215098958333332,6.97255729166667,7.765823506693108,6.818467146559785,5.7372651331334135,5.689512625852215,2.412630208333333,2.3544270833333334,2.374118501401858,2.459252830760998,2.2647266887932167,2.3791791382349468,9.102690972222224,7.875364583333333,7.935546688416062,6.895984463718863,9.417682364027552,9.560124356005545,4.504354166666666,4.565395833333339,4.490112210777271,4.571743143141056,4.697111428508836,4.645098090250022,3.630171130952381,3.534218750000002,3.5726031256004043,3.5425450294542586,3.5147724660780453,3.5809918439353208
2012-11-30,POMKH,5.385714285714285,11.595,11.831,2.26,15.055555555555555,4.3725,3.627142857142857,5.261340029761905,7.767626488095239,6.104666153720034,6.404636861750442,6.65538714798995,5.789174812483625,12.097395833333334,12.917083333333332,11.151287422357623,13.785650972334269,9.33121113928678,9.795979993580206,12.079278645833334,8.901557291666668,9.391894104015865,8.251015854844345,7.1185748435747636,7.209781758414941,2.455364583333333,2.36109375,2.3284711008411145,2.408148781059575,2.137590461713094,2.195693798263665,10.251795138888887,9.167586805555555,10.78355023527186,15.855952299947964,10.170659515305331,8.58937749350533,4.570979166666667,4.640395833333338,4.4430673264663625,4.556941805085444,4.083571196364092,4.2687249250910355,3.637587797619047,3.633504464285716,3.594419018217385,3.5736565928202557,3.2390716012586123,3.080744277852695
2013-02-28,POMRB,5.15,14.205,15.318333333333333,2.6975,9.3375,3.546666666666667,3.373333333333333,5.0882410714285715,5.127626488095238,5.72279969223202,6.163931109813164,6.65550890941533,10.908453487639107,13.070416666666667,11.862708333333334,12.372772453414573,13.996773349631889,11.970872671043189,14.096311236514149,13.51203125,11.528640625000001,11.762469795742852,10.259973647655302,8.883909574226067,8.983453809287525,2.41796875,2.464166666666667,2.4760826605046686,2.46836316579252,2.26383624289984,2.200589199927655,11.361967013888888,9.037795138888889,10.205130141163117,14.214843148850898,9.95076343913226,9.613498665233793,4.743802083333334,4.368312500000005,4.084507062546484,4.320118347355695,4.505754143531469,4.313557891396962,3.4134784226190473,3.6268377976190496,3.505984744263764,3.5200821301118808,3.4729960668707083,3.4153929330799686
2013-05-31,PREMON,6.569999999999999,14.135,12.85125,2.77,12.452,7.0566666666666675,4.023999999999999,4.844714285714286,5.395053571428571,6.061679815339213,6.232257206621912,6.48000706494873,5.972351446708998,13.738125,12.332083333333333,13.077663472048744,14.211128990701557,12.339710661775541,13.688476614755213,14.301583333333333,12.629916666666668,12.197981877445711,11.054099967232379,12.98472071095242,12.932986772672374,2.3153125,2.4465625,2.593649596302801,2.5312326054081176,3.147292304280772,3.053940788855004,11.258069444444445,11.465795138888888,11.103878084697872,14.878037348018891,9.444833954751216,8.258778416051989,4.6846875,4.773645833333339,5.273370904194557,5.106346553753317,4.9144653851549815,4.995522891241612,3.10710119047619,3.648337797619049,3.713190846558258,3.675865800636198,4.197006124972036,4.211955500733558
2013-08-31,MONSOON,2.02,15.3,17.576,1.83,8.1875,3.88,1.69,4.841125,4.781428571428571,4.445007889203527,5.441882742429342,5.988597910950855,5.632772583591304,14.721875,13.80875,13.966598083229247,14.42876741566836,13.398678499837176,11.405860488659307,14.393979166666666,14.394145833333335,14.349189126467426,12.935370513307314,12.894939093399731,13.674267560774124,2.1103125,2.3893750000000002,2.2881897577816805,2.365717140656746,2.2554414486057413,2.3487193516099456,11.204979166666668,11.258138888888888,9.937326850818724,10.538549407111034,10.32438045960551,9.842230837474261,4.6992361111111105,4.7139583333333395,4.716022542516734,4.815179394634176,5.150362018350798,4.577055199179281,2.9714166666666664,3.178619047619049,2.903914507934955,3.09142539097141,3.6593339999396566,3.6102434674197834
2013-11-30,POMKH,5.892,11.03,11.0905,1.6675,15.055,4.138333333333333,3.055,4.4183125,4.9079999999999995,5.023804733522116,5.519237880102987,5.440161680832706,5.674934958155005,15.306875,13.6675,12.791958849937547,14.649738882288585,11.130054709149295,11.036057405410407,14.50378125,14.209020833333334,13.045713475880454,12.53093478679011,14.219472335792105,15.483321424686517,1.8540625000000002,2.2412500000000004,2.0399138546690083,2.20127542430331,2.0533747870112564,2.1151019720910225,11.595875,11.258,11.984396110491236,14.405737791970344,11.635509659378169,10.830307042158868,4.467638888888889,4.655416666666673,4.484946858843374,4.671823224860047,4.321544762307997,4.781410589622458,2.8865,3.0355833333333346,2.9643487047609733,3.0857856113737725,2.635320821329692,2.2856747378111106
2014-02-28,POMRB,4.615,22.64,16.798,1.65,8.913333333333334,3.8972222222222217,2.86,4.063625,4.77425,4.860282840113269,5.344706651722629,5.763115730217254,5.9235564658594075,13.756250000000001,15.776250000000001,16.73117530996253,14.874094484313929,13.433993931891365,15.865342176168914,14.452041666666668,14.5789375,14.546628085528273,13.803922184764724,14.082892077100082,15.649821330550353,1.698125,1.9793750000000006,1.883948312801405,2.070660353362849,2.0060803359968458,1.974374429535616,12.283541666666666,11.151958333333333,10.755970999628076,10.72362308650137,10.559126201158506,10.400938709725157,4.184722222222222,4.743055555555562,4.249857004194913,4.5004766822200875,4.596847857569992,4.402674112821199,3.4554375000000004,2.9072500000000012,2.922609222856584,3.0238187925775684,2.880934607120058,2.55510897292735
2014-05-31,PREMON,3.7225,10.38,12.25,1.7675,16.003333333333334,4.8533333333333335,3.858,4.451083333333333,4.062375,4.405169704067962,5.036896461117214,5.654635267304972,6.4767735864865355,12.784062500000001,14.8375,14.190705185977517,15.101885974307457,14.793005408854942,14.082775833706084,14.604770833333333,14.428625000000002,13.627976851316964,13.48639704699398,14.672257690554426,15.667013886188776,1.7221875,1.7287500000000007,1.837368987680843,1.9968182450916745,2.619899175456936,2.5206886202848495,12.733041666666665,12.039791666666666,12.854915933110178,15.336025602236361,10.448881217078696,10.971571842393,4.353263888888889,4.192222222222228,4.491247535850281,4.636107556393043,5.086276043484122,5.136845689097765,4.242937500000001,2.8657500000000016,3.29676553371395,3.2769922753981073,3.6340600960111753,3.7836025025639524
2014-08-31,MONSOON,2.03,6.65,17.763333333333335,1.585,10.1375,3.82,6.4075000000000015,4.360416666666667,4.064875000000001,3.455101822440777,4.472008147689487,4.784019587581106,4.336446722300072,12.397375,12.675,11.17442311158651,15.333165998208026,14.970246945690851,14.169775980321491,14.345761904761906,14.475458333333334,15.282119444123513,14.769696475104714,15.550924119979467,16.86060980348449,1.919375,1.6675000000000009,1.7364213926085057,1.8984201304816382,1.5658356504585673,1.6424481144913985,13.785875,12.527291666666667,11.767949559866107,12.159338937391396,10.857237771301584,10.757418328411413,4.480902777777778,4.177222222222229,4.2227485215101686,4.4530948380520465,4.583280344105439,4.3256999338616176,4.64925,4.045125000000001,4.541059320228371,4.213540839745995,3.2431875346673897,3.255143394577008
2014-11-30,POMKH,8.981666666666667,11.9025,12.125,2.105,16.701,5.546666666666668,4.6375,4.2240625000000005,4.837291666666668,5.6657277601311336,5.305225257798494,4.463351322763309,5.9091451818101275,12.861267857142856,12.893125000000001,11.465653866951905,15.56798800961612,11.24991602677295,12.884212728120218,13.779171245421248,14.734083333333336,14.019271666474108,14.159913676176908,13.325501040345735,14.58282262654512,2.1865625,1.7768750000000009,1.8838528355651034,1.940990308015883,1.5155678716229288,1.5565347757196082,14.429166666666667,12.938791666666669,13.741169735919666,16.414714920282332,13.028548781322971,11.665170739473778,4.383489583333333,4.529305555555562,4.752315779572768,4.7909694402045995,3.91221300221231,3.865136215585932,4.97346875,4.440750000000001,4.579635592137023,4.346709001132643,4.11771221588217,4.429988553591157
