Date,Season,Pathna,Barharwa,Rajmahal,Borio,Barhait,Pathna_Trend,Pathna_SMA,Pathna_EWMA,Pathna_DES,Pathna_TES,Pathna_ARIMA,Barharwa_Trend,Barharwa_SMA,Barharwa_EWMA,Barharwa_DES,Barharwa_TES,Barharwa_ARIMA,Rajmahal_Trend,Rajmahal_SMA,Rajmahal_EWMA,Rajmahal_DES,Rajmahal_TES,Rajmahal_ARIMA,Borio_Trend,Borio_SMA,Borio_EWMA,Borio_DES,Borio_TES,Borio_ARIMA,Barhait_Trend,Barhait_SMA,Barhait_EWMA,Barhait_DES,Barhait_TES,Barhait_ARIMA
2008-08-31,MONSOON,2.106666666666667,7.05,2.56875,3.71375,4.1,4.7515833333333335,4.751583333333334,4.33821446078749,4.612207652017252,2.146875496300496,2.1066666643330167,7.120625,7.23625,7.559021918965958,8.04546253105046,5.988038916439443,6.399678983115111,4.748576388888889,4.860104166666667,4.763066902983558,5.117703261063421,2.5045332367784363,1.9823449257323822,4.87453125,5.023541666666664,4.787269893125606,5.109589248572393,3.585823485064312,3.16130505384961,5.9975,6.431250000000003,5.785065486092302,5.975962491298342,3.290233532589838,3.2574334056196905
2008-11-30,POMKH,4.218,4.95,2.31,5.375,6.18,4.7515833333333335,4.751583333333334,4.290128676472494,4.302176233395452,4.255334204281328,4.217999993614802,6.98875,7.236250000000001,6.515413151379575,6.990410608791467,5.382129481070962,4.871268241597155,4.122465277777778,4.8909375,3.781840141790135,4.765112697727958,3.2126578768611047,2.5459390298754334,4.407291666666667,5.017291666666663,5.022361935875363,5.196493361700378,4.172532361614539,4.356635964709321,5.744375,6.227500000000003,5.943039291655381,6.069404205870866,6.736351123013225,6.604621258503554
2009-02-28,POMRB,4.945,6.2,4.761111111111112,3.055,4.62,4.751583333333334,4.751583333333334,4.552077205883497,4.541896090892678,4.9795067597938605,4.94499999206985,6.8412500000000005,7.005000000000001,6.389247890827745,6.591222426925771,7.0507778605230165,6.510674149886059,3.6938715277777776,4.606215277777778,4.173548529518526,4.792299927406182,5.268284110141735,4.521640631738058,4.120677083333334,4.73177083333333,4.235417161525218,4.515546555889896,4.69541829463255,4.379485530324818,5.3825,5.767500000000003,5.413823574993229,5.564675297180975,6.050879499491654,5.667338680258986
2009-05-31,PREMON,7.736666666666667,9.69,4.915,4.1875,7.9849999999999985,4.751583333333333,4.751583333333334,5.825912990196764,6.576390960857378,7.768399551252887,7.73666665193533,6.710000000000001,6.9725,7.7095487344966465,7.747051874689302,9.266052616432416,9.477686557039432,3.7363888888888894,3.638715277777778,4.4701291177111155,4.839175049934147,8.694872508786947,8.972648619555658,4.1241666666666665,4.082812499999997,4.216250296915131,4.295265900859629,6.55439400370922,5.796203385658375,5.2475,5.721250000000003,6.4422941449959366,6.404377872209259,7.899106305261037,8.055599166923447
2009-08-31,MONSOON,2.106666666666667,6.0,3.01,4.016666666666667,1.39,4.7515833333333335,4.751583333333334,4.338214460784726,4.612198250607709,2.13568409472906,2.106666664519492,6.94125,6.71,7.025729240697988,7.199869882461271,6.41024280878581,6.6416550458905865,3.729861111111111,3.7490277777777785,3.8860774706266694,4.588319431006352,2.355033578599355,2.023302324650104,4.467083333333333,4.158541666666663,4.136416844815745,4.075875379665651,3.424746991681224,3.099858235012891,5.911249999999999,5.043750000000003,4.421376486997562,4.717089136565618,3.548652242472894,3.5225194223831466
2009-11-30,POMKH,4.218,4.95,2.208888888888889,5.1,7.81,4.7515833333333335,4.751583333333334,4.290128676470835,4.302171528779665,4.2443648224525745,4.217999994145568,7.205,6.71,6.195437544418793,6.291656247419275,5.2515150878511605,5.241033009947948,4.222847222222222,3.7237500000000003,3.215202037931557,4.222623413217756,2.773182188544695,2.368945823484217,5.169687499999999,4.089791666666663,4.521850106889447,4.26803255889324,4.047525918398785,4.392332961393552,6.485625,5.451250000000003,5.776825892198537,5.6554943288129085,5.846408492023706,6.445178377572029
2010-02-28,POMRB,4.945,8.05,4.8100000000000005,6.073333333333332,8.3,4.751583333333334,4.751583333333334,4.552077205882501,4.541894964860543,4.9687780938393376,4.94499999268491,7.00625,7.1725,6.937262526651276,6.821814504042977,6.79167917323133,6.941336901149194,4.787847222222221,3.7359722222222222,3.8531212227589346,4.269204900248883,4.960536257209773,4.880069094429874,5.589583333333333,4.844374999999996,5.142443397467002,4.795146582233915,4.558751603844588,3.929169234500858,7.17625,6.3712500000000025,6.786095535319122,6.725008201237713,4.902823857800232,5.307369476683517
2010-05-31,PREMON,7.736666666666667,9.95,8.809999999999997,6.79,8.9,4.751583333333333,4.751583333333334,5.8259129901961675,6.576392957064898,7.757928645855402,7.736666653046698,6.78625,7.237500000000001,8.142357515990765,8.135872011212832,9.523192331352835,9.10698041439529,4.86736111111111,4.709722222222222,5.83587273365536,4.941260191030655,7.34865837167409,7.706349091262024,5.6767361111111105,5.494999999999996,5.801466038480202,5.533426208978627,6.662991724008203,5.854656721050538,7.657916666666667,6.600000000000003,7.631657321191473,7.912308466252527,8.173831130019037,7.9826442579966415
2010-08-31,MONSOON,2.106666666666667,4.15,3.635,4.773333333333333,6.0,4.7515833333333335,4.751583333333334,4.338214460784367,4.6122012064027915,2.1254863829797452,2.1066666646783867,6.655833333333334,6.775,6.545414509594459,6.816925369515756,6.4068009006785385,6.327466762259549,4.896249999999999,4.865972222222222,4.955523640193216,4.796704830147019,2.74204300702835,2.41279357860161,5.64138888888889,5.684166666666663,5.390212956421454,5.4944834621162855,3.7272164930460985,4.026001228003652,7.396249999999999,7.752500000000003,6.978994392714884,7.748175708007941,2.6348271860471124,2.4538285943202234
2010-11-30,POMKH,4.218,5.04,2.22,5.040555555555557,7.053333333333333,4.7515833333333335,4.751583333333334,4.29012867647062,4.30217442866522,4.23445416796228,4.217999994595098,6.386666666666667,6.7975,5.943248705756675,6.039579735480215,5.182802179598389,5.689753375923282,4.5493749999999995,4.8687499999999995,3.8613141841159297,4.433835109642247,2.790326751478262,2.287599008200316,5.747638888888888,5.669305555555551,5.250349996075095,5.505686876975666,4.385303945726712,4.647054924539041,7.182916666666666,7.563333333333337,7.008729968962264,7.88813001840098,8.005333389405402,7.087970277846039
2011-02-28,POMRB,4.945,6.916666666666668,5.03,5.85,6.963333333333334,4.751583333333334,4.751583333333334,4.552077205882372,4.541897338027746,4.95916683508011,4.9449999932115745,6.359166666666667,6.514166666666667,6.332615890120673,6.185661554876021,7.2219201844760725,7.218875206555046,3.8975,4.92375,4.328788510469558,4.511541913017274,5.115320423797206,4.785825457007956,5.716076388888888,5.613472222222219,5.4902099976450565,5.757158325070174,4.865650222340535,5.171576688447693,7.487916666666667,7.2291666666666705,6.990571314710692,7.885428335814342,7.657241221107453,6.758580638038336
2011-05-31,PREMON,7.736666666666667,8.93,5.815,7.863333333333332,8.53,4.751583333333333,4.751583333333334,5.82591299019609,6.576394590977921,7.748627642081271,7.736666654002401,6.4816666666666665,6.259166666666666,7.371569534072403,7.210649524991651,9.602246468630058,9.37043055676271,3.60875,4.175000000000001,4.9232731062817345,4.709740727212709,8.028512958764212,7.2671977394131035,5.50111111111111,5.881805555555553,6.439459331920367,6.657328631039404,6.928670999743246,6.6001404026529,7.85375,7.13666666666667,7.6063427888264155,8.413116432222052,8.978331656560641,8.451775199214243
2011-08-31,MONSOON,2.106666666666667,4.95,1.415,3.4475,8.81,4.768458333333333,4.751583333333334,4.338214460784321,4.612202131293942,2.116505062149183,2.106666664815405,6.452083333333333,6.4591666666666665,6.402941720443442,6.436672248519395,5.571199889539936,5.602401362353198,3.625,3.6200000000000006,3.519963863769041,4.228311262013228,3.015417961463681,2.877133917260257,5.368125,5.55034722222222,5.24267559915222,5.9264933699034374,4.055681440820564,4.411649775851307,7.994166666666667,7.839166666666671,8.087805673295849,8.92341654919299,4.857622829308205,4.110826562510595
2011-11-30,POMKH,4.218,5.22,2.13,4.6466666666666665,7.17,4.743250000000001,4.751583333333334,4.290128676470593,4.302174800560984,4.225800575990822,4.217999994980701,6.633749999999999,6.504166666666666,5.929765032266065,5.8834068076043495,5.096039870285806,5.361553862142564,4.050625,3.5975000000000006,2.9639783182614243,3.875950822859374,2.432446261983637,2.228128958513361,5.1952083333333325,5.451874999999998,5.004272026157999,5.613955174190885,4.585166519309097,4.324244000575856,8.128749999999998,7.868333333333338,7.720683403977509,8.656191119420065,7.8111129274088835,7.287029068407244
2012-02-29,POMRB,5.08,6.5,5.25,5.18,7.97,4.787833333333333,4.785333333333334,4.606077205882356,4.62327587113708,4.950847686427784,4.944999993667628,6.855833333333334,6.3999999999999995,6.157859019359639,5.9694793010498355,7.0938124224616,7.605091220033255,4.6125,3.6525,3.8783869909568547,4.017750981383507,4.913586067677111,4.815154537462358,5.170182291666667,5.284374999999997,5.074563215694799,5.494055679516199,5.019355552923982,4.841932393275575,7.904687499999999,8.120000000000005,7.820410042386506,8.642394810818411,7.669201016338816,7.4283942169723325
2012-05-31,PREMON,7.4,10.8,9.0,7.15,8.6,4.886,4.7011666666666665,5.7236463235294135,6.400316651062264,7.748127595430643,7.688936992359773,6.844166666666666,6.8675,8.014715411615784,7.952658371198759,9.338174401261393,9.502942606566897,4.899895833333333,4.4487499999999995,5.927032194574113,4.746871903785819,7.158221717390246,7.165804694076686,5.2244270833333335,5.1060416666666635,5.90473792941688,6.047329171238207,7.018342859242649,6.735284046136801,7.64625,8.137500000000005,8.132246025431904,8.816098918752587,9.272228348522454,8.595989897974132
2012-08-31,MONSOON,2.8,4.8566666666666665,2.725,3.960625,6.9475,4.908125,4.8745,4.554187794117648,4.858768249725807,2.097656806610741,2.225683566360397,6.844166666666666,6.844166666666667,6.751495913636137,7.116351176774746,5.436594450184373,4.402235194063704,4.937770833333333,4.77625,4.646219316744467,4.489565609766975,2.58247351219506,2.624081518189822,5.167265625000001,5.234322916666663,5.127092757650129,5.473152626211412,4.082929023231486,3.65993499508622,7.582291666666666,7.6718750000000036,7.658347615259142,8.299020550966675,7.70830459084037,7.609499007206175
2012-11-30,POMKH,4.31,5.22,3.119166666666667,4.5675,6.965,4.959375,4.8975,4.456512676470589,4.511253195339771,4.245753126794173,3.9730331669273493,6.696666666666666,6.844166666666668,6.138897548181682,6.472935675992472,5.200061737666715,4.9177417095628275,4.538875,5.0235416666666675,4.035398256713347,4.295679832790899,2.5248141772401986,2.1777574021823094,5.185416666666666,5.214531249999997,4.903255654590077,5.151264760481918,4.650185397369578,4.502352107505951,7.417083333333333,7.620625000000004,7.381008569155485,7.828340002068933,7.48663201588369,7.055497462099266
2013-02-28,POMRB,5.165,6.5,4.563833333333333,4.801875,7.663333333333332,4.8875,4.918749999999999,4.739907605882354,4.7859409329727445,4.976122841992316,4.845355134342772,6.625833333333333,6.844166666666668,6.28333852890901,6.439303340192342,6.966547689362772,6.705920339419578,4.375125000000001,4.852,4.246772287361342,4.328591925896501,5.273572891934016,4.943793231113242,5.2263802083333335,5.1199999999999966,4.862703392754046,4.955178464378565,5.073165688529824,4.806834227762651,7.380520833333334,7.543958333333338,7.493938474826624,7.6854703884090165,7.884289080340659,7.4941817111998805
2013-05-31,PREMON,7.725,9.62,6.495,7.673333333333333,7.584999999999999,4.78,5.0,5.933944563529412,6.678418615306694,7.778180817113544,7.8028848263941555,6.702499999999999,6.549166666666667,7.618003117345405,7.757992634610436,9.867962445818778,9.256208484133836,4.506479166666667,4.225750000000001,5.146063372416805,4.660738023980236,7.943946653359028,7.285218790494348,5.22890625,5.250833333333329,5.986955368985761,5.7647373942838085,7.038575081741618,6.498534960610503,7.456041666666666,7.290208333333338,7.530363084895974,7.554523958587387,8.84495664797915,8.49045512514213
2013-08-31,MONSOON,1.9,5.47,3.92,3.765,7.67,4.774374999999999,4.7749999999999995,4.320366738117647,4.5175801606104375,2.145837998351787,1.8244562476631931,6.7025,6.702500000000001,6.758801870407243,7.118738770816262,5.228098954353458,5.014089982203748,4.4976666666666665,4.5245,4.6556380234500825,4.585261989466468,2.6249586348397975,2.3349209931378994,5.121276041666667,5.201927083333329,5.098173221391457,5.197629385083367,4.142271482409561,4.1792916307860795,7.528333333333333,7.4708333333333385,7.586217850937585,7.4970129115200566,7.137266945613847,7.621693731634909
2013-11-30,POMKH,4.35,5.22,2.975,4.783333333333333,6.846666666666668,4.723125,4.784999999999999,4.332220042870588,4.276835424076253,4.243839103287323,4.123542463651713,6.7375,6.702500000000001,6.143281122244346,6.421096786358358,5.222997837830071,5.180133345633986,4.405937499999999,4.488458333333333,3.9833828140700493,4.3626982461114965,2.779101484296214,2.4094585996842857,4.7221874999999995,5.255885416666662,4.972237266168207,5.021041985326423,4.689707113839714,4.411980385238372,7.524791666666666,7.441250000000005,7.290397377229218,7.166986931776602,7.173938562509295,6.9802858062907625
2014-02-28,POMRB,5.08,6.5,4.637499999999998,3.725,8.36,4.795,4.76375,4.631332025722353,4.586164607464601,4.976416255713074,4.784246986145726,6.7725,6.702500000000001,6.285968673346607,6.356294471841768,6.833332013005854,6.4610090979602,4.0562499999999995,4.506874999999999,4.245029688442029,4.400464380301653,5.085041140310198,4.865104836480532,4.469166666666667,4.986666666666663,4.473342359700924,4.5352953712413475,5.126393574428525,4.784728477894282,7.139166666666667,7.61541666666667,7.71823842633753,7.473263835985132,7.751997897910719,7.712388435210519
2014-05-31,PREMON,7.4,9.9,5.6875,5.5575,6.86,4.902500000000001,4.682499999999999,5.738799215433412,6.358666816591171,7.773713601116678,7.629680515545219,6.766406249999999,6.772500000000001,7.731581204007965,7.779385528982237,9.8098365876441,9.988067139078847,3.9671874999999996,4.304999999999999,4.822017813065218,4.599875821186416,7.533246593886386,7.410738267304655,4.4167708333333335,4.45770833333333,4.907005415820555,4.728440562887757,7.003950664420516,6.617405595585019,6.833333333333333,7.43416666666667,7.374943055802518,7.204695935856014,8.193450053951356,7.916313008646604
2014-08-31,MONSOON,2.8,5.47,1.93,3.856666666666667,5.31,4.91875,4.9075,4.563279529260047,4.82392306168724,2.123346170779378,2.383215124597552,6.7474375,6.772500000000001,6.826948722404779,7.121639979662674,5.342451112631777,5.226377999348172,4.0226875,3.8074999999999988,3.6652106878391306,4.216210738100673,3.0650283744371767,2.8514813960203758,4.443854166666667,4.480624999999996,4.486869916159,4.371454285870959,3.9458573740481775,3.4149166147083623,6.609999999999999,6.84416666666667,6.54896583348151,6.424850614412277,7.5101355626501265,7.309969171738631
2014-11-30,POMKH,4.31,5.17125,4.2525,4.2725,6.76,5.02125,4.897499999999999,4.461967717556028,4.486694347111698,4.271354856748408,3.9744358850392705,6.6783125000000005,6.760312500000001,6.164669233442867,6.392528649615011,5.25366639146924,5.299051093169465,3.9897500000000004,4.126874999999998,3.9001264127034787,4.199782506379091,2.7124135295022316,2.7171285717145324,4.495416666666667,4.352916666666664,4.4011219496953995,4.215578542282661,4.515687921830958,4.577310877328409,6.33375,6.8225000000000025,6.633379500088907,6.326213918005862,6.725196476812575,6.828632973166297
2015-02-28,POMRB,5.25,6.397,3.804,4.4525000000000015,6.66,4.8774999999999995,4.9399999999999995,4.777180630533617,4.8231994227463435,5.00161144619543,4.854518101075431,6.6220625,6.734562500000001,6.2576015400657194,6.282591294442468,6.754956010983153,6.495410138687568,4.07725,3.918499999999998,3.861675847622087,4.11809016259419,4.885728337826052,4.682722484424686,4.265520833333334,4.5347916666666634,4.42167316981724,4.166260071097424,4.926191015894832,4.210891843640507,6.174999999999999,6.397500000000003,6.6440277000533445,6.257987816218557,7.850812630844503,8.003679152219807
2015-05-31,PREMON,8.05,9.45,6.2575,5.2425,6.35,4.6625,5.102499999999999,6.086308378320171,6.936798232691057,7.808116644429578,7.755780355083643,6.6220625,6.6220625,7.534560924039431,7.514205683259901,9.86328319622235,9.399907125166944,3.9638125000000004,4.060999999999998,4.820005508573253,4.419665816398516,6.84053903002062,6.636699257995968,3.959375,4.456041666666663,4.750003901890343,4.410857557998382,6.875866147073206,6.045631788109937,6.06125,6.270000000000003,6.526416620032006,6.130593402893929,6.92695498256101,7.08294764728412
2015-08-31,MONSOON,1.0,5.47,2.06,2.3325,4.55,4.6025,4.652499999999999,4.0517850269921025,4.223515808176564,2.1935936221896113,1.7365416315107276,6.622062499999999,6.6220625,6.708736554423659,6.896398228302462,5.379195094830833,5.565173832770284,3.834875,4.093499999999998,3.7160033051439516,4.0708709870397435,2.669929374503797,2.8253473784927348,3.7730208333333333,4.074999999999997,3.783002341134206,3.7053916852371755,3.8032423605280234,3.638311144954212,6.131666666666667,6.080000000000004,5.735849972019204,5.410791820818482,5.77792620534099,6.197476532908761
2015-11-30,POMKH,4.39,5.17125,3.215,3.3475,6.61,4.493333333333333,4.672499999999999,4.187071016195262,4.11550362387658,4.241263221566063,4.4738447733989215,6.6008125,6.6220625,6.093741932654195,6.218410812882234,5.2200584951565006,5.349998064702406,3.7417708333333337,3.8341249999999976,3.5156019830863707,3.9116234716725087,3.200958795000571,3.184160973183959,4.067916666666667,3.8437499999999964,3.6088014046805235,3.4398845427830875,4.265673399593033,3.973244646601552,6.352083333333333,6.042500000000004,6.085509983211523,5.5989621140353565,6.356429400211358,6.730204578824809
2016-02-29,POMRB,4.69,6.397,3.81,3.8866666666666667,7.373333333333332,4.644166666666667,4.5325,4.388242609717157,4.280002945308263,4.975798835587062,4.759820893290705,6.5410625,6.6220625,6.215045159592517,6.160254940775264,6.634084376742887,6.523259321443014,3.7508333333333335,3.835624999999997,3.6333611898518225,3.8533095047205825,4.437802740987614,4.381666647949038,4.600104166666667,3.702291666666663,3.7199475094749808,3.4191638029783094,4.623704254534921,4.340825098609352,6.520833333333333,6.220833333333337,6.600639323260246,6.104069962180615,6.765122783723457,7.272343295627675
2016-05-31,PREMON,7.736666666666667,9.28,5.506666666666668,8.1675,7.4,4.807916666666666,4.454166666666667,5.727612232496961,6.440191352036011,7.751172267727389,7.571574171247799,6.5025625,6.579562500000001,7.44102709575551,7.367784338495256,9.729616245556445,9.424069272672257,3.9971875000000003,3.6479166666666636,4.3826833805777605,4.062331195449126,6.572578945159182,6.238316565139923,4.781979166666667,4.433541666666663,5.498968505684989,4.91878249087459,6.552907264828024,5.808135294615177,6.468020833333333,6.483333333333336,6.9203835939561475,6.585551774318417,6.375577404676812,6.492346481379076
2016-08-31,MONSOON,2.52,5.162000000000001,2.8833333333333333,3.6650000000000014,4.85,4.807916666666666,4.8341666666666665,4.444567339498176,4.797733799661316,2.1192853336445054,2.688132564763129,6.502562500000001,6.502562500000002,6.529416257453306,6.675256200091703,5.401015710394841,5.611472270126451,4.101625,3.8537499999999967,3.7829433616799895,3.867720358591118,2.3567020263305185,2.3676139497401483,4.8073958333333335,4.766666666666664,4.765381103410993,4.749276210706506,3.7327743551126624,3.7166812215142935,6.316041666666666,6.558333333333336,6.092230156373688,6.040558643542171,5.025530545894762,4.808809365607964
2016-11-30,POMKH,4.18,5.17125,4.3625,3.47,5.887499999999998,4.837083333333333,4.781666666666666,4.338740403698906,4.441601757125529,4.251690286533315,4.243446384569272,6.5025625,6.502562500000002,5.986149754471983,6.064759242451774,5.177732173987286,5.4329193305803765,4.103291666666667,4.1406249999999964,4.014766017007993,3.908643335583803,3.1505079016366504,3.421625704304248,4.78875,4.797291666666664,4.247228662046596,4.481709655978476,4.3042697742066,4.122148124187585,6.229375,6.377708333333336,6.010338093824212,5.943856689245389,6.591475735574985,6.606800630075947
2017-02-28,POMRB,4.9,6.397,3.498,3.9675000000000007,6.88,4.745,4.834166666666666,4.563244242219343,4.619529642725152,4.9746605791502425,5.128317814670808,6.5025625,6.502562500000002,6.15048985268319,6.06720078318092,6.531947947802719,6.502054540836683,4.139041666666667,4.062624999999997,3.808059610204796,3.8201158404512157,4.253361481997957,4.040509817460731,4.651875,4.817499999999997,4.135337197227958,4.379363860358177,4.668823156283555,4.125453800320269,6.179374999999999,6.254375000000004,6.358202856294527,6.24436610266696,7.113037529676205,7.019764807078401
2017-05-31,PREMON,7.76,9.28,5.832000000000002,7.9375,7.2,4.69125,4.839999999999999,5.841946545331606,6.636293860170162,7.761838107572223,7.791748847587955,6.5025625,6.502562500000002,7.402293911609913,7.330411325673518,9.563440750210116,9.079537513789088,3.970895833333333,4.14395833333333,4.617635766122879,4.096804315162642,6.2402441671988695,5.979453715139869,4.531562500000001,4.759999999999997,5.656202318336775,5.6574033321334145,6.600802546596625,7.016282426812358,5.9309375,6.204375000000004,6.694921713776717,6.636818222982673,6.874928177438205,6.912376346066216
2017-08-31,MONSOON,1.76,5.162000000000001,2.844,2.8,4.65,4.715,4.6499999999999995,4.209167927198964,4.451964763450215,2.131358922855089,1.8827027409575117,6.502562500000001,6.502562500000002,6.5061763469659475,6.677890422181745,5.308252704903385,5.424144840529971,3.7304166666666667,4.134124999999997,3.908181459673727,3.9091525495299106,2.5744302420743757,2.4153599218073634,4.45875,4.543749999999997,4.513721391002065,5.038162998313437,3.7590665236940195,3.979879979273095,5.735,6.1543750000000035,5.87695302826603,6.008628653644788,4.7478302831054044,4.684681808074733
2017-11-30,POMKH,4.51,5.17125,3.056666666666666,3.3725,4.1,4.6975,4.7325,4.329500756319378,4.358351002632435,4.2216419923369415,4.325538921576499,6.5025625,6.502562500000002,5.972205808179568,6.092086584232328,5.161701015249002,5.352093953375865,3.8066666666666666,3.8076666666666634,3.5675755424709026,3.761222974179857,3.573189220674469,3.603028629855241,4.4125,4.519374999999997,4.057232834601239,4.6161065079235115,4.261274384257932,3.7910385156527635,5.775,5.707500000000004,5.166171816959618,5.262755588844319,6.00814798923895,6.1186956150617275
2018-02-28,POMRB,4.76,6.397,2.8800000000000003,3.4825,7.1,4.7924999999999995,4.6975,4.501700453791626,4.480088814615196,4.963120070993351,4.924954567425846,6.5025625,6.502562500000002,6.142123484907741,6.108377171627867,6.474654743033696,6.484779455543432,3.962625,3.653166666666663,3.2925453254825414,3.5951875404854134,3.9397544354700624,3.794792310526388,4.4809375,4.398124999999997,3.827339700760743,4.2593758727974835,4.621590669351193,4.150566540700824,5.8,5.762500000000004,5.939703090175771,5.760286513177634,6.654396108757842,7.010686110789065
2018-05-31,PREMON,7.76,9.28,7.06,8.0525,7.300000000000002,4.78625,4.6975,5.805020272274976,6.552535047148656,7.742746185156182,7.7851033026014385,6.5025625,6.502562500000002,7.397274090944644,7.379938002386105,9.460891568163452,8.976300365804395,4.0533125000000005,3.9601666666666624,4.799527195289524,4.083212839319235,6.013521029911363,5.767528010388316,4.648437500000001,4.426874999999997,5.517403820456446,5.506294588940664,6.519538747314146,6.680738898049691,6.06,5.787500000000004,6.483821854105463,6.308193082640547,6.797151073357733,7.211065476695676
2018-08-31,MONSOON,2.52,5.162000000000001,2.8636666666666666,3.2325000000000004,4.75,,4.887499999999999,4.491012163364985,4.835179016120724,2.112490101971267,2.29784290266147,,6.502562500000002,6.503164454566786,6.727247894971371,5.253328513417676,5.212231671705605,,3.9650833333333293,4.025182983840381,3.914618432139727,2.64969329453006,2.6260856880012957,,4.5349999999999975,4.603442292273868,4.9931215637554205,3.6930599430424893,3.536659474430447,,5.8125000000000036,5.790293112463278,5.824504534595284,4.432210763658654,4.685297805197176
2018-11-30,POMKH,3.7,5.17125,3.7625,4.28,6.08,,4.684999999999999,4.174607298018991,,4.2452449859338035,4.031024161384675,,6.502562500000002,5.970398672740071,,5.157925373400314,5.285977354198101,,4.141541666666663,3.9201097903042283,,3.3927730913530567,3.6000781822670387,,4.761874999999998,4.4740653753643205,,4.234020869213912,3.8886908621156095,,6.307500000000003,5.906175867477967,,4.681086689783924,4.771445851777547
