Date,Season,Pondi,Kartala,Korba,Pali,Katghora,Pondi_Trend,Pondi_SMA,Pondi_EWMA,Pondi_DES,Pondi_TES,Pondi_ARIMA,Kartala_Trend,Kartala_SMA,Kartala_EWMA,Kartala_DES,Kartala_TES,Kartala_ARIMA,Korba_Trend,Korba_SMA,Korba_EWMA,Korba_DES,Korba_TES,Korba_ARIMA,Pali_Trend,Pali_SMA,Pali_EWMA,Pali_DES,Pali_TES,Pali_ARIMA,Katghora_Trend,Katghora_SMA,Katghora_EWMA,Katghora_DES,Katghora_TES,Katghora_ARIMA
2008-02-29,POMRB,6.151666666666666,5.615,3.45,4.920000000000001,3.67,5.9125297619047625,5.974583333333334,5.657475261064121,5.9291307717516695,6.0726553093901146,5.916865251569088,5.179375,5.7875,5.354967263951174,6.200825454820268,5.195153137479039,5.139909602627719,7.281041666666667,7.345000000000001,6.391577792347277,6.564433333638224,7.5609286883239175,6.97164074889627,5.288035714285714,5.168928571428569,5.053093325399738,5.669272105192586,5.744507230218615,5.731343700212476,4.481770833333333,5.412083333333335,4.529111100087848,3.8955582887145486,6.6967361087423525,5.169465516333479
2008-05-31,PREMON,8.844285714285714,7.8,10.86,7.567142857142858,7.460000000000001,5.793869047619048,6.026904761904763,6.932199442352759,7.0553232153635435,8.569623973378313,8.708080228630738,4.6968749999999995,5.51,6.332980358370705,6.749879935837863,7.376823778648018,8.001392240276447,8.338541666666666,6.8775,8.178946675408366,8.02010924514435,7.052816214200692,6.663928442357967,5.503601190476191,5.188214285714283,6.058713138096985,5.82138432196668,7.004301087024044,6.684162146578469,4.753229166666667,4.595208333333336,5.701466660052709,5.374890664450826,8.363368492557843,7.233112886652025
2008-08-31,MONSOON,3.3866666666666667,1.88,10.303333333333333,4.738571428571428,3.94,5.753660714285714,5.7981547619047635,5.513986332078321,6.135725529881034,4.175739663267238,3.8520106946655654,4.4325,4.848749999999999,4.551788215022422,5.672609753487678,2.9924055538203382,3.501895377163681,9.664166666666667,7.684583333333333,9.028701338578353,8.756241618183159,5.429568666546453,6.490256977671976,5.603595238095238,5.38785714285714,5.5306564542867624,5.725111652799948,3.8709072756424754,4.27160465366939,5.524687500000001,4.368333333333336,4.996879996031625,4.526840019964637,2.9255889175374743,1.996451585274481
2008-11-30,POMKH,4.775714285714286,2.885,11.356666666666667,5.251666666666666,5.4825,5.691845238095238,5.7895833333333355,5.2186775135327075,5.740609311477852,4.675986448151959,4.39042698408884,4.3325,4.544999999999998,3.8850729290134534,4.932428334964629,4.083306877227189,3.628030428814237,10.685208333333334,8.9925,9.95988746981368,9.597780263333368,10.17201786068965,10.711568138323308,5.5132023809523805,5.619345238095235,5.419060539238724,5.679686808179395,4.84466121835898,5.145117691773557,5.961666666666666,5.138125000000003,5.191127997618975,4.852287672305161,4.423051121248603,4.400572582807741
2009-02-28,POMRB,5.864285714285715,4.715,8.823333333333332,4.7940000000000005,6.7625,5.903511904761905,5.717738095238097,5.47692079383391,5.75390503853474,6.001072414557805,5.922525898957494,4.690625,4.3199999999999985,4.217043757408073,4.744057149196194,5.282501515942772,4.909829711449532,11.367291666666667,10.335833333333332,9.505265815221541,9.245859269743095,11.647426211310812,10.465016768870125,5.531863095238095,5.587845238095235,5.169036323543235,5.599978849772778,6.395853502296195,6.201692411345126,6.221145833333334,5.911250000000003,5.819676798571384,5.956924118022216,6.351667707634225,6.57168063191329
2009-05-31,PREMON,8.637142857142857,7.9,13.655,6.9700000000000015,7.863333333333332,6.260178571428571,5.665952380952382,6.74100961915749,6.743928302285793,8.422550395013502,8.592742627616515,5.2725,4.344999999999998,5.690226254444843,5.435181750359093,7.464172156324894,7.694079167936052,11.972916666666666,11.034583333333332,11.165159489132925,10.719209412793745,12.05311985603652,11.20475743688257,5.552458333333334,5.438559523809521,5.8894217941259415,5.708205364527708,7.183094633385594,6.6923842453015645,6.025729166666668,6.012083333333336,6.637139412476164,7.522409082983704,8.729046900764212,8.804225774559274
2009-08-31,MONSOON,5.287142857142858,4.6450000000000005,12.965,5.484999999999999,5.6125000000000025,6.521071428571429,6.14107142857143,6.1594629143516375,6.456906557233051,4.007652592147597,3.7178613946122985,5.649375000000001,5.036249999999998,5.272135752666906,5.235387469253201,3.0797539314812274,3.2051434089325728,12.887291666666666,11.699999999999998,11.885095693479755,11.419780870298275,8.863845045523453,9.063669670169814,5.715,5.625166666666663,5.727653076475565,5.683637699362152,3.578005161887698,3.9620629028451746,5.370104166666668,6.4302083333333355,6.227283647485699,7.139827250559886,3.2990528051197336,2.3761639641004955
2009-11-30,POMKH,5.728571428571428,4.775,13.54,4.67,2.2466666666666666,6.721964285714286,6.379285714285715,5.987106320039554,6.312464456668495,5.231526161853633,5.265137295605539,5.711875,5.508749999999999,5.073281451600144,5.08665258907397,4.170655257020701,4.292584326064796,14.220624999999998,12.24583333333333,12.547057416087853,12.070391947474002,13.05764966752086,12.781862832088553,6.057250000000001,5.4797499999999975,5.304591845885339,5.593270100630895,5.183573479297657,5.600066871203582,5.0877083333333335,5.621250000000002,4.635036855158086,4.742415094921284,5.065101888960768,5.336008226962723
2010-02-28,POMRB,6.998571428571429,5.84,13.955,6.676,4.753333333333334,6.836845238095238,6.662857142857144,6.391692363452304,6.602403165933103,6.695602092526481,6.336636906223216,5.6,5.789999999999999,5.379968870960086,5.235854868853689,5.369849897183701,5.476160778679293,15.109375,13.528749999999997,13.110234449652712,12.632771576274092,14.034342768551472,11.89991427282586,6.111749999999999,5.950249999999998,5.853155107531204,5.677578585859236,6.175141180809972,5.724530717498855,4.852708333333334,5.118958333333335,4.6823554464281845,4.433757913469476,6.191932611006798,4.965742770717323
2010-05-31,PREMON,9.11,7.275,19.19,7.825999999999999,7.613333333333332,6.92607886904762,6.78107142857143,7.479015418071382,7.598990991287788,9.27091595153499,9.097241227786672,5.5725,5.633749999999999,6.137981322576051,5.7658875522445925,7.551520538409862,8.141194388669797,15.387500000000001,14.912499999999998,15.542140669791628,14.833197772394586,16.389134677823833,15.343018172749975,6.200916666666666,6.1642499999999965,6.6422930645187215,5.850547473636667,8.240631757193595,7.8356768483658605,4.958124999999999,5.056458333333335,5.854746601190244,6.077067183630307,8.186925933057543,7.712386871816387
2010-08-31,MONSOON,5.7333333333333325,4.375,14.54,5.065,3.9825,6.957842261904761,6.892619047619049,6.780742584176163,7.278276772380512,4.724657435155998,4.062992059879512,5.600625,5.566249999999999,5.4327887935456305,5.486848579342619,3.1671023130176286,3.4233090436087195,15.648124999999999,15.306249999999999,15.141284401874977,14.607015029538978,14.051281613155046,13.699017955988072,6.48975,6.059249999999997,6.011375838711233,5.778999941587111,4.5130268510740645,4.609845910442618,5.258541666666666,4.648958333333335,5.105847960714146,5.135029855485249,2.817330357966916,2.534244279290319
2010-11-30,POMKH,5.99625,4.825,14.19,5.803333333333334,4.7200000000000015,6.9639236111111105,6.959538690476192,6.466945550505697,7.019722063766084,5.8537944632300345,5.500905033737888,5.77875,5.578749999999999,5.189673276127378,5.33486473845336,4.258003638255983,4.399887219686726,15.296249999999999,15.468749999999998,14.760770641124985,14.339180058450292,15.679827627248677,14.043267842771899,6.738041666666666,6.34258333333333,5.928158836560073,5.7749726631617015,5.29487063611298,5.263303324930396,5.021458333333334,5.267291666666669,4.951508776428488,4.8326314745384975,4.345963189484763,4.249560690952635
2011-02-28,POMRB,6.985,6.015,15.39,7.853333333333333,4.683333333333334,6.743249007936508,6.956145833333334,6.674167330303419,7.095406813547104,7.193827474373185,6.508649702857916,5.760000000000001,5.6225,5.519803965676427,5.506070340500817,5.4571982783869375,5.64207470573384,14.63125,15.827499999999997,15.012462384674992,14.589602365834903,15.256040361968806,12.623604552788324,6.675041666666666,6.636916666666663,6.698228635269377,5.942005004408038,6.9077392939171505,6.481053862652834,4.4028125000000005,5.249791666666669,4.844238599190426,4.621571004762006,6.132864940346468,6.186778652300138
2011-05-31,PREMON,9.172222222222224,8.525,14.94,8.635,5.786666666666666,6.311671626984127,6.97170138888889,7.6733892870709415,7.911784338185777,9.590104082126851,9.091389609671262,5.460000000000001,5.9350000000000005,6.721882379405857,6.345963652028545,7.638868919670282,8.086405368145794,14.546249999999999,14.764999999999997,14.983477430804996,14.591704740343358,17.76230228997506,16.857804985661645,6.2155,6.839166666666662,7.472937181161626,6.160047925543257,9.24358665753748,8.533051970422923,3.7608333333333337,4.793125000000002,5.221209826180923,5.17468260509824,8.125597909353951,7.667737221860154
2011-08-31,MONSOON,3.9057142857142852,2.975,13.47,3.752,0.86,6.007227182539682,6.514796626984129,6.166319286528279,6.803598386343745,4.953953505165085,4.229517192043788,5.220625,5.585000000000001,5.2231294276435145,5.641184446883359,3.2544506952298797,4.069867736607723,14.354999999999999,14.497499999999997,14.378086458482997,14.076254984717476,11.431332986252139,10.598163492572947,5.600708333333333,6.510916666666661,5.984562308696975,5.9530574950763535,5.398075588187433,5.1299951170529114,3.4675000000000002,4.012500000000001,3.4767258957085536,2.8966034903896043,2.3910033985499024,1.739646867614938
2011-11-30,POMKH,4.37125,3.825,14.58,3.44,2.7066666666666666,5.793407738095238,6.108546626984129,5.448291571916967,5.963426579204826,5.3635385133161435,4.732952915417238,5.025,5.335000000000001,4.663877656586109,5.191885293437654,4.3453520192719415,4.176839138726441,14.179375,14.594999999999999,14.458851875089799,14.136528852865348,14.160526439416993,13.240466944198385,5.279815476190476,5.920083333333328,4.966737385218185,5.7375389018089304,4.84371443994604,4.5268600493941,3.545833333333333,3.509166666666667,3.168702204091799,2.401393162291886,3.362179283076125,2.722944692245787
2012-02-29,POMRB,6.1744444444444415,5.1,13.47,5.298333333333333,4.3500000000000005,5.672203621031744,5.905907738095239,5.738752720927957,5.853792363399107,6.306614272140277,5.828634058728225,4.9791193181818185,5.106250000000001,4.838326593951665,5.112631125262577,5.544546658536127,5.494783787401462,13.670597222222224,14.114999999999998,14.063311125053879,13.784879122063904,15.092569571562867,13.232081414197747,5.341781994047619,5.281333333333328,5.099375764464243,5.694952431364054,5.294160954423341,5.193411489426108,3.836380208333334,3.425833333333334,3.6412213224550793,3.1420427458995346,4.936212841995493,5.0538539145807775
2012-05-31,PREMON,8.27222222222222,7.875,15.455000000000002,8.622857142857143,6.746666666666666,5.555704365079364,5.680907738095238,6.7521405214456625,6.514492611233326,8.729707331386793,8.738725490099648,5.093238636363636,4.943750000000001,6.052995956370999,5.788533278179094,7.726217299026176,7.950511955115601,12.301015873015874,14.243749999999999,14.61998667503233,14.257624192698444,16.35148733432549,15.167694127110678,5.731427083333333,5.278297619047613,6.508768315821403,5.932816973930668,7.057713332726403,7.0199312056101935,4.240411931818182,3.6658333333333344,4.883399460139714,5.468594853192748,7.107444385011313,7.347163114341217
2012-08-31,MONSOON,3.836081349206349,3.2579545454545453,8.884777777777778,4.259874999999999,2.224375,5.492240034271283,5.663499503968254,5.585716852549937,5.628978717808191,4.0797027077503,3.8053685498487666,5.2651830808080815,5.014488636363637,4.934979392004418,5.202640787072343,3.3417990739783208,3.703754391162188,10.78315873015873,13.097444444444442,12.325903116130508,12.250408868878784,11.38807516267148,11.322364552898717,6.148143353174603,5.405266369047614,5.6092109894928415,5.787282771685914,4.533623996943451,5.005488922880312,4.577940897950089,4.006927083333334,3.8197896760838286,4.308331520805291,1.7818501155711348,2.1513210560498432
2012-11-30,POMKH,3.5088888888888885,4.455,8.20857142857143,6.0492857142857135,4.574545454545454,5.455095147907647,5.447909226190476,4.754985667085518,4.780468244050772,4.770759907966028,4.67253934930034,5.200190025252525,5.171988636363637,4.742987635202651,4.970634906220302,4.432700398172191,4.2154477239471735,9.250021825396825,11.5045873015873,10.678970441106877,10.727783754233439,10.891934951900867,9.931621152864539,6.1690362103174605,6.057587797619042,5.78524087940999,5.803039475113438,4.813507117431061,4.735817202362707,4.827467471737498,4.473896780303031,4.121691987468479,4.692934169097507,3.1610699330604155,3.4067082912493634
2013-02-28,POMRB,6.52909090909091,5.8455555555555545,7.698571428571428,6.022777777777778,5.18235294117647,5.278831507034632,5.536570842352093,5.464627763887675,5.094545568901427,5.61953005598647,5.475015606006085,5.0573718434343435,5.358377525252525,5.184014803343812,5.130438679633836,5.631895037870155,5.626072622814197,7.85371626984127,10.061730158730157,9.486810836092697,9.573795530175238,9.62059557769178,8.453993794970247,5.999186931022408,6.238698908730154,5.880255638757105,5.815259955714545,6.868514786310819,6.752351685964246,4.978278052877849,4.681985015597148,4.545956368951675,5.297182485573961,5.162884570326907,5.934049845855795
2013-05-31,PREMON,7.620416666666666,6.6095,8.961333333333334,8.065555555555555,7.910526315789473,5.232099116161616,5.3736194534632045,6.326943324999272,5.803610012318524,8.407042341441304,8.858426224155519,5.092366161616162,5.042002525252525,5.754208882006287,5.492727607785686,7.813565678894867,8.18178924203545,7.051797619047619,8.43831349206349,9.276619834988953,9.279021207585014,10.666865057673762,10.836142621569884,5.761490951643815,6.099373511904757,6.754375605476485,5.9965685014211125,8.115402954727788,7.582812775068842,4.918185054883197,4.972949927877849,5.891784347686794,7.522537851794448,7.459345909309381,7.716556534480171
2013-08-31,MONSOON,3.0777777777777784,3.380909090909092,4.208,3.458382352941176,2.2670000000000003,5.069226641414142,5.184043560606062,5.027277106110675,4.921715720743112,3.6418974493554432,3.5193249476043458,5.0781148989899,5.072741161616162,4.804888965567409,4.9825048431279315,3.429147452764846,3.3050597908320287,6.881920386904762,7.269119047619045,7.249171900993372,7.41923512853374,5.128935369431508,6.1514725576239995,5.571943154454763,5.899000350140051,5.4359783044623615,5.7789116633338775,4.609552302043228,4.611887108917289,4.820386480908153,4.983606177877849,4.441870608612077,5.470085858944431,2.3016309601269307,2.741707441408991
2013-11-30,POMKH,3.8933333333333335,4.612,6.47,4.949210526315788,4.051176470588237,4.797996527777778,5.280154671717174,4.573699596999738,4.440941791546422,4.220837622187242,4.245820108212209,5.130273358585859,5.111991161616162,4.727733379340446,4.833925149081624,4.520048776988896,4.33062850695036,6.7835729166666665,6.834476190476186,6.937503140596023,7.023945787927293,5.756459949719647,6.199257747258625,5.677751977984176,5.62398155314757,5.2412711932037315,5.7037621411434145,4.356046793063083,4.367392577864949,4.739193240454076,4.852763931888545,4.28559295340254,4.789006604839287,3.5821947060881265,3.519184231659274
2014-02-28,POMRB,4.841666666666667,5.574545454545455,8.078125,5.606470588235292,4.923333333333334,4.681409722222222,4.858298611111113,4.680886424866509,4.377596559323732,5.3964688362614215,5.725389741218143,5.081308080808082,5.044238636363637,5.06645820942245,4.9601331218328255,5.719243416745622,5.744057492609052,6.5269201388888884,6.92936458333333,7.393751884357614,7.33626065794867,6.897325182921689,7.05004697189651,5.998816111971104,5.519904755761949,5.387350951216356,5.689684988010524,6.020405638281255,6.03670308465915,4.6305024509803925,4.788009029927762,4.540689105374858,4.786068230493663,5.388727142140177,5.61246227143357
2014-05-31,PREMON,7.138000000000001,7.297777777777778,7.795,9.328333333333337,7.52,4.528101190476192,4.737694444444447,5.663731854919906,5.153286053516991,7.671716244132527,8.017839374346522,4.845192696192696,5.216308080808082,5.958986036764582,5.549065928186694,7.9009140574606525,7.809694276811535,6.208953764619883,6.637781249999996,7.554251130614569,7.436649722817541,10.146967854123826,10.888034625222698,5.965219943240454,5.835599200206395,6.963743904063149,5.986744397330249,7.529788399215044,7.372746147457495,4.528605392156862,4.690377450980394,5.732413463224915,6.458174973887187,7.584939058584167,7.5999746131941635
2014-08-31,MONSOON,2.6275,2.300909090909091,3.3211111111111116,4.764117647058823,1.7879999999999998,4.57317673992674,4.625125000000002,4.449239112951943,4.3416986325319655,2.995044371716221,3.272875769299588,4.89450912975913,4.946308080808081,4.495755258422386,4.783642778308201,3.516495831829193,3.556828518789055,5.86398763836675,6.416059027777774,5.860995122813186,5.928065100321731,4.149991808847441,5.051847650719826,5.9152369281045765,6.162033023735806,6.0838934012614185,5.878655081019051,5.147584784711558,5.269770715252632,4.536070512820513,4.570627450980394,4.154648077934949,4.259542969631903,2.3205119744806537,2.5100355552908047
2014-11-30,POMKH,3.1171428571428565,3.803076923076924,4.813157894736842,3.374705882352941,3.715,4.837160714285714,4.431077380952383,3.9164006106283082,3.814401585541109,3.6427507045406964,4.020518591028627,5.051885392385393,4.744077311577312,4.218683924284202,4.469484605959035,4.607397155125251,4.114078798270693,5.8203313207260585,6.001848501461985,5.441860231582648,5.486907535496855,4.8428861290720455,5.551545082241209,5.963525326797386,5.768406862745095,5.000218393698027,5.663972948258438,5.360769694767717,5.190756271771813,4.564234162895928,4.486583333333336,3.9787888467609696,3.7352615311681583,3.4981345419459253,3.3190682958406876
2015-02-28,POMRB,5.978461538461539,6.7780000000000005,6.975238095238098,6.781111111111112,5.319230769230769,5.085429258241758,4.7152760989011,4.741224981761601,4.352400118032264,4.749081141687219,5.317014847836849,5.158466200466201,5.044940947940948,5.242410354570521,4.97662307568429,5.806591794163633,5.494292317927715,5.970334477291715,5.726126775271509,6.055211377044829,5.96460974631096,5.455942685388786,5.913055761625277,6.003968954248365,6.062066993464049,5.712575480663261,5.751072822971548,5.4572030825562425,5.064955938988651,4.623822398190046,4.585557692307695,4.514965615748889,4.386701117632272,5.252539764958258,5.391207294149934
2015-05-31,PREMON,8.113076923076925,7.353333333333333,8.548636363636364,8.54,7.349411764705883,5.544878663003663,4.959045329670331,6.089965758287731,5.64304621654635,7.648473006711811,8.454860072956329,5.460217948717949,5.058829836829837,6.086779546075645,5.622496156388069,7.988262435760413,8.054646912122127,6.3288905254737635,5.9145358661806,7.052581371681443,6.823552017741174,8.945957392704411,9.685936950902251,6.487145424836601,5.864983660130714,6.843545288397957,5.977304798305115,8.02302943275593,8.225850227280757,4.820289718451483,4.5429106334841665,5.648744075331687,6.2865630142299045,7.558764789231191,7.791331438996385
2015-08-31,MONSOON,3.638571428571428,3.0980000000000003,3.7675,5.876,2.435294117647059,5.847303113553114,5.211813186813187,5.109408026401209,5.229730766673996,3.3210344506590173,3.656345628871541,5.6650833333333335,5.258102564102564,4.891267727645387,5.0873641241001835,3.603844210093218,3.3557398148483575,6.769686382458122,6.026133088402822,5.738548823008866,5.692530511277563,4.337012527910454,5.424614809080094,7.052551879084968,6.142954248366008,6.456527173038774,5.962606883850305,4.861750284233686,4.760192814681826,5.033441427853193,4.704734162895931,4.363364092257836,4.639831443487007,2.264478876578901,2.3710595402091847
2015-11-30,POMKH,5.781666666666666,5.419999999999999,7.235217391304348,6.128235294117648,4.639444444444443,5.920027472527472,5.87794413919414,5.378311482507392,5.553665216831633,4.208396598497611,4.400408999791633,5.797643939393939,5.662333333333333,5.102760636587232,5.187147410921514,4.694745533961922,4.3106773002229835,7.530864006916996,6.631647962544698,6.337216250327058,6.187635783858025,5.214089024847658,5.792298670472463,8.043298406862746,6.831336601307185,6.325210421470324,5.970154044985702,5.924614330942781,5.7060443937299,5.1902083333333335,4.9358452740070415,4.473796233132479,4.614592003018226,3.587520390237119,3.6727341874905743
2016-02-29,POMRB,5.7333333333333325,6.8000000000000025,8.079545454545453,8.550833333333333,6.1000000000000005,6.364285714285714,5.816662087912089,5.520320222837768,5.7982301090516035,6.048958521826324,6.542171642739344,5.936568181818183,5.667833333333334,5.78165638195234,5.647453758244617,5.893940174249517,6.254946558182069,8.221707015810276,6.907724802371536,7.034147932014417,6.801405339205385,7.2834971184897705,7.850358468335111,8.817704656862746,7.27376715686274,7.215459586215528,6.178814045081076,7.352168159428812,6.836616940498605,5.439272875816993,5.131037581699349,5.124277739879488,5.509122164185603,5.514581154479034,5.848483318917154
2016-05-31,PREMON,8.94,8.391818181818183,13.533749999999998,14.69625,7.822777777777778,6.721488095238095,6.023392857142857,6.888192133702661,7.146897289629876,8.407875050693923,8.321095441050668,5.887412587412589,5.927454545454546,6.825721101898677,6.5121439783970665,8.075610815766945,7.972016938326499,7.9127586462450585,8.154003211462445,9.633988759208648,9.11179213742536,10.259920584283334,10.371844689155228,8.756550245098039,8.812829656862741,10.207775751729315,6.881657026698911,9.841858745525455,9.301500185959899,5.554374999999999,5.249379084967322,6.203677755038804,7.32373173350388,7.928057617865731,8.149537116386853
2016-08-31,MONSOON,6.365714285714287,3.1709090909090905,4.309130434782609,5.915,3.954444444444444,6.896488095238095,6.705178571428572,6.679200994507311,7.40237820775098,4.104056767172583,4.020788981495983,5.709143356643357,5.94568181818182,5.363796297502843,5.893680544096422,3.6911925908599925,3.6723869347234785,7.3710740047995476,8.289410820158098,7.504045429438232,7.347738848063454,8.257928147051032,8.994140239520869,8.530238095238095,8.822579656862741,8.49066545103759,6.793946917587255,9.317319549297332,8.510542095769814,5.465539215686275,5.629166666666668,5.3039844308010595,6.1265161299926385,2.6552897304987897,2.6135383017343568
2016-11-30,POMKH,5.9121428571428565,4.953846153846154,4.2219999999999995,5.6,4.0411111111111095,7.075000000000001,6.737797619047619,6.3723777395615295,7.362263751585042,5.671513027808377,5.705901153114245,5.566188811188811,5.829143356643359,5.1998162400401675,5.750231985541697,4.782093914738089,4.629110832920417,6.64432278726708,7.536106472332012,6.191227257662939,6.187867725737262,6.735311183510326,6.3539221951539515,7.364943337912086,8.69052083333333,7.334399270622553,6.687400427547926,7.69532882466147,5.760196650527093,5.303167106586224,5.479583333333335,4.7988351029250795,5.116659283559513,4.211625127098891,4.5045262510952755
2017-02-28,POMRB,7.002857142857144,5.839999999999999,6.7592857142857135,7.268571428571428,5.987647058823531,7.020357142857144,7.055178571428572,6.624569500879775,7.613207284305267,7.045889464201351,6.541217336211735,5.499370629370628,5.589143356643358,5.4558897440241,5.834908048542525,5.981288554587613,6.299228727784129,6.187087732919254,7.206041537267076,6.418450640312049,6.3374011734967075,5.5847291486605934,5.598692762637086,6.044556318681319,8.369955357142853,7.308068133802103,6.7287939202548515,7.7253394620130695,6.653504191759949,4.980116892911011,5.451495098039217,5.2743598852844595,5.507025382573271,5.885936314723158,5.565105089938658
2017-05-31,PREMON,9.098571428571429,8.208181818181817,9.04,6.6561538461538445,6.6361538461538485,6.912740384615384,7.094821428571429,7.614170271956437,8.515358815923912,9.500164691414568,8.925685718822262,5.312526223776223,5.543234265734267,6.556806573687187,6.543268598644267,8.162959195260294,7.836207954948483,6.414029761904762,6.082604037267076,7.467070384187229,7.234934961218779,8.829938370518233,9.721223325130214,5.6564729853479845,6.359931318681314,7.0473024187428,6.715695935710765,9.20868383871458,8.95302016002852,4.776436337355455,5.154839115133235,5.819077469632216,6.226629905936137,8.199401971164885,8.068271116367239
2017-08-31,MONSOON,5.7700000000000005,2.82,5.144999999999999,3.392000000000001,2.5566666666666658,6.878516483516484,6.945892857142858,6.876502163173862,8.070477598646718,4.869712207126476,4.257060099608058,5.188409090909091,5.455506993006994,5.062083944212311,5.754534947835234,3.7785409701231654,3.577876549187968,7.09157738095238,6.291571428571424,6.538242230512337,6.440148918797848,4.6523072641714105,5.081570898912673,5.3711023143523136,5.729181318681314,5.58518145124568,6.4318700561568765,4.181439787056986,3.5253688568127535,4.810855455002515,4.8053946706887904,4.514113148445996,4.363328272901646,2.625186611143571,2.1140482774933798
2017-11-30,POMKH,5.646923076923077,3.8100000000000014,5.201666666666666,5.0183333333333335,3.809444444444444,6.740123626373627,6.879587912087913,6.3846705286735475,7.531096187470864,5.960932804167495,5.456368422196276,5.21875,5.169545454545456,4.561250366527387,5.2650166269054655,4.869442293663722,4.6403902771070324,7.927526041666665,6.53648809523809,6.003612004974069,5.951297156956561,6.283675537629803,6.7299300897834655,5.16600407925408,5.583764652014647,5.358442204080742,6.307415842675156,4.147831871481397,4.245305815518356,5.084713675213675,4.747478004022124,4.232245666845375,3.7628811258979606,3.8987435183493973,3.7689221132461226
2018-02-28,POMRB,6.994285714285715,5.990909090909091,11.2,5.5672727272727265,6.4946666666666655,6.384677197802198,6.8774450549450545,6.628516602918414,7.460467604513336,7.1412846987395815,6.4553733716437485,5.252159090909092,5.207272727272729,5.133113856280069,5.3874018471212395,6.0686369325266725,5.915477768604842,7.972010416666666,7.64666666666666,8.08216720298444,7.7471477797898975,6.149487980312155,6.459689672104483,5.432318181818182,5.158439976689972,5.441974413357535,6.2391709108616045,5.980785725503942,6.352988368708141,5.24123611111111,4.874232905982908,5.1372140667738915,5.052373958152643,5.589846593208348,5.477670617303908
2018-05-31,PREMON,8.0,8.3,11.286874999999998,6.716666666666668,8.32,6.351520146520146,6.602802197802197,7.177109961751048,7.722091707999381,9.559190208109772,8.93321664601874,5.540340909090909,5.230227272727275,6.399868313768041,6.131269407254673,8.250307573253178,7.970552677860024,7.6812604166666665,8.20838541666666,9.364050321790664,8.927283816065316,12.147085488093465,12.97168336345176,5.587526515151515,5.173568181818178,5.951851314681188,6.272400067562703,7.490425055240857,7.763588926113947,5.464013888888888,5.295194444444446,6.410328440064335,7.368379306237231,8.06936200539808,8.22047813979459
2018-08-31,MONSOON,4.025,2.995454545454545,3.254,5.4620000000000015,2.125,,6.166552197802198,5.916265977050629,6.592595133545089,4.523786049819981,3.87658159464977,,5.274090909090911,5.038102806442643,5.42113163452367,3.8658893481025705,3.487912920132602,,7.73563541666666,6.920030193074398,6.858684510413882,7.209434181805059,6.787237178891264,,5.691068181818179,5.7559107888087135,6.198340953594967,3.5445052497420986,3.551538787386235,,5.18727777777778,4.696197064038601,5.169141318704772,2.8701831891032223,2.9905877924823576
2018-11-30,POMKH,7.126666666666668,5.94,4.766666666666668,4.19,6.0233333333333325,,6.536488095238096,6.400426252897045,,5.125581292873788,4.697387118769908,,5.806590909090911,5.3988616838655865,,4.956790671711635,4.551595520199928,,7.62688541666666,6.058684782511306,,5.6821045374221635,5.121627485215759,,5.4839848484848455,5.129546473285228,,5.156456517471489,5.535242600943144,,5.740750000000002,5.227051571756494,,4.003834155254003,3.5540200009396123
