Date,Season,Pathargama,Sundar Pahari,Mahagama,Meherma,Boarijor,Poreyahat,Godda,Pathargama_Trend,Pathargama_SMA,Pathargama_EWMA,Pathargama_DES,Pathargama_TES,Pathargama_ARIMA,Sundar Pahari_Trend,Sundar Pahari_SMA,Sundar Pahari_EWMA,Sundar Pahari_DES,Sundar Pahari_TES,Sundar Pahari_ARIMA,Mahagama_Trend,Mahagama_SMA,Mahagama_EWMA,Mahagama_DES,Mahagama_TES,Mahagama_ARIMA,Meherma_Trend,Meherma_SMA,Meherma_EWMA,Meherma_DES,Meherma_TES,Meherma_ARIMA,Boarijor_Trend,Boarijor_SMA,Boarijor_EWMA,Boarijor_DES,Boarijor_TES,Boarijor_ARIMA,Poreyahat_Trend,Poreyahat_SMA,Poreyahat_EWMA,Poreyahat_DES,Poreyahat_TES,Poreyahat_ARIMA,Godda_Trend,Godda_SMA,Godda_EWMA,Godda_DES,Godda_TES,Godda_ARIMA
1996-02-29,POMRB,10.27,10.47,4.66,2.59,10.27,8.93,3.28,,,10.27,7.526759993204961,6.836235415031046,0.0,,,10.47,9.28685784102702,10.48,0.0,,,4.66,4.652859672732656,5.655560676098084,0.0,,,2.59,1.6672960200569358,2.8435796605571517,0.0,,,10.27,8.46579704090517,10.28,0.0,,,8.93,8.338914458068276,8.925076731362715,0.0,,,3.28,8.460622419715595,3.2899999999999996,0.0
1996-05-31,PREMON,7.73,11.15,5.67,3.87,7.73,9.15,6.63,,,9.254000000000001,6.395823874127925,9.246947491715929,3.5961926711760346,,,10.742,9.376705841523695,11.168836565096953,10.469960777913672,,,5.064,4.893767439025611,6.985301532684315,-1.3264761804614008e-09,,,3.102,1.9783268541193655,4.070788181962285,2.5899968443090526,,,9.254000000000001,7.530348108746353,7.748171745152354,10.269977382750604,,,9.018,8.392042406258147,10.011673053035068,2.3605974131459555,,,4.62,12.252023638941214,6.6494459833795005,3.2799923711437806
1996-08-31,MONSOON,3.93,7.02,3.83,1.13,4.73,9.36,1.53,6.12375,,7.1244000000000005,5.033094047994752,6.031667243469053,3.316552029855493,8.760000000000002,,9.2532,9.1873907333438,7.04653425004412,10.857702998320647,5.156249999999999,,4.570399999999999,4.726960091816117,4.004467098616649,-1.1656507523360356e-09,2.4675000000000002,,2.3131999999999997,1.8110338553398166,1.4330308258571,3.3983170921033983,6.7125,,7.444400000000001,6.279348864901931,4.754600179556633,8.97519971188956,8.8575,,9.1548,8.458363835853152,7.5986933547975015,2.7767065910519486,3.7337499999999997,,3.384,8.182182160985972,1.5583409427490587,5.141063438135737
1996-11-30,POMKH,6.3,7.92,6.32,2.47,6.3,8.87,3.405,4.90125,7.0575,6.794639999999999,4.413007093922893,5.9098366779769265,3.757835740640243,8.28125,9.14,8.71992,9.063204389830354,7.953127644054533,9.170756860940497,5.19625,5.12,5.270239999999999,5.09232323177398,4.50984898782824,-1.7179655749562939e-09,2.3925,2.515,2.37592,1.8820776833288066,2.0219509599029624,2.0380662673137424,6.03625,7.2575,6.9866399999999995,5.610373882784539,6.329400297126967,7.5048517518383875,8.731250000000001,9.077499999999999,9.04088,8.477420141763131,7.153586431603846,4.190175837140874,3.6437500000000003,3.7112499999999997,3.3924,5.8822887387153,3.4416892395957053,3.405314133861133
1997-02-28,POMRB,2.8,7.43,4.949999999999998,2.21,5.91,7.17,3.46,4.35375,5.19,5.196783999999999,3.4743483258030086,6.9000551662727965,9.115291936622501,8.3325,8.38,8.203952,8.909698105964921,10.50708098391366,9.652974893198252,5.19375,5.1925,5.142143999999999,5.142965234291563,5.641949527876529,4.4578633526809845,2.3625,2.42,2.309552,1.9034039336931636,2.897431286237818,2.5537194263991294,5.79625,6.1674999999999995,6.5559840000000005,5.065788004673839,10.299551635263363,8.440373949608473,8.594999999999999,8.6375,8.292528,8.35077301134383,9.387586580697036,8.568429160824996,3.59,3.75625,3.41944,4.236246437695044,3.322391256997249,3.3791705368191725
1997-05-31,PREMON,5.42,10.36,5.7,3.65,6.68,9.9,5.73,3.6424999999999996,4.6125,5.2860704,3.204113398944474,6.968947365582249,4.779909919322085,8.55,8.182500000000001,9.066371199999999,8.959403444988002,10.836706802828669,9.605082519600472,5.0,5.199999999999999,5.3652864,5.340081193054017,6.954716869867295,5.424052620171381,2.3075,2.365,2.8457312,2.155406244587667,4.124639805262483,3.2952298188797817,5.6312500000000005,5.904999999999999,6.6055904000000005,4.835678391949344,6.962400563597786,6.987663251208291,8.20875,8.825,8.9355168,8.466426712756519,10.08198744525654,8.264707283652122,3.643125,3.531250000000001,4.343664,5.068901153354776,6.687764675162038,5.849346984522151
1997-08-31,MONSOON,1.86,8.22,3.78,1.11,3.86,7.52,2.0,3.3412499999999996,4.095,3.91564224,2.5081547938834436,3.7437202440699857,3.318252902185968,8.43,8.482500000000002,8.727822719999999,8.86630751722266,6.624953973096729,7.934937819414856,5.084375,5.1875,4.73117184,5.106083991009717,4.035171980930063,3.663866231904693,2.5575,2.3600000000000003,2.15143872,1.9673341814525063,1.48688244737435,1.6792896140598481,5.288749999999999,5.687499999999999,5.50735424,4.185356726342242,3.807257091483004,5.682573521328627,8.24625,8.364999999999998,8.36931008,8.370389672991355,7.788948546253519,9.140103326512225,3.5125,3.648750000000001,3.4061984,2.9010629725599704,1.5429497781037314,2.1009739456993115
1997-11-30,POMKH,2.68,8.46,4.82,2.05,5.85,7.62,3.36,3.3674999999999997,3.1899999999999995,3.421385344,2.1291609365748374,3.6896365389071186,5.9693254709689665,8.39,8.617500000000001,8.620693631999998,8.79325908922404,7.679128390513883,8.515923906968252,5.354375,4.8125,4.766703104,5.091153385040122,4.647055869884507,6.045857594282323,3.0062499999999996,2.2550000000000003,2.110863232,1.9558687156162213,2.0758025825497786,2.3471642034973392,5.161874999999999,5.574999999999998,5.644412544,4.0730620247672835,5.276860135175052,6.10133646823966,8.43125,8.052499999999998,8.069586048,8.291143909643662,6.985572406341974,8.228969595564523,3.4146874999999994,3.6375000000000015,3.3877190400000003,2.7554365849175015,3.448979976939456,3.4540365405128055
1998-02-28,POMRB,4.01,5.93,7.125,4.63,3.62,8.72,2.46,3.2049999999999996,3.492499999999999,3.6568312064,2.082628436103977,4.24473986836591,5.028212789569374,8.4,8.242500000000001,7.544416179199999,8.552650664834923,9.825090457966258,8.861993200304042,5.355625000000001,5.35625,5.7100218624,5.5653104778787315,5.643775461910032,4.6995580592959145,3.11625,2.8600000000000003,3.1185179392,2.365182230398095,2.9512829038170754,2.2785057636679036,5.233749999999999,5.002499999999999,4.8346475263999995,3.616338719220313,7.8643879604417455,7.0041185421236545,8.345,8.439999999999998,8.3297516288,8.311972228979213,9.028639775506498,7.574765061932246,3.4851562499999997,3.387500000000001,3.0166314240000003,2.211921729374545,3.362371847473269,3.4081265598299577
1998-05-31,PREMON,4.42,11.54,5.6850000000000005,4.82,7.955,9.83,5.9475,3.12625,3.2424999999999984,3.9620987238399996,2.1635914610611833,5.515130443174873,5.475860808201695,8.33625,8.537500000000001,9.142649707519999,8.698279247428399,10.457080403779392,9.440020448169955,5.331250000000001,5.3525,5.70001311744,5.703032992391751,6.927712576525071,5.555846492066504,3.09,3.1525000000000003,3.79911076352,2.758175968177269,4.1784914368599315,4.254857444054413,5.085,5.321249999999999,6.08278851584,4.124006960908781,5.749900046334144,5.971022417119515,8.27625,8.422499999999998,8.929850977280001,8.425054791667474,10.059903158398647,9.445689621503433,3.5396874999999994,3.4418750000000005,4.1889788544,5.2173424454386295,6.438271367363137,5.629046348410755
