Date,Season,Multai,Amla,Prabhat Pattam,Shahpur,Athner,Bhainsdehi,Chicholi,Ghora Dongri,Betul,Multai_Trend,Multai_SMA,Multai_EWMA,Multai_DES,Multai_TES,Multai_ARIMA,Amla_Trend,Amla_SMA,Amla_EWMA,Amla_DES,Amla_TES,Amla_ARIMA,Prabhat Pattam_Trend,Prabhat Pattam_SMA,Prabhat Pattam_EWMA,Prabhat Pattam_DES,Prabhat Pattam_TES,Prabhat Pattam_ARIMA,Shahpur_Trend,Shahpur_SMA,Shahpur_EWMA,Shahpur_DES,Shahpur_TES,Shahpur_ARIMA,Athner_Trend,Athner_SMA,Athner_EWMA,Athner_DES,Athner_TES,Athner_ARIMA,Bhainsdehi_Trend,Bhainsdehi_SMA,Bhainsdehi_EWMA,Bhainsdehi_DES,Bhainsdehi_TES,Bhainsdehi_ARIMA,Chicholi_Trend,Chicholi_SMA,Chicholi_EWMA,Chicholi_DES,Chicholi_TES,Chicholi_ARIMA,Ghora Dongri_Trend,Ghora Dongri_SMA,Ghora Dongri_EWMA,Ghora Dongri_DES,Ghora Dongri_TES,Ghora Dongri_ARIMA,Betul_Trend,Betul_SMA,Betul_EWMA,Betul_DES,Betul_TES,Betul_ARIMA
2002-11-30,POMKH,7.1480000000000015,6.8100000000000005,4.915000000000001,5.272857142857141,12.035,5.611999999999999,6.49,3.3150000000000004,3.753333333333333,11.581500000000002,8.258999999999999,7.725155541432224,9.120300854458582,7.727451795960597,6.905855284692716,7.103125,6.79,6.4123152334255265,6.976985211436609,5.56927353820658,5.766183996339985,6.7853125,5.636250000000004,5.0350687527524105,5.6830372822460085,4.953110453124106,5.25220029982326,5.724841269841269,5.780892857142858,5.606222020745389,5.837820456623524,4.996677685293875,5.476738420352756,14.785,13.108749999999999,12.889971777768963,14.11347923624204,11.625218632490773,12.05167558496458,7.5791875,6.596125000000001,6.091330540826579,7.130159406281233,5.635039985296711,5.47908699184257,5.676375,5.024166666666666,5.038276410003122,4.771908048751038,4.116491239311938,3.9243108941900156,3.2,3.5100000000000002,3.2243716524315813,3.0763387991495765,2.6227662361986637,2.7798086416466443,5.838333333333333,6.055208333333334,5.070569520019385,5.225710857075217,5.225606654888538,5.499474350932349
2003-02-28,POMRB,10.92,7.1750000000000025,10.59,5.711428571428571,16.505,9.596,7.297999999999999,2.8600000000000003,6.88,14.212500000000002,8.546499999999998,9.003093324859336,9.138448815999322,10.926814959121716,7.929896900855768,7.34625,6.99125,6.7173891400553165,7.043952686072344,7.164944146114235,7.456849966772798,7.0575,6.505000000000004,7.2570412516514455,6.830116234522985,8.194693940935203,6.575589055455625,5.672792658730157,5.822321428571429,5.648304641018662,5.765031841124639,5.72848810336538,5.324080555097201,14.666875000000001,14.48875,14.335983066661377,15.825172446525603,14.576173896709504,11.233708940532335,7.785625,7.393875000000001,7.493198324495948,7.683461775644831,6.787298265631579,5.783105852325236,6.5935,5.251999999999999,5.942165846001873,6.344053464412066,5.935195598774809,6.893384773835181,3.098125,3.2812500000000004,3.078622991458949,3.018339528707625,3.8614210694760045,3.829677726088005,5.878645833333333,5.655833333333334,5.794341712011631,5.690189423794092,7.094061675319894,6.504783014466939
2003-05-31,PREMON,34.910000000000004,11.165,10.5925,6.254444444444442,18.37,11.645,8.355,4.3100000000000005,8.725,13.675208333333334,14.6165,19.365855994915602,9.156633089691807,11.279110047842314,8.627922626007864,7.351875000000001,7.214999999999999,8.49643348403319,8.337910844123071,10.230765607598226,9.908821702976867,7.01625,7.065625000000004,8.591224750990868,7.940868180455082,10.555211827415766,9.950175428624382,5.818387896825396,5.62736111111111,5.890760562388974,5.935573575868188,7.375810000697761,6.97172845788032,14.315625,15.08125,15.949589839996827,17.85786343789165,17.819124130208547,14.616027319379022,7.771249999999999,7.7645,9.15391899469757,8.738746450719944,10.777009248281857,10.407851880573535,7.0271875,6.100749999999999,6.907299507601124,8.239109650058225,6.452400877854556,6.204576902290578,3.024375,3.1187500000000004,3.5711737948753695,3.15759561136355,4.951268119183859,4.73094941801963,5.974166666666667,6.020833333333334,6.966605027206979,6.952811470202447,9.638917714743346,9.365405985457077
2003-08-31,MONSOON,2.256,4.76,2.1,5.634166666666667,10.1,4.3740000000000006,6.202000000000001,1.825,3.5875000000000004,13.425666666666668,13.8085,12.52191359694936,9.174853273790575,5.0604582703925765,4.454378115854294,7.364375000000001,7.477499999999999,7.001860090419914,7.554997781746902,5.494371769806786,5.948242148719788,7.030625000000001,7.049375000000005,5.99473485059452,6.763861154044327,2.5580778070973986,3.4210755661952144,5.943194444444444,5.7182242063492055,5.7881230041000515,5.82679818200634,4.924830522904152,4.870328953773296,13.620000000000001,14.2525,13.609753903998097,14.630079024819906,12.167903815610622,13.857142590015993,7.696,7.806750000000001,7.241951396818542,7.8840598345644235,4.510129214564235,4.4225974712462905,6.963687500000001,7.08625,6.625179704560675,8.231917506748397,4.659184092099533,4.723019219110903,3.2418750000000003,3.0775,2.8727042769252216,2.960753983197698,1.35020970500937,1.617882653894498,6.249375,5.736458333333333,5.614963016324188,5.741959225769539,3.7347377466491682,4.0782608497449955
2003-11-30,POMKH,6.081666666666668,5.805,4.65,6.074166666666668,12.54,5.3279999999999985,6.0175,2.89,5.655,11.530875000000002,13.541916666666667,9.945814824836283,9.193109745015464,7.856780452340246,5.801730096961826,7.2231250000000005,7.2262499999999985,6.523116054251949,7.112678554751824,6.409325789890666,5.768747706477315,7.037812499999999,6.983125000000005,5.456840910356712,6.280197453313016,5.268149760300375,5.594422706499618,6.10564713064713,5.918551587301587,5.9025404691266985,5.915902538632769,4.952960254971162,5.3427897374975934,11.98,14.37875,13.181852342398859,13.855505154327453,12.274908260051395,11.484881734891891,7.520312499999999,7.73575,6.476370838091125,7.297728022404121,5.954034065482765,5.183068242513681,7.303625,6.968124999999999,6.382107822736405,7.798920059083058,6.413396268195139,6.506415458533606,3.5475000000000003,2.9712500000000004,2.879622566155133,2.9215190870765646,2.3969940488565804,2.531486213042605,6.239166666666667,6.211875,5.630977809794512,5.626704018731034,5.053832514797703,5.242110125982944
2004-02-29,POMRB,9.99,8.28,10.97,5.908571428571428,10.435,9.277999999999999,7.262500000000001,5.025,7.18,10.425125000000003,13.309416666666667,9.96348889490177,9.211402576263533,11.056143615501364,8.863303393791709,6.984999999999999,7.502499999999998,7.225869632551168,7.4457651667845575,7.509523076974447,7.355447624096836,7.130625,7.078125000000004,7.662104546214028,7.462148042238262,8.450542688479095,7.525818231853833,6.19016826923077,5.967837301587301,5.90495285290459,5.9239356800040825,5.926367240350738,5.957274758130295,10.397499999999999,12.861250000000002,12.083111405439315,12.26089460625938,15.189597723558977,13.942703961857312,7.260749999999999,7.656250000000001,7.597022502854674,7.73410004370313,7.976863530649569,8.240242923466166,7.48,6.95925,6.734264693641844,7.960207111141006,7.370679039020235,6.868868086397165,3.5900000000000003,3.512500000000001,3.7377735396930802,3.1686507940756403,3.5749421848329432,3.199382375293788,6.366145833333333,6.286875000000001,6.250586685876707,6.222004410167986,7.228885186574737,7.749640579668334
2004-05-31,PREMON,20.681666666666672,8.93,10.27,7.356923076923076,11.32,10.5575,11.11,4.59,8.343333333333334,12.51666666666667,9.752333333333334,14.25076000360773,9.229731896648493,11.408438704221963,28.334974494255363,7.066875,6.943749999999998,7.9075217795307005,7.949854346982619,10.850458946873808,10.579471479437315,7.524375,6.997500000000004,8.705262727728417,8.4068436204317,10.823729685519961,10.345875290183086,6.080733745421245,6.24345695970696,6.485740942511985,6.540984102032866,7.573478631485795,6.229949928819657,9.735,11.098750000000003,11.777866843263588,11.744897605684612,16.75737800424916,13.590357732551134,7.374374999999999,7.384375000000001,8.781213501712804,8.476780171628468,11.278270280290284,11.461688077650907,7.4645625,7.648000000000001,8.484558816185107,10.274084989914266,7.690615843929762,7.002267879189004,3.8025,3.582500000000001,4.078664123815848,3.340884355881128,5.328126003842117,4.9064445409375645,6.571875,6.191458333333335,7.0876853448593575,7.254467557009328,9.761442049065362,8.467495640684382
2004-08-31,MONSOON,7.638333333333333,5.09,3.165,5.207857142857144,4.49,3.385,4.8580000000000005,1.885,4.985,15.042916666666667,11.097916666666668,11.605789335497972,9.248097580161637,5.189786926772225,1.8311000417943308,7.014374999999999,7.026249999999999,6.78051306771842,7.237979794413398,5.33781528128041,5.213098854322974,7.569999999999999,7.2637500000000035,6.48915763663705,7.413249937041749,2.766284790850304,3.481135748797911,6.012651098901099,6.136879578754579,5.974587422650048,6.151343718244785,5.381187933759476,6.024092659325111,10.482500000000002,9.696250000000003,8.862720105958154,8.040609232992692,9.605228941232653,10.245033035344306,7.447125,7.137125000000001,6.622728101027683,7.373549413644001,4.610177136170066,3.67439832088297,7.7218125,7.312,7.033935289711064,8.298478183040693,6.148391412336724,6.4748621953107195,3.903125,3.597500000000001,3.2011984742895088,3.1434795650721647,1.723283901144955,1.640293321630737,6.5874999999999995,6.540833333333335,6.246611206915615,6.57956026454029,3.8009763154098666,4.547779789283663
2004-11-30,POMKH,17.43166666666667,6.13,6.734999999999999,5.625000000000001,12.85,7.225999999999999,7.237999999999999,4.529999999999999,5.903333333333332,15.209958333333335,13.935416666666667,13.93614026796545,9.266499890258164,7.986109108719894,4.936232308294559,6.99,7.1075,6.520307840631052,6.8883050767266765,6.300213159663591,6.498495296506059,7.5962499999999995,7.785000000000004,6.58749458198223,7.349992671464231,5.563788849935317,5.767279487962177,5.94904532967033,6.024587912087912,5.8347524535900295,5.964322494608442,5.156959678452301,5.785471675532259,11.97,9.773750000000003,10.457632063574891,10.139420469353242,8.948435126108626,10.009142809697334,7.3341875000000005,7.611625000000001,6.86403686061661,7.2858909784960195,5.838536534102958,5.257089696537274,7.82775,7.617125,7.115561173826638,7.887583636474904,6.802616772211219,5.8188152413264635,3.84625,4.0075,3.732719084573705,3.3115031041312735,2.705775375504344,3.35505082392568,6.6857291666666665,6.602916666666669,6.109300057482702,6.37310404851595,5.32779253228121,5.298415597570599
2005-02-28,POMRB,18.85,7.535,9.25,5.813076923076924,16.105,7.9620000000000015,8.100000000000001,4.19,7.0566666666666675,14.37491666666667,16.15041666666667,15.90168416077927,9.284938829736305,11.185472271881013,8.108461621243514,7.109375,6.921250000000001,6.926184704378631,7.000215047232207,7.646936985185149,7.620294132743702,7.685625,7.355000000000004,7.652496749189337,7.924537169749802,8.928778495885481,8.524211885738314,5.956201923076924,6.000714285714286,5.826082241384787,5.8810019728785825,5.943623879604171,5.6202670228439064,14.2575,11.191250000000004,12.716579238144934,13.21180516327677,12.774590132726798,10.990471986800998,7.392624999999999,7.282625000000001,7.303222116369967,7.396884712970295,8.57797693164092,7.732994187665862,7.906750000000001,7.826499999999999,7.509336704295983,8.017286821460209,8.014682327259811,7.546450256156093,3.908125,3.7987500000000005,3.915631450744223,3.4226346926904196,4.266142814746195,4.293751321750649,6.641666666666666,6.572083333333335,6.488246701156289,6.695124981442549,7.48111141735189,7.987482056871041
2005-05-31,PREMON,13.157999999999998,9.48,12.2,6.943571428571429,17.55,10.97,11.12,4.9700000000000015,9.2525,13.31075,14.2695,14.804210496467562,9.303414411982676,11.537767360601611,16.786436479481278,7.1575,7.058750000000002,7.9477108226271795,7.708203300575155,10.362568819878692,10.498311575529268,7.379375,7.837500000000005,9.471498049513603,9.239150382692598,11.0776448201124,10.656388423368467,6.025538836163837,5.897376373626376,6.273077916259444,6.2899549166586874,7.5584992697989195,7.177102651763946,16.3225,12.748750000000003,14.64994754288696,15.923447279897493,16.368840997249173,12.575277043767771,7.3107500000000005,7.385750000000002,8.76993326982198,8.270514802848227,11.136732753414377,9.770178974864796,7.70725,7.828999999999999,8.953602022577588,9.874141749043673,9.23053350571396,8.865363306349899,3.6275000000000004,3.8937500000000007,4.337378870446535,3.629686269183738,5.63554573483309,4.9995196605518375,6.419791666666666,6.799375000000001,7.593948020693773,7.950239761810442,9.913445114392735,8.355811790247824
2005-08-31,MONSOON,8.481666666666667,5.495,1.95,5.678461538461539,16.560000000000002,3.4400000000000004,5.48,2.0,3.7233333333333327,10.666666666666668,14.480333333333334,12.275192964547204,9.321926718409404,5.3191155831518735,6.199712981341178,7.0649999999999995,7.160000000000001,6.966626493576307,7.153306726472658,5.242688638948657,5.233015080260704,6.940625,7.533750000000005,6.462898829708162,7.784436189548121,3.191237301612639,3.8662668080860296,5.9613474025974025,6.015027472527475,6.035231365140282,6.10963391489869,5.252312350702529,4.971084638240175,17.344375,15.766250000000001,15.413968525732177,17.03304043787556,10.875598299131916,10.5043158035595,7.441500000000001,7.3995000000000015,6.637959961893188,7.209768528629097,4.33679447933576,4.093910590121688,7.272749999999999,7.984499999999998,7.564161213546552,8.061650903404876,6.208808992771537,5.987417019650053,3.3443750000000003,3.9225000000000008,3.402427322267921,3.4273311585657447,2.06561355844786,2.4354305082461485,6.3410416666666665,6.483958333333335,6.045702145749598,6.508493755638252,4.158113188481762,4.974382657883848
2005-11-30,POMKH,8.075000000000001,6.109999999999999,5.5,5.709090909090909,17.3,6.516,5.0200000000000005,2.17,5.39,8.575541666666666,12.141166666666667,10.595115778728323,9.340475857820294,8.115437765099543,14.148548564662315,7.1475,7.155,6.623975896145784,6.823355982978045,6.273559844511848,6.362527044911555,6.0225,7.225000000000005,6.0777392978248965,7.283211125930188,5.82139113859788,6.227812130621374,5.857448176823177,6.0360501998002025,5.904775182720533,5.956506529447187,5.199477806408072,5.730140138581542,18.36,16.878750000000004,16.168381115439306,18.038756982274244,12.925683057292856,14.545292463325243,7.8765,7.222000000000001,6.589175977135913,6.976494501535333,6.406672598645404,5.963703827470967,6.635083333333334,7.429999999999998,6.5464967281279325,6.39137670887717,7.405377877741174,6.638086579825062,3.6556250000000006,3.332500000000001,2.9094563933607525,3.2624812141737785,3.001735465902202,3.581666532816548,6.313645833333333,6.355625000000002,5.783421287449759,6.009411343513178,5.433548455287899,5.314785211335097
2006-02-28,POMRB,7.053999999999999,6.815,6.975,5.215454545454545,19.83,9.718,6.8420000000000005,4.285,6.94,7.755583333333334,9.192166666666667,9.178669467236993,9.359061898366031,11.314800928260661,15.299749905949975,7.179374999999999,6.9750000000000005,6.70038553768747,6.7440565680013345,7.607954562864989,7.953184535052394,5.279999999999999,6.656250000000005,6.436643578694937,7.184769078797434,9.034067029805113,8.76290879929951,5.63458041958042,5.886644605394608,5.629046927814137,5.626564418698032,5.998027830587779,5.751553517069402,19.169375,17.810000000000002,17.633028669263584,19.953138176338307,16.870331231683352,15.463044669730149,8.000250000000001,7.661000000000001,7.840705586281548,7.571551378729714,8.441827768181511,8.506232924826659,5.955416666666667,7.115499999999997,6.66469803687676,6.1978014629911184,7.904290121785802,6.8648927929694015,3.933125,3.35625,3.4596738360164516,3.390266658441196,3.8470979316141167,3.8857396383123564,6.155833333333334,6.326458333333334,6.246052772469856,6.290622231829712,7.4422416617236244,7.681391169322483
2006-05-31,PREMON,8.225000000000001,10.86,7.13,6.71,21.95,12.694,7.276666666666667,7.365,9.15,7.179125000000001,7.958916666666668,8.797201680342198,9.377684931816484,11.66709601698126,10.679793594827041,6.7543750000000005,7.320000000000001,8.364231322612483,7.92450670153499,10.054819186198088,9.549574170217245,5.168750000000001,5.388750000000006,6.713986147216962,7.137480563970295,10.940034969963692,10.74588606614642,5.380909090909091,5.82825174825175,6.061428156688482,5.980586747082234,7.426486299424107,6.55827946484971,19.32875,18.910000000000004,19.35981720155815,22.216923180109102,20.371657516628954,16.605357873588744,7.58375,8.092000000000002,9.782023351768927,8.912563390908037,11.242928860935514,11.581091036092205,5.708666666666667,6.154666666666666,6.909485488792723,6.423219361114492,9.300589116362126,9.158981485933957,3.9556249999999995,3.954999999999999,5.021804301609871,3.9211741902044435,5.336404089896743,4.929177013957767,5.968333333333333,6.300833333333335,7.407631663481913,7.540471836146671,9.827370079233258,8.328887244297666
2006-08-31,MONSOON,6.855,4.37,1.08,4.129090909090909,18.635,2.7060000000000004,3.886,1.825,2.563333333333333,7.925291666666666,7.552250000000001,8.020321008205318,9.396345010518084,5.448444239531522,6.884211076160868,6.596875,7.038750000000001,6.76653879356749,7.044546492465001,5.383134848315406,5.541480681841386,5.273750000000001,5.171250000000007,4.460391688330177,5.613591019915841,2.5502978845140722,3.017444624292784,5.188977272727272,5.440909090909093,5.288493257649453,5.240845973872094,5.091263413962049,5.50040469556747,18.8175,19.428750000000004,19.06989032093489,21.68811282440813,14.97796706145252,16.93201125275534,7.122999999999999,7.908500000000003,6.951614011061357,7.646683388433643,4.302965693491143,3.8671141548212846,5.748729166666667,5.756166666666665,5.700091293275634,4.919168470184991,4.773904462456007,4.283003676800575,4.165625,3.911249999999999,3.7430825809659223,3.67644370804326,2.49055810745874,2.071433015553289,5.917083333333333,6.010833333333335,5.469912331422481,5.701210209617567,4.049302367190225,5.11337137190331
2006-11-30,POMKH,5.09,3.835,5.48,5.2290909090909095,16.5,3.9179999999999993,4.64,2.5250000000000004,5.05,9.329958333333334,6.806000000000001,6.848192604923192,9.415042204879288,8.244766421479191,6.5541368960501885,6.440000000000001,6.4700000000000015,5.593923276140494,6.083859844339147,6.119503813911783,6.321903034177758,5.934375,5.166250000000007,4.868235012998106,5.342932532218903,5.157077057189651,5.393072188912601,5.124366883116884,5.320909090909094,5.264732318226036,5.084994696399797,4.641502175340046,4.9479151227213025,17.7825,19.228750000000005,18.041934192560934,20.05062941250702,16.519901009207096,16.706954590736313,6.4961875,7.259000000000002,5.738168406636814,6.747665872668941,6.65714920451407,5.590596314416392,5.865458333333334,5.661166666666666,5.276054775965379,4.329589834357783,5.534542939617836,5.391359638178652,3.99375,3.9999999999999987,3.2558495485795533,3.5408924871481253,3.2823348504639602,3.1875733185427526,5.769583333333333,5.925833333333335,5.301947398853489,5.267447005223361,5.1535324556381985,5.199206396657926
2007-02-28,POMRB,16.008333333333336,7.83,7.834999999999999,4.159999999999998,16.54,8.629999999999999,7.5425,5.609999999999999,6.87,9.407416666666666,9.044583333333335,10.51224889628725,9.433776694888973,11.44412958464031,5.725434261887062,6.1987499999999995,6.723750000000002,6.488353965684296,6.420321335095223,6.9377267402883644,7.29632604427969,6.56,5.381250000000007,6.054941007798863,5.728824759407998,8.435502477068026,7.818595807080065,5.212938311688312,5.057045454545457,4.822839390935621,4.569650703843081,5.462345741605581,4.929319371561814,16.611875,18.406250000000004,17.44116051553656,18.93691412400806,19.363158329172308,17.153935957414962,6.103999999999999,6.987000000000003,6.894901043982088,7.086070081757004,8.906405159740638,7.782942311741316,5.926875,5.836291666666666,6.182632865579228,5.642944213081664,6.685504579050184,6.675504979821529,3.5925,4.331249999999998,4.197509729147732,3.825201076288987,4.160511662483866,4.795632933311994,5.492083333333333,5.908333333333335,5.929168439312093,5.746955462438275,7.0898199916231395,7.15179421358499
2007-05-31,PREMON,10.508,8.59,11.555,7.248571428571429,16.96,8.7675,7.51,4.665,8.04,9.333458333333333,9.615333333333334,10.51054933777235,9.452548417366787,11.796424673360908,6.675885569041832,6.34,6.156250000000002,7.329012379410577,6.988778144911344,9.863123333312483,9.434917331474386,6.255,6.487500000000007,8.254964604679317,7.097007233802752,10.49031076488639,9.712816091009381,5.084301948051948,5.1916883116883135,5.793132205989944,5.463578870918193,6.742199197635755,6.126896904954852,15.980625,17.15875,17.248696309321936,18.39248839783285,21.415045158088546,17.732010829955193,6.405124999999999,6.005375000000003,7.643940626389252,7.455598723497693,11.672265410577022,11.036370223832026,5.945625,5.894624999999999,6.713579719347536,6.76223818556928,8.276982477446314,8.722774881099374,3.5625,3.656249999999998,4.384505837488639,3.963223974779905,5.940481544765139,5.876434749902475,5.080833333333333,5.630833333333335,6.773501063587256,6.706166442690163,9.462727223407809,8.469864656862452
2007-08-31,MONSOON,5.191666666666666,4.71,1.66,4.299090909090909,14.26,3.495,4.144,1.315,1.4533333333333334,8.485375,9.1995,8.382996269330077,9.471357447938827,5.5777728959111705,5.563914355718147,6.28625,6.241250000000002,6.2814074276463465,6.354988522594927,4.484475760668969,5.102225427019837,5.859375,6.632500000000007,5.61697876280759,5.86734583084526,2.598018680460366,2.6884215389774724,5.029030969030969,5.234188311688313,5.19551568723033,5.032967792437864,4.75659643010174,4.325245650154793,14.893749999999999,16.065,16.053217785593162,16.593953810314783,14.509113379831781,16.299766559850582,6.413125,6.202625000000003,5.984364375833552,6.50651187137727,3.519686235313113,2.6663629662075383,5.7615625,5.959124999999999,5.685747831608522,5.686528782834359,4.305005890956648,4.280580943995732,3.434375,3.528749999999998,3.1567035024931833,3.6444202872563523,2.2152774913005078,1.785361548493242,4.8549999999999995,5.353333333333335,4.645433971485686,4.688043932255195,3.501405887576463,4.218171390806202
2007-11-30,POMKH,6.161666666666667,4.625,2.46,4.03,15.825,5.537999999999999,4.532,2.795,2.87,7.509083333333334,9.467416666666669,7.494464428264713,9.490203913446381,8.37409507785884,4.131338303516465,6.27375,6.4387500000000015,5.618844456587808,5.7670871258178265,5.154853230761799,5.595160620975337,5.930625000000001,5.8775000000000075,4.354187257684554,4.945781896880995,5.259114696113349,5.501343309907858,5.074017232767233,4.934415584415586,4.729309412338198,4.5656293606729195,4.45112149084018,5.202824945728246,13.889374999999998,15.896250000000002,15.961930671355898,16.285184238864126,15.071989420539266,15.020968800443791,6.466749999999999,6.607625000000003,5.805818625500131,6.14271687747143,5.579463606276826,5.267548017969952,5.715000000000001,5.932124999999999,5.224248698965113,5.029112046604814,5.22600752286362,5.228559652888626,3.285625,3.5962499999999973,3.0120221014959103,3.543965119383504,2.9267101853640307,3.3917499823438266,4.952083333333333,4.808333333333335,3.935260382891412,3.7205427646786546,4.515735727161682,4.75743243761708
2008-02-29,POMRB,8.152000000000001,6.61,7.69,4.916923076923077,8.52,7.074,6.177999999999999,4.315,7.243333333333332,7.556375000000001,7.503333333333335,7.7574786569588285,9.509087896916911,11.573458241019958,12.993288934274934,6.241875,6.133750000000003,6.015306673952685,5.8498527050728555,6.734640602708461,6.874555166242357,5.8375,5.841250000000008,5.688512354610733,5.434920879790151,8.218949370925053,7.668501069806496,5.174790209790209,5.123646353646356,4.80435487817215,4.56150763585832,4.983570789970395,3.588710171085529,13.838750000000001,13.891250000000001,12.985158402813537,12.384327843721334,18.108973534294307,15.610545321764443,6.8854999999999995,6.218625000000004,6.3130911753000785,6.210491479272192,8.739416312358715,8.675056699329234,5.7694374999999996,5.590999999999998,5.605749219379067,5.469185929902008,6.845092411180829,6.923815274095726,3.4499999999999997,3.2724999999999973,3.533213260897546,3.6521707470120814,3.9573676621355482,4.151932175016333,5.230416666666666,4.901666666666668,5.25848956306818,4.896420378184191,6.152374455414772,6.004447729940464
2008-05-31,PREMON,10.554000000000002,9.71,12.27,6.851538461538461,16.945,10.7525,8.502,4.77,8.443333333333333,8.552916666666668,7.514833333333335,8.876087194175298,9.528009476449729,11.925753329740557,8.528900371974657,6.261875,6.413750000000003,7.493184004371611,6.901997948363271,9.115132674105471,9.329222997434314,6.125624999999999,6.0200000000000085,8.321107412766441,7.140636918739337,10.281059350790212,9.712545851308112,5.424120879120879,5.024388111888113,5.623228311518675,5.411674684330947,6.616715229139413,7.417198155574614,13.864999999999998,13.887500000000001,14.569095041688122,14.400097398207459,18.465039384097146,13.695092787302356,7.315875,6.714875000000005,8.088854705180047,7.226716432775411,10.589319189068735,9.778956669399276,5.987374999999999,5.838999999999999,6.76424953162744,7.239271579420781,7.704370360028121,7.68814354124952,3.56,3.2987499999999974,4.0279279565385275,3.812929468682797,5.427049462421454,4.883692560795923,5.917708333333334,5.002500000000001,6.532427071174242,6.514037110033132,8.584716654752578,8.390230379300217
2008-08-31,MONSOON,5.524,3.335,0.2,5.502307692307691,13.87,4.86,3.5875000000000004,2.525,3.2766666666666664,9.453916666666668,7.597916666666667,7.535252316505178,9.54696866466325,5.707101552290819,4.213856848544134,6.407500000000001,6.070000000000003,5.829910402622966,5.959702583319489,4.2721955136538625,4.607526542540598,6.56,5.655000000000008,5.072664447659864,5.64568504349758,2.483083216618822,2.4199983962133995,5.723612637362637,5.3251923076923084,5.574860063834281,5.581003570244089,4.553475522003426,4.094190095201386,15.470625,13.790000000000001,14.289457025012872,14.055935443045078,12.294753527943843,14.656590065283204,7.5454375,7.056125000000004,6.797312823108028,6.7162941588591965,3.503364996756977,3.7446978257847947,6.584125000000001,5.699874999999999,5.493549718976465,5.77373436137714,4.227518407605034,4.681713705943198,3.575,3.6012499999999976,3.426756773923117,3.6629066988238606,1.846379863382884,1.5205636793428576,6.1204166666666655,5.458333333333335,5.230122909371211,5.518183565906634,2.721973089393635,3.1225053213767895
2008-11-30,POMKH,13.801666666666668,6.16,6.225,4.821428571428571,16.425,7.616000000000001,6.8320000000000025,2.465,6.545,9.496416666666669,9.507916666666667,10.041818056569774,9.565965647751844,8.503423734238488,5.001164933890102,6.207968750000001,6.453750000000003,5.96194624157378,5.940348539322971,4.6148640089364505,4.45283587491317,6.05875,6.596250000000008,5.533598668595919,5.7594313246823186,5.006921081570839,4.88686645803573,6.093537087912088,5.5230494505494505,5.273487466871997,5.405304299452945,4.650078122851017,4.485268064636113,17.708125,13.940000000000001,15.143674215007723,15.190074315736771,13.314897113875096,14.773457222153619,7.59025,7.575625000000005,7.124787693864818,6.919342781164272,5.6300271852781485,5.915271024185646,7.246625000000002,6.274874999999999,6.02892983138588,6.360572241985996,4.912931357275085,4.750134122879183,3.644375,3.5187499999999976,3.04205406435387,3.515099068361041,2.9735493471570855,3.0376327860363515,6.033333333333333,6.377083333333334,5.756073745622727,6.073802206988257,4.090955175791797,4.860609538980804
2009-02-28,POMRB,7.7200000000000015,6.24,7.399999999999999,6.5214285714285705,20.765,6.8325,8.652000000000001,4.7650000000000015,5.19,9.450916666666668,9.399916666666666,9.113090833941865,9.585000380761167,11.702786897399607,6.616634548185899,6.249062500000001,6.361250000000004,6.073167744944268,5.9624925343856425,6.613141713981304,7.064362471185714,5.984375,6.523750000000008,6.28015920115755,6.173082051041463,8.376693385185565,7.726422026617824,6.204436813186812,5.9241758241758244,5.772663908694627,5.946113227334848,5.35191750647378,5.165989809127746,16.956249999999997,17.001250000000002,17.392204529004633,18.20961147578335,16.94267575307355,12.465891592546383,7.579937500000001,7.515250000000005,7.00787261631889,6.914913954087834,8.38895788532729,7.890658226845632,7.771125000000001,6.893374999999999,7.078157898831528,7.892673062620222,7.120770440440947,7.583228783827901,3.735625,3.631249999999998,3.731232438612323,3.683132203872299,3.9040813842407873,3.9900582936093065,6.262083333333334,5.863750000000001,5.529644247373636,5.89754991902002,6.434467013832108,6.920062812060214
2009-05-31,PREMON,11.326,8.48375,8.55,8.206428571428571,22.6,11.3525,11.328,4.875,9.8,8.339020833333334,9.592916666666666,9.998254500365118,9.604073019874242,12.055081986120205,8.566236631692098,5.9296875,6.0546875000000036,7.037400646966561,6.678186118834471,9.088687478984198,8.747994875177199,6.351875,5.593750000000008,7.18809552069453,6.863274405226586,10.39311298088496,10.153165031461853,6.082225274725276,6.262898351648352,6.746169773788204,7.13769016226473,7.338484657704479,7.405939624167734,13.701875000000001,18.415000000000006,19.475322717402783,21.066922276760273,20.66022273190777,17.879698349446326,6.920749999999999,7.665250000000006,8.745723569791334,8.061654404778581,10.82744694738973,10.366704179471732,7.6080625,7.599874999999999,8.778094739298917,10.741802684145132,8.823981048359151,8.991838869577247,3.998125000000001,3.657499999999998,4.188739463167394,3.8537343212360367,5.510063595702385,5.320158341839991,5.922291666666667,6.202916666666669,7.2377865484241815,7.843106733639376,8.543098388355459,7.668978049268979
