Date,Season,Keshorai Patan,Hindoli,Talera,Nainwa,Keshorai Patan_Trend,Keshorai Patan_SMA,Keshorai Patan_EWMA,Keshorai Patan_DES,Keshorai Patan_TES,Keshorai Patan_ARIMA,Hindoli_Trend,Hindoli_SMA,Hindoli_EWMA,Hindoli_DES,Hindoli_TES,Hindoli_ARIMA,Talera_Trend,Talera_SMA,Talera_EWMA,Talera_DES,Talera_TES,Talera_ARIMA,Nainwa_Trend,Nainwa_SMA,Nainwa_EWMA,Nainwa_DES,Nainwa_TES,Nainwa_ARIMA
2011-05-31,PREMON,3.992,10.4,10.955,17.19,4.170607142857143,4.700785714285716,4.427726250964001,4.513803270113649,6.318372303612131,4.9085720196814275,9.549583333333333,10.804166666666664,10.35487863265191,10.703167255919618,14.201688447395881,13.938864845355429,6.8385,8.3585,9.060055826377141,9.967756931457787,9.872860310265882,10.858766026273097,10.782499999999999,12.179375000000002,14.077664406000418,14.034030794057578,14.546869952132058,14.305825926203406
2011-08-31,MONSOON,5.065,11.4,4.756,2.09,3.8731428571428577,4.35632142857143,4.682635750578401,4.711270078960382,3.4466112119585604,4.284944275079559,8.73375,10.284166666666664,10.772927179591147,10.430703817449755,9.489838915513225,9.94052154303358,6.241125,7.3134999999999994,7.338433495826284,7.903256835533351,6.382222641751893,6.28907663131141,9.488750000000001,11.325000000000001,9.28259864360025,10.648071008172572,7.279290683156039,7.5736918535639575
2011-11-30,POMKH,3.708571428571428,7.66,4.598,8.13,3.771142857142857,3.984892857142859,4.293010021775611,4.23068330499907,4.451498762078542,4.655327350203681,8.683750000000002,8.814999999999996,9.527756307754688,9.120860134577804,10.333748608465255,10.811089096520634,5.7521249999999995,6.363499999999999,6.2422600974957705,6.247927683230363,6.9557089281890745,5.448105499315393,7.875,10.240000000000002,8.821559186160151,9.617542712986145,11.585100563874008,11.711421666864155
2012-02-29,POMRB,2.28,5.15,4.166,7.54,3.580409226190476,3.7613928571428588,3.4878060130653665,3.291061249401975,4.465083380981057,3.5300376301824135,8.264583333333333,8.652499999999996,7.776653784652812,7.370855345671607,8.28571046250573,8.462051367212423,5.4041250000000005,6.1187499999999995,5.411756058497462,4.926247674444166,6.575717450855144,4.507490347337391,7.254166666666666,8.7375,8.308935511696092,8.604253306664498,12.393463048799257,12.165248582233897
2012-05-31,PREMON,4.07,10.65,8.022,10.29,3.1492708333333335,3.7808928571428586,3.72068360783922,3.4928319359280238,5.18097642410448,3.863110432004932,7.475416666666668,8.714999999999996,8.925992270791689,7.762400419031917,11.648892228602094,11.172593829930156,5.4575,5.3855,6.455853635098478,5.4830138960569785,7.494535937117033,7.385690428469083,7.283333333333333,7.0125,9.101361307017655,8.708460396597681,14.039988419486019,13.024625311462167
2012-08-31,MONSOON,3.461130952380953,7.796666666666668,4.905,4.023333333333333,3.081294642857143,3.379925595238096,3.616862545655913,3.369900662695937,2.6894101790494886,4.649771160571984,7.3029166666666665,7.814166666666663,8.47426202914168,7.31608988281819,7.8661402417661765,8.37998021960684,5.738250000000001,5.422750000000001,5.835512181059087,4.893165867091748,3.755532224162159,3.034845029728758,7.539583333333333,7.4958333333333345,7.0701501175439265,6.910800436683337,3.382453585698152,3.5649351126134707
2012-11-30,POMKH,1.8633333333333333,4.95,4.876,6.43,3.2748065476190478,2.9186160714285725,2.915450860726881,2.604457117263137,3.4294467277228793,3.3574612117678813,7.694166666666668,7.136666666666664,7.064557217485008,6.159108331826075,8.053821811527841,8.346602456768231,5.895250000000001,5.492250000000001,5.451707308635452,4.507535307387749,5.5718840994558825,4.7031125202666875,8.295833333333333,7.070833333333335,6.814090070526356,6.248407603497048,8.99892911656551,10.226283937708862
2013-02-28,POMRB,3.5814285714285714,6.48,6.134,11.29,2.944665178571429,3.2439732142857154,3.181841945007557,2.8893465076565565,3.18552586795803,2.004754403238204,7.770833333333334,7.4691666666666645,6.830734330491006,5.774765400197284,5.863218910252965,5.849348381020524,5.508125000000001,5.984250000000001,5.724624385181271,4.780189670204026,5.936004746894105,5.009617004782278,8.410416666666666,8.008333333333335,8.604454042315814,7.384434025695259,9.459303724054896,9.56850358219152
2013-05-31,PREMON,4.316666666666666,12.45,7.31,12.59,2.5438988095238093,3.3056398809523824,3.6357718336712006,3.436298288916215,4.70879173710753,4.529814514133525,7.92375,7.919166666666664,9.078440598294604,7.5168820355039045,10.470312261964754,9.937043385219393,5.0705,5.80625,6.358774631108762,5.575503192889671,8.022473762502514,8.38021311488629,8.4075,8.583333333333334,10.19867242538949,8.95592162107538,12.317174903764053,13.629347384364213
2013-08-31,MONSOON,0.5733333333333334,6.61,2.52,2.64,2.1810714285714288,2.5836904761904775,2.4107964335360537,2.1520128081536036,2.4420934421491953,4.133473789555867,7.6275,7.622499999999997,8.091064358976762,7.175657300491326,7.674928288494902,8.118551746137632,4.639499999999999,5.21,4.823264778665257,4.39791643820501,3.7282654612673993,4.24332147973512,8.1675,8.2375,7.175203455233693,7.06961242647377,3.6157281846977254,3.6951532102321103
2013-11-30,POMKH,1.545,7.36,3.7599999999999993,7.79,1.6905357142857143,2.504107142857144,2.0644778601216323,1.768550558489921,2.3561462609525723,1.1817274407278862,6.61125,8.224999999999996,7.798638615386057,7.138915915993478,7.532627063118087,7.61843241236916,4.132499999999999,4.930999999999999,4.397958867199153,3.9342826249694873,4.488899634922768,4.1579426160267365,7.87,8.5775,7.421122073140216,7.100980676051348,7.970260722578797,7.339581254854901
2014-02-28,POMRB,0.9971428571428572,1.7,3.802,8.01,1.6717857142857142,1.8580357142857156,1.637543858930122,1.31670048455011,2.3483909322367262,2.6490659229631106,6.03875,7.029999999999997,5.359183169231634,5.3379501035767545,6.313684472502038,6.302574494952667,4.028,4.347999999999999,4.159575320319492,3.6347855149188533,4.838236979200199,4.688004720156382,8.57,7.7575,7.65667324388413,7.245282135067577,10.182282126664797,9.44668424044999
2014-05-31,PREMON,2.9766666666666666,9.1,5.586,13.49,1.790952380952381,1.5230357142857156,2.17319298202474,1.927572561215145,3.3251207041461908,2.982222363232818,5.8149999999999995,6.192499999999996,6.85550990153898,6.231212882159884,9.18693335845074,8.79618244881891,4.27425,3.916999999999999,4.730145192191696,4.159950340607405,6.3720561890241125,5.571786641775276,9.195,7.982500000000001,9.990003946330479,9.317227935283023,12.019358033168004,10.828843706512792
2014-08-31,MONSOON,1.7633333333333336,5.38,3.408,7.34,1.8227976190476194,1.8205357142857157,2.0092491225481774,1.7976274580823948,1.0720833911029142,1.7297753670334817,5.91625,5.884999999999996,6.265305940923388,5.844097913571961,5.706486170487365,6.091819009772207,4.5205,4.138999999999999,4.201287115315017,3.788164736997897,2.0449000254149894,1.5983663704008695,9.28,9.1575,8.930002367798288,9.065582205633278,3.058787341236588,4.86106293889196
2014-11-30,POMKH,1.3083333333333331,6.8,4.8420000000000005,8.09,1.8717857142857146,1.7613690476190489,1.7288828068622397,1.5207225862309983,1.7869474045168139,2.0371985830722945,5.39625,5.7449999999999966,6.479183564554033,6.001012289084093,5.808970760919322,5.890429763196576,4.7010000000000005,4.4094999999999995,4.4575722691890105,4.073856595950462,3.956909581696309,3.595312450421209,8.665000000000001,9.2325,8.594001420678973,9.011321674933411,8.342181210485563,8.327905497656362
2015-02-28,POMRB,1.4885714285714289,3.07,4.69,8.39,1.8714285714285714,1.8842261904761919,1.6327582555459155,1.4309218396577112,1.8832133469453747,1.7182736942354286,4.7075,6.087499999999997,5.11551013873242,4.969398271122602,4.975768027519262,4.722323219626736,4.81775,4.6315,4.550543361513407,4.283798751573284,5.028940164816478,4.591493565549289,8.108749999999999,9.3275,8.512400852407383,9.008039905285655,9.889196480890169,9.981569961371529
2015-05-31,PREMON,2.877142857142857,3.57,6.142,8.19,1.9801488095238093,1.8593452380952393,2.130512096184692,2.025439775400817,3.1591844906826094,3.134745847743676,4.27875,4.7049999999999965,4.497306083239452,4.296823351676038,8.746662808769116,8.34715497869069,4.8105,4.7705,5.187126016908044,5.083098092607485,6.874986635406806,6.630529225124549,8.2509375,8.0025,8.38344051144443,8.894356431587331,13.011115353307643,12.279842358404803
2015-08-31,MONSOON,1.86,5.4,3.786,8.19,2.084925595238095,1.8835119047619058,2.0223072577108154,1.9604398253380426,0.9269220168772219,1.8406601400871765,4.1031249999999995,4.709999999999996,4.858383649943671,4.365608625089867,3.5790236997779017,3.9487400389504472,4.7485625,4.865,4.626675610144826,4.778789726012309,2.5715933243128513,3.3502153646635997,8.2425,8.215,8.306064306866658,8.760753784585377,4.177699189530402,4.3235702519830195
2015-11-30,POMKH,2.0814285714285714,3.35,4.4060000000000015,8.3775,2.164315476190476,2.076785714285715,2.045955783197918,2.018282560591865,1.7174336244607786,1.790009545510586,5.4625,3.8474999999999966,4.255030189966202,3.83325766193905,4.393369572187622,4.5192541958285455,4.939875000000001,4.756,4.538405366086896,4.7244534772628235,4.417022766570669,4.74683100545403,8.477291666666668,8.286874999999998,8.334638584119993,8.685215528213838,7.934336815656872,8.94193428462665
2016-02-29,POMRB,1.5536904761904764,5.115,4.6305,8.035,2.0819940476190473,2.093065476190477,1.8490496603949413,1.8142420081440211,2.0772808500765567,2.0644299201401948,6.2787500000000005,4.358749999999997,4.599018113979722,3.995271295400692,2.8857849738319468,2.5599843065108856,4.8423750000000005,4.741124999999999,4.575243219652137,4.74772482253537,5.087802463009617,4.781082056296821,8.968958333333333,8.198124999999997,8.214783150471996,8.493435254892162,9.158985617524294,8.49127783860555
2016-05-31,PREMON,3.4471428571428566,12.4,7.732000000000001,10.423333333333334,1.8614583333333334,2.2355654761904766,2.488286939094108,2.58017493807951,3.312914899613182,2.9614764870742554,6.3100000000000005,6.566249999999997,7.719410868387834,6.79057192583694,8.027383260934123,7.372093123866983,4.244875,5.138625,5.837945931791282,6.078667724080635,6.8808500737441225,6.453030120359239,9.401770833333334,8.756458333333331,9.098203223616531,9.12864184156313,11.23475167804396,10.771392571900225
2016-08-31,MONSOON,0.6314285714285715,3.1,1.416,9.89,1.815997023809524,1.9284226190476195,1.7455435920278932,1.789165109163778,1.2108680666065574,2.2744938532778924,6.863125000000001,5.991249999999997,5.871646521032701,6.0886433762316114,6.025230149326871,6.384928251740903,3.8583125000000007,4.546125,4.069167559074769,4.605471503636128,3.286782560685333,3.969478936014556,9.578958333333333,9.181458333333332,9.414921934169918,9.513828397584673,5.818487425854988,7.930056699153424
2016-11-30,POMKH,1.5457142857142858,5.9,1.996,10.14,1.8466071428571427,1.794494047619048,1.6656118695024502,1.6723525775591495,1.5282405440790767,1.372914714988888,6.8475,6.628749999999997,5.882987912619621,6.322262599573426,5.2662583718180205,5.3151375780465315,3.75275,3.943624999999999,3.2399005354448613,3.5684302896142674,3.7507627200145346,3.419704980997087,9.431666666666667,9.622083333333332,9.704953160501951,9.915726415287645,8.407483472679285,8.982937868027719
2017-02-28,POMRB,1.7257142857142858,6.99,3.948,7.69,1.9945357142857145,1.8375000000000004,1.6896528359871845,1.678318587867624,1.7796905152318336,1.606349702027566,6.875000000000001,7.097499999999997,6.325792747571773,6.853499948514855,4.3146185433949125,4.089467002134679,4.02525,3.7729999999999992,3.523140321266917,3.497896154825223,3.640751312978232,3.387358169640252,9.02125,9.535833333333333,8.89897189630117,9.401565326965715,9.279722636659809,8.940231417230251
2017-05-31,PREMON,3.52,10.4,7.5699999999999985,9.59,2.205767857142857,1.855714285714286,2.4217917015923107,2.5540551253759385,3.1622272162384504,3.2099276194699704,7.077500000000001,6.597499999999997,7.955475648543064,8.502282681599805,9.604116321903458,9.166633826176465,4.555,3.7324999999999986,5.14188419276015,5.017524011833466,5.776140529708417,5.606584139336057,8.383750000000001,9.3275,9.175383137780702,9.542290331160581,11.3993145566077,9.163995576625478
2017-08-31,MONSOON,1.7420000000000002,5.32,3.758,7.44,2.312880952380952,2.133357142857143,2.1498750209553865,2.305188766636832,1.130108701949078,1.6494656671480088,7.2162500000000005,7.152499999999996,6.901285389125839,8.134539873593756,6.416313720707255,6.6359122929744,5.05875,4.317999999999999,4.58833051565609,4.763891796079429,2.604188265932362,1.9209278343944733,8.0975,8.715,8.481229882668421,8.930233258297118,7.464172647302146,9.219036161917979
2017-11-30,POMKH,2.125,5.3,3.892,7.49,2.343029761904762,2.2781785714285716,2.139925012573232,2.3005711920599814,1.8201480896107685,2.079111718827667,7.555,7.002499999999996,6.260771233475503,7.6646861198512015,6.263608553850329,6.336128062966303,5.3356249999999985,4.791999999999999,4.3097983093936545,4.545228373377316,4.422485227086487,3.9021582840833027,8.1425,8.0525,8.084737929601053,8.400017509173141,8.763422971017285,8.876492961997316
2018-02-28,POMRB,2.0033333333333334,8.7,6.081999999999999,8.05,2.2690654761904763,2.3475833333333336,2.0852883408772724,2.230033233458579,2.161494447848104,2.0413037281813318,7.541250000000001,7.429999999999994,7.236462740085301,8.32463716841175,4.782463896486188,4.701939768204628,5.199375,5.325499999999998,5.018678985636193,5.241710609971309,4.860666211227793,5.111495929445087,8.295625000000001,8.142500000000002,8.070842757760632,8.139248418119905,8.160435911606255,7.6641990018988535
2018-05-31,PREMON,3.4835714285714285,11.4,7.651,9.59,2.229922619047619,2.338476190476191,2.644601575954935,2.890094051388923,3.511440487010815,3.4176304888840434,7.44,7.679999999999994,8.901877644051181,9.81887991980766,10.483722910081555,10.100501107729746,5.574624999999999,5.345749999999999,6.071607391381716,6.525441966942224,7.40535356548218,8.28981929508363,8.614375,8.142500000000002,8.67850565465638,8.456546923708446,10.395403977158804,10.012922358898715
2018-08-31,MONSOON,1.1867142857142858,4.21,2.587,8.665000000000001,,2.199654761904762,2.0614466598586754,2.2469859970655444,1.3586871713370994,1.8603548018084657,,7.4024999999999945,7.025126586430709,8.59741828960357,7.335829461925275,7.495350529878873,,5.052999999999999,4.6777644348290295,5.4508253396630915,3.540160912145672,4.087463312433927,,8.448750000000002,8.673103392793829,8.459040979590833,7.175394215636105,8.787864458932567
2018-11-30,POMKH,2.367142857142857,5.6,8.065,8.815000000000003,,2.2601904761904765,2.183725138772348,,1.8035215790137955,1.8551483874520247,,7.477499999999995,6.455075951858424,,6.510361116675285,6.550516584756246,,6.096249999999999,6.032658660897418,,4.415022761782937,4.13393334638638,,8.780000000000003,8.729862035676298,,8.255377236977967,8.97819996709767
