Date,Season,Kawardha,Pandariya,Sahaspur Lohara,Bodla,Kawardha_Trend,Kawardha_SMA,Kawardha_EWMA,Kawardha_DES,Kawardha_TES,Kawardha_ARIMA,Pandariya_Trend,Pandariya_SMA,Pandariya_EWMA,Pandariya_DES,Pandariya_TES,Pandariya_ARIMA,Sahaspur Lohara_Trend,Sahaspur Lohara_SMA,Sahaspur Lohara_EWMA,Sahaspur Lohara_DES,Sahaspur Lohara_TES,Sahaspur Lohara_ARIMA,Bodla_Trend,Bodla_SMA,Bodla_EWMA,Bodla_DES,Bodla_TES,Bodla_ARIMA
2011-05-31,PREMON,8.715,8.345,4.84,8.62,5.3225,5.496249999999993,6.678941397484914,6.535426533994349,8.994730909495956,8.990487647961215,5.3965625,5.176874999999999,6.305666986805502,6.233252782261407,7.757529633067253,8.139494767996842,3.5875000000000004,3.6700000000000017,4.235134133858637,4.229982291404768,6.625971202435435,6.253527981329772,6.467499999999999,6.4075,7.3824421935069084,7.3206359773020155,9.139645989982212,8.87373532180649
2011-08-31,MONSOON,3.3625,3.42,2.95,5.27,5.390625,5.203124999999993,5.352364838490948,5.567754166482743,4.595585030359583,4.651948615237858,5.634375,5.1674999999999995,5.151400192083301,5.727204948725824,3.977870315895383,4.273470043741087,3.7487500000000002,3.4650000000000016,3.721080480315182,3.6078226524711425,3.2605830549557155,3.0698122928980065,6.23625,6.6075,6.537465316104145,6.610015576488632,4.5203254311735215,4.915314222494086
2011-11-30,POMKH,4.0975,5.39,3.46,4.35,5.2825,5.4418749999999925,4.850418903094569,4.955748895921392,3.32493451771634,3.236672893402427,5.5384375,5.625624999999999,5.246840115249981,5.63031576379319,3.761249741216679,3.6162746932681666,3.9475000000000002,3.7100000000000017,3.6166482881891096,3.458496647342505,3.5424975414709508,3.3415930367907443,6.113749999999999,6.327500000000001,5.662479189662487,5.684261645670075,6.510280433328371,6.457782817847489
2012-02-29,POMRB,5.182499999999999,5.4175,3.9,6.34,5.417444196428571,5.3393749999999915,4.983251341856741,4.782309278721469,5.541860512030383,5.638260031424886,5.362968749999999,5.6431249999999995,5.315104069149989,5.548980784499662,6.6112324203722945,6.432669797988666,4.125,3.7875000000000014,3.729988972913466,3.5792957847139037,4.508414375312965,4.275283156581793,6.03171875,6.1450000000000005,5.933487513797492,5.661023876989045,7.807856825376498,7.547463477442832
2012-05-31,PREMON,8.26,7.5075,6.12,8.37,6.041381448412698,5.225624999999991,6.293950805114045,5.6121299991792615,8.626870275896962,8.719498493244958,4.939937500000001,5.43375,6.192062441489993,5.890720339507731,8.24728797121477,8.228826437174522,4.1025,4.107500000000002,4.68599338374808,4.739537050306851,6.319468900888534,6.130196060867513,6.437187499999999,6.082500000000001,6.908092508278495,6.461148394085012,9.002203556791477,8.656620933908135
2012-08-31,MONSOON,4.897053571428573,2.85375,3.09,4.86375,7.103742559523809,5.609263392857134,5.735191911639856,5.37353102594766,3.895494351646647,3.8974384936592066,4.561958333333333,5.292187499999999,4.856737464893995,5.308678185347572,3.279675715403477,3.3979400419145924,4.386875,4.142500000000002,4.047596030248848,4.045690186117269,3.1895581203367707,3.058328663437408,7.4121875,5.980937500000001,6.090355504967096,5.888132306920387,4.5260681575464545,4.917700305459713
2012-11-30,POMKH,7.554444444444441,2.572,3.14,8.0,8.314110615079365,6.473499503968244,6.46289292476169,5.981676320085371,3.8401816612958632,3.950165504234872,4.508416666666667,4.587687499999999,3.942842478936397,4.713856677505476,3.541385655817754,3.4195389170473707,4.8135,4.062500000000002,3.684557618149309,3.6214895184997173,3.503845970653035,3.3503567460835213,8.36703125,6.893437500000001,6.854213302980257,6.572275831800472,6.0530889184481715,5.761810123329768
2013-02-28,POMRB,10.224444444444446,5.211666666666667,6.494999999999999,10.489999999999998,8.885228918650794,7.733985615079357,7.9675135326347934,7.41194338895472,6.429233202636537,6.678478817191683,4.3860729166666665,4.536229166666665,4.450372154028505,4.680657611631408,3.965045855739,4.600415761486765,4.888249999999999,4.7112500000000015,4.808734570889586,4.978442834534418,4.396073754058353,4.242323214167139,8.53953125,7.9309375,8.308527981788153,8.18265884521181,7.783417578435783,7.411273455143563
2013-05-31,PREMON,12.901000000000002,7.285,6.938,11.85875,8.718041666666666,8.894235615079358,9.940908119580877,9.655330673560915,10.557666590961322,10.684417017283316,4.367958333333334,4.480604166666665,5.584223292417104,5.074580250500527,7.498225924052074,8.075703948927426,4.877000000000001,4.915750000000001,5.660440742533751,6.104963688237549,6.396644770176939,6.126861879408149,8.271875,8.803125,9.728616789072891,10.188147369194775,9.46372329426478,9.10265870443462
2013-08-31,MONSOON,4.825,2.0975,2.87,2.755,8.504532828282828,8.876222222222216,7.894544871748526,9.05915105478225,6.953945360289294,6.819448380258933,4.433416666666667,4.2915416666666655,4.189533975450262,4.455036435807915,2.97748625005922,3.060314835311659,4.731583333333333,4.860750000000001,4.544264445520251,4.846374079675452,3.3222717888752107,3.0597237991067416,8.171562499999999,8.275937500000001,6.9391700734437345,8.310646185516015,5.418611635069642,5.761915612590629
2013-11-30,POMKH,6.289,3.1833333333333336,3.2700000000000005,7.9674999999999985,8.418900974025975,8.559861111111106,7.252326923049115,8.79708200165171,6.993481755785819,6.7039194237336375,4.556583333333333,4.444374999999999,3.7870537186034903,4.098332403574914,2.8064394145406433,3.3401945059144085,4.393291666666667,4.893250000000001,4.034558667312151,4.20034734260338,3.595229073269004,3.331494950107425,7.507968749999999,8.267812500000002,7.35050204406624,8.46340829773516,6.952573108537301,6.917635614293831
2014-02-28,POMRB,9.78181818181818,5.1240000000000006,5.201666666666667,9.72,8.643686688311687,8.44920454545454,8.264123426556742,9.552000751029118,8.496509587180006,8.408324704427534,4.733520833333333,4.422458333333333,4.3218322311620945,4.158023534843104,4.618300539383714,4.768789030990354,4.204166666666667,4.569916666666668,4.501401867053957,4.701601837091991,4.753888562753311,4.423777357549986,7.46625,8.075312500000003,8.298301226439744,9.211789745451554,8.735029321179951,8.705493292380398
2014-05-31,PREMON,12.65857142857143,8.357999999999999,5.525,7.32,9.139213474025976,8.388597402597396,10.021902627362618,11.112383082688114,11.520551459565583,11.601912175242395,4.723916666666667,4.690708333333332,5.936299338697256,4.874422547777572,7.345729731343489,7.738585610794465,4.1925,4.216666666666668,4.910841120232375,5.18310136235462,6.504188440812475,6.190334410523274,7.351770833333333,6.9406250000000025,7.906980735863847,8.885342282505478,10.24306222644452,10.172241300121398
2014-08-31,MONSOON,6.8657142857142865,2.44,2.77,6.96,9.599780844155845,8.898775974025966,8.759427290703286,10.602443798285499,6.1577874199917275,5.912685866148136,4.87125,4.776333333333333,4.537779603218354,4.406160048305461,3.6221899421662407,3.5274233129041015,4.073125,4.191666666666667,4.054504672139425,4.1709548635463936,3.2415687347139235,3.043055859557081,7.247916666666667,7.991875000000003,7.528188441518308,8.385325435138656,5.0387416552354125,4.9439817806030195
2014-11-30,POMKH,8.2125,2.764,3.276666666666667,2.8466666666666662,9.699255952380952,9.379650974025965,8.540656374421971,10.402003983532794,7.3751036695955845,7.111759542520399,5.07775,4.671499999999999,3.8282677619310124,4.032659823955041,3.444419408774027,3.1747748152426336,4.744791666666667,4.193333333333334,3.7433694699503217,3.755083611992309,3.523204060872865,3.3251436219475567,8.9075,6.7116666666666704,5.655579731577651,6.449631184381132,7.463547512426162,7.52072545894045
2015-02-28,POMRB,11.542857142857144,6.722,4.24,14.01,9.581914682539683,9.819910714285706,9.741536681796042,11.16572969172838,9.913910941452796,9.85946398707865,5.252750000000001,5.071,4.9857606571586075,4.465659017506436,4.490894884942522,4.785088693817213,5.424166666666666,3.952916666666667,3.942021681970193,3.9457484576687163,4.763913129773527,4.483992867224297,10.044895833333333,7.784166666666671,8.997347838946592,9.025380707767415,8.750728354460458,8.770829250401395
2015-05-31,PREMON,11.693333333333333,8.412,11.86,16.30666666666667,9.315915674603175,9.578601190476183,10.522255342410958,11.840432482562369,12.976520933579655,13.0237762453118,5.548312500000001,5.0845,6.3562563942951655,5.2366069142481955,8.591909516356385,8.641612257257867,5.460520833333334,5.536666666666667,7.109213009182115,8.031554939196738,6.306711429330921,6.134787178858689,10.558125,10.030833333333339,11.921075370034622,12.41897313509546,10.06429472912418,9.614787384093113
2015-08-31,MONSOON,6.892222222222222,3.7860000000000014,1.8700000000000003,7.0725,9.054371031746033,9.585228174603166,9.070242094335464,10.860994733132667,6.8642595614394875,6.516088792836818,5.649078125000001,5.421,5.3281538365770995,5.053026998252096,3.5987283944144903,3.227832288217488,5.994791666666667,5.311666666666667,5.013527805509269,5.749735133037337,3.453282530328964,3.020055286022848,10.850624999999999,10.058958333333338,9.981645222020774,11.68653372095913,6.338719440381025,6.549891278771412
2015-11-30,POMKH,6.058,3.7825,4.467499999999999,6.84,9.189936507936508,9.046603174603167,7.8653452566012785,9.633576956920136,7.952541454019123,7.683229630830025,5.849468750000001,5.675625,4.70989230194626,4.8628579969409165,4.528506131784923,4.0315925418712215,5.793749999999998,5.609375000000001,4.795116683305562,5.445759494644942,3.708957148285601,3.319930941749481,10.419062499999999,11.057291666666671,8.724987133212464,10.670170649709,7.811717533050997,7.249918795074558
2016-02-29,POMRB,11.605,6.509625,7.323333333333332,12.356666666666667,9.076956349206348,9.062138888888882,9.361207153960766,10.188238376163111,10.061243656014623,9.963966799341362,5.934406249999999,5.62253125,5.429785381167756,5.216779531919112,6.032122003202333,5.633192398716931,5.512791666666666,6.380208333333334,5.806403343316671,6.639924422377781,4.985014922125912,4.463055412770807,9.852604166666667,10.64395833333334,10.177658946594146,11.732664642478708,10.839974409678948,11.335661569239086
2016-05-31,PREMON,12.715714285714286,10.2275,7.168333333333332,14.5075,8.979709821428571,9.317734126984119,10.703010006662176,11.046243619354522,12.154579048094114,12.18524360518452,5.79771875,6.07640625,7.348871228700654,6.32090686920502,8.407560971898977,8.693609211296993,5.718187499999999,5.207291666666666,6.351175339323335,7.336866976039875,7.337738238854274,6.580925191477458,9.839791666666667,10.194166666666671,11.909595367956488,13.44280112379324,12.034119813986877,12.29145455555871
2016-08-31,MONSOON,4.966,2.65,4.314,4.34,9.059699404761906,8.836178571428563,8.408206003997305,9.443742084295357,6.9333533605524,6.838240585347728,5.727140624999999,5.792406249999999,5.469322737220391,5.845056689649896,4.968219004953172,4.187266652890146,5.442166666666667,5.818291666666666,5.536305203594001,6.3395422235404295,3.4356204089424436,2.928712724859846,10.292291666666667,9.511041666666673,8.881757220773892,10.929179098463399,7.262590202640173,7.4321924247689335
2016-11-30,POMKH,7.20625,3.825,3.6666666666666665,9.47,9.060304563492064,9.123241071428563,7.927423602398384,8.665875224564184,6.893607825185545,6.50607809991835,5.7770625,5.803031249999999,4.811593642332236,5.587411193043769,3.869034883007517,3.1761680844144093,5.30875,5.618083333333333,4.788449788823067,5.328477367725974,4.0779066079862,3.408507818774254,10.543854166666666,10.168541666666673,9.117054332464335,10.507124762982128,8.201216950636917,7.559208164084553
2017-02-28,POMRB,11.096666666666668,5.9025,5.916,13.346666666666666,9.433701388888887,8.996157738095228,9.195120828105697,9.174902691867102,10.677026915820123,10.741149060329837,6.322875000000002,5.651249999999999,5.2479561853993415,5.735406866107635,6.108306936441647,6.250489561272142,5.423749999999999,5.266249999999999,5.2394698732938405,5.733040504459248,5.465991116863948,4.682082166817396,11.154479166666667,10.416041666666672,10.808899266145268,11.587136222244249,11.77283618719101,12.147684604183862
2017-05-31,PREMON,13.228888888888884,11.234000000000002,7.508333333333333,15.53,9.666857638888887,9.124451388888877,10.808628052418971,10.340636243470922,12.167558925179916,12.299594864569173,7.156833333333334,5.902875,7.642373711239605,6.96122626785816,8.207940915124734,8.35063126804187,5.699791666666666,5.351249999999999,6.147015257309638,6.773624924122788,7.45743015813059,6.623609272373533,11.646979166666666,10.671666666666672,12.69733955968716,13.390183743807434,13.12014844625894,13.440667944278426
2017-08-31,MONSOON,7.439999999999999,6.0100000000000025,4.894,8.2025,9.712274305555553,9.742951388888876,9.461176831451382,9.627486401435593,6.249290003374851,6.1602771729717745,7.869229166666668,6.742875000000001,6.989424226743765,7.076212077429828,4.948052353420395,4.867844521549238,5.954458333333334,5.49625,5.645809154385783,6.158853791315871,3.679882178943993,3.0344804815713844,11.532083333333333,11.637291666666673,10.899403735812296,12.098399485560922,7.611549819209895,7.3272500519796875
2017-11-30,POMKH,6.5975,7.136666666666668,5.295000000000001,9.5475,9.801711309523808,9.590763888888876,8.31570609887083,8.714894808948753,7.746635579377067,7.6002460214621514,8.104760416666668,7.5707916666666675,7.048321202712925,7.375431863789365,6.762566254325178,5.29338131085424,5.695791666666667,5.903333333333333,5.50548549263147,5.922050096587216,4.207700993161479,3.4270576140088695,11.34359375,11.656666666666673,10.358642241487377,11.356505659901208,9.456867985940514,9.041561357640509
2018-02-28,POMRB,12.06875,8.290000000000001,6.325,12.35,8.940887896825396,9.833784722222209,9.816923659322498,9.570925975202325,11.196893271860095,11.11276847507192,7.436854166666668,8.167666666666669,7.5449927216277555,7.86469088042881,9.28526284227966,8.349730565965281,4.93175,6.005583333333333,5.833291295578882,6.248241479588394,5.773076427885623,4.774241756380075,11.038281249999999,11.407500000000008,11.155185344892427,11.72661802543782,13.005621339290569,13.283153498038338
2018-05-31,PREMON,12.972301587301589,10.73075,5.03,15.01875,7.888075396825396,9.769637896825385,11.079074830514134,10.664552750215687,13.010120560559969,13.095350628891312,6.326333333333334,8.041854166666669,8.819295632976653,8.81053737652606,11.358378352299127,10.557308315531932,4.579166666666667,5.386,5.511974777347329,5.820901736608426,7.7359132690534675,6.688363488790816,10.424687500000001,11.279687500000009,12.700611206935456,13.070621832911492,14.302826875216553,14.621131680122902
2018-08-31,MONSOON,0.81,1.17,1.26,6.27125,,8.112137896825386,6.97144489830848,7.985683616209983,6.857263015295179,6.823233409184572,,6.831854166666669,5.759577379785991,7.739953307663543,5.0348888545316814,4.204218499578549,,4.477500000000001,3.8111848664083974,3.792003640792975,3.9361217198738276,3.174996074986524,,10.796875000000009,10.128866724161274,10.943582281404368,8.408818125628589,8.197844782682486
2018-11-30,POMKH,4.805,3.0925,6.1083333333333325,6.57,,7.664012896825386,6.104866938985087,,5.770965235850903,5.236465124110426,,5.820812500000002,4.692746427871595,,3.059025697029031,2.66036510926347,,4.680833333333334,4.730044253178372,,4.235473834291022,3.568056069511068,,10.052500000000009,8.705320034496765,,9.948616020139156,9.551485018303136
