Date,Season,Kumher,Nagar,Bayana,Deeg,Nadbai,Weir,Sewar,Kaman,Rupbas,Kumher_Trend,Kumher_SMA,Kumher_EWMA,Kumher_DES,Kumher_TES,Kumher_ARIMA,Nagar_Trend,Nagar_SMA,Nagar_EWMA,Nagar_DES,Nagar_TES,Nagar_ARIMA,Bayana_Trend,Bayana_SMA,Bayana_EWMA,Bayana_DES,Bayana_TES,Bayana_ARIMA,Deeg_Trend,Deeg_SMA,Deeg_EWMA,Deeg_DES,Deeg_TES,Deeg_ARIMA,Nadbai_Trend,Nadbai_SMA,Nadbai_EWMA,Nadbai_DES,Nadbai_TES,Nadbai_ARIMA,Weir_Trend,Weir_SMA,Weir_EWMA,Weir_DES,Weir_TES,Weir_ARIMA,Sewar_Trend,Sewar_SMA,Sewar_EWMA,Sewar_DES,Sewar_TES,Sewar_ARIMA,Kaman_Trend,Kaman_SMA,Kaman_EWMA,Kaman_DES,Kaman_TES,Kaman_ARIMA,Rupbas_Trend,Rupbas_SMA,Rupbas_EWMA,Rupbas_DES,Rupbas_TES,Rupbas_ARIMA
2004-08-31,MONSOON,7.563333333333333,7.55858298992674,7.108055555555557,5.092777777777778,10.718611111111109,15.677222222222225,7.006666666666668,8.57,6.590388888888889,8.584999999999999,6.930833333333335,6.9855664540423685,7.306457904155011,6.16818033124672,6.264352836949302,7.928554477640414,9.257534636370574,8.588657058282449,8.508538102433944,8.459867096317277,9.035891190798125,7.961447916666667,8.157180555555552,8.052006027667801,8.05222523157712,7.320694573385442,7.2742577312059336,5.735902777777778,5.59043402777778,5.557732132603294,5.910522842007058,5.513835706217922,5.854870487697657,12.190572916666666,12.25446180555555,12.01184058073601,12.41809755660191,12.152894240259485,12.47982058165814,15.338593750000001,14.684965277777778,14.911504135338026,15.24445978968798,14.618083414272625,14.39846874540415,6.313368055555555,6.629965277777774,6.770523587715953,6.5774782425758485,6.053441847015169,5.435507753032758,7.02625,8.124166666666667,8.030643621739923,8.293482330992964,7.131806557688678,7.020726088183709,6.680361111111111,6.624423611111112,6.706362184299019,7.511391900080016,6.158036807479076,6.918491593543622
2004-11-30,POMKH,10.946666666666667,7.523246031746032,7.5184444444444445,5.959166666666667,10.965555555555556,15.512777777777776,5.853888888888888,4.736666666666666,6.684555555555555,9.49,8.315000000000001,8.570006539092088,8.938003223273162,6.3360294276286435,6.510088956935459,7.322318366529304,8.256957255418193,8.162492647667882,8.367619895601234,7.821092744892112,8.233791469074252,8.071489583333333,8.239541666666662,7.838581394378458,8.025639156725287,7.832132014482339,7.7933648156493724,5.685303819444445,5.779184027777781,5.718305946228643,5.990291779305294,5.801800876793057,5.6009003254085785,12.105494791666665,12.049739583333327,11.593326570663827,12.574500471253643,12.607379528462669,11.40523122671551,15.6,15.1721875,15.152013592313928,15.503852892818827,15.350794827524304,14.906919150757034,6.047274305555556,6.467326388888884,6.403869708185127,6.274570557431958,6.519342375473103,6.221713723053678,6.789333333333333,7.270833333333334,6.71305283971062,6.352044762553379,7.900881092852048,7.8570118220649485,6.584017361111112,6.813173611111112,6.697639532801634,7.478863517724935,6.764259817112958,6.888560726597571
2005-02-28,POMRB,9.05,5.942777777777778,6.162000000000001,5.5749999999999975,13.996666666666664,16.143333333333334,5.3450000000000015,6.6933333333333325,5.565,10.375833333333333,8.855,8.762003923455254,9.94670919558401,7.761287382244674,7.930017848318016,6.955990284455128,7.6001516998626375,7.274606699711841,7.972290134417141,8.204313794049435,7.9628124189788725,8.575909722222223,7.683354166666662,7.167948836627075,7.780385229720849,8.30275009146281,8.521689232668113,5.527951388888888,5.69262152777778,5.660983567737185,5.948898936953199,6.172478030261043,5.720293884286208,12.34767361111111,12.331406249999993,12.554662609064962,12.760598594887608,13.453253248004653,11.91866425751363,15.722222222222221,15.504999999999999,15.54854148872169,15.874243074687021,16.009210754195024,15.1478170799355,5.891805555555557,6.159409722222217,5.980321824911076,5.906931688755509,7.164755755309013,5.146256542042801,6.4804375,6.781666666666668,6.705165037159706,6.337130880642091,7.56593217746161,7.336534665786745,6.6531875,6.547548611111112,6.24458371968098,7.207941721067588,7.25781580760064,6.549264200326592
2005-05-31,PREMON,12.94,7.153333333333332,13.05,6.085,11.8375,15.446666666666667,5.535,7.188,7.642,10.510833333333332,10.125,10.433202354073153,11.875274287055266,9.138777610930635,8.696395774420633,6.7197683531746035,7.04448503319597,7.226097353160437,7.858635762196737,9.3257797248452,8.835202983376135,8.680930555555555,8.459624999999997,9.520769301976244,8.705105000595092,9.403000669092473,8.378660937864488,5.099895833333333,5.677986111111113,5.830590140642311,6.052113485471485,6.40625238112457,5.671874169871594,13.20673611111111,11.879583333333327,12.267797565438977,12.926794634940332,13.995910901673085,14.024849130320103,15.679722222222223,15.695,15.507791559899683,15.93880711607672,16.195573568112536,15.543648373262668,5.939236111111111,5.9351388888888845,5.802193094946645,5.726271834505203,6.240708608996499,4.749586540449308,6.435854166666666,6.7970000000000015,6.898299022295824,6.656715255022361,8.118287065096396,6.9253450905633605,6.630569444444444,6.620486111111111,6.803550231808588,7.345139846320253,8.0472096223344,7.032099646214034
2005-08-31,MONSOON,9.57,6.850625000000001,8.038333333333334,3.8925,14.463333333333333,15.895,6.66,6.0375,6.851999999999999,10.845,10.626666666666667,10.087921412443892,12.71018096902669,9.30969917088302,9.68830617964116,6.687193948412697,6.867495535714285,7.075908411896263,7.711202661286807,6.543078056242164,7.021424693190744,9.245041666666667,8.692194444444441,8.92779491451908,8.66162569475349,7.872028656715816,9.59265172148505,4.8378125,5.377916666666669,5.055354084385387,5.5524744459954025,5.463872838588946,5.809549852577642,13.658958333333333,12.815763888888883,13.14601187259672,13.118871599138023,11.976453890039627,11.606817965533,15.543958333333332,15.749444444444443,15.66267493593981,16.11571538021369,15.896191434523043,15.505087079843353,6.1937500000000005,5.848472222222218,6.145315856967987,5.976684962891299,5.2938272816394445,5.081868926209736,6.899916666666668,6.163875000000001,6.553979413377494,6.207201574726293,6.927505933605222,7.424646498255213,7.032749999999999,6.685888888888888,6.822930139085153,7.312378381810334,6.290090957310684,6.474919703182597
2005-11-30,POMKH,10.02,6.341428571428571,7.428333333333333,3.735,14.093333333333335,14.955,6.58,6.9125,6.241999999999999,10.8025,10.395000000000001,10.060752847466336,13.430780268469585,10.373477825121022,10.586545964497182,6.9829300595238095,6.57204117063492,6.782116475709186,7.499402799618245,6.34330854628338,6.701878363859703,9.299791666666668,8.669666666666664,8.328010282044781,8.524749725370118,8.471761723552614,7.760015062995825,4.8393749999999995,4.821875000000002,4.527212450631232,5.137193999475289,5.404522558818373,5.170686029530989,14.359270833333333,13.59770833333333,13.524940456891365,13.308310381009605,13.265474320121207,13.166833209968456,15.414583333333333,15.609999999999998,15.379604961563885,15.970001736536869,16.180401058490563,15.660121952396961,6.286875,6.029999999999996,6.319189514180792,6.115987020519725,5.900130452095681,5.6685458615217375,7.239125,6.707833333333335,6.697387648026496,6.472431791620541,7.397539459424024,6.259640953404158,7.37675,6.575249999999999,6.590558083451091,7.151952436116563,6.768685376607155,6.569397938608862
2006-02-28,POMRB,12.65,6.864,10.765,5.7025,14.486666666666665,15.615,6.654999999999999,8.23,9.225,10.2575,11.295000000000002,11.096451708479801,14.625517254576106,9.628525878598927,10.196373472639916,7.12685193452381,6.802346726190475,6.814869885425512,7.416293372159561,6.834014285642301,6.40838166442926,8.708437499999999,9.820416666666665,9.30280616922687,8.957460798281893,8.772346829170878,8.908843162281723,5.05,4.853750000000003,4.997327470378739,5.344139036895921,5.223605932217887,4.692238448062216,14.091666666666667,13.72020833333333,13.909630940801485,13.502401401801142,14.636966960876734,13.942428619354526,15.588125,15.477916666666665,15.473762976938332,16.05680530163079,16.42020407120949,15.379755526014641,6.31875,6.3574999999999955,6.453513708508475,6.2327706273188035,7.002954824884601,5.711530637900294,7.661874999999999,7.092000000000001,7.310432588815898,7.448169101065662,7.406711925801105,6.774292271784351,7.140187500000001,7.490249999999999,7.6443348500706545,7.58266609425942,6.800635780026144,6.519367403940126
2006-05-31,PREMON,9.0,8.598000000000003,8.885,5.97,16.95,14.94,4.97,8.365,6.734,11.328750000000001,10.310000000000002,10.25787102508788,14.599510800922713,12.237369926469867,12.025112373509884,6.9972619047619045,7.1635133928571415,7.528121931255309,7.653314212650862,8.787680161922513,8.128367291325329,8.643541666666668,8.779166666666665,9.135683701536122,9.013528467750373,10.835699400123378,11.389619470248666,5.5834375000000005,4.825000000000003,5.3863964822272425,5.569361458259342,5.78237012427495,5.028911777908174,12.334583333333335,14.99833333333333,15.125778564480889,13.721117242878666,15.031982566781004,14.472079335035199,16.159791666666667,15.351249999999999,15.260257786162999,15.923157023080309,16.196292251129282,15.473292044447035,6.119375,6.216249999999995,5.860108225105085,5.755992028895238,6.579321265317675,5.892104405134622,8.09375,7.386250000000001,7.732259553289539,8.131623493700525,8.176891687472276,7.2063799735440845,7.068124999999999,7.263249999999998,7.280200910042392,7.497690549814545,8.562402824747366,7.74820460729768
2006-08-31,MONSOON,9.15,6.557333333333332,7.4725,5.692500000000001,7.21,17.790000000000006,7.48,8.2425,5.8675000000000015,12.27,10.205000000000002,9.814722615052727,14.379048996091148,9.740636908421745,10.331486621620465,6.908666666666666,7.0901904761904735,7.139806492086518,7.489574925444435,6.725049320626926,7.1513554720133605,8.453000000000001,8.63770833333333,8.470410220921673,8.828768632993933,8.000437807521436,6.88933453964092,6.0915625,5.275000000000004,5.5088378893363465,5.664865029122422,4.993637786214244,5.342532844455484,10.815208333333334,13.184999999999997,11.959467138688533,13.847256056401466,13.880105676093029,14.827352444147579,16.870208333333334,15.825,16.272154671697802,16.655376192635206,15.855072393879972,15.26124761126569,5.776249999999999,6.421249999999996,6.508064935063052,6.265947433052885,5.325210854852493,4.596190725334811,8.4434375,7.937500000000002,7.936355731973723,8.445740442972292,7.129760660018798,7.088451034293555,6.932249999999999,7.017124999999999,6.715120546025435,7.234896448012748,6.799909288687753,7.114226093643609
2006-11-30,POMKH,19.01,5.597999999999999,7.475,6.2025,7.290000000000001,17.633333333333333,4.165,8.1625,6.65,12.168750000000001,12.452500000000004,13.492833569031637,16.584029170790625,10.416873952934953,10.79925816679358,6.687454545454544,6.90433333333333,6.5230838952519115,7.184898987818336,6.352681061090677,6.662077824434629,8.3415,8.649374999999997,8.072246132553005,8.673369416293614,8.438409178754188,8.912581006569226,6.460624999999999,5.891875000000004,5.786302733601808,5.870508448203994,5.619741291881126,5.459160669564627,10.405625,11.484166666666663,10.091680283213119,13.974099309360223,13.2202587142675,10.59515023315167,17.717708333333334,16.494583333333335,16.816626136352014,17.13787531614696,16.538051618455285,16.266715201694733,5.794375,5.8174999999999955,5.570838961037831,5.513256961572007,6.1996442911173935,6.628196548602448,8.7696875,8.250000000000002,8.026813439184235,8.542147288248572,7.857032880370564,7.671445156681284,6.99175,7.119125,6.6890723276152615,7.131377745631479,6.791862377830095,6.767805682001257
2007-02-28,POMRB,11.19,6.898666666666666,9.194,7.3000000000000025,9.135,18.62,6.3249999999999975,9.7775,7.729999999999999,13.024999999999999,12.087500000000004,12.571700141418983,16.503317389850764,12.668438340744654,13.088447406104704,6.428742424242424,6.912999999999996,6.673317003817813,7.16215262408164,6.569995972620907,6.177725039174004,8.483562500000001,8.256624999999998,8.520947679531803,8.824713036430088,8.757639129110741,8.638047692762004,6.454375,6.291250000000005,6.391781640161086,6.313137411905486,6.118857650710629,5.706881200058055,11.5075,10.146249999999997,9.70900816992787,14.118634136788408,13.15343130775479,10.888779936925946,17.878645833333337,17.245833333333337,17.537975681811208,17.77269563117447,17.53291108225272,16.810101832183715,5.682499999999999,5.734999999999994,5.8725033766226975,5.725667639400037,6.379531615577799,3.7768408821806063,9.149062500000001,8.636875,8.727088063510541,9.542736525388516,7.967740416183277,7.953607929422867,7.275687499999999,6.745374999999999,7.105443396569156,7.24392375317768,7.4939232738497115,6.9569472203476455
2007-05-31,PREMON,9.65,6.793636363636362,9.564,7.3249999999999975,19.025,18.715,5.445,9.4275,8.705,14.592500000000001,12.250000000000004,11.40302008485139,15.812617489933361,12.172677407113351,12.34010237769275,6.459218614718615,6.461909090909086,6.721444747745233,7.124807522456848,8.63213370865772,8.00461854950376,8.820125,8.426374999999998,8.938168607719081,9.013125461469638,10.458368427870349,10.954715112624427,6.3656250000000005,6.630000000000004,6.765068984096651,6.650899743193092,6.889652197233559,6.237793823811635,13.507499999999999,10.664999999999996,13.435404901956721,14.35854330366032,12.725198398826159,11.805585695299367,17.883958333333332,18.18958333333334,18.008785409086727,18.258123362479857,17.808163003978606,17.529742852721522,5.602499999999999,5.8537499999999945,5.701502025973619,5.576805734738384,6.055662200444098,5.270240243673475,9.544895833333333,8.9025,9.007252838106325,9.891426823989985,8.86462557902297,8.284710412351165,7.515499999999999,7.238124999999998,7.7452660379414935,7.5446709592631676,7.94837158607013,7.336858311767954
2007-08-31,MONSOON,15.35,6.2920000000000025,7.9300000000000015,4.2875,13.95,15.302500000000002,6.109999999999999,10.215,6.167999999999998,17.76,13.800000000000002,12.981812050910834,16.448368588131277,10.747818249571345,11.145177361270395,6.384361471861471,6.395575757575754,6.54966684864714,7.005439547533507,5.9707105663563205,6.365786748153038,9.12775,8.54075,8.53490116463145,8.903585833814562,7.869236815923,7.488763501125679,6.535625,6.278750000000004,5.77404139045799,6.104427374600761,6.17571352013502,6.6001092290295595,15.6375,12.349999999999996,13.641242941174033,14.55099769026927,12.505890052460453,14.239490060982781,18.441041666666663,17.56770833333334,16.926271245452035,17.616054146062037,18.581691342379212,18.001017799696218,5.211874999999999,5.511249999999994,5.8649012155841715,5.697004414630036,5.141096734043982,5.263651871643033,9.535229166666667,9.395625,9.490351702863794,10.513224530101176,7.865630650435508,8.539252732874859,7.859999999999999,7.313249999999998,7.114359622764896,7.329009115535626,6.780637580778368,7.165357557158386
2007-11-30,POMKH,25.35,6.107142857142856,9.71,6.8975,16.55,20.163333333333327,4.895,9.356666666666667,8.267999999999999,21.38125,15.385000000000002,17.9290872305465,19.572902089925332,15.693539532547781,14.94816174180239,6.333353354978355,6.522861471861468,6.3726572520454265,6.874061700665904,5.775931844442657,6.006640518126583,9.250291666666667,9.099499999999999,9.00494069877887,9.103624268879065,8.444378229007706,8.916485914093917,6.750625,6.452500000000004,6.223424834274795,6.382259276072249,6.020699293884814,5.82942380773796,16.491041666666668,14.664999999999997,14.804745764704421,14.769229310353879,13.572979416687323,12.952574987546019,18.783125000000002,18.200208333333336,18.221096080604553,18.566244043166293,17.583539959140065,16.92804908916601,4.369375,5.693749999999994,5.476940729350503,5.377015525411785,5.612327947768015,4.780395458702954,9.257020833333334,9.694166666666668,9.436877688384943,10.291244700162633,8.751739390578905,8.755576146559068,8.046624999999999,7.717749999999999,7.575815773658937,7.530229963979226,6.9954505015253154,6.906140158846911
2008-02-29,POMRB,30.19,5.7906666666666675,9.42,7.965,16.915,20.546666666666667,2.47,8.506,8.867999999999997,24.527500000000003,20.135,22.833452338327902,23.833003760930893,14.633584966180562,15.657604622182937,6.095018315018315,6.245861471861468,6.139861017893923,6.70953429984026,6.3876044932855525,6.037100898734017,9.195333333333334,9.155999999999999,9.170964419267323,9.224678243234465,9.28298265474239,10.071410903630287,7.204062500000001,6.618750000000004,6.920054900564876,6.871007961688155,6.608595975436377,6.18536407636277,16.637083333333333,16.609999999999996,15.648847458822653,14.992040851212586,15.401874887010536,15.15993099475726,19.36114583333333,18.681875,19.1513243150294,19.36293327270557,19.02073984158725,18.214443703295917,3.73875,4.729999999999995,4.274164437610302,4.3680825083035195,6.240103966024695,4.723205488854423,8.977125000000001,9.376291666666667,9.064526613030965,9.566350131199549,8.900910499731717,9.161744395455056,8.2465,8.002249999999998,8.092689464195361,7.839222040361401,8.041606694973934,8.447870429360322
2008-05-31,PREMON,19.62,7.493571428571428,10.318333333333333,8.38,18.073333333333334,19.525,2.56,8.473333333333334,9.06,24.6175,22.6275,21.54807140299674,24.962833716243917,17.2271584805114,17.9299653026992,5.567298534798535,6.420845238095233,6.681345182164925,6.87369744031669,8.113593830502762,7.399366832428802,8.893333333333334,9.344583333333333,9.629911984893727,9.474340490826924,10.913963533633506,10.685551877888308,7.525625000000001,6.882500000000006,7.504032940338926,7.345890567492664,7.432307412055103,6.778434208721259,16.858333333333334,16.37208333333333,16.618641808626926,15.227106346511675,16.15091482438077,17.011220631771245,19.549374999999998,18.884375,19.300794589017638,19.640437989705823,19.40064830181701,19.141768424281103,3.3487500000000003,4.008749999999995,3.588498662566181,3.7304378125587583,4.652936744604773,2.1637837751319373,8.72016666666667,9.13775,8.828049301151914,9.059247382484447,9.514621131268111,8.969253958679394,8.112458333333333,8.091,8.479613678517218,8.167476914660647,8.754770730177835,7.860393860583828
2008-08-31,MONSOON,30.55,3.685384615384616,6.7360000000000015,6.859999999999999,16.07,19.116666666666664,3.95,8.930000000000003,7.412000000000001,22.883750000000003,26.427500000000002,25.148842841798043,28.656043516587847,19.294487560552092,19.936816391576397,5.365899267399268,5.769191391941387,5.482960955452802,6.33796198508413,5.894677851816316,6.272252209670891,8.532333333333334,9.046083333333334,8.472347190936237,9.096385710362942,8.394439304319093,8.32087972865518,7.5253125,7.525625000000005,7.246419764203355,7.301282422669741,6.873061383226678,7.312161823003859,17.143124999999998,16.902083333333326,16.399185085176157,15.44411916040106,14.999974608010964,14.977918702883695,19.287499999999998,19.837916666666665,19.227143420077248,19.721845884869417,19.325907338485298,19.29414670011825,3.4231249999999998,3.4687499999999947,3.7330991975397088,3.765763320009427,3.234396653751671,2.3740672797628464,8.785583333333333,8.816500000000001,8.86882958069115,9.005265343716044,8.30958272802901,9.031896628006688,7.51775,8.402,8.05256820711033,8.14205619126655,7.272160945442683,7.288814481747265
2008-11-30,POMKH,10.87,4.492000000000001,8.488,6.897500000000001,16.2,17.855,3.935,8.586,5.951666666666667,21.82625,22.807500000000005,19.437305705078824,26.700470719822874,27.359720346417017,26.976552398457283,5.3165297619047625,5.365405677655673,5.086576573271682,6.036885144474694,4.780880675077635,5.040839787094976,8.174291666666667,8.740583333333333,8.478608314561741,9.065467048866775,8.568998621143066,8.244368236978872,7.455000000000001,7.525625000000005,7.106851858522013,7.277772225772276,7.284213259104633,7.161477253955444,17.329583333333336,16.814583333333328,16.319511051105692,15.663348014886534,15.98744811804562,15.328892404026213,18.95916666666667,19.260833333333334,18.67828605204635,19.413740617860675,20.10505280912767,19.22357813738398,3.58375,3.2287499999999945,3.8138595185238255,3.7841932240345795,3.619505676133169,3.4277253519031814,9.183416666666668,8.623833333333334,8.75569774841469,8.766812397832313,8.973619604508126,8.854459081539956,7.051333333333334,7.822916666666666,7.212207590932865,7.812148791825463,8.066091557015914,8.013649162604409
2009-02-28,POMRB,30.8,5.794615384615384,7.754,7.9625,19.543333333333333,20.76,4.025,9.8,6.426666666666668,19.3225,22.960000000000004,23.982383423047295,29.621616268882285,23.062986966879798,23.17048107810799,5.538948135198135,5.366392857142852,5.369792097809163,6.017460721268421,5.167357873253001,4.817101018897433,8.043125,8.324083333333332,8.188764988737045,8.918813164720127,9.09383429468598,9.87650140902264,7.496875,7.525000000000005,7.449111115113208,7.540392434050807,7.490616214045522,7.073505875729378,17.278125000000003,17.471666666666664,17.60903996399675,15.915738222820295,17.227985866062127,16.167519046769453,18.500833333333333,19.31416666666667,19.51097163122781,20.036138747446266,19.944489265398303,18.679412180985977,3.5337500000000004,3.617499999999994,3.8983157111142956,3.8259725236245123,4.598442158230838,2.9469382244766336,9.1498125,8.947333333333333,9.173418649048815,9.346282372919783,8.995304973365046,8.567324731846899,6.864416666666667,7.212583333333335,6.897991221226386,7.578426369401,8.46251899641037,8.09026659588772
2009-05-31,PREMON,10.55,7.094666666666666,9.12,7.82,16.936666666666667,16.685,2.29,10.361999999999998,7.769999999999999,17.84375,20.692500000000003,18.609430053828376,26.87264978396457,19.460568978862376,21.712312900831144,6.02794388944389,5.266666666666661,6.0597419253521645,6.230653622598415,7.3379318198608665,6.6287344863559134,7.8860625,8.024499999999998,8.561258993242227,9.019541777990385,10.380701940966183,9.84189859953764,7.7115625,7.385000000000003,7.5974666690679244,7.6993975519414315,8.047263786410667,7.369766395054886,17.5434375,17.187499999999996,17.340090645064716,16.144415787037108,18.1477615823966,19.165033522325846,18.529374999999998,18.60416666666667,18.380582978736683,19.30023383469837,19.906398426773514,19.506683221986208,3.0806250000000004,3.549999999999994,3.254989426668577,3.2831519752188894,4.098142710693101,3.5480225355687605,9.064375,9.419499999999998,9.648851189429287,10.03720534009205,9.763096587454184,8.803065701854804,6.938541666666667,6.890083333333333,7.246794732735831,7.615290041369737,8.521657137102375,8.129111334036644
2009-08-31,MONSOON,19.59,5.863636363636362,6.885,7.755,16.795,18.29,3.82,6.7725,7.206666666666668,17.525000000000002,17.952500000000004,19.001658032297026,26.232995124833526,22.339136758229312,23.209980723766186,6.400241966366965,5.811229603729598,5.9812997006658435,6.189977598827142,5.255840797943542,5.453193122667593,7.679562499999999,8.061749999999996,7.890755395945336,8.7373265559299,7.706212933600338,7.855781764036282,7.829999999999999,7.608750000000004,7.660480001440755,7.801266552909263,7.133262291321413,7.5198083784350045,18.035520833333337,17.36875,17.12205438703883,16.37276445869416,16.32992040945083,15.481703681269346,18.258125,18.397500000000004,18.34434978724201,19.23616111761869,18.783043845560808,18.38474220363899,2.373125,3.517499999999994,3.480993656001146,3.427217936080995,2.776432837196809,2.285473818819065,9.266124999999999,8.880124999999996,8.498310713657572,8.326917049783335,8.768729332130425,9.153753294483577,7.1545000000000005,6.838750000000001,7.2307435063081655,7.539749277655341,6.718628961013842,6.833835101264183
2009-11-30,POMKH,10.0,6.225714285714287,7.0825000000000005,7.719999999999999,17.5975,18.91,0.44,10.06,6.75,18.865,17.735000000000003,15.400994819378216,23.04274237332074,17.847197617604493,18.709282548620077,7.616313852813853,6.244658175158169,6.0790655346852205,6.220171078715567,5.165111007547541,5.351733593287741,7.367499999999999,7.710374999999997,7.567453237567201,8.531776343403266,8.075849850003738,8.329825714832875,8.0378125,7.814375000000004,7.684288000864452,7.86827833883114,7.736079536863731,7.598186840163333,18.247083333333332,17.718124999999997,17.3122326322233,16.609842496833288,17.188644213011457,16.464758727266016,17.63875,18.661250000000003,18.570609872345205,19.370211451102417,19.17781835211338,18.34707136815932,3.1587500000000004,2.6437499999999936,2.2645961936006875,2.411183145078054,3.273049840291351,3.3932472367837407,9.126291666666667,9.248624999999997,9.122986428194544,9.227744261497293,9.096676159929627,8.675413036310205,7.352166666666667,7.038333333333334,7.038446103784899,7.378344528788711,6.982914679057053,7.348728065800982
2010-02-28,POMRB,29.12,7.039285714285714,7.5074999999999985,8.0875,22.0825,17.535,1.86,9.94,7.356,20.516250000000003,17.315000000000005,20.888596891626932,24.73354961612089,23.787857947792983,23.12604163148076,8.694740259740259,6.555825757575752,6.4631536065254185,6.388631432634467,6.041673225378387,5.7189710356598,7.221875,7.648749999999998,7.54347194254032,8.42825172235877,8.38810348609042,8.811091443402326,8.3346875,7.845625000000004,7.845572800518672,8.015110557810726,8.054388211723756,7.638781517910501,17.958750000000002,18.352916666666662,19.22033957933398,16.891201993642458,18.4709610263499,17.83595609306927,17.3590625,17.855,18.156365923407122,19.067119641620174,20.05950976010011,18.570899726191506,4.07125,2.1024999999999934,2.1027577161604127,2.2061323351751603,3.1814785888763817,0.5923147341238286,8.930729166666666,9.283624999999997,9.449791856916725,9.716053171775533,9.291880813867122,9.232124474250904,7.453083333333334,7.270666666666667,7.16546766227094,7.345460335960544,7.629829981851573,7.532154374420557
2010-05-31,PREMON,22.95,15.578571428571431,6.87,9.3575,16.09,14.955,10.74,9.103333333333332,8.422,20.63625,20.415000000000006,21.713158134976158,24.729758457541063,13.867490614842186,16.947846551254827,8.640267857142858,8.676801948051942,10.109320735343823,8.033954521602084,8.34674704948571,7.640275745846491,7.478937499999999,7.086249999999998,7.274083165524192,8.236221269910565,9.781974025407582,9.79031909857536,8.0871875,8.230000000000004,8.450343680311203,8.459122000438667,8.478557023161219,7.78831858109847,17.4234375,18.141249999999996,17.968203747600388,17.116517239970808,19.66660323448926,20.757198685898324,16.660625,17.4225,16.875819554044273,18.098439577037638,18.430897696391895,18.159011394910006,4.2025,4.214999999999994,5.557654629696248,4.990180256297818,2.4268461092414277,1.3548319130620878,8.573333333333332,8.96895833333333,9.311208447483368,9.495778288207042,10.039561350757701,9.477744193790961,7.4328125,7.433666666666666,7.668080597362564,7.527790706069417,8.218333307140167,7.835605563607488
2010-08-31,MONSOON,20.4,6.007142857142857,7.97,8.592500000000001,15.335,17.7825,2.67,6.466666666666666,7.362,20.8625,20.617500000000007,21.187894880985695,24.013491565840987,22.5532569477992,22.846926647626407,8.335613095238095,8.712678571428567,8.468449584063437,7.707530425542741,8.97934514361646,9.100958189102833,8.177473214285714,7.357499999999998,7.5524498993145155,8.254985470621053,6.722731018703666,6.237068377462702,7.427062500000001,8.439375000000004,8.507206208186723,8.590062649660947,7.898553372283545,8.311253985717846,16.22375,17.776249999999994,16.91492224856023,17.33542780909725,17.345314478350996,15.996051041593475,16.023125,17.295625,17.238491732426564,18.221924746773954,17.632005977833913,16.885051306409686,4.6125,3.927499999999993,4.402592777817749,4.178015432937303,4.546385816540392,9.561578630614205,7.987916666666666,8.892499999999997,8.173391735156688,7.817960855267769,8.848017145279472,8.651421119064162,7.178625000000001,7.472499999999999,7.545648358417539,7.496572478710052,6.8317453083249795,7.265147863410033
2010-11-30,POMKH,10.15,5.646428571428572,8.053999999999998,4.9025,14.775,13.83,2.64,7.506666666666668,6.4325,19.82625,20.65500000000001,16.772736928591417,20.79026261732659,16.396771287564214,16.024834788399346,7.132119047619048,8.567857142857138,7.339641179009491,7.373799295231748,7.588486282859925,7.807291278342459,9.462785714285713,7.600374999999999,7.753069939588709,8.284608847442879,7.574333746080121,9.073888356158648,6.6994375,7.735000000000003,7.065323724912034,7.717163205101324,8.523172711333522,8.404980241015453,15.4825,17.070624999999996,16.05895334913614,17.549695065663858,17.6772038795295,16.485905370559347,17.0903125,16.025625,15.875095039455937,17.161838543172117,18.252118453963057,17.24188955577644,3.8412499999999996,4.477499999999993,3.6975556666906493,3.6310442970842693,4.050216286266514,1.718128884484931,7.638499999999999,8.254166666666663,7.90670170776068,7.434667704120087,9.126497841631616,8.937331607958123,6.83075,7.3931249999999995,7.100389015050523,7.285058562910662,6.956581102484396,6.68157900146707
2011-02-28,POMRB,30.78,5.181333333333333,12.124285714285715,5.6240000000000006,15.3075,17.515,2.94,7.81,5.639999999999999,17.5325,21.070000000000007,22.37564215715485,22.91144133078613,27.277600689692164,23.620109190969053,6.0987261904761905,8.103369047619044,6.476318040739028,7.015613739766154,7.374587834991716,7.164061397925215,10.099035714285714,8.754571428571428,9.501556249467512,8.978247839276289,8.229806917223453,8.558792452348177,5.852145833333333,7.119125000000004,6.488794234947221,7.253873994858334,7.753143844308639,7.237765985261051,15.744375,15.376874999999998,15.758372009481683,17.769747473172227,18.254832836269852,17.339777779019453,18.7389375,16.020625000000003,16.53105702367356,17.468712338753026,17.561320606496704,15.885274180645302,2.87875,4.747499999999993,3.3945334000143896,3.367953853175276,4.442409671355688,2.5262830950951134,8.6298125,7.721666666666664,7.868021024656407,7.425366953253144,8.989914208457545,8.585769710050368,6.820875,6.964124999999999,6.516233409030313,6.932703450761853,7.547313700442485,6.919546224464394
