Date,Season,Seondha,Datia,Seondha_Trend,Seondha_SMA,Seondha_EWMA,Seondha_DES,Seondha_TES,Seondha_ARIMA,Datia_Trend,Datia_SMA,Datia_EWMA,Datia_DES,Datia_TES,Datia_ARIMA
2013-08-31,MONSOON,10.733333333333334,1.5,10.701770833333333,12.401458333333338,11.820615503435832,11.602435165305065,12.080008396213994,12.106730804712177,4.927083333333333,5.149999999999992,4.907126754896732,4.830635333873978,4.00114697355643,3.7087020728036855
2013-11-30,POMKH,9.1625,3.1666666666666665,9.978958333333333,11.20458333333334,10.757369302061498,10.503541624392135,11.990490250691234,11.601220879152025,4.277083333333334,5.1416666666666595,4.210942719604706,4.3692738922670324,4.008109107245998,3.222694724616895
2014-02-28,POMRB,9.39,4.233333333333333,9.701041666666667,10.198958333333339,10.210421581236899,9.974942227125725,10.938810409469644,10.381233101282396,4.283333333333333,4.712499999999993,4.2198989650961565,4.1537117677368665,4.958175148086091,5.471358605075976
2014-05-31,PREMON,9.75,6.466666666666666,9.9465625,9.75895833333334,10.02625294874214,9.827324171893194,9.97161035189444,10.454786930291528,5.1,3.8416666666666597,5.11860604572436,4.372881349867546,7.5337787193983,8.457773277964431
2014-08-31,MONSOON,10.27,5.033333333333333,10.5475,9.643125000000005,10.123751769245285,9.964645533784857,9.517853323290558,10.270967193506443,5.824999999999999,4.7249999999999925,5.084496960767949,4.350655223700672,1.9332435451715648,2.160455409923241
2014-11-30,POMKH,11.59,6.166666666666668,11.084999999999999,10.250000000000005,10.71025106154717,10.604660236511663,10.332864851429296,10.466543230829085,6.233333333333333,5.4749999999999925,5.517364843127437,4.550953422273106,4.1960668270599815,4.4149382667576695
2015-02-28,POMRB,11.77,7.033333333333334,11.442,10.845000000000006,11.134150636928302,11.045541393133846,11.041752415509794,11.191096091292922,6.438750000000001,6.174999999999993,6.1237522392097965,4.914879436010292,6.2786643420772466,6.701735820287435
2015-05-31,PREMON,11.669999999999998,6.933333333333333,11.606499999999999,11.325000000000006,11.348490382156982,11.253903706212888,11.055896549932433,11.20472579768316,6.6937500000000005,6.29166666666666,6.447584676859211,5.2571067240821225,9.450131128532647,9.082591403607067
2015-08-31,MONSOON,11.206,6.210000000000001,11.815000000000001,11.559000000000008,11.291494229294189,11.174991327565557,10.962307285128794,11.31119602395452,6.944166666666667,6.585833333333326,6.352550806115527,5.457541715398232,3.265744586714896,2.893826006594664
2015-11-30,POMKH,11.97,7.03,11.508083333333332,11.654000000000007,11.562896537576513,11.455275154308431,11.558190295824588,11.073592703389268,7.233750000000001,6.80166666666666,6.623530483669317,5.7984411466090195,5.465806602334258,6.147670666349055
2016-02-29,POMRB,13.058000000000002,8.173333333333334,10.813416666666667,11.976000000000006,12.160937922545909,12.07790603401463,11.902767764419679,11.678253038154255,7.0758333333333345,7.08666666666666,7.2434516235349236,6.3356654870900195,7.384726604374698,6.793724544621069
2016-05-31,PREMON,7.926666666666668,8.11,10.781041666666667,11.040166666666675,10.467229420194212,10.248122938638847,12.10092956924461,12.293072542449977,6.789999999999999,7.380833333333325,7.5900709741209536,6.837365572594496,10.56986159076478,8.015162433573884
2016-08-31,MONSOON,9.392,3.77,10.887416666666667,10.586666666666673,10.037137652116527,9.83042208350584,9.943696988464563,8.939834421055412,6.622916666666667,6.770833333333325,6.062042584472572,6.500192073038289,4.4084057296117125,6.472386908452994
2016-11-30,POMKH,13.525,7.183333333333334,11.283583333333333,10.975416666666673,11.432282591269917,11.351900208251235,10.196790721147337,10.571292599143558,6.789166666666667,6.809166666666659,6.510558884016876,6.773160766847871,5.165574608726081,5.666381979491435
2017-02-28,POMRB,12.354,6.683333333333334,12.37475,10.799416666666673,11.80096955476195,11.719412462250006,11.798249565511506,12.371417781758476,7.776249999999999,6.43666666666666,6.579668663743459,6.9266923389052915,7.267165053517724,7.792137570047397
2017-05-31,PREMON,11.8,10.93,13.2226875,11.767750000000005,11.800581732857172,11.692771688878961,11.738052564688195,11.420554119935058,8.535416666666666,7.14166666666666,8.319801198246076,7.850309421359679,9.899559510016948,7.040138272513835
2017-08-31,MONSOON,14.248,8.846666666666666,13.8240625,12.981750000000005,12.779549039714304,12.719600866766491,11.406500498939838,11.653912462334898,9.067916666666667,8.410833333333326,8.530547385614312,8.346889779859024,5.143799782483741,7.210602729033904
2017-11-30,POMKH,15.4525,8.18,13.734499999999999,13.463625000000006,13.848729423828583,13.816715989933913,13.121960880226208,13.235329731892786,9.475833333333334,8.659999999999993,8.390328431368587,8.670498794879268,7.649387562604355,8.861419049114202
2018-02-28,POMRB,15.2375,9.946666666666667,13.002249999999998,14.184500000000007,14.40423765429715,14.349623829320603,14.293453593407385,13.878323329860857,8.499166666666666,9.475833333333327,9.012863725487819,9.276446249244113,9.152039652578102,8.072411903556688
2018-05-31,PREMON,8.2,10.93,12.59953125,13.284500000000008,11.922542592578289,11.657414620533318,14.400600594366688,14.066500596450298,7.460208333333334,9.475833333333327,9.779718235292691,10.015483012616615,12.339599269081729,10.332075528715036
2018-08-31,MONSOON,11.989999999999998,1.0333333333333334,,12.720000000000008,11.949525555546973,11.738359185499032,11.370076806188363,9.719324831426091,,7.522499999999994,6.2811642745089475,8.844190660523363,6.601129628238958,7.113457819737407
2018-11-30,POMKH,14.48875,7.6816666666666675,,12.479062500000008,12.965215333328185,,12.128103950384952,13.021000826826361,,7.39791666666666,6.841365231372036,,5.373018981848444,5.079898459397302
