Date,Season,Bridgemanganj,Ghughuli,Pharenda,Nautanawa,Siswa,Mahrajganj,Lakshmipur,Nichlaul,Partawal,Bridgemanganj_Trend,Bridgemanganj_SMA,Bridgemanganj_EWMA,Bridgemanganj_DES,Bridgemanganj_TES,Bridgemanganj_ARIMA,Ghughuli_Trend,Ghughuli_SMA,Ghughuli_EWMA,Ghughuli_DES,Ghughuli_TES,Ghughuli_ARIMA,Pharenda_Trend,Pharenda_SMA,Pharenda_EWMA,Pharenda_DES,Pharenda_TES,Pharenda_ARIMA,Nautanawa_Trend,Nautanawa_SMA,Nautanawa_EWMA,Nautanawa_DES,Nautanawa_TES,Nautanawa_ARIMA,Siswa_Trend,Siswa_SMA,Siswa_EWMA,Siswa_DES,Siswa_TES,Siswa_ARIMA,Mahrajganj_Trend,Mahrajganj_SMA,Mahrajganj_EWMA,Mahrajganj_DES,Mahrajganj_TES,Mahrajganj_ARIMA,Lakshmipur_Trend,Lakshmipur_SMA,Lakshmipur_EWMA,Lakshmipur_DES,Lakshmipur_TES,Lakshmipur_ARIMA,Nichlaul_Trend,Nichlaul_SMA,Nichlaul_EWMA,Nichlaul_DES,Nichlaul_TES,Nichlaul_ARIMA,Partawal_Trend,Partawal_SMA,Partawal_EWMA,Partawal_DES,Partawal_TES,Partawal_ARIMA
2009-02-28,POMRB,2.792857142857143,2.3,2.742,3.62,4.14,3.4957142857142856,10.135,1.9725,3.235,2.3575,2.3575,2.406496852789493,2.3915776229139483,2.7251602359116047,2.7917924720741247,1.8125,2.105000000000001,1.8753633664527478,1.9058493572347686,2.004643198163578,1.583492463663581,2.2796666666666665,2.2796666666666656,2.24918445852446,2.2753392285515748,2.806777962667282,2.814429347459535,1.8699999999999999,1.8924999999999998,2.2222691526764966,1.9199934607277185,2.004879023734028,1.9530285661821891,3.75375,3.8425000000000002,3.723304730007749,4.010098437969582,4.063474823766436,4.268852304661554,3.792107142857143,3.86777777777778,3.5627904457134925,3.2181429102937313,3.858027654203261,3.4602349859179067,10.356875,10.506250000000001,10.31165051934262,10.126208561065365,10.874923008077767,10.780369457124339,1.7561011904761905,1.7561011904761896,1.710458261527219,1.7608947363187815,1.9788226016770325,1.981489918213498,2.8575,2.9449999999999976,2.7959452954755335,2.9337112439158104,2.7732369410782236,2.6081746360912814
2009-05-31,PREMON,3.33,2.735,3.84,2.28,4.0,6.1750000000000025,10.57,2.9385714285714286,4.275,2.3575,2.3575,2.775898111673696,2.7338139759493614,3.3265609484318843,3.3297483021500214,2.086875,1.6587500000000008,2.219218019871649,2.1594039799224123,3.2947492790645296,3.309938161408859,2.2796666666666665,2.2796666666666656,2.885510675114676,3.0739055813346012,3.862200757403312,3.8332244266083473,2.08,1.7799999999999998,2.245361491605898,1.9952749502508966,3.1255680363480707,3.4976414794881316,4.092499999999999,3.4775,3.8339828380046495,4.206804114083142,5.03893358944935,4.8499569358092245,4.094154761904763,3.753750000000003,4.607674267428097,4.821307882133966,5.366852012519434,5.4094108603093405,10.208125,10.527500000000002,10.414990311605573,10.209296429781116,12.053655206100746,11.554511603804915,1.7561011904761905,1.7561011904761896,2.201703528344903,2.0466401950523294,2.947144471443979,2.9468203128331525,2.8312500000000003,2.857499999999998,3.3875671772853204,3.290752772983937,4.368429982485347,4.420312232903641
2009-08-31,MONSOON,1.082857142857143,1.585,0.8299999999999998,1.01,3.96,2.974,9.955,0.6383333333333333,1.515,2.3575,2.3575,2.0986817241470748,2.2660969634656865,1.1336252220979421,1.0826203804309584,2.170625,1.9662500000000005,1.9655308119229895,2.0909360087110036,0.7324299221724517,0.8132940318735902,2.2796666666666665,2.2796666666666656,2.0633064050688055,2.280648752337367,0.8396682904695596,0.8235698837097223,2.0124999999999997,1.9599999999999997,1.7512168949635387,1.7629856465781064,0.8941534265094925,0.3318467724752119,4.29875,4.03,3.88438970280279,4.309483583346749,2.2675819933113415,1.5475989179944323,4.4265952380952385,3.8304642857142888,3.9542045604568585,4.071282088057609,3.0189584365125026,2.920818766014991,10.276875,10.186250000000001,10.230994186963343,10.08592713587212,8.784803121013132,9.756187198163305,1.7561011904761905,1.7561011904761896,1.5763554503402752,1.7635053999312928,0.6514689068357482,0.6404273057791273,2.705625,2.857499999999998,2.638540306371192,2.953590343763854,1.3847464223851296,1.2442322829670065
2009-11-30,POMKH,2.2242857142857138,2.21,1.7066666666666663,1.89,4.52,4.786666666666667,10.26,1.475,2.195,2.3575,2.3575,2.14892332020253,2.227621859116531,2.2266461262770254,2.2238587618256256,2.16125,2.2075000000000005,2.0633184871537935,2.175934135842918,1.7971847647022323,1.4606354169447153,2.2796666666666665,2.2796666666666656,1.9206505097079498,2.0063795956077466,1.6486515887999242,1.582559034821387,1.80125,2.1999999999999997,1.8067301369781232,1.7602316393291324,1.5939619463611505,1.5819575268857866,4.63375,4.155,4.138633821681674,4.589639015215765,3.4834608883795495,3.908788045036681,4.4269702380952385,4.3578452380952415,4.287189402940782,4.539692292099529,3.7026753935499364,3.505054439164343,10.409374999999999,10.23,10.242596512178006,10.08960790340289,10.068160455960296,10.026417405623071,1.7561011904761905,1.7561011904761896,1.5358132702041651,1.6919526856204643,1.4435742587856648,1.4188786528399897,2.629375,2.8049999999999984,2.461124183822715,2.7897804441277474,2.517693709137924,2.421886475901972
2010-02-28,POMRB,2.792857142857143,2.005,2.742,2.12,5.29,4.045714285714285,10.51,1.9725,2.44,2.3575,2.3575,2.406496849264375,2.393493890304205,2.738946879517777,2.7923717159843537,2.1056250000000003,2.13375,2.039991092292276,2.192896487885224,2.298896177552453,2.435353182031869,2.2796666666666665,2.2796666666666656,2.2491903058247695,2.2773849066174616,2.8067779637428916,2.80889760147937,1.72875,1.8249999999999995,1.932038082186874,1.818675988983426,2.3383059008795133,2.432384042617099,4.61,4.4425,4.599180293009004,5.122497793258197,4.084144733054993,4.125582298654151,4.4247023809523816,4.495345238095242,4.190599356050184,4.410579294249903,4.338196572116262,4.40242540811213,10.604375000000001,10.32375,10.349557907306803,10.166316170031664,10.638680625904723,10.400515453555506,1.7561011904761905,1.7561011904761896,1.710487962122499,1.7444435176413797,1.979704087773024,1.9807867945178894,2.6806249999999996,2.6062499999999984,2.4526745102936287,2.694390020523603,2.89436646077714,2.7465074218568377
2010-05-31,PREMON,3.33,2.955,3.84,2.09,5.53,5.627999999999999,11.255,2.9385714285714286,4.46,2.438214285714286,2.3575,2.775898109558625,2.735543671301528,3.3256317312124932,3.3298559773012397,1.8549999999999998,2.18875,2.4059946553753657,2.4487133952277853,3.290302559517061,3.2663244158844194,2.2796666666666665,2.2796666666666656,2.8855141834948617,3.0747180601685375,3.8622007577958635,3.833707594016749,1.5574999999999999,1.7774999999999994,1.9952228493121242,1.870241101562999,2.941562748236535,2.740315073465148,4.26125,4.825,4.971508175805402,5.63576413312496,5.059603499817088,5.193413471978131,4.45822619047619,4.358595238095241,4.76555961363011,5.258127280495676,5.869560665495968,5.732014652542139,10.68875,10.495000000000001,10.711734744384081,10.440821202426308,12.092071318782141,11.514135414977101,1.7561011904761905,1.7561011904761896,2.201721348702071,2.031428420039841,2.9477970541854877,2.946253871073094,2.7043749999999998,2.6524999999999985,3.255604706176177,3.0967565764387683,4.258289851500867,4.15641039911755
2010-08-31,MONSOON,1.082857142857143,0.92,0.8299999999999998,0.62,2.24,3.502857142857143,10.83,0.6383333333333333,1.74,2.606071428571429,2.3575,2.098681722878032,2.267537964186842,1.1222002293091373,1.0827272990300059,1.5881250000000002,2.0225,1.8115967932252195,2.151840646397061,1.101255175221679,0.916821612879072,2.2796666666666665,2.2796666666666656,2.063308510096917,2.280677648188493,0.8396682906092177,0.8240277971163147,1.30625,1.6799999999999995,1.4451337095872745,1.5716080297600228,0.7084563028495935,0.5306134989970663,3.9262500000000005,4.395,3.8789049054832416,4.603345578690013,2.2882519051213874,2.13742863236572,4.509678571428571,4.490809523809526,4.260478625320923,4.540881529991598,3.18284726654723,2.682148321573886,10.657500000000002,10.713750000000001,10.759040846630448,10.50820225649179,9.124505055713286,9.761117084226955,1.7561011904761905,1.7561011904761896,1.5763661425545759,1.750051773201549,0.6519520275974335,0.6402778104877784,2.65125,2.7087499999999984,2.6493628237057063,2.822372739958589,1.3585445859224141,1.3771845076446698
2010-11-30,POMKH,2.87,0.87,1.7066666666666663,0.91,3.45,4.526,10.06,1.475,2.16,2.6932142857142853,2.518928571428572,2.4072090337268195,2.4492208465145873,2.2264697312912243,2.2240848655481074,1.570625,1.6874999999999998,1.4349580759351317,1.853795736928939,1.8952132520956577,1.7183503947387395,2.2796666666666665,2.2796666666666656,1.9206517727248167,2.0059573221551052,1.6486515888459528,1.5914219278377648,1.18625,1.4349999999999996,1.2310802257523648,1.3729453589287248,1.350606193929656,1.269924259539028,3.7200000000000006,4.1274999999999995,3.7073429432899454,4.16937997743987,3.5041307985262202,3.274253101226908,4.491776785714285,4.42564285714286,4.366687175192554,4.553858691490482,3.9843669099077665,3.8713745568816353,10.595625,10.663750000000002,10.479424507978269,10.327911308308433,10.66710403835635,10.783953952760621,1.7561011904761905,1.7561011904761896,1.5358196855327455,1.6804553041441972,1.4439319232785766,1.422699607925735,2.6125,2.6999999999999984,2.453617694223424,2.6616144418210235,2.4275512736242497,2.398360016903239
2011-02-28,POMRB,3.49,1.21,2.742,1.09,3.68,4.718,10.46,1.9725,2.05,2.666607142857143,2.6932142857142862,2.8403254202360917,2.8351732979754356,2.84858428917382,3.1928444034502226,1.6975,1.4887499999999998,1.344974845561079,1.6664762418703518,1.997559693647227,1.9270561359920833,2.2796666666666665,2.2796666666666656,2.24919106363489,2.2766833787547798,2.8067779637542545,2.8041485896800706,1.2075000000000002,1.1774999999999995,1.1746481354514189,1.2456620028811694,1.8870534317463714,1.942738426019348,3.7125,3.7249999999999996,3.6964057659739673,3.9025579568370223,4.104814642159427,4.1038186342528755,4.504732142857143,4.593714285714288,4.507212305115532,4.672255677034139,4.444828367783662,4.24876822444896,10.493750000000002,10.651250000000003,10.47165470478696,10.319685832895306,10.875460819738866,10.768936878014841,1.7561011904761905,1.7561011904761896,1.7104918113196472,1.7349573983143163,1.9799688743319066,1.9801840916015425,2.6525000000000003,2.6024999999999987,2.2921706165340545,2.4895979477494556,2.783402638917778,2.6306732872543814
2011-05-31,PREMON,3.33,3.61,3.84,2.16,5.49,4.8125,10.81,2.9385714285714286,4.54,2.58125,2.6932142857142862,3.0361952521416553,3.1227368899995276,3.515517350591539,3.5672237276596874,1.9125,1.6524999999999999,2.2509849073366475,2.1171408207024665,2.899917092257773,2.705535209388242,2.2796666666666665,2.2796666666666656,2.885514638180934,3.073824422953434,3.862200757794392,3.8341264337348138,1.2325,1.1949999999999996,1.5687888812708515,1.3940296809834165,2.3269753832276754,2.0038827937972785,3.79625,3.715,4.41384345958438,4.454338370269859,5.080273407363263,4.732291953375384,4.593249999999999,4.389839285714288,4.629327383069319,4.807191626724902,6.158771465333938,6.020118199542786,10.49125,10.540000000000003,10.606992822872176,10.417623338478316,12.195573350885816,11.743819814145048,1.7561011904761905,1.7561011904761896,2.20172365822036,2.0240139461731723,2.947993081257393,2.945760008922627,2.63,2.6224999999999987,3.191302369920433,2.9348556219554682,4.250536448757906,4.139292520693385
2011-08-31,MONSOON,0.87,1.2799999999999998,0.8299999999999998,0.72,2.22,4.421999999999999,10.46,0.6383333333333333,1.98,2.4606250000000003,2.64,2.169717151284993,2.5118930266185604,1.2747207041696216,1.0061522813882482,2.219375,1.7424999999999997,1.8625909444019881,1.9450136116234475,0.9152893388969012,0.9599305991280239,2.2796666666666665,2.2796666666666656,2.0633087829085603,2.279829016710267,0.8396682906029955,0.8244248090860535,1.3737499999999998,1.2199999999999995,1.2292733287625108,1.202403247618363,0.2870740920598054,0.3743755369066897,4.0,3.7099999999999995,3.5363060757506286,3.6020611774457203,2.3089218126095865,2.295398059699943,4.5024375,4.619625000000002,4.546396429841591,4.652463997622738,3.1154849196752754,2.400045318426737,10.559999999999999,10.447500000000003,10.548195693723304,10.383071445244008,8.96646628169139,9.80092432783586,1.7561011904761905,1.7561011904761896,1.5763675282655494,1.7445331495839447,0.6520971505710484,0.6401481127778996,2.8,2.6824999999999988,2.7067814219522597,2.7425455137409065,1.3995782197496331,1.5124054434897887
2011-11-30,POMKH,2.4,2.23,1.7066666666666663,1.01,4.14,4.315,10.41,1.475,1.74,2.4225000000000003,2.5225,2.2618302907709955,2.467700779372174,2.4573513827648115,2.2882881507705335,2.4506249999999996,2.0825,2.0095545666411927,2.0223077562434053,1.5952460926545298,1.702101936642351,2.2796666666666665,2.2796666666666656,1.9206519364118027,2.0052564913592676,1.6486515888379707,1.599103322611759,1.505,1.2449999999999994,1.1415639972575065,1.1048376265143325,1.076369162254725,0.903026104997191,4.1525,3.8824999999999994,3.777783645450377,3.6783094649940784,3.524800705975556,3.234065019800811,4.6584375,4.566875000000002,4.453837857904955,4.45952267643866,4.2354238859356315,4.3451654150659875,10.748750000000001,10.535000000000004,10.492917416233983,10.344147079327216,10.397541807462243,10.315188147447943,1.7561011904761905,1.7561011904761896,1.5358205169593298,1.676640862592569,1.4440393608827506,1.4260346704713502,3.01875,2.577499999999999,2.320068853171356,2.503871296796029,2.3568606940815817,2.375330115956858
2012-02-29,POMRB,2.995,2.305,2.742,2.12,4.62,4.2025,10.66,1.9725,3.83,2.431875,2.39875,2.5550981744625973,2.6342296172798974,2.9720141980530688,3.0021159306222645,2.5187500000000003,2.35625,2.1277327399847157,2.112790853142503,2.0205286648972223,1.866829580320875,2.2796666666666665,2.2796666666666656,2.2491911618470812,2.276158998666038,2.8067779637456214,2.8000274988482734,1.4878125,1.5024999999999995,1.532938398354504,1.2897618121419092,1.7184340715573765,1.645897960130243,4.1721875,4.1175,4.114670187270226,3.97598167313513,4.125484550248371,4.312025286234446,4.689401785714285,4.438000000000002,4.3533027147429735,4.258285480506986,4.5467448538700745,4.199493442133691,10.642734375,10.585000000000003,10.55975044974039,10.390915680300402,10.88362356348745,10.709653256139331,1.7561011904761905,1.7561011904761896,1.710492310175598,1.732676047301137,1.9800484126493592,1.9796619094908716,2.941666666666667,3.022499999999999,2.9240413119028137,2.7839044279985194,2.571045520614634,2.3296368520895157
2012-05-31,PREMON,3.52,4.365,3.84,2.18,5.77,6.575999999999999,12.12,2.9385714285714286,4.51,2.4762500000000003,2.44625,2.9410589046775586,2.9696817664533426,3.38208422514797,3.35565303578809,2.3875,2.5450000000000004,3.0226396439908294,2.7494638948416106,3.452447333598028,3.508369354821922,2.2796666666666665,2.2796666666666656,2.885514697108249,3.0734979280684316,3.8622007577855184,3.83449299182965,1.468125,1.5074999999999994,1.7917630390127024,1.4876601053024225,2.49663196880795,2.2847204018222937,4.003125,4.1875,4.776802112362136,4.747264275884225,5.100943316330713,5.026886238553487,4.2740535714285715,4.8788750000000025,5.242381628845784,5.616541477165299,6.061401278906583,5.670929044852195,10.221718749999999,10.912500000000001,11.183850269844234,10.856037461025819,12.289536419719203,11.668758190060146,1.7561011904761905,1.7561011904761896,2.2017239575339302,2.0232108765598924,2.948051965150457,2.9453256074794623,2.8270833333333334,3.014999999999999,3.5584247871416883,3.2234040376908277,4.502298897883543,4.705876992728067
2012-08-31,MONSOON,0.755,1.07,0.8299999999999998,0.5625,2.0975,2.9062142857142854,8.301874999999999,0.6383333333333333,1.393333333333333,2.596875,2.4175000000000004,2.066635342806535,2.3243126582756797,1.147599632136549,1.1747020948085782,2.22625,2.4925000000000006,2.2415837863944974,2.4774748780591325,1.4178066519261157,1.3855311925904592,2.2796666666666665,2.2796666666666656,2.0633088182649493,2.279660338832403,0.839668290594032,0.8247723147712477,1.413125,1.4681249999999995,1.3000578234076214,1.2841712988582255,0.4144943975480594,0.34993265178693056,3.7331250000000002,4.156875,3.705081267417281,3.8592820250841315,2.329591721824851,2.305393349113369,4.0101160714285715,4.499928571428574,4.307914691593185,4.391451567953696,3.6187573071281185,3.3839946634646187,9.93171875,10.37296875,10.03106016190654,10.053467521833703,9.633035718388408,10.43712076621225,1.7561011904761905,1.7561011904761896,1.5763677078536915,1.7448239265122811,0.6521407435578872,0.6400345321879422,2.544583333333333,2.868333333333332,2.692388205618346,2.878546332525802,1.6773748589556774,1.6525651851388292
2012-11-30,POMKH,2.87,1.39,1.7066666666666663,1.01,2.91,2.508,9.2,1.475,1.41,2.55875,2.5350000000000006,2.3879812056839214,2.4585191071313317,2.4001983772054984,2.34773743529555,2.101875,2.2825000000000006,1.9009502718366984,2.2798635074100377,2.0479989303074237,1.9444751618914495,2.2796666666666665,2.2796666666666656,1.920651957625636,2.0052020935580965,1.6486515888289743,1.6058247224280242,1.358125,1.4681249999999995,1.184034694044573,1.2023531931684077,1.1233788811923542,0.9613419520163888,3.5931249999999997,3.849375,3.3870487604503685,3.4267224157392606,3.545470615054009,3.2660420863190955,3.7897410714285713,4.048178571428574,3.5879488149559107,3.2624797069670595,4.086994578277817,3.6654249788347806,9.577343749999999,10.07046875,9.698636097143924,9.755210466042156,9.74821571007844,9.834978814619722,1.7561011904761905,1.7561011904761896,1.535820624712215,1.6777594249600039,1.444071633697091,1.428971079743373,2.290833333333333,2.785833333333332,2.1794329233710075,2.5509984064905753,2.2747197456472064,2.0152357468201267
2013-02-28,POMRB,3.49,1.855,2.742,1.68,3.69,3.898000000000001,9.55,1.9725,1.9,2.4731250000000005,2.6587500000000004,2.828788723410353,2.804010236200126,3.0111802912171823,3.49042051436041,1.99,2.170000000000001,1.882570163102019,2.2025956793042902,2.182332048320178,1.7822420693699634,2.2796666666666665,2.2796666666666656,2.2491911745753814,2.2761916681995764,2.8067779637366126,2.796417749835346,1.3228125,1.3581249999999994,1.3824208164267437,1.2911039896419356,1.752176645260897,1.7132622289597477,3.5459375,3.6168750000000003,3.508229256270221,3.404817037840882,4.14615445813169,3.946378385465075,3.456651785714286,3.9720535714285736,3.7119692889735467,3.311037040658956,3.862970213323326,3.3938483793427463,9.126796874999998,9.79296875,9.639181658286354,9.649270353906685,9.94168445588754,9.85803377878645,1.7561011904761905,1.7561011904761896,1.710492374827329,1.7344351990613058,1.9800723048881486,1.97920524564823,2.1616666666666666,2.303333333333332,2.0676597540226043,2.3645042789655144,2.8526917259894615,2.716702683074631
2013-05-31,PREMON,2.72,3.82,3.84,2.18,5.58,5.1175,10.395,2.9385714285714286,4.41,2.37,2.4587500000000007,2.785273234046212,2.8451633551015947,3.5135582987378675,3.400890920320624,1.9087499999999997,2.033750000000001,2.6575420978612114,2.640467358363636,3.666140449583394,3.613195546633535,2.2796666666666665,2.2796666666666656,2.885514704745229,3.0736052093005446,3.8622007577765047,3.834816483185019,1.24625,1.3581249999999994,1.7014524898560464,1.5026447661416122,2.3966742849526144,2.084834279804758,3.42,3.569375,4.336937553762133,4.222132483078971,5.1216132233055776,4.911008567160674,3.240625,3.607428571428574,4.274181573384128,4.188412894575772,5.500047051131359,5.620796270029707,8.556875,9.36171875,9.941508994971812,9.824961555374632,11.231284365979484,10.978209828894705,1.7561011904761905,1.7561011904761896,2.2017239963249686,2.025532480764114,2.9480696530782637,2.9449405293507684,1.9575,2.278333333333332,3.004595852413563,2.801098687322487,4.24437202963322,4.1360167425838
2013-08-31,MONSOON,0.87,0.72,0.8299999999999998,0.28,1.91,1.7,6.422499999999999,0.6383333333333333,0.46,2.12875,2.4875000000000003,2.019163940427727,2.2497562314234254,1.0326564710086101,0.535315712137676,1.8175,1.946250000000001,1.882525258716727,2.2469280092825517,1.2088497622641925,1.1562577241806737,2.2796666666666665,2.2796666666666656,2.0633088228471372,2.2797894016162283,0.839668290585017,0.8250790328225108,1.13125,1.2874999999999994,1.132871493913628,1.2413424671273272,0.34274690381816153,0.40249790409470654,3.3012499999999996,3.5225,3.3661625322572792,3.406508429117409,2.3502616285984006,2.283675518776728,2.942291666666667,3.305875000000003,3.244508944030477,2.8904355265687127,2.7678267565654915,2.6875188091780715,8.035,8.891874999999999,8.533905396983087,8.773646620756542,8.220229183190842,8.359996486497112,1.7561011904761905,1.7561011904761896,1.5763677311283146,1.7474105074131385,0.6521538383030852,0.6399342452807719,1.7775,2.044999999999999,1.9867575114481377,2.2794556965929336,1.3777803180063948,1.5422363510048092
2013-11-30,POMKH,1.93,1.09,1.7066666666666663,0.68,2.09,1.986,6.5200000000000005,1.475,0.71,2.105,2.2525000000000004,1.9834983642566362,2.08132865353698,2.489624782803525,2.729094286799273,1.7474999999999998,1.871250000000001,1.5655151552300364,1.9670741628407142,1.7423471493953682,1.5874571865094096,2.2796666666666665,2.2796666666666656,1.9206519603749488,2.0053250058595946,1.6486515888199589,1.611755516643415,1.1125000000000003,1.2049999999999994,0.9517228963481768,1.0943972416945609,0.9921525355812633,0.769615114929741,3.22375,3.3175,2.855697519354367,2.8051185538677554,3.5661405216286317,3.1749047351219044,2.5815208333333333,3.1753750000000034,2.741105366418286,2.181546488155643,3.121387282000789,3.015759102614071,7.683928571428572,8.221875,7.7283432381898525,8.064061846679815,8.064551875294143,8.092022047228633,1.7561011904761905,1.7561011904761896,1.5358206386769888,1.680433888103942,1.44408132802013,1.431576366584075,1.63125,1.8699999999999992,1.4760545068688826,1.8677272643940697,1.7737661195196575,1.5772725374678813
2014-02-28,POMRB,2.5,1.425,2.742,1.09,3.56,2.0333333333333337,8.054999999999998,1.9725,1.16,2.17625,2.0050000000000003,2.1900990185539815,2.1404876811343945,2.9449596777430003,2.658192662803911,1.8112499999999998,1.7637500000000008,1.5093090931380218,1.7971662219201152,1.9565543283092874,1.7139107641934472,2.2796666666666665,2.2796666666666656,2.2491911762249694,2.276297745198988,2.8067779637275967,2.793229896299136,1.2112500000000002,1.0574999999999994,1.007033737808906,1.0606023706502514,1.5648521352338463,1.5544821681560614,3.17625,3.2849999999999997,3.1374185116126205,2.9311847657109875,4.166824363902974,3.6739625751545266,2.4913333333333334,2.7092083333333363,2.457996553184305,1.8199252794467338,3.040548309702248,3.2088621002676554,7.403794642857142,7.8481250000000005,7.859005942913911,8.019594323584796,7.729390828162897,7.71367948463367,1.7561011904761905,1.7561011904761896,1.7104923832061933,1.7370877572206254,1.980079481793791,1.9788025832909046,1.648125,1.6849999999999992,1.3496327041213294,1.615222222225856,2.308362172961191,2.2678081160328047
2014-05-31,PREMON,3.52,3.69,3.84,2.62,5.09,4.095999999999999,9.081428571428573,2.9385714285714286,3.98,2.13625,2.205,2.7220594111323893,2.563497759437958,3.056152455730076,3.1623989564274453,2.0290625,1.7312500000000006,2.381585455882813,2.228961573302375,3.522530156348773,3.5996024966314755,2.2796666666666665,2.2796666666666656,2.8855147057349817,3.0736879744493035,3.862200757767489,3.8351040771565263,1.3843750000000001,1.1674999999999995,1.6522202426853436,1.413253450875919,2.095706163997327,1.758229943668487,3.41,3.162499999999999,3.9184511069675723,3.7351460988513234,5.142283128932882,5.005506766178377,2.6741927083333334,2.4538333333333364,3.113197931910583,2.915012345141232,4.341214482463043,4.740518804952455,7.292232142857143,7.519732142857143,8.347974994319776,8.292035710086985,9.2834402692497,8.966768772544256,1.7561011904761905,1.7561011904761896,2.2017240013522876,2.028109901600358,2.948074966292522,2.944596817306172,1.7625,1.5774999999999992,2.4017796224727976,2.0663583233664284,3.9109408421432463,4.019759794197163
2014-08-31,MONSOON,0.64,1.36,0.8299999999999998,0.63,2.02,2.0,5.495,0.6383333333333333,1.025,2.0799999999999996,2.1475000000000004,1.8892356466794336,1.9774409934332053,0.8909562804063693,0.9977817046354929,2.37,1.8912500000000005,1.972951273529688,2.041167822481798,0.9139341400154675,0.8729599533922339,2.2796666666666665,2.2796666666666656,2.063308823440989,2.2798463206864965,0.8396682905760007,0.825351747756251,1.73125,1.2549999999999994,1.243332145611206,1.2612282866894524,0.2508957888255495,0.4931149304657123,3.74375,3.189999999999999,3.1590706641805433,3.150377606850347,2.3709315337377124,2.077399805496947,2.9821354166666665,2.5288333333333366,2.6679187591463496,2.5065447062312636,1.6533217224207075,2.1388359110209283,7.1587321428571435,7.287857142857144,7.206784996591866,7.423283932604449,6.509288304726363,6.546934598756335,1.7561011904761905,1.7561011904761896,1.576367734144706,1.7497860887927756,0.6521577717869385,0.6398450503593573,1.9237499999999998,1.7187499999999993,1.8510677734836785,1.8032009563461535,0.8042936707501984,1.0854169707002952
2014-11-30,POMKH,1.84,2.1925,1.7066666666666663,1.715,3.85,3.148875,6.5550000000000015,1.475,1.06,1.8350000000000002,2.1250000000000004,1.8695413880076601,1.8649408177768576,2.256372256931705,2.333026118718078,2.728125,2.1668750000000006,2.060770764117813,2.07490445362899,1.5583029147076732,1.4826366938611957,2.2796666666666665,2.2796666666666656,1.9206519607312598,2.0053589926516198,1.6486515888109425,1.6170274559619218,2.04,1.5137499999999995,1.4319992873667236,1.3789166754920834,1.0250012283644445,0.7068130128649633,3.8112499999999994,3.629999999999999,3.435442398508326,3.3994182950838443,3.586810426853307,3.1788233865215507,3.1747187500000003,2.8195520833333365,2.8603012554878093,2.8765386731008897,2.4634492617517103,3.0523340221925603,6.908178571428572,7.296607142857144,6.94607099795512,7.126637193909125,6.671271612764484,6.4710886651604484,1.7561011904761905,1.7561011904761896,1.5358206404868238,1.6825476769906884,1.4440842400682428,1.4339036220934938,1.8812499999999996,1.8062499999999992,1.5346406640902073,1.5792567214359436,1.3117675370279098,1.4383458260483322
2015-02-28,POMRB,2.14,3.05,2.742,2.83,4.47,3.3340000000000005,6.952000000000001,1.9725,2.1,1.7187500000000002,2.0350000000000006,1.9777248328045962,1.8829950662515744,2.7559584872011302,2.827273382445814,2.9706249999999996,2.573125,2.4564624584706873,2.329788864869583,2.007658682946418,1.9502643999231575,2.2796666666666665,2.2796666666666656,2.2491911764387558,2.276311923749808,2.806777963718581,2.79039417487142,2.30375,1.9487499999999995,1.9911995724200342,1.776673038020317,1.8805292992737732,1.8952669184725868,3.895,3.8574999999999986,3.849265439104996,3.887014858080715,4.187494270789743,4.214392043705111,3.3907187500000004,3.144718750000003,3.049780753292686,3.2687985236234076,2.9703234070931392,3.616965547103991,6.836625000000001,7.020857142857144,6.948442598773072,7.035792720735124,6.9710386995431275,7.1735172641915534,1.7561011904761905,1.7561011904761896,1.7104923842920943,1.7389119074874955,1.98008163763831,1.9784449394728816,1.791875,2.0412499999999993,1.7607843984541245,1.627307680840885,1.9299886267110726,1.994700722085342
2015-05-31,PREMON,1.92,4.93,3.84,3.35,4.72,4.336,8.18,2.9385714285714286,2.7,1.90125,1.6350000000000007,1.9546348996827576,1.841086525720605,3.019235958992665,2.585675673147775,3.2128125,2.883125,3.4458774750824124,3.085208759155116,3.992950410621448,4.113430164518418,2.2796666666666665,2.2796666666666656,2.8855147058632538,3.0736834699320963,3.862200757758473,3.8353614353462837,2.5706249999999997,2.1312499999999996,2.534719743452021,2.305711997262123,2.8133576081488894,2.6144984954690518,4.4375,3.764999999999999,4.197559263462997,4.408322847629144,5.1629530366694905,5.130441600409522,3.789859375,3.204718750000003,3.564268451975612,4.189213750646511,4.713479253000655,5.259347167254252,6.9396249999999995,6.7955000000000005,7.441065559263843,7.33515613273621,8.345954916344326,8.208724583108056,1.7561011904761905,1.7561011904761896,2.201724002003828,2.029625646818844,2.948076562309368,2.9442881381713017,1.81875,1.7212499999999995,2.136470639072475,1.826963573023135,3.953441249064374,4.231202331458597
