Date,Season,Daskroi,Viramgam,Bavla,Ranpur,Dholka,Dhandhuka,Sanand,Barwala,Mandal,Ahmadabad City,Daskroi_Trend,Daskroi_SMA,Daskroi_EWMA,Daskroi_DES,Daskroi_TES,Daskroi_ARIMA,Viramgam_Trend,Viramgam_SMA,Viramgam_EWMA,Viramgam_DES,Viramgam_TES,Viramgam_ARIMA,Bavla_Trend,Bavla_SMA,Bavla_EWMA,Bavla_DES,Bavla_TES,Bavla_ARIMA,Ranpur_Trend,Ranpur_SMA,Ranpur_EWMA,Ranpur_DES,Ranpur_TES,Ranpur_ARIMA,Dholka_Trend,Dholka_SMA,Dholka_EWMA,Dholka_DES,Dholka_TES,Dholka_ARIMA,Dhandhuka_Trend,Dhandhuka_SMA,Dhandhuka_EWMA,Dhandhuka_DES,Dhandhuka_TES,Dhandhuka_ARIMA,Sanand_Trend,Sanand_SMA,Sanand_EWMA,Sanand_DES,Sanand_TES,Sanand_ARIMA,Barwala_Trend,Barwala_SMA,Barwala_EWMA,Barwala_DES,Barwala_TES,Barwala_ARIMA,Mandal_Trend,Mandal_SMA,Mandal_EWMA,Mandal_DES,Mandal_TES,Mandal_ARIMA,Ahmadabad City_Trend,Ahmadabad City_SMA,Ahmadabad City_EWMA,Ahmadabad City_DES,Ahmadabad City_TES,Ahmadabad City_ARIMA
2002-02-28,POMRB,46.495,17.05,3.275,15.95,13.25,4.258,11.8,10.405555555555557,7.681999999999999,44.2,46.186875,44.58125,46.51581859986999,45.95055648972875,43.747219026776314,46.32130463589267,14.474270833333334,12.213125000000007,13.32411058559345,12.534733278137272,12.391079298372516,10.319038858950018,3.4325,3.2818749999999994,3.228726202965042,3.355438005439934,3.493590549909275,3.0202096760438026,14.730104166666665,13.428750000000008,14.62137526308311,14.714459693175364,14.171574263682478,16.007549044804406,11.28090277777778,12.11416666666667,11.60802322583463,11.463403009222356,12.330757763841627,9.883508908613248,5.1885416666666675,4.985166666666668,4.869719561374963,4.924028493189064,4.993483326254563,5.575024651041835,27.368541666666665,25.084999999999994,24.314327490246896,25.202263247061452,29.70632591681249,17.64674196640976,10.870166666666668,11.29977777777778,10.778494968843148,11.396654894767467,11.723938631175663,10.956439778274856,8.014583333333333,7.256333333333327,7.312071705456475,7.432718366750556,8.33321392956907,7.02198964947613,60.52125,32.64749999999999,35.89561228037619,34.89605031357822,25.595828908713454,29.898447762410203
2002-05-31,PREMON,47.27,18.65,4.75,18.211666666666666,13.675,5.5125,32.626666666666665,11.896,9.142,92.53,46.05062500000001,45.8575,46.81749115992199,46.164796456806606,51.419220118534625,49.639377527096286,14.891666666666667,14.37395833333334,15.45446635135607,14.37635468501934,15.927671841818078,15.056287111577753,3.721875,3.446249999999999,3.8372357217790256,3.8516529989060655,3.5676775631472695,3.4891865685357732,15.384166666666665,14.254166666666677,16.057491824516532,14.682652388919985,15.964201339002344,16.49606733132233,12.475763888888888,11.164166666666668,12.434813935500777,11.878414719966417,12.230304196105902,13.883964496809773,5.414666666666666,4.834291666666668,5.126831736824978,4.943134375832642,6.853359690323634,6.987491935730201,20.693541666666665,30.314166666666658,27.639263160814803,27.211481642924046,24.016552357606333,23.921322610642896,11.275277777777777,10.63516666666667,11.22549698130589,11.397251406947223,11.821504661760912,11.73405700104024,8.961916666666667,7.361833333333326,8.044043023273884,7.460974467191257,8.48264637708044,7.345938183085253,75.92,50.43249999999999,58.54936736822572,55.84500496705958,39.693740761919315,35.42250866627692
2002-08-31,MONSOON,46.735,9.765,3.5,11.1875,11.540555555555557,6.444,11.8,11.50111111111111,11.282,93.73,46.048125,46.51625000000001,46.78449469595319,46.112133457102914,48.215181919904325,44.71197122339546,17.06,14.574583333333338,13.178679810813643,12.85203215614925,11.707506210145045,12.952618563102074,4.194999999999999,3.4187499999999993,3.7023414330674154,3.751316305898072,3.749322488584218,4.236424534991002,15.890416666666667,15.206041666666678,14.10949509470992,14.650913787203933,13.081093479573013,13.697442974531523,13.481388888888889,11.39763888888889,12.077110583522689,11.790641814027673,10.327442825111959,10.376349800794323,5.333041666666667,5.542791666666668,5.653699042094987,5.07190742599398,4.24447406079059,4.508593987757517,17.385416666666668,24.422916666666666,21.303557896488883,26.630108913761923,34.13087413583138,19.475572845746367,11.747350694444446,11.105166666666669,11.335742633227978,11.362948655189081,9.85341462786052,10.818804766316653,9.40625,8.667333333333325,9.33922581396433,7.489338001418897,6.728192597857721,7.834965190083127,81.41666666666666,70.61,72.62162042093544,69.85684730711773,57.93998512552105,57.480622005359216
2002-11-30,POMKH,41.84,15.37,4.575,16.9,15.75,4.931666666666667,11.63,11.978888888888893,8.920000000000002,94.46,45.55409375000001,45.58500000000001,44.80669681757192,44.34241257266724,45.770027344880816,44.69014293717896,18.77,15.208750000000004,14.055207886488185,13.566553654819584,12.956441448695374,12.298564442682652,4.606249999999999,4.024999999999999,4.051404859840449,4.053737613562697,3.521851659060832,3.6506129016414475,16.485833333333332,15.56229166666668,15.225697056825952,14.619243836656002,14.88648090779344,14.623058459746643,13.969513888888889,13.55388888888889,13.546266350113614,12.549239938182689,12.06144455723683,10.182843264668367,5.435479166666667,5.286541666666667,5.364886091923658,5.015517211692173,4.999467481927168,5.024971592274752,15.505833333333333,16.964166666666664,17.43413473789333,25.907440241181895,26.059491153965176,22.47211300089947,12.04903125,11.44538888888889,11.593001135492344,11.373961881803586,11.37143246148227,11.428426847079121,9.409500000000001,9.256499999999992,9.171535488378598,7.517809343938835,8.258350197973316,8.608303994328312,77.73958333333333,81.22999999999999,81.35697225256126,79.20268123141942,74.49917938827724,71.48216312703109
2003-02-28,POMRB,50.2,31.86,4.635,18.575,12.67,4.63,15.17,12.82125,8.88,45.69333333333333,49.773812500000005,46.511250000000004,46.96401809054315,46.17499720629066,42.01392281294833,42.70083321130328,19.424999999999997,18.911250000000006,21.17712473189291,19.211837652745448,15.569761838717175,12.384477398685906,5.31875,4.364999999999998,4.284842915904269,4.2745739049264415,4.33977206640931,4.1959644938420055,17.014062499999998,16.218541666666678,16.56541823409557,14.587642358083727,15.88229209801943,16.68415716153242,14.697569444444444,13.408888888888889,13.195759810068168,12.550579391772903,14.050776779455326,14.173354929556801,5.207583333333333,5.379541666666667,5.070931655154195,4.930188924478914,4.993483326254563,5.360204156513539,15.44125,17.806666666666665,16.528480842736,25.506435626220956,26.516511791160532,17.84092788021072,11.76048611111111,12.049312500000001,12.084300681295407,11.458289891860836,12.000717156997489,11.228369544032914,8.70257142857143,9.555999999999994,9.05492129302716,7.546388922083218,10.058797769523473,8.046442083234306,69.70458333333333,81.60333333333332,67.09151668487009,67.75215436671775,75.16087149251184,80.35749135775633
2003-05-31,PREMON,39.61275,17.52,6.68,20.35,18.16,5.96,14.22,11.89375,7.9700000000000015,61.62,50.344437500000005,44.5969375,44.02351085432589,43.59273385216192,51.67712821347074,43.063052252609516,20.420625,18.628750000000004,19.714274839135747,18.573269541648365,23.41191780208721,22.2349848561402,5.880624999999999,4.847499999999998,5.242905749542562,5.122491748228142,4.618093147077737,4.281723065193869,17.20625,16.75312500000001,18.079250940457342,14.556109204237657,18.065184177062612,18.279835371013668,14.0775,14.530138888888889,15.1814558860409,13.632751189726836,13.41574174665337,14.999419419492963,4.922041666666666,5.491416666666668,5.426558993092517,5.009142242711179,6.853359690323635,6.7465047356005945,17.576249999999998,13.204999999999998,15.6050885056416,24.911396824056048,24.384159140940795,21.41202247788087,11.403055555555556,12.048750000000002,12.008080408777243,11.453014230425989,12.683694423390001,12.613727799576655,7.925267857142858,9.262999999999995,8.620952775816296,7.575077140764379,10.046440787150505,8.095040697717724,61.146538690476184,73.87583333333333,64.90291001092206,66.04725572500335,71.65511006612347,66.96825102113732
2003-08-31,MONSOON,88.15,16.135,7.27,13.275,12.88,4.173333333333333,29.69,9.195,6.798571428571428,60.36,39.6444375,54.9506875,61.67410651259554,59.15440925979404,45.574995412506894,44.3243175559527,18.601250000000004,20.221250000000005,18.28256490348145,17.70483933062493,16.003017753576593,16.44774674968329,5.980625,5.789999999999998,6.053743449725537,5.886385781336372,5.149357847490023,5.410476918209918,16.981875000000002,17.275000000000013,16.157550564274406,14.524644159927266,14.494287343792635,14.151427482402497,12.823333333333334,14.864999999999998,14.260873531624542,13.460140026221856,12.27978052575893,11.527308564680034,4.990333333333333,4.923750000000001,4.9252687291888435,4.874632255309787,4.244474060790591,4.817438276331991,21.420625,17.6775,21.23905310338496,26.089476150420662,28.923137276711934,16.948846662604353,11.080121527777777,11.472222222222225,10.882848245266345,11.210090891972316,10.479011288877969,10.961892304139887,7.554226190476191,8.14214285714285,7.892000236918349,7.603874411018138,7.453025339751372,7.861370872984675,56.93786011904761,65.53333333333333,63.08574600655324,64.48959328383722,66.8781031010612,64.90245677187194
2003-11-30,POMKH,4.99,16.965,5.3,16.35,9.45,4.918,10.82,11.425555555555556,7.185,59.36564285714285,29.93284375,45.7381875,39.000463907557325,39.61824058856403,59.260421767202175,57.56228789199794,16.498125,20.620000000000005,17.75553894208887,17.37264817604239,18.019866140799714,14.821895559826011,5.487500000000001,5.971249999999999,5.752246069835322,5.716243193504379,5.863907465506078,5.902829176236355,16.72875,17.13750000000001,16.234530338564646,14.493247155335364,17.189905819450196,16.291651088813495,11.384166666666665,13.29,12.336524118974724,12.646387946953945,13.87133066395968,11.148758869429361,4.895083333333333,4.920333333333334,4.9223612375133055,4.839683181662951,4.999467481927168,5.007258942118357,28.33125,17.475,17.071431862030977,24.969483992955485,23.368068444375183,22.934138510140816,10.840385416666667,11.33388888888889,11.09993116938203,11.186349778545841,11.194634481848347,10.60986585996772,7.612559523809525,7.708392857142851,7.609200142151009,7.6327811591470125,7.386011897516906,7.497828322056156,57.73413839285714,56.75974404761905,61.59770474678908,63.122759779083836,67.94422883081674,63.14790541671009
2004-02-29,POMRB,1.45,15.71,4.71,17.33,8.936666666666667,5.19,46.735,10.791111111111107,7.646666666666667,47.11826190476191,15.721250000000003,33.550687499999995,23.980278344534394,25.863022875605832,37.07243961452985,52.47066765452348,15.154375,16.582500000000007,16.93732336525332,16.753677738106727,19.34928016932068,17.02329049309693,4.749375,5.989999999999998,5.335347641901193,5.401139210990367,6.039075821793232,5.059269355885281,16.281458333333333,16.82625000000001,16.672718203138785,14.461918027406181,17.330231616953654,16.946771122962694,9.763541666666669,12.356666666666666,10.9765811380515,11.893249915653728,13.9757242108797,11.85282315579361,4.8931666666666676,5.060333333333334,5.029416742507983,4.841146976775035,4.993483326254563,5.250183315866807,28.665,25.36625,28.936859117218585,28.071756011212056,24.16077303613387,15.764797990293294,10.927791666666666,10.826354166666667,10.976403146073661,11.108811740404198,11.720863220458087,11.130290623176187,7.656488095238096,7.400059523809517,7.624186751957272,7.6617978019060295,8.921914699692909,7.571635644524577,59.02289955357142,57.11597619047619,55.80592760997821,57.83931834029828,58.15490105337402,61.68698366604875
2004-05-31,PREMON,10.67,16.845,2.66,19.57,10.38,4.638,37.94,12.005999999999998,9.67,66.56529761904763,8.859375,26.31499999999999,18.656167006720636,20.33197773353542,30.695380934903625,4.429668799923093,13.780625,16.413750000000007,16.90039401915199,16.686900590144024,19.814128669576963,15.590794146762743,4.4684375,4.9849999999999985,4.265208585140716,4.489086228718977,5.671763915965816,4.782541815737432,15.974166666666667,16.63125000000001,17.83163092188327,14.43065663902414,18.528327371976186,18.220042052314255,9.288385416666667,10.411666666666665,10.7379486828309,11.573990884428985,12.490413994450197,13.450176477829345,5.14925,4.729833333333334,4.87285004550479,4.779685698998546,6.853359690323635,6.627476962100781,25.803749999999997,31.29625,32.53811547033115,30.093493543414585,24.726828270268804,27.091905275367978,10.93283333333333,10.854416666666665,11.388241887644195,11.145611070295708,11.924795720270932,11.573437633877607,7.280625,7.825059523809517,8.442512051174363,7.6909247688313505,8.87998017499508,7.690942820127442,56.88204315476191,58.35230059523809,60.10967561360597,61.396441553718944,61.39846328304161,56.05972692086063
2004-08-31,MONSOON,3.4,6.06,5.385,10.476666666666668,7.695,5.48,8.64,9.781999999999998,5.45,65.72479166666668,17.515208333333334,5.127499999999991,12.553700204032381,14.214745558368376,21.678367756388273,-5.039297962517702,13.545416666666668,13.895000000000007,12.564236411491192,13.267667302752088,13.487157131464151,11.267179007758052,4.4184375,4.513749999999999,4.713125151084429,4.820184521268117,4.186331183939574,3.6912646801423277,15.872291666666667,15.931666666666677,14.88964521979663,14.399462757323917,13.941924913925686,13.635830492248315,9.626770833333333,9.115416666666665,9.52076920969854,10.789437725698686,9.76125693130385,9.783149244388001,5.094083333333334,5.056500000000001,5.115710027302875,4.8233716723024775,4.24447406079059,4.720342044853547,21.356875,26.033749999999998,22.978869282198687,28.547845388360315,32.512726757053535,19.097160192603326,10.912138888888887,11.001166666666665,10.745745132586517,10.982780795831017,9.958541892130278,10.5704015336562,7.305000000000001,7.48791666666666,7.245507230704618,7.720162432299401,7.165596636141,8.327710149972143,53.54380505952381,59.69349851190475,62.35572203483025,63.40070989571091,62.18834933348107,60.11756703491341
2004-11-30,POMKH,34.845,16.05,4.9375,16.69,10.833749999999998,5.66,8.98,10.878888888888886,5.526666666666666,36.874,28.398666666666667,12.59124999999999,21.470220122419427,21.452841087259646,13.082643462124981,19.390799961422232,13.465208333333333,13.666250000000005,13.958541846894715,14.062521113408163,12.705839781707402,10.723909624181278,4.665,4.423124999999999,4.802875090650657,4.885873368052501,4.53441215471264,4.980869098518967,16.050416666666667,16.01666666666668,15.60978713187798,14.36833635312006,15.937922595458076,14.854378674858651,9.8815625,9.461354166666663,10.045961525819123,10.778869885129748,10.733051818020124,10.783179636348578,5.272666666666667,5.242000000000001,5.3334260163817255,4.886410515175845,4.999467481927167,4.991466246880028,22.1675,25.573749999999997,17.379321569319213,26.959872931560472,23.452259632016002,24.861220318685966,10.851840277777777,10.864499999999998,10.799002635107465,10.931727099467114,10.977274254808767,10.761135844965889,7.12875,7.073333333333326,6.5579710050894375,7.7495112454967785,6.773172019582491,7.086336957226192,52.17171726190476,54.07058779761904,52.16303322089815,54.34137915050373,66.93641056249504,62.28339140494595
2005-02-28,POMRB,40.84166666666667,14.743333333333334,4.6724999999999985,16.175,10.26,4.006666666666667,13.0,11.172222222222222,9.499999999999998,42.903999999999996,41.629104166666664,22.439166666666654,29.218798740118324,28.210696999381213,18.733673716209275,27.156399757743515,14.32541666666667,13.42458333333334,14.272458441470162,14.195461330425095,15.663640881657555,13.480813506813956,5.151874999999999,4.4137499999999985,4.750725054390394,4.838441214432568,5.093944622944768,4.80260715508379,16.822708333333335,15.72791666666668,15.835872279126788,14.33727722923487,16.761677414954388,17.196345214322136,9.970937499999998,9.792187499999995,10.131576915491474,10.6574183207607,11.888477025601922,9.824473099297165,5.61375,4.9461666666666675,4.802722276495702,4.752441900678413,4.993483326254563,5.23915084923856,29.7075,17.139999999999997,15.627592941591526,25.795589144633336,28.440459571839853,16.84822173673902,10.635059027777777,10.959777777777777,10.948290469953367,10.91125626486138,11.41337336835769,10.728140278974498,7.022083333333333,7.536666666666658,7.734782603053661,7.778971660319826,7.9884626688570375,6.99801765407571,49.16102157738095,53.01702232142856,48.45941993253889,50.633338512613236,49.27978963582731,52.4688605547132
2005-05-31,PREMON,58.346000000000004,17.169999999999998,4.67,22.15,11.095,7.25,78.16,11.142499999999998,6.406666666666666,59.80285714285715,52.12719444444445,34.358166666666655,40.869679244070994,38.742510026248645,33.49431727831195,34.38942005490557,13.685,13.505833333333339,15.431475064882097,15.045160301985506,17.134971158148097,15.022826042443267,5.432812499999999,4.916249999999999,4.718435032634236,4.806176119763029,5.087400608826638,4.6821365717715,16.93625,16.372916666666683,18.36152336747607,14.306285289729736,17.936584135462137,17.97221245012071,9.81859375,9.970937499999994,10.516946149294885,10.724529723058113,11.1958703120515,13.733022780487552,5.361083333333333,5.599166666666667,5.781633365897422,5.010873157938197,6.853359690323634,6.35268151491657,34.2665625,27.194999999999993,40.64055576495491,32.39508104074703,24.76112709952208,23.250194085326342,10.418437499999998,10.743902777777777,11.025974281972019,10.8900471751044,11.805772715951816,11.614412318084689,7.563541666666666,6.720833333333324,7.203536228498863,7.808544047799413,8.801126755287113,8.151953745418073,49.15495238095238,51.32641220238095,52.996794816666196,54.296871882000524,54.23013686040592,48.77437541351716
2005-08-31,MONSOON,61.5675,12.616666666666667,7.27,14.075,7.695,5.596666666666668,28.74,8.911249999999997,7.8599999999999985,48.401666666666664,56.80927777777778,48.90004166666665,49.1488075464426,46.62355089745724,40.90881113879739,46.51892993855179,10.987708333333332,15.145000000000003,14.305551705595924,14.199866429197913,11.92004825371454,10.590392843877497,5.4828125,5.387499999999999,5.739061019580541,5.676936844159961,4.633182960009247,4.679442678036475,15.884375,17.272500000000015,16.646914020485642,14.275360282220083,13.666427768954405,14.150011682591137,9.590000000000002,9.970937499999994,9.388167689576932,10.108772671124303,8.933781042066267,8.920763059792943,5.197791666666666,5.628333333333334,5.70764668620512,5.056822527627055,4.24447406079059,4.821364153294947,38.5421875,32.22,35.88033345897295,33.08078369256077,30.965833151174394,26.331985771612906,10.300850694444444,10.526215277777776,10.18008456918321,10.673908555604136,9.635759032513937,10.018048764791892,7.598958333333333,7.323333333333324,7.466121737099318,7.83822886785655,6.110187164940436,7.267660004296867,52.91073809523809,46.99563095238095,51.15874355666638,52.57838409920182,55.168656768501094,53.03419307065187
2005-11-30,POMKH,60.662222222222226,4.37,5.3,14.0,9.615,3.522,25.3525,10.016666666666666,7.448333333333334,54.14857142857142,57.504013888888885,55.35434722222221,53.75417341675445,51.34498557452582,46.569690725433105,51.5313972430291,8.927760416666667,12.225000000000005,10.331331023357553,11.044112092926714,14.145907944481293,13.992728670188917,5.23625,5.4781249999999995,5.563436611748324,5.577556219682703,5.552903274806372,6.049006553895324,14.42625,16.600000000000016,15.588148412291385,14.244502123036638,17.693207642068437,17.12810369460304,9.391875,9.666249999999994,9.478900613746159,9.993461565831456,10.097901848773935,8.593334009892361,5.412,5.093833333333333,4.833388011723072,4.8569189241825645,4.999467481927167,5.07991934217749,36.099999999999994,36.313125,31.66920007538377,33.260001260341596,24.817032890058453,24.801871505805714,10.130451388888886,10.310659722222221,10.114717408176592,10.57520614205951,10.504515363857772,10.267550606378899,7.965208333333334,7.803749999999991,7.459006375592924,7.868026533863576,6.7804687608275955,7.667466665002396,53.570386904761904,51.314273809523804,52.354674705428394,53.527692645324386,56.143641044926525,51.244851776252325
2006-02-28,POMRB,52.481111111111105,4.845,4.71,10.45,9.65,4.838333333333333,30.8325,11.093750000000002,7.861666666666667,55.67571428571429,55.29079861111111,58.26420833333332,53.24494849449711,51.46442731482496,49.41245381848187,53.45410753416765,6.9061458333333325,9.750416666666672,8.136798614014532,9.042076574454518,12.247054951333656,10.802936723318169,4.704657738095238,5.4875,5.222061967048995,5.309307392853166,5.851690482182496,5.184584741595314,12.165625000000002,15.168750000000017,13.53288904737483,14.213710641174087,16.778776867964634,15.53678184881426,8.621875000000001,9.513749999999995,9.547340368247696,9.907956135885755,11.117683934566227,8.967852554891344,5.3589166666666666,5.30175,4.835366140367176,4.827893278513903,4.993483326254563,5.077928194593132,30.659375,40.77125,31.334520045230263,33.99236410157351,31.017321478318404,26.323241635356943,10.025062003968253,10.291041666666665,10.506330444905956,10.580629585707458,10.834020193790366,10.25084426415904,8.212916666666668,7.394166666666658,7.620070492022421,7.8979374810272285,8.582822160504199,7.550716845768291,54.1343005952381,54.50720238095238,53.68309053754275,54.69142963707622,48.7651713957286,52.366431024410375
2006-05-31,PREMON,52.264444444444436,10.58875,2.66,16.21,10.12,8.132,40.79,9.857777777777775,10.975,52.30833333333334,52.940625,56.743819444444426,52.85274687447604,51.4640077808993,57.201942131358464,50.59564626683613,5.635937499999999,8.10510416666667,9.117579168408719,9.474443470773519,11.319037551828877,7.6714157805985,4.372961309523809,4.984999999999999,4.197237180229397,4.428279632468436,5.558861046507913,4.889969994559963,10.119375,13.68375000000002,14.6037334284249,14.182985763504714,16.812917130819795,16.233294674714305,7.836874999999999,9.269999999999994,9.776404220948617,9.931994517426046,10.462449523416296,10.260357839488451,5.2725833333333325,5.52225,6.154019684220305,5.1897645777523245,6.853359690323634,6.464584952707416,29.7009375,31.42875,35.116712027138156,35.82598853398227,37.3095773532556,25.687183310872317,9.979786706349207,9.96986111111111,10.246909378054683,10.476493609559569,11.363508304318579,11.296443935837123,7.449479166666667,8.536249999999992,8.962042295213452,7.9279621603325126,8.71080625190026,7.674142329722772,54.85354166666667,52.63357142857143,53.13318765585899,54.23683345481179,58.580922004444105,53.64466166530263
2006-08-31,MONSOON,49.94333333333334,3.025,5.027261904761905,1.93,2.51,4.29,22.585,9.352857142857145,5.273333333333333,60.40750000000001,52.40708333333333,53.83777777777776,51.68898145801896,50.64055066596433,53.70928013789549,47.25726523291772,5.5615625,5.707187500000003,6.680547501045231,7.403033082533838,5.820817567702501,5.122909841427,4.402176995798319,4.4243154761904755,4.5292470700424,4.657172429646122,4.118305277107376,3.7833681258397482,10.103125,10.647500000000019,9.534240057054939,14.152327193213893,10.261234194258979,11.293145862527663,7.453749999999999,7.973749999999994,6.869842532569169,8.452684358575063,8.144211252981828,7.231859912748258,5.597708333333333,5.1955833333333326,5.408411810532183,5.073665853330921,4.24447406079059,4.9184106339019875,28.8678125,29.890000000000004,30.104027216282894,35.39585339071733,32.87687290467389,28.81842203509963,9.871163194444446,10.080262896825397,9.889288483975669,10.33739020334574,8.962917876971233,9.183667538550475,6.883958333333334,7.889583333333325,7.486558710461404,7.958100937739957,7.448494481444432,8.669182337080255,54.67493303571429,55.63502976190477,56.042912593515396,56.8500732199071,55.18173576550144,53.128496778425415
2006-11-30,POMKH,53.48500000000001,3.8,4.889166666666666,9.775,8.52,4.138,23.84,9.212857142857144,3.9275,47.89666666666667,53.148420138888895,52.043472222222206,52.407388874811375,51.369743681404756,50.427204455930564,49.09823751877249,4.874843749999999,5.564687500000003,5.528328500627138,6.233814900285911,6.753882641101789,7.2608702956515945,4.836555442489496,4.321607142857142,4.673214908692106,4.761350254258103,4.351230602864156,4.87119172612824,10.81375,9.591250000000018,9.630544034232964,14.121734955710332,10.621987758379612,10.06767139349926,6.657500000000001,7.699999999999994,7.529905519541501,8.45082499975011,8.286725061748806,7.90893290364898,5.722666666666667,5.349583333333333,4.900247086319309,4.9490975398808015,4.999467481927167,4.876956972833915,26.3184375,29.511875000000003,27.598416329769734,35.00892432780593,26.428002870467655,25.16900248899624,10.013115079365079,9.879310515873017,9.618715947528258,10.198738199700818,10.136693470609936,10.157160246640322,6.344666666666667,7.009374999999992,6.062935226276842,7.988354279813125,6.9151393149583935,7.0280267625800406,54.96802083333334,54.07205357142858,52.78441422277591,54.05228136365458,60.54842011564956,55.94005572285498
2007-02-28,POMRB,55.39,4.82,5.3545588235294135,14.545,7.6800000000000015,6.823333333333334,25.68,11.028571428571427,6.8583333333333325,60.49875,53.360885416666676,52.77069444444443,53.60043332488682,52.51191394696857,49.229655489614096,51.28554035177521,4.1025,5.558437500000004,5.244997100376283,5.75607408118243,7.380337954421806,7.209861059114759,5.1903640362394965,4.482746848739495,4.94575247462703,4.990019483845278,4.964362933354133,4.820658069242262,11.523125,10.61500000000002,11.596326420539778,14.091208884153833,10.22965583512684,11.912800751845893,6.532499999999999,7.207499999999994,7.589943311724901,8.28392113425123,9.47296439570092,8.928062476745364,5.65325,5.845833333333333,5.669481585124919,5.1505124189559695,4.993483326254563,5.045829044364597,24.3575,28.223750000000006,26.831049797861837,34.74980122557601,32.25025148512159,28.178918000484266,10.109642857142857,9.863015873015874,10.182658139945527,10.233065095650513,10.346870534836095,9.826660815268044,5.831874999999999,6.758541666666658,6.3810944690994384,8.018722654292917,7.596491942805014,6.483826593866195,53.91907738095239,55.27781250000002,55.87014853366554,56.76319268921985,49.267514223627614,52.833248134499335
2007-05-31,PREMON,55.28625,5.12,5.490468750000002,17.8,5.72,7.146666666666667,25.5475,11.058571428571426,7.663999999999999,49.83000000000001,52.5128125,53.52614583333332,54.2747599949321,53.20590882521897,58.15114924450663,53.321939207514376,3.966875,4.191250000000004,5.19499826022577,5.524342161905952,8.2445783678293,7.74118481936545,5.1903640362394965,5.190364036239496,5.1636389847762185,5.188067306719457,5.28043215366927,5.075826786463559,12.024375000000001,11.012500000000019,14.077795852323867,14.060748823962564,14.852155221616421,18.131304351338294,7.04125,6.107499999999995,6.841965987034941,7.764216721494088,8.742126737668958,9.354857783798296,5.574125,5.599500000000001,6.260355617741618,5.376120287206662,6.853359690323635,6.665458294510473,24.220625,24.413125000000008,26.317629878717103,34.39755719690891,38.42709917632982,25.00726008631657,10.158571428571426,10.163214285714286,10.533023455395886,10.266879276437736,10.991850149107428,10.858143806208739,5.864770833333332,5.930791666666657,6.894256681459662,8.049206482475359,7.719261841294464,7.233806009104806,54.492425595238096,54.658229166666686,53.45408912019933,54.690107574323505,60.66548579139261,55.794094513796274
2007-08-31,MONSOON,48.62125,2.315,5.027261904761905,6.015,5.91,4.72,22.14,8.924285714285713,4.482,54.494285714285716,50.689285714285724,53.19562499999999,52.01335599695926,51.28618342927205,55.417358556796685,53.81650701983586,3.78125,4.013750000000004,4.042998956135461,4.488968492268355,1.860064033145492,2.7236969241698112,5.190364036239497,5.190364036239496,5.109088152770493,5.160267144326543,5.075610073577374,5.187279466638124,11.325000000000001,12.033750000000019,10.85267751139432,14.030354517737111,8.200691284294418,9.531459945051683,7.270625,6.957499999999994,6.469179592220964,7.385197643179571,5.801065020395482,3.5046268616819227,5.075833333333333,5.707000000000001,5.644213370644971,5.299541489053154,4.244474060790591,4.838744913432811,24.791875,24.30187500000001,24.64657792723026,33.57830266127219,30.875406968474643,27.947459025450218,10.2625,10.056071428571428,9.889528358951818,10.109254885164471,9.021632391852636,9.487195438007358,6.153458333333333,5.732958333333324,5.929354008875798,8.079806173228429,5.745663312521112,7.462272923165036,55.5807068452381,53.1799255952381,53.87016775783388,55.02082745701024,55.595384343353956,53.49042699707002
2007-11-30,POMKH,48.0225,3.425,4.889166666666666,9.7,9.19,3.0750000000000006,23.19,10.032857142857145,4.982,58.39666666666667,48.54154017857144,51.829999999999984,50.41701359817556,49.84554501216972,51.02580466694016,50.201909858607756,3.4050000000000002,3.9200000000000044,3.7957993736812767,4.130595200341797,3.9964601611847037,5.061233170933415,5.190364036239496,5.190364036239496,5.021119558328962,5.094475284469835,4.9280231009998605,4.9863256982686375,10.513125,12.01500000000002,10.391606506836592,14.000025941326475,11.917399322439728,11.954077968603595,8.575,7.124999999999994,7.557507755332578,7.727395507234249,7.278428457041047,8.837208883894906,4.520333333333333,5.44125,4.616528022386984,5.035330305890222,4.999467481927168,4.783765240332253,26.1296875,24.13937500000001,24.063946756338158,32.834014034650515,25.32492355674333,24.31759434495826,10.191071428571428,10.261071428571428,9.946859872513949,10.063958707287055,10.062040112605256,9.7395101724257,6.457583333333334,5.996583333333323,5.550412405325479,8.110522194747672,5.491829056736434,6.472685094291167,56.280238095238104,55.804925595238096,55.680767321367,56.636352624114075,58.64519607816126,53.8781734878211
