Date,Season,Thasra,Mahudha,Nadiad,Virpur,Mehmedabad,Matar,Kheda,Balasinor,Kapadvanj,Kathlal,Thasra_Trend,Thasra_SMA,Thasra_EWMA,Thasra_DES,Thasra_TES,Thasra_ARIMA,Mahudha_Trend,Mahudha_SMA,Mahudha_EWMA,Mahudha_DES,Mahudha_TES,Mahudha_ARIMA,Nadiad_Trend,Nadiad_SMA,Nadiad_EWMA,Nadiad_DES,Nadiad_TES,Nadiad_ARIMA,Virpur_Trend,Virpur_SMA,Virpur_EWMA,Virpur_DES,Virpur_TES,Virpur_ARIMA,Mehmedabad_Trend,Mehmedabad_SMA,Mehmedabad_EWMA,Mehmedabad_DES,Mehmedabad_TES,Mehmedabad_ARIMA,Matar_Trend,Matar_SMA,Matar_EWMA,Matar_DES,Matar_TES,Matar_ARIMA,Kheda_Trend,Kheda_SMA,Kheda_EWMA,Kheda_TES,Kheda_ARIMA,Balasinor_Trend,Balasinor_SMA,Balasinor_EWMA,Balasinor_DES,Balasinor_TES,Balasinor_ARIMA,Kapadvanj_Trend,Kapadvanj_SMA,Kapadvanj_EWMA,Kapadvanj_DES,Kapadvanj_TES,Kapadvanj_ARIMA,Kathlal_Trend,Kathlal_SMA,Kathlal_EWMA,Kathlal_DES,Kathlal_TES,Kathlal_ARIMA
2002-05-31,PREMON,8.7875,15.325,12.75,9.295,21.35,10.745,5.95,6.9,35.3,51.3475,8.040833333333333,6.678125,7.388359237101617,6.614526208463978,7.428758726240211,7.078923768646476,13.6725,12.331249999999997,13.458586246667817,13.07564387254714,13.803103448232491,13.16432065037494,12.375625,10.535416666666666,11.11106190982311,10.777554839351994,11.504044013679051,10.281385583634332,9.572812500000001,10.83625,10.58628318736017,12.200001247725154,14.544204238072432,12.021420682032037,20.4284375,19.046875000000007,20.246866249476774,19.698496949134377,22.19444186609446,16.47404408157322,4.52375,5.64625,6.475646474392317,5.524650563216203,7.62173145416765,6.272405872647369,4.994999999999999,3.7425000000000006,4.447484019459837,4.668081474628862,4.654850858023552,8.57875,8.683750000000002,8.644785173555087,9.93555570603927,11.223025904008859,9.72393937580586,30.138749999999998,27.105833333333333,29.344358125964177,34.577645908537974,31.43597737240767,28.24383583344877,22.405156249999997,22.80437499999999,28.386882637296658,21.80839371628925,23.810967528690913,49.35545258571203
2002-08-31,MONSOON,8.075000000000001,14.85,13.509999999999998,6.0275,20.25,2.95,5.97,5.94,23.663333333333334,18.26625,8.534791666666667,7.399375,7.66301554226097,6.930086695908998,6.318142284403211,6.805532833994741,13.066875,13.743749999999995,14.01515174800069,13.582429896184069,12.330187044698844,12.37398215854402,13.70125,11.36125,12.070637145893865,11.661245076702778,10.652526081046432,11.51610609864129,8.409583333333334,9.915625,8.762769912416102,9.924464866020116,8.082683378460843,8.019518652882104,21.541875,19.595625000000005,20.24811974968606,19.69345158538513,18.91061511743194,15.564314685303387,5.706250000000001,4.37375,5.06538788463539,5.027572818616099,6.348978967988237,6.4571722751795955,5.5475,4.715,5.056490411675902,3.9651164939879076,3.2083153150068267,7.19625,9.072500000000002,7.562871104133053,7.919190007804036,6.567186270509719,7.186186974975441,30.888333333333332,28.36916666666667,27.071948208911838,32.575595623145695,26.518921386363537,25.934922917543737,27.343229166666664,19.41343749999999,24.338629582377994,21.42066997922611,19.090437132328837,27.493595656339057
2002-11-30,POMKH,9.906666666666666,10.705,16.215,6.657499999999999,21.95,2.85,5.23,7.75,35.47,27.473749999999995,8.366354166666667,8.682291666666666,8.560475992023248,7.624959918485676,7.603566478865734,8.416583925876184,12.186250000000001,13.601249999999995,12.691091048800414,12.062847668673891,14.593412279816306,15.417617666054765,14.125,13.389999999999999,13.72838228753632,13.133206583250578,11.105914492589536,11.400802827958428,7.411041666666667,9.23,7.920661947449661,8.32854302471804,7.873096473067752,6.526323820996996,21.895208333333333,21.261250000000008,20.928871849811635,19.68840752678235,18.28375148935414,14.847959704898756,5.704375,4.673750000000001,4.179232730781234,4.6060301901074485,1.8386606413759603,3.8408262061727942,5.76375,5.275,5.125894247005542,3.7283244108894014,3.3904347676362074,6.251875,8.085,7.637722662479831,7.501805586419732,7.507337240821941,9.755860595794706,29.95333333333333,31.90833333333333,30.4311689253471,35.72220067113833,26.791531946601694,25.429082734149077,31.82739583333333,25.396874999999987,25.592677749426795,22.055235498593678,19.839909255213968,3.057723173843552
2003-02-28,POMRB,6.779999999999999,9.25,13.575,8.376666666666667,23.74,10.41,6.13,4.64,25.04,20.070833333333333,7.972916666666666,8.387291666666666,7.848285595213948,7.351958188769233,9.56786855592755,9.552005962051899,10.76875,12.532499999999995,11.314654629280248,10.601736136797093,12.665353558703952,12.387102574529939,13.940416666666668,14.012499999999998,13.66702937252179,13.277444943969801,13.164836463162498,13.194635862145937,6.8957291666666665,7.589166666666667,8.103063835136464,7.849260130287871,8.192236856857862,10.02067192068257,21.816666666666666,21.822500000000005,22.053323109886982,19.68336477367158,22.205455681780716,18.095600699384327,5.055,6.738750000000001,6.67153963846874,5.672408508382752,3.313228061627046,3.868190359218522,5.146249999999999,5.82,5.527536548203325,3.8614511804908807,3.4236928009260983,5.83125,6.307500000000001,6.4386335974878985,5.612023660996513,8.377962050017581,8.048781457403528,31.161666666666665,29.86833333333333,28.274701355208258,33.10986835271935,32.20574734181638,30.158333656461505,35.002552083333335,29.28958333333332,23.38393998298941,21.833328010120685,22.556840327564455,3.886936237936719
2003-05-31,PREMON,8.62,12.555,13.65,7.87,21.93166666666667,2.47,5.5,6.455,35.98,71.65,7.0261458333333335,8.345416666666665,8.156971357128368,7.613234650256928,8.789742819233958,8.887561676787929,9.17125,11.839999999999996,11.81079277756815,11.235685898364833,12.034254749496263,11.674353937885213,12.940520833333332,14.237499999999997,13.660217623513075,13.399340987574776,15.01553715973674,13.901033094906301,6.321354166666667,7.232916666666666,8.009838301081878,7.392084623700087,10.561683959725967,7.056132475719222,21.123541666666668,21.967916666666675,22.004660532598855,19.67832329853744,25.12954706415156,20.64560048741633,6.200625,4.670000000000002,4.990923783081245,5.057940085608507,10.212985420605872,7.643047146067362,4.228750000000001,5.7075000000000005,5.5165219289219944,6.441130192187821,5.080210290438329,5.049375,6.196250000000001,6.4451801584927395,5.459643472324125,7.754352495643863,6.059666538392632,29.2525,30.03833333333333,31.356820813124955,35.46451226939353,32.96896272181457,30.441641489878634,40.31192708333333,34.36520833333332,42.69036398979365,27.129490229236474,28.0247752081018,44.35210188387904
2003-08-31,MONSOON,5.0950000000000015,6.28,11.133333333333333,3.33,19.04,6.03,1.48,3.02,32.65,23.365,6.2690625,7.600416666666664,6.932182814277022,6.918940697458413,7.025603347532321,7.190087311879942,8.368125000000001,9.697499999999996,9.598475666540889,8.862404163584063,10.018464466255653,10.368509764255474,11.6325,13.643333333333329,12.649463907441177,12.669165698627085,13.260244694982369,13.469686322394338,5.8308333333333335,6.558541666666666,6.137902980649127,5.375631566446948,5.3242547567993315,5.026836158615639,20.04941666666667,21.665416666666673,20.81879631955931,19.673283092869337,20.632955213381877,14.303778296383836,6.835,5.440000000000002,5.406554269848748,5.222928057184657,4.4367623370896325,4.326070112491006,3.6,4.585000000000001,3.9019131573531967,5.976280836412502,3.949958869503597,4.59625,5.4662500000000005,5.0751080950956435,3.7342928019383774,4.340371995465954,5.516983770066009,25.315000000000005,32.285,31.874092487874975,35.61430126995142,27.63139445516348,26.00009209324124,46.96302083333333,35.63989583333333,34.96021839387619,26.71554245960187,25.335509607399487,15.777722012491465
2003-11-30,POMKH,5.3125,6.495,10.5925,4.76,17.615000000000006,8.934999999999997,2.38,4.415,11.21,64.85,5.588333333333333,6.451874999999998,6.284309688566213,6.459748777151615,6.686552759512809,6.252639430870098,7.277500000000001,8.644999999999996,8.357085399924534,7.658552337820565,8.88814135374615,9.287337155843229,10.528125,12.237708333333327,11.826678344464707,12.000048520297446,11.98865807387353,12.526818094349672,5.7375,6.0841666666666665,5.586741788389476,4.528952093077078,5.1438297775385795,4.729591647215283,19.517166666666668,20.581666666666674,19.53727779173559,19.668244167420983,18.495009103743065,15.185774456352537,7.607499999999998,6.9612500000000015,6.817932561909247,5.897726276013987,2.582183223635515,4.531652276191223,3.371875,3.8725000000000005,3.2931478944119177,4.74535178344012,3.5416502933254375,4.526458333333334,4.6325,4.811064857057386,3.497065742139604,4.995823229102957,4.350523502389578,23.200000000000003,26.22,23.608455492724985,26.20245017218996,31.78589479238547,30.54281137702017,49.14833333333333,44.98395833333333,46.91613103632571,30.76495985909077,25.940253716243056,23.730825437114202
2004-02-29,POMRB,5.3175,7.035,8.733333333333333,6.35,19.482,9.4,3.95,4.3500000000000005,17.8,35.903333333333336,4.991041666666667,6.086249999999998,5.897585813139727,6.1210816149037734,6.379837249372961,6.904786723289844,5.926875000000001,8.091249999999995,7.82825123995472,7.234676939026049,7.770892674857045,7.18306897294331,9.274791666666665,11.02729166666666,10.589340340012157,10.946542110721007,11.79627278641724,12.104822704943702,5.678749999999999,5.577500000000001,5.892045073033685,4.675001439917935,5.861074012520303,6.583289523396974,19.517166666666668,19.517166666666675,19.515166675041353,19.66320654673149,20.073952901101965,18.43184458577631,8.737343749999999,6.708750000000001,7.850759537145548,6.531306340571346,7.465405177929767,7.662587194095673,3.6,3.3275000000000006,3.5558887366471508,4.854081348128131,5.115943030651529,4.506666666666667,4.5600000000000005,4.626638914234432,3.4988322040017072,5.528232411671662,5.62001372478712,20.568125000000002,24.409999999999997,21.285073295634994,21.62224587648926,22.778035005959946,21.601195352096696,46.70520833333334,48.94208333333333,42.51101195512876,31.29762979579176,32.60589886726302,17.336455424204793
2004-05-31,PREMON,4.636666666666667,6.045,9.656666666666668,9.15,21.93166666666667,9.66,5.855,6.186666666666667,26.3,73.3,4.745729166666667,5.090416666666664,5.393218154550503,5.6989203352588875,6.693876897537112,6.549908950512798,5.480625,6.463749999999996,7.114950743972832,6.573930522639314,8.592730423493876,8.293844415567929,8.282187500000001,10.028958333333327,10.216270870673963,10.531301924231972,12.44501665056957,11.240520364624851,5.23125,5.8975,7.195227043820211,6.16779532948803,8.376260421423572,6.995842651947088,19.517166666666668,19.517166666666675,20.48176667169148,19.658170234867992,21.9022257240728,16.95087206746046,9.9415625,8.506250000000001,8.574455722287329,7.093294351033438,7.353155650590749,5.266013311422386,3.9125,3.4162500000000007,4.47553324198829,5.145089344712742,5.2264491797919135,4.387291666666667,4.492916666666668,5.250650015207326,4.773628086841358,5.955934689200569,4.842048776106531,20.072499999999998,21.989999999999995,23.291043977380998,21.966775003315462,24.619768210798426,22.937808733272806,40.68145833333333,49.35458333333333,54.82660717307725,35.75687917477902,38.80401745707769,61.888662544036876
2004-08-31,MONSOON,4.3,1.985,5.1,1.58,19.04,7.87875,2.95,3.13,21.275,2.17,4.506979166666666,4.891666666666664,4.955930892730302,5.301623129605238,3.8625001621193475,4.293620863800021,5.371875,5.389999999999995,5.0629704463837,4.4531133817892385,4.913060473084294,4.892274184400193,8.285416666666666,8.520624999999994,8.169762522404378,8.778598053103893,10.197323125372494,10.593673525977064,4.688750000000001,5.460000000000001,4.949136226292126,4.325893375886844,4.797467545248187,4.761613913864093,19.517166666666668,19.517166666666675,19.90506000301489,19.653135191148024,19.068724982227955,18.050889584830916,11.9421875,8.9684375,8.296173433372399,7.21706388453518,7.113190268281126,7.065604651399074,4.1775,3.7837500000000004,3.865319945192974,2.7176080064175365,3.628511086077791,4.466666666666667,4.520416666666668,4.402390009124396,3.950842710359682,3.170378334272149,3.490191887007704,20.6925,19.146249999999995,22.484626386428598,20.504955973979865,18.626127654504884,18.635288949240625,37.32291666666667,44.055833333333325,33.76396430384635,32.16206831349993,34.96214678308031,20.181836710975876
2004-11-30,POMKH,4.1450000000000005,7.2200000000000015,8.684999999999999,2.93,17.615000000000006,16.72,3.41,3.3500000000000005,18.62,37.855,4.784583333333333,4.599791666666664,4.631558535638181,4.9684816247515995,4.671519246038488,4.89025414397777,5.167500000000001,5.571249999999996,5.92578226783022,5.563034442043425,4.222178591234417,4.347059998331864,8.76,8.043749999999992,8.375857513442627,8.749419688454273,7.897748930939635,9.187130003186258,4.055,5.002500000000001,4.141481735775276,3.461145688957263,4.031583056114899,3.5799307118857864,19.517166666666668,19.517166666666675,18.989036001808934,19.64810142632564,17.736852118965718,17.218107905627754,13.0221875,10.914687500000001,11.665704060023439,8.964093093281232,7.096952989876607,8.14550542637239,4.301875,4.041250000000001,3.6831919671157847,3.1923443763821133,3.1937337208699326,4.653333333333334,4.254166666666668,3.9814340054746378,3.4829088602785365,4.351538400788644,4.316770783929265,19.695625,20.998749999999994,20.938775831857157,18.564181234855255,21.61237590770461,19.591092105899957,32.954375,37.307083333333324,35.40037858230781,32.75314431317236,31.67553009689898,56.01507000671027
2005-02-28,POMRB,4.574999999999998,5.44,10.666666666666666,3.84,19.482,17.62,5.04,6.05,15.35,36.03,4.9575,4.414166666666664,4.608935121382908,4.830154668050729,4.788693014985771,4.380123042767429,5.57,5.172499999999996,5.7314693606981315,5.398127298129453,6.0281772442412,5.367770732071934,9.207291666666666,8.527083333333325,9.292181174732242,9.369611325701168,8.460988669558688,8.405012925907545,3.8075,4.375000000000002,4.020889041465166,3.2426761765183807,4.405293045335493,5.11022758468864,19.517166666666668,19.517166666666675,19.186221601085357,19.643068964940284,19.706486525540154,13.706111586157903,14.14609375,12.969687500000001,14.047422436014063,10.547813583075087,10.687378701081602,9.50193178034626,4.10125,4.313750000000001,4.225915180269471,4.4218033320558545,4.407711856054612,4.564166666666667,4.679166666666668,4.808860403284783,4.8601881525011414,4.71115478865204,4.686759599821896,17.583125,20.386249999999993,18.703265499114295,16.03407794194698,21.27299516659201,19.784481985993665,32.603125,37.33874999999999,35.652227149384686,33.08657255050881,34.20884075861061,31.01199275467882
2005-05-31,PREMON,7.6,6.005,11.52,6.59,21.93166666666667,10.08,5.76,5.98,20.775,38.225,4.656874999999999,5.154999999999997,5.805361072829745,5.48954832947737,5.376181642466957,5.49508285135462,5.563750000000001,5.162499999999996,5.840881616418879,5.552888263613942,6.930113624132962,6.389621514059687,9.227708333333332,8.992916666666659,10.183308704839344,10.065166744592322,10.933073436659194,9.16811935953378,3.90125,3.7350000000000017,5.0485334248791,4.350974262503623,6.415904482422283,6.830648264109365,19.517166666666668,19.517166666666675,20.28439962731788,19.638037811059434,21.724120740804338,16.96476256942164,15.021250000000002,13.0746875,12.460453461608438,10.427189324225933,11.556051053930606,10.726218428783206,3.8137499999999998,4.29,4.839549108161682,5.8271700906523485,5.197544402023622,4.433333333333334,4.627500000000001,5.27731624197087,5.909888467800499,6.172651200931044,6.187130810043287,15.1775,19.004999999999992,19.531959299468575,16.68403074035881,22.64887353288443,22.04142157733194,36.014375,28.56999999999999,36.68133628963081,33.61814037714526,40.22057341768301,63.313872497947
2005-08-31,MONSOON,2.72,5.245,6.815,2.16,19.04,16.45,1.44,2.623333333333333,9.9,34.435,4.4365625,4.759999999999996,4.571216643697847,4.7487359530604305,4.792245934461638,4.647612359326096,4.87625,5.9774999999999965,5.602528969851328,5.308064240148777,4.130306963153579,3.8256951516787363,8.76125,9.421666666666658,8.835985222903608,9.016773476259516,9.853481381256021,9.087197676863322,3.9975,3.880000000000002,3.8931200549274596,3.4551897185037683,2.550107316073322,1.937009864976882,19.517166666666668,19.517166666666675,19.78663977639073,19.633007924000964,18.982400389820153,15.361566337124309,14.537500000000001,15.217500000000001,14.056272076965062,11.515843196714487,10.050946120516143,10.043368345062154,3.838125,3.9125000000000005,3.479729464897009,3.0525248413764277,2.8649219182661247,4.0375000000000005,4.500833333333335,4.215723078515856,4.522291901410301,3.2132062687955623,2.6636143721649046,14.01875,16.161249999999995,15.679175579681145,13.029880028621516,14.90309862217683,15.850375890039716,34.998125,36.63625,35.78280177377849,33.68911167774403,31.771490952658503,1.8743670302939275
2005-11-30,POMKH,3.32,3.91,7.133333333333333,3.1,17.615000000000006,15.15,2.62,2.81,10.75,32.88,3.8753124999999997,4.553749999999996,4.070729986218708,4.351433705362005,4.341297687070934,4.454364701950481,4.74875,5.149999999999996,4.9255173819107965,4.595640560538422,5.631606502701971,5.963825725245111,8.0684375,9.03374999999999,8.154924467075498,8.409619776488586,8.266422452969215,8.519443875177636,3.94125,3.922500000000002,3.5758720329564757,3.138153770028538,3.1374664732406803,3.489347688715732,19.517166666666668,19.517166666666675,18.91798386583444,19.627979314519262,17.69501199119304,10.360874305494448,14.015,14.825000000000003,14.493763246179038,12.156147435072773,14.64203790759732,13.881090135903802,3.9612499999999997,3.7150000000000007,3.1358376789382056,3.315177799670918,2.794656027126933,3.5404166666666668,4.365833333333335,3.6534338471095134,3.5431936576577767,4.16868227585304,4.737527305737235,14.040624999999999,14.193749999999994,13.707505347808688,10.897470439655903,14.117010380979174,12.995937083614344,33.948125000000005,35.3925,34.621681064267094,33.58684708897597,32.96129932702725,32.69777139713211
2006-02-28,POMRB,3.6375,3.25,8.486666666666666,4.44,19.482,15.32,6.025,3.4233333333333333,13.95,32.875,3.2968749999999996,4.319374999999996,3.8974379917312247,4.137279283981956,4.268174538288609,3.885411022676884,4.801875,4.602499999999996,4.255310429146478,3.920228124262342,4.878497319495568,4.249207428279043,7.640000000000001,8.48874999999999,8.287621346911966,8.435504702330686,8.165078959511426,7.894250422229897,3.7075,4.0725000000000025,3.9215232197738854,3.4956619873725256,4.020488643425992,4.454923292730774,19.517166666666668,19.517166666666675,19.143590319500664,19.62295200715412,19.686207295203914,16.021010736054752,12.484374999999998,14.25,14.824257947707423,12.706823146968544,15.608741175329357,14.35819596708914,3.95625,3.9612500000000015,4.291502607362924,4.6609766554116705,4.5105343253364065,3.1095833333333336,3.7091666666666674,3.5613936415990413,3.2360243955182675,4.381615367442089,4.439102113752009,14.2803125,13.843749999999995,13.804503208685212,10.917276003767762,13.592939015508009,12.510947225447046,32.70375,34.60375,33.923008638560255,33.494992137168786,34.70416164915351,31.121402811746666
2006-05-31,PREMON,4.047499999999999,7.175,8.1575,5.54,21.93166666666667,8.2,5.76,4.63,22.35,32.98,3.1484374999999996,3.4312499999999964,3.9574627950387344,4.081998330571554,4.946432689086144,3.936010860545744,4.92625,4.894999999999996,5.423186257487886,5.252299542139156,5.216320568157277,4.656502837188899,7.528671875,7.6481249999999905,8.235572808147179,8.346733911964614,9.985125706581966,8.258509771584482,3.5537500000000004,3.8100000000000023,4.568913931864332,4.337956204057412,6.502451514964381,6.653793331474492,19.517166666666668,19.517166666666675,20.258820858367066,19.617926005973345,21.7142917273545,19.15601869996484,10.099375,13.780000000000001,12.174554768624454,11.827067617651146,11.793781090554523,11.985909756404961,3.9468750000000004,3.961250000000001,4.878901564417754,5.736859656715551,5.589542803935008,2.7868749999999998,3.371666666666667,3.9888361849594247,3.8124862729336777,4.899653917529678,4.349769607810416,14.868958333333332,14.237499999999995,17.222701925211126,15.015274257318143,18.064815145734258,17.863154821328813,28.129999999999995,33.2925,33.54580518313615,33.42415043838648,40.25502600581376,33.01736393225136
2006-08-31,MONSOON,1.645,4.5,6.75,1.34,19.04,6.085,1.4,0.5266666666666667,10.2425,29.725,3.099375,3.162499999999996,3.0324776770232407,3.43604808414225,2.437038047910444,2.6671042152552467,5.513750000000001,4.708749999999996,5.053911754492732,4.820885347481341,3.98024950098409,3.791582328671781,7.242552083333334,7.631874999999989,7.641343684888307,7.832087892895477,8.069915586728788,7.060333377339761,3.34875,3.605000000000002,3.277348359118599,3.2448745718879413,2.092675185778362,2.2528604218543005,19.517166666666668,19.517166666666675,19.77129251502024,19.612901270295154,18.977636426622862,16.066286050986,8.024375000000001,11.188750000000002,9.738732861174672,10.720038210899636,13.20663097361264,13.573337542081612,3.8725,3.9512500000000013,3.4873409386506524,2.066841825100481,2.306561657867719,2.9183333333333334,2.8475000000000006,2.6039683776423215,2.0522089196108277,1.9085830410322062,1.817949170159042,15.527604166666666,14.323124999999996,14.430621155126676,13.15459906316088,13.355387448460954,14.159177181664585,27.654375,32.114999999999995,32.017483109881695,33.01415903227764,31.139390537665363,29.743699856300207
2006-11-30,POMKH,3.2075000000000005,5.65,6.307708333333332,2.69,17.615000000000006,6.4350000000000005,2.585,2.325,15.116666666666667,1.0,3.0937500000000004,3.134374999999996,3.1024866062139447,3.3513581909825216,2.693396948835712,2.5820239861681813,5.799375,5.143749999999996,5.292347052695639,5.083549735391821,5.158941695060855,5.30825417046589,7.00328125,7.42546874999999,7.1078895442663175,7.34074624517374,7.077610659314672,7.5247090380442385,3.1550000000000002,3.5025000000000026,3.042409015471159,2.9048243071644135,2.5065005070519732,2.9215057184987434,19.517166666666668,19.517166666666675,18.908775509012145,19.607877810874275,17.69270297558323,15.268726537998766,6.905624999999999,9.010000000000003,8.417239716704803,9.887899384431675,13.117259646795748,12.09151466790533,3.7343749999999996,3.942500000000001,3.126404563190391,2.9604146243571394,2.771011302822867,3.1225,2.7262500000000007,2.492381026585393,1.8740682228676393,2.5387572559671057,2.138853494216899,15.090416666666666,15.414791666666662,14.705039359742672,13.77734852297961,13.501152271375943,12.53398629544403,31.063750000000002,24.144999999999996,19.610489865929015,29.588186572928148,31.814347008460835,28.400547445190963
2007-02-28,POMRB,3.3575,6.21,7.0233333333333325,3.21,19.482,7.435,5.465,4.96,14.8525,60.95,3.1581250000000005,3.0643749999999956,3.2044919637283664,3.32643960668944,3.3680844143132376,2.9146050474934526,5.6025,5.8837499999999965,5.659408231617384,5.469818598080551,5.605649090127734,4.874726604450253,6.161927083333333,7.059635416666657,7.074067059893124,7.239118474018786,7.101957319401231,7.527675619219227,3.1912499999999997,3.195000000000002,3.1094454092826957,2.8801296666513934,3.4952823843705385,4.443298295579067,19.517166666666668,19.517166666666675,19.138065305407288,19.60285565225083,19.685088152816473,18.287345302310516,7.71953125,7.038750000000004,8.024343830022882,9.39964334343897,12.564408149102167,11.355223693013707,3.72875,3.8025000000000007,4.061842737914235,5.535863532080626,5.153991058290536,3.1758333333333333,3.110416666666667,3.4794286159512358,3.545492249759877,3.2219248605513564,3.5961758734982117,14.905729166666667,15.640416666666663,14.764023615845602,14.214305532327293,15.433410148026894,14.40021797446735,30.638437500000002,31.163749999999993,36.14629391955741,32.91479628723104,29.677033330282867,28.39622862714881
2007-05-31,PREMON,4.2825000000000015,6.5,7.706666666666668,5.22,21.93166666666667,7.135,5.215,4.726666666666667,17.95,32.18,3.1525000000000007,3.1231249999999964,3.635695178237021,3.5409380924584988,4.299137781103562,4.252373868932588,5.361875,5.714999999999996,5.995644938970431,5.806614458340461,7.154233369161191,6.766862737078911,5.472213541666666,6.946927083333325,7.327106902602542,7.390970472972876,8.783500491864073,7.439824945299554,3.3424999999999994,3.115000000000002,3.9536672455696174,3.7941824149509706,5.639913761302633,5.257207285209612,19.517166666666668,19.517166666666675,20.25550584991104,19.59783479849297,21.713749297309985,16.22557126190667,9.102187500000001,6.7725000000000035,7.66860629801373,8.948000838669241,6.5774530067743475,8.43832494850212,3.8564583333333333,3.666250000000001,4.523105642748541,5.672327787847257,5.28708406618379,3.3468750000000003,3.1345833333333344,3.9783238362374083,4.783629092872643,4.847389818761955,4.36768128803019,15.474375,14.540416666666664,16.038414169507362,15.987002276502661,19.442876952755043,19.647471219006977,33.3275,30.963749999999997,34.55977635173444,32.82081743519291,39.407180041015266,28.486923806033996
2007-08-31,MONSOON,1.925,3.6,0.47,1.95,19.04,13.66125,1.9,0.8566666666666668,13.165,27.1225,3.1859375,3.1931249999999967,2.9514171069422126,3.1060301190026474,2.2058783992436277,2.127615834302102,5.145625,5.489999999999997,5.037386963382258,4.733744680205358,4.501311414586593,4.3941622957809265,5.2804166666666665,5.3769270833333245,4.584264141561524,5.156824749049616,7.128121259311333,6.610404552837014,3.4837499999999997,3.267500000000002,3.15220034734177,3.153387347913732,1.4898092491147725,1.9044574662750102,19.517166666666668,19.517166666666675,19.769303509946624,19.59281520891924,18.97737351955718,18.231545239576942,9.4428125,8.666562500000003,10.06566377880824,9.797442495366626,7.212698972681057,7.552401522383778,4.251041666666667,3.791250000000001,3.473863385649125,1.5348699195202844,2.102563306073334,3.2158333333333333,3.2170833333333344,2.7296609684091115,3.164708677835315,1.9174866035668612,1.3925182674313583,15.087395833333332,15.271041666666664,14.889048501704417,15.238717954026308,11.884929114253383,12.632718575945816,34.133125,30.313125,31.584865811040665,32.1981582911714,30.297585326333525,25.67537326059311
2007-11-30,POMKH,2.8825000000000003,4.625,7.07,3.29,17.615000000000006,9.92,3.106666666666667,3.3633333333333333,16.743333333333336,25.115,3.142604166666667,3.111874999999997,2.9238502641653277,3.025210026104666,2.8470685281788173,2.444027857178032,4.92,5.233749999999997,4.872432178029355,4.591664609378153,4.909433372807933,5.104704625558878,4.9418750000000005,5.567499999999992,5.578558484936915,5.77527268187179,4.288392630482878,4.639916308178011,3.475,3.4175000000000018,3.2073202084050623,3.172970786098156,2.4841418243522306,3.2776018042190334,19.517166666666668,19.517166666666675,18.907582105967975,19.58779689428472,17.692575548768307,15.262611672772918,9.618437499999999,9.537812500000003,10.007398267284945,9.7891590146556,9.54953901859576,8.524994115382999,4.512291666666667,3.9216666666666677,3.3269846980561413,2.6998258598079268,2.8652413708068507,2.895,3.4766666666666675,2.9831299143788,3.3207239936038,2.679538997756521,3.084999234970746,14.056458333333335,15.67770833333333,15.630762434355985,16.129579429709743,14.196373487249069,13.188179261670022,28.133125,36.341875,28.996919486624396,31.428279996873318,30.750246705094305,0.8637636084303851
2008-02-29,POMRB,3.95,5.505,4.726666666666667,3.74,19.482,6.675,8.1,2.873333333333333,10.13,43.28,3.1380208333333335,3.2599999999999967,3.3343101584991963,3.234212382059176,3.2420734781106426,2.7779976355132083,4.80125,5.0574999999999966,5.125459306817612,4.895430032360494,4.9356307258383465,4.332375627194928,5.596666666666666,4.993333333333325,5.237801757628816,5.437329764358162,5.5418307849203075,5.665659596792131,3.47125,3.5500000000000016,3.420392125043038,3.3949604141488776,3.7707997644305187,4.255168419419258,19.517166666666668,19.517166666666675,19.137349263580784,19.582779879129863,19.68502639108167,14.48253841946934,9.81015625,9.347812500000002,8.674438960370967,9.178055236083006,10.807303691470603,9.053023663612967,4.506666666666667,4.580416666666667,5.236190818833685,5.53663765656642,5.087753817508884,3.123333333333333,2.955,2.9392112819606133,3.125664588409581,3.7313418652421353,4.3656256643413345,13.293333333333337,14.49708333333333,13.430457460613592,13.878170629708887,16.587823600960732,15.502488665739426,23.3128125,31.924375,34.71015169197464,32.67575376936592,31.791899907099776,52.64639193383178
2008-05-31,PREMON,3.3433333333333337,5.4,7.294999999999999,4.62,21.93166666666667,9.3,4.67,4.246666666666667,14.425,1.85,3.3395833333333336,3.025208333333329,3.3379194284328513,3.2361523708299975,4.501256954410881,4.317685223198079,4.599375,4.782499999999997,5.235275584090568,5.015933246492378,6.465246227352084,6.060199672058664,5.711979166666667,4.890416666666658,6.060681054577289,6.0378866307415695,6.968475255328345,5.341948765068589,3.5925,3.400000000000002,3.900235275025823,3.983523416771012,6.037232737413077,5.721819837520547,19.517166666666668,19.517166666666675,20.255076224815138,19.577764167523153,21.713719362492427,17.130357557622645,9.290625,9.889062500000003,8.92466337622258,9.171624390539364,7.345280526137867,8.6199684473149,4.499583333333333,4.444166666666667,5.009714491300211,5.758535639718128,5.493271048659553,3.4270833333333335,2.835,3.4621934358430346,3.818248100682112,4.2905639518312855,3.1674132218086783,12.875416666666668,13.615833333333331,13.828274476368154,13.89977926196637,17.700037503583033,18.0576960097015,22.320625,24.341875,21.56609101518478,29.376534325070338,39.024124340278036,27.795912919289695
