Date,Season,Holalkere,Hosdurga,Molakalmuru,Hiriyur,Challakere,Chitradurga,Holalkere_Trend,Holalkere_SMA,Holalkere_EWMA,Holalkere_DES,Holalkere_TES,Holalkere_ARIMA,Hosdurga_Trend,Hosdurga_SMA,Hosdurga_EWMA,Hosdurga_DES,Hosdurga_TES,Hosdurga_ARIMA,Molakalmuru_Trend,Molakalmuru_SMA,Molakalmuru_EWMA,Molakalmuru_DES,Molakalmuru_TES,Molakalmuru_ARIMA,Hiriyur_Trend,Hiriyur_SMA,Hiriyur_EWMA,Hiriyur_DES,Hiriyur_TES,Hiriyur_ARIMA,Challakere_Trend,Challakere_SMA,Challakere_EWMA,Challakere_DES,Challakere_TES,Challakere_ARIMA,Chitradurga_Trend,Chitradurga_SMA,Chitradurga_EWMA,Chitradurga_DES,Chitradurga_TES,Chitradurga_ARIMA
2016-02-29,POMRB,6.566559523809524,9.610238095238095,21.77708333333333,11.971875,16.462208333333333,11.060538961038963,5.359502976190477,4.8311517857142805,5.122044685444408,5.113690261913069,4.012624559996152,4.4824006998909685,7.870016233766234,8.050809523809518,8.091855907632,8.022249578858132,6.8355952787258305,6.475742888415768,16.6396875,16.832604166666663,17.03693617792952,17.261133505417874,14.320160023857154,14.88318819540988,11.465260416666666,12.799052083333336,11.451304827098932,11.39298265391084,11.047276143171459,10.684053561991641,10.807614583333333,13.083302083333326,13.337345374709138,14.739999888868468,9.52536882440504,10.771965849581251,9.676668831168831,8.62482792207792,9.029699055821057,8.824138896408698,8.12902150824531,9.67386877184674
2016-05-31,PREMON,6.144285714285715,8.603333333333332,14.448333333333334,10.6,3.9,11.442000000000002,5.998901785714286,5.0702232142857095,5.53094109698093,5.400523255098056,7.117576966963701,7.9927428156777065,8.19416801948052,7.9958928571428505,8.296446877912533,8.229100955015692,9.986940616635186,10.253859910237422,20.041354166666668,15.82552083333333,16.001495040091044,16.503269690066393,17.528257413471415,12.409090687905916,12.91884375,11.671552083333337,11.110782896259359,10.89221961374631,12.514912640410637,13.114899302358275,12.80471875,10.490302083333326,9.562407224825483,14.828981177106224,15.492617285239323,13.496846805904806,10.493273629148629,9.22845292207792,9.994619433492636,9.613702165564487,10.442636604235085,10.180871133612069
2016-08-31,MONSOON,6.803571428571429,7.505714285714286,24.99,14.168,17.8825,10.833,6.597700892857143,5.648782738095234,6.03999322961713,5.791561240411555,5.286518795796899,5.418207470823617,8.89720238095238,7.7441396103896025,7.980153841033235,7.832645048949229,8.69368859054401,8.308252892508316,23.25171875,17.453854166666666,19.596897024054627,19.50282880728056,17.500074184564717,18.399808441298646,15.314984375,11.258968750000003,12.333669737755615,12.72642105547065,11.368512597090367,11.282381527166436,15.574651041666666,11.124927083333326,12.890444334895289,14.963433672086564,8.88189494061432,11.61735199953912,11.009436056998556,10.124884740259738,10.329971660095582,10.002316759774782,9.82944570281811,9.186715712952118
2016-11-30,POMKH,5.881666666666668,8.857499999999998,29.3,21.575,19.693333333333328,10.111111111111107,7.328345238095238,6.349020833333329,5.976662604436945,5.814774219690737,4.724611855441378,5.548402411560159,9.59514880952381,8.644196428571421,8.33109230461994,8.245646610365933,5.6946246327997745,5.53348855468371,24.378125,22.628854166666667,23.478138214432775,22.970242769332614,17.19659043390307,19.014336801202447,16.1196875,14.578718750000002,16.03020184265337,17.748522878652235,11.404576575794781,11.469141397047904,16.82729166666666,14.484510416666657,15.611599934270505,15.104412419908627,8.765064817888824,9.735361044346217,11.321084595959595,10.861662518037514,10.242427440501793,10.06599015036667,8.831424513187262,7.885860662478017
2017-02-28,POMRB,8.556000000000001,11.634285714285712,26.76,17.862000000000005,25.18333333333333,12.242727272727272,8.298779761904763,6.846380952380949,7.008397562662168,6.580423206472828,6.066559900946192,6.341674169174348,10.632946428571428,9.150208333333325,9.652369668486248,9.745870262106507,9.409810997909078,9.383996946212884,25.327291666666667,23.874583333333334,24.790882928659663,24.471873100953527,26.454419640386448,25.792025429338338,16.588375,16.051250000000003,16.762921105592024,17.741795883787447,20.210919899450076,18.34505030062624,18.158541666666665,16.664791666666655,19.440293293895635,15.263794562535693,22.00086861678428,20.683650518413998,11.852584595959595,11.157209595959591,11.042547373391985,10.754417532167798,10.719128504221928,11.018866132929194
2017-05-31,PREMON,10.0,12.162857142857144,18.476666666666667,11.1475,5.2,12.753,8.773113095238097,7.81030952380952,8.2050385375973,7.5357766708832346,9.141347867068474,9.074446720459017,11.117008928571426,10.040089285714277,10.656564658234606,10.786444227550373,12.142705358760416,11.684151014492237,23.985416666666666,24.881666666666664,22.265196423862463,22.728505759729202,24.37706199333303,26.273852226664545,15.6585,16.188125000000007,14.516752663355216,13.889007131843796,19.298199839360755,16.631171726752836,18.011458333333334,16.989791666666655,13.744175976337381,15.35967648619675,19.15318479447983,16.711150902665175,12.170695707070706,11.484959595959591,11.72672842403519,11.407913856508662,12.46013563970801,11.572899566806592
2017-08-31,MONSOON,10.711333333333334,12.248571428571427,28.555,17.37,27.2325,13.774000000000001,8.611261904761905,8.787249999999997,9.207556455891714,8.422459123489666,8.16709506357747,7.871871898816425,10.837886904761906,11.225803571428562,11.293367366369335,11.378620747660507,11.917134923495349,10.950083819936367,22.051041666666666,25.772916666666664,24.78111785431748,24.906317572276173,25.555033209608695,22.564095954583532,13.567375000000002,16.988625000000006,15.65805159801313,15.828750960195613,13.617414000662892,12.117689828475452,15.203645833333333,19.327291666666653,19.13950558580243,15.526978476996891,18.942980515481096,14.463178117705418,12.08771590909091,12.220209595959592,12.545637054421114,12.190922435543381,11.55960785137816,10.237274060364555
2017-11-30,POMKH,5.768571428571428,7.9871428571428575,15.0,10.934000000000001,9.166666666666666,9.715,8.98229761904762,8.758976190476186,7.831962444963599,7.676300996841081,8.085605898953423,7.9582077022981865,10.28595238095238,11.008214285714278,9.970877562678744,9.727396870931214,10.073715826282097,9.314507865798129,20.967385747354495,22.197916666666664,20.868670712590486,21.864181179151714,24.442439000077968,17.93793616203314,12.772156250000002,14.328375000000005,13.768430958807876,12.958181962532361,14.346528688039466,14.1745789972962,13.630416666666667,16.69562499999999,15.150370018148124,15.636993784219195,19.368024474890202,13.498267440069583,11.9723125,12.121181818181816,11.413382232652669,11.532411391361245,11.054040807373363,11.107658668378662
2018-02-28,POMRB,7.374285714285714,10.271666666666668,25.585,11.774000000000001,13.2475,11.975,9.2568125,8.463547619047613,7.648891752692444,7.589043207006206,7.802712060928551,6.426483648984014,9.512023809523809,10.667559523809517,10.091193204273914,9.904260021871233,9.796237438091074,8.854817288589404,19.80779232804233,21.904166666666665,22.755202427554295,23.33134153446035,22.233826237323814,24.86899926610426,12.537812500000001,12.806375000000003,12.970658575284727,12.226782687723546,13.275956210600453,12.653942719094307,12.964791666666667,13.711666666666657,14.389222010888876,15.76071576022559,15.983503044231549,20.648621013678582,11.706562499999999,12.054249999999998,11.6380293395916,11.734579715308762,11.876694539818846,11.950902976542094
2018-05-31,PREMON,14.15,9.11,10.982419312169311,10.87375,4.55,12.0975,9.035339285714285,9.501047619047613,10.249335051615468,9.423785636517044,9.51280521648627,8.41436413914143,9.163184523809523,9.904345238095232,9.698715922564348,9.462333631631697,11.198829674714199,10.67866166110443,20.609979828042327,20.03060482804233,18.0460891814003,19.4588925288907,20.01777059802053,19.02894801384425,13.1019375,12.737937500000003,12.131895145170835,11.40152662376222,12.97911029712554,13.070316276641046,14.539895833333333,13.549166666666656,10.453533206533326,15.85708183658647,2.4663888940218133,3.175259094714379,11.91525,11.890374999999999,11.821817603754962,11.916983092151165,13.038027363449464,11.998364262979091
2018-08-31,MONSOON,8.757452380952381,9.11,26.7725,15.769,22.5575,12.3035,,9.012577380952374,9.652581983350233,9.233891106548898,10.305788043036275,10.606221857535584,,9.119702380952376,9.463229553538609,9.227631120069093,9.36919431757445,8.713785465654503,,19.58497982804233,21.536653508840182,22.098260910392575,21.899932352464333,22.03080604914004,,12.337687500000001,13.586737087102502,13.859620594507719,11.694225228282697,12.26548295532213,,12.380416666666655,15.295119923919998,16.01191394649213,20.494130241803585,17.767629929824864,,11.522749999999998,12.014490562252977,12.110194858170534,11.635872650646174,11.978543868566444
2018-11-30,POMKH,5.950666666666668,8.334999999999999,23.2,17.048,26.4425,12.855000000000004,,9.058101190476185,8.171815856676806,,8.310189883866496,6.609375094611491,,9.206666666666662,9.011937732123165,,7.07654880283491,6.8624597305233666,,21.63497982804233,22.201992105304107,,18.774264278622027,21.518415280368067,,13.866187500000002,14.9712422522615,,12.657621193420546,13.156960414255344,,16.699374999999986,19.754071954352,,9.88223963778987,14.400892089255448,,12.307749999999999,12.350694337351788,,10.50122819819953,9.832129653462303
