Date,Season,Sirathu,Sarsawan,Chail,Kara,Manjhanpur,Muratganj,Newada,Koshambhi,Sirathu_Trend,Sirathu_SMA,Sirathu_EWMA,Sirathu_DES,Sirathu_TES,Sirathu_ARIMA,Sarsawan_Trend,Sarsawan_SMA,Sarsawan_EWMA,Sarsawan_DES,Sarsawan_TES,Sarsawan_ARIMA,Chail_Trend,Chail_SMA,Chail_EWMA,Chail_DES,Chail_TES,Chail_ARIMA,Kara_Trend,Kara_SMA,Kara_EWMA,Kara_DES,Kara_TES,Kara_ARIMA,Manjhanpur_Trend,Manjhanpur_SMA,Manjhanpur_EWMA,Manjhanpur_DES,Manjhanpur_TES,Manjhanpur_ARIMA,Muratganj_Trend,Muratganj_SMA,Muratganj_EWMA,Muratganj_DES,Muratganj_TES,Muratganj_ARIMA,Newada_Trend,Newada_SMA,Newada_EWMA,Newada_DES,Newada_TES,Newada_ARIMA,Koshambhi_Trend,Koshambhi_SMA,Koshambhi_EWMA,Koshambhi_DES,Koshambhi_TES,Koshambhi_ARIMA
2011-11-30,POMKH,4.45,12.08,18.79,14.545,10.08,17.413333333333334,13.8,21.12,7.826747159090909,6.201590909090905,5.118706246313266,5.634237149293377,6.0602124163173,4.787075655641635,11.608854166666665,12.516875000000006,12.448480468747105,12.400887564933148,12.178747536206087,12.163080524503451,19.07765625,19.7853125,19.474486093297177,20.024716304482084,20.7798281962685,20.217907135689327,14.687291666666667,14.904166666666661,14.916131783953393,15.122447394769342,14.785052834952792,14.595453623710425,8.141770833333332,8.890208333333339,9.190761860049998,8.984390065120111,9.453598695634916,10.047701731379846,17.09760416666667,17.528541666666673,17.482675261050247,17.554448510091827,16.913185620928672,17.455462914660217,14.551093750000001,14.542187499999997,14.307711156590052,14.553293354348048,14.350277636077166,14.719727397459877,21.764375,21.78750000000001,21.756914277543757,22.085568124234666,22.449199275194562,22.526782828089328
2012-02-29,POMRB,11.456363636363635,9.386666666666667,18.55,13.715,5.7,16.465,14.78,21.07,10.339460227272728,6.201590909090905,7.6537692023334145,9.896494211892051,8.535797400614719,9.785830814033723,11.213854166666666,11.676041666666674,11.22375494791493,11.176952545645914,12.8992370167202,12.882830879769864,18.9803125,19.0540625,19.104691655978307,19.77027274022993,21.096576589236605,20.36940644932273,14.3275,14.805416666666662,14.435679070372036,14.78635664301924,15.52147585628373,14.770697932418358,7.851666666666667,8.11770833333334,7.7944571160299985,7.973813705685617,8.238242331545745,7.264570285372809,16.844375,17.202291666666675,17.075605156630147,17.1703099692299,17.14120978609021,17.286339568418047,14.3475,14.469687499999997,14.496626693954031,14.695467619133721,14.875167967333857,14.329451986383674,21.713437499999998,21.626250000000006,21.482148566526256,21.836341619282408,21.797791256062908,21.290849110981227
2012-05-31,PREMON,16.90125,11.95,19.965,15.32,9.0,16.955,16.575000000000006,23.8,12.050037878787878,9.451903409090905,11.352761521400048,18.058313040695225,5.357413028228537,5.155951768762355,10.041041666666665,11.541666666666675,11.51425296874896,11.469000630370044,12.001098434955743,11.350510980037246,18.635624999999997,19.10125,19.448814993586986,19.849174508631553,20.289711271413744,19.303464881845454,13.936458333333334,14.569166666666664,14.78940744222322,14.877706443818537,16.178609980370066,16.342606577666412,6.907500000000001,8.165833333333339,8.276674269617999,8.193604715254905,7.776582187671515,7.173911442297497,16.625416666666666,16.992916666666673,17.02736309397809,17.111407618065996,18.006097005483863,16.987199970021507,13.991250000000003,14.6325,15.327976016372421,15.436676083622903,15.697658321697526,14.781776434594782,21.524375000000003,21.902500000000003,22.409289139915757,22.388921906135618,22.54650677876649,22.098884719787485
2012-08-31,MONSOON,12.100454545454545,10.1275,18.1325,12.763333333333335,5.37,15.95,11.095,20.1075,12.87305871212121,11.227017045454541,11.651838731021847,19.27965734902383,10.579436728825188,10.94406359023889,9.153125,10.886041666666674,10.959551781249376,10.915224390245184,10.620520188749799,11.713141581613886,18.30625,18.859375,18.92228899615219,19.545988715491287,19.711606239014145,19.223678979202557,13.847708333333335,14.085833333333332,13.978977798667266,14.386591703902333,13.064050199566982,14.697267365809587,6.30875,7.537500000000005,7.1140045617708,7.320627246710857,8.18152648296202,7.214002134012483,16.521875,16.69583333333334,16.596417856386854,16.699906124258536,17.202648306255668,16.666390959266216,13.785000000000002,14.0625,13.634785609823453,13.928399774446952,14.55220303204037,14.53395275711943,21.549375,21.524375000000003,21.488573483949455,21.79922922442889,21.6122204282642,22.314035341361393
2012-11-30,POMKH,11.034166666666666,5.32,17.0,13.35,5.04,16.85,13.23,21.12,12.873058712121212,12.873058712121207,11.404769905279775,17.587117572301352,11.71656375173801,8.522996431035853,9.060208333333334,9.196041666666675,8.703731068749626,8.661685315974491,10.286032951233361,9.878390956549897,18.05375,18.411875000000002,18.153373397691315,19.076341736264094,19.45873820350345,18.562914248393355,13.858333333333333,13.787083333333332,13.72738667920036,14.133346714643247,13.653917715793167,13.660595031963316,6.2625,6.277500000000005,6.2844027370624795,6.609268810261701,8.511055479624327,6.7807394317125205,16.414375,16.555000000000007,16.697850713832114,16.776572898860056,16.261121409297292,16.278976022703564,13.424375,13.920000000000002,13.472871365894072,13.733035830019302,13.338142122168245,13.472165110050348,21.298125,21.524375000000003,21.341144090369674,21.64023966790944,21.786621811448132,21.77505522776003
2013-02-28,POMRB,11.456363636363635,9.043333333333337,17.705,14.2,5.95,16.2,13.7,21.27,12.87305871212121,12.873058712121207,11.425407397713318,15.483058403825227,17.403773140632076,13.539756459727261,8.583854166666667,9.110208333333343,8.839571974583109,8.801082953467333,8.716180750948965,8.615451238024498,17.6421875,18.200625000000002,17.97402403861479,18.840654427466486,19.380382184161697,18.310282680646196,13.257916666666668,13.908333333333331,13.916432007520214,14.123152711651656,14.3678070293489,14.205262050059936,5.70375,6.340000000000005,6.150641642237488,6.363642836910285,4.999686744255591,4.911164928001751,16.22625,16.488750000000007,16.49871042829927,16.58257116335203,16.250654780854603,16.406489446141173,12.248125,13.650000000000002,13.563722819536443,13.777777012065709,14.040100022077374,13.724609528684969,20.494687499999998,21.574375000000003,21.312686454221804,21.564263433778766,21.359091380561356,21.04122590068004
2013-05-31,PREMON,16.90125,11.55,18.79,14.92,8.38,16.36,14.77,21.59,12.873058712121212,12.873058712121207,13.615744438627992,17.3851065692186,15.968202235144243,15.578331827184758,8.58375,9.010208333333342,9.923743184749865,9.886684161435678,9.624855766334532,10.236071812592478,17.39,17.906875,18.300414423168874,18.868605189232188,20.00475057081781,18.748601733557777,12.690000000000001,13.808333333333332,14.317859204512128,14.27354769957756,15.603119377386019,16.269747056894566,5.393750000000001,6.185000000000006,7.042384985342493,6.878323580779324,6.819372582527877,6.329572622805751,16.1125,16.340000000000007,16.443226256979564,16.52023328067631,17.250119539997566,16.486734488114088,11.145,13.19875,14.046233691721866,14.19392369656582,14.764499356712525,14.334178401383898,19.983125,21.021875000000005,21.423611872533083,21.594810356689397,22.32361651888605,22.058959608404543
2013-08-31,MONSOON,12.100454545454545,6.716666666666666,16.015,8.36,1.52,15.04,3.49,15.89,12.87305871212121,12.873058712121207,13.009628481358613,14.922862452414053,13.888599865283947,12.75916844490609,8.7625,8.15750000000001,8.640912577516586,8.604289256523542,9.174214962361743,9.480709408344397,17.009375,17.377499999999998,17.386248653901326,18.336071148221507,18.56908998089656,18.114884565087397,12.43875,12.707499999999998,11.934715522707275,12.948049471262015,12.550478663853943,13.58625466573181,5.32,5.2225000000000055,4.833430991205496,5.298857518032413,6.0991307672199655,5.577480345151871,15.87875,16.112500000000008,15.881935754187738,15.989199772640221,16.457204485557725,15.818883506474428,10.876875,11.297500000000001,9.823740215033121,10.376904218918046,13.269886925256444,12.59992709957396,19.5775,19.967500000000005,19.21016712351985,20.082589052012658,20.717907789933008,21.158490560923198
2013-11-30,POMKH,11.034166666666666,8.73,17.1,13.21,6.41,16.85,12.01,21.245,12.972902462121212,12.873058712121207,12.219443755481834,12.349958564100657,12.70879567869559,11.439890656909057,8.162916666666668,9.01000000000001,8.676547546509951,8.641452516655788,7.9153026650465925,7.408291746157296,16.394375000000004,17.402499999999996,17.271749192340796,18.125939363031673,17.687998782431457,16.988514897723153,12.2125,12.672499999999998,12.444829313624366,12.982885860101957,11.767905617287969,11.446128668450669,4.81625,5.565000000000006,5.464058594723298,5.566529069405414,5.654075719766372,4.762672909466214,15.55125,16.11250000000001,16.269161452512645,16.32980059858506,15.87997833534617,16.055053699721018,10.583124999999999,10.9925,10.698244129019873,11.011053095367409,9.523701295467388,10.134771209609067,19.047500000000003,19.998750000000005,20.02410027411191,20.417533393728792,19.769440960270614,19.599206425998254
2014-02-28,POMRB,11.456363636363635,7.063333333333333,14.56,12.33,3.99,14.33,12.775,17.9,13.07274621212121,12.873058712121207,11.914211707834554,11.077464930970114,15.330984783487985,11.605428803844477,7.902499999999999,8.51500000000001,8.031261861239305,7.997381283264421,9.065621234893761,9.673688603810305,16.248125,16.616249999999997,16.18704951540448,17.44944982575637,18.185678966797457,17.46042902097743,12.83125,12.204999999999998,12.39889758817462,12.81648671243287,13.097847519924631,15.184564768746664,5.00625,5.0750000000000055,4.874435156833979,5.070284651212345,4.865178087869833,4.084560017160408,15.391250000000001,15.64500000000001,15.493496871507588,15.60493430790599,15.857226084795546,16.049683434081885,11.521875,10.76125,11.528946477411925,11.695198267098048,11.26468753565342,10.955442774617765,19.3425,19.156250000000004,19.174460164467146,19.76211465388141,20.065729718607397,20.430110740899835
2014-05-31,PREMON,17.7,8.733333333333334,17.015,14.98,6.31,15.61,13.345,20.72,13.502225378787879,13.072746212121206,14.228527024700732,14.973324081501719,16.894404753297643,15.586492953589973,8.053854166666666,7.810833333333343,8.312090450076916,8.279437921586188,8.878158634905386,8.028056428925153,16.407500000000002,16.1725,16.51822970924269,17.397836292196263,18.97609342548065,17.52653939827067,13.337500000000002,12.219999999999999,13.431338552904773,13.269711742942329,14.121445127399195,14.264495145562657,5.392916666666666,4.5575000000000045,5.4486610941003875,5.376420894681687,6.280020299472316,5.9937660171985385,15.348749999999999,15.45750000000001,15.540098122904553,15.626202162930285,16.14358463802257,15.47253928510649,12.952187499999999,10.405000000000001,12.255367886447155,12.340839087558,12.730144825749425,11.963201540946951,19.783125,18.938750000000002,19.79267609868029,20.041644766173558,20.328581756318233,20.134364323027604
2014-08-31,MONSOON,12.100454545454545,7.4499999999999975,16.62,13.25,5.11,14.51,12.425,19.12,14.35715909090909,13.072746212121205,13.377298033002257,13.721915996526498,13.183156001432568,13.127120061954832,8.641874999999999,7.994166666666676,7.967254270046148,7.935234577614873,7.453476429279728,8.466359553372275,16.984375,16.32375,16.558937825545613,17.277447129210035,16.631849112485877,16.623880918963426,13.494999999999997,13.442499999999999,13.358803131742864,13.242044465491695,11.612759642953451,12.43304013470128,5.592083333333333,5.4550000000000045,5.313196656460232,5.253078833553418,3.185346268197554,2.6402219711222066,15.591249999999999,15.325000000000012,15.12805887374273,15.229700170156054,15.355495746330382,15.1887514511898,13.386249999999999,12.63875,12.323220731868293,12.422266029064437,11.479568265293324,8.563714045859207,20.19625,19.746250000000003,19.523605659208172,19.8154661143181,19.103009815881133,19.942174367536794
2014-11-30,POMKH,14.47,9.2075,17.77,12.37,5.913333333333334,17.04,14.5175,21.54,14.696363636363635,13.93170454545454,13.814378819801354,14.362995976285418,11.833303993904686,11.479575726027987,9.295208333333333,8.113541666666677,8.463352562027687,8.431799706561328,7.349348082904747,6.7143397055446306,17.541875,16.49125,17.043362695327367,17.41087032513988,17.10804985737479,17.27338744517328,13.78125,13.2325,12.963281879045718,13.026996230548678,12.886404533605432,14.190686529412986,5.9695833333333335,5.330833333333338,5.553251327209473,5.3934017887723735,6.480114321020771,4.935568180702807,15.997499999999999,15.372500000000011,15.892835324245638,15.92315134007189,15.527299023940383,15.763709048763543,13.623750000000001,13.265625000000002,13.200932439120976,13.232188812854554,12.02868585906412,12.854615183206544,20.61875,19.82,20.330163395524902,20.301454968558637,19.79158036478207,20.490765931734547
2015-02-28,POMRB,14.86,11.29,18.505000000000006,14.43,6.08,16.08,13.74,20.91,15.065056818181816,14.782613636363632,14.23262729188081,15.011431867375329,14.55882076747736,13.192415662941254,9.693541666666667,9.170208333333344,9.594011537216613,9.561653519738316,8.990672893892203,9.546347687856901,17.767500000000002,17.477500000000003,17.628017617196424,17.664868071598473,15.74086927783364,16.472303573460422,13.74625,13.7575,13.549969127427431,13.312613607812738,13.525321253419754,12.585352061649658,6.238333333333333,5.853333333333337,5.763950796325684,5.539940094168684,4.763559927527138,4.805475123631216,16.3921875,15.810000000000013,15.96770119454738,16.001370339223836,15.123183390101673,15.528118201846958,14.0225,13.506875000000003,13.416559463472586,13.470689316869217,13.77067948769384,13.702287491315502,20.92125,20.572499999999998,20.56209803731494,20.48752493437547,20.180065696988276,20.208187745740968
2015-05-31,PREMON,17.009999999999998,9.733333333333333,17.53,15.17,7.24,17.11,14.28,21.09,15.523125,14.610113636363632,15.343576375128485,16.89980252642145,19.37601678621134,17.876087163466572,10.2396875,9.420208333333344,9.6497402556633,9.615737838041325,10.827371053595124,10.18344987748181,18.011250000000004,17.606250000000003,17.588810570317854,17.67360107090126,17.921772248817163,17.920257176511758,13.774999999999999,13.805,14.197981476456459,13.697648386570279,15.13904314413767,16.376896460124176,6.624166666666667,6.085833333333338,6.354370477795411,5.972331622187826,7.165539519405949,6.805760837412832,16.623124999999998,16.185000000000013,16.424620716728427,16.43433014811929,16.513207501262446,16.162315706857047,14.4821875,13.740625000000001,13.761935678083551,13.819340054751361,14.618996354375591,13.91184980086052,21.15625,20.665,20.77325882238896,20.672164509783343,21.42133054457138,21.30821742661658
2015-08-31,MONSOON,15.74,9.636666666666667,17.91,12.78,6.33,16.167499999999997,14.68,21.17,15.66875,15.519999999999994,15.50214582507709,17.04862228277054,13.99968405367174,12.855364563408312,10.36375,9.96687500000001,9.644510820064646,9.609470775442105,8.95602904121306,8.933298585300603,18.007968750000003,17.92875,17.71728634219071,17.756598650311403,16.89849237192484,17.288562972765984,13.68734375,13.6875,13.630788885873875,13.47177065631899,12.338352867272441,11.85353735984705,6.759062500000001,6.3908333333333385,6.344622286677247,6.020517050458486,4.664941413605892,4.042052020599249,16.656041666666667,16.599375000000013,16.321772430037054,16.35531679383947,16.05212250485283,16.081835261610177,14.89890625,14.304375000000004,14.12916140685013,14.188022637645709,12.98641887855532,13.724330604917848,21.05166666666667,21.1775,20.931955293433376,20.828834807783405,19.951549791648354,20.1517816012827
2015-11-30,POMKH,14.495,11.39,18.43,13.07,7.78,17.23,15.94,21.37,15.897499999999999,15.526249999999994,15.099287495046253,15.960321357183725,15.118916332633098,15.839852826426707,10.408333333333333,10.51250000000001,10.342706492038786,10.306687784464838,9.173816260356492,9.160585072187486,18.0684375,18.093750000000004,18.002371805314425,17.927156851740545,17.864901669624032,18.201593241833876,13.5871875,13.862499999999999,13.406473331524325,13.359732600897425,13.190151710383601,13.70101931162101,7.041875,6.857500000000005,6.918773372006347,6.465468260116258,7.113349505461737,6.792945394173176,16.571458333333332,16.646875000000016,16.68506345802223,16.701545258298076,17.10350475113989,17.075594095409706,15.546562499999999,14.660000000000004,14.85349684411008,14.880951395195012,13.835157264440113,14.780749600469871,20.945208333333337,21.134999999999998,21.107173176060023,20.997342099808684,21.046080379415965,21.49483138930234
2016-02-29,POMRB,16.0,10.1,17.81875,13.02875,5.2925,16.153333333333332,15.65125,20.243333333333336,15.61,15.811249999999994,15.459572497027752,16.11048089942332,15.937320446200001,14.906323835790666,10.595833333333335,10.21500000000001,10.245623895223272,10.208369812137475,10.983615927121148,10.926917206616523,18.0496875,17.922187500000003,17.928923083188657,17.941711772346213,17.83013837530959,18.217753242657096,13.572187500000002,13.512187499999998,13.255383998914596,13.263457975761716,13.968879934878032,13.50525679250709,7.2125,6.660625000000007,6.268264023203809,6.075568942642363,6.372655863736558,6.218303081843654,16.663020833333334,16.66520833333335,16.47237140814667,16.518017942100727,16.08317648585428,16.33138616248487,16.1803125,15.137812500000004,15.172598106466047,15.221299690211508,15.423377036311372,14.920235445626568,21.014583333333334,20.968333333333334,20.76163723896935,20.817341825996674,20.953242930112967,20.383827602669097
2016-05-31,PREMON,17.7,11.28,18.7,15.77,10.29,16.36,17.55,20.905,15.233125,15.983749999999995,16.35574349821665,17.3784335841725,19.48652559292811,17.007313985490782,10.59,10.601666666666677,10.659374337133961,10.62126303971119,11.322553739395456,10.587592093758886,17.899687500000002,18.214687500000004,18.237353849913195,18.12962002076225,17.876782335425716,17.636397090571727,13.184687499999999,13.662187499999998,14.261230399348758,13.791329759399039,14.93169043368119,15.051854991554109,6.644375,7.423125000000006,7.876958413922285,7.21562307049074,7.618025270378295,6.962961894708843,16.848333333333333,16.47770833333335,16.427422844888003,16.479653101418126,17.078028478095955,16.7960052722494,16.5240625,15.955312500000005,16.12355886387963,16.127311832470937,16.37523965422721,15.363034073621936,21.149583333333336,20.922083333333333,20.81898234338161,20.863741484263844,21.708000467177477,21.169670344728672
2016-08-31,MONSOON,12.75,9.59,16.59,12.06,4.6450000000000005,17.65,16.48,21.91,15.0875,15.236249999999993,14.913446098929992,14.714598717642017,15.949605819036993,16.191068011194883,10.84875,10.59000000000001,10.231624602280377,10.192807548651597,9.94599626992199,10.394791267189788,18.15609375,17.884687500000005,17.578412309947918,17.85836647253553,17.80954688588713,18.485799517549697,12.63921875,13.482187499999998,13.380738239609254,13.386357205997566,12.415861715538416,12.933047385816101,6.2728125,7.001875000000007,6.584175048353371,6.423030884836672,6.445803770802044,7.336734489953355,17.085416666666667,16.84833333333335,16.916453706932803,16.93620340225391,16.042976896844266,16.179635759962085,16.96765625,16.405312500000008,16.266135318327777,16.321599879077617,15.348895358042908,16.26911545688792,21.40166666666667,21.107083333333332,21.255389406028968,21.168270333366042,20.078847670140238,20.181166323017834
2016-11-30,POMKH,14.47,11.39,18.55,10.69,4.92,17.23,16.89,21.71,14.7725,15.229999999999995,14.736067659357994,14.092788340409907,14.389225691123613,13.514168378298535,11.196875,10.59000000000001,10.694974761368226,10.655923275528252,9.675986778642233,9.312184766131063,18.324375,17.914687500000007,17.96704738596875,18.032776485036777,18.37735664223822,17.831821606019314,12.335,12.887187499999998,12.304442943765553,12.769885338305588,12.986272250013037,12.687586332840699,6.068125,6.286875000000007,5.918505029012023,5.939988277932993,7.465616435175974,6.966894178371343,17.416249999999998,16.84833333333335,17.041872224159683,17.066708796866866,17.622814978045792,17.415913855947885,17.26125,16.64281250000001,16.515681190996666,16.594794069952755,15.972371715628416,16.777158381873274,21.634375000000002,21.19208333333333,21.437233643617382,21.337301358491803,21.38040352045593,21.882109193876943
2017-02-28,POMRB,14.86,12.17,19.75,11.045,5.18,18.05,18.25,21.92,14.973749999999999,14.944999999999993,14.785640595614797,14.125660028429955,15.346802233912163,15.664649597431389,11.55125,11.10750000000001,11.284984856820936,11.245022048345144,11.249485926070104,11.608093957087393,18.726875,18.397500000000008,18.68022843158125,18.41263913682718,17.95751058020069,18.497097994343115,12.12125,12.391249999999998,11.800665766259332,12.368125969185344,12.997190964675031,12.47397668463515,5.800625,6.258750000000007,5.623103017407214,5.671781140734789,5.149540005019016,5.408682212531666,17.4875,17.322500000000016,17.44512333449581,17.454289252721164,16.406474549544892,17.104051885245514,17.3625,17.292500000000008,17.209408714598,17.262621665793592,17.08513278823587,16.717353356113616,21.61125,21.611249999999995,21.63034018617043,21.517547350812155,21.289484218988363,20.681459762855166
2017-05-31,PREMON,16.32,11.995,18.115,15.32,8.765,17.11,17.3,21.09,15.35375,14.59999999999999,15.399384357368879,15.334833489129156,17.599375980196086,16.573273247701522,11.828125,11.28625000000001,11.568990914092561,11.52774353020819,12.4373721326868,11.748215855964332,19.107499999999998,18.251250000000006,18.45413705894875,18.390332156396305,18.630036664919185,18.89660388403808,12.090000000000002,12.278749999999999,13.208399459755599,12.995501413590233,13.60291183189489,14.702264385791107,5.5287500000000005,5.877500000000007,6.8798618104443285,6.497741352059996,7.902749921580672,7.248917420910885,17.465,17.510000000000016,17.311074000697488,17.34768054046932,17.775290840340006,17.534516205313963,17.58875,17.230000000000008,17.2456452287588,17.347431454134423,18.412245274413173,17.909744809400028,21.54375,21.657499999999995,21.414204111702254,21.426008126486295,22.497156649033684,22.030687953932123
2017-08-31,MONSOON,15.74,11.71,20.395000000000003,10.8,4.03,17.47,17.54,21.54,15.645000000000001,15.34749999999999,15.535630614421326,15.79363009840986,13.262638410555027,13.05034584528043,11.801874999999999,11.81625000000001,11.625394548455537,11.583064109882514,10.87267678933502,11.09700302068964,18.851250000000004,19.202500000000008,19.23048223536925,18.828401355919624,17.20396788976178,17.462816165442295,12.624375,11.963749999999997,12.24503967585336,12.489855954745373,11.397146161120615,12.668960103224006,5.4262500000000005,5.723750000000007,5.739917086266597,5.740689600198852,4.775659312046686,5.630933867146391,17.465,17.465000000000018,17.37464440041849,17.414802768008443,17.292037678213163,17.671630161872017,17.63125,17.495000000000008,17.36338713725528,17.488781939090018,16.469995080784052,17.327013364873494,21.5225,21.564999999999998,21.464522467021354,21.480164087827163,20.66386616799103,20.55649567780412
2017-11-30,POMKH,14.52,11.485,17.79,11.7,3.36,17.23,17.64,21.54,16.01625,15.359999999999989,15.129378368652795,15.171843756881486,14.632254474757847,15.631724459540521,11.7190625,11.84000000000001,11.569236729073323,11.526230512364146,11.164193716524114,11.141561343961047,18.763125,19.012500000000006,18.65428934122155,18.65879518249902,18.895102834311125,19.222243349783575,13.060625,12.216249999999999,12.027023805512016,12.294203732485704,11.8824233170937,11.240754656134497,5.7093750000000005,5.333750000000007,4.787950251759958,5.015041606122987,5.909529839723735,5.58381115649812,17.299669117647056,17.465000000000018,17.316786640251095,17.3675713669866,17.90941144645682,17.184471656420012,17.595625000000002,17.682500000000008,17.47403228235317,17.61574406497226,17.06900206413725,17.543046923777638,21.52775,21.522499999999994,21.49471348021281,21.51979926965598,21.642731842697355,21.901139034235587
2018-02-28,POMRB,17.14,11.865,18.46,14.31,5.92,18.05,17.84,21.92,15.355,15.929999999999989,15.933627021191676,16.55270232301857,15.341531442935207,14.902397745133836,11.683125,11.76375000000001,11.687542037443993,11.644126080249938,12.082107738935218,11.91707550468516,18.735625000000002,18.690000000000005,18.57657360473293,18.656752801121918,19.439574764378886,18.610799329836976,13.123750000000001,13.032499999999999,12.94021428330721,12.715863855594026,12.639179995603685,12.804413151583452,5.785,5.518750000000008,5.240770151055974,5.226818431969872,4.380316871637345,3.921112951858283,17.10433823529412,17.465000000000018,17.610071984150657,17.643420899304825,17.05902093939159,17.399335242148194,17.69625,17.58000000000001,17.620419369411902,17.769675608904674,18.042943722559905,18.04550474569158,21.579250000000002,21.522499999999994,21.664828088127685,21.651112293863264,21.405733588252396,20.80137750353577
2018-05-31,PREMON,17.009999999999998,11.6375,18.7,15.545,10.29,15.787352941176472,17.425,21.132,14.604375,16.102499999999992,16.364176212715005,17.343264794273402,18.06151379862786,17.008268701694544,11.6859375,11.67437500000001,11.667525222466395,11.623755764263924,12.734676528952221,12.426816538588607,18.682499999999997,18.836250000000007,18.625944162839758,18.703110549155312,18.511785395477048,18.287253813944456,13.095624999999998,13.08875,13.982128569984326,13.315637562136997,14.523222641056572,16.140179896973063,5.7675,5.9000000000000075,7.260462090633585,6.6149146767681595,7.877082410695151,7.5451484486962315,17.074338235294118,17.134338235294134,16.880984366960984,16.97374234246104,17.66828880873156,17.167162203825537,17.734375,17.61125000000001,17.54225162164714,17.718246733835713,18.822271765057444,17.646118702281857,21.64675,21.532999999999994,21.451696852876612,21.535067860130145,22.574126643626084,22.117461552133417
2018-08-31,MONSOON,9.76,11.78,19.59,11.08,3.11,17.23,18.22,21.91,,14.607499999999993,13.722505727629002,12.826568809838733,15.582040951043655,16.14009520093647,,11.69187500000001,11.712515133479837,11.668530733800752,10.861857525064183,10.936070179027375,,18.635000000000005,19.011566497703853,18.918275741255993,19.465009182366693,19.205921623257737,,13.158749999999998,12.821277141990596,12.800603179703913,12.072127613216377,11.443755007686589,,5.670000000000007,5.60027725438015,5.56294397424076,4.760569693481261,4.96601632415658,,17.074338235294135,17.02059062017659,17.090306951896768,16.949821883586452,17.065491413710753,,17.781250000000007,17.81335097298828,17.973076399035186,16.76587342881075,17.651094227554356,,21.625499999999995,21.63501811172597,21.65959469203571,20.729020188615927,20.715522923128074
2018-11-30,POMKH,14.495,11.4375,18.17,11.195,4.14,17.23,17.265,21.71,,14.601249999999993,14.0315034365774,,13.318004938267634,12.207444692691878,,11.68000000000001,11.602509080087902,,11.191404629858004,11.5425319847349,,18.730000000000004,18.674939898622313,,18.278914975728394,18.294432737102333,,13.032499999999999,12.170766285194357,,12.418041848344943,11.805096342626404,,5.865000000000007,5.0161663526280895,,5.049316014404881,4.102243858284668,,17.074338235294135,17.104354372105956,,17.406611846805564,16.865696746569796,,17.687500000000007,17.59401058379297,,17.518714440061057,17.885401259187315,,21.668,21.665010867035583,,21.81088994425022,22.125191354351134
