Date,Season,Bhikhi,Sardulgarh,Jhunir,Mansa,Budhlada,Bhikhi_Trend,Bhikhi_SMA,Bhikhi_EWMA,Bhikhi_DES,Bhikhi_TES,Bhikhi_ARIMA,Sardulgarh_Trend,Sardulgarh_SMA,Sardulgarh_EWMA,Sardulgarh_DES,Sardulgarh_TES,Sardulgarh_ARIMA,Jhunir_Trend,Jhunir_SMA,Jhunir_EWMA,Jhunir_DES,Jhunir_TES,Jhunir_ARIMA,Mansa_Trend,Mansa_SMA,Mansa_EWMA,Mansa_DES,Mansa_TES,Mansa_ARIMA,Budhlada_Trend,Budhlada_SMA,Budhlada_EWMA,Budhlada_DES,Budhlada_TES,Budhlada_ARIMA
2008-02-29,POMRB,9.93,8.22,4.27,66.16833333333334,11.14,10.010312500000001,9.861875000000003,9.818018743137888,10.274205269911393,9.937190873354872,9.738240643339564,7.591458333333334,7.768749999999995,7.882724400919391,7.920134809192093,7.377711541893926,6.734395817864233,4.0675,4.027499999999999,4.091128772938647,4.249397648062888,3.8865397006196916,4.01519337868077,65.98458333333335,55.75666666666666,58.56801751136094,58.78590567841112,52.16716015967532,51.042878638663396,11.383645833333334,11.080125000000002,11.048246068297967,11.543419754848705,10.722759857490946,10.998125395447225
2008-05-31,PREMON,10.1,5.34,4.6,49.21,11.426666666666668,10.21225,10.006250000000003,9.930811245882733,10.361648299487673,10.19900312010434,10.013934975929152,7.755625,7.474999999999994,6.865634640551634,7.5483084229173025,7.373879765990294,7.32489656687374,3.91375,4.192499999999998,4.294677263763187,4.337859226371584,4.601262926286168,4.064912076977595,76.66604166666667,60.87666666666666,54.82481050681656,54.18153377115123,62.22811047016594,59.60210569450942,11.437083333333334,11.389791666666671,11.199614307645447,11.713677593342217,11.594300508235756,11.220280193496222
2008-08-31,MONSOON,10.3825,9.086666666666666,2.83,88.25,11.683333333333332,10.506625,10.014375000000003,10.11148674752964,10.49483759634207,11.09021834758661,10.715957066711612,7.769166666666666,7.7079166666666605,7.754047450997646,7.810892503634457,8.423520854640536,7.699676760171264,4.00125,3.9424999999999986,3.7088063582579123,4.112888851990478,4.31669962135508,4.1515109592384425,81.90729166666667,71.0925,68.19488630408995,68.74997746456712,68.82304191196752,55.38820693967721,11.547083333333333,11.377500000000005,11.393101917920601,11.907955988669618,12.307441417892754,11.896607094823114
2008-11-30,POMKH,11.228,8.566666666666668,3.84,125.33,11.736666666666665,10.61375,10.410125000000004,10.558092048517784,10.817787617640482,10.167135741653313,10.063550747249463,8.119166666666667,7.8033333333333275,8.079095137265256,7.976466273338568,7.94487792891896,8.651098005471278,4.248749999999999,3.884999999999998,3.7612838149547474,4.095055193342215,4.0091533917688205,3.780288501738318,80.93171078431372,82.23958333333333,91.04893178245396,93.61916532609922,70.37876363111778,75.10771184091038,11.616249999999999,11.49666666666667,11.530527817419026,12.055682996402496,11.724113348719229,11.610897975319894
2009-02-28,POMRB,10.702000000000002,7.946666666666666,5.2,63.51,11.543333333333335,10.690624999999999,10.603125000000004,10.615655229110672,10.949732556355103,10.653901009902459,10.743070024209315,8.528749999999999,7.734999999999994,8.026123749025821,8.027203886585532,8.106739444278945,7.202936337976858,4.74375,4.117499999999998,4.336770288972849,4.309923279866209,3.901512043534964,3.997135207117479,87.07998406862744,81.57499999999999,80.03335906947238,80.60190914915994,91.21229813066856,86.07876791834815,11.835833333333333,11.597500000000004,11.535650023784749,12.078536749451441,11.356302232679912,11.450181968077253
2009-05-31,PREMON,10.185,8.413333333333332,5.65,44.06368627450981,11.576666666666668,10.704312500000002,10.624375000000004,10.443393137466405,10.909064189855219,10.909068185904214,10.700817746572175,8.244583333333333,8.503333333333327,8.181007582748826,8.147688821095551,6.776305538194537,6.555510588531015,5.2075,4.379999999999997,4.862062173383709,4.5660009750094845,4.685754093404558,4.4396281149288965,92.61779656862743,80.28842156862744,65.64548995148735,64.55001129918101,82.40226574019073,78.21140486203389,11.9625,11.635000000000003,11.552056680937516,12.069489048728885,12.11288620710384,11.697170103091414
2009-08-31,MONSOON,10.9125,9.29,5.74,142.58249999999995,13.29,10.5843125,10.756875000000004,10.631035882479843,11.040822165242126,11.502234091168122,10.888893752717362,7.706666666666665,8.55416666666666,8.624604549649295,8.405258643212944,9.378550320613764,9.916549023194463,5.2475,5.107499999999998,5.213237304030226,4.795775794496274,4.263824861600442,4.151801297318519,98.43404656862745,93.87154656862742,96.4202939708924,99.0842504903934,77.53958664142326,81.26175963585263,11.9925,12.03666666666667,12.24723400856251,12.607555127082207,12.651235225236913,12.38516477627909
2009-11-30,POMKH,10.8075,6.09,4.64,115.3,11.143333333333333,10.6215625,10.651750000000003,10.701621529487905,11.11223231306882,11.010171870398377,10.863070994872757,7.225416666666667,7.934999999999993,7.610762729789577,8.108162847580168,8.8256415926983,8.394248477819568,5.105,5.307499999999998,4.983942382418135,4.802427012178726,4.681744388773623,4.704813464949847,118.63358578431371,91.36404656862743,103.97217638253545,106.96771722203115,99.73670524854154,123.3956523108039,12.269166666666665,11.888333333333337,11.805673738470839,12.333854266256614,12.43724115859392,12.258839807225018
2010-02-28,POMRB,10.1625,6.12,4.72,120.07,12.376666666666665,10.493437499999999,10.516875000000002,10.485972917692743,10.98864777932392,10.943786482284523,10.810070940529664,6.775625,7.478333333333326,7.014457637873746,7.816542525974139,8.289956707851058,7.454310953197478,4.9575,5.187499999999998,4.878365429450881,4.821518333612903,4.880728584954332,4.843966479467135,130.1528125,105.50404656862743,110.41130582952127,113.66122707406,102.74704322171479,106.20634058022146,12.341666666666665,12.09666666666667,12.03407090974917,12.461891088964203,11.65639354326412,11.853339479023296
2010-05-31,PREMON,11.0225,6.39,4.99,149.1,12.956666666666665,10.190104166666668,10.726250000000002,10.700583750615646,11.085704035441523,10.811528931194292,10.511903457589595,6.5,6.972499999999993,6.764674582724248,7.577344402368055,7.467431982943912,5.795809477531931,4.85625,5.022499999999999,4.9230192576705285,4.883139109924168,5.369099333379422,4.905035851509495,131.05,131.76312499999997,125.88678349771276,130.5202368392632,114.31111351187909,99.43218251371863,12.293125,12.441666666666668,12.403109212516167,12.746630073209614,12.505904006333875,12.288637924050603
2010-08-31,MONSOON,9.05,7.715,5.22,129.7,12.49,10.236770833333333,10.260625000000003,10.040350250369388,10.647152334475578,11.674633850873402,10.97792471166108,6.714166666666666,6.578749999999994,7.144804749634549,7.569211262180269,8.990109819163802,10.308365256201201,4.7700000000000005,4.892499999999998,5.041811554602317,4.9736360486291655,4.834787662913871,4.963522374047599,134.688125,128.54249999999996,127.41207009862765,131.6421791681655,142.53889671322924,146.34195876241833,12.184375,12.241666666666669,12.4378655275097,12.81620779235856,13.366875387143146,13.084134726218734
2010-11-30,POMKH,10.243333333333334,5.46,4.35,135.36,11.555,10.452083333333334,10.119583333333336,10.121543483554966,10.556414846082607,10.74908041575891,10.580294608405179,7.160833333333334,6.421249999999994,6.470882849780729,7.19181038104698,7.117312740244519,6.398680274970935,4.79125,4.8199999999999985,4.76508693276139,4.902451810726481,4.783979543415079,4.725002585003311,135.03046875,133.55749999999998,130.59124205917658,134.7997125897827,129.49419384558016,131.78659288713837,12.280833333333334,12.344583333333336,12.084719316505819,12.53221287539518,12.640165367420602,12.565998360542189
2011-02-28,POMRB,11.1,8.463333333333333,4.32,129.115,11.095,10.901458333333332,10.353958333333336,10.512926090132979,10.696534295566169,10.473939918569586,10.109159645746669,7.0877083333333335,7.007083333333328,7.267863043201771,7.333756449142224,6.8648449021817965,7.2774832152445486,4.74875,4.719999999999999,4.587052159656834,4.837737389882119,4.897745670803575,4.610644918607996,137.4628125,135.81874999999997,130.00074523550595,133.81941181958516,128.11638057297046,123.53891774985222,12.59875,12.02416666666667,11.688831589903492,12.103110327905476,11.901691906586604,12.430258226053466
2011-05-31,PREMON,11.8075,7.62,5.56,142.79375,15.01,11.277291666666667,10.550208333333336,11.030755654079787,11.005274248987522,10.927020340701285,10.491453395589634,6.810833333333333,7.314583333333328,7.408717825921062,7.338121320395358,6.872290285372107,9.37010806240324,4.36375,4.862499999999999,4.976231295794101,4.993046795024226,5.2775810097631615,4.642910462853058,143.6290625,134.24218749999997,135.11794714130357,139.33831469944056,132.2936248238271,136.7769795175241,12.64875,12.537500000000003,13.017298953942095,13.03138334817594,12.178098018511086,12.474308776454746
2011-08-31,MONSOON,11.86,5.9,4.31,155.46499999999997,12.98,10.99375,11.252708333333334,11.362453392447872,11.290757919198864,11.318997809950293,10.702547477550516,6.329166666666666,6.860833333333328,6.805230695552638,7.062729471643917,8.497359965768698,7.76594156144703,3.9549999999999996,4.634999999999999,4.70973877747646,4.911956875234411,4.99701726209364,5.0024413767638825,147.6684375,140.68343749999997,143.25676828478214,148.19981901084617,149.5306492175724,148.00349067011908,12.286874999999998,12.660000000000002,13.002379372365258,13.177439682715685,13.646406416802819,13.355043163618575
2011-11-30,POMKH,10.44,5.06,2.18,158.925,11.465,10.496770833333333,11.301875,10.993472035468724,11.165231810772958,11.684460576123548,11.375712369384177,5.6025,6.760833333333327,6.107138417331583,6.6678510235419965,6.303304582649442,4.330206659809685,3.55,4.092499999999999,3.697843266485876,4.484087513354169,4.616836366129421,4.468948172613719,149.55046875,146.57468749999995,149.5240609708693,154.88745402709677,144.98091373876,149.03638995871893,11.556874999999998,12.637500000000001,12.387427623419155,12.765180489158944,12.99027839029432,12.547430594311717
2012-02-29,POMRB,8.635,5.01,3.22,137.865,8.29,10.212135416666666,10.685625,10.050083221281234,10.574361213377303,11.476602925551996,11.039631289500205,5.501692708333334,5.897499999999994,5.66828305039895,6.295038602338796,7.448721017246715,7.3131008796998795,3.1871875,3.817499999999999,3.5067059598915256,4.30131474658078,4.3859915843478205,3.888189125989144,147.58134375,148.76218749999995,144.86043658252157,149.32625485746172,147.25855358267697,161.0929463304445,11.131953124999999,11.936250000000001,10.748456574051492,11.336963372972125,12.129378678430061,12.341588505072261
2012-05-31,PREMON,10.296666666666667,5.26,3.42,149.1,11.975,10.271979166666668,10.307916666666667,10.148716599435406,10.474232714335905,11.099152111472733,10.689957927143963,5.884635416666667,5.307499999999993,5.50496983023937,5.997754364780578,6.611681560118813,5.164517871019145,3.344375,3.2824999999999998,3.472023575934915,4.181965696732101,4.840763119735352,4.324060602293656,142.1401875,150.33874999999995,146.55626194951293,151.07744431594853,146.73329919353915,156.72952089556225,11.04171875,11.177500000000002,11.239073944430896,11.303515104389325,11.454462238069333,12.358834858504547
2012-08-31,MONSOON,11.09375,7.453541666666667,3.5475,133.40574999999998,12.615625,10.831979166666667,10.116354166666667,10.526729959661242,10.596244495407348,10.98313079336106,9.862457363397557,6.517135416666667,5.695885416666659,6.284398564810289,6.093408673124601,6.522757533136482,6.986093293248551,3.676875,3.091875,3.502214145560949,4.103508246473171,4.101777660142005,3.855000218579412,138.3995625,144.82393749999994,141.29605716970775,145.04753778826017,160.28991747767247,142.83519779497914,11.31859375,11.086406250000003,11.789694366658537,11.537839320289066,11.849327032213498,12.676324864140389
2012-11-30,POMKH,11.685,6.57,4.2,137.45499999999998,11.1075,11.337604166666667,10.427604166666669,10.990037975796746,10.8632620822224,10.833731632591212,10.352356533753099,7.205052083333334,6.073385416666659,6.398639138886173,6.057216085002028,5.22475257079713,4.951002498037658,3.935625,3.596875,3.7813284873365696,4.14802749714496,3.401005047971491,3.3131538499304827,135.766125,139.45643749999994,139.75963430182463,143.31558346420547,140.8896750509285,143.58647284332005,11.543906250000001,10.997031250000003,11.516816619995122,11.285260776990478,11.268339714993047,11.497715175746496
2013-02-28,POMRB,11.87,8.56,3.86,129.41,10.8625,11.503385416666667,11.236354166666668,11.342022785478047,11.150637517650608,10.800714321521541,10.658420461025134,7.505859375000001,6.96088541666666,7.263183483331704,6.367502272749339,6.122535194682692,8.488253907196995,3.7571875,3.7568749999999995,3.812797092401942,4.1278773322583415,3.9296499356654158,3.9028918352077753,134.14134374999998,137.34268749999993,135.61978058109477,138.68669344320412,135.30335791886662,126.65100915047037,11.366328125,11.640156250000002,11.255089971997073,11.008952203245132,10.52952178153334,10.5094843882035
2013-05-31,PREMON,11.106666666666667,7.213333333333334,4.85,136.4875,11.205,11.644166666666667,11.438854166666669,11.247880337953495,11.203154014308785,11.88708715289641,11.760871872543484,7.52625,7.449218749999993,7.2432434233323555,6.453759773259788,6.293729305345925,6.7394663863366615,3.3549999999999995,4.114374999999999,4.227678255441165,4.278282353709128,4.507963618086589,3.8500761547693094,133.6478125,134.18956249999994,135.96686834865687,139.12779169674994,136.36195565896193,131.48356442592257,11.314062500000002,11.447656250000001,11.235053983198243,10.911072219732224,11.154919087724622,10.93929406499408
2013-08-31,MONSOON,11.61,7.906666666666666,0.69,133.01999999999998,11.965,11.563749999999999,11.567916666666669,11.392728202772098,11.371948797776339,11.983647453929876,11.756523508344198,7.07625,7.562499999999993,7.50861272066608,6.659271535055979,7.4673427835348845,5.923101476647192,3.2712499999999998,3.3999999999999995,2.812606953264699,3.7013554233554298,4.216725910243419,4.153038437764421,134.8446875,134.09312499999993,134.78812100919413,137.81122463763887,148.90444194001742,142.69619540087737,11.345312499999999,11.285000000000002,11.527032389918947,11.111987582589308,11.499729292708858,11.282708420717409
2013-11-30,POMKH,12.295,6.28,3.84,133.89249999999998,11.34,11.446666666666667,11.720416666666669,11.753636921663258,11.692372451087826,11.878058585900115,11.350827175555217,6.696770833333333,7.489999999999993,7.017167632399648,6.589677347796418,6.349087106540866,6.333208603960891,3.11625,3.3099999999999996,3.2235641719588193,3.7502325430819026,3.310327830868528,3.2465896445611966,133.9408125,133.20249999999993,134.42987260551647,137.4106330356149,134.4816180313083,137.26126524800128,11.304375,11.343125,11.452219433951369,11.110972497613934,10.867637349557679,10.783116388988217
2014-02-28,POMRB,10.616666666666667,5.25,3.55,142.5475,10.88,11.516875,11.407083333333336,11.298848819664622,11.528026189450863,11.783202739594369,11.083594160877299,6.779270833333333,6.6624999999999925,6.310300579439788,6.352904118216952,7.599173196494891,5.186581495795901,3.4099999999999997,3.2325,3.3541385031752915,3.7421827524221163,3.6268442484457424,3.709532862182392,129.197,136.48687499999994,137.67692356330988,141.01730847493627,130.18292650000308,137.89168030576653,11.3940625,11.3475,11.223331660370821,10.973636128511696,10.399798502800117,10.614175037922417
2014-05-31,PREMON,11.423333333333336,7.4875,3.92,116.119,10.86,11.945625000000001,11.486250000000002,11.348642625132108,11.575957389128822,11.877719337069248,11.31732784083092,7.056875000000001,6.731041666666658,6.781180347663873,6.500728733265607,6.615673645688115,5.426859412016056,3.61125,3.0000000000000004,3.580483101905175,3.7979599277933445,4.284383521915366,3.9303800580701322,121.75693749999999,131.39474999999993,129.05375413798592,131.30644868838428,139.50330910319917,142.73788323871463,11.4759375,11.26125,11.077998996222494,10.860157956408635,11.161303229958433,11.405688386242876
2014-08-31,MONSOON,11.855,8.2925,3.97,115.43800000000002,13.0275,12.604791666666667,11.547500000000003,11.551185575079264,11.720423598539698,12.149972249318703,11.76820872672043,7.600000000000001,6.827499999999992,7.385708208598324,6.783251032785846,7.569767528641359,8.962427878166908,3.44375,3.8200000000000007,3.736289861143105,3.8531443876494422,3.1263014636932,2.804854650981688,108.59910416666668,126.99924999999993,123.60745248279156,125.3474244357131,141.40749541131026,117.71319117603976,11.508333333333333,11.526875,11.857799397733498,11.502302883903763,11.500185237198947,11.964086342390406
2014-11-30,POMKH,15.48,8.115,2.17,91.954,10.9325,13.392916666666666,12.343750000000004,13.12271134504756,12.794716646587963,12.243700014396182,12.18567625529967,7.864562500000001,7.286249999999992,7.677424925158994,7.028589056968448,6.2581496633174725,6.003538520685127,3.858,3.4025000000000007,3.109773916685863,3.595221856393314,3.7024630116490034,3.9973503560068164,92.44958333333334,116.51462499999992,110.94607148967494,111.44242933208227,122.42114564629279,119.6566059495544,11.838854166666668,11.425,11.487679638640099,11.38245948399466,11.30265811859731,11.74191253374067
2015-02-28,POMRB,12.705,7.7600000000000025,3.88,79.22333333333333,11.546666666666667,13.959375,12.865833333333336,12.955626807028537,13.01423069054485,12.512127846952493,12.968745397122616,7.493812500000001,7.913749999999993,7.710454955095397,7.203444953730871,6.7631429029471475,9.334954124821898,4.2535,3.4850000000000003,3.417864350011518,3.668062682119488,3.574669195676938,3.2711631691256935,86.91708333333332,100.68358333333325,98.2569762271383,97.75149751702882,104.60253060197931,106.0196184750824,11.776979166666667,11.591666666666667,11.511274449850726,11.467964399030752,10.705542474609203,11.258226463727507
2015-05-31,PREMON,15.640000000000002,7.094000000000001,6.904000000000001,50.247,12.8375,14.135178571428572,13.920000000000005,14.029376084217123,13.955898721855426,13.11622510546096,12.81190955626543,7.243375,7.815374999999993,7.463872973057239,7.2538394207784584,7.537355673234741,6.3789019641100975,4.906999999999999,4.231,4.812318610006911,4.240086994888018,4.236481729779242,3.7363238512846593,84.39820833333334,84.21558333333326,79.05298573628298,77.06426252659861,96.84371037223318,88.07205117356122,11.850572916666668,12.086041666666667,12.041764669910435,11.971636658328359,11.665321657694392,12.038493937862844
2015-08-31,MONSOON,12.170000000000002,5.72,4.15,137.05,10.555,14.423684895833336,13.998750000000005,13.285625650530275,13.850246821526735,14.187414761099156,14.088800274795304,7.685322916666667,7.172249999999994,6.766323783834343,7.0631694052164145,8.324948585749679,8.972009906563859,5.7118125,4.276,4.547391166004147,4.254017500450167,3.7934072070579856,4.592482825029501,80.82491666666667,89.61858333333325,102.2517914417698,103.66167791027097,88.24419497169453,82.55555418258083,12.121770833333333,11.467916666666667,11.447058801946262,11.64080438106923,12.655976109231045,12.795375611991116
2015-11-30,POMKH,16.571428571428573,8.684000000000001,7.217999999999999,50.191,13.99375,14.303679315476193,14.271607142857146,14.599946818889595,14.872698869695515,14.640231019978131,14.596658893367287,7.987520833333334,7.314499999999994,7.533394270300606,7.36957470080696,7.1384156180937115,5.026752046901518,5.577624999999999,5.538,5.615634699602488,4.784116086232613,3.828747526219087,3.5935022152173515,90.5320625,79.17783333333325,81.42747486506188,80.54626215389803,103.09395901021341,96.66367416560668,12.035,12.233229166666668,12.465735281167756,12.480058798286292,11.424695281724201,11.760483952966712
2016-02-29,POMRB,13.921622023809526,10.726583333333334,5.2705,92.4,10.655,14.194512648809523,14.575762648809526,14.328616900857568,15.049284230445162,13.884667886951178,13.972533978126936,7.829520833333334,8.056145833333325,8.810669895513698,8.011382219307364,7.242936475935828,8.246680365605068,5.097125,5.885625,5.477580819761492,4.899198365970093,4.837564248868187,5.062016889314872,94.9968125,82.47199999999992,85.81648491903712,85.90041874512679,75.1230512998269,79.06910055543909,12.497187500000003,12.010312500000001,11.741441168700653,12.088082343464832,11.806313976259027,12.038275465742935
2016-05-31,PREMON,13.463333333333333,6.545,4.44,114.7275,13.035,14.175375744047619,14.03159598214286,13.982503473847874,15.027015974650418,14.977064056682611,14.997682850924253,9.004854166666666,7.918895833333325,7.904401937308219,7.9176966131647655,7.694460541876218,8.553910108974065,4.922375000000001,5.2696250000000004,5.062548491856895,4.855288766614678,5.980651887080129,5.517789844267113,91.27862499999999,98.59212499999992,97.38089095142229,98.91685233710905,86.66630275599479,72.91061483786154,12.94796875,12.0596875,12.258864701220393,12.497711676547487,12.27944893007965,12.22907812692773
2016-08-31,MONSOON,13.473333333333334,5.005,2.77,108.2875,14.055,14.164190848214286,14.357429315476192,13.778835417642057,14.954290875051608,13.984973325235632,13.723954710689965,11.302281249999998,7.740145833333326,6.744641162384932,7.5488941960489635,7.5117076946572645,5.850398644009729,5.1513124999999995,4.924625000000001,4.145529095114137,4.536302828648083,4.421384155819732,4.36675904739474,85.89475000000002,91.40149999999993,101.74353457085337,103.58629015125348,111.84978045057463,104.91260681640767,13.271718750000002,12.9346875,12.977318820732236,13.189163244844982,13.095544553508795,12.792126361768883
2016-11-30,POMKH,15.114999999999998,18.801666666666666,7.2,49.20800000000001,14.1,14.600892857142856,13.993322172619049,14.313301250585234,15.274398431109736,15.718314806424509,16.062389500860196,12.465625,10.269562499999992,11.567451364097625,9.551885976661424,8.09832269640933,8.902683932382134,5.536500000000001,4.9201250000000005,5.3673174570684825,5.0176005187473525,4.731353982420331,4.87500055211073,77.69489583333333,91.15574999999993,80.72932074251202,80.10843548305127,103.00278246314056,81.36868712923633,13.62125,12.961250000000001,13.426391292439341,13.787344628792974,12.99401913847054,12.669936865967623
2017-02-28,POMRB,15.288571428571426,18.988333333333333,7.12,50.312,13.138750000000002,15.165059523809523,14.335059523809525,14.70340932177971,15.56792425864841,13.884297303858936,14.060105627498178,12.816250000000002,12.33499999999999,14.535804151791908,11.597108543276558,10.09952956809214,15.687908278762482,5.393000000000001,5.3825,6.06839047424109,5.40736015294752,5.01758725496854,5.196691399910986,76.09927083333332,80.63374999999994,68.56239244550721,67.08458397693128,74.62832117732876,73.58342488141335,13.486562499999998,13.582187500000003,13.311334775463605,13.933322766381208,13.026487040990308,12.384435812675658
2017-05-31,PREMON,15.590000000000002,7.59,5.6720000000000015,91.21666666666664,13.3475,15.887611607142858,14.866726190476191,15.058045593067826,15.869649535364573,14.975491397691513,15.417914459242883,12.118541666666669,12.59624999999999,11.757482491075145,11.601271771241313,9.34581140634365,7.325282979186728,4.968500000000001,5.6905,5.9098342845446545,5.489257633904751,6.039280828196273,5.263461119231236,79.32310714285713,74.75604166666659,77.62410213397098,77.68287828983001,67.35045650608163,69.04047895021651,13.344776785714286,13.660312500000003,13.325800865278163,14.058385910669287,14.080769422312915,13.477285054538221
2017-08-31,MONSOON,15.86,6.7650000000000015,0.39,119.03333333333332,12.665,16.53529017857143,15.463392857142855,15.378827355840695,16.169576932083,14.755612627579918,14.242284047044029,10.190791666666668,13.03624999999999,9.760489494645087,11.376535073056857,8.697617047948821,4.217239930395685,4.768,5.0955,3.7019005707267927,4.665334479963521,4.6438465562877145,4.651733616177588,81.86985317460315,77.44249999999991,94.18779461371591,96.18851111300096,90.63568625616011,95.68666080857848,13.494933035714284,13.312812500000001,13.061480519166897,13.872249943628809,14.608081192324759,14.348267085182446
2017-11-30,POMKH,18.50875,11.46,6.1839999999999975,64.25285714285714,14.355714285714285,17.0625,16.311830357142856,16.630796413504417,17.09803140966998,16.882099035774395,16.799340690135622,9.1154375,11.200833333333325,10.440293696787052,11.892792484489528,15.083008157088045,15.165500259416824,4.540499999999999,4.8415,4.694740342436075,4.954033531898673,5.346747329352895,4.586243757472691,84.00541914682539,81.20371428571418,82.2138196253724,82.57991822474514,96.25067957633607,78.50170085180036,13.9184375,13.376741071428574,13.579174025785852,14.219770448848644,13.638115915135568,13.992850054554424
2018-02-28,POMRB,17.076249999999998,10.908,6.531999999999999,55.641111111111115,14.084285714285713,17.340416666666666,16.75875,16.80897784810265,17.510784217506767,16.07421762844278,16.494571110247776,9.057000000000002,9.180749999999993,10.62737621807223,12.247624803122934,14.829638786703997,13.030249678794902,4.86525,4.6945,5.429644205461646,5.254738161701876,5.303652322896099,5.499622120204329,84.8032316468254,82.53599206349196,71.58473621966789,70.92166214612874,77.73942734215953,83.70543229894533,14.538749999999999,13.613125,13.781218701185797,14.39734029105577,13.41698431416204,13.8485035030904
2018-05-31,PREMON,18.02,7.0675,4.44,102.97208333333332,15.79,17.34348958333333,17.366249999999997,17.29338670886159,18.07390631125153,16.883405094053785,16.611431152736056,11.131374999999998,9.050124999999994,9.203425730843339,11.872036313095276,8.1210435483706,6.086914779838724,5.4075,4.3865,5.033786523276987,5.153194516443727,5.705108786723464,5.2814412332472065,93.00292658730159,85.47484623015863,84.13967506513406,85.1867846912412,71.4652185216803,87.04836965739625,14.837767857142858,14.223750000000003,14.584731220711479,15.087698568473026,14.509776109541287,14.398259941518628
2018-08-31,MONSOON,15.65333333333333,6.82,4.22,113.66041666666666,15.185,,17.31458333333333,16.637365358650285,17.894686894551484,16.90826821360249,17.175666761037522,,9.063874999999994,8.250055438506003,11.399239161626054,7.355642793628247,5.931788097208238,,5.343999999999999,4.708271913966192,5.030936108901726,3.4091032355159347,3.458508926427848,,84.13161706349197,95.94797170574711,98.21017447387236,98.20787417024556,84.42231504546797,,14.853750000000003,14.824838732426887,15.450872304377626,15.595760432162812,14.803322120586227
2018-11-30,POMKH,18.74,28.0,6.691999999999998,135.22333333333333,14.227857142857143,,17.37239583333333,17.478419215190172,,18.548807253725855,17.912005837032776,,13.198874999999996,16.1500332631036,,13.075134290390343,20.33176122583858,,5.471,5.501763148379715,,5.906276605622683,5.335945824882842,,101.87423611111103,111.65811635678159,,97.96515740142334,82.3585148681259,,14.821785714285717,14.58604609659899,,15.246430320177751,14.713959299532041
