Date,Season,Sukinda,Korai,Rasul Pur,Danagadi,Dasarathapur,Jajapur,Badachana,Binjharpur,Bari,Dharmasala,Sukinda_Trend,Sukinda_SMA,Sukinda_EWMA,Sukinda_DES,Sukinda_TES,Sukinda_ARIMA,Korai_Trend,Korai_SMA,Korai_EWMA,Korai_DES,Korai_TES,Korai_ARIMA,Rasul Pur_Trend,Rasul Pur_SMA,Rasul Pur_EWMA,Rasul Pur_DES,Rasul Pur_TES,Rasul Pur_ARIMA,Danagadi_Trend,Danagadi_SMA,Danagadi_EWMA,Danagadi_DES,Danagadi_TES,Danagadi_ARIMA,Dasarathapur_Trend,Dasarathapur_SMA,Dasarathapur_EWMA,Dasarathapur_DES,Dasarathapur_TES,Dasarathapur_ARIMA,Jajapur_Trend,Jajapur_SMA,Jajapur_EWMA,Jajapur_DES,Jajapur_TES,Jajapur_ARIMA,Badachana_Trend,Badachana_SMA,Badachana_EWMA,Badachana_DES,Badachana_TES,Badachana_ARIMA,Binjharpur_Trend,Binjharpur_SMA,Binjharpur_EWMA,Binjharpur_DES,Binjharpur_TES,Binjharpur_ARIMA,Bari_Trend,Bari_SMA,Bari_EWMA,Bari_DES,Bari_TES,Bari_ARIMA,Dharmasala_Trend,Dharmasala_SMA,Dharmasala_EWMA,Dharmasala_DES,Dharmasala_TES,Dharmasala_ARIMA
2001-11-30,POMKH,1.318,0.855,2.79,3.305,1.18,2.065,2.765,1.01,1.69,1.2785714285714287,2.3358125000000003,2.25925,1.9377406273778823,1.2110280837842857,2.5381995595818836,2.5377395181479887,1.21,1.4641666666666664,1.298718921678488,1.9378477811574901,1.5638659194265647,1.6975305867149384,3.46375,3.3724999999999996,3.0580002921744622,3.3755591755851,2.64272434760258,3.201875383035351,4.225625,4.1800000000000015,3.689010841975762,4.102241125669438,3.8207932789196164,3.3137755526721953,1.625,2.069999999999999,1.6867668061963874,1.9678093225049003,1.43776636354096,1.3020966891230792,2.2487500000000002,1.9362499999999996,1.8624337322507576,2.4948645512205645,1.5071256425003674,1.6466582163560561,4.2575,4.015,3.323732342326635,4.441875543945333,3.4048361906354785,3.1877250309293483,1.8106250000000002,1.7812499999999991,1.4782269227659461,1.8949867194391536,1.613385064239198,1.9857659656944076,2.4262499999999996,2.400000000000001,2.103849904627709,2.210051017435739,2.174960289089738,2.141174729723008,2.0407142857142855,1.9535714285714287,1.6115049659920673,1.545747620259323,1.2698003864976521,1.4163761677118996
2002-02-28,POMRB,3.4620000000000006,1.11,4.09,5.775,1.17,2.63,6.11,2.48,2.96,2.4199999999999995,2.3984375,2.3428750000000007,2.5474443764267294,2.618822159261652,2.5705619544400373,2.340521661932083,1.3104166666666668,1.2049999999999998,1.2232313530070928,1.8252044572727162,2.078929076810355,1.7105522012061787,3.52,3.4824999999999995,3.470800175304677,3.3643045981868664,4.051935993784398,3.857992601594755,4.0375000000000005,4.438750000000001,4.5234065051854575,4.45044789949091,5.088292716319372,4.9203800501031205,1.5025,1.812499999999999,1.4800600837178324,1.9010276315759982,2.147783534430679,1.6964722534372425,2.466875,2.1324999999999994,2.1694602393504545,2.5036850066039102,2.3964809665044142,2.576339047414182,4.21125,4.23625,4.438239405395981,4.952305365971918,4.835536966735952,4.643157572157097,1.8956250000000001,1.8312499999999994,1.8789361536595677,2.018132063012188,2.530570042525624,2.191941436665248,2.5475,2.4300000000000006,2.446309942776625,2.465901984834385,2.5955013335075527,2.343479411668728,2.07109375,2.0239285714285717,1.9349029795952402,2.089792392243723,2.2536716581460845,2.2896076417376365
2002-05-31,PREMON,3.8775,2.325,4.75,5.5,2.69,3.95,6.795,3.115,3.75,3.8714285714285714,2.7280625,2.3287500000000008,3.0794666258560377,4.078099972620935,3.870074012628854,3.891152122434434,1.4822916666666668,1.2149999999999999,1.6639388118042557,1.900757894756084,2.9886534614439886,2.560465158755327,3.70125,3.445,3.9824801051828063,3.353087605171633,4.479108113099379,4.462336062545044,4.119375,4.012500000000001,4.914043903111274,4.732105327482632,6.247383405191231,6.256834174727654,1.5904166666666666,1.437499999999999,1.9640360502306995,1.991133885785237,3.306352118788846,2.8488367027936485,2.616875,2.3649999999999993,2.8816761436102727,2.512536656178938,3.024071721570709,3.0464648248570985,4.1825,4.2787500000000005,5.380943643237588,5.587028297813718,5.8675712563295175,5.893488154271906,2.145,1.7899999999999996,2.373361692195741,2.3192618855777902,2.855884269943073,2.56234076039186,2.7962499999999997,2.4225000000000008,2.967785965665975,2.9015088033432512,4.0039254259471395,3.2519806055233986,2.175491071428571,2.0575000000000006,2.7095132163285727,3.8990316258739792,3.8399045466522304,3.4008664946462415
2002-08-31,MONSOON,1.215,1.3333333333333333,2.75,1.67,1.23,1.63,0.905,1.4,2.29,0.7687499999999999,3.0418125,2.4681250000000006,2.333679975513623,2.740016860176298,0.8991809717919583,1.1765049191062285,1.6575000000000002,1.405833333333333,1.5316966204158868,1.8249924293333932,0.6626931414287358,0.774877748189762,3.8725,3.595,3.489488063109684,3.3419078339932864,2.532184182392769,2.279521416006311,4.115625,4.062500000000002,3.6164263418667644,4.281216925722397,2.125148548152443,1.8575017533936085,1.7183333333333333,1.5674999999999988,1.6704216301384196,1.92813391752961,0.9090927609818309,1.0436192394294017,2.9275,2.568749999999999,2.3810056861661635,2.5214195825693126,1.7875862750737461,1.9754883834112256,4.0275,4.143750000000001,3.590566185942553,4.85445993013564,2.1949505935357836,2.276270323761798,2.4175000000000004,2.0012499999999998,1.9840170153174443,2.1153827435400414,0.967604281132632,1.0615425970894008,3.0175,2.672500000000001,2.696671579399585,2.7017125474310926,1.5305109793055682,1.9798853922680517,2.3502529761904762,2.0846875000000007,1.9332079297971436,2.254803541599908,0.9060034523552669,0.970715159190829
2002-11-30,POMKH,3.3975,1.4666666666666666,3.64,3.76,1.3633333333333333,2.45,3.075,2.16,2.68,2.0050000000000003,3.1349375,2.988000000000001,2.7592079853081737,3.3673715858957247,2.433942983585247,2.461758310112931,1.8206250000000002,1.5587499999999999,1.5056846389161986,1.7787210260512314,1.2749209893995763,1.268016710401613,3.946875,3.8075,3.549692837865811,3.330765418288073,2.8520977033883064,3.348753682711625,4.188124999999999,4.176250000000001,3.6738558051200587,4.2205758468785195,3.5972262591717197,3.545628662637938,2.132083333333333,1.6133333333333322,1.547586311416385,1.8842033792434567,1.1289159232368884,1.6463934037578463,3.175,2.6649999999999996,2.408603411699698,2.530333920214007,2.368625295987948,2.214345759064143,3.953125,4.22125,3.3843397115655316,4.59113623253605,3.3056718430358067,2.9843987136786287,2.5124999999999997,2.28875,2.0544102091904666,2.132543981436905,1.6850083306864998,1.9036656591185808,3.11625,2.9200000000000013,2.6900029476397513,2.6994940816264674,2.560673752863033,2.461557042871916,2.5125744047619047,2.2662946428571438,1.9619247578782861,2.061171343391186,1.354964673688295,1.4269899375050195
2003-02-28,POMRB,3.8925,1.9,4.61,5.29,2.01,4.73,4.56,3.51,3.74,3.091666666666667,3.0955000000000004,3.095625000000001,3.2125247911849044,4.138420096800342,3.581877487981335,3.555276899400612,1.8383333333333334,1.7562499999999999,1.6634107833497191,1.800420733751707,1.9766367887717566,1.5073341050963114,3.93125,3.9375,3.9738157027194867,3.3196602406384383,4.460301523302582,4.30721832672638,4.30125,4.0550000000000015,4.320313483072035,4.441486994199812,5.169699283533304,5.180018432919519,2.4295833333333334,1.823333333333332,1.732551786849831,1.9084604322034047,1.9580294619631826,1.680139118904804,3.0881250000000002,3.1899999999999995,3.3371620470198193,2.5392797912604843,2.969666058203041,2.795266082800559,4.05,3.83375,3.854603826939319,4.647832574123537,5.209416919998357,5.132480115804129,2.45375,2.5462499999999997,2.6366461255142797,2.5345561839955373,2.8945128273701943,2.603335567941559,3.0912499999999996,3.115000000000001,3.1100017685838512,3.0537826232698007,3.256336816057138,3.080171755774525,2.58734375,2.4342113095238105,2.4138215213936385,2.877337481705968,2.5146996530017494,2.64450751135181
2003-05-31,PREMON,4.192,2.84,4.825,6.565,5.16,3.83,7.75,2.845,3.76,4.498333333333333,2.9239375,3.174250000000001,3.6043148747109424,4.764085294773193,4.547619532827494,4.524605820134319,1.7227083333333333,1.8849999999999996,2.1340464700098316,1.952542816892177,3.071289630466919,2.5938054222419926,3.66625,3.95625,4.314289421631692,3.308592109549333,4.922149668658068,4.95038670875245,4.0725,4.321250000000002,5.218188089843221,4.89204443204402,5.99549740841298,5.901183103458101,2.339166666666667,2.440833333333332,3.1035310721098988,2.242739903478978,3.365773204807877,3.3551668024735557,2.946875,3.1599999999999993,3.5342972282118916,2.5482572830273393,4.452816420300352,4.447382955151068,3.981875,4.0725,5.412762296163591,5.405561728431099,5.901435495210834,5.796309250486141,2.401875,2.47875,2.719987675308568,2.717305768209834,3.4003776159345875,3.1914104230436235,3.08875,3.1175000000000015,3.370001061150311,3.2965389918444385,4.719014611110208,4.025737521584539,2.4838750000000003,2.590937500000001,3.2476262461695162,4.766203543070781,4.213548261732871,3.7557748361121828
2003-08-31,MONSOON,0.585,0.96,2.55,1.51,1.14,1.055,0.7250000000000001,1.2,2.08,0.74,2.788,3.016750000000001,2.3965889248265655,2.3886813087501837,1.4670745143065922,1.4275398117565663,1.565625,1.7916666666666663,1.6644278820058989,1.8165553780610681,0.8349371410063529,1.02739883152096,3.205,3.90625,3.608573652979015,3.297560679429228,2.860904252988207,2.677695833925673,3.82625,4.281250000000002,3.7349128539059326,4.381238681994677,2.091661322399411,2.1786352484703384,2.16125,2.418333333333332,2.3181186432659393,2.147448668792152,1.551814655413422,1.8481571230522684,2.58125,3.0162499999999994,2.542578336927135,2.5572664930589517,2.2734739860346,1.8263107329225896,4.01,4.0275,3.537657377698155,4.57628094784177,1.872272419529967,2.1431197767514245,2.27625,2.4287499999999995,2.111992605185141,2.404361439784556,1.2913099422305447,1.4419603381012662,3.075,3.0650000000000013,2.854000636690187,2.894418291907426,1.924584310546536,2.4148915083252596,2.277541666666667,2.5837500000000007,2.2445757477017096,2.5906782116228757,1.3491028157346847,1.3859504913229745
2003-11-30,POMKH,2.655,0.915,1.72,2.09,0.73,1.895,2.71,1.945,2.87,1.206,2.6993750000000003,2.831125000000001,2.4999533548959394,2.3147929012088424,2.59751735814363,2.489844914370627,1.415,1.6537499999999996,1.3646567292035394,1.6931424159198387,1.3340935484464809,1.354631338844716,2.974375,3.4262499999999996,2.853144191787409,3.28656595677958,3.01658614763007,3.5561443997786704,3.7843750000000003,3.863750000000002,3.0769477123435593,3.988832110650667,3.6609356382423983,3.4319588129821854,1.6124999999999998,2.259999999999999,1.6828711859595635,2.020362692572393,1.5943371406895035,1.484131272083505,2.21,2.8774999999999995,2.283547002156281,2.566307560964674,2.40174225276505,1.9797947580584712,3.8887500000000004,3.9362500000000002,3.206594426618893,4.202311996893627,3.2327452068403066,2.9890425893813606,2.195,2.3749999999999996,2.0451955631110845,2.3076311754860854,1.866751186237707,2.126150881140689,3.045,3.1125000000000016,2.860400382014112,2.891653250314376,2.6797221344654325,2.6121555698526495,2.1115000000000004,2.3840000000000003,1.8291454486210257,1.5523946910476318,1.6686615736596573,1.658321929451764
2004-02-29,POMRB,3.5475000000000003,1.195,2.84,4.99,1.22,2.36,5.15,2.72,3.44,2.24,2.7662500000000003,2.744875000000001,2.918972012937564,3.048518887220889,3.3082445828809908,3.1871377597842936,1.331875,1.4774999999999996,1.2967940375221236,1.626689512258218,1.9092123156150347,1.494832994390434,2.9775,2.9837499999999997,2.847886515072445,3.2756079931183044,3.9773038048008726,3.86372724188986,3.769375,3.788750000000002,3.842168627406136,4.144180338410202,5.00849469710562,4.746136020158395,1.09375,2.062499999999999,1.497722711575738,1.9536566086308462,2.1575791022607884,1.3811416862726338,2.1693749999999996,2.2849999999999993,2.3141282012937685,2.5753805965262657,3.0561186192478798,3.098943922021018,3.85625,4.083750000000001,3.983956655971336,4.375654261645224,5.004972098632889,4.8851209072745245,2.2075,2.1774999999999998,2.315117337866651,2.431130383475787,2.9687091486240775,2.800571355844144,3.045,3.0375000000000014,3.0922402292084676,3.0811194973176934,3.407688337834332,3.307350554379548,2.0873333333333335,2.1710833333333337,1.9934872691726155,1.7919096187042882,2.5232446724594593,2.6987702342260707
2004-05-31,PREMON,3.8280000000000003,2.34,4.75,6.53,1.56,3.23,6.19,2.9850000000000003,3.82,4.0216666666666665,2.8137499999999998,2.653875000000001,3.2825832077625385,3.804507729065773,4.168871342293659,4.143784894465117,1.319375,1.3524999999999996,1.714076422513274,1.7320546406945334,2.871727000318507,2.4199595977877557,3.11,2.965,3.608731909043467,3.264686736337612,4.0393818432333894,4.047198589714512,3.7193750000000003,3.780000000000002,4.917301176443681,4.584075426563895,5.899085499691581,6.091353652575337,1.0258333333333334,1.1624999999999992,1.522633626945443,1.9268520882455262,3.325876170376709,3.2647848759742013,2.151875,2.1349999999999993,2.680476920776261,2.5844857158410597,2.9130239348100884,2.976902460063213,3.883125,3.6937500000000014,4.866373993582802,4.773259757169315,6.349368008881163,6.446958498782034,2.21375,2.2125,2.583070402719991,2.6189635013966317,3.240313084959549,2.9852936201617077,2.99375,3.0525000000000015,3.3833441375250803,3.334889842347152,4.6648729851436865,3.9468750391844023,2.131375,2.051916666666667,2.8047590281702357,3.7327113662697067,3.9861842804006367,3.5832376538317723
2004-08-31,MONSOON,1.484,0.7949999999999999,2.65,1.425,0.59,1.33,2.025,1.16,2.02,1.0233333333333334,2.7334375,2.8786250000000013,2.563149924657523,2.480085760893166,1.0337000499404856,1.0343874832509914,1.3306250000000002,1.3112499999999996,1.3464458535079644,1.6033890470675314,0.5731085695346092,0.7653680941702836,3.3375,2.99,3.2252391454260803,3.2538017064182276,2.2290461841559193,2.028986793092982,3.7218750000000003,3.7587500000000023,3.5203807058662084,4.066231643050006,1.7923483375104707,1.9970455175214183,1.1004166666666666,1.0249999999999992,1.1495801761672657,1.8063761671712268,0.6504602649030362,0.44214765615047513,2.1275000000000004,2.2037499999999994,2.1402861524657566,2.5936230112890923,1.0592082397024147,1.2860068062936358,3.725625,4.018750000000001,3.7298243961496813,4.245282845881298,1.3921173644904483,1.448275984992395,2.22,2.2025,2.0138422416319948,2.2765086662985152,1.2125849992887,1.3370400466456325,3.2683333333333335,3.0375000000000014,2.8380064825150484,2.8998317118537957,1.9224095469799214,2.3799919754089442,2.2045833333333333,2.1227500000000004,2.092188750235475,2.3197328045827414,1.0533687473022257,1.0729538899388105
2004-11-30,POMKH,2.136,0.98,2.68,1.775,0.7366666666666667,1.48,1.625,2.035,2.52,1.275,2.6585625000000004,2.7488750000000013,2.3922899547945136,2.089580581057654,2.804686826866277,2.8105127026520145,1.1375,1.3274999999999995,1.1998675121047786,1.5189291740470916,1.092332793946567,1.0587298531983085,3.33625,3.23,3.0071434872556484,3.24295297253373,2.612058659623578,2.923833453380378,3.6256250000000003,3.6800000000000024,2.822228423519725,3.635811985705354,3.2074880886159987,3.092638256877207,1.2904166666666668,1.026666666666666,0.984414772367026,1.7116298306672955,0.7780018710328214,1.052651974526026,2.1662500000000002,2.0999999999999996,1.876171691479454,2.6027926122055907,2.0291487675268223,2.095894176170637,3.6956249999999997,3.7475000000000005,2.8878946376898087,3.666096698149834,3.132161376452676,3.195633467431851,2.23625,2.225,2.0223053449791966,2.1985754832426267,1.7985235549955934,2.0356661076414726,4.135,2.950000000000001,2.710803889509029,2.7777898268567354,2.6512204634564265,2.6121800276088756,2.2725,2.1400000000000006,1.765313250141285,1.5578085409146094,1.5317340110116628,1.4907176343523572
2005-02-28,POMRB,3.4240000000000004,1.22,3.7,5.325,1.81,2.58,4.975,2.68,5.986666666666667,2.7566666666666664,2.6255,2.7180000000000017,2.8049739728767085,2.8940773456125677,3.246069890214354,3.2513915887854057,0.931875,1.3337499999999993,1.2079205072628671,1.4803188390708508,1.7310280301456809,1.2768225534848585,3.2150000000000003,3.4450000000000003,3.284286092353389,3.2321405019568146,3.996627391031697,3.759841410802731,3.5668750000000005,3.763750000000002,3.8233370541118354,3.8783818874311407,4.85638949182245,4.705591593752067,1.3504166666666668,1.1741666666666661,1.3146488634202158,1.7320884670513896,1.540390059260243,1.4458732295386914,2.14125,2.155,2.157703014887672,2.6119946400238163,2.6262793766055834,2.6323846876830164,3.6812500000000004,3.7037500000000008,3.722736782613885,3.848596630617904,4.914027137769429,4.702128451289957,2.306875,2.215,2.285383206987518,2.30945850394016,2.9433728589724972,2.7622141964465765,5.466458333333334,3.5866666666666682,4.021149000372084,3.8599931193579846,3.2328136073811566,3.147191366656394,2.2591666666666668,2.269166666666667,2.1618546167514374,2.3372249993965757,2.4427917734230555,2.5587691321632255
2005-05-31,PREMON,3.3525,0.77,3.88,5.4250000000000025,2.49,3.32,6.125,3.155,8.206666666666665,4.048333333333334,2.68675,2.5991250000000017,3.023984383726025,3.4087111028473394,4.015494697883622,3.9068976105303257,0.89,0.9412499999999993,1.0327523043577203,1.3832077418088464,2.7356528584811164,2.2638532131451887,3.0824999999999996,3.2275,3.522571655412033,3.221364098861806,4.319837292238537,4.4026858070473525,3.790000000000001,3.4875000000000025,4.464002232467102,4.137669458046419,5.926791635537874,6.308451844585524,1.3133333333333332,1.4066666666666663,1.7847893180521295,1.8180587438886586,3.000797184669092,3.501891274786651,2.07125,2.1774999999999998,2.622621808932603,2.6212292066512797,2.9886992138303756,3.163571321285364,3.739375,3.687500000000001,4.6836420695683305,4.286500723374103,6.17975201919165,6.2921456171178285,2.3268750000000002,2.2574999999999994,2.633229924192511,2.5501614158857944,3.2110018498003075,2.9528896618304286,6.9227083333333335,4.6833333333333345,5.695356066889916,5.326104225644938,5.729072625464449,4.99187597399269,2.24875,2.275833333333334,2.916446103384196,4.158550557668928,4.069488608152377,3.808096656128349
2005-08-31,MONSOON,1.6949999999999998,0.72,2.55,2.06,0.14,1.04,1.975,1.5550000000000002,8.285,0.89,2.6983125000000006,2.6518750000000018,2.492390630235615,2.4352537895119934,0.8425273802385549,0.9226177790140255,0.8799999999999999,0.9224999999999992,0.9076513826146322,1.292540123463753,0.13985187883364025,0.3480293713158513,2.9562500000000003,3.2025,3.13354299324722,3.210623508322396,2.152145857966243,2.0216266475857863,3.8606250000000006,3.646250000000002,3.5024013394802616,3.772425517929988,1.4955638270886653,1.4959925106855165,1.38125,1.2941666666666662,1.1268735908312777,1.6630767522680818,0.6290795247715562,0.67817581911839,1.945625,2.105,1.9895730853595621,2.630496404177016,1.1325433989572633,1.3715581264153738,3.835,3.675000000000001,3.600185241740998,3.811683293210055,1.4082837360073275,1.6121317446536318,2.2825,2.3562499999999993,2.2019379545155067,2.322268412173616,1.2373017883636144,1.3437385985473123,7.729166666666667,6.249583333333335,6.73121364013395,6.329187748402282,4.499275410886889,4.901196072168812,2.1977083333333334,2.2425000000000006,2.1058676620305175,2.449802593074884,1.121140463397421,1.0453441634931262
2005-11-30,POMKH,2.415,0.72,1.72,2.925,0.89,1.21,2.14,1.8,7.905,1.325,2.7554375,2.721625000000002,2.461434378141369,2.309398953666003,2.6456194051036293,2.6457983812543246,1.004375,0.8574999999999992,0.8325908295687792,1.2145157790196879,0.7333251558614458,0.6951208978565983,2.91625,2.9625000000000004,2.568125795948332,3.1999186555229526,2.527983086043119,2.8121049678593053,3.909375,3.933750000000002,3.2714408036881566,3.5839076912524215,2.8325522868190305,3.081782917670406,1.5675000000000001,1.3324999999999996,1.0321241544987667,1.5968407417859836,0.6529058120082853,0.6486954387651387,1.8425,2.0374999999999996,1.6777438512157372,2.63979636658376,1.7699557055849569,1.7451893068138797,3.667291666666667,3.803750000000001,3.016111145044599,3.4079224950380813,2.672876893340584,2.742047341214762,2.2737499999999997,2.2974999999999994,2.041162772709304,2.176351153104257,1.9236143660097977,2.159292872815172,8.374166666666667,7.595833333333334,7.20072818408037,6.869950491630256,6.907234949944745,6.823608706830495,2.1154166666666665,2.2550000000000003,1.7935205972183104,1.6291912647016047,1.5443536149811956,1.5135768737652469
2006-02-28,POMRB,3.2375,1.4,3.65,4.74,2.2,1.845,5.225,2.56,7.053333333333334,2.2983333333333333,2.90275,2.6750000000000025,2.7718606268848216,2.906304724806583,3.3594189681962225,3.4435886860680847,1.145625,0.9024999999999992,1.0595544977412674,1.2439087331597547,1.3925398227379537,0.9294748762890196,2.7674999999999996,2.95,3.000875477568999,3.18924966745409,3.640471179346973,3.3959267463584135,3.9668750000000004,3.7875000000000023,3.858864482212894,3.7415486801862055,5.020234295067842,5.092479505156386,1.72375,1.4299999999999997,1.4992744926992603,1.6666236332220183,1.4826670651490046,1.4984846758711914,1.8612499999999998,1.8537499999999998,1.7446463107294423,2.6491292132433424,2.460955229309379,2.460052449354695,3.3152083333333335,3.8662500000000013,3.899666687026759,3.701827833417758,4.929205839809356,4.85776369675583,2.1206250000000004,2.2674999999999996,2.2486976636255824,2.255476669535293,2.9708525390517417,2.778502182660417,8.800208333333334,7.8625,7.141770243781555,6.944388310171718,8.002837187721738,8.173901203170356,2.0925,2.1404166666666673,1.9954456916643195,1.935242377574693,2.4656627752435023,2.570603076018187
2006-05-31,PREMON,3.9960000000000004,1.585,3.61,6.4,3.59,3.23,4.533333333333334,3.205,12.3,3.848333333333333,3.0225,2.8358750000000024,3.261516376130893,3.9553699437630625,3.91232574342262,3.7723315784521443,1.263125,1.1062499999999993,1.2697326986447606,1.2954667108163636,2.5046218436164898,1.8430773916483474,2.7275,2.8825000000000003,3.2445252865413994,3.17861624884069,4.058779669600655,4.086770120375278,3.828125,4.031250000000002,4.875318689327736,4.208431302903181,5.819320544595753,5.844939128644514,1.7049999999999998,1.7049999999999996,2.335564695619556,1.8677228247191062,3.051412143272687,2.845365371146758,1.96625,1.8312499999999998,2.338787786437665,2.658495066115422,2.6292987531737086,2.8076185619432366,3.1170833333333334,3.4683333333333346,4.153133345549389,3.8427492303244613,6.202169136158562,6.267804415142616,2.2662500000000003,2.28,2.6312185981753498,2.515505413781144,3.1985036746104822,2.9611694213561486,8.594791666666667,8.885833333333334,9.205062146268933,8.75491504428323,8.813016895659917,8.373013037470876,2.1331249999999997,2.090416666666667,2.736600748331925,3.6605450917650466,3.960391588819558,3.7177676305448597
2006-08-31,MONSOON,2.2299999999999995,1.035,1.63,1.5450000000000002,0.29,1.28,0.75,0.28,7.6,0.9066666666666666,3.1463125,2.9696250000000024,2.8489098256785357,3.1582938067928987,1.2120096332826025,1.31997085825529,1.360625,1.1849999999999994,1.1758396191868563,1.2617536486985919,0.1256118238490571,0.3774143770482452,2.801875,2.6525,2.5987151719248396,3.1680181080676855,1.8883105452307463,1.813435084891401,3.8274999999999997,3.902500000000002,3.543191213596642,3.765610336390157,1.718724978757224,1.9908530101055395,1.5979166666666664,1.7424999999999997,1.5173388173717335,1.722998301657298,0.9336198535124938,1.1384317629169853,2.138125,1.8912499999999997,1.915272671862599,2.6678940165477325,0.8166517900593562,1.24238735720941,2.863958333333333,3.1620833333333347,2.791880007329633,3.178233695892714,1.343645583899992,1.3822558278317119,2.66,1.9612499999999997,1.6907311589052099,1.9512052541812714,1.2417452217893117,1.3760653497037743,8.910208333333333,8.714583333333334,8.56303728776136,8.383718000524054,8.042778417261857,8.745001581023978,2.2129166666666666,2.0945833333333335,2.004627115665822,2.1777410322772472,0.9871137299050743,0.9207726639183855
2006-11-30,POMKH,2.838,1.345,2.32,2.33,0.59,1.81,1.78,4.24,6.946666666666666,1.6333333333333335,3.2670000000000003,3.075375000000003,2.8445458954071214,2.984053601797232,2.9567453996461612,2.9626111773970556,1.315,1.3412499999999994,1.2435037715121138,1.276751304998481,0.7873204271116997,0.7468769988087169,2.8349999999999995,2.8024999999999998,2.4872291031549034,3.1574553656325106,2.0603291530131274,2.2347463022184053,3.7406250000000005,3.753750000000002,3.057914728157985,3.485567640004235,2.876914967456519,2.7763513798573003,1.2108333333333334,1.6674999999999998,1.1464032904230401,1.6214562757123852,0.9200511821547612,0.752447158189443,2.21,2.04125,1.8731636031175594,2.677326200400842,1.623968335764255,1.7049609726366826,2.6358333333333337,3.0720833333333344,2.3871280043977796,2.7928793446760456,2.2077949024878984,2.272225470880769,2.73,2.5712499999999996,2.710438695343126,2.5449119181879616,1.5812343966454907,1.7812793251858727,9.499166666666666,8.475,7.916489039323482,7.91713144488818,8.525568006285694,8.565555787494292,2.187232142857143,2.171666666666667,1.8561096027328268,1.7336623466285055,1.4516538362436102,1.4108538765950827
2007-02-28,POMRB,3.805,1.555,3.645,5.33,1.643333333333333,2.62,3.56,3.27,10.535,2.628333333333333,3.21775,3.2172500000000026,3.228727537244273,3.6107862678959215,3.727755706120642,3.692822138690638,1.22625,1.3799999999999994,1.3681022629072683,1.3194705149169008,1.5648763873940266,1.1483718200834314,2.84875,2.8012499999999996,2.950337461892942,3.1469279601405344,3.504453121637243,3.2805337750175405,3.5006250000000003,3.9012500000000014,3.9667488368947907,3.7720855976127146,4.916339861762775,4.903941209950069,1.0133333333333332,1.528333333333333,1.3451753075871573,1.6337677038012683,1.6125772048011087,1.6289308496376744,2.1125,2.235,2.1718981618705353,2.6867917372972037,2.655390695980975,2.5784325677026696,2.585416666666667,2.6558333333333346,2.856276802638668,2.8295585533081797,4.656387046027525,4.794404291153115,2.693125,2.7487499999999994,2.9342632172058756,2.831853240963004,3.382702466199203,3.1575787819518313,9.518333333333333,9.345416666666667,8.96389342359409,8.810617618183953,8.448055148995442,8.562236992097048,2.0755059523809525,2.254166666666667,2.1649990949730293,2.3097826567749586,2.4829444373824283,2.5984624497697197
2007-05-31,PREMON,4.394,1.065,3.88,5.115,1.05,3.03,4.373333333333334,3.055,13.53,3.312857142857143,3.1085000000000003,3.316750000000003,3.694836522346564,4.4881926848299365,4.383900358432378,4.148204262044705,1.195,1.2499999999999993,1.246861357744361,1.2866691974788174,2.6733653881427415,1.9689648528280155,2.8093749999999997,2.8687499999999995,3.3222024771357654,3.1364356765587016,3.9634585886790044,3.942772979776098,3.500625,3.5800000000000014,4.4260493021368745,4.013986475362533,5.959829869906708,6.167012491823167,1.2158333333333333,0.8933333333333331,1.2271051845522944,1.586115519362905,3.0151875823185836,2.6739210933920035,2.01125,2.1849999999999996,2.515138897122321,2.6962907421146705,3.3366717837434963,3.341846788146655,2.5233333333333334,2.6158333333333346,3.463099414916534,3.0571558311317313,5.307758797337083,5.320934577865849,2.409375,2.7112499999999993,2.9825579303235257,3.024917477088105,3.6911742306625355,3.472117313492844,9.490416666666667,9.652916666666666,10.790336054156453,10.411108813795542,10.64068150722434,10.527441395239686,2.010089285714286,2.1202976190476193,2.624142314126675,3.3308492403575483,4.063434781255177,3.8262180767737175
2007-08-31,MONSOON,1.4380000000000002,0.845,1.47,0.91,1.25,0.7,0.5066666666666667,0.135,6.5233333333333325,0.5483333333333333,3.0376250000000002,3.118750000000003,2.7921019134079383,2.7586084409068783,1.7615858141687708,1.8206765044116566,1.3275000000000001,1.2024999999999992,1.0861168146466167,1.2272093200589447,0.15161258923476795,0.4847279864303913,2.765208333333333,2.8287499999999994,2.581321486281459,3.125978161889153,1.906465912576001,1.8133924587573076,3.46375,3.4212500000000015,3.0196295812821243,3.477848097282469,1.542681802603889,1.442658096279771,1.3166666666666664,1.133333333333333,1.2362631107313766,1.5627162694344274,0.29154321727004984,-0.15656184713571863,1.965,2.0399999999999996,1.7890833382733926,2.705823312354896,1.06952133657487,1.1717041038892686,2.4575,2.555000000000001,2.280526315616587,2.4727314346625766,0.7806016073969966,1.1079166469517636,2.19375,2.6749999999999994,1.8435347581941155,2.364290358275151,1.5602047236412928,1.5788489293859274,9.520624999999999,9.38375,9.083534965827205,9.125792258297356,9.598335862958592,10.21502715262103,1.975922619047619,2.030714285714286,1.7938187218093382,1.683758402467441,0.9150459910666331,0.765437045331829
