Date,Season,Basna,Pithora,Mahasamund,Saraipali,Bagbahara,Basna_Trend,Basna_SMA,Basna_EWMA,Basna_DES,Basna_TES,Basna_ARIMA,Pithora_Trend,Pithora_SMA,Pithora_EWMA,Pithora_DES,Pithora_TES,Pithora_ARIMA,Mahasamund_Trend,Mahasamund_SMA,Mahasamund_EWMA,Mahasamund_DES,Mahasamund_TES,Mahasamund_ARIMA,Saraipali_Trend,Saraipali_SMA,Saraipali_EWMA,Saraipali_DES,Saraipali_TES,Saraipali_ARIMA,Bagbahara_Trend,Bagbahara_SMA,Bagbahara_EWMA,Bagbahara_DES,Bagbahara_TES,Bagbahara_ARIMA
2008-02-29,POMRB,2.1925,6.8249999999999975,8.313333333333334,7.774999999999999,5.9125,2.9999999999999996,2.9943750000000007,2.546900280734289,2.546373246663232,4.242003424533303,3.884571510141258,6.637499999999999,6.393750000000001,6.102202189380021,6.20902317510374,6.4000649546538035,6.183094612556859,6.889097222222222,7.728333333333332,7.353056129488772,6.894441129424708,8.360230626395492,7.2904928824616695,5.366249999999999,7.649999999999997,6.697186290475295,7.850069264474507,6.17525997109006,3.326615709975486,5.115125,5.035125,4.824279977517799,4.853233165613678,5.316212968492365,5.422028327616054
2008-05-31,PREMON,7.145,8.65,8.4975,8.79,9.085,3.1253124999999997,2.9868750000000004,4.386140168440574,4.273316678336709,5.750691293570053,5.531729498805076,7.106249999999999,6.29375,7.1213213136280125,6.887928501617946,8.458185194844049,8.219298024007735,7.251597222222222,6.621319444444444,7.810833677693264,7.698559844892241,11.358084301112804,10.436986485553472,5.2768749999999995,6.403749999999997,7.534311774285177,8.65748580127208,11.367181220805508,11.413652124644987,5.442125000000001,5.0653749999999995,6.52856798651068,5.945927057081041,8.227448366403333,8.363010413261508
2008-08-31,MONSOON,1.0825,7.75,6.420000000000001,0.25,2.4659999999999997,3.4368749999999997,3.0131250000000005,3.064684101064344,3.2302022629196467,0.8516044145544373,1.1342000639717398,7.293125,6.981249999999999,7.372792788176808,7.249725132252999,5.068369401026162,4.135375081664566,7.281319444444445,7.156874999999999,7.254500206615958,7.0679675350528015,4.593238735797126,3.325118782923861,6.286874999999998,4.328749999999998,4.620587064571105,4.4925561773701395,3.707233448151591,4.224313322522358,5.7730625,5.164874999999999,4.903540791906408,5.352911531748369,2.7682709224281,2.601601299154428
2008-11-30,POMKH,2.53,5.7,6.1544444444444455,8.084999999999999,5.414,3.652708333333333,3.2375000000000003,2.8508104606386064,2.912046570422315,2.8653830578256008,2.6917454581686084,7.4025,7.23125,6.703675672906085,6.955570200652429,6.345809061120245,4.921148246664024,7.820538194444445,7.346319444444443,6.8144779017473525,6.4460515517926735,6.513376861411509,6.604211402044836,7.144375,6.224999999999998,6.006352238742663,6.361223961182409,3.229098956248682,1.145845633176215,5.690874999999999,5.7193749999999985,5.107724475143844,5.471049869523744,3.9383412306703085,3.798243855902707
2009-02-28,POMRB,3.7875,7.32,7.793333333333332,8.27,6.3420000000000005,3.781979166666667,3.6362500000000004,3.225486276383164,3.178188654909305,3.6526855631049653,3.4148218176130345,7.13125,7.355000000000002,6.9502054037436505,7.134417084665484,6.851913982228925,6.259604678503329,8.093506944444444,7.2163194444444425,7.206020074381744,7.014984635519553,8.181615811642665,7.480920907981794,9.153125,6.348749999999997,6.911811343245597,7.623272760436854,6.463365187708224,8.289635415828602,5.5009999999999994,5.826749999999999,5.601434685086307,5.792766944688219,5.929465362014141,6.596959964150089
2009-05-31,PREMON,7.276666666666666,9.03,13.33125,15.155,7.997999999999998,3.878541666666666,3.6691666666666674,4.845958432496565,5.031265391728216,6.085542768997186,5.755368238246773,6.914999999999999,7.450000000000003,7.782123242246191,7.79408611681358,8.944422617861266,8.26770245711385,7.641076388888889,8.424756944444443,9.656112044629047,11.221420674505055,11.132847478908916,11.352506941153012,10.28875,7.939999999999998,10.209086805947358,12.637958110025652,11.744981917168115,11.311482187175638,5.304249999999999,5.554999999999998,6.560060811051784,6.4930248829731,8.800375343493792,8.727973245262337
2009-08-31,MONSOON,1.985,5.2,3.77,9.955,2.0340000000000003,3.8679166666666664,3.8947916666666673,3.701575059497939,4.30133488646853,1.0011289530403067,1.138273800871512,6.95875,6.8125000000000036,6.749273945347714,7.249095017519959,5.572365272870405,4.588308727349004,7.430729166666666,7.762256944444443,7.301667226777428,8.272766103722129,5.058893409374148,4.57616744667671,10.246249999999998,10.366249999999997,10.107452083568415,12.593967604088228,6.680675779671876,7.206971835034281,5.09225,5.446999999999997,4.74963648663107,5.677817120214321,2.9769182934567344,1.9359779589226165
2009-11-30,POMKH,2.4,6.52,5.185,7.465,4.272,3.811770833333333,3.862291666666667,3.1809450356987634,3.7395125731793293,3.093609966264757,2.727601897035685,6.7,7.017500000000003,6.657564367208629,7.102454028083435,6.522852003772981,5.015840255842687,7.0415625,7.519895833333333,6.4550003360664565,6.663325981956056,6.553535404369769,5.596221110637742,10.183125,10.211249999999998,9.05047125014105,10.904597246918948,9.12088598751988,7.8395550478274965,5.0455,5.161499999999997,4.558581891978642,5.415127715243977,4.00639521492157,3.4983408077050946
2010-02-28,POMRB,3.8325,6.85,7.08,8.55,5.787999999999999,3.6209375,3.8735416666666675,3.4415670214192584,3.8176283646877143,3.938885098013316,3.516438128925153,7.1075,6.900000000000002,6.734538620325177,7.0539965596469525,7.0987252469996935,6.386435315368117,6.828526785714285,7.341562499999999,6.705000201639875,6.607830959143216,8.08389573529797,7.293611614165726,9.995,10.28125,8.850282750084629,10.338866663672992,9.532085091992258,8.172254075157719,5.12625,5.022999999999996,5.050349135187185,5.522711190025274,5.731966706647644,6.13727535360856
2010-05-31,PREMON,6.7825,7.43,10.93125,14.37,8.177999999999999,3.38,3.750000000000001,4.777940212851555,5.188337061169272,6.534723646557967,6.02543537793964,7.759270833333334,6.500000000000002,7.0127231721951055,7.174820100323711,9.10977654969837,8.356164777985573,6.937782738095237,6.7415625,8.395500120983925,9.088229341002009,10.951054844377555,10.066180339714233,9.813125000000001,10.084999999999999,11.058169650050777,13.3424153610667,13.604702901450706,12.301326366645418,5.089499999999999,5.067999999999996,6.3014094811123105,6.205606832881747,8.524640610069536,8.587208511844457
2010-08-31,MONSOON,0.9525,10.06,4.465714285714285,9.235,2.5,3.043125,3.491875000000001,3.2477641277109326,3.8604431225115445,1.2793974996140804,1.3131194075249901,8.204791666666667,7.7150000000000025,8.231633903317064,8.065609027009145,5.526320707663126,4.660767244195318,6.879002976190476,6.915491071428571,6.82358578687607,7.00675626789954,4.574166480169046,4.611993471102775,9.07875,9.905,10.328901790030466,12.098610108021598,7.393825963187378,7.472722587435772,4.9375,5.184499999999996,4.780845688667386,5.471366967719784,2.801196914864528,2.033210886046778
2010-11-30,POMKH,1.505,6.874166666666667,5.363333333333333,6.73,3.512,2.4378124999999997,3.268125000000001,2.5506584766265594,2.934388375631019,2.8781326103383926,2.595077423916189,8.934791666666667,7.80354166666667,7.688647008656906,7.929133575667087,7.022104765087459,5.1985307692950435,6.495096726190477,6.960074404761905,6.239484805458975,5.937677488230634,6.230017987112746,5.851749455319631,8.006874999999999,9.721249999999998,8.88934107401828,9.796556007592661,9.212719909955457,7.592568875144823,4.79025,4.994499999999997,4.273307413200431,5.012678749240397,3.9715029329305302,4.237518372498227
2011-02-28,POMRB,2.0325,10.06,6.431428571428572,3.41,5.332000000000002,2.0190625,2.818125000000001,2.343395085975936,2.4181975833607754,3.6699763766781457,3.421726233276045,8.068541666666668,8.60604166666667,8.637188205194143,8.714865522552822,7.609908229832662,6.438443493921521,6.064761904761905,6.797931547619049,6.316262311846813,5.863755987752911,7.828914653052286,7.505440863382413,7.072500000000001,8.436249999999998,6.697604644410967,6.591068625389138,9.265460168214505,8.02058255868852,4.49325,4.880499999999997,4.69678444792026,5.02137506447424,5.537945766980253,5.641206924872557
2011-05-31,PREMON,3.74,10.06,8.508571428571429,10.935,7.456,1.993125,2.057500000000001,2.9020370515855616,2.7290482197842674,6.002954616775047,5.843421285605084,6.569270833333333,9.26354166666667,9.206312923116485,9.415711519563606,9.962033248204081,8.237048026042467,6.164880952380953,6.1922619047619065,7.1931859585366595,7.189752293107775,10.64232224375106,10.172590391518955,6.5218750000000005,7.577499999999999,8.39256278664658,8.879671382506583,11.225314628719882,9.951887786674483,4.457750000000001,4.6999999999999975,5.8004706687521566,5.552570754256372,8.273127002432789,8.081977107142524
2011-08-31,MONSOON,0.645,0.5,3.4457142857142857,5.194999999999999,0.8460000000000001,1.9871875000000003,1.980625000000001,1.999222230951337,1.8413208895384534,0.12083560319065367,0.7879636854824805,5.5475,6.87354166666667,5.723787753869891,7.227024880353049,6.6431584313106615,5.316735380668181,6.422321428571429,5.937261904761907,5.694197289407709,5.250183770517775,3.976738268110772,3.374079651991841,6.899375000000001,6.567499999999999,7.113537671987949,7.071529989163862,4.556796377509462,6.01763582504254,4.539062500000001,4.2864999999999975,3.818682401251294,4.494674351430419,2.4464326237258494,1.7262921465493335
2011-11-30,POMKH,1.605,4.44,7.184285714285713,6.365,4.8820000000000014,2.1028124999999998,2.005625000000001,1.8415333385708021,1.5507128153715648,1.5703478161919997,1.9470463632798687,4.83,6.265000000000003,5.210272652321935,6.351779587234533,6.973122566525893,5.399406106027043,6.411071428571429,6.392500000000002,6.290232659358911,6.042671612025553,5.57488034329553,5.402038911105224,7.692499999999999,6.476249999999999,6.81412260319277,6.6356834750629226,5.854164326007343,5.318325023400005,4.478375,4.628999999999998,4.2440094407507765,4.469431031385067,3.3316146132755176,3.4811481170886993
2012-02-29,POMRB,1.885,4.32,6.670000000000001,6.795,4.6125,2.251875,1.9687500000000009,1.8589200031424813,1.4850479165527066,2.459425956131354,2.753969380536777,5.2875,4.830000000000004,4.854163591393161,5.576916921428074,7.242211042868792,6.8711838309806375,6.349330357142858,6.452142857142859,6.442139595615346,6.399724301322852,7.511929607947402,8.454594287810027,7.992015625,7.322499999999999,6.806473561915662,6.625094152339247,7.2047062969373385,7.116282541206042,4.618690104166666,4.449124999999998,4.391405664450466,4.402716762591387,5.3391378845473385,6.220634670228942
2012-05-31,PREMON,4.8125,10.06,8.180000000000001,13.895,7.689999999999999,2.285,2.236875000000001,3.0403520018854886,2.7816979844352967,4.804688235992915,5.040671576683341,6.544583333333334,4.830000000000004,6.936498154835896,6.5784944458997945,8.901165646381004,8.451274333555663,6.109166666666667,6.370000000000003,7.137283757369208,7.612419452288229,10.401207972085778,10.887254498550156,8.14278125,8.062499999999998,9.641884137149397,10.790206607676192,11.525468548535143,12.017276983551842,4.654755208333333,4.507624999999997,5.71084339867028,5.098605497937502,7.960050526289999,7.6600493966634655
2012-08-31,MONSOON,0.7650000000000001,4.16,3.2803571428571425,4.631124999999999,1.7345208333333333,2.430625,2.266875000000001,2.130211201131293,2.1827087010648842,-0.2790116945573238,0.5077829207495066,7.576666666666667,5.745000000000004,5.825898892901538,5.83854678978902,5.577662113426147,4.731185883354519,6.101839285714286,6.328660714285717,5.594513111564382,5.541528432654644,3.7236802203233204,3.17563097632185,8.48934375,7.9215312499999975,7.637580482289637,8.0333987333641,6.0100783090570955,7.630455840305272,4.732359375,4.729755208333331,4.120314372535501,4.345257975938726,2.2534149196505586,1.9496126273291945
2012-11-30,POMKH,1.75,10.836666666666668,5.428333333333333,8.135,4.282,2.5281875,2.303125000000001,1.9781267206787758,2.0410191091183147,1.1880560503186137,1.6426761231848501,8.370416666666667,7.344166666666671,7.830206002407589,7.139984528321751,6.342093109853353,5.27964911391491,6.706505952380952,5.889672619047621,5.5280412002719626,5.240516829531565,5.333799359584261,4.80042384578511,8.26028125,8.364031249999996,7.836548289373782,8.275214982473724,6.432944466242484,5.29655582198678,5.0638524305555555,4.579755208333331,4.184988623521301,4.24976590963126,3.3759461754531284,3.7091655896781432
2013-02-28,POMRB,2.905,6.18,8.367333333333333,7.7974999999999985,5.833333333333332,2.500125,2.558125000000001,2.348876032407265,2.405585502039563,2.0901321119955574,2.377755797430633,8.455416666666666,7.8091666666666715,7.170123601444553,6.984205686187876,7.365454565723796,6.560776128298253,6.881724467418546,6.314005952380954,6.663758053496511,6.9163082017758235,7.063966929855179,7.782306508981469,7.4897656249999995,8.614656249999996,7.820928973624269,8.20390076430848,8.299918195642729,8.146904206810909,5.206342881944445,4.8849635416666635,4.844326507446114,4.5448061779364295,5.2420675270067445,5.810171578597662
2013-05-31,PREMON,4.573,14.550000000000002,11.32,11.06,9.121111111111112,2.5959999999999996,2.498250000000001,3.238525619444359,3.5011782598044863,4.807236543740452,4.841251066088323,7.835416666666667,8.931666666666672,10.122074160866733,9.386666450808264,9.24143198584391,8.637803492051093,6.757435406698564,7.0990059523809546,8.526254832097907,10.295244828842373,10.246222291609321,11.723911243685697,6.764749999999999,7.905906249999997,9.116557384174563,10.009200872135319,12.580486885607831,12.967506932520525,5.142444444444444,5.242741319444442,6.555040348912113,5.650611849670815,8.152200984222311,8.072481818170624
2013-08-31,MONSOON,0.78,0.35,1.5421052631578949,1.3019999999999998,1.4433333333333331,2.7386250000000003,2.5020000000000007,2.2551153716666157,2.7613670811663384,-0.09655777629377993,0.442108035110647,8.358333333333334,7.979166666666672,6.213244496520039,7.358078919369935,6.434263541934003,4.659388931542243,6.735136164274322,6.664442982456142,5.732595004521902,6.589324767432293,4.018681397959719,4.517124759929193,6.298937500000001,7.073624999999998,5.990734430504737,5.724463095230228,5.378649770886133,5.716994346631264,5.092777777777777,5.169944444444441,4.510357542680602,4.833500669791057,2.717461730085083,2.355501942945444
2013-11-30,POMKH,2.502,9.686666666666666,6.172272727272728,5.6640000000000015,4.061999999999999,2.58375,2.6900000000000004,2.353869222999969,2.774437970450161,1.3182924141034924,1.5464305785920018,8.697500000000002,7.691666666666672,7.602613364578689,8.155159814402712,6.736135733036122,5.941200124098005,6.888265550239235,6.8504278309409905,5.908466093622232,6.322195972567061,5.3511249283657545,4.435351313067104,5.947500000000001,6.455874999999999,5.860040658302843,5.562185829118215,4.631978570066755,4.023286226096362,4.988597222222223,5.114944444444441,4.331014525608361,4.6713945663429035,3.674252898251468,4.044169095640665
2014-02-28,POMRB,3.2939999999999996,11.513333333333335,7.4449999999999985,6.542000000000002,5.6560000000000015,2.3680625,2.7872500000000007,2.729921533799981,3.099490170401411,2.424316570259008,2.412033849841871,9.0425,9.025000000000006,9.166901352080547,9.438064487915375,7.607361052242706,6.510765765076957,7.42241028708134,6.619844497607657,6.523079656173339,6.908875803253069,7.180524089895742,7.450165790397662,5.939312500000001,6.1419999999999995,6.132824394981707,5.96677195024603,6.208471169824031,6.788134631467054,4.994760416666667,5.070611111111108,4.861008715365017,4.9000963992750535,5.426629144720943,5.251843683239558
2014-05-31,PREMON,2.9450000000000003,11.93,13.467368421052633,9.504,8.465,2.277125,2.3802500000000006,2.815952920279989,3.2018356289773657,5.05163414190208,4.739199044483078,8.988541666666666,8.370000000000005,10.272140811248327,10.731185150130488,10.087304913198983,9.334708155573198,7.515724880382775,7.156686602870815,9.300795162125057,11.487223071273359,10.220901120645197,10.628208147384283,5.88325,5.752999999999998,7.481294636989024,7.914338789214012,10.851449526589118,11.972696060046175,5.039732954545455,4.90658333333333,6.30260522921901,5.81210825486448,8.257342876030508,8.055794844123628
2014-08-31,MONSOON,0.6825,5.73,3.6678947368421047,2.7925,2.14875,2.149958333333333,2.3558750000000006,1.9625717521679933,2.327298601290089,0.04811252269056565,0.3773648244616994,7.571666666666667,9.715000000000005,8.455284486748997,9.962430170665359,6.9431428033048235,4.14352575666396,7.387296052631579,7.688133971291869,7.047634992011877,8.55979548614218,4.290078288311982,6.125854125041952,5.8103750000000005,6.1256249999999985,5.605776782193415,5.380860011730748,3.7246296194926956,4.192090541854929,5.003778409090909,5.082937499999997,4.641063137531406,5.130968982689289,2.655542684576756,2.043373710427444
2014-11-30,POMKH,1.8719999999999999,3.875,4.793000000000001,3.725,3.716363636363636,2.0024791666666664,2.1983750000000004,1.9263430513007958,2.0706705265058876,1.487710999139504,1.5798668544952106,5.85625,8.262083333333338,6.623170692049398,8.592719417032114,7.841616008648897,6.382362032081118,6.576214638157895,7.343315789473687,6.145780995207126,6.716030840024004,5.875770959458072,5.142468625683855,5.535375,5.6408749999999985,4.853466069316049,4.409510141477714,4.341208080720234,5.13729496529867,4.710224837662338,4.996528409090907,4.271183337064298,4.842477634263967,3.780729669627524,4.404351648824343
2015-02-28,POMRB,2.9066666666666663,5.99,7.796842105263157,7.8980000000000015,5.714,1.9112291666666665,2.101541666666667,2.318472497447144,2.3031469825719397,2.412486666780234,2.382793800897128,5.1450000000000005,6.881250000000005,6.369902415229639,7.904434152727207,7.99111983713464,7.097902265477975,5.704493041497975,7.431276315789477,6.806205439229538,7.10310440062977,7.445157330887919,7.031140466312845,4.8168125,5.979874999999998,6.07127964158963,6.182383851673323,5.203140679177294,5.707243505085865,4.568506087662338,5.011028409090906,4.848310002238579,5.045774833206845,5.433887338511912,5.221761895064672
2015-05-31,PREMON,2.1525,3.73,6.626875,5.948,6.05857142857143,1.8854583333333332,1.9034166666666668,2.252083498468286,2.2106058423552177,4.4957660221906846,4.205281455206562,5.635,4.831250000000005,5.313941449137783,6.65530133956664,9.78990935169639,9.635019341895925,5.94690256691408,5.721152960526318,6.734473263537724,6.755861283968356,10.497444229137347,10.027075317340508,5.5458750000000006,5.090874999999999,6.0219677849537785,6.162175976277328,10.869831029628628,12.302555215235047,4.91225,4.409421266233763,5.332414572771719,5.320791086846166,8.275736622775538,8.363669177290479
2015-08-31,MONSOON,0.745,8.24,3.5346153846153845,0.6,3.421428571428572,1.9200208333333333,1.9190416666666665,1.6492500990809715,1.5996869405011607,-0.1330283692607277,0.2164052570119852,5.9,5.458750000000005,6.48436486948267,6.847383666135329,5.666876226805353,4.328228305517781,6.03611674820063,5.687833122469638,5.454530111968788,4.838044329601746,3.5946678839264594,2.877173021289353,6.989875,4.542749999999999,3.853180670972267,3.3189944403005303,2.193402870209617,2.0555021100759956,5.1414611742424245,4.727590909090906,4.56802017223446,4.939340819638548,2.1417965698284274,0.6116788638813726
2015-11-30,POMKH,1.6033333333333335,5.285,6.865555555555555,11.75,5.193636363636363,2.2553541666666668,1.8518749999999997,1.6308833927819162,1.465526628663664,1.2909219072269555,1.4242968881660454,6.82,5.811250000000005,6.004618921689602,6.232701440260396,6.858869221144237,6.081133113506405,6.4268494784637875,6.2059720113585275,6.018940289403496,5.478744538183477,5.257129200050183,5.66938839608628,8.18125,6.548999999999999,7.0119084025833605,8.276682958500919,2.523298310721093,3.693087478705249,5.744629329004329,5.0969090909090875,4.8182666487952215,4.9977718537768325,3.6590237373532766,4.995071509283059
2016-02-29,POMRB,3.451833333333333,6.7,6.438,11.425,6.070416666666668,2.6814999999999998,1.9881666666666664,2.359263369002483,2.174839031678378,2.2052791514357173,2.2508502340750587,7.266875,5.988750000000005,6.282771353013761,6.1265209691553935,7.182190871762517,6.962256794085739,7.173527215474584,5.866261485042738,6.186564173642097,5.838274933586618,7.194044763314406,7.744160615020679,9.517250000000002,7.430749999999998,8.777145041550018,11.344637306932746,7.652445864635956,10.473272208736518,6.668483495670996,5.186013257575755,5.3191266559438,5.264411143197182,5.6630855836919585,6.018957505120673
2016-05-31,PREMON,4.29,10.38,11.111578947368422,11.952000000000002,10.5275,2.919104166666667,2.5225416666666662,3.13155802140149,3.2407723269830355,3.961673345383309,3.6675111618199505,6.660000000000001,7.651250000000005,7.921662811808257,7.1501434743327765,9.079045194349284,8.932349471941619,7.090922514619883,6.987437471884844,8.156570083132626,9.278524261419621,10.095052177314772,11.034521817079924,9.1811875,8.93175,10.047087024930011,13.553114192636858,13.786351249874677,13.226902963466438,6.914308712121212,6.303245400432898,7.402475993566281,6.6320640024505915,8.532853600543682,8.498834291748217
2016-08-31,MONSOON,2.016666666666667,5.165,5.0233333333333325,5.284,6.343333333333334,3.0696041666666667,2.8404583333333333,2.685601479507561,3.1312380807226567,0.33227631841301486,0.3529133656541963,6.255,6.882500000000006,6.818997687084954,6.600185671994918,5.751847427958949,4.785996416545475,6.92296418128655,7.359616959064331,6.903275383212909,7.91936421656952,3.859692685226735,3.931367533023579,7.5520000000000005,10.102749999999999,8.141852214958007,10.677181147135762,6.448443934338904,5.2341799428373195,6.74234375,7.033721590909089,6.978818929473102,6.8931623434027545,3.3232175040758243,2.9713020315292558
2016-11-30,POMKH,2.2325,3.505,4.716,4.3775,4.238333333333333,3.2458333333333336,2.99775,2.5043608877045367,3.034381050234653,1.8832836878111354,1.5748402665572612,6.025,6.437500000000005,5.493398612250973,5.648083073935864,6.5959278933454994,5.982952657376603,7.107919590643275,6.822228070175442,6.028365229927745,6.451741405126465,5.689270307199037,5.936294022361132,6.7225625,8.259624999999998,6.636111328974804,8.144026185059493,6.964306739191896,7.715975665559421,6.587104166666666,6.79489583333333,5.8826246910171935,6.569678149764711,5.222402893207736,6.2156824525252485
2017-02-28,POMRB,4.026666666666666,5.240000000000001,7.243888888888887,5.7639999999999985,5.650000000000001,3.274375,3.1414583333333335,3.1132831992893886,3.6838788094312744,3.04091074658891,2.6025751857809456,5.548958333333333,6.072500000000006,5.392039167350584,5.319462740807946,6.7279895287147475,6.926441816692392,7.096195906432748,7.023700292397664,6.514574693512202,6.80758116503021,7.273610872430798,7.340486544296225,6.30075,6.844374999999997,6.287266797384882,7.274447457545391,6.971922040967851,6.714127131884311,6.049625000000001,6.689791666666663,5.789574814610317,6.556377057856157,6.673726840536374,5.664943940042029
2017-05-31,PREMON,5.125,10.0,11.785333333333332,10.9775,9.706,3.275729166666667,3.3502083333333337,3.9179699195736335,4.732241067056381,4.694603370280236,3.934430087811353,5.098541666666667,5.9775000000000045,7.23522350041035,6.452807698328615,8.476325243039177,9.095933406979533,7.240362298976608,7.192138888888891,8.622878149440654,10.090715614571856,10.273810130449316,10.365768138473882,5.988312499999999,6.600749999999997,8.16336007843093,9.744549231598533,10.946632338376094,9.968773724098254,5.794833333333334,6.484416666666662,7.35614488876619,7.517289907849535,9.229441766699145,7.656992262872311
2017-08-31,MONSOON,1.41,1.7366666666666666,4.25578947368421,2.884,2.865,3.297083333333333,3.198541666666667,2.91478195174418,3.916227293531307,1.3814430524798649,0.8948316943713754,4.9210416666666665,5.120416666666672,5.035800766912876,5.150723560645877,5.1320273329283905,4.827060892697708,7.516382621689027,7.0002529239766105,6.876042679138076,7.764909611397338,4.106050898639461,4.167146228746627,5.962874999999999,6.000749999999997,6.051616047058558,6.604981070936444,4.417356842064224,4.78269050548679,6.176291666666668,5.614833333333328,5.559686933259714,6.72421076534167,3.686653338023281,3.4350402058069847
2017-11-30,POMKH,2.85,3.33,6.6368750000000025,4.2780000000000005,5.678333333333334,3.303125,3.3529166666666668,2.888869171046508,3.7027456163019212,2.504910001900299,1.859931210066252,4.789166666666667,5.076666666666672,4.3534804601477255,4.463437470425492,5.608749588659123,5.687623465971744,6.827251902734779,7.480471673976611,6.780375607482847,7.224076648124982,5.797162787370637,6.230946563235997,6.01078125,5.975874999999998,5.342169628235135,5.457611420545127,4.773284148737535,5.8786135263600805,6.42909375,5.974833333333328,5.607145493289162,6.60798526890278,4.742742501846034,4.5812587959359155
2018-02-28,POMRB,3.58,3.995,7.531176470588236,5.6599999999999975,7.261666666666668,3.4029166666666666,3.24125,3.165321502627905,3.7775835929478814,3.8070128313299865,3.043527454035853,5.0271875,4.765416666666672,4.210088276088635,4.090828104715942,5.763988347425451,6.72388488057317,6.003986551857586,7.552293569401448,7.080695952725003,7.341855673970573,7.6290972382970965,7.800706997617262,5.836187499999999,5.949874999999997,5.46930177694108,5.531491265468485,5.68764112404228,6.519425321756891,6.6978333333333335,6.3777499999999945,6.268953962640165,6.860917369080329,6.615345897368456,6.335030267810788
2018-05-31,PREMON,5.62,10.19,5.984999999999999,11.46475,10.11675,3.5311458333333334,3.365,4.1471929015767435,4.713163051461885,5.195913151185964,4.267380439785078,5.270833333333333,4.812916666666672,6.602052965653181,5.623332101483569,7.417457221273882,9.195294271862503,5.64633206407563,6.102210236068116,6.642417571635001,6.5384510357837415,10.619982781616176,10.190327948352605,5.7103125,6.071687499999998,7.867481066164649,9.003731769932953,10.174040799670564,10.074979317995727,6.638354166666667,6.4804374999999945,7.808072377584099,7.79150294183831,9.53756145658137,9.259348689603668
2018-08-31,MONSOON,1.7133333333333334,3.450833333333333,3.47,1.0,4.604166666666667,,3.4408333333333334,3.1736490742793793,3.8130245358555506,1.8325366817815207,1.183819087328244,,5.2414583333333375,5.341565112725242,5.089458136027041,4.152375888320497,4.46154175504843,,5.905762867647063,5.373450542981001,4.645083805903799,3.612812643493559,1.9845087717448604,,5.600687499999998,5.120488639698789,5.209588876290299,4.190946745732031,4.788792313316005,,6.915229166666661,6.5265100932171265,7.3024297783744805,4.017295777020326,4.364201551326703
2018-11-30,POMKH,3.5725,3.5650000000000004,4.5614285714285705,5.155,3.463333333333333,,3.6214583333333334,3.3331894445676276,,2.993196686650877,2.2251052967585867,,5.300208333333337,4.630939067635145,,4.890866695405666,5.407329258135085,,5.386901260504205,5.048641754360029,,5.263971641223595,5.44505364791056,,5.819937499999998,5.134293183819274,,3.828256022536512,4.596902039842207,,6.36147916666666,5.301239389263609,,5.3824929098368735,4.843786980480202
