Date,Season,Jaitaran,Bali,Desuri,Sojat,Marwar Junction,Rani,Pali,Rohat,Raipur,Sumerpur,Jaitaran_Trend,Jaitaran_SMA,Jaitaran_EWMA,Jaitaran_DES,Jaitaran_TES,Jaitaran_ARIMA,Bali_Trend,Bali_SMA,Bali_EWMA,Bali_DES,Bali_TES,Bali_ARIMA,Desuri_Trend,Desuri_SMA,Desuri_EWMA,Desuri_DES,Desuri_TES,Desuri_ARIMA,Sojat_Trend,Sojat_SMA,Sojat_EWMA,Sojat_DES,Sojat_TES,Sojat_ARIMA,Marwar Junction_Trend,Marwar Junction_SMA,Marwar Junction_EWMA,Marwar Junction_DES,Marwar Junction_TES,Marwar Junction_ARIMA,Rani_Trend,Rani_SMA,Rani_EWMA,Rani_DES,Rani_TES,Rani_ARIMA,Pali_Trend,Pali_SMA,Pali_EWMA,Pali_DES,Pali_TES,Pali_ARIMA,Rohat_Trend,Rohat_SMA,Rohat_EWMA,Rohat_DES,Rohat_TES,Rohat_ARIMA,Raipur_Trend,Raipur_SMA,Raipur_EWMA,Raipur_DES,Raipur_TES,Raipur_ARIMA,Sumerpur_Trend,Sumerpur_SMA,Sumerpur_EWMA,Sumerpur_DES,Sumerpur_TES,Sumerpur_ARIMA
2002-02-28,POMRB,18.56,8.4725,17.632500000000004,10.618,12.105454545454545,19.36,6.10375,6.455,13.991428571428573,9.457692307692307,16.458354166666666,16.856083333333327,16.993722071112373,16.983929644584578,16.72505568556564,16.19829217779209,11.536125000000002,10.422624999999996,10.244284117114299,10.825815030820115,11.54889916203412,12.343094788307909,16.6753125,16.337500000000006,16.638746837457468,18.04730209568003,17.942051184448143,17.894071953039408,11.567333333333334,10.979833333333334,11.025010679453981,11.259331151853495,12.346411295324181,11.54200232374859,12.308634178321677,12.308634178321679,11.910123720959445,11.568537331986382,12.350268021684116,11.494816455722871,21.56875,17.403750000000006,18.181959295345923,18.430617794673722,19.85301967387801,21.124864137902748,6.11483630952381,5.839270833333332,5.749958300530112,5.4132304261814355,6.266005408749876,5.718449392259247,3.8499999999999996,4.925,5.1492115148040645,4.829530257972026,5.153633459752143,4.690679047215294,14.063363095238094,12.641785714285712,12.984781969070148,12.788935052910457,12.90758323356044,11.467458024822328,9.020793269230769,8.746378205128202,8.871729663870738,8.615390336599846,8.775488413593527,9.472702947943457
2002-05-31,PREMON,16.613333333333333,15.330000000000002,17.6475,10.423333333333332,14.281923076923077,27.92,7.3914285714285715,1.68,15.136666666666667,9.52625,16.807291666666664,16.36066666666666,16.84156657600076,16.914544664835482,18.528281339728117,16.887676859347287,12.7825625,10.710624999999997,12.27857047026858,12.102624339835776,12.564643049847618,10.390038728442873,16.010243055555556,16.526875000000008,17.04224810247448,18.013755914725845,16.96881710130489,17.372476643717754,13.278416666666667,10.412333333333333,10.784339741005722,10.986697205596592,12.215520958397288,11.236422858950588,12.308634178321677,12.308634178321679,12.858843463344897,12.556193816679485,13.809537265172809,13.35903126248383,24.5225,19.497500000000006,22.077175577207555,21.385003559782092,19.56562523193591,19.80839240261069,6.887752976190476,5.751294642857141,6.406546408889496,5.572300686887196,7.928385225389365,7.100567896020678,3.956875,4.04625,3.7615269088824386,4.107311671119908,5.050573115700536,6.004677178287885,15.064238095238096,12.842023809523806,13.845535848108756,13.311251430484372,14.939800650202383,14.92061844565403,9.638528311965812,8.790024038461535,9.133537798322443,8.852548047242152,10.052097147713846,8.30121070824268
2002-08-31,MONSOON,16.347499999999997,15.834,16.2,19.67,12.42590909090909,28.02,7.498333333333334,2.18,18.985,9.776923076923076,17.306041666666665,16.55604166666666,16.643939945600454,16.790922219693247,15.790293456505205,16.807595735311573,14.6331875,12.361624999999997,13.700742282161148,13.146889743240246,9.470819325079013,11.756989618953618,15.298923611111112,16.823750000000008,16.705348861484687,17.48133425539123,15.451610342368115,16.2144585880555,14.266416666666666,12.722333333333333,14.338603844603433,13.441446490404111,11.384947354528105,10.964347229645583,12.308634178321679,12.308634178321679,12.685669714370574,12.35750173327583,12.440333645227485,12.125701506030858,26.35,23.640000000000004,24.45430534632453,24.14422701310857,16.7814320633374,20.94422401258572,7.5664806547619055,6.478377976190475,6.843261178667031,5.726860063167656,4.126417978480415,4.096252584187275,4.603125,3.6537499999999996,3.1289161453294634,3.658090780032627,3.4675261325461206,2.3487444740635803,15.469845238095237,15.284702380952377,15.901321508865255,14.53155189819512,12.304407819064721,11.701655044243054,10.245407585470087,9.251562499999997,9.390891909762697,9.093084612593834,8.153630960569814,8.623518823381733
2002-11-30,POMKH,16.713333333333335,13.1775,9.306944444444444,14.626666666666665,10.42125,26.32,8.195,6.7250000000000005,11.261999999999995,11.341111111111116,17.799791666666664,17.05854166666666,16.67169730069361,16.80186318770367,16.358530594912178,16.673293375518952,16.987875,13.203499999999996,13.49144536929669,13.099364253099504,12.806163695734899,14.88962879528491,15.306423611111112,15.196736111111118,13.745987094668589,14.77681954082601,15.94768350990481,16.26362735071198,15.111041666666665,13.834499999999998,14.453828973428728,13.741312052120554,13.752627886987016,13.491289845124458,12.148393793706294,12.308634178321679,11.779901828622345,11.414908564874121,10.634397781204624,9.957747836443733,26.743750000000002,25.405000000000005,25.20058320779472,25.960434751199575,22.56823945306319,24.077591226492846,8.126904761904763,7.297127976190474,7.383956707200219,5.926403274154,6.622518744872405,6.6903830863280405,5.20875,4.26,4.567349687197678,4.3086032813629815,3.347448197900764,3.3581131015221217,15.618583333333332,14.843773809523803,14.04559290531915,13.881310426450336,14.33912489930075,14.055458190189036,10.60442616064491,10.025494123931622,10.170979590302064,9.693992404416136,8.847570959841931,9.475754963627521
2003-02-28,POMRB,20.54,19.91,18.450000000000006,14.073333333333332,12.105454545454545,26.92,8.258571428571429,9.2,19.0,11.217,18.252854166666665,17.55354166666666,18.219018380416166,17.86371637880999,17.250607803120143,16.68498107517748,17.891986111111112,16.062875,16.058867221578012,15.044045135221348,13.479386207732944,12.377599752245956,14.332960069444447,15.401111111111117,15.627592256801156,15.450478796009673,16.3831601729639,15.627843298799075,14.940694444444444,14.698333333333332,14.30163071739057,13.795915133468563,14.156302595957362,13.785370728344283,11.859914772727272,12.308634178321679,11.910122915355224,11.56853610967,12.350268021684125,11.499117171254374,24.604583333333334,27.295000000000005,25.88834992467683,27.60234171979217,25.656597581919954,26.753166624111486,8.115684523809524,7.835833333333332,7.733802595748703,6.11441396340197,8.882209227809819,7.693106951106422,5.677916666666667,4.946249999999999,6.420409812318606,5.3557295682989015,5.3332626317943275,6.551994085149127,14.397202380952379,16.09591666666666,16.02735574319149,14.986696473589552,14.541796838725418,15.262219689851799,10.41816588966589,10.465321047008546,10.589387754181239,10.096570980501255,10.37728061593845,11.28700185503179
2003-05-31,PREMON,18.58333333333333,22.73,16.89,13.725,13.0,23.51,9.72,3.78,11.318,10.639090909090912,18.58188888888889,18.04604166666666,18.364744361583032,18.09628057138897,19.509051632368195,17.8102645572871,17.904534722222223,17.912875,18.727320332946807,17.23753847220938,20.26332600208214,18.48552004960493,13.45418402777778,15.211736111111117,16.132555354080694,15.633480279193002,16.577452154570217,16.24620289770948,14.087833333333334,15.52375,14.07097843043434,13.734945637094023,14.523153240909933,13.829472808846061,11.929019886363637,11.98815340909091,12.346073749213135,12.026525335198382,13.809537265172812,13.354953453669879,21.8925,26.192500000000006,24.9370099548061,27.644579654398758,26.62485388947528,25.778943568053116,7.180684523809524,8.417976190476189,8.528281557449223,6.40827570678978,10.264112322362877,8.417205585492047,5.8133333333333335,5.4712499999999995,5.364245887391164,4.9758499813518,5.266171175552436,5.599074136792118,13.726440476190476,15.141249999999992,14.143613445914891,14.25392756657514,17.55957294921732,15.718726877175634,9.30988383838384,10.743531274281274,10.60926901614511,10.231462266975441,11.71160349134978,10.770272028230893
2003-08-31,MONSOON,18.002,15.666888888888893,9.169791666666667,15.005555555555556,11.4,15.316666666666668,5.08,3.8333333333333335,13.032619047619047,7.1739999999999995,18.73494444444444,18.45966666666666,18.21964661694982,18.10513629597382,17.08067631592059,18.035924025909708,17.56596701388889,17.87109722222222,17.503147755323642,16.701969784744325,18.070646687652264,17.56554812682028,12.526326884920637,13.454184027777782,13.347449879115082,13.355568116344266,15.009330500817155,15.457565058658314,13.42661111111111,14.35763888888889,14.444809280482827,14.05840411957428,14.03905780767392,13.758081202605203,12.300681818181818,11.731676136363635,11.967644249527881,11.62890625542001,11.52485334615505,11.066780640994057,19.93927083333333,23.016666666666673,21.088872639550328,24.644563626009436,21.1680983937225,20.287367576383886,6.069196428571429,7.813392857142855,7.148968934469534,6.290946279198903,6.457795110331967,5.977828740557606,5.60140625,5.884583333333333,4.751880865768031,4.693515670232819,4.448012710967747,3.3014440448350744,13.313001860119048,13.653154761904755,13.699215686596553,14.032092223727021,13.043686160553694,14.051028907824012,7.963904671717173,10.092800505050505,9.235161409687066,9.385227816199267,9.612837472510318,10.297685002935925
2003-11-30,POMKH,17.691111111111113,13.445,9.306944444444444,12.468222222222224,12.0,17.326666666666664,3.1333333333333333,6.155,11.848285714285714,5.077777777777778,18.932913194444446,18.704111111111104,18.008232414614337,18.025948016489565,17.76287610796056,18.02602157235292,16.975732638888893,17.937972222222225,15.879888653194184,15.673255046687734,15.913693165443348,13.582674050845538,10.74619890873016,13.454184027777782,11.731247705246826,11.533547311975571,9.567253841851624,10.468858172911345,13.017538194444445,13.818027777777779,13.654174457178588,13.561502819573043,14.586763824181096,14.084330540583947,12.4625,12.126363636363635,11.98058654971673,11.648072936783787,9.64005519686963,9.54422960806092,18.928645833333334,20.768333333333338,19.583990250396862,22.474291334721105,21.898856088045356,22.72921647063365,5.247708333333334,6.547976190476188,5.542714694015054,6.021395768311523,6.066522513939144,5.465675664487003,5.667760416666667,5.7420833333333325,5.313128519460819,4.984889063458952,5.126131151666117,5.475133230368757,13.07637388392857,13.799726190476184,12.958843697672215,13.608102419844068,13.12395047125322,10.198349217970637,7.046455808080809,8.52696717171717,7.572207956923351,8.199470849254299,8.818401178755854,7.5433488239099695
2004-02-29,POMRB,20.78666666666666,16.933958333333333,11.02714285714286,10.941999999999998,13.5,20.2875,4.428333333333334,8.074583333333333,15.106205357142857,6.7125,19.391881944444446,18.76577777777777,19.119606115435268,18.82096535265434,18.521444657423274,17.92826090871799,16.904378472222227,17.19396180555556,16.301516525249845,15.97627550544563,17.097688281718185,14.968990549533057,9.893928075396826,11.598469742063497,11.44960576600524,10.668782604804889,16.655126702485482,14.615810577697303,13.274777777777778,13.035194444444445,12.569304674307151,12.771241154564125,14.217605967207346,13.567814849475127,12.530000000000001,12.474999999999998,12.588351929830038,12.27887243887956,13.193489337284502,12.728690287001358,19.078333333333337,19.110208333333336,19.865394150238117,21.517161023802387,22.63011595481768,21.87511126132335,4.688333333333333,5.590416666666664,5.096962149742366,5.882420641557472,5.587192819282117,4.774398072804438,5.918402777777779,5.460729166666666,6.417710445009825,5.632033385690808,6.571762819377748,7.244827230877197,13.210160714285713,12.8262775297619,13.817788361460472,13.95439187124232,13.85278021545815,13.840084055440489,6.6661527777777785,7.400842171717169,7.228324774154011,7.783780916878959,8.06389487495738,4.980113575221695
2004-05-31,PREMON,19.920416666666668,20.984166666666674,10.071833333333334,13.58375,12.9,22.057500000000005,6.978333333333333,5.43625,13.318770833333332,7.8039999999999985,20.032326388888887,19.100048611111106,19.439930335927826,19.159981917664584,20.459340126417317,18.76263210964505,17.17083680555556,16.75750347222223,18.174576581816577,17.37893396180971,19.905847843865235,19.023657228992434,9.893928075396826,9.893928075396829,10.898496792936477,9.798670390571399,13.908889688006964,12.780935003908057,13.708611111111113,12.999881944444445,12.975082804584291,12.966327463884117,13.723866869693802,12.755995795677704,12.528125,12.449999999999998,12.713011157898023,12.393849981811739,15.046484535702467,13.578847324158124,19.444583333333334,18.747083333333336,20.742236490142872,21.318880450988658,22.27655139695853,25.060007936424263,4.67275,4.904999999999998,5.849510623178753,5.967524221728074,6.643731903512997,6.315910299371174,6.004930555555556,5.874791666666666,6.025126267005895,5.553492761758687,5.17827091586554,4.287922115022432,12.891894345238095,13.326470238095233,13.618181350209618,13.854532432189432,15.934527308172068,13.859331522583922,6.596607638888889,6.692069444444442,7.458594864492406,7.779315258447655,8.595387006760744,6.341488631045225
2004-08-31,MONSOON,20.336666666666666,16.841888888888892,9.169791666666667,17.20472222222222,12.04,17.966666666666665,3.3466666666666662,4.182222222222221,12.102142857142857,6.966666666666668,20.566770833333333,19.683715277777775,19.798624868223364,19.520921735924766,18.152025208899566,19.100590458778036,17.434508680555556,17.05125347222223,17.641501504645504,17.14643507581552,15.720901030094325,16.925318829790417,9.893928075396827,9.893928075396829,10.207014742428552,8.939448380686915,7.730171765224144,8.140961837570968,13.909381944444444,13.54967361111111,14.666938571639463,14.14210328070121,13.350495481284277,12.961807964796336,12.333749999999998,12.609999999999998,12.443806694738814,12.104657677506237,11.807025007210417,10.977403366909865,18.917395833333334,19.409583333333337,19.63200856075239,19.896419776812074,17.3115857471314,22.205250595401512,5.055113095238094,4.471666666666664,4.848373040573918,5.743012556057449,3.3715892888296284,4.232949811571682,5.994357638888889,5.9620138888888885,5.287964649092425,5.217271293124555,4.926598302180659,4.312385347581337,12.549943080357142,13.093851190476183,13.011765952982913,13.52049275415739,12.477643487079346,12.884361297609,6.709782051282051,6.6402361111111095,7.2618235853621105,7.547908662570799,6.5996262300655015,6.271629407476086
2004-11-30,POMKH,20.48,14.401666666666666,9.306944444444444,13.739722222222223,11.345,17.606666666666666,4.742,6.498333333333334,10.232630952380953,4.72875,21.01786458333333,20.380937499999998,20.07117492093402,19.822624964149774,19.22962260743499,19.461402210879662,17.985993055555557,17.290420138888898,16.34556756945397,16.266296640058123,15.063986632526989,14.33915676388543,9.893928075396826,9.893928075396829,9.846986623234908,8.410388795540598,7.347231338528308,7.3294391371809064,14.14282986111111,13.867548611111111,14.296052031872566,13.98517292580173,14.600953082480975,14.170966897578925,12.23375,12.446249999999997,12.00428401684329,11.651129273092014,10.177768552002265,10.856049904899988,17.68552083333333,19.479583333333338,18.8218718031181,18.63406614845068,19.824131804986962,22.0165513668584,5.350819940476191,4.873833333333331,4.805823824344351,5.653633922100609,3.8027348180738976,4.13122383849229,6.149461805555555,6.047847222222222,5.772112122788789,5.465712818037887,5.7913503629273935,5.83833178227605,12.450571056547618,12.689937499999992,11.90011195274213,12.86400360226946,12.451466619987626,11.032197848900248,6.995744026806526,6.552979166666664,6.248594151217266,6.770048190309522,6.8332718991540675,5.918458422234619
2005-02-28,POMRB,22.27333333333333,18.086666666666666,11.02714285714286,11.276666666666666,12.6,15.79,5.878571428571428,7.646666666666666,13.98625,7.966923076923077,21.502604166666668,20.752604166666664,20.952038285893742,20.535719431667033,20.4019998969542,19.758731817803408,19.030236111111112,17.578597222222232,17.042007208339047,16.73120020465145,17.68601846055475,17.44126368325268,9.893928075396826,9.893928075396829,10.31904911679809,8.654951694560301,11.870636690529064,10.323242612627723,14.048437499999999,13.951215277777779,13.088297885790205,13.168169733594604,14.541417402174835,14.00250988361844,12.166250000000002,12.221249999999998,12.242570410105973,11.908766723766266,12.879431163593997,11.972534422293142,15.58,18.355208333333337,17.60912308187086,17.091415500929003,21.361189331053275,21.07481370480134,5.525038690476191,5.236392857142855,5.234922866035182,5.666443883601853,5.677490000199196,5.685247196717647,6.531527777777778,5.940868055555555,6.52193394033994,5.910233061277921,7.2174376355856324,7.650793002413684,12.340747023809525,12.409948660714278,12.734567171645278,13.12978296999703,12.904821639989557,13.220890248024078,7.168973630536131,6.866584935897434,6.935925721499591,7.0875065451173205,6.6782380235621925,5.166722373137388
2005-05-31,PREMON,22.0425,24.243333333333336,10.071833333333334,15.116666666666667,13.0,16.7,7.8937500000000025,7.105,13.64375,8.837272727272726,21.869166666666665,21.283125,21.388222971536244,20.99021837537761,22.21661474552154,20.492746252321325,20.0353125,18.3933888888889,19.922537658336765,18.86637079541105,21.09285923666442,20.011571324402812,9.893928075396826,9.893928075396829,10.220162803412187,8.684187309159384,11.35956457857588,9.834297166921516,13.619965277777776,14.334444444444445,13.89964539814079,13.68746333515062,14.045531335343759,13.160006893458771,12.168125,12.246249999999998,12.545542246063583,12.222253481481422,14.313978322464656,12.399944741047168,12.743333333333336,17.015833333333337,17.245473849122515,16.20829359541896,20.37481359337677,19.510978451138246,5.601385912698413,5.465247023809523,6.298453719621111,5.845994165853682,7.560744144806831,7.25749912337924,6.822708333333333,6.358055555555555,6.755160364203965,6.135348462582886,5.380392568860458,4.523943592549815,12.318364583333333,12.491193452380944,13.098240302987167,13.268773325607501,14.936333122739308,12.758110554250958,7.533008085664336,7.124903117715616,7.696464523808845,7.555214453587384,8.17706324778769,8.039916298419438
2005-08-31,MONSOON,22.0925,21.93666666666667,9.169791666666667,14.916666666666664,11.4,6.48,3.825,5.57,10.89857142857143,7.319230769230769,21.953750000000003,21.72208333333333,21.669933782921746,21.334188601637425,20.023478932770047,20.945120759263695,20.80104166666667,19.667083333333345,20.728189261668724,19.68733040246575,17.81290774368219,18.246283866906882,9.893928075396827,9.893928075396829,9.80001434871398,8.50876297623644,8.883249542696566,8.155129417702662,13.042916666666667,13.762430555555557,14.306453905551137,13.999201808369339,13.984687256933583,13.696494217188846,12.3625,12.086249999999998,12.08732534763815,11.741504903690254,11.66904981599292,11.168429396770744,11.75375,14.14416666666667,12.939284309473509,12.480238839331994,14.605050471087509,14.056240001591675,5.858397817460317,5.584830357142856,5.309072231772666,5.671565377569227,4.287631572159516,4.6678632939884706,7.109166666666668,6.704999999999999,6.281096218522379,5.97246284782535,5.372718783446414,5.062321406280687,12.37904017857143,12.190300595238087,12.218372753220873,12.803916132085158,11.865912465567252,12.365405760470754,7.97027972027972,7.21304414335664,7.545571021977614,7.481229463803824,6.713171716009202,8.159753888731553
2005-11-30,POMKH,21.656666666666666,17.3475,9.306944444444444,12.6,12.0,6.4,4.874444444444444,7.44,11.257142857142856,7.288461538461537,21.941250000000004,22.016249999999996,21.664626936419715,21.464054570390857,21.064889057895325,21.280041787253758,20.872291666666666,20.403541666666676,19.375913557001233,18.915241184296715,17.939279135501458,17.504557819808745,9.893928075396826,9.893928075396829,9.602786387006166,8.47423108380496,8.514597332513237,8.559019080582274,12.6025,13.4775,13.623872343330682,13.5571767362101,14.478852394565687,14.014898793816466,12.45,12.249999999999998,12.05239520858289,11.71284877936471,9.681274327654368,11.009981924971413,12.59,11.342500000000005,10.323570585684106,9.613409183566315,14.608741377412887,13.091597989236618,6.163385416666667,5.617941468253966,5.135221116841377,5.59924132391339,4.452691585493827,4.487848744571334,7.537291666666667,6.940416666666666,6.744657731113428,6.257095059275014,6.674654174352397,6.711156921282435,12.25326636904762,12.446428571428564,11.833880794789666,12.510442729524925,11.666875016084287,10.628608893425262,8.220324155011657,7.852972027972026,7.442727228571183,7.419115074551933,7.034394512996918,6.191503218283412
2006-02-28,POMRB,21.77333333333333,21.266666666666666,11.02714285714286,7.8,13.5,19.08,7.802222222222222,8.996666666666668,13.44714285714286,8.905384615384618,22.0509375,21.891249999999996,21.708109495185163,21.590535205214536,22.031135488200746,21.389978926868256,19.398333333333333,21.198541666666678,20.132214800867406,19.52478333442836,20.895964321914636,18.421191683032234,9.893928075396826,9.893928075396829,10.172528975060843,9.078113359143474,11.117797823592316,9.880505019566286,12.860520833333334,12.608333333333333,11.294323405998409,11.86821492738745,14.127598071034152,13.557736758862603,12.585,12.474999999999998,12.631437125149734,12.316136738642715,13.205271988722224,12.64668791446554,14.629999999999999,12.165000000000004,13.826142351410464,11.424649499725968,14.306861487024184,12.62493926171953,6.2755729166666665,6.098854166666666,6.2020215589937155,5.776836242480688,6.012848370929181,5.784615417315257,7.700000000000001,7.277916666666667,7.645461305334724,6.819312638810765,8.078599478975402,8.020525032049711,11.635416666666668,12.311651785714279,12.479185619730943,12.736510147936219,12.64862026153135,13.171386452546244,8.350240384615384,8.08758741258741,8.027790183296556,7.814598277635231,7.7435545937127666,8.16115490423509
2006-05-31,PREMON,22.44250000000001,21.633333333333336,10.071833333333334,15.070000000000002,12.8,20.1,8.41,9.18,13.176666666666666,9.899166666666668,22.28729166666667,21.991249999999997,22.0018656971111,21.866720685731995,23.17936604754405,21.501880421456402,17.6671875,20.546041666666678,20.73266221385378,20.060347130224816,25.077005531613178,22.887961786591013,9.893928075396826,9.893928075396829,10.13225071836984,9.339420617707322,10.53658032225599,9.634874447362312,13.298437500000002,12.596666666666666,12.804594043599046,12.750314495785231,12.792056734219946,11.82525849897231,12.581249999999999,12.424999999999997,12.69886227508984,12.373969200164508,15.049852653182377,12.57533618333859,17.9575,13.015000000000004,16.33568541084628,13.617968656106607,16.140727225139297,15.760258785816532,6.448784722222222,6.227916666666664,7.08521293539623,5.9900699949925595,8.861633629067764,8.469651142685567,7.339583333333334,7.796666666666668,8.259276783200834,7.2947667304073,6.541076307549294,6.211974930525666,10.691153273809526,12.194880952380945,12.758178038505232,12.859100352596847,14.597502618907559,13.147438732506718,8.437384906759908,8.353060897435896,8.7763407766446,8.372604068311652,9.195899759217134,8.866733543689012
2006-08-31,MONSOON,22.57,12.755,9.169791666666667,17.0275,12.68,19.4,4.20625,4.796666666666667,6.422857142857144,7.296666666666666,21.763958333333335,22.110625,22.22911941826666,22.10248806126861,20.81009836796835,21.776448118873727,16.02885416666667,18.25062500000001,17.541597328312267,17.82776309759599,19.234576324003484,18.836434336274,9.893928075396827,9.893928075396829,9.747267097688571,9.281625360974093,9.18044210168823,9.201091639968274,14.36625,13.124374999999999,14.493756426159427,13.937837614659655,12.974191711989441,12.744328492450618,12.1925,12.744999999999997,12.691317365053905,12.357657243750559,11.736573192115124,11.166561009037226,19.20375,16.245,17.561411246507767,15.482767094529803,11.919298076337466,13.772881060238614,6.4978125,6.323229166666664,5.933627761237738,5.835241728965684,5.1115346878878745,4.875294839710085,6.425625000000001,7.6033333333333335,6.8742327365871665,6.700067627540784,6.5646724095687965,6.27186234934981,9.660305059523811,11.075952380952375,10.224049680245997,11.541506620747095,11.489622777576331,11.708028012087489,8.553696095571096,8.34741987179487,8.184471132653428,8.068694048478797,7.747784596365044,8.925267683550185
2006-11-30,POMKH,23.07,12.68,9.306944444444444,13.9925,10.69,20.1,5.8788888888888895,5.330000000000001,8.17875,8.00818181818182,21.075833333333335,22.46395833333333,22.565471650959996,22.4114815662199,21.754759213265324,22.008086623697732,14.113854166666666,17.08375000000001,15.596958396987361,16.238684935719586,13.44277017816744,12.540012232760933,8.80619890873016,9.893928075396829,9.57113803639092,9.277105236399263,9.031473163548469,9.278030704665237,15.20578125,13.472499999999998,14.293253855695657,13.912418589421495,14.22725712677896,13.965961542745251,11.911249999999999,12.417499999999997,11.890790419032342,11.526040739365977,10.614683092867358,11.911739330259696,18.412499999999998,19.67,18.57684674790466,17.429029668929825,15.909389977498366,16.454099098318487,6.306284722222222,6.574340277777775,5.911732212298199,5.832763906482214,5.007503601535333,4.750415527925942,5.379166666666668,7.075833333333333,6.2565396419523,6.356875087506544,7.43585902283343,6.521572672406459,8.734494047619048,10.306354166666662,9.405929808147599,10.86460711459205,10.093254231775202,9.232158742092254,8.568896416083916,8.527349941724939,8.113955406864784,8.041864931526414,7.681654620750289,7.004740696986142
2007-02-28,POMRB,16.173333333333336,12.8275,11.02714285714286,14.95,11.7,15.35,7.19,3.795,8.278749999999999,9.116153846153846,20.531041666666667,21.063958333333332,20.00861632390933,20.736554710778353,22.94743767430145,22.318060089314315,13.086562500000001,14.973958333333343,14.489175038192416,15.16665276814805,16.60128241215754,16.591980750531942,7.718469742063493,9.893928075396829,10.153539964691696,9.855734301639972,10.992572770989712,10.374765428372205,14.423125,15.259999999999998,14.555952313417395,14.168608511644173,14.284671691063958,13.932681739345878,11.6325,11.967499999999998,11.814474251419405,11.46494172288526,12.53655925047622,11.100628350731368,16.08,18.7375,17.286108048742797,17.475614716138555,19.963748142381395,16.823181702794326,6.158003472222223,6.421284722222219,6.42303932737892,5.939682058106978,6.840994248030476,6.595511951097217,5.052083333333334,5.775416666666665,5.27192378517138,5.7540872575614275,8.119817151808382,7.249138384364843,8.618125000000001,9.014255952380948,8.955057884888559,10.348838552107877,10.63549623652973,10.527341961387716,8.904417249417252,8.580042249417247,8.514834782580408,8.324290181809829,8.417364322740825,8.288608059459543
2007-05-31,PREMON,22.5375,14.7525,1.37,14.63625,12.35,17.5,7.490000000000001,6.0100000000000025,10.938571428571427,9.81,19.825312500000003,21.087708333333328,21.0201697943456,21.272456181744587,22.056173229894505,20.524408845885397,12.511458333333335,13.253750000000007,14.594505022915449,14.979770866716446,17.904868890971287,17.263700157396208,7.718469742063492,7.718469742063495,6.6401239788150175,7.241965298138685,10.225263987075625,9.974637176535794,14.002291666666666,15.151562499999999,14.588071388050437,14.26079753896746,14.778793514507507,14.190758662010053,11.323749999999999,11.854999999999997,12.028684550851644,11.698361051095036,13.573235587936233,11.98840028482642,13.401666666666666,18.0875,17.371664829245677,18.098583448991064,19.321045340408034,17.139354864623524,5.930575396825398,6.1912847222222185,6.849823596427353,6.062567725199074,8.814172347204074,8.09652356786128,5.138750000000001,4.982916666666665,5.5671542711028295,5.7739840745585695,5.46067098996962,4.738992456606181,8.94875744047619,8.45473214285714,9.748463302361706,10.497065884492304,11.66280987129383,10.387180502919843,8.98849868881119,8.55775058275058,9.032900869548245,8.718460861203935,9.700050080476837,9.132362318163667
2007-08-31,MONSOON,18.116666666666667,11.4175,9.169791666666667,11.2,10.9,3.34,3.94,5.3500000000000005,7.730000000000001,10.070000000000002,20.442708333333336,19.974374999999995,19.858768543274024,20.44425172349878,20.068179790561935,21.112031956742012,12.342604166666664,12.919375000000008,13.323703013749268,13.868761085369805,11.318958079000073,12.973574935938178,7.718469742063492,7.718469742063494,7.651991053955677,7.509466462009609,7.038028857253782,6.714600056859516,13.874479166666667,13.694687499999997,13.232842832830261,13.342076510831639,14.406517445089069,14.279976890839368,11.1,11.409999999999997,11.577210730510986,11.233528544687514,10.993110646701828,10.717248508799248,13.084166666666667,14.0725,11.758998897547407,13.885022246062293,13.941094921677053,10.653330788387734,5.452678571428572,6.124722222222219,5.685894157856412,5.879453198692467,4.533652642050619,4.25554360482866,5.466875000000001,5.121249999999999,5.480292562661697,5.644427157963057,4.355281805742868,4.054681010556231,9.371153273809522,8.781517857142854,8.941077981417024,9.942460644241416,8.758387329853976,7.966800261805151,8.953990384615386,9.251083916083914,9.447740521728948,9.075566465997047,8.034541818814537,8.460063705845617
2007-11-30,POMKH,21.8775,9.416666666666666,9.306944444444444,16.453333333333333,10.0,14.733333333333334,4.325714285714286,5.47,9.516666666666666,5.9075,21.24260416666667,19.676249999999996,20.666261125964418,20.87832309134165,19.851229090632536,20.237682145851235,13.246979166666668,12.103541666666674,11.760888474916229,12.50109340089126,9.99767705050606,11.896613579096227,7.718469742063492,7.718469742063493,8.313972410151184,7.864478457419541,7.59022063686789,7.568775519934823,13.54390625,14.30989583333333,14.521039033031489,14.19390281836441,13.80851497871924,13.332553299488834,10.768749999999999,11.237499999999997,10.946326438306592,10.594255352995066,9.130981420779952,10.548110636578443,14.25,12.730833333333335,12.948732671861778,13.83931575991223,13.003684468288304,8.41837845668752,5.178571428571429,5.7364285714285685,5.141822208999562,5.743901557062571,4.619064276043352,4.707992662555867,5.747083333333334,5.156249999999998,5.476175537597019,5.5704988701201845,5.893689916863862,6.230745134158255,9.628988095238096,9.11599702380952,9.17131345551688,9.876984700012649,8.541519908625393,8.522356635063245,9.384879807692307,8.72591346153846,8.031644313037368,8.200674980954124,8.879500683005533,9.884774967556853
