Date,Season,Kukshi,Bagh,Sardarpur,Dhar,Nalchha,Umarban,Tirla,Nisarpur,Badnawar,Dharampuri,Manawar,Gandhwani,Kukshi_Trend,Kukshi_SMA,Kukshi_EWMA,Kukshi_DES,Kukshi_TES,Kukshi_ARIMA,Bagh_Trend,Bagh_SMA,Bagh_EWMA,Bagh_DES,Bagh_TES,Bagh_ARIMA,Sardarpur_Trend,Sardarpur_SMA,Sardarpur_EWMA,Sardarpur_DES,Sardarpur_TES,Sardarpur_ARIMA,Dhar_Trend,Dhar_SMA,Dhar_EWMA,Dhar_DES,Dhar_TES,Dhar_ARIMA,Nalchha_Trend,Nalchha_SMA,Nalchha_EWMA,Nalchha_DES,Nalchha_TES,Nalchha_ARIMA,Umarban_Trend,Umarban_SMA,Umarban_EWMA,Umarban_DES,Umarban_TES,Umarban_ARIMA,Tirla_Trend,Tirla_SMA,Tirla_EWMA,Tirla_DES,Tirla_TES,Tirla_ARIMA,Nisarpur_Trend,Nisarpur_SMA,Nisarpur_EWMA,Nisarpur_DES,Nisarpur_TES,Nisarpur_ARIMA,Badnawar_Trend,Badnawar_SMA,Badnawar_EWMA,Badnawar_DES,Badnawar_TES,Badnawar_ARIMA,Dharampuri_Trend,Dharampuri_SMA,Dharampuri_EWMA,Dharampuri_DES,Dharampuri_TES,Dharampuri_ARIMA,Manawar_Trend,Manawar_SMA,Manawar_EWMA,Manawar_DES,Manawar_TES,Manawar_ARIMA,Gandhwani_Trend,Gandhwani_SMA,Gandhwani_EWMA,Gandhwani_DES,Gandhwani_TES,Gandhwani_ARIMA
2001-02-28,POMRB,6.75,15.05,12.71,14.45,8.35,11.6775,12.596666666666666,21.52,17.4925,25.48333333333333,7.5749999999999975,5.5,6.785000000000001,7.897083333333333,7.4475084951191475,7.752063005157817,7.264874936955781,7.670631500978362,13.099375,13.098750000000003,13.021999889913868,9.314024671679086,12.433882840659127,11.761932349554883,12.542053571428571,14.997499999999995,12.501940385025698,17.387008154047372,13.481608738466347,11.976739446063842,13.705625,14.967500000000005,13.796208864140755,12.608507611933547,14.702601394408301,12.047085648311842,7.851875,7.653749999999997,7.616992775064376,7.855493594124661,7.597724947648285,7.227919662746788,13.2225,9.869375000000002,9.778464099908817,8.075962057359392,7.40028976394797,7.901857575643243,6.370416666666667,7.383333333333329,8.542734422576732,8.263495472016897,13.93213971886721,15.194088759242502,17.482499999999998,18.332499999999996,18.450823606872287,21.284322181614733,13.118725510322951,14.419152573857083,13.096041666666666,14.541458333333338,14.331738765506136,11.698593041303505,12.478991833071053,10.194741239193638,19.36520833333333,19.693958333333338,19.243185816703104,17.609407867027212,16.105711008694403,15.201150145453607,7.87,7.293749999999999,7.26062934476747,6.3153748715445595,7.455796102695929,7.4545855102997,6.023750000000001,6.100833333333335,5.684532183836179,4.936494455369199,7.118900368254323,6.803616299036113
2001-05-31,PREMON,7.17,14.55,16.885,16.22,9.3975,23.34,5.5,15.93,9.79,16.29,9.93,8.97,7.017500000000001,6.64625,7.3365050970714885,7.615634862306293,10.624697936229254,9.580346693254667,12.328125,13.173750000000002,13.63319993394832,9.290899876179664,16.876213822268152,15.051773452580218,13.168928571428571,12.104999999999997,14.25516423101542,18.54579571421957,17.837198612304835,20.284756984161007,14.221666666666666,13.142500000000005,14.765725318484453,12.754392046529238,21.32498114549897,18.523202346472182,7.720625000000001,7.836874999999997,8.329195665038625,8.595409869586655,9.84100034586093,9.198841137068467,14.08875,12.766875000000002,15.20307845994529,10.393338842099416,11.798383849779931,9.009598409514707,7.172916666666667,6.091666666666663,7.325640653546039,7.928553514525904,13.297746299031697,10.670779396885683,16.9325,17.402499999999996,17.442494164123374,20.246425252801803,18.92632412111886,17.38581230189207,12.909791666666667,12.810625000000002,12.515043259303681,11.303065245477871,16.096057397316216,14.987909303940201,20.825520833333332,18.63083333333334,18.061911490021863,17.092472323915068,20.494575800998927,20.040479807485156,7.66375,7.9575,8.328377606860482,6.295614562333728,8.936094532470904,8.574790865811705,6.173749999999999,6.067500000000003,6.998719310301707,8.384144225533786,8.658472805038269,8.053001195336448
2001-08-31,MONSOON,7.0500000000000025,8.2,11.95142857142857,13.605,6.0,11.595,5.2,13.78,11.22,24.349999999999994,5.85,4.7,7.233125,6.923750000000001,7.221903058242894,7.482745903846544,3.97668479165847,4.4075281046204,11.114374999999999,13.025000000000002,11.45991996036899,9.267832481322268,10.499116132804872,8.344688555879184,13.477857142857143,12.97910714285714,13.333669967180679,17.128770415998403,9.479917789546882,8.262904778980893,14.488333333333333,14.268750000000006,14.301435191090672,12.805689585002547,8.50343362633173,7.365026144989227,7.493125,7.866874999999998,7.397517399023175,8.21283876411415,5.614190288794342,5.743226419953282,14.4696875,13.678125000000001,13.759847075967176,10.56328017190005,10.70403155020498,13.960214898905324,6.995833333333332,6.649166666666663,6.475384392127624,7.573471554621975,1.7237276871016807,3.511564584104324,15.693750000000001,17.562499999999996,15.977496498474025,17.916816604505584,12.645881606075855,13.542160412450526,12.0909375,13.381458333333335,11.99702595558221,11.27621013960746,9.235605855729734,6.753325419172656,21.545625,20.099583333333335,20.57714689401312,19.245272556705903,15.335101337322707,17.415671049339274,7.526249999999998,7.782499999999999,7.337026564116289,6.275915761311498,5.966429505584756,6.306263095613672,6.5425,5.980000000000002,6.079231586181024,6.146004671535785,3.2030277853149025,3.9564958063231996
2001-11-30,POMKH,7.475,8.725,11.888571428571426,12.423333333333332,6.5500000000000025,11.385,7.49,13.98,11.25,20.082500000000003,6.825,6.3,7.49625,7.11125,7.323141834945736,7.453033824964544,6.3139702027428415,6.929219107509056,10.153749999999999,11.631250000000001,10.365951976221394,9.244822359226106,10.297578199336504,9.380579593378933,14.608005952380951,13.358749999999997,12.755630551736978,15.668805198560426,11.62103097717851,7.788587265203162,15.350833333333334,14.174583333333342,13.550194447987735,12.813807044419972,10.694007270645143,9.86586422455093,7.477812499999999,7.574374999999998,7.058510439413906,7.95511193855668,6.788965902946063,6.5503219723499795,12.815,14.499375000000002,12.809908245580306,10.675064043543726,8.850767983534318,8.08389761041026,6.8575,7.696666666666663,6.881230635276575,7.558943348585304,3.411522312833921,4.3752114022852515,13.88375,16.3025,15.178497899084416,16.02248841812795,13.05705184758769,16.907242146146725,12.484375,12.438125000000001,11.698215573349326,11.260850135320135,11.116448518111463,10.46389977874383,22.57229166666667,21.551458333333336,20.379288136407872,19.388928760971115,19.491426158922437,19.421532344825327,7.3100000000000005,7.545,7.132215938469773,6.256278675851456,6.59655642366409,6.4173168794819695,6.869999999999999,6.367500000000002,6.1675389517086145,6.181699762073802,5.33751217726361,4.741470301695073
2002-02-28,POMRB,7.725,10.915,13.662857142857142,16.96,7.6999999999999975,11.44,6.989999999999998,16.65,14.715,25.43666666666667,7.425,6.9,7.5687500000000005,7.355,7.483885100967441,7.474912598811541,7.139420780975904,7.509886746407128,9.556874999999998,10.5975,10.585571185732835,9.2218693712385,10.920445128155105,9.939074313672162,15.007202380952378,13.59696428571428,13.118521188185044,15.069386687628107,13.965956022691309,14.212920115392464,15.891458333333333,14.80208333333334,14.91411666879264,12.984205214498788,15.143055184916122,12.541558225726146,7.49375,7.411874999999997,7.315106263648342,8.015432145267157,7.793745029598746,7.107168946119391,11.102500000000001,14.440000000000003,12.261944947348184,10.778045419351912,10.820714657012157,9.331892952809467,7.37625,6.294999999999996,6.924738381165944,7.476696986540679,13.393021236284817,12.290169792956743,12.522499999999999,15.084999999999997,15.767098739450649,15.899564274104296,13.883887301725105,18.190314562070427,13.05875,11.74375,12.904929344009595,11.947703037328235,12.864577899970985,12.773473266595477,23.66229166666667,21.53979166666667,22.402239548511393,21.15168234712657,21.423904108460647,21.503854957798126,7.19375,7.5075,7.249329563081863,6.236703083181422,7.791057153332073,7.037377203370453,6.89125,6.717500000000003,6.460523371025168,6.795743787321142,7.314590916327011,6.318788946403118
2002-05-31,PREMON,8.3,11.0,24.97333333333333,20.61,9.925,10.34,10.0,6.32,15.715,24.55,8.35,10.19,7.3375,7.637499999999999,7.810331060580465,7.5985057353752365,9.507272388022619,8.930155844379108,9.247499999999999,9.71,10.751342711439701,9.198973371026634,14.25507014971634,13.154280335654779,14.120357142857141,15.61904761904761,17.86044604624436,19.37226338084079,18.474002035385713,23.933271032260837,15.658541666666666,15.89958333333334,17.192470001275584,13.285170042904054,22.148357979719187,16.761490977870512,7.4156249999999995,7.5437499999999975,8.359063758189006,8.706225993047466,9.803965316415274,8.879215763899175,10.810625,11.190000000000001,11.49316696840891,10.697444062221395,14.604228901267259,13.127012090503019,6.9775,7.419999999999996,8.154843028699567,7.81696661909626,9.850886573563413,6.9564789021397155,11.998750000000001,12.6825,11.98825924367039,11.111141011155457,19.113651455654047,14.977937183012633,14.228333333333333,13.225,14.028957606405758,12.697123163211515,15.563847241068682,13.014229317821005,24.1978125,23.60479166666667,23.261343729106834,22.080037195921136,23.882237507702452,23.13748897127613,7.2437499999999995,7.112500000000001,7.689597737849118,6.217188816594207,9.138561511280725,8.535955520753232,6.6725,7.022500000000003,7.9523140226151,10.534733573310287,9.055478122082206,8.338683825278387
2002-08-31,MONSOON,6.5,6.975,7.0566666666666675,13.54,5.6,10.895,4.85,12.5,9.89,24.81,6.5,3.65,6.993125000000001,7.499999999999998,7.28619863634828,7.3676113578120255,7.4496917441199395,6.4634402817339565,8.750625,9.403750000000002,9.240805626863821,9.17613420835341,7.485496685472183,6.769695383056667,13.674821428571429,14.395357142857135,13.538934294413282,15.439610114639388,12.541497250432277,10.521991931259862,15.418125,15.883333333333336,15.73148200076535,13.331085696073098,9.986733970426442,9.431600978956896,7.3199999999999985,7.443749999999998,7.255438254913402,8.042416548768138,5.732669031403959,5.892600719789548,10.81625,11.015,11.253900181045346,10.713873116077352,10.854285240002483,5.233782451311224,6.047499999999999,7.332499999999997,6.832905817219739,7.422439734327185,3.2306556958812944,4.872079628278494,11.185,12.362499999999999,12.192955546202235,10.616917873163612,11.828582360459144,13.38799383346188,15.73916666666667,12.8925,12.373374563843456,12.119415597339296,10.577009938273635,10.257517407511553,22.71375,23.719791666666673,23.8808062374641,22.79497137177497,20.476061814608016,23.191938105668743,7.134374999999999,7.275,7.21375864270947,6.19773546470344,5.681115633246343,5.755201475230605,6.82875,6.7600000000000025,6.23138841356906,6.149864485001277,3.7376065343299087,4.199221449746322
2002-11-30,POMKH,6.1750000000000025,7.475,9.688571428571429,10.625,6.3249999999999975,9.75,4.65,11.07,21.93666666666667,23.906666666666666,6.5749999999999975,5.6,6.692500000000001,7.174999999999999,6.841719181808969,7.120270507024771,6.864645817199617,6.723459187982391,8.5475,9.091250000000002,8.534483376118292,9.153351751734174,8.039715894024658,8.724051522031878,12.260952380952382,13.845357142857136,11.99878914807654,13.164726663879284,12.093565486976708,10.035956218517567,16.025,15.433750000000003,13.68888920045921,13.270980621969132,11.89082941114991,9.940279321434955,7.2837499999999995,7.387499999999996,6.883262952948041,7.611686730765413,6.764618105531728,6.529984981496273,11.483749999999999,10.606250000000001,10.652340108627207,10.553166861604819,8.858167789435324,8.139828265968223,5.1675,6.622499999999997,5.959743490331844,7.029667028220045,4.879284180787073,6.142242503713186,11.46625,11.634999999999998,11.74377332772134,9.907604843738898,12.19230685879659,13.55663684340019,15.779447916666667,15.564166666666669,16.19869140497274,14.08932413748899,11.682722071302997,12.297275057069193,20.326666666666668,24.675833333333337,23.891150409145126,23.002446811992627,22.94795469492447,23.000664387862507,7.253125000000001,7.2124999999999995,6.9582551856256805,6.178342989166057,6.567195790349542,6.268048012663375,7.4925,6.585000000000002,5.978833048141436,5.3121353378164455,5.607209583565169,5.265586415929246
2003-02-28,POMRB,6.27,8.190000000000001,12.298571428571432,16.835,7.16,13.12,2.39,13.05,16.115000000000002,9.74,6.8,8.85,6.421875,6.811249999999999,6.613031509085381,6.9368694677084575,6.454222665490151,6.95285265084369,8.51625,8.410000000000002,8.396690025670976,9.130625860836965,9.088441513219779,9.55173777177769,10.83720238095238,13.50428571428571,12.118702060274497,12.409127497474534,13.56883051399477,11.56198254505324,15.875000000000002,15.402500000000005,14.947333520275528,13.432931530370983,15.785691076680227,13.715916316197667,7.2368749999999995,7.252499999999996,6.993957771768825,7.454569914260283,7.714123105309419,7.101648627599535,16.7475,11.026250000000001,11.639404065176326,10.931087964766546,10.552169537299626,7.546359481346991,4.310625,5.4724999999999975,4.531846094199106,6.360745201989999,10.665397052612285,8.355879025277305,11.8375,10.734999999999998,12.266263996632805,10.603882888512116,12.809420061416843,14.97545422928022,15.405562500000002,15.914166666666667,16.165214842983644,14.485441032054506,16.367369265168122,17.79847621962024,19.34885416666667,20.75166666666667,18.230690245487075,18.739687884098878,25.012726307938408,25.451151705886392,7.335624999999999,7.0562499999999995,6.894953111375408,6.159011211361743,7.701317472622634,7.2061859022480705,7.77875,7.072500000000002,7.127299828884862,8.201527283349654,7.422191770949233,6.492955813128637
2003-05-31,PREMON,7.35,12.1,15.026666666666666,25.59,10.175,14.0,7.56,12.17,14.63725,21.15,9.925,13.55,6.148125000000001,6.5737499999999995,6.9078189054512285,6.986679513871588,7.438264241721623,8.185107154684864,8.291250000000002,8.685000000000002,9.878014015402584,9.107956402021117,12.04574289735389,11.594656913051852,10.164464285714285,11.017619047619043,13.281887902831365,12.997859122633411,17.76215633909344,18.611585439970217,14.783124999999998,16.647500000000004,19.204400112165317,13.909139982345291,22.64896009094291,18.638835613154498,7.057499999999999,7.314999999999997,8.266374663061296,8.200992079661715,9.597521977540763,8.86328972142036,21.5375,11.94125,12.583642439105795,11.385090606638165,14.663065175647578,9.052879996881176,3.7006249999999996,4.862499999999997,5.743107656519463,6.455352978041094,9.137990567102008,7.565412327777764,11.4546875,12.197499999999998,12.227758397979683,10.929403661434632,17.780213860187075,9.053615008205401,13.23775,15.644729166666664,15.554028905790187,14.503131789585098,18.456495874734102,11.99468143690099,18.547708333333333,19.901666666666667,19.398414147292243,19.3754864855095,20.531224686775133,20.08210671155397,7.1068750000000005,7.449999999999999,8.106971866825244,6.139740170745942,8.902345212907997,8.265643374276138,7.69,7.912500000000001,9.696379897330917,15.340922767918087,9.471058090907176,8.944281585520121
2003-08-31,MONSOON,5.285,5.625,5.613333333333332,7.36,4.975,49.345,0.4350000000000001,9.62,7.9766666666666675,20.387500000000006,5.585,2.58,5.953125,6.27,6.258691343270737,6.647089182110235,5.998645634223923,5.610260212430808,8.1975,8.347500000000002,8.17680840924155,9.085343213072976,6.674481248405274,7.29077938639476,9.363750000000001,10.656785714285709,10.214466075032151,9.898094956616804,8.824581069007802,8.067818042699646,13.825625,15.102500000000004,14.46664006729919,13.728532607285622,11.316148052942165,9.744260178057438,6.86125,7.158749999999996,6.9498247978367775,7.377190352337345,5.651963195986295,5.8784890225595055,20.8125,21.55375,27.288185463463478,17.15927909183695,11.518164727867074,10.02978467750367,3.72875,3.758749999999997,3.619864593911678,5.578460943602128,2.7958192399657333,4.827486862625548,11.454375,11.477499999999997,11.18465503878781,10.045962883188349,11.23174078744312,12.716860880823983,10.345666666666666,15.166395833333333,12.523084010140778,13.173394802732615,12.317613767211357,10.616376477463938,19.745000000000005,18.796041666666667,19.79404848837535,19.572695165762045,17.10742107959259,20.083649697987664,6.894375,7.2212499999999995,7.098183120095146,6.120529086809872,5.940547578715717,6.169500509746734,7.91625,7.645000000000001,6.84982793839855,7.7880922415622855,4.645381625487168,3.990789111540297
2003-11-30,POMKH,5.2,7.025,5.750000000000001,8.07,5.5150000000000015,9.62,4.1850000000000005,10.8875,6.507499999999999,21.92,5.66,5.96,5.88,6.026249999999999,5.835214805962442,6.355637679327624,5.620498892010976,5.704332973246587,8.155000000000001,8.235000000000001,7.71608504554493,9.062786171047717,7.0009597637191385,7.926295158541261,8.99559523809524,9.672142857142852,8.42867964501929,7.683256826614844,9.116487872452417,8.216382704844639,11.84375,14.463750000000005,11.907984040379514,13.571566477188675,11.83079508039283,9.694997542667123,6.672499999999999,6.956249999999997,6.375894878702066,6.782772922220786,6.533974296072859,6.36042606119655,19.74875,21.521250000000002,20.220911278078084,15.987591084318444,15.87061610718068,29.91254238169406,5.3375,3.642499999999997,3.845918756347007,5.291494727332538,3.2757024227541294,5.075432346600085,11.874791666666667,11.431874999999996,11.065793023272686,10.071697169561443,11.361348208324083,11.740830274954236,10.281822916666668,11.309104166666664,10.116850406084467,11.816714125406085,12.363105072803943,14.512454457006331,21.0671875,18.299375,20.64442909302521,20.183855895783786,19.200085334465317,19.43522555662929,6.608750000000001,6.9925000000000015,6.522909872057087,6.101378121159754,6.505238660561853,6.486264975965236,7.51625,7.735000000000001,6.49389676303913,6.071672431934164,6.184375847610012,5.358769636730912
2004-02-29,POMRB,5.6850000000000005,7.89,9.831428571428573,11.73,6.4,7.45,3.08,13.23,8.4075,21.305,6.015,10.3,5.584999999999999,5.88,5.775128883577466,6.208186962480608,5.568510200498284,6.129156856598445,8.154375,8.16,7.785651027326958,9.040285135405227,8.298456383948187,9.138716032826999,8.877083333333333,9.055357142857137,8.989779215583003,7.697462910642335,10.27887659233913,9.885413259562577,10.08,13.187500000000005,11.836790424227708,13.544620075273754,15.26401938617612,13.948884808079711,6.57,6.766249999999997,6.38553692722124,6.521419499834316,7.323882704354479,6.778569214514466,14.055000000000001,20.10375,15.112546766846851,14.665163937811958,16.3645919157716,8.501547312173104,6.846875,3.814999999999997,3.539551253808204,4.888142177196929,6.4331486461565515,3.715374358032987,12.482708333333333,11.476874999999996,11.931475813963612,11.391924955820333,12.044954932508912,12.86299804567013,10.862145833333335,9.382229166666663,9.433110243650681,11.11831475914129,12.373429934186209,11.486845332239696,20.44,21.190625,20.908657455815124,20.410094365366437,21.898621339828644,21.027720624843575,6.170000000000001,6.7962500000000015,6.319745923234253,6.082287107829912,7.405920967889892,6.655476018740998,7.012500000000001,8.097500000000002,8.016338057823479,9.480779260206262,7.963056089418051,7.278912166900662
2004-05-31,PREMON,7.35,12.06,14.54857142857143,14.840000000000002,9.425,11.16,19.74,15.353333333333332,21.834,20.1625,8.425,8.9,5.104374999999999,5.879999999999999,6.405077330146479,6.39485916760176,6.717927569842045,7.721241710617627,8.248125,8.15,9.495390616396175,9.017839974127696,11.462794408263152,11.5135069838344,9.148511904761905,8.935833333333328,11.213296100778374,9.816841004565854,14.739950460712208,17.814937009384288,9.511875000000002,10.500000000000004,13.038074254536625,13.62819023927854,21.279246439087277,20.35537532053177,6.619375000000002,6.578749999999997,7.601322156332745,7.191926416344226,9.105423043803494,8.697017263210977,8.469999999999999,19.39375,13.53152806010811,14.111859386079965,18.546288477435276,6.825491798952575,6.8618749999999995,6.859999999999997,10.019730752284921,6.827484017303154,7.875384903539967,7.170921670138351,12.384270833333334,12.272708333333329,13.3002188217115,13.645607369907612,17.11259501803971,12.38807817259884,10.6249375,11.181416666666662,14.39346614619041,13.270386006487362,13.385035450576364,12.173461712483231,19.470625,20.94375,20.610194473489074,20.209415521970037,22.69935899364292,22.185303917205328,5.895625,6.4212500000000015,7.161847553940552,6.06325602177123,8.472966305174504,8.069657455962695,7.095,6.935000000000001,8.369802834694088,9.967218074189637,10.163895342463077,10.496197679543718
2004-08-31,MONSOON,2.925,5.66,5.1433333333333335,4.0,4.905,6.635,0.33,11.3,5.422499999999999,16.357499999999998,3.575,3.2,4.883125,5.289999999999999,5.013046398087887,5.732088227439276,5.280760113720506,5.390560880196215,8.356250000000001,8.158750000000001,7.9612343698377055,8.9954505259924,6.320948356343803,7.021445461084569,9.34636904761905,8.818333333333328,8.785310993800358,7.898241976089545,6.630245251189721,3.8096959260867997,9.210416666666667,9.660000000000004,9.422844552721974,13.320993432961396,8.21082309516326,8.070648909787911,6.72625,6.561249999999998,6.522793293799646,6.526532177945715,5.088819657924056,5.404239476905689,8.8575,8.716250000000002,10.772916836064866,12.953592273264269,14.271797446881148,22.640418786238286,6.854999999999999,6.833749999999997,6.143838451370953,5.957352335602621,3.0526215906102525,2.8800554229080184,11.670833333333333,12.69270833333333,12.5001312930269,13.254683401732557,10.959001975561195,11.057393239820435,10.921312499999999,10.542874999999995,10.805079687714246,11.675139556876301,10.805878546152195,10.630096770940767,18.691562500000003,19.93625,18.90911668409344,18.889355424417342,18.14000825947842,21.08191062196798,5.905625000000001,5.918750000000001,5.727108532364332,6.044284101224079,5.21818794593515,5.463723958701797,6.9075,7.090000000000002,6.301881700816453,5.093080601982012,4.445099550362488,3.48639739271647
2004-11-30,POMKH,3.715,7.74,8.391428571428571,6.885,5.98,7.649999999999999,4.41,8.42,7.164,18.195,5.475,6.0,5.006875,4.918749999999999,4.493827838852733,5.33919235743964,4.2285054325654485,4.236869529344418,8.601875,8.337500000000002,7.872740621902623,8.97311667072448,6.8115962306188145,7.796347401098648,8.693333333333333,9.47869047619047,8.627758024851644,7.695298452605087,7.4832620847263405,6.2326486422340075,9.456249999999999,9.363750000000003,8.407706731633185,13.11643427837041,8.678348226094972,8.974888719430295,6.559374999999999,6.677499999999998,6.305675976279788,6.246301133616762,6.106678150260736,6.10695118391431,11.17,8.223750000000003,9.52375010163892,12.128224658151856,10.985756235234437,-3.5911201841586626,5.5375,6.889999999999997,5.450303070822572,5.713671538467667,4.6142932290549385,4.5948142017893865,11.599166666666667,12.075833333333332,10.86807877581614,11.309225314695441,11.288844955337455,11.75467287732578,9.807625000000002,10.706999999999995,9.348647812628547,10.754541614163271,10.548899535257366,12.400117675515766,18.9065625,19.005,18.623470010456064,18.558993664838933,18.410913156904826,18.879074966460855,6.036875,5.872500000000001,5.626265119418599,6.02537169496186,5.430509911445064,5.405499571178236,7.48625,7.100000000000001,6.1811290204898715,5.012343483691653,6.121213759552116,5.543285362563155
2005-02-28,POMRB,5.4,8.040000000000001,8.772857142857143,10.503333333333332,6.789999999999999,12.52,2.8,9.99,10.122,18.7975,6.28,8.76,5.338125,4.847499999999998,4.8562967033116395,5.33020008166261,4.362215918623282,5.233612262493719,8.7275,8.375000000000002,7.939644373141574,8.950838266509468,8.491219524096811,9.263546535447393,8.228452380952382,9.214047619047612,8.685797672053845,7.77604365803018,10.036650986429915,10.632671527538921,10.641666666666666,9.057083333333335,9.245957372313244,13.041156608411784,12.47560438308055,12.54485718498373,6.436875,6.774999999999999,6.499405585767873,6.252829288775378,7.142389444096877,6.870009534988168,13.636875,9.49125,10.722250060983352,12.172439507935815,11.969467117860411,5.166226100753504,4.6450000000000005,6.819999999999997,4.390181842493543,5.27236947929061,6.150608001271506,3.38933184689874,11.737916666666667,11.265833333333333,10.516847265489684,10.499330875943041,11.726866602156782,12.947751154387488,8.902750000000001,11.135624999999996,9.657988687577127,10.617313817016521,11.276120542632722,9.48034721858204,19.3796875,18.378124999999997,18.693082006273638,18.520664513923897,20.052998849939694,19.235332243981055,6.4975000000000005,5.9387500000000015,5.88775907165116,6.006518530150431,6.57467086461271,5.978347755737366,8.48375,6.715000000000001,7.212677412293923,8.013417163209782,7.917138781775143,8.289243851488086
2005-05-31,PREMON,8.625,13.875,10.382857142857144,18.033333333333328,7.6999999999999975,24.59,9.48,18.02,11.21,24.39,9.21,15.07,5.801875000000001,5.166249999999998,6.363778021986984,5.916429473849757,6.189492957530892,7.601013452103922,8.7775,8.828750000000001,10.313786623884944,8.92861518745484,11.637488557480612,11.632053193326307,8.24232142857143,8.172619047619042,9.364621460375165,8.576533858021092,14.232080643051313,13.350380258280897,11.799375,9.855416666666667,12.760907756721277,13.235784459936234,18.77979788851894,17.0311845001715,6.481249999999999,6.343749999999997,6.979643351460723,6.55011601448721,9.081360355641198,8.995105649294185,14.510625000000001,12.848750000000003,16.269350036590012,14.050492090942608,15.741430037872565,9.933414073160233,5.14,4.254999999999998,6.426109105496126,5.785741139022282,12.85156100446798,13.367214046628874,11.750833333333333,11.9325,13.51810835929381,14.12461652601784,16.494891289737467,14.071776503623838,9.5635,8.479624999999995,10.278793212546276,10.72741116805535,13.103596378438487,16.217347286701784,19.307499999999997,19.434999999999995,20.971849203764183,20.233214436886108,20.615561534181342,19.950662316437032,6.94125,6.135000000000001,7.216655442990696,5.987724589501811,7.941710431785552,8.138582586795932,8.944999999999999,8.257500000000002,10.355606447376353,17.483780647970082,9.868224193215775,9.900547635984195
2005-08-31,MONSOON,4.3,4.85,5.589999999999999,10.29,5.65,12.94,3.45,9.743333333333334,8.8075,15.915,6.475,5.01,6.193750000000001,5.509999999999998,5.53826681319219,5.59657445115678,4.049099367244085,5.223263909510599,9.1625,8.626250000000002,8.128271974330966,8.906447264570252,7.188731727900377,7.636669429678577,8.388392857142858,8.284285714285708,7.854772876225098,7.3500316100915395,4.9320891805073765,3.505200133735304,12.534166666666664,11.427916666666667,11.772544654032766,13.151630716963895,6.764695971377323,7.140594536924074,6.436875,6.529999999999998,6.447786010876435,6.249466406843637,4.596195829448787,4.840753762380813,14.118125,14.425000000000002,14.937610021954008,13.863154511616054,14.194610301698422,14.301779577455129,5.6450000000000005,5.034999999999998,5.235665463297676,5.436473417399741,0.9595673116619157,1.1458207748096871,12.123333333333333,11.543333333333333,12.00819834890962,12.7554094333471,10.678080482371067,11.959133778163489,9.791291666666666,9.325874999999995,9.690275927527765,10.330467274245562,7.5234577882355875,4.527553898852959,19.4596875,19.324374999999993,18.94910952225851,18.76803594628006,18.327315434043243,20.846411563376655,7.031250000000001,6.86,6.919993265794417,5.968989239616209,5.047131962516874,5.473314765559257,9.231250000000001,8.71,8.217363868425812,11.283351272201328,5.230242880339475,3.3726107629485753
2005-11-30,POMKH,6.0500000000000025,8.95,8.055714285714284,9.856666666666667,5.59,8.335,5.25,10.08,9.065,18.06,6.125,7.88,6.548750000000001,6.093749999999999,5.742960087915315,5.658867064526022,5.281231262219929,4.916756241771689,8.9675,8.928750000000003,8.456963184598578,8.884334388850489,6.97045475642936,7.4214990727533525,9.076071428571428,8.200357142857138,7.935149440020773,7.373633202895985,6.48304520794118,5.814069724078118,12.922708333333334,12.170833333333334,11.006193459086326,13.051315268990672,8.663617671856054,8.57744483006706,6.51,6.432499999999997,6.10467160652586,5.973881129888031,5.954985423746492,6.0674999052821095,11.79125,14.596250000000003,12.296566013172406,13.002377208393863,11.980861080529007,8.984468305172307,6.045,5.244999999999998,5.241399277978605,5.36349062536376,4.085555498934263,4.431716831553201,12.750833333333334,11.958333333333332,11.236919009345772,11.65853605628508,10.877107427629701,10.193714301857522,9.953333333333333,9.801124999999994,9.440165556516659,10.065918857522126,9.20108740328987,7.054906890408901,19.165,19.29062499999999,18.59346571335511,18.43415614789955,18.37158579207665,18.768573492383013,7.034375,7.022499999999999,6.601995959476651,5.950312485806885,6.099863494806224,6.435293936570808,8.635,9.180000000000001,8.082418321055487,9.204540243165244,7.07767417368621,5.6768661517977845
