Date,Season,Indri,Nilokheri,Nissang,Assandh,Karnal,Gharaunda,Indri_Trend,Indri_SMA,Indri_EWMA,Indri_DES,Indri_TES,Indri_ARIMA,Nilokheri_Trend,Nilokheri_SMA,Nilokheri_EWMA,Nilokheri_DES,Nilokheri_TES,Nilokheri_ARIMA,Nissang_Trend,Nissang_SMA,Nissang_EWMA,Nissang_DES,Nissang_TES,Nissang_ARIMA,Assandh_Trend,Assandh_SMA,Assandh_EWMA,Assandh_DES,Assandh_TES,Assandh_ARIMA,Karnal_Trend,Karnal_SMA,Karnal_EWMA,Karnal_DES,Karnal_TES,Karnal_ARIMA,Gharaunda_Trend,Gharaunda_SMA,Gharaunda_EWMA,Gharaunda_DES,Gharaunda_TES,Gharaunda_ARIMA
2002-05-31,PREMON,3.26,12.024000000000001,8.197999999999999,9.055,9.035,10.678,4.008333333333333,3.8066666666666693,3.734673647662599,3.911073137908497,4.455519233175654,4.117691627587146,12.733535714285715,10.93582142857143,11.053616879790729,10.807781667856236,11.309509396382023,10.822783095490752,8.6645,7.900124999999998,7.761384076106382,8.444110405376147,8.812451101400693,8.256591517945784,9.736145833333333,8.62520833333333,8.671575783526825,9.87877224486089,9.213121290100126,8.697136742060616,9.55109375,8.908749999999994,8.870165674494633,9.975403026398762,11.374903209739259,9.18422376511513,10.741000000000001,10.656812499999997,10.162136077843458,9.606961215546711,10.085386074315235,12.47604268371488
2002-08-31,MONSOON,4.52,14.87,10.572500000000002,11.78,11.1,12.788,3.9216666666666664,4.008333333333336,4.048804188597559,4.028789182908765,3.495716540192112,3.922461417828605,13.068749999999998,12.38332142857143,12.580170127874439,12.2083590778596,11.914337163875269,11.323264006957864,9.095645833333332,8.445749999999999,8.88583044566383,9.651477887505779,9.19342623075567,8.55891191806871,10.149479166666667,9.514374999999996,9.914945470116095,10.826619934809191,9.534822160502085,9.502980871344535,9.835937500000002,9.411249999999995,9.76209940469678,10.285311403646254,13.946038532122069,9.20493054317745,11.127194444444445,10.851749999999996,11.212481646706076,10.309259848461744,12.989675293415866,10.844490424759663
2002-11-30,POMKH,4.6,14.065999999999999,9.829999999999998,10.796666666666667,10.02875,10.187999999999999,4.1312500000000005,4.008333333333336,4.269282513158535,4.164285078380555,4.7021021912457215,4.058474665818541,13.267,13.08375,13.174502076724664,13.11787635523067,12.625442985495795,12.44603002824347,9.540479166666668,8.883249999999999,9.263498267398298,10.188414857354976,8.590913544143252,8.906494966500475,10.553416666666667,9.957916666666662,10.267633948736325,11.356175338681256,8.962825741386837,9.650314605556122,10.127812500000001,9.690937499999997,9.86875964281807,10.41835340481067,10.827615544656323,9.502549826785744,11.81913888888889,10.630249999999997,10.802688988023645,10.358991843549383,10.322774542910452,10.934209877455974
2003-02-28,POMRB,2.96,11.255,8.631666666666666,9.7325,9.76,12.842555555555556,4.561875,3.835000000000003,3.7455695078951203,3.8748070348730614,3.9105206019078573,4.181737936166354,13.504000000000001,13.05375,12.4067012460348,13.038827527167106,13.125480090040362,13.260441023298458,9.916979166666666,9.308041666666666,9.010765627105645,9.872000248026229,8.655347190416387,8.882753344726424,10.839854166666669,10.341041666666662,10.053580369241795,11.443610245184814,9.519932122744216,9.50254331088244,10.2196875,9.980937499999996,9.825255785690842,10.500638941410081,11.022729700482856,9.463359075219199,12.31688888888889,11.624138888888886,11.61863561503641,10.927788822003524,9.855540970217827,9.777205229119712
2003-05-31,PREMON,5.63,13.73,10.0575,10.754000000000001,10.21,12.238,4.793958333333334,4.427500000000004,4.4993417047370725,4.2897389498574,4.265853114926352,3.9036432079875905,13.55925,13.480250000000002,12.93602074762088,13.643205177421715,13.394374846302533,13.298956354876834,10.154166666666667,9.772916666666665,9.429459376263386,10.232201125341867,10.015393589489548,9.380450295716077,11.037770833333333,10.765791666666663,10.333748221545077,11.720497820501082,10.627879037410953,10.366170885276688,10.31109375,10.274687499999995,9.979153471414506,10.632685726584544,11.80193970050538,9.465968478057663,13.19020138888889,12.014138888888887,11.866381369021846,11.267007724715459,11.589241727323557,10.79672629767636
2003-08-31,MONSOON,5.5950000000000015,15.06,11.725,12.3725,10.66,15.21,5.173194444444445,4.6962500000000045,4.937605022842244,4.675590271423312,3.743730096397586,4.296600298000517,13.851375,13.527750000000003,13.785612448572529,14.490760485679848,14.689024193483316,14.449171150289004,10.349833333333333,10.061041666666664,10.347675625758033,11.318539410362275,10.78244737185293,10.437221925314551,11.3500625,10.913916666666664,11.149248932927048,12.362451741504964,11.488903922071625,11.549097761965601,10.59125,10.164687499999994,10.251492082848703,10.808747537313053,14.373075021695092,9.555469589484098,13.891069444444446,12.619638888888886,13.203828821413108,12.132933444523765,14.123625784137456,13.54214740691237
2003-11-30,POMKH,5.381666666666668,14.317999999999998,10.575,11.7875,11.2,14.7525,5.138472222222224,4.891666666666671,5.115229680372014,4.974691173249392,5.134501096786979,4.592144812912801,14.134291666666666,13.59075,13.998567469143516,14.945446175673796,14.110433936761847,14.36609230958382,10.497187499999999,10.247291666666666,10.43860537545482,11.490637905337847,10.078183055482508,10.554984681976181,11.6539375,11.161624999999997,11.404549359756228,12.70790274195466,10.586357508497052,11.176954622243501,10.588125,10.457499999999992,10.630895249709221,11.035594348976618,11.254652039156651,9.671970255721916,14.3000625,13.760763888888885,13.823297292847865,12.741525739384059,11.793283212040732,11.490918146781015
2004-02-29,POMRB,5.212222222222223,13.34,9.452000000000002,11.24,10.83,13.885,4.999097222222224,5.454722222222227,5.154026697112098,5.192367822633918,4.460612110324097,4.771857446038261,14.441583333333334,14.112,13.735140481486109,15.00327603999127,13.071766988413401,13.586684210796077,10.529375,10.452374999999998,10.043963225272893,10.904205703485564,9.835662525068075,10.450824031251743,11.7765625,11.538499999999997,11.338729615853737,12.777388606231993,10.741208239332888,10.82203048724087,10.54625,10.724999999999993,10.710537149825532,11.187518275426408,11.449766193892494,9.8267525234463,14.701562500000001,14.021374999999997,13.847978375708719,13.060539402969207,13.562929410229401,14.09626708040601
2004-05-31,PREMON,3.1,13.908333333333333,10.416,11.6775,9.115,14.4675,5.3322222222222235,4.822222222222227,4.332416018267258,4.822734218088701,5.1899985435617735,4.872094201024315,14.785895833333333,14.156583333333334,13.804417622225,15.17261665584112,14.747642815082397,14.729060370041841,10.448375000000002,10.542,10.192777935163736,10.822579792828359,11.135485203486834,10.85336814191241,11.7908125,11.769374999999997,11.474237769512243,12.878225798669595,11.921162418506182,11.759180915532056,10.665625,10.451249999999993,10.07232228989532,11.096039856529012,12.228976193146341,9.87462637364834,14.9471875,14.578749999999996,14.095787025425231,13.434308257820364,13.539086857182387,13.911425779524723
2004-08-31,MONSOON,7.010000000000002,17.34,11.624,12.43,11.42,16.192500000000006,5.619027777777778,5.175972222222227,5.403449610960355,5.469782433163208,4.141488139099439,4.468726412888447,14.965833333333336,14.726583333333334,15.218650573335,16.25312954787569,15.71437303715189,15.495320369226825,10.430791666666668,10.51675,10.765266761098243,11.332455237929173,11.874625786488245,11.175833783395545,11.887125000000001,11.783749999999996,11.856542661707346,13.111423391436757,12.8649189714144,12.780760747478322,10.78375,10.641249999999992,10.611393373937192,11.318684480702343,14.80011150911684,9.690905869369466,15.156458333333335,14.824374999999998,14.934472215255141,14.079831525329071,16.35064355813773,15.052023457166092
2004-11-30,POMKH,6.631666666666668,14.7925,10.028,11.844,11.395,15.735,6.188333333333334,5.488472222222227,5.89473643324288,5.971886488883099,5.737025363305968,5.047176408897751,15.274583333333332,14.845208333333336,15.048190344001,16.383584808893794,15.44111595307935,15.680887102166716,10.504333333333333,10.379999999999999,10.470360056658947,10.888524348658844,10.883988662991413,10.95074496039419,12.0556875,11.797874999999996,11.851525597024407,13.092292270776085,11.75226363526027,12.132268118699322,11.378125,10.68999999999999,10.924836024362314,11.51232662289417,11.681688535472366,9.990643825530382,15.394062500000002,15.07,15.254683329153085,14.510331497241431,14.6297671353893,15.160679326029637
2005-02-28,POMRB,6.256666666666668,14.305,9.858333333333333,11.954,11.58,14.576666666666668,6.584583333333335,5.749583333333338,6.039508526612395,6.316964755255114,5.22587274632469,5.407841382554602,15.388541666666667,15.086458333333333,14.750914206400601,16.310383086935712,14.175946717231556,14.624016598053194,10.587625,10.481583333333333,10.225549367328702,10.409066142406685,10.267755814066296,10.551586899909998,12.224166666666667,11.976374999999996,11.892515358214645,13.043711175886472,11.54533914502817,11.644524433524094,12.151666666666667,10.87749999999999,11.186901614617389,11.707971549167677,11.876802688825864,10.093627311294934,15.652812500000003,15.242916666666668,14.983476664158518,14.62752602678448,14.689263042395746,14.559983765071562
2005-05-31,PREMON,6.61,15.413333333333332,10.598,12.312000000000001,13.12,15.676666666666668,6.483541666666667,6.627083333333338,6.267705115967437,6.693909373482253,6.0664708010906105,5.601052760696401,15.6446875,15.462708333333332,15.015881857173694,16.52428759331384,15.416323679528368,15.42236605044432,10.781333333333334,10.527083333333334,10.374529620397222,10.404618153070448,11.518761148034185,10.632881636537476,12.523583333333333,12.134999999999996,12.060309214928788,13.050718964346236,12.570158323701213,12.491311207493535,12.559583333333332,11.87874999999999,11.960140968770434,12.083836192042789,12.656012682041933,10.218140142377276,15.680625000000001,15.545208333333335,15.260752665161778,14.941270258551532,14.855238318924084,14.834469542136878
