Date,Season,Kalkaji,Defence Colony,Vasant Vihar,Preet Vihar,Hauz Khas,Gandhi Nagar,Kalkaji_Trend,Kalkaji_SMA,Kalkaji_EWMA,Kalkaji_DES,Kalkaji_TES,Kalkaji_ARIMA,Defence Colony_Trend,Defence Colony_SMA,Defence Colony_EWMA,Defence Colony_DES,Defence Colony_TES,Defence Colony_ARIMA,Vasant Vihar_Trend,Vasant Vihar_SMA,Vasant Vihar_EWMA,Vasant Vihar_DES,Vasant Vihar_TES,Vasant Vihar_ARIMA,Preet Vihar_Trend,Preet Vihar_SMA,Preet Vihar_EWMA,Preet Vihar_DES,Preet Vihar_TES,Preet Vihar_ARIMA,Hauz Khas_Trend,Hauz Khas_SMA,Hauz Khas_EWMA,Hauz Khas_DES,Hauz Khas_TES,Hauz Khas_ARIMA,Gandhi Nagar_Trend,Gandhi Nagar_SMA,Gandhi Nagar_EWMA,Gandhi Nagar_DES,Gandhi Nagar_TES,Gandhi Nagar_ARIMA
2006-05-31,PREMON,47.67,12.505999999999998,34.48428571428571,7.732500000000001,42.43130434782608,6.6933333333333325,45.3125,45.63416666666668,46.23018696339727,46.809274931921266,48.13103264414574,45.2252057858866,11.6384375,12.02299999999999,12.441519669565352,12.14713377684246,13.51629087630946,12.232551920243843,32.50494047619048,31.489047619047607,32.595004261774186,33.0068624733796,33.8331464619604,31.249460655586855,7.21060119047619,6.696291666666663,7.031703509853495,7.365966242710853,7.0545049051001065,6.900150367210522,39.9466050377921,39.07975591151792,39.1394867048044,41.52595495343987,40.59187994688283,38.58997265364358,6.03125,5.820833333333334,6.051730370968462,6.086142977808944,6.186757907028244,5.8452060541749145
2006-08-31,MONSOON,41.833333333333336,10.436,33.55142857142857,7.358571428571428,38.96043478260869,6.026666666666666,45.43083333333334,45.32833333333335,44.4714455113717,42.73503391792974,43.9721485958276,45.45050523247765,11.502500000000001,11.776374999999991,11.639311801739211,11.306634825604121,11.662786623998157,12.355177138978195,32.01553571428572,32.73357142857142,32.97757398563594,33.39067602413099,33.4239648340978,32.74672534627988,7.578630952380952,7.006351190476186,7.162450677340668,7.443236098128689,7.076399343202674,7.067157286073904,40.43859766139657,39.6056540808543,39.067865935926115,39.927873478871625,40.96668109382978,40.01252926594252,6.210833333333333,5.965000000000001,6.041704889247744,6.038631095908082,5.604131642384749,5.937068335808126
2006-11-30,POMKH,45.47,11.444,29.22666666666667,7.83,39.77181818181818,6.18,45.92625,45.29666666666668,44.870867306823015,44.48542350293798,44.33576591532708,41.55202801737437,11.75875,11.500499999999992,11.561187081043528,11.279764483442543,11.566985586533825,11.494540206851873,31.53906994047619,32.276309523809516,31.477211058048233,31.666279311991616,33.15501758536417,33.119188680042534,7.8038839285714285,7.414851190476186,7.4294704064044,7.748458795409371,7.32415688763183,7.471632026602979,40.54129446640316,40.2875559947299,39.34944683428294,39.96315614493153,38.476487964936396,37.957486765204095,6.2105,6.0975,6.097022933548646,6.087772333949061,6.081780001834234,5.975887246426268
2007-02-28,POMRB,47.28666666666667,11.632,29.75666666666666,8.04857142857143,41.19499999999999,6.3966666666666665,45.420468750000005,45.56500000000001,45.83718705076048,46.273125687573284,45.73061037133615,44.38509000565216,12.012249999999998,11.504499999999991,11.589512248626116,11.346926610687557,10.615925117923881,11.471875926577471,31.396949404761905,31.754761904761896,30.788993301495605,30.944737250840177,30.193283837721744,31.31750368545514,7.918928571428571,7.74241071428571,7.677110815271211,8.007135064539227,7.9940501362331515,7.751190439735586,41.35075239977413,40.58963932806323,40.087668100569765,40.942674485933665,41.55553683665836,39.1889149317685,6.027000000000001,6.324166666666667,6.216880426795854,6.2172559853251155,6.285499618529116,5.845618621396394
2007-05-31,PREMON,50.56,14.54,32.75875,8.224285714285713,42.04454545454546,5.7840000000000025,44.419687499999995,46.28750000000001,47.72631223045629,49.16466306636659,49.06359605063871,46.4284824996218,11.930375,12.012999999999991,12.769707349175668,12.654063396844345,12.880486096930493,11.543682060837337,32.1934375,31.32337797619047,31.576895980897362,31.88863491452192,33.17336178855138,30.595057768364786,7.583333333333334,7.865357142857139,7.895980774877012,8.220875314997286,8.369523022174638,8.411976122422605,42.99676542207792,40.492949604743075,40.87041904216004,41.837249287294526,42.29987884764079,40.449456236657944,5.899166666666666,6.096833333333334,6.043728256077514,5.989736596631113,6.9641327015163785,6.86010764966412
2007-08-31,MONSOON,34.89708333333333,10.43,34.14,7.787142857142856,45.82285714285714,5.468,43.03973958333333,44.55343750000001,42.5946206716071,38.08998772419558,46.64664907330099,46.99342403830303,10.702749999999998,12.011499999999991,11.8338244095054,11.585692721447192,12.289994892441873,12.88735265093669,32.76177083333333,31.470520833333325,32.60213758853842,33.03250096235319,32.26836661993621,31.596540049838538,7.149845238095239,7.972499999999996,7.85244560778335,8.061970044153757,7.889481647964761,7.975228510539248,45.82726731601732,42.208555194805186,42.851394282438875,44.69663898820406,41.206636340609904,40.35791118556155,5.785833333333334,5.957166666666668,5.813436953646509,5.720410436646429,5.246596009062268,5.163707276749221
2007-11-30,POMKH,44.4,10.795,35.01,4.716666666666667,46.07750000000001,5.7159999999999975,39.043124999999996,44.28593750000001,43.31677240296426,42.56056365739547,38.457589594897534,35.29383885129939,9.11125,11.84924999999999,11.418294645703241,11.151429649294208,11.894640003246332,11.785375973692272,32.84914930555555,32.91635416666666,33.56528255312305,34.05849700405667,32.81084989584485,32.77380086192721,7.136773809523809,7.194166666666662,6.598134031336676,6.223781930151721,7.902797766120871,7.983442908413818,47.84393398268398,43.78497564935064,44.14183656946333,45.79429306520571,43.35758637705109,43.88027143391474,5.739749999999999,5.841166666666667,5.774462172187905,5.700495264159575,5.58891229552402,5.479843164192493
2008-02-29,POMRB,37.31708333333333,2.46,28.52,7.694,57.53333333333334,5.954,35.29078125,41.79354166666668,40.91689677511189,38.315584573727655,44.131265152843085,43.786133622465016,8.612916666666667,9.556249999999991,7.834976787421945,7.270537955957473,10.481550519987447,11.341251185865785,33.200694444444444,32.607187499999995,31.54716953187383,31.721043369487226,32.69978001019261,33.80884354585562,7.110880952380953,7.105523809523806,7.036480418802006,7.139747517697292,6.321644931877085,6.139762437725412,47.10477002164502,47.86955898268398,49.49843527501133,53.94192933667119,47.43500872871422,44.52533826230837,5.686249999999999,5.730500000000001,5.846277303312743,5.804569242594325,5.812055699885181,5.636433892947382
2008-05-31,PREMON,28.55666666666667,10.98,34.69444444444444,8.474285714285715,41.83954545454544,5.858,32.16760416666666,36.292708333333344,35.9728047317338,30.707112303041733,40.015515014322474,37.56337870423695,8.490625,8.666249999999993,9.092986072453167,8.83447595369966,8.470653273619076,7.358537647439441,33.231249999999996,33.09111111111111,32.80607949690208,33.18773213410849,33.93844674048094,31.36085994485233,7.3884404761904765,7.168023809523806,7.611602536995489,7.987678496561489,7.500618704827135,6.820478181626914,45.73745265151515,47.81830898268397,46.43487934682497,45.90043097876186,55.50910753006944,53.204475290555216,5.438749999999999,5.7490000000000006,5.850966381987646,5.812184714751245,6.511397418384224,5.8875914057532395
2008-08-31,MONSOON,26.881666666666664,10.003333333333334,35.016666666666666,7.33,40.11454545454546,4.965999999999998,28.84692708333333,34.28885416666668,32.33634950570695,27.612588629613867,26.069594728252483,22.530671521022477,9.407222222222224,8.559583333333327,9.457124976805234,9.277010802953543,8.282195188779639,8.982548368293545,33.97291666666666,33.310277777777785,33.69031436480792,34.147816332286936,33.57804783784261,32.903836233866386,7.814049107142857,7.053738095238092,7.498961522197294,7.697163845362145,7.702788265385146,7.970210746118902,43.126041666666666,46.39123106060605,43.90674578991317,42.12720977026988,45.01493411650585,42.86071034174048,5.20125,5.6235,5.496979829192587,5.387514905352786,5.148277329186,5.385627397654689
2008-11-30,POMKH,27.43,10.243333333333334,34.377777777777766,7.394285714285715,40.84727272727272,4.238,27.626458333333332,30.04635416666668,30.37380970342417,27.27814412039724,29.059228044691388,29.605384139847168,10.388055555555557,8.42166666666666,9.771608319416474,9.627706687479618,9.580978307968618,9.440309782198392,34.91555555555555,33.15222222222223,33.96529972999586,34.39549323731484,33.91908211711602,33.88177672432554,7.989419642857143,7.723142857142854,7.4570911990326625,7.6078545847858114,7.55120771654181,7.352592291388697,41.30863636363637,45.08367424242423,42.68295656485699,41.40576893347622,40.49647436737709,41.10291173259672,5.18825,5.2540000000000004,4.993387897515552,4.81841729947802,5.218974517834724,5.050823730272955
2009-02-28,POMRB,27.721666666666664,10.344444444444443,35.08555555555555,8.42125,41.87227272727272,5.532,27.722291666666667,27.647500000000015,29.312952488721166,27.416674523363753,27.9948474390265,24.398902057646655,10.490694444444447,10.39277777777777,10.000742769427662,9.866724084260506,9.001441423207623,9.800418138763082,35.133041666666664,34.79361111111111,34.41340206021974,34.85038289413344,32.99831010868925,34.111354785087585,8.28110615079365,7.904955357142854,7.842754719419597,8.160706397185074,7.817004209392582,7.7141942499295135,41.808465909090906,41.16840909090908,42.35868302982328,41.869779183856785,42.91357845391876,43.41029570094455,5.288,5.1485,5.208832738509331,5.146300986631264,4.696552432399155,4.429954699642756
2009-05-31,PREMON,28.388333333333332,10.942222222222226,35.67,9.15,42.96136363636364,6.176,27.844583333333333,27.605416666666677,28.94310482656603,27.951163705589575,29.69998173842182,23.971154919262077,10.62263888888889,10.383333333333326,10.377334550545488,10.260563061183701,11.420663337968335,10.044381617281228,35.33586111111111,35.037499999999994,34.916041236131846,35.36525064975858,37.152550892083696,34.56227141544606,8.59501488095238,8.073883928571426,8.365652831651758,8.821022562303542,8.527651477244177,8.546858367272486,42.38994318181818,41.44886363636363,42.599755272439424,42.76064076705648,43.18082547398292,39.97635092630681,5.346750000000001,5.228000000000001,5.595699643105599,5.625057248085926,5.862521468550015,5.20797133540876
2009-08-31,MONSOON,27.816666666666666,10.862222222222226,35.78099999999999,8.987777777777778,42.99136363636363,5.4460000000000015,27.890625,27.839166666666678,28.492529562606286,27.650446801830817,24.78412853357448,26.982050022935898,10.700000000000001,10.59805555555555,10.571289619216184,10.444468489737918,9.818762945332521,10.447009789575041,35.55831944444444,35.22858333333333,35.2620247416791,35.701332596233,35.750724242267324,35.07499246416673,8.701684027777778,8.488328373015872,8.614502810102167,9.014735635394976,8.51561745417203,8.60008782531527,42.81090909090909,42.16806818181817,42.75639861800911,43.06906178008164,42.112722393909124,42.33050613635977,5.21125,5.348000000000002,5.53581978586336,5.5215216302601124,5.1499689432308395,5.4900949276454165
2009-11-30,POMKH,27.47333333333334,10.44,35.23600000000001,8.247777777777777,42.62227272727272,4.228,27.976458333333333,27.85000000000001,28.08485107089711,27.319847048545082,29.7497708774315,27.197650718186978,10.588281250000001,10.647222222222217,10.51877377152971,10.362287337215959,10.796954364819896,10.63320789862736,35.76439285714286,35.443138888888896,35.25161484500747,35.64403957479595,35.4365627601575,35.40177370753682,8.687222222222223,8.701701388888887,8.46781279717241,8.672626854231435,8.879213367448074,8.668314513356519,43.23340909090909,42.61181818181817,42.702748261714554,42.917701604695,41.64430995860417,42.74413187428727,4.906250000000001,5.345500000000001,5.012691871518016,4.882812486688252,5.542498443077327,5.027002517697015
2010-02-28,POMRB,28.046666666666663,10.766666666666666,36.007,8.421111111111111,43.465,4.458,26.482395833333335,27.931250000000006,28.06957730920493,27.67100619842477,28.109433827789317,26.787239695883798,10.106006944444445,10.752777777777773,10.617930929584492,10.45926643671067,9.735209541293324,10.54656563421098,37.53266071428571,35.67350000000001,35.55376890700448,35.957648489881144,34.20908755430438,35.32504401908808,8.446805555555555,8.701666666666664,8.44913212274789,8.62370737251889,8.855692577350403,8.956994364011512,44.16930397727273,43.00999999999999,43.007648957028735,43.44202772550599,44.500942057739344,42.61125321344481,4.334333333333333,5.077000000000001,4.79081512291081,4.663501566979819,4.795663031880947,4.819783496936352
2010-05-31,PREMON,28.75,9.626250000000002,36.39714285714286,9.034444444444443,44.74863636363637,4.8100000000000005,23.179583333333333,28.021666666666672,28.341746385522956,28.284352104167215,30.00181673123582,27.47262071351483,9.441354166666667,10.423784722222216,10.221258557750696,10.015174860947429,12.007047447114495,10.64526787147885,38.71553571428571,35.85528571428573,35.891118487059835,36.30687932470623,38.22872352450624,35.64069280760002,7.9404861111111105,8.672777777777776,8.683257051426512,8.955808480547596,8.932952965570719,8.913957611654617,44.79478693181818,43.45681818181817,43.70404391967179,44.48472776816847,44.77194803274983,43.31695311912864,3.5167500000000005,4.7355,4.798489073746486,4.71938549765204,5.172298436018351,4.70106205232983
2010-08-31,MONSOON,15.5025,8.319999999999999,49.2,7.1800000000000015,48.69125,2.2366666666666664,19.674583333333334,24.943125000000006,23.206047831313775,18.4754806168724,25.139208168410853,27.716146516866374,8.727395833333333,9.78822916666666,9.460755134650416,9.198021381452165,9.505193287564987,10.188298894056379,37.380785714285715,39.21003571428572,41.2146710922359,42.237856337695206,36.664519657054555,35.99082177250579,7.251499999999999,8.220833333333331,8.081954230855908,8.031790410976006,8.603345432661449,8.621059022187492,44.972639860139864,44.88178977272726,45.698926351803074,47.50377153644479,43.84131049212192,44.182325347985525,2.6847499999999997,3.933166666666666,3.773760110914558,3.5117673309282447,4.0050458263148485,4.185508242603353
2010-11-30,POMKH,13.365,7.665,31.28,6.005,41.92625,0.8966666666666666,16.473125,21.41604166666667,19.269628698788267,14.502481287608607,18.830396020523686,15.129871317525316,8.20578125,9.09447916666666,8.74245308079025,8.457951450880008,9.429068942202699,9.35047783219662,36.07297619047619,38.22103571428572,37.24080265534154,37.50672022524481,42.16808626098006,42.10479572603184,6.387055555555555,7.660138888888888,7.251172538513545,6.952939646685383,7.811226119707694,7.557385131438881,45.37978146853147,44.70778409090908,44.18985581108184,43.87796836354479,46.15605476952823,47.107556156998164,2.0804166666666664,3.100333333333333,2.6229227332154017,2.244297082974905,3.0085260621512773,1.6478272912974392
2011-02-28,POMRB,14.115,7.83,29.285,5.151999999999999,45.583846153846146,1.133333333333333,14.775,17.933125,17.207777219272963,14.107672164617698,14.35218161315297,13.407031286697034,7.9475,8.360312499999994,8.37747184847415,8.118777538650908,7.701655945203792,8.59464115552542,33.431666666666665,36.54053571428572,34.058481593204924,33.981563130280016,35.968512820570936,37.09445231318854,5.638,6.842861111111111,6.411503523108127,5.992273244145765,7.0714198220307,6.765010063669127,45.102776442307686,45.23749562937061,44.74745194818756,45.19381328326526,45.3629904183427,42.54518737386589,1.878333333333333,2.269166666666666,2.0270869732625743,1.7035015802860185,1.725182142464863,1.6255674107614428
2011-05-31,PREMON,17.07,8.389999999999999,32.656666666666666,5.388,45.886923076923075,3.3,14.7190625,15.013125000000002,17.15266633156378,16.233405382764712,16.089351826331946,14.178800854551923,7.435312499999999,8.051249999999992,8.38248310908449,8.174845556807085,9.546255275152504,8.251745023165643,31.524583333333332,35.60541666666667,33.49775562258962,33.53182937128296,36.04238159880574,33.47978475311611,5.3169375,5.9312499999999995,6.0021021138648765,5.710442232896661,6.243354394268554,6.013559518666276,45.15856971153846,45.52206730769229,45.20324039968177,45.82538957736912,46.51478272093792,45.2794661223627,2.139583333333333,1.8916666666666662,2.5362521839575445,2.4653130761904913,1.9307873090792964,1.7497017886626294
2011-08-31,MONSOON,13.597499999999998,7.4899999999999975,31.81,4.834,45.33692307692309,2.13,15.024375,14.536875000000002,15.730599798938266,14.13631429330805,13.213430030482908,12.067358092482719,6.608124999999999,7.843749999999991,8.025489865450693,7.81300275593005,7.623699179919033,8.313744166807625,32.368541666666665,31.25791666666667,32.82265337355378,32.90233157343114,33.755156328541744,33.09879795328982,5.581624999999999,5.3447499999999994,5.5348612683189256,5.26867950833389,5.330345125167231,4.947349616304785,45.68490384615385,44.68348557692306,45.2567134705783,45.655442421402164,45.160467168425285,46.0908978618666,2.662916666666667,1.8649999999999998,2.3737513103745265,2.2965270078052624,1.928591059433246,1.9951077843974252
2011-11-30,POMKH,14.8225,4.3975,33.41333333333333,5.7825,45.72692307692307,3.0933333333333333,14.9840625,14.901250000000003,15.36735987936296,14.551090408499864,15.822181279759329,12.479307776543596,5.7203124999999995,7.0268749999999915,6.574293919270416,6.2615607992248865,8.045008500089976,7.944343845086553,33.19625,31.791249999999998,33.0589253574656,33.270662744957896,32.52197535722151,32.50226749680991,6.268625,5.289124999999999,5.633916760991355,5.623037688128074,5.103430302574887,4.501287921231966,45.885288461538465,45.63365384615383,45.44479731311621,45.865794197055685,44.19995071659187,44.116113936958655,3.0079166666666666,2.4141666666666666,2.661584119558049,2.672244812767994,2.2574535695897815,1.2141914190165215
2012-02-29,POMRB,15.1,4.48,33.903333333333336,7.492000000000001,45.99384615384616,3.123333333333333,15.010625,15.147500000000003,15.260415927617775,14.859727194406146,15.318038922111553,14.639831806388804,5.167447916666666,6.189374999999991,5.73657635156225,5.435519375268662,5.426590754439989,6.35379509188931,34.94846354166667,32.94583333333333,33.396688547812694,33.69507182235107,31.802488476695746,32.92396161725545,6.999406250000001,5.874124999999999,6.377150056594814,6.762093482776788,5.878942120939371,5.391460196566103,46.17692848557693,45.73615384615383,45.66441684940819,46.11537342541983,47.441338537573,45.88066529566731,3.1643749999999997,2.9116666666666666,2.846283805068163,2.8806777693608825,2.9575114344509137,3.1196733860395525
2012-05-31,PREMON,15.7625,4.6375,34.660000000000004,8.544,47.08000000000001,4.07,15.3234375,14.820625000000001,15.461249556570664,15.432123911625494,17.0722443553707,15.6985702079931,5.275625,5.251249999999992,5.29694581093735,5.045300012706374,6.762667251516521,5.513509311820262,37.460093750000006,33.446666666666665,33.90201312868762,34.27015771837559,35.963056039283664,33.37727166121086,7.714375000000001,6.663124999999999,7.243890033956888,7.863599087024106,7.204675618987665,7.128903208443213,46.397222355769244,46.03442307692307,46.23065010964492,46.93491198861542,47.42392269790032,45.74280101583572,3.3533333333333335,3.104166666666667,3.3357702830408975,3.4431806062672274,3.672919319407529,4.07273565271306
2012-08-31,MONSOON,15.117499999999998,6.819583333333332,43.824375,7.52425,46.47696634615385,2.6116666666666664,15.548124999999999,15.200625000000002,15.323749733942396,15.085434967478653,12.158085578225087,14.099415998885839,5.6671875,5.083645833333326,5.906000819895743,5.781309173079534,4.3817448825416,5.120671177535021,39.44901041666667,36.450260416666666,37.870957877212575,38.69639988985562,34.64473480029986,33.970992747999034,8.274562500000002,7.3356875,7.356034020374134,7.755118998300403,7.629791368722588,7.793322786575271,46.56991466346155,46.31943389423076,46.32917660424849,46.789656791103326,46.26859522557724,46.457896820424835,3.5775,3.2245833333333334,3.046128836491205,3.0329299250229966,3.016618938457918,2.6533442347209486
2012-11-30,POMKH,15.805,5.933333333333334,41.492,8.812000000000003,46.349230769230786,4.123333333333334,15.767812499999998,15.446250000000004,15.516249840365436,15.518520374377681,17.058654599179214,15.093781177429854,6.074166666666667,5.467604166666659,5.916933825270779,5.803283057792892,6.019579697624871,5.882532350233675,41.28509375000001,38.46992708333333,39.31937472632754,40.112963440799106,38.58708220780461,38.53170965296716,8.5143125,8.0930625,7.938420412224481,8.449886906309064,7.6411548281691335,7.644125614729751,46.665587740384616,46.47501081730769,46.33719827024141,46.65580467378213,45.33044552411631,46.22925966076466,3.7312499999999993,3.4820833333333336,3.4770106352280568,3.5474290179453476,2.937488120700251,2.5435208950460906
2013-02-28,POMRB,15.915,6.076666666666667,41.736000000000004,8.943999999999997,46.753076923076925,3.8866666666666654,15.8284375,15.650000000000004,15.675749904219261,15.705681086459265,16.32849953613656,15.434094557507342,5.965781250000001,5.866770833333326,5.980826961829134,5.8780814055708985,5.085899569860165,5.9053135731629816,42.382171875000004,40.428093749999995,40.286024835796525,41.01012030560528,38.80435277215853,39.90190375323003,8.64303125,8.456062499999998,8.340652247334688,8.828101813578073,8.716508736087413,8.578889918694443,46.58644771634616,46.66481850961538,46.503549731375614,46.88724466892194,48.21568674341009,46.17959753829661,3.6497916666666663,3.672916666666667,3.6408730478035,3.699395419513005,3.8730220773764668,3.950176477526911
2013-05-31,PREMON,16.705000000000002,6.296666666666668,41.51600000000001,9.010000000000002,47.08615384615384,4.536666666666666,15.723437500000001,15.885625000000005,16.087449942531556,16.34460018563748,17.90876314639303,15.680074624250548,5.670833333333333,6.281562499999993,6.107162843764147,6.015709464656621,7.338488114306424,5.982155255834277,43.372625000000006,42.14209375,40.77801490147792,41.41049734216724,43.351429988064154,40.75082989291001,8.65425,8.5725625,8.608391348400815,9.030617982853702,9.197443728306899,9.392994891471266,46.47934294871796,46.66635697115384,46.7365913772869,47.188642460879535,48.18767633436089,46.660814849629176,3.5083333333333333,3.7895833333333337,3.9991904953487665,4.090192186045807,4.486036660242226,4.737525693044802
2013-08-31,MONSOON,14.66,4.293333333333334,45.74500000000001,8.088,45.837692307692315,1.4933333333333334,15.659062500000001,15.771250000000004,15.516469965518935,14.961717643223665,13.088917818458444,15.981824045084315,5.718958333333333,5.649999999999993,5.381631039591822,5.21740035692179,5.470067594219136,6.12319493906103,44.8550625,42.62225,42.76480894088675,43.52811375228131,41.78543532214928,41.10499500630272,8.624291666666666,8.7135,8.400234809040489,8.587477062792876,8.69166853014581,8.6736194591535,46.26278554778555,46.506538461538454,46.37703174944906,46.43682470522949,46.501409405738414,46.71031198673514,3.4062499999999996,3.5100000000000002,2.996847630542593,2.8296875973011097,3.5966251228091792,3.349371944450372
2013-11-30,POMKH,15.4225,6.1,47.49500000000001,8.338,46.13166666666666,4.11,15.615937500000001,15.675625000000005,15.47888197931136,15.201185118792298,16.753999874408564,14.490040139598012,5.799791666666667,5.69166666666666,5.668978623755093,5.562721687417229,5.397944987541271,5.302610717529657,46.412937500000005,44.123000000000005,44.65688536453206,45.4899765192738,43.299275481511955,43.25265848597685,8.724625,8.594999999999999,8.375340885424293,8.538789699234368,8.399317194943425,8.374815650505978,45.84752942890443,46.45214743589742,46.278885716336106,46.39373802846696,44.95208471378847,45.886043050234214,3.2379166666666666,3.506666666666667,3.4421085783255556,3.4360694717422473,2.3747576353524966,2.497337524545803
2014-02-28,POMRB,15.7825,6.295,47.5925,9.178333333333333,45.23818181818182,3.083333333333333,15.845624999999998,15.642500000000007,15.600329187586816,15.529534768308634,15.954569734373651,15.024719186899524,6.213541666666667,5.746249999999993,5.919387174253056,5.839750550210451,4.837189102081476,5.660192439319582,47.58843750000001,45.587125,45.831131218719236,46.62475829008016,44.117061014975306,45.21626023863639,9.034041666666667,8.653583333333334,8.69653786458791,9.001779555131264,8.723405218462847,8.54846369776243,45.647173659673655,46.07342365967365,45.86260415707439,45.77202008950889,47.95001513602631,46.17640468525345,3.5566666666666666,3.3058333333333336,3.2985984803286668,3.255891706952418,3.679956352805844,3.873479759143098
2014-05-31,PREMON,16.4925,6.725,48.1225,9.578333333333333,45.278999999999996,3.9933333333333336,16.254062499999996,15.589375000000008,15.957197512552089,16.142388420777845,17.749683482369086,15.611525339728356,6.720625000000001,5.853333333333326,6.241632304551834,6.181448327759274,7.310723544619328,5.944865917561132,46.988749999999996,47.238749999999996,46.747678731231545,47.49335363527536,48.91712350250617,46.31612184683774,9.492458333333332,8.795666666666666,9.04925605208608,9.43360193886011,9.343011501662817,9.209885734368768,45.64069823232324,45.62163519813519,45.62916249424463,45.598786326578555,47.046526601100226,45.52786425178396,3.99,3.170000000000001,3.576492421530533,3.600100467994575,3.882349167805091,3.6182016732972304
2014-08-31,MONSOON,16.709999999999994,7.1750000000000025,48.5425,9.995,46.042,4.586666666666667,16.683124999999997,16.101875000000007,16.25831850753125,16.453716520096663,12.882299008650879,15.297288778673492,6.989999999999999,6.573749999999994,6.614979382731101,6.567812970871327,5.658070711760994,6.294709707235931,45.17822916666667,47.93812499999999,47.465607238738926,48.16461969975793,47.83533755799986,47.1522184448581,9.822083333333335,9.272416666666665,9.427553631251648,9.861471879510013,9.09500212230204,9.060789906164533,45.72585606060606,45.67271212121211,45.794297496546776,46.06180672789619,44.89351210190205,45.26890331941058,4.218333333333334,3.943333333333334,3.9805621195849863,4.062941756705007,3.0335472432212023,2.1073038952645398
2014-11-30,POMKH,16.64,7.275,39.9,10.098333333333333,45.87555555555557,4.483333333333333,17.0465625,16.406250000000007,16.41099110451875,16.476214208783812,18.555562567345234,16.46822521440423,7.230625,6.867499999999994,6.878987629638661,6.82616470283228,6.860248097077609,6.689467607149442,43.30010416666667,46.03937499999999,44.439364343243355,44.66538216093261,47.83608037411982,47.79572139938048,10.077083333333333,9.712499999999997,9.695865512084321,10.107093448182372,9.719456318373197,9.732056106810647,45.858291666666666,45.608684343434334,45.82680072015029,46.098277342499884,44.61421301947015,46.00612180259406,4.557499999999999,4.036666666666667,4.181670605084325,4.252298551700288,4.271915256101446,5.8917594600394185
2015-02-28,POMRB,17.9975,7.275,40.70333333333333,10.055,46.17555555555556,4.536666666666666,17.0971875,16.960000000000008,17.04559466271125,17.50194136875902,17.23637078599952,16.270663119334884,7.352500000000001,7.112499999999994,7.037392577783196,6.969719083288998,6.163576814796902,6.952044099964374,41.00572916666666,44.31708333333332,42.94495193927935,43.07923530050057,43.00985252282936,44.14112350171337,10.288958333333333,9.931666666666663,9.839519307250594,10.188950096283813,10.31193664323979,10.417481224452063,45.448444444444455,45.84302777777776,45.9663026543124,46.31414154978828,47.66944271769704,45.70825610478771,4.693333333333333,4.4,4.323669029717262,4.375707542721914,4.551800794308205,3.802971115298492
2015-05-31,PREMON,17.185,7.67,39.986666666666665,10.741666666666665,45.401111111111106,5.253333333333333,17.085625,17.133125000000007,17.10135679762675,17.13872787414068,19.861945070068,17.697543007394195,7.415,7.348749999999994,7.290435546669917,7.221967896840542,8.47324451915844,7.096870634927551,39.267916666666665,42.283124999999984,41.76163783023428,41.875970133891435,45.12000616201023,42.54991478417072,10.427916666666667,10.222499999999997,10.200378251017021,10.620178724613012,10.497509457696683,10.455896695689168,44.73722222222222,45.87355555555554,45.74022603703189,45.85711846185067,47.619512589257006,46.05025405023877,4.714166666666666,4.715000000000001,4.695534751163691,4.783790523065176,5.1454514665506235,4.93406140470657
2015-08-31,MONSOON,16.422500000000007,7.205,38.32333333333333,10.526666666666666,42.641111111111115,4.413333333333333,16.9446875,17.061250000000012,16.82981407857605,16.478004010082067,13.731104426290262,16.757773192548957,7.465781250000001,7.356249999999992,7.2562613280019495,7.1590825747697355,6.717688346273386,7.353885106624561,36.71958333333333,39.72833333333332,40.386316031473896,40.46145942459523,42.019743053307145,41.3634948603162,10.534489583333334,10.355416666666663,10.330893617276878,10.68385082280988,10.254887127115264,10.285223029656716,44.42666666666666,45.02333333333332,44.50058006666358,43.8318891827782,45.15051692815887,45.62427211211093,4.707222222222222,4.671666666666668,4.582654184031547,4.590905156853897,4.29456214454054,4.3927496923722025
2015-11-30,POMKH,16.835,7.745,36.21666666666667,10.678333333333336,43.58666666666666,4.823333333333333,16.883125,17.11000000000001,16.83188844714563,16.628636067422224,18.393161523683318,15.930692187563428,7.5565625,7.473749999999992,7.45175679680117,7.359938402229662,7.432781238858089,7.287118981287697,34.37708333333333,38.80749999999998,38.71845628555101,38.730813673997105,39.971836023594676,39.95633174461258,10.613562500000002,10.500416666666663,10.46986950369946,10.798926425573788,10.49630819554642,10.591110992677335,44.46302083333333,44.451111111111096,44.13501470666481,43.820345724698214,42.30770063617969,43.45315436541578,4.667777777777778,4.756666666666668,4.678925843752261,4.688303825788343,4.567821410212678,4.949843213386273
2016-02-29,POMRB,16.675,7.21125,24.0,10.327583333333333,45.98,4.141111111111111,16.946875000000002,16.77937500000001,16.769133068287378,16.54472068671714,17.39202353229274,16.829840705001114,7.6909375,7.457812499999992,7.3555540780807025,7.238475696286398,6.6876042767228325,7.492451416329749,33.968333333333334,34.631666666666646,32.83107377133061,32.294222597496514,37.09067058885144,38.22539780703563,10.625979166666667,10.568562499999997,10.41295503555301,10.646886739964451,10.968765296228685,10.876927871052104,44.550625000000004,44.40222222222221,44.87300882399889,45.44466545916922,45.37528119375047,44.09320176116182,4.679444444444444,4.657777777777779,4.463799950695801,4.410794811200148,4.877375724490845,4.376218972385363
