Date,Season,Mandu,Patratu,Ramgarh,Gola,Mandu_Trend,Mandu_SMA,Mandu_EWMA,Mandu_DES,Mandu_TES,Mandu_ARIMA,Patratu_Trend,Patratu_SMA,Patratu_EWMA,Patratu_DES,Patratu_TES,Patratu_ARIMA,Ramgarh_Trend,Ramgarh_SMA,Ramgarh_EWMA,Ramgarh_DES,Ramgarh_TES,Ramgarh_ARIMA,Gola_Trend,Gola_SMA,Gola_EWMA,Gola_DES,Gola_TES,Gola_ARIMA
2011-05-31,PREMON,7.754999999999999,6.25,9.10888888888889,10.7,5.35175,5.5445625,6.316888786764717,6.203333793686874,7.82140060392619,7.754999830920156,3.9787500000000002,4.020000000000003,4.37478123037474,3.510384815267718,4.617717077622282,2.1050664045920446,7.970525793650794,8.401597222222222,8.489401188970845,8.427799009543216,9.500791843126619,9.370653822905528,7.6925,9.377500000000001,9.616391730319526,10.238457424943148,9.246067528523566,9.389227319455507
2011-08-31,MONSOON,4.01875,3.15,6.445714285714287,3.0,4.9668125000000005,5.5445625,5.39763327205883,5.598209062855388,3.9961206136676743,4.0187498466705485,4.24,4.452500000000002,3.884868738224844,3.407009837196735,2.2228988252574244,1.305325019441355,8.135213293650793,7.844275793650794,7.671926427668222,7.841529432345028,6.942108501721004,6.962279643972311,7.202500000000001,7.9925000000000015,6.969835038191715,8.632886734260286,5.1797664665274405,5.532172097307127
2011-11-30,POMKH,3.125,2.1,8.82,6.65,4.6928125,5.1589374999999995,4.488579963235297,4.74518281148218,4.655992636245883,4.667499839661451,4.475,3.5050000000000026,3.1709212429349067,3.089063370119719,3.283487235604717,5.414341101767312,8.199883432539682,8.096775793650792,8.131155856600934,8.145555702198354,7.498032866950972,7.532519704809321,6.8725,7.392500000000001,6.841901022915029,8.138494386296161,6.527362305764605,6.431210746305889
2012-02-29,POMRB,4.2,8.4,8.32,7.7,4.42734375,4.774687499999999,4.373147977941178,4.399146886035685,4.871080755561833,5.128061105943895,3.9154166666666663,4.975000000000002,5.262552745760944,4.270668590813666,3.811634914873622,2.316492288022687,8.486682224025975,8.173650793650793,8.20669351396056,8.207972102051139,8.71295656480821,8.693110967514595,7.0978125,7.012500000000001,7.1851406137490175,7.978836709319037,7.388482040387846,7.510388867493377
2012-05-31,PREMON,7.1,2.25,9.31875,9.58,4.3421875000000005,4.6109374999999995,5.463888786764707,5.1650085581152885,6.577258296358112,6.593186593290648,4.080520833333334,3.9750000000000023,4.057531647456567,3.812205884274078,6.384809108928158,5.7452685714848375,8.633498376623375,8.22611607142857,8.651516108376336,8.552263692699704,9.652411727405285,9.50578257327977,7.531875,6.732500000000001,8.143084368249411,8.377639414135599,9.281760766498605,9.51132709688053
2012-08-31,MONSOON,2.55,2.6733333333333333,8.530243506493505,5.9224999999999985,4.5021875,4.2437499999999995,4.298333272058824,4.277977780945258,3.083362175100814,3.2082316662128347,3.8419791666666665,3.8558333333333352,3.5038523218072735,3.5449919164882466,2.2813163443610307,2.895615360028358,8.424391233766233,8.747248376623375,8.603007067623205,8.556047175047228,7.119992605543114,7.110615459070784,6.865625,7.463125,7.254850620949647,7.713586621317454,5.188532388751597,5.36493021740412
2012-11-30,POMKH,3.9125,3.8975,7.91,7.2,4.56375,4.440625,4.143999963235294,3.998825096165054,3.430497134704174,3.87380027809965,3.6870833333333337,4.305208333333335,3.661311393084364,3.6110910213924483,3.1833699671321227,1.9304102400189056,8.35278409090909,8.519748376623374,8.325804240573923,8.372027933245745,8.535729668371529,8.636320801752086,6.170624999999999,7.600625000000001,7.232910372569789,7.474520189548255,6.603839873702724,6.535278225421105
2013-02-28,POMRB,4.692500000000001,4.694166666666667,7.557142857142857,1.82,4.5871875,4.56375,4.363399977941177,4.067001458100751,4.777865569452595,4.929025743456039,4.040000000000001,3.3787500000000015,4.074453502517285,3.844869439667785,4.273743850347978,7.721640960075622,8.638467938311688,8.329034090909088,8.018339687201497,8.136971184597,8.872328173416996,8.834453210989063,6.2703125,6.130625000000001,5.067746223541873,5.823442460494889,7.476102074133505,7.627103279349262
2013-05-31,PREMON,7.1,4.716666666666668,9.50875,9.9,4.5121875000000005,4.563749999999999,5.458039986764707,5.03790665701996,6.813499274084079,7.064093405258749,4.0203125,3.995416666666668,4.331338768177038,4.036047941096673,5.61203975835946,2.0682966857345417,9.082346230158729,8.376534090909088,8.614503812320898,8.559727251781467,9.39589892152771,9.241459538576478,6.275833333333333,6.210625000000002,7.000647734125124,6.6289245190165405,9.23061723485646,9.428707581839664
2013-08-31,MONSOON,2.7375,3.03,10.625714285714283,6.4,4.3521875,4.610624999999999,4.369823992058824,4.354729783294128,3.186721083019684,3.398575303246292,3.8713541666666664,4.0845833333333355,3.810803260906223,3.8047973462805564,2.4683273695047543,2.457442876976448,9.448852362914863,8.900401785714282,9.418988001678251,9.191927032046006,7.064837346460809,7.130611206438951,6.819166666666667,6.330000000000002,6.760388640475075,6.430569770907059,5.145701225246623,5.328461575556655
2013-11-30,POMKH,3.125,3.3833333333333333,9.365555555555558,6.7666666666666675,4.290625,4.4137499999999985,3.871894395235294,3.8862784509354915,3.5811841674251967,3.8282464166320804,3.9033333333333338,3.9560416666666685,3.6398152898770673,3.7016399418795367,3.420646580019035,3.582749481177945,9.761945301226552,9.26429067460317,9.397615023229173,9.255371665646878,9.450411715751235,9.507577111935298,7.291666666666667,6.2216666666666685,6.762899850951712,6.382186952309706,6.572824227418761,6.521582843616304
2014-02-28,POMRB,4.2,4.016666666666667,9.033636363636363,6.6,4.2671875,4.290624999999999,4.003136637141177,3.871837067694309,4.400836216984177,4.619090143657607,4.072500000000001,3.786666666666668,3.7905558405929067,3.7637943080328853,4.288382785152118,4.31507971508988,9.609080447330447,9.633414051226547,9.25202355939205,9.199904727618149,10.030920271642298,9.92457444082224,7.085416666666667,7.416666666666668,6.697739910571027,6.319430259426779,7.43546574809332,7.198842692572307
2014-05-31,PREMON,7.1,5.650000000000001,10.537,8.9,4.440625000000001,4.290624999999999,5.241881982284706,4.945721260322938,6.371519383351876,6.625963210784533,4.229166666666667,4.020000000000001,4.534333504355745,4.185379559071617,5.421611711331637,4.335762681947225,9.253239898989898,9.890476551226547,9.766014135635231,9.613516337005228,10.697850509450038,10.553887573171993,6.895833333333333,7.166666666666668,7.578643946342616,6.9430623875732795,9.301913617909864,9.537475782240014
2014-08-31,MONSOON,2.55,3.45,8.374545454545455,5.75,4.760625,4.243749999999999,4.165129189370823,4.2731498636663225,2.9933483698266032,3.1852295410808935,4.31125,4.125000000000001,4.100600102613447,4.020141703450039,2.610847438789594,2.7853062034558493,9.25240340909091,9.32768434343434,9.20942666319932,9.25233787613513,8.243361617958938,8.483483457890719,6.875,7.004166666666668,6.84718636780557,6.6314187626816565,5.192162964556161,5.442898218410009
2014-11-30,POMKH,4.7,4.216666666666667,8.77,5.9,4.995416666666667,4.637499999999998,4.379077513622494,4.418330886922126,3.391114768859543,3.7823727619304046,4.461458333333333,4.333333333333334,4.147026728234735,4.063184857503653,3.645378426519268,3.1101053866971253,9.484823863636365,9.178795454545451,9.033655997919592,9.118436224525272,9.082295947837165,9.140326016968897,6.43125,6.787500000000001,6.468311820683342,6.389720671235412,6.603090045776361,6.5635611138794925
2015-02-28,POMRB,5.1850000000000005,3.84,9.6225,7.3,5.153958333333333,4.883749999999998,4.701446508173497,4.721764890134266,5.203592353347436,5.173514677121501,4.51375,4.2891666666666675,4.024216036940841,4.011744320658063,4.693431131370762,3.6922926019409226,9.58229895104895,9.326011363636361,9.269193598751755,9.281239279636509,9.560239208409206,9.414471393179173,5.7625,6.9625,6.800987092410004,6.575909440491689,7.444812211293388,7.161898445750785
2015-05-31,PREMON,7.993333333333332,7.028333333333332,11.8075,4.65,5.358333333333333,5.107083333333332,6.018201238237431,6.047568518722536,7.2767850084401005,7.57226026455477,4.279166666666667,4.63375,5.2258629554978375,4.698815282742907,5.6543094845951565,5.193722788622295,9.580232371794873,9.643636363636361,10.284516159251053,10.052841449592421,10.704977286511964,10.560252655499827,5.85625,5.9,5.940592255446003,6.012169497706053,9.327225490983793,9.518969580019169
2015-08-31,MONSOON,2.925,2.49,7.8838461538461555,4.65,5.789583333333334,5.200833333333332,4.780920742942458,5.341958375795535,3.891902256709972,3.8618184618912057,4.1814583333333335,4.39375,4.131517773298703,4.211756307753594,3.182974212169536,3.1713882514596308,9.625083562271062,9.520961538461536,9.324248157089094,9.412297383194543,8.820213891772998,9.052547954524668,6.168125000000001,5.625,5.424355353267602,5.5194619309513655,5.117892792143275,5.352673297727761
2015-11-30,POMKH,5.96,3.3,9.244166666666667,7.75,6.099166666666667,5.515833333333332,5.252552445765474,5.736713820332523,3.9951773071197296,4.174514990098658,4.332916666666667,4.164583333333333,3.798910663979222,4.008482244765325,3.7635665505892373,3.8761411962284376,9.392418727106229,9.639503205128204,9.292215560920123,9.373154321490176,9.17772963507552,9.2192076613733,6.94875,6.0875,6.354613211960562,5.973553196655905,6.50453776157536,6.385962561418087
2016-02-29,POMRB,7.375,3.975,9.507142857142858,7.9449999999999985,6.554375,6.063333333333333,6.101531467459285,6.584328859175682,6.176610051122249,5.775512888699647,4.55375,4.198333333333333,3.869346398387533,4.000377324091914,4.5050123909814594,3.529893010320284,9.251014194139193,9.610663919413918,9.378186479409218,9.424889501975672,9.826464734056376,9.690688420474885,7.707083333333332,6.24875,6.990767927176336,6.476029974047835,7.391133259308303,7.084263330608576
2016-05-31,PREMON,8.28,8.105,10.061538461538463,10.25,6.9525,6.135,6.972918880475571,7.651743760802648,8.934337323647778,8.91924519769295,4.70875,4.4675,5.56360783903252,4.938617954619998,5.561713275817935,6.460746017587082,8.90301583832834,9.174173534798534,9.651527272260916,9.627968475656848,10.799125891886742,10.71215154046511,7.710416666666667,7.6487500000000015,8.294460756305803,7.6328045381217136,9.28948230360803,9.177619711270951
2016-08-31,MONSOON,6.28,3.18,8.498571428571427,5.116666666666667,6.85875,6.97375,6.6957513282853425,7.776102505506847,4.778351589754627,4.741286097400936,4.8881250000000005,4.640000000000001,4.610164703419512,4.562466978914165,3.4368073064937974,2.2889149988795596,8.547397602397602,9.32785485347985,9.19034493478512,9.29978497825468,8.084554132012338,8.268349261787558,7.774791666666666,7.765416666666669,7.023343120450148,7.194111825002551,5.211119573028597,5.42238954259574
2016-11-30,POMKH,5.79,3.85,5.845454545454545,7.31,6.826250000000001,6.93125,6.333450796971206,7.5742618783397475,6.270150025540325,5.635086314986343,4.9018749999999995,4.777500000000001,4.306098822051707,4.414947307672684,4.1466272124205386,3.0335018057439944,8.668821907259407,8.47817682317682,7.85238877905289,8.27148940778805,9.051033854855945,9.092887209124513,7.887916666666667,7.655416666666669,7.138005872270089,7.373974703620849,6.606644308428924,6.5833265205603215
2017-02-28,POMRB,6.795,4.86,10.06090909090909,8.9,6.644791666666666,6.786250000000001,6.5180704781827234,7.6529020939996935,7.0763216333418555,6.8720379531337334,4.857500000000001,4.99875,4.527659293231024,4.527514295434205,4.937533853969401,3.653990811464357,8.924259559884558,8.616618381618379,8.735796903795372,8.820102531675886,8.22423417044983,8.086824856522052,7.860833333333333,7.894166666666669,7.842803523362053,7.978060770015031,7.480836767901262,7.236983071040194
2017-05-31,PREMON,8.6,7.33,10.479166666666666,10.2,6.064583333333333,6.866250000000001,7.350842286909634,8.312170784695674,9.001732939044665,8.675637178288923,4.858125,4.805000000000001,5.648595575938614,5.182896822615297,6.128295117819247,7.450464283501538,9.508061868686868,8.72102543290043,9.43314480894389,9.330151642448842,10.169154611491143,10.053346444018832,7.715,7.881666666666668,8.78568211401723,8.898593575943748,9.399501881930226,9.365942389425545
2017-08-31,MONSOON,4.508333333333334,3.6,10.124444444444443,4.95,5.497708333333333,6.423333333333334,6.213838705479114,7.349459631664571,4.987833450312195,4.543018384327709,5.0112499999999995,4.910000000000001,4.829157345563169,4.853219569132679,3.6059051674823484,2.9231926491714857,9.888708721833721,9.127493686868682,9.70966466314411,9.58055982465459,7.927003928595613,8.118555813957354,7.6,7.840000000000002,7.251409268410339,8.169086438987112,5.317657068891865,5.531194995065506
2017-11-30,POMKH,2.92,3.435,8.889999999999997,6.31,5.0945833333333335,5.705833333333334,4.896303223287468,5.909912005351683,5.365265024417714,5.17760722380475,5.264687500000001,4.80625,4.271494407337901,4.551908092465724,4.39006238026295,3.5390854400346603,9.862685630341879,9.888630050505046,9.381798797886464,9.38439118469205,9.697728710618525,9.591473214502507,7.613125,7.5900000000000025,6.874845561046203,7.820806242624177,6.707051863699726,6.740032014224559
2018-02-28,POMRB,5.13,6.5,10.061538461538461,8.98,4.876041666666667,5.289583333333335,4.9897819339724805,5.442774491567726,5.066088393877316,5.2247729819917215,5.313125,5.2162500000000005,5.162896644402741,5.011797082021038,4.985887794891609,4.4675208411866105,9.234778311965812,9.888787393162389,9.653694663347263,9.599609244132909,9.952253694856166,9.892082134398677,7.616250000000001,7.610000000000003,7.716907336627722,8.23911746320049,7.5558355447243715,7.411934153136702
2018-05-31,PREMON,7.04,7.7175,10.270352564102565,10.225,5.17625,4.899583333333334,5.809869160383489,5.754977280274354,7.18568831075404,6.931453782673515,5.429375,5.313125000000001,6.184737986641645,5.659331334716467,6.648222087025776,6.738050980637418,8.900785256410256,9.836583867521364,9.900357823649383,9.813161952264299,11.118197506532269,11.019946206241809,7.64875,7.6162500000000035,8.720144401976633,8.974184202619682,9.474735405281798,9.494246803688172
2018-08-31,MONSOON,4.32,3.6,5.3100000000000005,4.95,,4.852500000000001,5.2139214962300935,5.135881246780537,3.315810153301098,3.4529068356802606,,5.313125000000001,5.150842791984987,5.23380342645297,4.086596663110972,3.3092746971752667,,8.632972756410254,8.06421469418963,8.469834701199412,8.353904485089238,8.632622388935186,,7.6162500000000035,7.21208664118598,8.099383831193562,5.391839925669463,5.5838870901682895
2018-11-30,POMKH,5.51,4.365,11.0325,6.57,,5.5,5.3323528977380565,,4.527795475073248,4.613691050672503,,5.545625000000002,4.836505675190992,,4.7283345591271395,3.1575996068880667,,9.168597756410254,9.251528816513778,,7.761014277245863,7.639885398798828,,7.681250000000003,6.955251984711588,,6.77962244779025,6.798012622324601
