Date,Season,Bangana,Haroli,Una,Amb,Bangana_Trend,Bangana_SMA,Bangana_EWMA,Bangana_DES,Bangana_TES,Bangana_ARIMA,Haroli_Trend,Haroli_SMA,Haroli_EWMA,Haroli_DES,Haroli_TES,Haroli_ARIMA,Una_Trend,Una_SMA,Una_EWMA,Una_DES,Una_TES,Una_ARIMA,Amb_Trend,Amb_SMA,Amb_EWMA,Amb_DES,Amb_TES,Amb_ARIMA
2010-02-28,POMRB,1.9944444444444445,12.15,6.595714285714287,4.422499999999999,1.7926825396825394,1.7926825396825394,1.705959500466962,1.7524598962327096,2.018222538283779,1.9944444305585656,13.986875,21.753750000000004,16.916960422772462,18.757047986030308,21.82731623368087,21.459951584781486,6.519978479853481,7.012321428571419,6.570160108808565,7.026896789178375,7.373340450916339,7.367405161664297,4.9922321428571435,5.6438194444444445,5.12383182450408,5.881490215325334,6.587150240748289,6.467287951870106
2010-05-31,PREMON,3.0636666666666668,12.66,8.828461538461541,5.869999999999999,1.7875634920634922,1.7926825396825397,2.249042366946844,2.08331409210714,3.0849286458553995,3.063666646432076,11.19625,16.656250000000004,15.214176253663476,16.888400955717575,20.811324002711732,19.488901931052375,5.912186813186815,6.869793956043948,7.473480680669756,7.005601762782689,8.834584205287777,8.928346652436574,5.164151785714286,5.139374999999999,5.422299094702447,5.914517885311598,6.396565746067147,6.377602865008915
2010-08-31,MONSOON,0.8816666666666666,9.83,3.559333333333334,4.642857142857143,1.8264722222222223,1.7926825396825394,1.7020920868347729,1.8399652456742368,0.9004863829797438,0.8816666574485296,10.7975,11.317500000000003,13.060505752198086,14.74422784974989,20.193956346729635,18.04312590698009,5.402329670329671,6.170163003662996,5.907821741735187,6.9843712255584185,5.013436628197151,5.957792236323954,5.538794642857144,4.845089285714285,5.110522313964326,5.695318780423735,4.336747337550804,4.644062193390361
2010-11-30,POMKH,1.1900000000000002,9.66,3.6333333333333337,6.9975000000000005,1.9137916666666668,1.7824444444444443,1.4972552521008637,1.6846792491027838,1.247406548914658,1.2309523693238242,10.32,11.075000000000001,11.700303451318852,12.91124528327613,11.331563158526535,16.30428990686069,4.889974358974359,5.654210622710615,4.998026378374446,6.963205028397452,5.398938923449212,5.617930429029071,5.576696428571428,5.4832142857142845,5.8653133883785955,5.990370096582754,5.392174400647991,4.928109306963207
2011-02-28,POMRB,2.3466666666666667,9.93,4.580666666666667,4.8671428571428565,1.9425000000000001,1.8704999999999996,1.8370198179271848,1.830904267994323,2.0063424495548907,1.979014267447603,10.035,10.520000000000001,10.992182070791312,11.465675417486095,15.242140084621218,14.897598883719244,4.553166666666666,5.150448717948709,4.831082493691334,6.9421029838885495,5.890612290811047,6.337583763403041,5.5563392857142855,5.5943749999999985,5.4660451758843,5.801359388363864,6.552160184372679,6.301973575048281
2011-05-31,PREMON,3.41,11.06,6.7446666666666655,5.728571428571428,1.9049999999999998,1.9570833333333333,2.466211890756311,2.249830293454157,3.09288476408636,3.1968464285707716,9.95375,10.120000000000001,11.019309242474787,10.53825179407232,15.081816203587053,13.845887285602512,4.546833333333334,4.629499999999991,5.596516162881467,6.92106490816527,7.154404189305209,8.01250107958044,5.245044642857144,5.559017857142855,5.571055676959151,5.821627152726386,6.499922338151947,6.449080580636457
2011-08-31,MONSOON,0.7649999999999999,9.15,2.9486666666666665,4.621428571428573,1.8164583333333335,1.9279166666666667,1.7857271344537866,1.9658427639069591,0.9278620813781076,1.0124935694071946,10.034999999999998,9.950000000000001,10.271585545484871,9.479988842955615,15.278456435301122,13.256075177600659,4.770307692307692,4.476833333333325,4.537376364395547,6.900090555693662,3.1835448157535065,4.673251075621804,5.007142857142856,5.553660714285713,5.1912048347469195,5.616184675065523,4.369497417842155,4.679288447276786
2011-11-30,POMKH,1.0066666666666668,9.69,4.193333333333333,4.5285714285714285,1.6704166666666667,1.8820833333333333,1.4741029473389387,1.7511814300222637,1.2684082110300303,1.1877170461298239,10.24125,9.9575,10.038951327290922,8.772322928693544,7.258846359010022,12.386760446659935,5.048823717948718,4.616833333333325,4.399759151970661,6.879179777064275,4.021291085602807,5.0104167663517725,5.126964285714286,4.93642857142857,4.9261514722767235,5.432060138503402,5.409297040302428,5.07652647379217
2012-02-29,POMRB,1.8216666666666668,10.55,5.808461538461537,5.4328571428571415,1.5794791666666668,1.7508333333333332,1.61312843507003,1.7533587353148525,2.0172743858930113,1.896226919040486,10.602500000000001,10.112499999999999,10.243370796374553,8.429491390643673,11.991659715772345,11.815817762783004,5.163407051282052,4.923782051282043,4.963240106567012,6.858332382827802,5.231691066138408,6.262180048105846,5.308928571428571,5.077857142857141,5.12883374050889,5.464849402632443,5.852199314409017,5.505837387367346
2012-05-31,PREMON,2.7666666666666666,12.09,7.745000000000003,6.121428571428571,1.591875,1.5899999999999999,2.0745437277086847,1.9984856026902071,3.0747678340984423,2.99019450580022,10.483749999999999,10.369999999999997,10.982022477824732,8.535881169587427,12.612190790912246,11.547826072354018,5.557799908424909,5.173865384615377,6.0759440639402085,6.837548183683771,7.195317601078176,8.291938964856623,5.654047619047619,5.176071428571427,5.525871672876763,5.629195565489818,6.165036322086548,6.067406658009203
2012-08-31,MONSOON,0.6808333333333333,11.01,2.865,5.684285714285713,1.680416666666667,1.5689583333333332,1.517059569958544,1.7055020265435346,0.8742195243621655,0.778591890130903,9.7225,10.834999999999997,10.993213486694838,8.514903243288442,13.519187161892525,11.662612032583333,6.089787851037851,5.152948717948711,4.791566438364125,6.816826929016371,3.5803333341144503,4.825530662531388,6.470505952380952,5.441785714285712,5.589237289440343,5.67404447159892,4.244523657877599,4.553489736781988
2012-11-30,POMKH,1.1900000000000002,6.880000000000001,7.432142857142857,6.2266666666666675,1.8264583333333333,1.6147916666666666,1.3862357419751263,1.5598988586779905,1.210493176856117,1.1587120784270437,8.603333333333333,10.132499999999999,9.347928092016904,7.756798146657839,6.240500576159844,11.524444748991275,6.319865779645191,5.962651098901091,5.847797005875618,6.796168509982239,4.239865626669781,4.827108794199912,7.726639194139194,5.866309523809521,5.844209040330872,5.8188235844503025,5.626944521940015,5.264818977411216
2013-02-28,POMRB,2.3466666666666667,7.27,6.825555555555552,10.266428571428571,1.9173958333333334,1.7460416666666663,1.7704081118517425,1.7182490240366004,1.9700754685035358,2.0072317855560367,7.597916666666667,9.3125,8.516756855210142,7.2195644778178005,10.598551570815234,10.541149494349185,6.664353008747359,6.216924603174595,6.238900425747592,6.77557269129875,6.57055342094713,7.557695820203349,8.755828754578754,7.074702380952378,7.613096852769952,6.744677632502014,6.496871254864648,6.152068549381534
2013-05-31,PREMON,3.41,6.416666666666668,8.568529411764708,11.336923076923075,1.882083333333333,1.9068749999999997,2.4262448671110457,2.151088860896899,3.0572706593121977,3.220427439543823,7.018750000000001,7.894166666666668,7.676720779792753,6.637918800467539,10.821626226530572,9.848600449446234,6.669118046341343,6.422806956115771,7.170752020154438,6.755039303626401,8.414827273186644,8.611734810676486,9.483587454212453,8.378576007326004,9.102627342431202,7.705066131683521,8.017966054249644,7.939889492890912
2013-08-31,MONSOON,0.7649999999999999,8.64,4.7973684210526315,8.702307692307691,1.705,1.9279166666666663,1.7617469202666274,1.8829300017052686,0.8929421890105083,0.9999179128331999,6.563333333333334,7.301666666666668,8.062032467875651,6.62088404431435,10.914325155012524,9.12201107542344,6.561392586859305,6.905899061378928,6.221398580513716,6.734568109957327,4.652963090197305,4.877612501609885,9.73069368131868,9.133081501831498,8.942499482381798,7.951107153463087,7.067360903702907,7.4649767884519855
2013-11-30,POMKH,0.8233333333333333,4.616666666666666,5.537894736842105,9.030714285714286,1.4129166666666666,1.8362499999999995,1.3863814854933096,1.6396808979620932,1.2342866521669085,1.1702896626702384,6.2675,6.735833333333334,6.683886147392057,5.875907583952411,3.6685017440118113,9.019962449858083,6.791881965944272,6.4323370313037405,5.9479970430450715,6.71415896093001,5.6313959836845395,6.0764405257468574,9.22912087912088,9.834093406593402,8.977785403714794,8.215124783207568,8.506081393518688,8.215720835469666
2014-02-28,POMRB,1.2966666666666666,5.89,7.857999999999999,9.439230769230768,1.2310416666666666,1.5737499999999993,1.3504955579626525,1.5325914204625948,1.973885611624226,1.842060520938678,5.882916666666667,6.390833333333334,6.366331688435234,5.513248146990818,8.075101850459395,8.087721873772423,6.967255847953215,6.690448142414851,6.711998225827043,6.693811682212962,6.743298614272733,6.6189871130952165,8.593063186813188,9.627293956043951,9.162363549921183,8.509672941773397,9.354349174085996,9.260091449999498
2014-05-31,PREMON,2.123333333333333,5.43,9.379999999999997,8.151538461538463,1.1937499999999999,1.2520833333333323,1.6596306681109247,1.6442751879497475,3.003223075993935,2.788973404612937,5.408333333333333,6.144166666666667,5.99179901306114,5.154487431509594,8.520279466080463,7.622432779748235,7.131459064327484,6.893315789473673,7.7791989354962245,6.673526079387488,8.906458447214085,9.024898232673495,8.812839285714286,8.830947802197798,8.758033514568094,8.489051307933147,9.812625884149432,9.926022619789872
2014-08-31,MONSOON,0.5966666666666667,6.55,5.388888888888888,6.7992307692307685,1.2304166666666667,1.209999999999999,1.2344450675332215,1.3783649251638506,0.7681657441373877,0.516340836837967,5.12375,5.621666666666667,6.215079407836685,5.1069639206149215,8.872460229089913,7.1582634624328705,7.183288011695907,7.041195906432737,6.82307491685329,6.653301917742999,5.263231456403376,5.23622256299036,9.190700320512821,8.355178571428567,7.974512416433163,8.201555336148578,7.425562895181102,7.883937427734059
2014-11-30,POMKH,0.6933333333333334,2.91,6.26,12.692000000000002,1.3360416666666666,1.177499999999999,1.0180003738532661,1.1686162639616877,1.1012626763617843,1.1281228375016483,5.220000000000001,5.195,4.89304764470201,4.399689825927385,1.6057820688995772,7.029485404234998,6.9433864098652425,7.22172222222221,6.597844950111973,6.633139053238699,6.234710241256168,6.240335287537476,9.249746794871795,9.270499999999995,9.8615074498599,9.150303345957308,8.212033820287445,7.955684413159556
2015-02-28,POMRB,1.72,5.319999999999999,7.550526315789473,8.800833333333337,1.5225,1.2833333333333323,1.2988002243119596,1.2376999230094703,1.8350757805367666,1.8563212219452014,4.987083333333333,5.0525,5.063828586821206,4.28342618813287,6.075233656893751,6.15733153687951,6.784775298754131,7.14485380116958,6.978917496382973,6.613037303749308,7.390675707087424,7.125677774607587,9.345708333333334,9.110900641025637,9.437237803249275,9.13526547054485,10.20118890956206,10.114574262086055
2015-05-31,PREMON,2.545,6.77,7.768260869565216,9.262307692307692,1.8425,1.388749999999999,1.7972801345871758,1.522029366212779,2.889618258104541,3.0037130745231293,5.065416666666667,5.3875,5.7462971520927235,4.515754902550304,6.806444228162235,5.980056497284171,6.767142448512585,6.7419190185608855,7.29465484565587,6.592996474763414,9.199655254135445,8.933886377135055,8.650073717948718,9.388592948717944,9.367265758872641,9.215587585116745,10.231059688679425,10.241327368578446
2015-08-31,MONSOON,1.6666666666666667,3.3466666666666662,5.731739130434782,6.4561538461538435,2.1804166666666664,1.6562499999999991,1.7450347474189722,1.5717288430060683,0.6799254931467134,0.6480469934657863,5.255416666666666,4.586666666666667,4.786444957922301,4.084864058471551,7.783651504144389,6.147298813564181,6.771431278604118,6.827631578947359,6.669488559567435,6.573016362115282,4.849835389323558,4.595275470286259,8.253261217948717,9.302823717948714,8.202820993785123,8.718201246452743,8.043695851147458,8.443087243593345
2015-11-30,POMKH,2.183333333333333,6.74,5.7760869565217385,7.469999999999999,2.4302083333333337,2.028749999999999,1.9203541817847165,1.7491047282715328,1.0742887617370007,1.51668584847703,5.154166666666667,5.5441666666666665,5.567866974753381,4.407246539340562,0.07566425031531132,5.554365007937464,7.008787741545893,6.7066533180777945,6.312127918349157,6.553096799845267,6.101826627179156,6.38741831442077,8.537660256410255,7.9973237179487136,7.909692596271073,8.520542649699674,8.552912731578388,8.550241956727902
2016-02-29,POMRB,2.933333333333333,3.01,8.068750000000001,10.848333333333334,2.409583333333333,2.3320833333333324,2.3255458424041633,2.1141243644113046,1.8925039936071402,2.3644766390583873,5.780208333333334,4.966666666666667,4.544720184852029,3.9840439061578956,5.649767202954429,5.805380861164249,7.128268417874396,6.836209239130427,7.014776751009495,6.5332376239484935,7.127585670597917,6.9787857072841,8.82420673076923,8.509198717948713,9.085148891095978,9.038004850229573,8.937495591807505,8.763732836828662
2016-05-31,PREMON,3.33,8.27,9.148888888888887,9.49,2.1279166666666662,2.5283333333333324,2.727327505442498,2.5700876997640942,3.015594691751906,3.413038123772222,6.34,5.341666666666667,6.034832110911217,4.697160312443475,5.992691740750027,5.21355882769144,7.123051026570048,7.181366243961344,7.868421606161252,6.51343864091017,9.226375859633487,8.946957649599874,9.271330128205129,8.56612179487179,9.247089334657588,9.182834160536773,9.922456159394775,9.876820437106357
2016-08-31,MONSOON,0.7166666666666668,6.855,5.30695652173913,8.520833333333334,1.7533333333333334,2.2908333333333326,1.9230631699321656,2.299382023379524,0.8502801268751656,0.9040903128712126,6.594375,6.21875,6.36289926654673,5.102186745233832,7.448785187795899,5.860651055772408,6.949962711352657,7.0751705917874315,6.843835572392403,6.49369962563862,5.378757309022975,5.395896900771133,9.377660256410257,9.082291666666663,8.956586934127886,9.1053885441871,7.889782981193682,8.185852221622486
2016-11-30,POMKH,0.8799999999999999,7.71,6.159130434782608,8.982307692307693,1.6141666666666667,1.964999999999999,1.5058379019592993,2.0532306732114822,1.1921457302886995,1.0805676304384568,6.89,6.46125,6.901739559928037,5.678782661870909,0.5405405938778589,6.071168921988756,6.6121328502415455,7.17093146135265,6.569953517348486,6.474020437100617,6.276993435894722,6.106466334113655,9.298133741258741,9.460368589743586,8.966875237399808,9.135428958208696,9.038936797264622,8.983512315647783
2017-02-28,POMRB,1.24,4.075,6.301,10.186666666666667,1.6800000000000002,1.5416666666666656,1.3995027411755796,1.897067127467194,1.9380739736596453,1.833424139281563,7.440625,6.727499999999999,5.771043735956822,5.456421682696238,6.228756987477963,6.418132856163757,6.373221618357488,6.72899396135265,6.462372110409092,6.454400887831821,7.379859625446162,7.313394018469711,9.245984120046622,9.294951923076919,9.454791809106553,9.4008779528126,9.71954375448769,9.658063672687783
2017-05-31,PREMON,3.91,9.57,8.213999999999999,9.515454545454547,1.8112499999999998,1.6866666666666656,2.4037016447053476,2.4372295202404466,2.967273218292566,2.7355463171104617,7.2718750000000005,7.052499999999999,7.290626241574094,6.4048096389503195,6.6826651143197235,5.922058181368198,6.2654907195525045,6.495271739130428,7.163023266245455,6.434840812451091,8.729367644941059,8.205070724424772,9.251229603729605,9.301315559440555,9.47905690364575,9.480298569731469,10.288075210679182,10.221656599976939
2017-08-31,MONSOON,0.6633333333333334,9.96,4.330555555555557,8.078181818181818,2.0979166666666664,1.6733333333333322,1.707554320156542,2.1097751958529036,0.8344263213818557,1.2407609064893015,7.153125,7.82875,8.358375744944457,7.411176332597308,8.276250686591,6.69437954018082,6.389158625730994,6.251171497584535,6.030036181969495,6.415339980464415,4.719327168237337,5.000631805692632,9.216934731934732,9.190652680652676,8.918706869460177,9.256386918870708,8.157284038528369,8.47211800244989
2017-11-30,POMKH,1.9833333333333327,3.255,6.273684210526316,9.466923076923075,2.2104166666666667,1.9491666666666656,1.8178659254272582,2.1191890531807416,1.1736405620413737,1.146697631203473,7.51,6.715,6.3170254469666745,6.907369707631168,1.8521667371911938,7.3857580095446185,7.423007309941521,6.279809941520462,6.127495393392223,6.395898262852751,5.499990141020399,5.691057873474934,9.120472027972028,9.31180652680652,9.137993352445337,9.35416129031358,9.101599476060507,9.044464951543253
2018-02-28,POMRB,2.43,7.58,7.175789473684211,9.427692307692308,2.1774999999999998,2.2466666666666657,2.062719555256355,2.2351514723192634,1.9810210273284912,2.344279174737391,7.2346875,7.59125,6.822215268180004,7.294184206255451,6.360794501080274,6.511217570724198,8.323437865497077,6.498507309941514,6.546813025509018,6.376515471443098,6.933559248298902,7.184156877337834,8.58035839160839,9.122062937062932,9.253872934544125,9.4250794343505,9.903915642584238,9.867057052563778
2018-05-31,PREMON,3.62,8.92,15.61,9.502727272727274,2.0408333333333335,2.1741666666666655,2.685631733153813,2.651076107944442,3.076379674801254,3.116145730517146,7.0315625,7.428749999999999,7.661329160908002,7.9262106646042865,7.5201896986910075,6.737494068292609,8.104782894736843,8.347507309941514,10.17208781530541,6.35719149296535,8.773095649478947,8.55959770135481,8.007412587412587,9.118881118881113,9.353414669817385,9.497248215385426,10.200345689674036,10.094236289953528
2018-08-31,MONSOON,0.6900000000000002,8.4075,4.138000000000001,3.77,,2.180833333333332,1.8873790398922878,2.2828785441883674,0.926934349950822,1.1320633719948905,,7.040624999999999,7.959797496544802,8.390739097922221,8.81727253401097,7.199561730168055,,8.299368421052625,7.758452689183247,6.337925976590924,7.490214074825788,8.08874836371197,,8.04183566433566,7.12004880189043,8.407069890948248,8.091188374132699,8.386428543940248
2018-11-30,POMKH,0.8633333333333333,3.182500000000001,4.717,9.191538461538462,,1.900833333333332,1.477760757268706,,1.2671175053166552,1.0813047585289515,,7.022499999999999,6.048878497926881,,1.9686157532321271,7.45529950568671,,7.910197368421046,6.541871613509948,,7.171655134291223,5.713924281914747,,7.972989510489507,7.948644665749643,,7.811904710529154,7.766056336879019
