Date,Season,Raghunathpur-i,Jaipur,Santuri,Balarampur,Hura,Puruliya-i,Jhalida-ii,Puncha,Baghmundi,Manbazar-ii,Arsa,Barabazar,Kashipur,Puruliya-ii,Raghunathpur-ii,Neturia,Manbazar-i,Para,Jhalida-1,Banduan,Raghunathpur-i_Trend,Raghunathpur-i_SMA,Raghunathpur-i_EWMA,Raghunathpur-i_DES,Raghunathpur-i_TES,Raghunathpur-i_ARIMA,Jaipur_Trend,Jaipur_SMA,Jaipur_EWMA,Jaipur_DES,Jaipur_TES,Jaipur_ARIMA,Santuri_Trend,Santuri_SMA,Santuri_EWMA,Santuri_DES,Santuri_TES,Santuri_ARIMA,Balarampur_Trend,Balarampur_SMA,Balarampur_EWMA,Balarampur_DES,Balarampur_TES,Hura_Trend,Hura_SMA,Hura_EWMA,Hura_DES,Hura_TES,Hura_ARIMA,Puruliya-i_Trend,Puruliya-i_SMA,Puruliya-i_EWMA,Puruliya-i_DES,Puruliya-i_TES,Puruliya-i_ARIMA,Jhalida-ii_Trend,Jhalida-ii_SMA,Jhalida-ii_EWMA,Jhalida-ii_DES,Jhalida-ii_TES,Jhalida-ii_ARIMA,Puncha_Trend,Puncha_SMA,Puncha_EWMA,Puncha_DES,Puncha_TES,Puncha_ARIMA,Baghmundi_Trend,Baghmundi_SMA,Baghmundi_EWMA,Baghmundi_DES,Baghmundi_TES,Baghmundi_ARIMA,Manbazar-ii_Trend,Manbazar-ii_SMA,Manbazar-ii_EWMA,Manbazar-ii_DES,Manbazar-ii_TES,Manbazar-ii_ARIMA,Arsa_Trend,Arsa_SMA,Arsa_EWMA,Arsa_DES,Arsa_TES,Arsa_ARIMA,Barabazar_Trend,Barabazar_SMA,Barabazar_EWMA,Barabazar_DES,Barabazar_TES,Barabazar_ARIMA,Kashipur_Trend,Kashipur_SMA,Kashipur_EWMA,Kashipur_DES,Kashipur_TES,Kashipur_ARIMA,Puruliya-ii_Trend,Puruliya-ii_SMA,Puruliya-ii_EWMA,Puruliya-ii_DES,Puruliya-ii_TES,Puruliya-ii_ARIMA,Raghunathpur-ii_Trend,Raghunathpur-ii_SMA,Raghunathpur-ii_EWMA,Raghunathpur-ii_DES,Raghunathpur-ii_TES,Raghunathpur-ii_ARIMA,Neturia_Trend,Neturia_SMA,Neturia_EWMA,Neturia_DES,Neturia_TES,Neturia_ARIMA,Manbazar-i_Trend,Manbazar-i_SMA,Manbazar-i_EWMA,Manbazar-i_DES,Manbazar-i_TES,Manbazar-i_ARIMA,Para_Trend,Para_SMA,Para_EWMA,Para_DES,Para_TES,Para_ARIMA,Jhalida-1_Trend,Jhalida-1_SMA,Jhalida-1_EWMA,Jhalida-1_DES,Jhalida-1_TES,Jhalida-1_ARIMA,Banduan_Trend,Banduan_SMA,Banduan_EWMA,Banduan_DES,Banduan_TES,Banduan_ARIMA
2001-11-30,POMKH,2.38,5.4175,3.095,2.77,3.612,2.035,3.73,2.475,4.876666666666666,3.26,4.695,4.653333333333333,4.903333333333332,2.9875000000000003,5.97,2.075,3.985,4.03,5.105,7.66,3.630000000000001,2.962499999999999,2.5574681436326605,3.5812422753591213,1.908182199005076,1.9219792177480644,5.7596875,5.530625000000001,5.284572194484459,5.272297446055908,4.496184126416955,4.5192727744233165,4.15,3.3250000000000024,2.9592844990605967,3.1298463931416602,2.032910048374484,1.95692440684278,4.644166666666667,4.416666666666664,3.5740444288352484,3.141391286195632,3.379729625457103,4.30325,4.028500000000002,3.70833602734964,3.4665859237791947,2.6838440732252726,2.9426796426042916,3.125625,2.142499999999999,1.8799272434472007,2.393872671565184,2.0354923634226054,1.3425943574361812,4.203437500000001,3.7425000000000015,3.4303841686709835,3.3707215187613984,2.4151615040124574,2.0026674645885505,3.3124999999999996,2.7775,2.5461417576381478,3.1185490396615148,1.6096148188482298,1.6349047520566908,4.751354166666666,4.2141666666666655,4.156389712174445,4.272076287256235,3.276623662363235,2.9805767691846534,4.89125,4.127499999999999,3.8217754846694643,4.343977125565332,2.7575109529913524,3.241518707393122,4.60625,4.185625000000002,4.14288407358813,3.7847102506241064,2.8351952165982834,2.6997085074457656,5.082083333333333,4.910833333333332,4.435775155113216,4.765091898655606,3.4626478868113493,2.913005819400717,4.961507936507936,4.259087301587301,4.203974048317588,4.151907103335561,3.125892529190402,4.022800929782797,4.195625,3.7387500000000005,3.297153071556128,3.3242634654113337,2.5209605294737645,2.3413915783531456,8.57875,8.002499999999998,7.128696406135912,6.708206777847895,4.163019327284501,3.6492908087890883,3.236041666666667,3.0962499999999977,2.543813273171353,2.723787684795,1.2367629193166474,1.3321864860326251,5.101875,4.519999999999999,4.0321126824055575,4.0211295288014846,3.646882890571022,3.151942243958889,4.627011904761904,4.106071428571428,3.8281770926882417,3.89966125372697,3.0853432296406433,2.63161889949099,5.969166666666667,5.550416666666668,5.23808397920749,5.58532964044469,4.857327763071655,4.548466157713973,7.4365625,7.417499999999996,6.681920127086016,7.815069267635527,4.948327608271885,4.183428510734617
2002-02-28,POMRB,5.7650000000000015,6.194999999999999,6.37,6.616666666666667,5.432,5.76,5.78,4.44,5.7475000000000005,4.905,5.420000000000001,6.395,6.08,5.2675,10.51,3.0741666666666667,6.945,5.453333333333332,7.623333333333334,8.15625,3.7731250000000003,3.6525,3.8404808861795967,4.097487708704842,2.844327488649798,2.889259891021072,5.919062499999999,5.6850000000000005,5.648743316690675,5.7423519009396795,5.811578777400674,5.9504700866401175,4.36875,4.098750000000003,4.323570699436358,3.7611102053473644,3.764522403343542,3.271983588811546,4.7820833333333335,4.849999999999998,4.791093323967816,5.642119069366464,4.658598158320791,4.534,4.269000000000001,4.397801616409784,4.452718813837569,4.500650423238086,4.2879990723063255,3.569166666666667,2.9049999999999994,3.4319563460683202,2.9736424347882044,2.4707753625357354,2.3371597115320824,4.261875,4.132500000000002,4.37023050120259,4.646189617696339,4.475842892005653,4.664179928119132,3.4974999999999996,3.1625,3.303685054582889,3.1410567213355414,3.475110064045858,3.255745358091163,4.979479166666666,4.651041666666666,4.792833827304667,5.498358046517514,4.289177656145895,4.440030059590062,4.9575,4.523749999999999,4.255065290801679,4.83408179732949,4.642730303596844,3.2701521197076655,4.931875,4.411875000000002,4.653730444152878,4.825686205245584,5.135984962163608,5.117758636139488,5.119583333333333,5.323749999999999,5.21946509306793,5.435799333559227,5.233702785085477,5.121965319589121,5.094702380952381,4.881944444444445,4.9543844289905525,4.815215081643673,4.877045600179555,4.460582856493345,4.1659375,4.185625000000001,4.085291842933676,4.353844751886106,4.166776397915129,3.7042556672490354,8.87875,8.504999999999997,8.481217843681547,9.408590067558555,8.483518564568309,8.725349071285489,3.290625,3.1972916666666644,2.7559546305694784,2.7663935915559956,2.9273938271664144,2.973535565950931,5.3325,5.192499999999999,5.197267609443335,5.6878012657605765,4.445794545524929,4.012190519777814,4.915630952380953,4.5772619047619045,4.478239588946278,4.754101074745551,4.472012593452464,4.304342949700917,6.2975,5.861250000000002,6.192183720857828,5.721520949425848,5.8890760258304065,6.304108314503644,8.5903125,7.1815624999999965,7.27165207625161,7.904034690038118,8.041110735951564,8.667317941168486
2002-05-31,PREMON,5.53,7.47,6.54,7.433333333333334,6.297999999999999,5.25,6.6775,5.1549999999999985,6.5125,8.35,6.9625,6.670000000000001,7.104285714285715,6.7775,11.74,7.1466666666666665,7.98,7.388,7.913333333333334,14.04,3.798750000000001,3.6075,4.516288531707758,4.545274357924445,6.314856721427731,6.193123147481822,5.7815625,5.834375,6.377245990014405,6.793270752368891,6.925908233460409,6.821777394014823,4.441875,4.201250000000003,5.210142419661815,4.381995917959403,7.2944252231128655,7.783722781670285,5.007916666666667,4.438333333333331,5.847989327714023,8.131979191251625,8.920704762884629,4.655,4.3375,5.15788096984587,5.821235727327197,6.996118872934461,6.711113759045003,3.6714583333333333,3.3462499999999995,4.159173807640992,3.4760512784418958,4.353775113915169,4.531096583677331,3.9493750000000007,4.274375000000003,5.293138300721554,6.280761857182483,6.524295494772437,6.914814549057827,3.361875,3.4625,4.0442110327497325,3.169330902774709,5.490551471500645,4.872460370411802,4.7664583333333335,4.851666666666666,5.480700296382801,6.8867406886687395,6.1212663825941345,6.518073730239139,4.485,5.258749999999998,5.893039174481007,7.153949251543919,6.875341110529526,6.4574212026911715,4.8521875,4.800625000000001,5.577238266491728,6.792821762087314,7.162043287179565,6.510343078002629,5.057083333333333,4.840416666666666,5.799679055840759,6.116683704928347,7.670813171499079,7.579972843205829,5.023072916666667,5.0410714285714295,5.814344943108617,5.7868870572453455,7.086169874471949,6.807514882262444,3.96375,4.205625000000001,5.162175105760205,6.206019234774612,7.165228117642805,7.22505396667108,9.1325,8.652499999999998,9.78473070620893,12.278483858049368,11.897079094158055,11.95242989994363,3.2920833333333333,3.2747916666666645,4.512239445008354,5.689222953796228,7.240157375818838,6.924064772991896,5.446875,5.011249999999999,6.3103605656660005,7.719414402200726,8.607098374519747,8.45016955771878,5.082833333333333,4.676761904761904,5.642143753367767,6.6259732536468725,7.02219000991103,7.43222960624658,6.399791666666667,6.077083333333335,6.880643565848031,5.868880592565216,7.9947130005591935,7.9245783695539815,9.0103125,7.691562499999996,9.978991245750965,9.489027732123757,12.117556111244669,12.534907206723588
2002-08-31,MONSOON,2.08,4.9325,2.14,3.683333333333333,3.58,2.123333333333333,0.81,2.06,3.2924999999999995,2.11,3.1750000000000003,3.8766666666666665,2.5057142857142862,1.4725,8.2,0.93,3.705,3.7466666666666666,5.43,8.1,3.4756250000000004,3.9387499999999993,3.541773119024655,4.247907256228495,1.1948582427746026,1.1352920580347743,5.47625,6.00375,5.799347594008643,6.262691333927745,4.750866376079773,5.050587964858948,4.09375,4.536250000000003,3.982085451797089,4.073281856311981,2.7437792101944525,2.098687678502532,4.866666666666667,5.125833333333331,4.982126929961747,6.067418383625821,2.01264978617297,4.52325,4.7305,4.526728581907522,5.058698759736692,2.972766213633863,2.841484992166518,3.2312499999999997,3.792083333333333,3.3448376179179284,3.4807702362235213,1.5698543211274498,0.9009640210127907,3.5843750000000005,4.249375000000002,3.4998829804329326,3.8394877546723807,2.3065247761080014,1.4222143782257457,3.26,3.5325,3.2505266196498397,3.1726066533809476,1.6683906436650284,2.4304068985757086,4.242500000000001,5.107291666666666,4.60542017782968,5.272247840496854,2.401411938895596,2.5181973689351977,4.511875,4.656249999999998,4.379823504688605,5.589310805667581,2.1815022499565964,2.82987271540098,4.6296875,5.063125000000001,4.616342959895037,5.203709925842954,3.2668614586161633,3.48990906937601,4.4991666666666665,5.398749999999999,5.030474100171122,5.492839141256155,3.0012744439374406,1.8087347850403082,4.839375000000001,5.148333333333334,4.490892680150885,5.0345166610835985,3.21078148992207,2.754536708261369,3.6381249999999996,4.1262500000000015,3.686305063456123,4.20708282976704,2.1738997481287425,1.7082918949157946,8.8025,9.104999999999997,9.150838423725357,10.62067534058557,7.237191492989398,6.743636125583965,3.4192708333333335,3.3064583333333313,3.0793436670050123,3.8729856540012157,1.0807874385940943,1.0069596134788477,5.049375,5.653749999999998,5.268216339399601,6.3506493108609865,2.8801937588700497,1.978491917447672,4.987833333333333,5.154499999999999,4.883952918687327,5.862658055726315,3.076833526555046,2.73500591960879,5.99375,6.517916666666668,6.300386139508818,5.817495999779551,4.892526261666147,4.7986585924357765,8.64828125,9.489062499999998,9.227394747450578,9.348490305380315,5.084578418057662,4.655464033699733
2002-11-30,POMKH,1.2599999999999998,3.64,2.34,1.8266666666666669,3.008,1.07,1.33,1.11,2.15,1.89,3.0075000000000003,1.92,3.901249999999999,1.6875,6.19,1.96,2.33,3.456666666666667,4.16,3.83,3.3031250000000005,3.6587499999999995,2.629063871414793,3.7703614117959012,2.284786593402902,2.053614628333543,5.4665625,5.559375,4.935608556405186,5.122117297540222,5.052514752308956,5.128264374228389,3.72875,4.347500000000003,3.3252512710782534,3.8177570260561544,3.21823558798553,2.821062400697124,4.8741666666666665,4.889999999999998,3.7199428246437147,3.2407176588421325,3.5751104261344695,4.514749999999999,4.5794999999999995,3.9192371491445126,4.03834709370511,3.7444216896082017,3.662327663870783,2.899583333333333,3.5508333333333324,2.434902570750757,3.30013197337251,2.7661511186591365,1.8519652961719446,3.5521875,3.649375000000002,2.6319297882597597,2.3751590092950083,2.692076242080486,2.214089888035644,3.594375,3.19125,2.394315971789904,3.168122154616485,2.1730903237785464,2.1273410287150267,4.0190624999999995,4.425624999999999,3.623252106697808,3.345108645548906,3.303574274647234,3.5876131912886473,4.76375,4.313749999999999,3.383894102813163,4.060033900746095,3.167983109540633,2.2556804771437013,4.610729166666667,4.641250000000001,3.9728057759370223,3.8615950775922707,3.716235417259141,3.5233252059732783,4.237916666666667,4.715416666666665,3.7862844601026735,4.1766217735685025,3.915638663422005,4.075844576381659,4.738040674603175,4.8978125000000015,4.25503560809053,4.771423908007387,3.795051540797732,4.174303660416074,3.3534375,3.8012500000000014,2.8867830380736734,2.808236894172644,2.7243516341751626,2.3814889366580942,8.15375,9.159999999999997,7.966503054235215,7.684528166431227,5.681720593418108,5.474285563135988,3.4966666666666666,3.2777083333333312,2.6316062002030076,2.941417413246701,1.648725462008592,1.7472443502881205,4.850625,5.239999999999998,4.092929803639761,4.355459358596953,4.23881282767344,3.5687490801000052,4.923500000000001,5.011166666666665,4.313038417879063,4.913402096431263,4.253787718221316,3.9809580725896114,5.535833333333334,6.281666666666668,5.444231683705291,5.674420319444335,5.806210716430636,5.673445346352859,8.6275,8.531562499999996,7.068436848470347,8.130749131552001,7.247165458507451,7.813986028355446
2003-02-28,POMRB,4.3,5.53,4.34,6.43,4.982,3.203333333333333,5.26,4.99,4.2825,6.49,5.3275,4.665,5.6125000000000025,3.9625,7.65,4.206666666666667,5.42,5.266666666666667,5.32,9.09,3.2175,3.2924999999999995,3.2974383228488757,3.9113914730079706,4.049902420270445,3.69591563988722,5.488437500000001,5.393125,5.173365133843111,5.15397419800951,5.823996934063833,5.57719184362402,3.62875,3.8400000000000025,3.7311507626469522,3.97023318687197,4.003255415253224,3.887779639402269,4.6975,4.843333333333331,4.803965694786228,5.289610448261116,5.359714551438758,4.438750000000001,4.466999999999999,4.344342289486708,4.446666687714423,4.576354079101022,4.459204475984221,2.765,2.9116666666666657,2.742274875783788,3.4267517079399226,3.402944707808544,2.5749412351436716,3.9775,3.519375000000002,3.6831578729558556,3.723648125666776,4.20396600508341,3.588974136021373,3.95375,3.3287500000000003,3.4325895830739426,3.1948746139933286,3.4970699718706526,3.13451661782772,3.8640625,4.059374999999999,3.8869512640186845,3.551545601989537,4.316126881374043,3.696740011457926,5.1975,4.709999999999999,4.626336461687898,5.146930182826656,4.7160886356677585,3.613830955520253,4.753958333333333,4.618125000000001,4.514683465562213,4.585637400647993,4.928671244152024,4.457755433559858,4.075833333333333,4.282916666666665,4.137770676061605,4.191458778372072,5.051092819237668,4.687625957833908,4.865401785714286,4.780937500000002,4.7980213648543195,5.097687103209756,5.07254027446867,5.603730204601103,3.2621875000000005,3.475000000000001,3.317069822844204,3.154633624816481,3.82328273310094,3.7950254051894063,7.499999999999999,8.444999999999997,7.83990183254113,7.098665427990377,9.9577188139419,9.85455283609733,3.50625,3.5608333333333313,3.2616303867884717,3.585382298836077,3.0377284086033223,3.0122705217197048,4.81875,4.858749999999999,4.623757882183856,4.686571307816666,5.043818481778305,5.251882791704338,4.70625,4.964499999999998,4.694489717394104,5.106032028132169,4.964835252112201,4.688813145150972,5.362500000000001,5.705833333333334,5.394539010223175,5.630008303512911,6.100856500620901,6.27373072156631,8.00625,8.764999999999997,7.877062109082208,8.391659964749609,8.525423119458821,7.035040367928756
2003-05-31,PREMON,5.615,8.0575,5.65,7.68,6.68,5.153333333333333,6.94,7.2799999999999985,6.19,8.78,6.903333333333332,6.31,6.76111111111111,5.8050000000000015,9.41,6.633333333333333,7.915,7.06,6.553333333333334,12.94,3.121875,3.313749999999999,4.224462993709325,4.311847056285817,6.012811942139422,6.007114649199147,5.3534375,5.540000000000001,6.327019080305867,6.549129359905382,6.838535387556049,7.239811093034162,3.5256250000000002,3.6175000000000033,4.498690457588172,4.36651840851576,6.426351323506991,6.524613649210377,4.507916666666667,4.904999999999998,5.9543794168717366,7.921971431132001,8.562613277200288,4.2275,4.562499999999999,5.278605373692025,5.88122311912272,6.76078155315545,6.414141276991733,2.613333333333333,2.8874999999999993,3.706698258803606,3.840605898041056,4.6618613750176365,4.205512390425149,4.5756250000000005,3.585000000000002,4.985894723773514,6.073771037444754,6.201551134330308,6.6090416841180915,4.125625,3.8600000000000003,4.9715537498443645,3.2401359806576644,5.660784948323303,4.802026896903848,3.7603125,3.97875,4.808170758411212,5.250433612678302,6.148214856294963,6.351710648861452,5.6825,4.817499999999999,6.287801877012739,7.381659218036929,7.234913019187006,7.074869260706688,4.804479166666666,4.6033333333333335,5.4701434126706605,6.369238570021549,7.003378973410789,6.55285038704012,3.914583333333333,4.192916666666664,5.006662405636963,4.914863349354051,7.179533327274353,6.828426886891464,4.957864583333333,4.69514384920635,5.583257263357035,5.783884005800876,7.093758267677088,7.220083291917117,3.2237500000000003,3.2318750000000014,4.312241893706522,4.698721484841717,6.471969731477039,6.549928878024097,6.907500000000001,7.862499999999995,8.467941099524678,8.39386765893673,11.77413464039558,11.117415033141983,3.4975,3.432499999999998,4.610311565406416,5.781871303418494,7.560163886904423,7.3763827109953475,4.724375,4.8424999999999985,5.940254729310314,6.618870376560188,8.343000444832068,8.135459734793695,4.366874999999999,4.8824999999999985,5.6406938304364616,6.289003903531016,7.251444137847468,7.218806231915373,5.347916666666666,5.365833333333335,5.858056739467239,5.6820429905879735,7.227606887564005,6.695391345660977,7.245625,8.489999999999997,9.902237265449324,9.601553186620308,12.734930589806758,13.246020610397636
2003-08-31,MONSOON,1.31,4.5200000000000005,2.23,2.023333333333333,2.59,1.143333333333333,3.95,2.81,2.375,5.15,4.38,2.94,3.8677777777777766,1.715,5.3,1.5200000000000002,3.515,2.3366666666666664,5.403333333333332,4.23,2.9912500000000004,3.121249999999999,3.058677796225595,3.8178851738266015,1.5276508298817402,1.4002861338229147,5.2696875,5.436875000000001,5.60421144818352,5.848176248086614,4.72580121934221,4.967947575542725,3.2993750000000004,3.6400000000000032,3.591214274552903,4.048256333413343,1.8650086092697915,1.2926277838711202,4.4158333333333335,4.4899999999999975,4.381960983456375,4.626345115468117,2.583853716286681,4.013249999999999,4.3149999999999995,4.203163224215215,4.4209411748244305,3.1026863912799465,3.5934479775633315,2.4724999999999997,2.642499999999999,2.681352288615497,3.621830336231359,1.7898292233571245,1.6189012566477365,4.711875,4.370000000000003,4.5715368342641085,5.811306071240687,2.103760778205217,1.4685977359478448,4.08,4.0475,4.1069322499066185,3.249349870286572,2.3875222311720394,3.0942477675834272,3.8675000000000006,3.7493749999999997,3.834902455046727,3.729584539835743,2.4283602365720873,2.5879525577350684,5.5893749999999995,5.577499999999999,5.832681126207643,7.1595598854592994,2.5544089828379506,4.270956682905249,4.674687499999999,4.904583333333333,5.034086047602396,5.6555683641312235,3.15035675507424,3.4316079644874424,3.7764583333333333,3.958749999999998,4.179997443382177,4.18164880461752,2.536182011688221,2.5768198725082523,4.900173611111111,5.035659722222223,4.897065469125332,5.378496531244194,3.118956459770969,2.9234216383650726,3.1031250000000004,3.2925000000000013,3.2733451362239134,3.3611441871928074,1.3790623481898412,1.2381287338093752,6.3675,7.137499999999995,7.200764659714807,6.132249310563546,7.4096373085766505,7.055492441864731,3.285833333333333,3.579999999999998,3.3741869392438497,4.116449334567977,1.1697584581630371,0.8410382776571779,4.55625,4.794999999999998,4.9701528375861885,5.331913196200463,2.8484634620517495,2.176897055683953,4.069791666666666,4.5299999999999985,4.319082964928543,4.574425259464956,3.08993318918607,3.2306758049530435,5.31125,5.359166666666668,5.676167377013677,5.643313780428309,3.894664835680873,4.363382976774968,6.6118749999999995,7.5224999999999955,7.633342359269594,8.43843010198468,5.193500918681529,5.010618835927186
2003-11-30,POMKH,1.265,2.9725,1.425,1.97,2.3080000000000003,0.8366666666666666,2.975,1.735,2.2375,2.73,2.2066666666666666,1.5666666666666669,3.2788888888888885,1.1375,4.35,1.3,1.765,2.151666666666667,4.07,1.615,2.6568750000000003,3.122499999999999,2.3412066777353573,3.332125615453041,1.852028816038311,1.8310027864877836,5.118854166666666,5.2700000000000005,4.551526868910112,4.505014647813382,4.661241433851082,3.7056647563064895,3.17875,3.4112500000000034,2.724728564731742,3.593620141044535,2.8120820780110587,2.55844525264034,4.202916666666667,4.52583333333333,3.417176590073825,2.607125013522195,2.841363259611896,3.79775,4.14,3.4450979345291293,3.1785048917578083,3.2117231862487152,2.6817686022013225,2.17875,2.5841666666666656,1.9434780398359648,3.3386234738608316,2.6002863063265735,1.5233925153031174,4.56875,4.7812500000000036,3.932922100558465,4.731990813646158,3.1746089633333754,3.7069727268913475,3.6406249999999996,4.20375,3.158159349943971,3.249811506447196,2.9008897564004794,2.5813873133280896,4.135833333333334,3.7712499999999998,3.195941473028036,2.639093311318758,3.33052209658369,3.0879158127182613,5.2787500000000005,5.787499999999999,4.5916086757245855,5.526646581953444,4.045876122754354,3.0787425886151394,4.638958333333333,4.704375,3.9031182952281043,3.617796176860379,4.159684886282978,3.9784002407003016,3.6237500000000002,3.870416666666665,3.1346651326959734,3.089282422587628,3.3564776584008262,2.8979487019043266,5.034067460317459,4.880069444444446,4.249794837030755,4.779979964432423,4.115288319586606,3.4261866625880257,3.0900000000000003,3.155000000000001,2.419007081734348,2.0899310080254527,2.3068638294775154,2.119852073461278,6.404999999999999,6.677499999999994,6.060458795828884,4.3289964095334765,5.265123584485156,5.6990992266342175,3.105,3.4149999999999983,2.54451216354631,2.658446272148833,1.978104620314717,1.9134988422186605,4.50375,4.653749999999999,3.688091702551713,3.388482316086571,3.718205752599821,3.1700318361107733,3.7783333333333333,4.2037499999999985,3.4521164456237927,3.21226961351017,3.714878285947518,2.6260310229865618,5.339166666666667,5.336666666666668,5.033700426208206,5.507126473280456,5.186339948728964,5.107583753604142,6.251250000000001,6.968749999999995,5.226005415561756,6.7907387008507785,6.178074053079657,5.420874802159172
2004-02-29,POMRB,3.25,5.5275,3.4450000000000003,5.55,3.968,2.31,4.705,4.0,5.0525,4.905,5.09,3.9133333333333336,5.7733333333333325,3.5475000000000003,5.17,3.1733333333333333,4.64,4.194999999999999,5.116666666666666,6.235,2.44625,2.8599999999999994,2.7047240066412144,3.26741018696722,4.107240484424452,3.863196016211318,4.829583333333334,5.269375,4.9419161213460665,4.733989491294337,5.585099962583465,5.295067375263081,3.1425,3.1875000000000036,3.0128371388390454,3.570366929275272,3.348859909205835,3.616094763428362,3.999583333333333,4.3058333333333305,4.270305954044295,4.40583169554004,5.475205501297645,3.70525,3.8865,3.6542587607174775,3.299339791091525,3.944668971762375,3.8994842202467037,1.9329166666666664,2.3608333333333325,2.090086823901579,3.2675040210659265,3.3640374763557235,2.8399211110839513,4.5687500000000005,4.642500000000004,4.241753260335079,4.833230206985828,4.924814987838582,4.650650578398221,3.04875,3.9562500000000003,3.494895609966383,3.26847634233296,4.1960033412002185,3.80193269101784,4.299479166666666,3.96375,3.938564883816822,3.9797305436124732,4.3430747338126245,3.897092805804402,4.59,5.391249999999999,4.716965205434752,5.21582135147642,5.58680700225054,5.177561061016569,4.40125,4.645,4.377870977136863,4.236024095277927,4.8448873701191655,4.26318035261647,3.4206250000000002,3.6824999999999983,3.4461324129509174,3.1594738086916783,4.532989857749332,4.457328205901294,5.156468253968254,4.920277777777779,4.859210235551785,5.0747842926358535,5.125625490434811,4.890236483612379,3.065625,3.051250000000001,2.870404249040609,2.6183090384669296,3.357591303265717,3.4329307485947473,6.6225,6.057499999999994,5.704275277497331,4.190807708381863,7.973938017689718,8.520378749494975,3.1845833333333333,3.1566666666666645,2.7960406314611195,2.6978078478065055,3.312542569233756,3.3689360627149343,4.229375,4.458749999999998,4.068855021531027,3.690842518845291,4.84362106798962,6.094092752772484,3.625416666666667,3.935833333333332,3.7492698673742755,3.3438575527334837,4.128765352176634,4.008394095576065,5.198333333333333,5.2858333333333345,5.06688692239159,5.4605198110702435,5.687212340266491,5.84959365381708,5.90875,6.254999999999995,5.629603249337054,6.537019608931163,7.117069950730529,6.545095794043052
2004-05-31,PREMON,3.99,6.8533333333333335,5.58,6.8566666666666665,5.9700000000000015,3.6966666666666654,6.35,4.755,7.566666666666666,7.88,6.855,5.84,7.671428571428572,6.1149999999999975,12.19,6.22,8.275,5.8000000000000025,6.98,12.91,2.6125000000000003,2.4537499999999994,3.2188344039847285,3.3607723793980107,5.767459918481839,5.8985319902010245,4.5417708333333335,4.968333333333334,5.706483006140973,5.672884828797505,6.922143314952411,7.572308940158382,3.271875,3.170000000000003,4.039702283303427,3.9685173553986797,5.654576330454359,5.7730746400957855,3.9585416666666666,4.099999999999997,5.304850239093243,6.968550971941699,7.9511632717160445,3.7776875000000008,3.7090000000000005,4.580555256430487,4.75380787716113,5.902893725863057,6.048565552640148,1.9929166666666662,1.9966666666666655,2.7327187610076136,3.3976229667715314,4.57282187371357,4.18601248675496,4.7425,4.495000000000004,5.085051956201047,5.9140880564079,6.660839589701028,6.360887347226319,2.8574999999999995,3.325000000000001,3.9989373659798297,3.293212137391787,5.885466111918966,5.076373491842305,4.370416666666667,4.307916666666666,5.38980559695676,7.183634691391635,6.17516308302481,6.534278380565963,4.215625,5.16625,5.982179123260851,6.524707845229058,7.640666737297652,8.250944411565662,4.380416666666667,4.632916666666667,5.368722586282118,6.121962700715835,6.85446177772846,6.513409687825137,3.4716666666666667,3.5649999999999986,4.40367944777055,4.062453959995181,6.614839603072085,6.629095125946649,5.318718253968254,5.147857142857144,5.9840975699025005,6.009486097491724,7.177381508292051,7.006734916810913,3.127812499999999,3.1287499999999997,4.168242549424365,4.8994118497133865,6.024718194420426,6.201146418946876,6.335000000000001,6.752499999999993,8.298565166498399,11.279518369661412,9.703661560205376,9.699989237417656,3.408333333333333,3.053333333333331,4.165624378876672,4.830810779434669,6.996183451855958,6.653528335240744,4.045,4.548749999999998,5.751313012918617,6.46530555302025,7.8764547322750476,7.70907084253215,3.7385416666666673,3.6208333333333327,4.569561920424567,4.460202852062553,6.323988116509357,6.65316075653495,4.864166666666668,5.392500000000001,5.832132153434954,5.558017442780908,6.895816060111455,6.509312469126425,5.871875,6.247499999999995,8.541761949602233,8.016854799308703,10.898278028580298,11.97943170633742
