Date,Season,Samalkha,Israna,Panipat,Bapoli,Madlauda,Samalkha_Trend,Samalkha_SMA,Samalkha_EWMA,Samalkha_DES,Samalkha_TES,Samalkha_ARIMA,Israna_Trend,Israna_SMA,Israna_EWMA,Israna_DES,Israna_TES,Israna_ARIMA,Panipat_Trend,Panipat_SMA,Panipat_EWMA,Panipat_DES,Panipat_TES,Panipat_ARIMA,Bapoli_Trend,Bapoli_SMA,Bapoli_EWMA,Bapoli_DES,Bapoli_TES,Bapoli_ARIMA,Madlauda_Trend,Madlauda_SMA,Madlauda_EWMA,Madlauda_DES,Madlauda_TES,Madlauda_ARIMA
2003-11-30,POMKH,15.933333333333332,2.4725,22.48,13.26,7.8066666666666675,15.979999999999999,16.41708333333333,16.36816036617237,17.36021297986576,17.394888037108846,17.140057658890772,3.0234375000000004,3.3124999999999982,3.1744142104323743,2.157830633350993,4.80679613011778,4.533345020238454,22.595000000000002,19.2825,20.523091394464288,23.82365769759818,19.73521187937323,19.645229381441986,13.19625,12.865000000000004,13.078368687601158,13.821959680065197,13.474316932962228,13.821954188715361,8.230892857142857,7.840500000000001,7.728357273383901,7.165712714193841,7.204354066521053,6.654534170631903
2004-02-29,POMRB,14.706666666666667,2.9250000000000003,21.73,12.44,8.194285714285714,16.341875,15.906249999999996,15.703562886370088,17.00279877598675,16.770376032630544,16.94708634146779,2.9327083333333333,3.0237499999999984,3.0746485262594243,2.3502842760812253,3.855857955307631,3.7465913950826515,23.136875,22.3375,21.005854836678573,25.854065269596934,11.997416923314528,10.70196652394656,13.3521875,13.142500000000004,12.823021212560693,13.890209526069016,11.70271211011934,11.648356255644973,8.481726190476191,8.18857142857143,7.914728649744626,7.342321255904275,7.531226408110807,7.3568288572491065
2004-05-31,PREMON,15.11,3.995,23.3,13.04,8.898571428571428,16.631249999999998,16.053749999999997,15.466137731822053,16.76854809825331,14.763573500564664,14.274281890329727,2.8419791666666665,3.023124999999998,3.4427891157556543,3.612944231340352,3.749802946858979,3.6151435269359307,23.592499999999998,22.8525,21.923512902007143,27.850169002427844,24.271849582689935,24.049130275239378,13.470625,13.250000000000004,12.909812727536416,14.03624174689666,12.722298048938248,13.054545480776003,8.80404761904762,8.273214285714287,8.308265761275347,7.592771250820499,7.548946506132895,7.4844508426349625
2004-08-31,MONSOON,20.77,1.9766666666666663,26.175,15.0775,9.861428571428572,16.61375,16.629999999999995,17.58768263909323,18.122447293543768,18.597855113062547,17.00440094798439,2.8276041666666667,2.8422916666666644,2.856340136120059,2.569995511467458,3.01852377210694,3.0387661809036404,23.825,23.42125,23.624107741204284,30.174239861477314,25.971966775785518,26.548070898551224,13.524375,13.454375000000004,13.776887636521849,14.552066944403277,14.712453770407945,14.382889887114207,8.961964285714286,8.690238095238096,8.929530885336636,7.942970764836591,7.170047987325338,7.160556329279139
2004-11-30,POMKH,15.943333333333333,2.47,23.85,13.39,8.717142857142857,16.495833333333334,16.632499999999993,16.929942916789273,17.899048973884973,17.21737373037014,16.401704432450202,2.8022916666666666,2.8416666666666646,2.7018040816720355,2.362620839919082,3.0295942972812497,2.811193522716415,23.944583333333334,23.763749999999998,23.71446464472257,31.257438511227047,24.3492809686221,22.892863781357406,13.589375,13.486875000000003,13.62213258191311,14.65407162487527,14.214766121494137,13.486295419570721,9.015178571428573,8.917857142857143,8.844575674059124,8.088109987439186,8.092628093489099,8.25310930327697
2005-02-28,POMRB,14.556666666666667,2.8125,22.22,12.74,8.547142857142857,15.734166666666667,16.594999999999995,15.98063241674023,17.28079796764988,16.29853566040326,16.482631605752875,3.0192708333333336,2.8135416666666644,2.746082449003221,2.6001779453982827,3.1489267002776313,2.988809806612508,24.002916666666668,23.886249999999997,23.116678786833543,31.319032158851925,22.569137305955866,26.011431742162998,13.5771875,13.561875000000004,13.269279549147866,14.57812732771154,12.46645029107411,12.997135854496689,8.833107142857143,9.00607142857143,8.725602547292617,8.19035002100473,8.422462138212614,8.185174356284811
2005-05-31,PREMON,14.316666666666668,3.905,23.766666666666666,13.26,8.971428571428572,15.209583333333333,16.39666666666666,15.315046116710803,16.65787294528726,15.704049614021603,14.970768014139708,3.2018750000000002,2.791041666666664,3.2096494694019326,3.82454423799806,3.856776527438296,3.4794772478065714,24.289166666666667,24.002916666666664,23.376673938766793,31.35879916214878,24.19572621800514,21.92801175864802,13.835625,13.616875000000006,13.265567729488719,14.577431775183497,13.3085983533665,13.687701223684863,8.566660714285714,9.024285714285714,8.823932956946999,8.337629533275871,8.368364120472794,8.375579075294418
2005-08-31,MONSOON,15.47,3.8025,26.175,14.76,8.332,15.495416666666667,15.071666666666662,15.377027670026482,16.42945061562329,20.17615501275279,17.705580085213256,3.109375,3.2474999999999974,3.4467896816411594,4.375168269359729,2.276923535944659,2.56435271242328,24.766666666666666,24.002916666666664,24.496004363260077,31.697116051495147,26.99823753469651,24.540429110910743,14.205,13.537500000000005,13.86334063769323,14.850666406577151,15.223289749473052,14.895173728356252,8.431958333333334,8.641928571428572,8.627159774168199,8.376786242363279,7.889876636512269,9.088912700056756
2005-11-30,POMKH,17.046666666666667,2.105,26.14,15.775,8.115,15.893333333333333,15.347499999999995,16.044883268682554,16.661348680149434,15.37413798660818,14.651576381513324,3.01625,3.1562499999999973,2.910073808984696,2.997060682361741,2.8376898307729483,2.9384652879000672,25.332083333333333,24.575416666666662,25.153602617956047,31.685657854155828,24.627498531283628,22.632692115963938,14.3975,14.133750000000006,14.628004382615938,15.28376420014,14.333452403204682,13.985532562268661,8.36609523809524,8.49139285714286,8.42229586450092,8.380695398197563,8.512412462915208,8.414096580002878
2006-02-28,POMRB,15.74,2.4375000000000004,23.75,13.31,8.071666666666667,16.585416666666667,15.643333333333329,15.922929961209533,16.488835843092414,14.838513828382837,15.772964894091501,2.830625,3.0624999999999973,2.7210442853908177,2.437295474162746,3.084900220737338,3.008433828232632,25.990624999999998,24.957916666666662,24.592161570773627,30.73335267116341,23.192967804388875,21.46575566566267,14.8975,14.276250000000006,14.100802629569564,15.157475828051155,13.289651471889018,13.917392503435305,8.321291666666667,8.37252380952381,8.28204418536722,8.378088049697237,8.705924429463977,8.48900568402989
