Date,Season,Tappal,Lodha,Khair,Chandaus,Jawan Sikanderpur,Atrauli,Gonda,Akrabad,Bijauli,Dhanipur,Gangiri,Iglas,Tappal_Trend,Tappal_SMA,Tappal_EWMA,Tappal_DES,Tappal_TES,Tappal_ARIMA,Lodha_Trend,Lodha_SMA,Lodha_EWMA,Lodha_DES,Lodha_TES,Lodha_ARIMA,Khair_Trend,Khair_SMA,Khair_EWMA,Khair_DES,Khair_TES,Khair_ARIMA,Chandaus_SMA,Chandaus_EWMA,Chandaus_TES,Jawan Sikanderpur_Trend,Jawan Sikanderpur_SMA,Jawan Sikanderpur_EWMA,Jawan Sikanderpur_DES,Jawan Sikanderpur_TES,Jawan Sikanderpur_ARIMA,Atrauli_Trend,Atrauli_SMA,Atrauli_EWMA,Atrauli_DES,Atrauli_TES,Atrauli_ARIMA,Gonda_Trend,Gonda_SMA,Gonda_EWMA,Gonda_DES,Gonda_TES,Gonda_ARIMA,Akrabad_Trend,Akrabad_SMA,Akrabad_EWMA,Akrabad_DES,Akrabad_TES,Akrabad_ARIMA,Bijauli_Trend,Bijauli_SMA,Bijauli_EWMA,Bijauli_DES,Bijauli_TES,Bijauli_ARIMA,Dhanipur_Trend,Dhanipur_SMA,Dhanipur_EWMA,Dhanipur_DES,Dhanipur_TES,Dhanipur_ARIMA,Gangiri_Trend,Gangiri_SMA,Gangiri_EWMA,Gangiri_DES,Gangiri_TES,Gangiri_ARIMA,Iglas_Trend,Iglas_SMA,Iglas_EWMA,Iglas_DES,Iglas_TES,Iglas_ARIMA
2001-05-31,PREMON,6.69,18.59,9.333333333333334,13.2,5.1,14.066666666666668,6.015,4.92,5.15,5.15,12.956153846153846,4.83,5.680624999999999,5.293124999999998,5.697928612939269,5.081816584904593,5.840653280225182,5.8190887820607955,17.99875,17.99875,17.960360129696163,17.90715337222976,18.59,18.589999828948827,8.640416666666667,7.592916666666667,8.618557092347546,8.554767736020848,8.823153977771023,9.717048615369576,13.07,13.1021462728704,13.2,4.6710416666666665,3.969166666666668,4.440167848684599,4.425545151493294,5.285693235108478,4.819835832714983,13.181666666666668,13.344166666666666,13.410495985083564,13.198599810312372,14.270411236889084,14.542297207490853,5.256875,4.76625,5.2469394817061605,4.528074587121396,5.532697504793575,5.354192483162962,4.028645833333334,3.651770833333333,4.030641481223806,3.7607502811770868,5.000734729236443,4.248472446063863,4.6540625,4.606874999999999,4.830156233654626,4.689758216059695,5.108280337878295,5.323094552363621,3.946458333333333,3.682916666666668,4.144552219333543,3.76296454561267,4.681258248703806,4.434807443133544,12.035516025641027,12.607474358974358,12.555074204571472,12.549029603369503,13.44919100372123,12.893618265310481,4.3568750000000005,3.7656250000000004,4.071678923136966,4.19519814481065,5.114391834740548,4.805560054637674
2001-08-31,MONSOON,5.665,18.475,8.866666666666667,,4.59,13.35,5.13,4.015,4.2,3.295,11.55,4.49,6.1134375,5.515624999999998,5.6847571677635615,5.112702527397303,4.298733786311962,5.1827056650959555,17.99875,17.99875,18.166216077817698,18.207956940103017,18.475,18.474999873148956,9.135208333333333,8.144583333333333,8.717800922075195,8.5837147513702,8.57746098853552,7.8736684094958305,,,,5.0527083333333325,4.404166666666668,4.500100709210759,4.607242990857085,3.461532685697635,3.5504976472576173,13.181666666666667,13.181666666666665,13.386297591050138,13.29399153682188,14.189267132360454,13.414640935582042,5.745,5.13125,5.200163689023697,4.5823147454643465,4.386051821421056,4.50880764485997,4.065260416666667,3.934270833333333,4.024384888734284,3.897373450703503,3.3688675591865644,3.682001825330235,4.675625,4.646874999999999,4.5780937401927755,4.599227042460666,3.684846288945808,4.04019017291312,4.125,3.8816666666666677,3.804731331600126,3.7840557341797165,2.8584753965691347,2.6445741824302025,11.738798076923077,12.227474358974357,12.153044522742883,12.204997318967324,12.503301981283606,12.603241136040484,4.5728125,4.258125000000001,4.2390073538821795,4.273727842442861,3.479070092210854,2.5080151337667087
2001-11-30,POMKH,6.27,18.57,8.956666666666663,,5.485,12.415,4.935,4.4350000000000005,4.57,3.935,10.9,4.44,5.9125,5.845624999999998,5.918854300658136,5.286462056296065,5.944614279034883,5.369691602079236,17.99875,17.99875,18.32772964669062,18.485058104266347,18.57,18.56999989082024,9.172916666666666,9.136249999999999,8.813347219911783,8.62826310058557,7.999992952926097,8.233727302429712,,,,5.27375,4.937916666666667,4.894060425526456,5.024381589446865,3.7719205799540125,3.90107429787958,13.181666666666665,13.181666666666663,12.99777855463008,13.133275012406939,12.451021889987393,12.301501991208173,6.159375,5.382499999999999,5.094098213414218,4.574725058453214,4.426683880567974,4.710099813963563,4.03375,4.123020833333333,4.188630933240571,4.10485902805115,3.1248658218889127,3.4076106001059494,4.670000000000001,4.661249999999999,4.574856244115665,4.5879347930039245,4.775431349243364,4.509421451696264,4.226875,4.01125,3.8568387989600756,3.8068765396500788,3.458217683424638,3.2184148980211327,11.487019230769231,11.843557692307689,11.651826713645729,11.735304858550437,11.82919761637719,11.51847452512472,4.819999999999999,4.455625000000001,4.319404412329308,4.282006333607207,4.07129837532287,4.423664550989271
2002-02-28,POMRB,6.9,16.36,9.38,12.94,5.495,12.895,8.35,2.66,4.84,4.575,11.13,5.0,5.181875,6.381249999999998,6.3113125803948815,5.570385892751983,6.5451314912982905,6.588754026330733,17.99875,17.99875,17.540637788014372,17.483936469475736,16.36,16.359999854677604,9.765833333333331,9.134166666666665,9.040008331947071,8.770420565413259,8.886729562707206,9.41211847219797,13.07,13.03728776372224,12.94,5.362031249999999,5.1675,5.134436255315874,5.386720899472268,4.736975819328933,4.7330959891036315,13.181666666666667,13.181666666666665,12.956667132778048,13.09685837342634,12.762771084593393,12.907691862658027,6.318125,6.107499999999999,6.3964589280485304,5.461464609455992,5.105189032818692,5.258559803380801,3.9906250000000005,4.0075,3.5771785599443424,3.9213973898033068,3.7566743526099966,3.41168917706578,4.6537500000000005,4.6899999999999995,4.680913746469399,4.6249816435528315,5.028271041281045,4.6755414949124035,4.7281249999999995,4.2387500000000005,4.144103279376045,3.8314368601467836,4.1095301891608775,3.771943543564898,11.34625,11.63403846153846,11.443096028187437,11.496503925314606,10.924251941355207,11.184686391110237,5.3525,4.690000000000001,4.591642647397585,4.598607428708074,4.66340793135079,5.157597896112189
2002-05-31,PREMON,2.94,18.59,9.643333333333333,13.2,5.9499999999999975,14.066666666666668,6.43,5.13,4.99,5.055,11.78,5.87,4.43,5.443749999999998,4.962787548236928,4.786582920484853,7.409635435670307,7.635278494860378,17.99875,17.99875,17.96038267280862,17.903052955795072,18.59,18.5899998511998,10.367083333333332,9.211666666666664,9.281338332501576,8.94303163631138,9.756035944523543,9.54383360175737,13.07,13.102372658233344,13.2,5.3578125,5.379999999999999,5.460661753189523,5.824381829388822,5.882760720469804,5.309416982077528,13.181666666666668,13.181666666666663,13.400666946333496,13.358703164110015,13.963881647621225,13.994315254391838,6.481875,6.211249999999999,6.409875356829119,5.6275517072928105,6.827986369622659,6.017185853163802,3.9025000000000003,4.0600000000000005,4.198307135966605,4.243556162257893,5.155077600717136,4.309203257570318,4.6587499999999995,4.65,4.804548247881639,4.681382403904486,5.162862115823805,5.196314254529683,5.2,4.215,4.508461967625626,3.8573310159129397,5.272019859906306,5.017300786241672,11.409375,11.339999999999998,11.57785761691246,11.567354844958986,12.448308491182269,12.529626010777875,5.92,4.950000000000001,5.1029855884385515,5.225500367231106,6.096548677952932,5.668936777626995
2002-08-31,MONSOON,3.57,18.475,13.3,,4.44625,13.35,5.984999999999999,3.46,4.23,7.4,11.6,7.71,3.32125,4.919999999999998,4.405672528942157,4.37406857580574,2.978044381717818,2.584973484161652,17.99875,17.99875,18.166229603685174,18.201925831511613,18.475,18.4749998908643,10.420416666666668,10.319999999999999,10.888802999500946,10.01488082072849,9.252010221735668,9.75434946214096,,,,5.4103125,5.344062499999999,5.054897051913715,5.719071647006932,4.479031489646925,4.609402614895718,13.181666666666667,13.181666666666663,13.380400167800097,13.414400325740353,13.379997520674982,13.338914375616438,6.201875,6.424999999999999,6.239925214097471,5.638093445942124,5.458088035069929,5.7981415437209405,4.073125,3.9212500000000006,3.902984281579963,4.194989338720343,3.6598863509454373,4.067249180248274,4.66,4.657500000000001,4.574728948728984,4.597455301082999,3.667649036576151,4.011273260517216,5.130625,5.241249999999999,5.665077180575376,3.8894112934670737,3.265409005264946,2.901057816622227,11.504999999999999,11.3525,11.586714570147475,11.552653542936579,11.354959188807392,11.946367479992533,6.228750000000001,5.755000000000001,6.145791353063131,6.536401649991352,4.49829031019225,3.872864631042029
2002-11-30,POMKH,2.35,18.57,9.333333333333334,,5.5950000000000015,12.415,5.39,4.285,4.58,3.605,11.355,5.76,2.6775,3.9399999999999986,3.583403517365294,3.7689526759540635,4.202235224232266,4.320976813211988,17.99875,17.99875,18.327737762211108,18.478713380256377,18.57,18.569999907064464,10.420833333333333,10.414166666666667,10.266615133033902,9.778306070434951,10.233452260132218,10.83492743965455,,,,5.5171874999999995,5.3715625,5.27093823114823,5.913680988560491,4.775772776117932,4.841361208981854,13.181666666666665,13.181666666666663,12.99424010068006,13.217083440696312,12.450161896755077,12.363552193703594,5.8525,6.538749999999999,5.899955128458482,5.492814830881538,5.450024117236169,5.76756485802621,4.266875,3.8837500000000005,4.055790568947978,4.303363547639107,3.3932747419726472,3.9726683747074047,4.70875,4.66,4.57683736923739,4.588187756151685,4.77402189098794,4.397940389981334,5.11,5.1587499999999995,4.841046308345225,3.911764036142144,4.856469771815861,4.9294802412451055,11.596874999999999,11.46625,11.494028742088485,11.45587407739427,11.216215489394841,11.597102600128085,6.4775,6.085,5.991474811837878,6.029290518348034,6.500682394048425,6.826793654720158
2003-02-28,POMRB,1.95,16.36,9.43,12.94,5.805,12.895,5.655,4.175,4.84,4.35,11.44,6.15,2.25,2.7024999999999983,2.9300421104191763,3.228819531856235,3.6181242056279235,3.34686996830921,17.99875,17.99875,17.540642657326664,17.4784222104916,16.36,16.359999872119662,9.839583333333334,10.426666666666666,9.931969079820341,9.629269198917592,10.350106664744402,8.968505910620948,13.07,13.037423594940005,12.94,5.68140625,5.449062499999999,5.484562938688938,6.11337108024606,5.323419216517968,5.296153359324945,13.181666666666667,13.181666666666665,12.954544060408036,13.148089357897662,12.907966368666385,12.873532276250934,5.46125,5.865,5.80197307707509,5.455077758966192,5.98586570778901,6.836965318868961,4.5600000000000005,4.2625,4.103474341368786,4.371357171738735,3.534026653532163,3.4903627924620535,4.75375,4.66,4.682102421542433,4.62519080477729,5.030678122636669,4.733628455279185,4.54125,5.1025,4.644627785007135,3.936124805743416,5.044500104786963,4.145219065947321,11.643749999999999,11.54375,11.47241724525309,11.421330109361316,10.956987991904525,11.542244493498018,6.45875,6.3725000000000005,6.054884887102727,6.02327934627132,6.381947004517093,7.153466496144728
2003-05-31,PREMON,2.74,18.59,9.596666666666666,13.2,6.495,14.066666666666668,6.33,5.165,5.38,5.115,12.205,6.71,2.0925,2.6524999999999985,2.8540252662515058,3.033539198301171,3.381250688456558,3.0628358059040153,17.99875,17.99875,17.960385594395998,17.898865399628917,18.59,18.589999868671452,9.108333333333334,10.415,9.797848114558871,9.562709924680867,10.633232052322573,9.930156699215779,13.07,13.102454156964004,13.2,5.756875,5.585312500000001,5.888737763213363,6.465145875685897,6.225599135699765,5.770099519985714,13.181666666666668,13.181666666666663,13.399393102911489,13.3815773081408,14.061971273551798,14.026261118058736,4.926874999999999,5.84,6.013183846245054,5.605095175925093,6.7644410466013944,5.978572603533678,4.881874999999999,4.27125,4.528084604821272,4.629825990561651,5.406144845622483,4.413481245737566,4.7575,4.7575,4.96126145292546,4.7485541505489355,5.164464012480273,5.04341288425614,3.9325,5.1175,4.8327766710042805,3.962557108461275,5.89604359675053,5.277858091690405,11.580625000000001,11.649999999999999,11.765450347151855,11.673823853854886,12.471721789458156,12.206059265517636,6.43125,6.5825000000000005,6.316930932261636,6.33549832063063,7.4507926831389195,6.8912181309459575
2003-08-31,MONSOON,0.35,18.475,8.696666666666665,,5.215,13.35,2.955,5.77,4.2,2.79,11.55,6.72,2.646875,1.8474999999999984,1.8524151597509033,2.293829142514579,1.0276102462976597,3.1192770394797766,17.99875,17.99875,18.1662313566376,18.19918214064433,18.475,18.47499990368901,8.790416666666665,9.264166666666664,9.357375535401989,9.281191344812795,9.746045464080744,9.488696989185309,,,,5.626875,5.777500000000001,5.619242657928018,6.3550463119888,4.824753670961474,5.01494610165978,13.181666666666667,13.181666666666663,13.379635861746893,13.413730213509261,13.348951760760995,13.324470457179576,4.635,5.0825,4.789910307747032,4.840267927050863,5.3842624504307,5.89496342615201,5.036874999999999,4.84875,5.024850762892763,4.994011442891354,3.8447579591470618,4.358537938391896,4.7625,4.75,4.656756871755276,4.6478421461222235,3.7991726800937533,4.322529080129059,3.80125,3.9649999999999994,4.015666002602568,3.983045924015152,3.7382382815160446,3.79434688959452,11.485,11.637499999999998,11.679270208291113,11.612813999304704,11.694854328353383,11.677667338101712,6.561874999999999,6.335000000000001,6.478158559356982,6.481283448636123,5.523029161463281,5.446442050977809
2003-11-30,POMKH,4.31,18.57,8.086666666666666,,5.43,12.415,4.145,4.55,4.64,3.345,10.9,6.529999999999999,2.9687499999999996,2.337499999999998,2.835449095850542,2.746137381862886,1.5605407932637225,1.776774446066648,17.99875,17.99875,18.32773881398256,18.47727589901794,18.57,18.56999991820267,8.678125,8.952499999999997,8.84909198790786,8.916492754050434,8.613415764451739,8.081649311088006,,,,5.463749999999999,5.73625,5.543545594756811,6.269132008163757,5.434884472739761,5.547586422539861,13.181666666666665,13.181666666666663,12.993781517048134,13.198076978688945,12.418612470052008,12.38078541882946,4.398750000000001,4.771249999999999,4.531946184648219,4.580068203776958,4.588851815763151,5.154272568372539,5.300625,4.915,4.834910457735658,5.072021859277138,4.119083590259023,4.932185369305861,4.751250000000001,4.765000000000001,4.650054123053165,4.640157357344499,4.851514801999427,4.618294255882203,3.7737500000000006,3.8999999999999995,3.747399601561541,4.005037069351208,3.966775486404458,3.4429066169297924,11.393125000000001,11.523749999999996,11.367562124974668,11.338562313856812,11.367023234475951,11.331742669387054,6.6587499999999995,6.527500000000002,6.498895135614189,6.440821118333479,6.234464367531948,6.3737416122894235
2004-02-29,POMRB,4.425,16.36,8.133333333333333,12.94,4.93,12.895,4.565,5.15,4.82,3.56,11.13,6.425,3.1825,2.956249999999998,3.471269457510325,3.1038613294767488,3.4755750066461735,4.71804128551372,17.99875,17.99875,17.540643288389536,17.47797592169657,16.36,16.35999988565948,8.635416666666666,8.62833333333333,8.56278852607805,8.660292770034141,8.884920772068465,9.250636163453372,13.07,13.037472494178402,12.94,5.399375,5.5175,5.298127356854087,6.006320167207981,5.754911900557721,5.663540442078946,13.181666666666667,13.181666666666665,12.95426891022888,13.115542954935796,12.89981927161361,12.868347421088263,4.564375,4.498749999999999,4.545167710788932,4.496837138228836,5.015356267422233,5.056514418377166,5.447500000000001,5.15875,4.960946274641395,5.248592852234478,4.140074889273604,4.249926201533343,4.75,4.760000000000001,4.718032473831899,4.664725755256944,5.102319538679044,4.7566704980618395,3.974375,3.7024999999999992,3.672439760936925,4.027655882679661,4.3236041901025235,4.127824539138999,11.352500000000001,11.446249999999997,11.272537274984803,11.234297955773433,10.891117286389807,11.293344601189066,6.7768749999999995,6.596250000000001,6.469337081368513,6.365047108450527,6.7796923434517575,7.0915633278102845
2004-05-31,PREMON,2.84,18.59,9.995,13.2,6.065,14.066666666666668,5.53,6.3,5.31,5.6850000000000005,11.78,7.210000000000001,3.13875,2.981249999999998,3.2187616745061947,2.9676643272956875,4.661179541617749,2.5005636686586987,17.99875,17.99875,17.960385973033723,17.899099691035257,18.59,18.589999882364186,8.493333333333334,8.727916666666664,9.13567311564683,8.952896437787361,9.237937461968931,8.998018352132751,13.07,13.102483496507041,13.2,5.3462499999999995,5.41,5.604876414112452,6.081222193554463,6.389810493094586,5.913591340576286,13.181666666666668,13.181666666666663,13.399228012803995,13.339529993469098,14.069916606221195,14.036217249638074,4.854375000000001,4.29875,4.939100626473359,4.68798396491177,5.754090522359991,5.191000629241259,5.48125,5.442500000000001,5.496567764784837,5.639532354840297,5.918094819245976,4.8152125424040175,4.73125,4.742500000000001,4.95481948429914,4.769217986553457,5.205450766149216,5.022068120006339,4.066875,3.8449999999999993,4.477463856562155,4.055867357240251,5.156623364341972,5.0141452161924915,11.47875,11.339999999999998,11.47552236499088,11.397630414523539,12.184007921047359,11.802153009840627,6.834999999999999,6.721250000000001,6.765602248821108,6.7728739240671,7.769888156648954,7.303936376840975
2004-08-31,MONSOON,1.96,18.475,7.956666666666666,,5.13,13.35,5.08,5.81,4.26,3.825,11.65,7.165,2.584375,3.383749999999998,2.715257004703717,2.648540788971167,1.6671395278770604,2.5755977572686124,17.99875,17.99875,18.166231583820235,18.199805029722746,18.475,18.47499991392157,8.424999999999999,8.542916666666663,8.664070536054764,8.641419279877589,9.094636279361076,9.54112431826661,,,,5.3687499999999995,5.38875,5.414925848467471,5.86068624814661,4.930345933063681,5.190582195036546,13.181666666666667,13.181666666666663,13.379536807682397,13.365995915754674,13.352306180083438,13.32355265069098,4.921875,4.83,4.995460375884015,4.715776899026679,4.421582896489048,4.127828756202229,5.54875,5.452500000000001,5.621940658870901,5.891736893416443,4.839231719820264,5.202534448935623,4.706875,4.757500000000001,4.676891690579484,4.675235436420279,3.8030336272755276,4.266050760901251,4.10625,4.10375,4.2164783139372926,4.079352390239594,3.349826478032165,3.8728879138994463,11.67,11.364999999999998,11.545313418994528,11.464292837334137,11.364678585676474,11.647595420434742,6.908125000000001,6.832500000000001,6.925361349292665,6.930559644431125,5.958040373915097,6.071594990659239
2004-11-30,POMKH,2.35,18.57,7.69,,5.09,12.415,4.34,4.78,4.43,3.05,11.81,6.55,2.2625,2.893749999999998,2.5691542028222303,2.5139709573739673,2.7279261438000724,2.5345019498589534,17.99875,17.99875,18.327738950292144,18.478049227451013,18.57,18.56999992716154,8.171458333333334,8.443749999999996,8.274442321632858,8.34340163689067,7.925264614793281,7.990209000580204,,,,5.50625,5.30375,5.284955509080483,5.640470489680539,5.396019137622301,5.510350803981138,13.181666666666665,13.181666666666663,12.993722084609438,13.148134455291927,12.41716370855013,12.3870700178249,4.954375,4.87875,4.733276225530409,4.545604778432896,4.440013209905765,4.700355165868186,5.585,5.510000000000001,5.285164395322541,5.88826420122045,4.694449041565351,5.6739130309130665,4.69625,4.705000000000001,4.57813501434769,4.626731074340404,4.87415463502651,4.628532983788134,4.0287500000000005,4.03,3.749886988362375,4.100901104893265,3.959929148681601,3.8131948220470093,11.85375,11.5925,11.651188051396716,11.568557386739183,11.178937141927106,11.432059945814494,7.148750000000001,6.8375,6.775216809575599,6.656723715147601,6.675875959846191,6.870636641126406
2005-02-28,POMRB,1.95,16.36,7.983333333333332,12.94,5.4499999999999975,12.895,4.91,5.46,4.835,4.17,11.75,6.99,2.04875,2.2749999999999977,2.3214925216933384,2.31606743015899,2.9440979108215064,2.341254759246625,17.99875,17.99875,17.54064337017529,17.47871346689655,16.36,16.359999896630807,7.862083333333333,8.406249999999996,8.157998726313048,8.199988350620107,8.317659272505521,8.260372973399159,13.07,13.037490097904225,12.94,5.604999999999999,5.43375,5.350973305448289,5.548577691085439,5.431122748861616,5.311913403957639,13.181666666666667,13.181666666666665,12.954233250765663,13.066127511772612,12.897270398844874,12.869323992444052,4.835,4.965,4.803965735318245,4.568571893765324,4.957002260665525,4.773979310808749,5.38375,5.5875,5.3550986371935245,5.994296982121418,4.760237949840356,5.129318246881702,4.7162500000000005,4.708750000000001,4.680881008608614,4.656201182065167,5.047139801652311,4.683835583431274,3.7018750000000002,4.1825,3.917932193017425,4.125424321215999,4.239514228230417,4.030167488647812,12.01625,11.747499999999999,11.690712830838029,11.619360123781323,11.297143152334653,11.723971654230512,7.139375000000001,6.978750000000001,6.861130085745359,6.782611794173088,6.9510817474652695,7.163854474934776
2005-05-31,PREMON,2.74,18.59,8.116666666666667,13.2,6.6450000000000005,14.066666666666668,5.445,6.28,5.21,4.455,12.63,8.57,2.030625,2.249999999999998,2.4888955130160033,2.3696917598736715,3.073107856184734,2.232543517460841,17.99875,17.99875,17.960386022105173,17.89970650254118,18.59,18.589999893487033,7.779166666666667,7.936666666666664,8.141465902454495,8.128952239783125,8.843730104862411,8.84077807860147,13.07,13.102494058742536,13.2,5.659374999999999,5.578749999999999,5.868583983268973,5.8269440611884376,6.343787644517492,6.003990376934193,13.181666666666668,13.181666666666663,13.399206617126065,13.292614221619235,14.068842666002272,14.040589161523403,4.6743749999999995,4.94375,5.060379441190948,4.727255885354815,5.8028191994422915,5.120931932104497,5.203749999999999,5.5825000000000005,5.725059182316115,6.2406456985616945,6.377077456505793,5.240818854144746,4.737500000000001,4.683750000000002,4.892528605165168,4.744990308640521,5.1737466177211235,5.165096539996291,3.55625,3.8750000000000004,4.132759315810455,4.1507702185942765,5.258593935998191,5.343433984746834,12.093750000000002,11.959999999999999,12.066427698502817,11.971597855351197,12.587631248758253,12.131974754695092,6.885625,7.31875,7.544678051447216,7.729031128207756,8.193486081743494,7.628624017275944
2005-08-31,MONSOON,0.35,18.475,7.3599999999999985,,5.34,13.35,4.21,4.22,4.52,2.44,12.1,5.73,2.5284375000000003,1.8474999999999977,1.6333373078096018,1.8110108387415267,0.886746662850177,1.101822340361144,17.99875,17.99875,18.166231613263104,18.200240866660742,18.475,18.474999922172444,7.742499999999999,7.787499999999997,7.828879541472697,7.881178009927347,8.084905689252837,8.05894111609395,,,,5.670624999999999,5.63125,5.657150389961384,5.699813236967288,5.134836603562445,5.447457612660477,13.181666666666667,13.181666666666663,13.379523970275638,13.323124424471679,13.351974264491558,13.325304949153146,4.496875,4.72625,4.720227664714569,4.52574836462649,4.435359249432196,5.030608960816068,5.23125,5.1850000000000005,5.123035509389669,6.021244659928291,5.322771100814598,5.725741505828798,4.713125,4.748750000000001,4.743517163099101,4.69986877918084,3.7484840628854785,4.147314831588769,3.549375,3.5287500000000005,3.455655589486273,4.170968578847255,3.094743686558267,3.5108888957009308,12.145000000000001,12.0725,12.07985661910169,12.023083612262083,12.070737075517378,12.022571960368923,6.71125,6.959999999999999,6.818806830868329,6.5574698849516055,6.981643951459322,7.30592805520244
2005-11-30,POMKH,3.815,18.57,7.623333333333332,,5.315,12.415,3.925,4.93,4.34,3.27,11.98,5.955,3.1437019230769234,2.213749999999998,2.506002384685761,2.2711944224287763,1.4961560554055815,3.0293702016949493,17.99875,17.99875,18.327738967957863,18.478313995723312,18.57,18.569999934326805,7.71875,7.7708333333333295,7.746661058216951,7.766969898516659,7.086847272621224,6.981274286874344,,,,5.640000000000001,5.6875,5.52029023397683,5.5757282590755715,5.454934165619477,5.4807223342608244,13.181666666666665,13.181666666666663,12.993714382165383,13.110403365585451,12.41679016191632,12.390395623673397,4.420624999999999,4.6225000000000005,4.402136598828742,4.302258500992843,4.218941500921991,4.632440101687451,5.2925,5.2225,5.045821305633801,5.929512601901522,4.6817442833843534,5.637224043124304,4.7275,4.726250000000001,4.582110297859461,4.631637759738562,4.924823989540324,4.569621412388091,3.6862499999999994,3.58375,3.381393353691764,4.193379006653028,3.4019562273854307,3.2612086153913373,12.22125,12.114999999999998,12.039913971461015,12.014982441134322,11.823731965565432,11.695964121121175,6.540625,6.8112499999999985,6.473284098520997,6.162441482896091,6.124113481324676,6.454865908701461
2006-02-28,POMRB,4.4675,16.36,7.756666666666668,12.94,5.315,12.895,3.905,5.53,4.73,3.895,11.99,6.19,3.7731181318681317,2.843124999999998,3.290601430811457,2.7690620774992216,3.1771373771604896,3.688775376913117,17.99875,17.99875,17.540643380774718,17.478836200525187,16.36,16.359999905674425,7.758749999999999,7.714166666666665,7.750663301596838,7.717416022867804,7.7993161532834545,8.377604708464615,13.07,13.037496435245522,12.94,5.66625,5.6537500000000005,5.438174140386098,5.467201330738774,5.6102943512394,5.522282244853832,13.181666666666667,13.181666666666665,12.95422862929923,13.034129675640136,12.896661286801727,12.871332349822856,4.489999999999999,4.371250000000001,4.203281959297245,4.131486927133926,4.682708935055157,4.692080264769654,6.029999999999999,5.24,5.239492783380281,5.946430427673296,4.882045372480283,5.544798940450622,4.726249999999999,4.700000000000001,4.641266178715677,4.642220109401184,5.050754322486437,4.757661765483775,3.9181249999999994,3.515,3.586836012215058,4.217481720408529,3.890087842336048,4.0568713211659135,12.326250000000002,12.174999999999999,12.01994838287661,12.012684348251017,11.704285812448322,11.825237555716622,6.646875,6.611249999999998,6.359970459112599,6.119166546920852,6.37161454895385,6.218124961620723
2006-05-31,PREMON,5.144615384615384,18.59,8.153333333333334,13.2,6.535,14.066666666666668,5.84,6.7,5.43,5.8249999999999975,13.0,8.005,4.101957417582418,3.444278846153844,4.032207012333028,3.300493196003825,4.547850834733412,3.4519460247081035,17.99875,17.99875,17.960386028464832,17.899723058253414,18.59,18.58999990268385,7.836250000000001,7.723333333333331,7.911731314291436,7.783464739221793,8.446356252703211,8.00319661519156,13.07,13.102497861147313,13.2,5.819375,5.626250000000001,5.876904484231659,5.7371739332449865,6.5552271299711,6.185963308040224,13.181666666666668,13.181666666666663,13.399203844246205,13.266555432958693,14.068219707489238,14.04330205473116,4.591875,4.470000000000001,4.857969175578347,4.5104191785497045,5.332029947038093,4.725358049735469,6.96,5.345,5.823695670028169,6.190756841111844,6.350565702077462,5.362081043903251,4.745,4.755000000000001,4.956759707229406,4.771224330012143,5.141028859751324,5.02683291602354,4.074999999999999,3.8574999999999995,4.482101607329033,4.246676376590699,4.9291185850227315,5.116392026045972,12.489999999999998,12.267499999999998,12.411969029725967,12.374800151516732,12.858457359396528,12.285722970046876,6.993125,6.469999999999999,7.01798227546756,7.121834193744042,7.472711072213383,7.015905574369795
2006-08-31,MONSOON,2.9807142857142863,18.475,7.643333333333333,,5.66,13.35,4.37,9.7,4.29,2.925,12.57,7.145,4.101957417582417,4.101957417582415,3.611609921685531,3.1458645851284266,2.8678367614161813,3.2423272517108783,17.99875,17.99875,18.1662316170789,18.200188947182323,18.475,18.47499992898813,7.926666666666667,7.794166666666664,7.8043721219081945,7.700263669717003,7.867544872742001,8.011395616158373,,,,6.045625,5.706250000000001,5.790142690538996,5.7294414982548885,5.267818421946501,5.5159912184387165,13.181666666666667,13.181666666666663,13.379522306547722,13.30291677860248,13.351445564265347,13.327334617393614,4.8025,4.510000000000001,4.6627815053470085,4.4124722878696385,4.191312915202769,4.5190167867603,7.3475,6.715,7.374217402016901,7.046673447030088,5.193233153100566,5.659702645715167,4.82,4.697500000000001,4.690055824337644,4.682048124829883,3.80030207466882,4.328717297351137,4.294999999999999,3.9787499999999993,3.85926096439742,4.268445853007022,3.220836500927637,3.8314017345386056,12.70625,12.384999999999998,12.47518141783558,12.468364379735894,12.383582719824101,12.343804632295152,7.324375,6.823749999999998,7.068789365280535,7.086966356858934,6.360682781218253,6.4516531574931335
