Date,Season,Sidhi,Sihawal,Rampur Naikin,Majhauli,Sidhi_Trend,Sidhi_SMA,Sidhi_EWMA,Sidhi_DES,Sidhi_TES,Sidhi_ARIMA,Sihawal_Trend,Sihawal_SMA,Sihawal_EWMA,Sihawal_DES,Sihawal_TES,Sihawal_ARIMA,Rampur Naikin_Trend,Rampur Naikin_SMA,Rampur Naikin_EWMA,Rampur Naikin_DES,Rampur Naikin_TES,Rampur Naikin_ARIMA,Majhauli_Trend,Majhauli_SMA,Majhauli_EWMA,Majhauli_DES,Majhauli_TES,Majhauli_ARIMA
2011-02-28,POMRB,11.141666666666666,18.456666666666667,9.496,10.37857142857143,9.722113095238097,9.40273809523809,10.087612373101527,9.879988547334191,10.951397823696372,11.443638144544654,15.066041666666669,16.226666666666656,15.898276398999661,16.292438536872908,16.51536246056729,16.775517250204626,7.9783333333333335,8.151916666666665,8.275312405295184,8.250100438865966,9.400499435440217,9.525751034522024,9.81911607142857,9.671416666666667,9.93352540268956,9.633929674867742,10.555509324977445,10.145808887774008
2011-05-31,PREMON,11.09,20.040000000000006,10.09,11.19875,9.043095238095239,9.85648809523809,10.488567423860916,10.453078187741909,12.461368796733442,11.69702790924468,15.147708333333334,15.036666666666658,17.5549658393998,17.878097422660183,20.189731508666306,20.656642200114973,8.046,8.093166666666665,9.00118744317711,8.867768656130353,10.723088295787015,10.416387994071497,9.081584821428573,10.030687499999999,10.439615241613737,9.984537366001245,11.739189378566866,11.119552660589093
2011-08-31,MONSOON,5.375,10.51,5.077999999999999,6.681428571428572,8.031994047619047,9.58773809523809,8.443140454316548,8.711062586389618,7.457734126590312,6.878995358599142,14.510416666666668,15.09541666666666,14.73697950363988,15.25540196505079,13.358145050886149,10.66642180319066,7.86675,7.863499999999999,7.431912465906265,7.754250585218478,6.668828268977798,6.726024837286538,8.117834821428572,9.60754464285714,8.93634057353967,9.180560411362633,8.555534102308863,7.88556190473081
2011-11-30,POMKH,6.387142857142857,11.793333333333333,8.25,5.96375,7.408035714285713,8.498452380952374,7.620741415447072,7.630506158170026,7.612779790233159,7.389323269054115,13.422916666666667,15.199999999999992,13.55952103551726,13.578218177489097,13.197710334319392,11.917780985897348,7.233437499999999,8.228499999999999,7.75914747954376,7.802683859088556,7.7332973700993435,7.798273062668587,7.336450892857143,8.555624999999997,7.747304344123801,8.398733015686256,7.9778049657264525,7.438985619970115
2012-02-29,POMRB,7.4099999999999975,12.94,6.601999999999999,6.87625,7.222856737012987,7.565535714285707,7.536444849268243,7.184488220443003,8.487043948011124,8.547744813216209,12.889557291640624,13.820833333333326,13.311712621310356,12.765044883022957,15.886085131249493,17.422972121613547,7.10332738095238,7.504999999999997,7.296288487726256,7.329875108804025,9.432614546977607,9.597756581441928,6.889231316125992,7.68004464285714,7.398882606474281,8.020159804751628,7.395583027322644,7.007158214617371
2012-05-31,PREMON,9.83,16.856666666666666,7.917499999999999,8.450000000000001,7.074979347041846,7.250535714285706,8.453866909560947,7.830310744131288,9.301363427153333,9.17854528265114,12.534010416614581,13.024999999999991,14.72969423945288,13.843176963681309,18.268140824034635,17.73151479922456,7.194779761904763,6.9618749999999965,7.5447730926357535,7.368402316978937,10.468950624673754,10.199401644885691,6.707167989394842,6.992857142857139,7.819329563884569,8.105143767503868,8.344340752307938,8.495451706901981
2012-08-31,MONSOON,5.153568181818182,9.426458333125,6.209619047619048,5.852421957579366,6.938947601010101,7.195177759740252,7.133747418463841,6.68246052390252,5.34067692855492,5.89150501786029,12.169531249947916,12.754114583281241,12.608399876921727,11.868907325115119,11.10292699111861,9.063402169991273,7.452550595238095,7.244779761904758,7.010711474629071,6.878146791323825,6.1768482530967495,6.215082067373075,6.612949239394841,6.785605489394837,7.0325665213624875,7.554100659880877,5.603983216241113,5.72475850396275
2012-11-30,POMKH,5.425555555555557,10.0325,7.849999999999999,5.33625,6.907905934343436,6.954780934343427,6.4504706733005275,5.8947202220484,6.536266510148009,7.136081912179338,12.081584999947916,12.313906249947909,11.578039926153036,10.597373160488335,11.252304517065475,11.321984934547963,8.323633928571429,7.144779761904758,7.346426884777442,7.0147111121529315,7.472694720529933,7.6225716003849575,6.665838544950398,6.6287304893948376,6.354039912817492,7.012484293607201,6.482562839673399,6.696496009717045
2013-02-28,POMRB,7.283333333333335,11.784999999999998,9.064166666666667,6.750000000000001,6.686251578282829,6.9231142676767625,6.78361573731365,6.026652695818836,7.473615667657343,7.794553506131057,11.86606062486979,12.025156249947909,11.660823955691821,10.41530455076126,13.98948358751046,15.19411189861695,8.79657738095238,7.760321428571424,8.033522797533132,7.578123451722512,8.915293450485606,9.053934338738554,6.44515542983631,6.597167989394839,6.512423947690495,6.935490005906935,6.495711502014116,6.526212458838737
2013-05-31,PREMON,9.708333333333332,17.308096666666668,12.424000000000001,8.999364444444446,6.378315656565658,6.892697601010095,7.953502775721523,7.18558211657295,8.77469504034421,9.162298225202772,11.465253343541667,12.138013749947909,13.91973304008176,12.741463890651294,16.567632022891686,16.859502094231043,8.576416666666667,8.886946428571425,9.789713678519881,9.274886961919217,10.177302888983336,9.958591096313711,5.999051759166667,6.734509100505949,7.5072001463920754,7.410075048852794,7.975262303821521,8.396222502928792
2013-08-31,MONSOON,3.502,7.2508333325,5.486666666666667,3.5375925922222224,6.223,6.479805555555549,6.172901665432914,5.840923243260042,5.036321493321486,5.7347029033548855,11.335461687291668,11.59410749979166,11.252173157049056,10.659612046981636,9.971429386051856,9.386532158388334,8.271461309523811,8.706208333333329,8.068494873778596,8.426832013811875,6.421057137291356,6.5956387391542615,5.596364259166666,6.155801759166663,5.919357124724134,6.476564626300926,5.865061910606838,6.148312800392877
2013-11-30,POMKH,4.613636363636363,9.001666750000002,6.8116666666666665,4.08225,5.98767803030303,6.27682575757575,5.549195544714293,5.158298972503498,5.49240101721048,5.869783689587708,10.994762103958335,11.336399187291661,10.351970594229433,9.663387658785709,9.84472091090662,9.851379910643164,7.710976190476191,8.446624999999996,7.565763590933824,8.037545836271219,7.6786156248148725,7.9294881397285515,5.027277036944445,5.842301759166663,5.184514274834481,5.895391707709537,4.976273222966044,4.8513050383773235
2014-02-28,POMRB,6.852727272727273,11.777500000000002,7.662857142857143,4.7825,6.02934090909091,6.169174242424234,6.070608235919485,5.500474489144288,6.557069800689756,7.206729085356972,10.957395854062502,11.334524187291663,10.922182356537661,10.064128930712876,12.681519529391787,13.643104051688468,7.6744642857142855,8.096297619047615,7.604601011703151,7.9486758715317025,9.018350243883688,9.224915105905598,4.864011574027778,5.3504267591666625,5.023708564900688,5.6191793332429985,5.16252148991206,5.603526796258402
2014-05-31,PREMON,8.256363636363636,14.59,9.34142857142857,6.414166666666668,6.375934343434343,5.80618181818181,6.944910396097145,6.419600158793341,8.124890544303991,8.93449434829146,11.39458334375,10.655000020624996,12.389309413922597,11.698565395200813,15.603533974703911,16.937566118403822,8.200922619047619,7.325654761904758,8.29933203559332,8.426405372362362,10.303233841491496,10.235047979074595,5.173510416666668,4.704127314722218,5.57989180560708,5.7957738179036955,6.206862900406515,6.965236961388565
2014-08-31,MONSOON,5.287272727272729,9.67,8.277142857142858,4.816666666666666,6.5148232323232325,6.252499999999992,6.281855328567378,6.068951651909372,3.9461936400021327,4.54859234086193,11.44125,11.259791687499996,11.301585648353559,11.060774616489295,8.543542659818531,7.428695637304934,8.494821428571429,8.023273809523806,8.290456364213135,8.488877375528771,6.081201037471087,6.266098809958924,5.423293269230769,5.023895833333329,5.274601750030914,5.5514823398582696,3.536245155777859,4.00737077986858
2014-11-30,POMKH,5.601111111111113,10.08,8.232857142857142,5.279166666666667,6.616073232323234,6.49936868686868,6.0095576415848715,5.877041670299295,5.980633856412327,6.910456707129917,11.117125,11.529374999999995,10.812951389012134,10.658695960529569,9.434064066756722,10.753493981171077,8.66232142857143,8.378571428571425,8.267416675670738,8.505869704744702,7.566936508669224,7.848498758806425,5.553036858974359,5.323124999999996,5.276427716685215,5.4752365296202345,5.122883294001288,5.753144841241662
2015-02-28,POMRB,6.976363636363637,11.0725,8.592857142857143,5.583846153846153,6.955391414141415,6.530277777777771,6.396280039496379,6.257323768661056,7.319345782628919,7.817253955731152,11.228375,11.353124999999993,10.91677083340728,10.738094250325222,12.664578358739597,13.579335150145319,8.653214285714286,8.611071428571424,8.3975928625453,8.620302493320168,8.989647061226414,9.214655959130132,5.8706249999999995,5.523461538461534,5.39939509154959,5.489442161474735,6.0297623257932464,6.439568361739984
2015-05-31,PREMON,8.942727272727273,12.702,9.751428571428573,6.65076923076923,7.567979797979799,6.70186868686868,7.414858932788736,7.3966088789505315,8.536605398969918,8.94353699443906,12.082625,10.881124999999994,11.630862500044369,11.510467809800799,15.404657714982246,15.85340687366632,8.625178571428572,8.713571428571425,8.93912714609861,9.095593570021006,10.378587095060889,10.35412559135807,6.445376602564103,5.582612179487175,5.899944747237447,5.753143594743657,7.028892429810517,7.524733546225977
2015-08-31,MONSOON,7.315454545454545,12.448,7.794285714285714,7.120769230769231,8.221477272727272,7.208914141414134,7.375097177855059,7.711644007342886,4.508668305977055,5.076865976116982,13.0443125,11.575624999999993,11.957717500026622,12.061912955680276,7.898031802837037,7.164734537571812,8.752767857142857,8.59285714285714,8.48119057337345,8.839034845103892,6.39832674928698,6.695132087871034,7.0746703296703295,6.158637820512816,6.38827454065016,6.065188295617813,3.956604656883898,4.247408396322698
2015-11-30,POMKH,8.473636363636363,14.136,8.491428571428571,7.573076923076923,8.731401515151514,7.927045454545445,7.814512852167581,8.380158508489222,7.347662351589766,8.106272835786605,13.877083333333335,12.589624999999995,12.829030500015973,13.21474410418793,9.693790852442493,11.883702814961005,9.132232142857143,8.657499999999997,8.4852857725955,8.809338323220686,7.730571545680838,8.055165148382144,7.487129120879121,6.73211538461538,6.862195493620865,6.409821968945936,6.835706548278359,7.447328658451388
2016-02-29,POMRB,9.331818181818182,14.71,9.355,8.324285714285715,8.564053030303029,8.515909090909082,8.42143498402782,9.239484218696564,9.512769363130447,9.615534817710264,13.695416666666667,13.498999999999993,13.581418300009584,14.383248461656503,13.92810783675169,14.782534401780838,9.171964285714285,8.848035714285711,8.8331714635573,9.054838140046673,9.096478246975078,9.327869732639103,7.201936813186814,7.41722527472527,7.4470315818868045,6.850099933097188,8.14127790071346,8.096544883912976
2016-05-31,PREMON,10.666666666666666,15.726666666666668,12.025,7.209999999999999,7.949393939393939,8.946893939393929,9.31952765708336,10.451575303321874,10.818970783909098,10.488873499331566,12.473666666666666,14.25516666666666,14.439517646672417,15.705749835830789,17.29590755634688,16.654977601797036,8.710892857142857,9.416428571428568,10.109902878134381,10.174409369414157,10.52780431012894,10.515715703080453,6.586936813186814,7.5570329670329635,7.352218949132082,6.920971679234158,9.571921982250092,9.516479580536075
2016-08-31,MONSOON,4.252727272727273,7.9700000000000015,5.838571428571428,4.28,7.612462121212121,8.181212121212111,7.292807503340924,8.788605351725508,6.48450331726054,6.43989485451548,11.372416666666668,13.13566666666666,11.851710588003451,13.376483253817488,10.08897737117874,10.188336454580684,8.384732142857143,8.927499999999997,8.4013702983092,9.06800672819534,6.856830861215604,7.201637498829684,6.126978021978022,6.846840659340656,6.123331369479249,6.280397099477367,5.138520764122715,4.880027313344248
2016-11-30,POMKH,6.619090909090909,8.84,6.758571428571429,5.493846153846157,7.421742424242424,7.717575757575747,7.023320865640918,8.14026320011393,6.557737102437889,6.129999275387757,11.194333333333335,11.81166666666666,10.64702635280207,11.63881180106016,10.121347660660646,10.334593052074641,7.978482142857143,8.494285714285711,7.744250750414091,8.342886250775692,7.978732461136248,8.29834497063085,6.113365384615385,6.327032967032964,5.8715372832260115,6.080725980772776,5.2575992295089184,5.3225955641847
2017-02-28,POMRB,8.490909090909092,11.196000000000002,8.47857142857143,6.723846153846152,7.568068181818182,7.507348484848474,7.610356155748187,8.281109741085356,8.138454340571926,8.366018411832936,11.593,10.93316666666666,10.866615811681243,11.162730638802216,12.842253620676356,12.141913467330127,7.909821428571428,8.275178571428569,8.037979021677026,8.271657331889159,9.164108857923768,9.367636753480905,6.56798076923077,5.926923076923073,6.212460831474068,6.22035074468295,6.219342427520355,6.551525798718252
2017-05-31,PREMON,9.98181818181818,17.816,9.651428571428571,8.701538461538462,8.051704545454545,7.336136363636353,8.558940966176184,8.993434144236598,9.737452166011654,9.952244821639745,11.940000000000001,11.455499999999992,13.646369487008744,13.641223463506588,15.568008066481804,14.62511957875456,8.422678571428571,7.681785714285711,8.683358841577645,8.62302347377277,10.600097526733856,10.618466383073315,7.132307692307692,6.299807692307688,7.208091883499826,6.7953586351622794,7.870569567943839,8.14540694044214
2017-08-31,MONSOON,6.1081818181818175,9.07,7.662857142857143,6.4253846153846155,8.430909090909092,7.799999999999989,7.578637306978438,8.072302848277136,5.620724285181785,5.7668439248343955,12.3705,11.730499999999992,11.815821692205246,12.125584633017112,9.370422669964617,10.544530901926725,8.79625,8.13785714285714,8.275158162089443,8.294518406069566,6.564182718189462,6.843658649330383,7.640000000000001,6.836153846153842,6.895008976253742,6.6933436002837405,5.62785762024117,5.956886635734468
2017-11-30,POMKH,8.632727272727273,10.515999999999998,9.037142857142856,7.863076923076923,8.601212121212122,8.30340909090908,8.000273293277973,8.236797661320288,7.186595802695931,7.39732541270366,12.460916666666666,12.149499999999993,11.295893015323147,11.395755384552825,9.883651423041464,10.403051936300972,9.033348214285715,8.707499999999996,8.579952040110808,8.465195807648277,7.818311272033953,8.09055671068945,7.758317307692308,7.428461538461534,7.282236154983014,6.956500553434483,6.883174750463901,6.945248055083987
2018-02-28,POMRB,9.510909090909092,12.964,9.188571428571429,8.416153846153849,8.618333333333334,8.558409090909079,8.60452761233042,8.73570802365646,9.527443176969047,9.699495559771155,12.257333333333333,12.591499999999993,11.96313580919389,11.824306331811252,13.11057297444659,12.646363571048063,9.043303571428572,8.884999999999996,8.823399795495057,8.681397396280966,9.220921686222836,9.413034578329741,7.5225961538461545,7.851538461538457,7.735803231451348,7.287822712426345,8.355150727712578,8.341600755448937
2018-05-31,PREMON,10.324242424242424,16.771333333333335,10.838214285714288,7.9557692307692305,8.466799242424242,8.644015151515138,9.292413537095221,9.490197182476416,10.923896189698826,10.623170800234632,12.079583333333336,12.330333333333325,13.88641481884967,13.866833238040284,16.232869867365626,16.3839059153601,8.762500000000001,9.181696428571424,9.629325591582749,9.436196341129103,10.694570483507295,10.701417175465025,7.2320192307692315,7.665096153846148,7.823789631178501,7.430788318932915,9.70208559835926,9.454833430976844
2018-08-31,MONSOON,5.902727272727272,8.486,6.555714285714287,5.285384615384615,,8.592651515151502,7.936539031348042,8.370211883203234,6.343870203313223,6.0268754122231165,,12.184333333333326,11.726248891309803,12.116462800201619,9.583254497909238,9.59327393970964,,8.90491071428571,8.399881069235363,8.666667801926176,6.886079605283063,7.190414545622634,,7.380096153846148,6.808427624860947,6.9066039226324945,5.691060424396635,5.430296856180114
2018-11-30,POMKH,7.625909090909091,9.678,7.897857142857142,6.678461538461539,,8.340946969696956,7.812287055172462,,7.400015711430811,7.386052807192689,,11.974833333333327,10.906949334785882,,9.885786631152168,10.1243731320297,,8.620089285714283,8.199071498684074,,8.048895371891955,8.332681249026844,,7.083942307692302,6.756441190301184,,6.120842458319832,6.153790193478808
