Date,Season,Dadri,Dankaur,Jewar,Bisarakha,Dadri_Trend,Dadri_SMA,Dadri_EWMA,Dadri_DES,Dadri_TES,Dadri_ARIMA,Dankaur_Trend,Dankaur_SMA,Dankaur_EWMA,Dankaur_DES,Dankaur_TES,Dankaur_ARIMA,Jewar_Trend,Jewar_SMA,Jewar_EWMA,Jewar_DES,Jewar_TES,Jewar_ARIMA,Bisarakha_Trend,Bisarakha_SMA,Bisarakha_EWMA,Bisarakha_DES,Bisarakha_TES,Bisarakha_ARIMA
2009-02-28,POMRB,7.82,15.48,11.18,13.57,9.73125,10.022499999999996,9.665741781429869,10.557136541863342,10.210508134896717,10.339346367770812,15.813749999999999,16.082500000000003,15.83450844197981,16.112570385081355,16.198947624498285,16.180404031299847,11.627500000000001,11.791770833333336,11.255454521445355,11.374629034250777,11.095526453368793,12.442785845717118,14.416562500000001,14.815156250000001,14.281066854170728,14.538604366746723,15.244387338482106,14.160614500413136
2009-05-31,PREMON,8.5,15.8,12.65,16.53,8.78984375,9.959999999999996,9.199445068857923,9.943679651176554,9.0578895519247,9.364487948854254,15.9725,15.657500000000002,15.820705065187886,16.03844973396872,16.16537392313818,15.814204417072313,11.625625,11.627500000000003,11.813272712867214,11.922897570851388,13.071617850513235,12.460420071862618,14.900833333333333,14.23375,15.180640112502438,15.443495598101897,15.885928893057734,14.406823355033104
2009-08-31,MONSOON,9.93,17.0,11.65,16.177500000000002,7.93796875,9.502499999999996,9.491667041314754,9.887327960527589,10.408011676882845,10.770245746415625,15.969999999999999,15.970000000000002,16.292423039112734,16.40430495891176,15.573049896707214,15.660497813390565,11.629375,11.627500000000003,11.747963627720328,11.919503058143794,11.264548162534066,11.914399531899418,15.485729166666669,14.599375000000002,15.579384067501465,15.846118654729413,13.720659082419388,14.35051932979301
2009-11-30,POMKH,6.058749999999999,15.62,11.015,14.531666666666665,7.647875,8.077187499999996,8.118500224788852,8.542573192856654,11.287907977450711,10.624398059969948,15.902499999999998,15.975000000000003,16.02345382346764,16.17770208815487,16.205584533889798,15.96053964317725,11.6125,11.623750000000003,11.454778176632196,11.683274164964944,10.873178118286239,11.601394684637178,15.927291666666667,15.20229166666667,15.160297107167544,15.423139175638195,16.221838779249907,15.20536223761622
2010-02-28,POMRB,6.70625,15.44,11.225,15.8375,7.725750000000001,7.798749999999995,7.553600134873311,7.644839264029747,7.237745046511636,7.795391463172011,14.95375,15.965000000000003,15.790072294080584,15.953170532024243,16.112838816489308,16.171297077020114,11.59,11.635000000000003,11.362866905979317,11.601344889030361,11.218346205121964,11.466281641053582,15.902604166666666,15.769166666666669,15.431178264300527,15.696364342761566,15.892683913584449,15.157313628122536
2010-05-31,PREMON,7.293000000000001,15.3,12.47,17.795,7.954499999999999,7.496999999999995,7.449360080923988,7.152105052199867,7.5516010795063755,7.95782053640652,14.024999999999999,15.840000000000003,15.59404337644835,15.744931546361524,16.09560706536442,15.932653766373843,11.591875,11.590000000000003,11.80572014358759,12.000061090859177,13.162350322850498,11.926957068363418,15.418333333333333,16.085416666666667,16.376706958580318,16.652553487418395,17.26069106498999,16.41710515161437
2010-08-31,MONSOON,11.76,9.91,11.65,14.715,7.9545,7.954499999999994,9.173616048554393,8.349108619795551,9.00382754809397,8.581563282074313,13.075625,14.067500000000003,13.320426025869011,13.728959917052391,15.350799188146507,15.632370612065321,11.588125000000002,11.590000000000003,11.743432086152556,11.963250798506493,11.243649997518368,11.736409337460508,14.833437499999999,15.719791666666667,15.71202417514819,15.983127284269461,15.04617577937584,16.55745004078956
2010-11-30,POMKH,6.058749999999999,15.28,11.03,12.12,7.9545,7.954499999999993,7.927669629132636,7.5118331364818305,7.490859922497355,7.132290523996559,11.601875000000001,13.982500000000003,14.104255615521406,14.184458401339194,13.549256216213763,14.20161436870524,11.605,11.593750000000004,11.458059251691534,11.71058590485523,10.860896856370713,11.475607934715352,14.391875,15.116875,14.275214505088915,14.530445513198373,16.296494600677832,14.440101028898782
2011-02-28,POMRB,6.70625,8.185,11.18,13.57,7.229272727272728,7.954499999999993,7.439101777479581,7.035277095989491,7.030397420235812,7.280628918475411,11.463750000000001,12.168750000000003,11.736553369312844,12.056902297274975,14.277466921925907,13.216085612313398,11.627500000000001,11.582500000000003,11.34683555101492,11.596042113956578,11.21731377726437,11.408132107318446,14.599375,14.549999999999999,13.99312870305335,14.241606489624518,14.851835825836837,13.99277498762546
2011-05-31,PREMON,7.293000000000001,10.765,12.65,16.53,6.504045454545454,7.954499999999994,7.380661066487749,6.874183418636935,7.550469941710556,7.484209942692692,11.19875,11.035000000000004,11.347932021587706,11.472842299309779,12.339402761005624,12.309391843313609,11.62375,11.627500000000003,11.868101330608951,12.055244882040641,13.143188824406154,11.790586354570479,15.567916666666665,14.233749999999997,15.007877221832011,15.26456386421274,15.669498036122564,14.354288361205457
