Date,Season,Sankra,Jaisalmer,Sam,Sankra_Trend,Sankra_SMA,Sankra_EWMA,Sankra_DES,Sankra_TES,Sankra_ARIMA,Jaisalmer_Trend,Jaisalmer_SMA,Jaisalmer_EWMA,Jaisalmer_DES,Jaisalmer_TES,Jaisalmer_ARIMA,Sam_Trend,Sam_SMA,Sam_EWMA,Sam_DES,Sam_TES,Sam_ARIMA
2006-08-31,MONSOON,29.10882352941177,36.94411764705883,44.5038888888889,28.77257843137255,29.124931372549014,28.900154988050616,28.970225611433058,27.918619562282533,28.892618902729225,34.53212005503956,36.027946078431356,36.1417405065541,35.610230081851725,35.88854795282787,21.37901034362525,43.48693092105264,42.80347880116959,43.27008897629872,42.78700690706393,43.281975326254965,42.126557480750726
2006-11-30,POMKH,28.404117647058825,30.68052631578948,42.21947368421053,28.662539215686277,28.890225490196073,28.7017400516539,28.648879137361423,29.04071200896719,29.00880324039508,34.780620786033715,34.78627210182317,33.95725483024825,34.34977896197431,34.13466189627744,15.010205291025397,43.48049488304094,43.07821564327485,42.84984285946344,42.61024286456418,43.515156108512,42.81343176185446
2007-02-28,POMRB,28.524117647058826,33.637894736842114,44.522222222222226,28.502794117647063,28.65493137254902,28.63069108981587,28.562716417660603,29.122772534288345,28.683856470125395,35.68025885792914,34.27796800825592,33.8295107928858,34.14625711502147,33.9820730546276,15.115843813612354,43.040383771929825,43.895646198830406,43.518794604566956,43.142337520754296,40.94696963462128,42.61693430452251
2007-05-31,PREMON,28.643529411764717,39.87055555555555,41.01578947368421,28.160134803921572,28.670147058823535,28.63582641859541,28.586056013262404,29.319025312938706,28.59801580315039,37.23051169590643,35.28327356381147,36.2459286979537,35.55429048890702,35.75192708202415,17.8712620568802,42.82394564843481,43.06534356725146,42.517592552213856,42.519789573885795,43.314800239039634,43.16329099498194
2007-08-31,MONSOON,27.77,40.12000000000001,44.304210526315785,27.80528594771242,28.335441176470592,28.289495851157245,28.131907917747174,27.646504382891308,28.62247396832834,39.57629239766082,36.07724415204676,37.795557218772224,36.67121519925313,36.275427254002146,21.231409233093046,42.16226766748366,43.01542397660818,43.23223974185463,43.015450828406735,43.6475954654826,42.504925543371854
2007-11-30,POMKH,27.00166666666667,39.906666666666666,40.687647058823536,27.292949346405226,27.984828431372556,27.774364177361015,27.51080808189915,28.174756037701158,28.16437034257644,41.59623611111111,38.383779239766056,38.64000099793,37.45426535481891,35.30576962099578,18.23334935554656,42.01580861620964,42.63246732026143,42.214402668642194,42.33541458027927,43.70889336661917,43.019830994058566
2008-02-29,POMRB,27.087777777777767,43.178,40.760625,26.6250816993464,27.62574346405229,27.499729617527716,27.26663845436476,27.958147652209057,27.539555052727994,42.91108854166667,40.76880555555553,40.455200598758,38.859722074618055,37.41814263874819,20.925820356879207,42.248522901923934,41.69206801470588,41.632891601185314,41.870867449824374,40.61603737581409,42.306645859581046
2008-05-31,PREMON,25.98117647058823,46.49,43.60571428571429,26.130167483660127,26.96015522875817,26.89230835875192,26.56349909282721,28.00313561404126,27.296778363496237,43.66319178921569,42.42366666666665,42.869120359254794,40.741478856991655,40.90436562988449,21.48887860672003,42.4898045926704,42.339549217713405,42.4220206749969,42.352577676663024,41.94075080197654,41.82743692662909
2008-08-31,MONSOON,25.08941176470589,44.019375,43.576,25.808692810457515,26.29000816993464,26.171149721133506,25.76042466130486,25.581033228098704,26.589798420907435,44.04312316176471,43.398510416666646,43.329222215552875,41.5321590391439,41.84036722271218,24.14788534543007,43.324534474206345,42.15749658613446,42.883612404998146,42.687927458044776,43.47881954754412,42.336415133826854
2008-11-30,POMKH,25.722941176470584,42.02411764705883,43.346111111111114,25.611691176470586,25.970326797385624,25.99186630326834,25.722717173076408,25.766846751460232,25.783518589766643,43.94790441176471,43.92787316176469,42.80718038815526,41.62475128976575,40.402376151026296,19.19655071830738,43.98100768849206,42.82211259920635,43.06861188744333,42.86158306056327,43.37001752451655,42.685059346194954
2009-02-28,POMRB,25.794705882352943,44.1,44.78,25.719191176470588,25.64705882352942,25.91300213490218,25.7433160477221,26.178859487759222,25.750965416648626,43.16946691176471,44.158373161764686,43.32430823289316,42.2138250338865,41.677052537824764,22.05569127582227,44.11778125,43.82695634920635,43.753167132466004,43.39543263794676,41.188523256949395,42.86160395948487
2009-05-31,PREMON,25.698235294117648,44.80625000000001,44.838125,26.704468954248366,25.576323529411773,25.82709539858837,25.70157574531029,26.49452598530654,25.774470727867122,40.593126313025216,43.737435661764685,43.9170849397359,42.831802101051295,44.22498340769445,21.30204354672355,43.349203869047614,44.13505902777777,44.1871502794796,43.793109325142034,43.56128692694901,43.41174215315022
2009-08-31,MONSOON,26.232352941176465,39.475625,43.437777777777775,27.45337418300653,25.862058823529416,25.98919841562361,25.966437205501723,24.754758113998307,25.73350322632583,37.935908310439565,42.60149816176469,42.14050096384154,41.95999271999527,43.75382718090618,22.715897006145607,41.85790426587302,44.100503472222215,43.887401278798876,43.67666409015303,44.981343483182286,43.815399983759846
2009-11-30,POMKH,32.462222222222216,25.957142857142852,37.33571428571429,27.11500058356676,27.546879084967323,28.57840793826305,29.406743628810496,26.036842198418945,26.001575767621727,36.718864239926745,38.584754464285695,35.66715772116206,37.922520332713795,40.50015950650042,16.199695539085987,40.52955530753969,42.59790426587301,41.266726481565044,41.84919697010096,44.37366135362354,43.682728875428026
2010-02-28,POMRB,25.04666666666667,38.909230769230774,38.86,26.142441935107374,27.359869281045757,27.165711429624498,27.06527799286384,30.0503320233438,29.473406785942856,35.66688627518315,37.287062156593386,36.963986940389546,38.1416395044371,37.229533302360814,9.432526570466383,40.49340079365079,41.117904265873015,40.304035888939026,40.98048945792833,40.059499986902075,41.77604836848962
2010-05-31,PREMON,23.739285714285717,40.26066666666667,40.13133333333335,23.844295634920638,26.870131886087773,25.795141143488983,25.27594787280507,27.794297909012094,27.094559132825143,36.72206631113984,36.150666323260054,38.2826588309004,38.64409167654511,39.56847272930321,28.498321360200855,41.84253720238096,39.941206349206354,40.234954866696754,40.72383348126823,40.97553436945107,40.889922201923454
2010-08-31,MONSOON,20.410833333333333,35.60538461538461,47.85533333333333,21.59095238095238,25.414751984126987,23.641418019426723,22.668458949355415,24.240386782784974,25.29149771918927,37.66145588235294,35.1831062271062,37.21174914469408,37.85484937353832,39.12850771146237,11.373120655730242,43.107895833333345,41.045595238095245,43.28310625335138,42.74863174964604,41.75067445785067,40.64539484923266
2010-11-30,POMKH,19.898571428571433,38.268823529411776,43.71124999999999,20.55136904761905,22.27383928571429,22.14427938308461,21.17821566296577,22.567960259763133,22.668719623544703,36.275802036199096,38.26102639517343,37.63457889858116,37.93062431372876,36.08715765355077,23.432688834231826,44.09767361111111,42.639479166666675,43.45436375201082,43.00929305496989,43.46848739369726,42.769185049706856
2011-02-28,POMRB,19.583571428571428,34.11266666666667,42.607333333333344,20.244279990842493,20.90806547619048,21.119996201279335,20.3146707567944,21.518355998415636,21.180093601948045,35.288628959276025,37.061885369532405,36.225814005815366,36.94680895125223,37.51927689915807,14.347907291649268,44.24580226608188,43.576312500000014,43.11555158453983,42.87978472719862,41.36807566795027,43.02920601766442
2011-05-31,PREMON,20.88571428571429,33.971999999999994,44.30222222222223,20.579333791208793,20.194672619047623,21.026283435053315,20.604681305660595,20.9707800550379,20.32215233524718,35.16893627450981,35.48971870286573,35.32428840348922,36.174814215687235,38.42801815324327,19.11597342548683,45.04875284565582,44.61903472222223,43.590219839612786,43.27184639741467,43.02563101737591,42.88375073534495
2011-08-31,MONSOON,20.80769230769231,33.99666666666668,44.86947368421053,21.360583791208793,20.293887362637367,20.938846984108913,20.69856028643029,19.62695393368647,20.625000026128642,36.06652173913044,35.08753921568625,34.793239708760204,35.60284528839873,36.540448318573986,14.36951967733563,47.053671992481206,43.87256980994153,44.10192137745189,43.71385507020994,44.44561251164091,43.28530370776225
2011-11-30,POMKH,22.182142857142853,38.92,53.12071428571429,22.725820135746606,20.864780219780222,21.43616533332249,21.474120245764958,20.743776846935496,20.72317545398988,37.84194878129117,35.25033333333331,36.44394382525613,36.40713779013718,33.77447529776766,18.985813941484803,48.257755325814536,46.2249358813701,47.70943854075685,46.388077126206156,44.43613999895274,43.73591401930006
2012-02-29,POMRB,23.55,40.64217391304347,49.23722222222222,23.44648961485818,21.856387362637363,22.281699199993493,22.564470599869235,21.980976085150733,21.507197350340366,38.943180686885576,36.882710144927515,38.12323586037107,37.440645014852976,36.0399899509346,19.284168961382335,49.260836178989145,47.88240810359232,48.320552013343004,47.18678923405015,44.902518931399584,46.504619436064935
2012-05-31,PREMON,27.84117647058824,41.64590909090909,47.305,23.652708463717655,23.59525290885585,24.505490108231392,25.35811282867541,23.383984296369263,22.604961429095468,38.677614432306825,38.80118741765479,39.532305152586275,38.465937399803266,39.200691467932096,20.662912162961106,50.05310552422724,48.63310254803676,47.914331208005805,47.20455951832587,47.50126572350063,47.295035700175156
2012-08-31,MONSOON,19.617585955710954,35.132612820512826,49.891342731829575,24.48201752965172,23.297726320860512,22.550328447223215,22.28451869597107,24.56885128409281,25.418805821820165,37.50070422199845,39.08517395611633,37.7724282197569,37.60306386582088,39.25365204962875,20.30135238913639,49.868613460735176,49.88856980994152,48.705135817535314,47.956581290437605,48.4734149813171,47.27592965352701
2012-11-30,POMKH,25.022,35.65952380952381,54.43700000000001,24.78190051890512,24.007690606574798,23.538997068333927,23.726531423639116,22.271963285331516,22.30133836453238,36.6142786922394,38.270054908497286,36.92726645566366,37.0887812873322,36.04417638635898,14.35028145591507,50.28074639724311,50.217641238512954,50.997881490521195,49.79280434365437,48.766195219871264,48.031157881426104
2013-02-28,POMRB,27.34461538461539,34.48736842105263,46.44499999999999,24.870258340617713,24.956344452728647,25.06124439484651,25.636362214205757,24.239374834906553,23.76337123117326,36.80542724641511,36.73135353549957,35.95130724181925,36.410167945932905,36.754682985040375,20.619288868770774,52.19404190162908,49.5195856829574,49.17672889431272,48.81888741935807,48.31621689295373,49.912528846077485
2013-05-31,PREMON,26.445625,40.7093103448276,53.394285714285715,24.670935096153848,24.607456585081586,25.614996636907907,26.049527681679393,26.497600972298827,25.687865107052808,36.97931016766053,36.4972038489792,37.85450848302259,37.45972301214956,37.98377815393938,13.41973158088825,52.009676691729325,51.04190711152883,50.86375162230192,50.11024454518565,49.028011149725444,48.858709249401215
2013-08-31,MONSOON,21.72,37.5984,59.1084210526316,23.377149839743588,25.133060096153848,24.056997982144743,23.726639296615364,25.172196072891428,26.09507115357783,37.45458435312419,37.11365064385099,37.752065089813556,37.46686363657669,38.115559248776094,26.408563541226385,50.581017600820246,53.34617669172934,54.16161939443379,52.66546788743536,51.387432030307075,50.183861196596894
2013-11-30,POMKH,21.325,34.5848,43.745,22.682364583333335,24.208810096153847,22.964198789286847,22.431713337044233,23.709845906088702,23.743989439837343,37.603822258711915,36.844969691470034,36.48515905388813,36.717706346393236,35.91944393799263,10.829061734687444,50.68529647983596,50.67317669172934,49.99497163666028,50.097562265735135,53.59670121731311,52.81277709283741
2014-02-28,POMRB,20.691333333333333,39.364285714285714,45.70772727272728,22.045716856060604,22.54548958333333,22.05505260690544,21.489718375368625,22.818647825739816,22.44406958982941,36.6098955026455,38.06419901477831,37.63680971804716,37.35328834871993,36.36282633002642,22.99077179888344,49.45969967532468,50.48885850991116,48.280073891087085,48.8256647918399,48.42699863046906,50.09324061975261
2014-05-31,PREMON,27.540625,37.026296296296294,54.96578947368422,21.321341856060606,22.819239583333328,24.249281564143264,24.696267207012056,22.163889706774423,21.50218178572182,35.90956494708995,37.143445502645484,37.39260434934681,37.243919345535005,39.073426614104896,15.846877655814092,49.03737323422192,50.881734449760785,50.95436012412594,50.56431559204829,48.88093611901945,48.76651664980011
2014-08-31,MONSOON,15.53181818181818,33.330000000000005,47.73214285714285,21.490436553030303,21.272194128787874,20.76229621121323,19.800314912701207,23.860670015449692,24.747128649943647,35.16570455960162,36.07634550264549,35.76756260960809,36.23658395763325,37.86320215146043,20.498948127694263,49.54236565846434,48.03766490088859,49.6654732173327,49.73753624663798,51.76290265103064,50.58615322046866
2014-11-30,POMKH,21.71818181818182,33.25055555555556,51.74266666666667,20.658326231060606,21.370489583333327,21.144650454000665,20.807696468371986,19.683466141353946,19.79499252060706,33.950837690631815,35.74278439153438,34.760759787987084,35.46230314426382,34.53783207257546,12.419226209270128,48.116676065162906,50.03708156755526,50.4963505970663,50.29383927661212,50.39897212443464,49.71435370990008
2015-02-28,POMRB,21.650909090909085,34.74764705882353,41.75,20.009791666666665,21.610383522727265,21.347153908764035,21.242263575813386,21.25265561687519,20.828478612802794,33.17374509803922,34.58862472766883,34.75551469632166,35.257268227626156,34.99453351704028,20.16336754491196,46.86175031328321,49.04764974937344,46.997810358239775,47.83440275896785,48.63330629393087,50.29396119634936
