Date,Season,Arwal,Kaler,Kurtha,Karpi,Arwal_Trend,Arwal_SMA,Arwal_EWMA,Arwal_DES,Arwal_TES,Arwal_ARIMA,Kaler_Trend,Kaler_SMA,Kaler_EWMA,Kaler_DES,Kaler_TES,Kaler_ARIMA,Kurtha_Trend,Kurtha_SMA,Kurtha_EWMA,Kurtha_DES,Kurtha_TES,Kurtha_ARIMA,Karpi_Trend,Karpi_SMA,Karpi_EWMA,Karpi_DES,Karpi_TES,Karpi_ARIMA
2011-05-31,PREMON,6.75,3.806666666666666,4.58,7.9700000000000015,5.55125,5.779999999999999,6.085889578014356,6.079802211194805,6.74471789267045,6.355597951172916,2.330833333333333,2.129166666666666,2.7472210318183947,3.1294913803962188,3.796056655689464,3.806666666666666,3.645,4.039999999999999,4.108423089595171,4.328078372886605,4.021319129201918,4.049910533022317,5.63,6.367500000000003,6.605996591784457,7.214883348964853,6.265373805046706,6.308337471263902
2011-08-31,MONSOON,4.51,1.6366666666666667,3.15,3.62,5.46125,5.579999999999999,5.455533746808614,5.630208785205807,4.3715744389386675,4.028649287444949,2.330833333333333,2.3308333333333326,2.3029992857577035,2.661129325209263,0.8201590023340988,0.83,3.2,3.882499999999999,3.725053853757103,3.8637695542014456,2.394134197694869,2.650215683843484,5.2575,5.8125000000000036,5.4115979550706745,6.3684653304754075,4.001573677789743,4.096598930116924
2011-11-30,POMKH,4.83,1.4,2.0,4.125,5.322500000000001,5.5225,5.205320248085169,5.331730839792552,5.077727767247346,4.878411352303429,2.330833333333333,2.3308333333333326,1.941799571454622,2.096753199479302,1.5383462217512722,1.4,2.88625,3.4074999999999984,3.0350323122542617,2.9460109655110682,2.618306973600769,3.1346778481618722,4.8525,5.447500000000003,4.896958773042405,5.725409932484032,4.245022691070836,3.8159019578907585
2012-02-29,POMRB,5.51,2.48,2.24,4.555,5.198124999999999,5.4,5.327192148851101,5.303663925577776,6.19853378545855,5.832317115445996,2.330833333333333,2.3308333333333326,2.157079742872773,2.2461338846580063,2.6121516985885513,2.48,2.848125,2.9924999999999984,2.7170193873525568,2.4095130917908154,2.665689790232708,3.0885820053662094,4.75765625,5.067500000000004,4.7601752638254435,5.298533888922572,5.03046509131616,4.918011014697531
2012-05-31,PREMON,6.13,3.806666666666666,3.73,6.25,4.991249999999999,5.245,5.648315289310661,5.502896123817848,6.511786529642223,6.119135777374412,2.330833333333333,2.3308333333333326,2.8169145123903303,3.176469186972915,3.9301539894920086,3.806666666666666,2.845,2.7799999999999985,3.122211632411534,2.7912548595135394,4.03955172431239,4.2763324631274,4.8484375,4.637500000000004,5.356105158295266,5.549624732866905,6.334488895423734,6.007456413408498
2012-08-31,MONSOON,4.135,1.6366666666666667,3.695,4.58125,4.82609375,5.151250000000001,5.042989173586396,5.037706529435132,4.024883712083356,3.67648517935929,2.330833333333333,2.3308333333333326,2.3448153741008646,2.624772280040023,1.6222675283355148,1.6366666666666667,2.8337499999999998,2.9162499999999985,3.3513269794469203,3.14354094291552,2.4123667854224022,2.446526940016264,4.86203125,4.877812500000004,5.046163094977159,5.183215371500674,3.976636256664843,3.5499424224875766
2012-11-30,POMKH,3.55,1.4,1.43,3.89,4.7196875,4.831250000000001,4.445793504151838,4.458073900796525,4.722716952878454,4.550374504198725,2.330833333333333,2.3308333333333326,1.9668892244605187,2.027046874583961,1.4002551846084386,1.4,2.87375,2.7737499999999984,2.582796187668152,2.3407513526646313,2.636539565804795,1.9272759948010565,4.867499999999999,4.819062500000004,4.583697856986296,4.637580810893637,4.271926246740603,4.124641927290092
2013-02-28,POMRB,5.46875,2.48,2.72,4.89875,4.4353125,4.820937500000001,4.8549761024911025,4.603922648898936,5.571668908954092,5.16285957663661,2.330833333333333,2.3308333333333326,2.172133534676311,2.166173473447463,2.495060297316598,2.48,2.823125,2.8937499999999985,2.6376777126008912,2.361983714311832,2.683922377434883,2.261104290118262,4.940468749999999,4.905000000000004,4.709718714191777,4.557375217321434,5.043600438833225,4.8172540199252305
2013-05-31,PREMON,5.32,3.806666666666666,3.57,5.9499999999999975,4.2553125000000005,4.6184375000000015,5.040985661494661,4.7208152124908045,6.0570337008381046,5.762582065494813,2.330833333333333,2.3308333333333326,2.825946787472453,3.096531266646789,3.835745544194414,3.806666666666666,2.89375,2.8537499999999985,3.0106066275605343,2.8585079335020604,4.057784315441662,3.815448173938212,5.116875,4.830000000000004,5.205831228515065,4.908095220260591,6.365004433949114,6.128218662980763
2013-08-31,MONSOON,2.67,1.6366666666666667,3.45,5.465,4.16171875,4.252187500000002,4.092591396896797,3.994794764651986,3.4657238392607135,3.359899712236423,2.330833333333333,2.3308333333333326,2.350234739150139,2.5593941917702585,1.6581327910252956,1.6366666666666667,2.9375,2.7924999999999986,3.1863639765363203,3.2208210597867537,2.430599375039585,2.844597625406549,5.11234375,5.050937500000003,5.309498737109039,5.066553845220409,3.989779482995227,3.5498449681035225
2013-11-30,POMKH,3.575,1.4,2.24,4.4175,4.1725,4.258437500000001,3.885554838138078,3.6842093829440827,3.897330920777317,3.631613592225734,2.330833333333333,2.3308333333333326,1.9701408434900833,1.9818668702438216,1.4164750774886463,1.4,2.84625,2.9949999999999988,2.8078183859217924,2.8699357053929337,2.6547721531778583,2.126192514580352,4.923125,5.182812500000003,4.952699242265424,4.832517440890346,4.330831706808521,4.36325388298576
2014-02-28,POMRB,4.695,2.48,2.26,4.335,4.4525,4.065000000000001,4.2093329028828474,3.8178862473670883,4.996211092826725,4.809416642645148,2.330833333333333,2.3308333333333326,2.17408450609405,2.1400977589523276,2.4942053659650143,2.48,2.9312499999999995,2.8799999999999986,2.5886910315530756,2.578321735870482,2.7021549715438766,2.8018011078525746,4.54625,5.041875000000004,4.705619545359254,4.60494816305492,5.127138818183312,4.977909071138834
2014-05-31,PREMON,6.18,3.806666666666666,3.3,5.0,4.735625,4.280000000000001,4.997599741729708,4.474627811619185,5.423297867387338,5.405047239733112,2.330833333333333,2.3308333333333326,2.8271173703230965,3.089497109718677,3.821195470723136,3.806666666666666,3.11625,2.8124999999999982,2.8732146189318453,2.877594794290566,4.0760169054826205,3.909481115651155,4.3409375,4.804375000000004,4.8233717272155525,4.662099658107317,6.414516521029924,5.947107638896648
2014-08-31,MONSOON,4.05,1.6366666666666667,4.4,3.4,4.968125000000001,4.625000000000002,4.618559845037825,4.36851115647727,3.2709965478843546,3.464087534688261,2.330833333333333,2.3308333333333326,2.3509370888605243,2.5641007876332234,1.6506285701979404,1.6366666666666667,3.21,3.049999999999998,3.4839287713591074,3.7286682818183845,2.448831962632833,2.6497101669047143,4.430625,4.2881250000000035,4.254023036329332,4.161235575244245,3.9867554801852663,3.431205331698113
2014-11-30,POMKH,4.46,1.4,2.77,4.84,4.9065625,4.846250000000002,4.555135907022695,4.404631915120447,4.1654155383321445,4.440210782639447,2.330833333333333,2.3308333333333326,1.9705622533163143,1.9912098593960696,1.4128835394210175,1.4,3.2575000000000003,3.182499999999998,3.1983572628154646,3.532605135445288,2.6730047486915534,2.370175190287019,4.64875,4.393750000000003,4.488413821797598,4.264609314449217,4.2194135963343715,3.761794069222791
2015-02-28,POMRB,5.67,2.48,2.48,4.63,4.5772916666666665,5.090000000000002,5.001081544213617,4.845127002992906,5.445606968203403,5.5409952589143225,2.330833333333333,2.3308333333333326,2.174337351989789,2.150911877579369,2.4917066075546566,2.48,2.99,3.237499999999998,2.911014357689279,3.1580850706806896,2.7203875714095416,2.3720297263313137,4.786249999999999,4.467500000000003,4.545048293078559,4.308288730650509,5.043784689879578,5.0479288642891005
2015-05-31,PREMON,4.7125,3.806666666666666,3.46,6.4499999999999975,4.351458333333333,4.723125000000001,4.88564892652817,4.91005063609561,6.027168647582035,6.1139209812886195,2.330833333333333,2.3308333333333326,2.8272690778605396,3.1004083596692835,3.817495538790665,3.806666666666666,2.70125,3.277499999999998,3.1306086146135677,3.325727275919292,4.094249507063348,3.7189217303479145,4.739374999999999,4.830000000000002,5.3070289758471345,5.042381788484627,6.35104956941836,5.955015483088216
2015-08-31,MONSOON,2.8833333333333333,1.6366666666666667,2.1,3.05,4.264583333333333,4.431458333333334,4.084722689250235,4.339827734409313,3.2660920372670246,3.146566636293257,2.330833333333333,2.3308333333333326,2.3510281133829904,2.5730872754045526,1.6467591246259454,1.6366666666666667,2.69125,2.702499999999998,2.7183651687681403,2.777472523147253,2.467064565425286,3.234135950376462,4.73921875,4.742500000000002,4.4042173855082805,4.446290322888782,4.002848095393082,3.8536757431466997
2015-11-30,POMKH,3.82,1.4,2.76,4.815,4.334895833333333,4.271458333333334,3.9788336135501408,4.133047354107445,3.8190694561076546,3.5575095391999163,2.330833333333333,2.3308333333333326,1.970616868029794,1.9974598970315245,1.4093985198700503,1.4,2.74625,2.699999999999998,2.735019101260884,2.675545739767874,2.6912373317657536,2.512959072111971,4.7221875,4.736250000000003,4.568530431304968,4.54970073890329,4.216265020500618,3.747266880289128
2016-02-29,POMRB,5.615,2.48,2.41,4.6537500000000005,4.411666666666667,4.257708333333333,4.633300168130084,4.558165035481297,5.01295608187939,4.969428781176672,2.330833333333333,2.3308333333333326,2.1743701208178763,2.154549458793606,2.488715203749415,2.48,2.6325,2.682499999999998,2.6050114607565305,2.4553564087708213,2.7386201542428936,2.6309587514126074,4.5634375,4.742187500000003,4.6026182587829805,4.586445845518875,5.039484905835667,5.0058388831517115
2016-05-31,PREMON,5.33,3.806666666666666,3.97,6.29,4.41125,4.412083333333333,4.911980100878051,4.854526716039777,5.7055092506561635,5.811445512434604,2.330833333333333,2.3308333333333326,2.8272887391573924,3.101422907551105,3.8147424344438554,3.806666666666666,2.51,2.809999999999998,3.151006876453918,3.1106824388755174,4.112482089145489,3.8332479561313333,4.1515625,4.702187500000003,5.277570955269788,5.229547274093246,6.348225527953987,6.001193089288028
2016-08-31,MONSOON,2.88,1.6366666666666667,0.68,1.94,4.309374999999999,4.41125,4.0991880605268305,4.2953162784518675,3.2204513234403676,3.373477094850621,2.330833333333333,2.3308333333333326,2.351039910161102,2.572470445865385,1.6441563230759213,1.6366666666666667,2.53625,2.454999999999998,2.1626041258723507,2.044161444922924,2.4852971516899816,2.0316603290718804,3.79296875,4.424687500000003,3.942542573161872,4.207348230975714,3.991759277742184,3.7414233536561188
2016-11-30,POMKH,3.82,1.4,3.2,2.63,4.229375,4.41125,3.9875128363160983,4.100473066381974,3.785862869523471,3.7400141918074423,2.330833333333333,2.3308333333333326,1.9706239460966612,1.9961884699548675,1.4069514095588733,1.4,2.475625,2.564999999999998,2.5775624755234103,2.4542526558291526,2.7094699058008107,2.473465819079372,3.7662500000000003,3.878437500000002,3.4175255438971233,3.5709059750724514,4.147414220731621,3.5075131315134587
2017-02-28,POMRB,4.8,2.48,2.18,3.97,4.2425,4.2075,4.312507701789659,4.262658432612411,4.989508901764959,5.017523352500423,2.330833333333333,2.3308333333333326,2.1743743676579967,2.153063121614696,2.486451265324548,2.48,2.50625,2.507499999999998,2.4185374853140464,2.302747190039221,2.7568527318637335,2.4867027975443663,4.05,3.707500000000002,3.638515326338274,3.530463328592532,4.859393304348172,4.336489236049826
2017-05-31,PREMON,5.505,3.806666666666666,3.715,6.76,4.1537500000000005,4.251249999999999,4.789504621073796,4.658290396790941,5.449424918926692,5.428388913213038,2.330833333333333,2.3308333333333326,2.8272912872614646,3.099912913529966,3.8126522360027693,3.806666666666666,2.6775,2.443749999999998,2.9371224911884277,2.992473591489132,4.130714664655797,3.9963391568316586,4.7025,3.825000000000002,4.887109195802965,4.574950648140177,6.141659216034087,5.822837705625817
2017-08-31,MONSOON,2.81,1.6366666666666667,1.18,3.74,4.0134375,4.233749999999999,3.9977027726442778,4.117996836326458,3.09106255575906,3.193983921166414,2.330833333333333,2.3308333333333326,2.3510414390235455,2.5712213244575586,1.642219637270112,1.6366666666666667,2.85375,2.568749999999998,2.2342734947130563,2.26164859732332,2.503529724872994,1.843804967887935,5.34375,4.275000000000001,4.428265517481779,4.397643355791972,3.8207526941414454,3.7353686526514602
2017-11-30,POMKH,3.18,1.4,4.07,6.05,3.9421874999999997,4.073749999999999,3.6706216635865667,3.7608642991792096,3.673928443965487,3.7627597955287047,2.330833333333333,2.3308333333333326,1.9706248634141272,1.9953165960416135,1.4051519736146716,1.4,2.953125,2.786249999999998,2.9685640968278335,3.1575871531719892,2.7277024830859107,2.714274839816534,5.528125,5.130000000000002,5.076959310489068,5.082433491731953,4.080017691449962,3.9652167915276957
2018-02-28,POMRB,4.317499999999999,2.48,2.72,5.68,3.98375,3.9531249999999982,3.9293729981519396,3.8349335594639675,4.722376152057557,4.710706967927093,2.330833333333333,2.3308333333333326,2.1743749180484766,2.1525528245077967,2.48478018308158,2.48,3.0925000000000002,2.9212499999999983,2.8691384580967,3.1706629392606787,2.7750853163897937,2.430539269333924,5.655,5.557500000000002,5.318175586293441,5.53699829391081,4.975318239041063,5.309733506254616
2018-05-31,PREMON,5.4175,3.806666666666666,3.97,6.525,4.03625,3.9312499999999986,4.524623798891164,4.291854586085036,5.118995794739958,5.059252010847963,2.330833333333333,2.3308333333333326,2.8272916174957525,3.0997661725886583,3.811101893368151,3.806666666666666,3.2,2.9849999999999985,3.3094830748580204,3.7921875539219934,4.148947253619291,3.8132576186633163,5.5975,5.498750000000003,5.8009053517760645,6.221092173368959,6.341382682328956,6.397498222423046
2018-08-31,MONSOON,3.23,1.6366666666666667,2.04,4.99,,4.036249999999999,4.0067742793346985,3.981199166290122,2.832030232913256,3.0002350562739606,,2.3308333333333326,2.3510416371641183,2.571301694679894,1.6407817499232793,1.6366666666666667,,3.1999999999999984,2.8016898449148124,3.2276460890408702,2.5217623158478935,2.0607145898263197,,5.811250000000003,5.476543211065639,6.1793962456846945,3.997622585768889,3.6664222863278155
2018-11-30,POMKH,3.18,1.4,4.07,4.34,,4.036249999999999,3.6760645676008195,,3.6144635301677823,3.873772718330938,,2.3308333333333326,1.970624982298471,,1.4038180210696884,1.4,,3.1999999999999984,3.3090139069488878,,2.7459350812251437,3.058341027043985,,5.383750000000003,5.021925926639383,,4.313303252359422,4.495474498105935
